	SM57-165		
399.902344	-10.83	-25.38	0.88
401.367188	-10.76	-28.15	0.89
402.832031	-10.71	-30.43	0.88
404.296875	-10.67	-31.92	0.73
405.761719	-10.63	-32.87	0.64
407.226563	-10.58	-33.26	0.62
408.691406	-10.54	-33.39	0.58
410.156250	-10.51	-33.94	0.66
411.621094	-10.48	-34.88	0.74
413.085938	-10.45	-36.41	0.77
414.550781	-10.42	-38.27	0.90
416.015625	-10.38	-40.62	0.77
417.480469	-10.36	-43.47	0.63
418.945313	-10.35	-46.57	0.61
420.410156	-10.34	-49.16	0.27
421.875000	-10.34	-51.42	0.27
423.339844	-10.33	-53.44	0.53
424.804688	-10.31	-55.32	0.58
426.269531	-10.29	-56.94	0.30
427.734375	-10.25	-58.57	0.57
429.199219	-10.19	-60.37	0.75
430.664063	-10.13	-62.39	0.91
432.128906	-10.05	-64.70	0.79
433.593750	-9.96	-67.35	0.92
435.058594	-9.88	-70.63	0.92
436.523438	-9.81	-74.74	0.90
437.988281	-9.76	-79.59	0.79
439.453125	-9.74	-84.93	0.51
440.917969	-9.74	-90.18	0.84
442.382813	-9.75	-94.83	0.82
443.847656	-9.78	-99.36	0.92
445.312500	-9.80	-104.72	0.85
446.777344	-9.84	-111.64	0.90
448.242188	-9.90	-121.82	0.29
449.707031	-9.99	-132.86	0.80
451.171875	-10.10	-143.98	0.58
452.636719	-10.21	-155.99	0.60
454.101563	-10.33	-169.46	0.78
455.566406	-10.46	176.72	0.63
457.031250	-10.59	164.72	0.74
458.496094	-10.74	155.20	0.51
459.960938	-10.88	147.62	0.50
461.425781	-11.00	141.48	0.37
462.890625	-11.10	136.28	0.30
464.355469	-11.20	131.60	0.81
465.820313	-11.33	127.91	0.95
467.285156	-11.47	125.21	0.93
468.750000	-11.62	123.23	0.86
470.214844	-11.78	121.61	0.75
471.679688	-11.94	119.99	0.85
473.144531	-12.09	118.48	0.88
474.609375	-12.24	117.02	0.89
476.074219	-12.38	115.70	0.96
477.539063	-12.53	114.63	0.92
479.003906	-12.67	113.76	0.71
480.468750	-12.79	113.08	0.45
481.933594	-12.89	112.37	0.49
483.398438	-12.97	111.63	0.77
484.863281	-13.05	110.99	0.88
486.328125	-13.11	110.48	0.87
487.792969	-13.16	110.12	0.75
489.257813	-13.21	109.85	0.73
490.722656	-13.24	109.59	0.84
492.187500	-13.25	109.32	0.79
493.652344	-13.26	109.04	0.86
495.117188	-13.25	108.75	0.93
496.582031	-13.23	108.55	0.93
498.046875	-13.21	108.56	0.95
499.511719	-13.18	108.84	0.95
500.976563	-13.14	109.44	0.96
502.441406	-13.10	110.33	0.93
503.906250	-13.05	111.46	0.91
505.371094	-13.00	112.76	0.80
506.835938	-12.97	113.79	0.81
508.300781	-12.95	113.99	0.91
509.765625	-12.94	113.40	0.92
511.230469	-12.95	112.51	0.92
512.695313	-12.98	111.65	0.88
514.160156	-13.01	110.87	0.87
515.625000	-13.03	110.27	0.46
517.089844	-13.05	109.74	0.50
518.554688	-13.05	109.30	0.62
520.019531	-13.01	108.91	0.60
521.484375	-12.94	108.54	0.38
522.949219	-12.84	108.19	0.75
524.414063	-12.72	107.95	0.85
525.878906	-12.62	107.93	0.82
527.343750	-12.53	107.83	0.81
528.808594	-12.46	106.92	0.92
530.273438	-12.43	105.25	0.95
531.738281	-12.42	103.23	0.95
533.203125	-12.42	101.05	0.97
534.667969	-12.44	98.83	0.98
536.132813	-12.48	96.71	0.99
537.597656	-12.53	94.64	0.98
539.062500	-12.59	92.70	0.99
540.527344	-12.66	90.86	0.98
541.992188	-12.73	89.05	0.96
543.457031	-12.79	87.29	0.94
544.921875	-12.86	85.58	0.91
546.386719	-12.92	83.90	0.73
547.851563	-12.97	82.28	0.62
549.316406	-13.00	80.70	0.70
550.781250	-13.03	79.09	0.76
552.246094	-13.05	77.42	0.85
553.710938	-13.07	75.83	0.53
555.175781	-13.08	74.33	0.64
556.640625	-13.07	72.79	0.86
558.105469	-13.07	71.16	0.76
559.570313	-13.06	69.48	0.63
561.035156	-13.05	67.83	0.60
562.500000	-13.05	66.16	0.50
563.964844	-13.06	64.52	0.56
565.429688	-13.07	63.07	0.52
566.894531	-13.08	61.65	0.62
568.359375	-13.08	60.24	0.80
569.824219	-13.09	58.82	0.80
571.289063	-13.09	57.40	0.91
572.753906	-13.09	55.98	0.70
574.218750	-13.08	54.59	0.90
575.683594	-13.08	53.24	0.85
577.148438	-13.07	51.86	0.83
578.613281	-13.06	50.46	0.93
580.078125	-13.06	49.03	0.85
581.542969	-13.05	47.56	0.91
583.007813	-13.04	46.07	0.96
584.472656	-13.03	44.54	0.92
585.937500	-13.01	42.90	0.86
587.402344	-12.99	41.20	0.86
588.867188	-12.96	39.51	0.93
590.332031	-12.94	37.80	0.95
591.796875	-12.91	36.05	0.93
593.261719	-12.88	34.26	0.92
594.726563	-12.85	32.46	0.94
596.191406	-12.82	30.74	0.98
597.656250	-12.80	29.10	0.98
599.121094	-12.77	27.56	0.95
600.585938	-12.75	26.22	0.92
602.050781	-12.74	25.24	0.92
603.515625	-12.73	24.68	0.95
604.980469	-12.72	24.59	0.85
606.445313	-12.72	24.74	0.83
607.910156	-12.71	25.03	0.76
609.375000	-12.69	25.31	0.75
610.839844	-12.67	25.63	0.79
612.304688	-12.63	26.01	0.70
613.769531	-12.58	26.44	0.75
615.234375	-12.53	26.75	0.90
616.699219	-12.47	26.72	0.83
618.164063	-12.41	26.25	0.95
619.628906	-12.35	25.30	0.94
621.093750	-12.29	24.09	0.98
622.558594	-12.23	22.68	0.98
624.023438	-12.17	21.14	0.97
625.488281	-12.11	19.57	0.96
626.953125	-12.05	18.11	0.96
628.417969	-11.99	16.79	0.92
629.882813	-11.93	15.51	0.95
631.347656	-11.86	14.45	0.97
632.812500	-11.80	13.86	0.96
634.277344	-11.74	14.19	0.95
635.742188	-11.69	15.60	0.94
637.207031	-11.64	19.54	0.93
638.671875	-11.60	28.07	0.81
640.136719	-11.59	42.81	0.87
641.601563	-11.58	57.92	0.95
643.066406	-11.59	68.08	0.96
644.531250	-11.61	73.10	0.94
645.996094	-11.64	74.50	0.91
647.460938	-11.68	74.18	0.96
648.925781	-11.73	72.95	0.95
650.390625	-11.78	71.16	0.82
651.855469	-11.83	69.20	0.92
653.320313	-11.89	67.24	0.90
654.785156	-11.94	65.35	0.88
656.250000	-11.98	63.65	0.57
657.714844	-12.03	62.09	0.42
659.179688	-12.07	60.62	0.44
660.644531	-12.10	59.16	0.70
662.109375	-12.13	57.58	0.79
663.574219	-12.14	55.84	0.89
665.039063	-12.16	53.96	0.88
666.503906	-12.17	51.92	0.91
667.968750	-12.17	49.79	0.95
669.433594	-12.18	47.57	0.97
670.898438	-12.18	45.24	0.97
672.363281	-12.19	42.80	0.97
673.828125	-12.19	40.31	0.94
675.292969	-12.20	37.81	0.93
676.757813	-12.20	35.38	0.95
678.222656	-12.21	33.00	0.94
679.687500	-12.21	30.61	0.89
681.152344	-12.21	28.24	0.93
682.617188	-12.22	25.86	0.92
684.082031	-12.22	23.57	0.98
685.546875	-12.22	21.33	0.98
687.011719	-12.23	19.12	0.96
688.476563	-12.23	17.00	0.97
689.941406	-12.24	14.99	0.96
691.406250	-12.25	13.17	0.94
692.871094	-12.26	11.50	0.86
694.335938	-12.27	9.97	0.92
695.800781	-12.28	8.68	0.87
697.265625	-12.30	7.80	0.89
698.730469	-12.32	7.25	0.84
700.195313	-12.34	7.00	0.57
701.660156	-12.36	6.94	0.12
703.125000	-12.39	6.83	0.60
704.589844	-12.41	6.42	0.78
706.054688	-12.44	5.76	0.50
707.519531	-12.47	5.05	0.10
708.984375	-12.48	4.28	0.59
710.449219	-12.50	3.65	0.55
711.914063	-12.50	3.13	0.58
713.378906	-12.49	2.63	0.40
714.843750	-12.48	2.20	0.33
716.308594	-12.47	1.68	0.67
717.773438	-12.44	1.07	0.82
719.238281	-12.42	0.14	0.78
720.703125	-12.40	-1.02	0.92
722.167969	-12.38	-2.29	0.87
723.632813	-12.35	-3.66	0.91
725.097656	-12.33	-4.83	0.88
726.562500	-12.32	-5.90	0.87
728.027344	-12.32	-6.36	0.32
729.492188	-12.34	-6.40	0.71
730.957031	-12.36	-7.17	0.79
732.421875	-12.40	-9.37	0.65
733.886719	-12.44	-12.58	0.61
735.351563	-12.50	-16.50	0.64
736.816406	-12.55	-21.03	0.74
738.281250	-12.60	-26.16	0.86
739.746094	-12.65	-31.95	0.87
741.210938	-12.70	-38.06	0.91
742.675781	-12.75	-44.42	0.92
744.140625	-12.80	-50.95	0.92
745.605469	-12.85	-57.78	0.95
747.070313	-12.90	-64.60	0.95
748.535156	-12.94	-71.33	0.91
750.000000	-12.99	-77.92	0.86
751.464844	-13.04	-84.49	0.62
752.929688	-13.09	-90.63	0.74
754.394531	-13.14	-96.20	0.75
755.859375	-13.18	-101.37	0.63
757.324219	-13.22	-106.06	0.68
758.789063	-13.26	-110.32	0.65
760.253906	-13.29	-114.14	0.76
761.718750	-13.33	-117.48	0.47
763.183594	-13.35	-120.42	0.29
764.648438	-13.37	-123.09	0.77
766.113281	-13.39	-125.62	0.94
767.578125	-13.40	-128.11	0.91
769.042969	-13.41	-130.57	0.86
770.507813	-13.42	-132.94	0.84
771.972656	-13.42	-135.28	0.81
773.437500	-13.42	-137.62	0.90
774.902344	-13.42	-140.08	0.74
776.367188	-13.42	-142.56	0.63
777.832031	-13.42	-144.92	0.82
779.296875	-13.43	-147.27	0.70
780.761719	-13.44	-149.53	0.86
782.226563	-13.46	-151.47	0.71
783.691406	-13.47	-153.24	0.76
785.156250	-13.49	-154.94	0.74
786.621094	-13.50	-156.65	0.74
788.085938	-13.51	-158.41	0.84
789.550781	-13.51	-160.18	0.91
791.015625	-13.53	-162.01	0.89
792.480469	-13.54	-163.71	0.91
793.945313	-13.56	-165.20	0.86
795.410156	-13.58	-166.51	0.77
796.875000	-13.60	-167.72	0.84
798.339844	-13.62	-168.79	0.94
799.804688	-13.64	-169.61	0.98
801.269531	-13.66	-170.21	0.95
802.734375	-13.69	-170.62	0.96
804.199219	-13.71	-170.78	0.86
805.664063	-13.73	-170.73	0.81
807.128906	-13.75	-170.44	0.86
808.593750	-13.77	-169.97	0.77
810.058594	-13.78	-169.34	0.79
811.523438	-13.79	-168.59	0.86
812.988281	-13.79	-167.88	0.70
814.453125	-13.79	-167.28	0.51
815.917969	-13.78	-166.65	0.57
817.382813	-13.75	-166.01	0.87
818.847656	-13.72	-165.34	0.90
820.312500	-13.68	-164.72	0.91
821.777344	-13.63	-164.22	0.95
823.242188	-13.59	-163.97	0.94
824.707031	-13.55	-164.02	0.96
826.171875	-13.50	-164.38	0.95
827.636719	-13.46	-165.14	0.92
829.101563	-13.42	-166.35	0.90
830.566406	-13.39	-167.94	0.92
832.031250	-13.36	-169.88	0.95
833.496094	-13.33	-172.20	0.91
834.960938	-13.31	-174.90	0.96
836.425781	-13.30	-177.86	0.95
837.890625	-13.30	179.23	0.93
839.355469	-13.30	176.66	0.96
840.820313	-13.31	174.74	0.98
842.285156	-13.33	173.47	0.98
843.750000	-13.35	172.90	0.96
845.214844	-13.38	172.92	0.96
846.679688	-13.41	173.52	0.97
848.144531	-13.43	174.65	0.90
849.609375	-13.46	176.30	0.87
851.074219	-13.48	178.52	0.90
852.539063	-13.49	-178.53	0.95
854.003906	-13.50	-174.67	0.94
855.468750	-13.50	-169.67	0.88
856.933594	-13.51	-163.52	0.86
858.398438	-13.51	-156.25	0.95
859.863281	-13.51	-148.09	0.95
861.328125	-13.51	-139.94	0.97
862.792969	-13.50	-132.60	0.98
864.257813	-13.50	-126.57	0.99
865.722656	-13.50	-122.04	0.98
867.187500	-13.50	-118.91	0.97
868.652344	-13.50	-116.98	0.98
870.117188	-13.50	-115.95	0.96
871.582031	-13.51	-115.59	0.95
873.046875	-13.51	-115.71	0.95
874.511719	-13.51	-116.17	0.91
875.976563	-13.51	-116.85	0.95
877.441406	-13.50	-117.80	0.97
878.906250	-13.50	-118.98	0.96
880.371094	-13.50	-120.36	0.89
881.835938	-13.49	-121.92	0.81
883.300781	-13.49	-123.54	0.53
884.765625	-13.49	-125.17	0.88
886.230469	-13.49	-126.87	0.93
887.695313	-13.49	-128.63	0.87
889.160156	-13.49	-130.45	0.91
890.625000	-13.49	-132.24	0.83
892.089844	-13.50	-133.93	0.89
893.554688	-13.51	-135.47	0.76
895.019531	-13.52	-136.85	0.82
896.484375	-13.52	-138.02	0.81
897.949219	-13.53	-139.00	0.82
899.414063	-13.54	-139.83	0.73
900.878906	-13.55	-140.51	0.64
902.343750	-13.55	-141.11	0.54
903.808594	-13.54	-141.64	0.40
905.273438	-13.53	-142.17	0.80
906.738281	-13.51	-142.80	0.90
908.203125	-13.50	-143.62	0.89
909.667969	-13.48	-144.59	0.93
911.132813	-13.46	-145.68	0.90
912.597656	-13.43	-146.82	0.92
914.062500	-13.41	-147.95	0.94
915.527344	-13.38	-149.03	0.92
916.992188	-13.36	-150.05	0.86
918.457031	-13.33	-150.97	0.75
919.921875	-13.30	-151.82	0.77
921.386719	-13.26	-152.54	0.59
922.851563	-13.22	-153.18	0.26
924.316406	-13.18	-153.77	0.67
925.781250	-13.13	-154.46	0.88
927.246094	-13.08	-155.25	0.87
928.710938	-13.03	-156.08	0.90
930.175781	-12.98	-156.88	0.92
931.640625	-12.92	-157.52	0.89
933.105469	-12.87	-157.97	0.92
934.570313	-12.81	-158.25	0.96
936.035156	-12.76	-158.37	0.95
937.500000	-12.70	-158.40	0.92
938.964844	-12.64	-158.37	0.93
940.429688	-12.57	-158.35	0.93
941.894531	-12.51	-158.37	0.93
943.359375	-12.44	-158.47	0.89
944.824219	-12.37	-158.68	0.93
946.289063	-12.29	-159.05	0.96
947.753906	-12.22	-159.54	0.93
949.218750	-12.14	-160.19	0.91
950.683594	-12.06	-161.04	0.93
952.148438	-11.99	-162.04	0.96
953.613281	-11.91	-163.17	0.96
955.078125	-11.84	-164.46	0.97
956.542969	-11.76	-165.92	0.97
958.007813	-11.69	-167.59	0.94
959.472656	-11.62	-169.49	0.95
960.937500	-11.55	-171.73	0.95
962.402344	-11.50	-174.33	0.97
963.867188	-11.45	-177.04	0.96
965.332031	-11.40	-179.72	0.95
966.796875	-11.36	177.63	0.97
968.261719	-11.33	175.09	0.98
969.726563	-11.30	172.76	0.94
971.191406	-11.27	170.72	0.98
972.656250	-11.25	168.97	0.98
974.121094	-11.23	167.42	0.98
975.585938	-11.21	166.05	0.98
977.050781	-11.19	164.82	0.92
978.515625	-11.17	163.69	0.88
979.980469	-11.14	162.62	0.77
981.445313	-11.10	161.57	0.77
982.910156	-11.06	160.53	0.86
984.375000	-11.00	159.48	0.89
985.839844	-10.95	158.42	0.86
987.304688	-10.89	157.33	0.94
988.769531	-10.84	156.13	0.95
990.234375	-10.79	154.75	0.95
991.699219	-10.74	153.09	0.94
993.164063	-10.70	151.12	0.97
994.628906	-10.66	148.93	0.97
996.093750	-10.63	146.59	0.96
997.558594	-10.60	144.14	0.97
999.023438	-10.57	141.59	0.95
1000.488281	-10.55	138.84	0.95
1001.953125	-10.53	135.96	0.98
1003.417969	-10.53	133.14	0.97
1004.882813	-10.53	130.55	0.98
1006.347656	-10.53	128.17	0.99
1007.812500	-10.54	125.97	0.99
1009.277344	-10.55	123.90	0.99
1010.742188	-10.56	121.95	0.99
1012.207031	-10.57	120.09	0.99
1013.671875	-10.58	118.31	0.98
1015.136719	-10.59	116.62	0.98
1016.601563	-10.60	115.05	0.98
1018.066406	-10.60	113.56	0.96
1019.531250	-10.61	112.17	0.98
1020.996094	-10.61	110.88	0.96
1022.460938	-10.62	109.68	0.93
1023.925781	-10.62	108.55	0.92
1025.390625	-10.61	107.48	0.80
1026.855469	-10.61	106.47	0.71
1028.320313	-10.60	105.53	0.95
1029.785156	-10.59	104.70	0.88
1031.250000	-10.58	103.95	0.92
1032.714844	-10.58	103.16	0.88
1034.179688	-10.58	102.02	0.94
1035.644531	-10.59	100.52	0.96
1037.109375	-10.60	98.78	0.98
1038.574219	-10.61	96.87	0.98
1040.039063	-10.63	94.87	0.98
1041.503906	-10.65	92.84	0.99
1042.968750	-10.67	90.81	0.99
1044.433594	-10.70	88.76	0.97
1045.898438	-10.72	86.69	0.98
1047.363281	-10.75	84.65	0.99
1048.828125	-10.77	82.66	0.99
1050.292969	-10.80	80.72	0.98
1051.757813	-10.82	78.85	0.98
1053.222656	-10.85	77.04	0.97
1054.687500	-10.87	75.29	0.95
1056.152344	-10.89	73.62	0.94
1057.617188	-10.90	72.02	0.88
1059.082031	-10.92	70.48	0.89
1060.546875	-10.93	69.00	0.87
1062.011719	-10.93	67.58	0.91
1063.476563	-10.94	66.24	0.92
1064.941406	-10.93	64.96	0.87
1066.406250	-10.93	63.76	0.88
1067.871094	-10.92	62.62	0.84
1069.335938	-10.91	61.57	0.88
1070.800781	-10.90	60.56	0.89
1072.265625	-10.90	59.51	0.92
1073.730469	-10.89	58.36	0.93
1075.195313	-10.89	57.09	0.93
1076.660156	-10.89	55.75	0.94
1078.125000	-10.88	54.41	0.94
1079.589844	-10.88	53.09	0.84
1081.054688	-10.87	51.81	0.63
1082.519531	-10.86	50.58	0.47
1083.984375	-10.84	49.38	0.80
1085.449219	-10.82	48.18	0.88
1086.914063	-10.80	46.96	0.90
1088.378906	-10.77	45.74	0.93
1089.843750	-10.75	44.50	0.96
1091.308594	-10.72	43.26	0.96
1092.773438	-10.69	42.03	0.97
1094.238281	-10.66	40.85	0.99
1095.703125	-10.63	39.71	0.97
1097.167969	-10.60	38.63	0.97
1098.632813	-10.57	37.60	0.98
1100.097656	-10.53	36.61	0.97
1101.562500	-10.50	35.68	0.96
1103.027344	-10.46	34.81	0.97
1104.492188	-10.42	33.99	0.98
