	SM57-10		
410.156250	-0.62	26.50	0.98
411.621094	-0.57	26.39	0.99
413.085938	-0.52	26.29	1.00
414.550781	-0.47	26.19	1.00
416.015625	-0.42	26.10	0.99
417.480469	-0.37	25.98	0.97
418.945313	-0.32	25.83	0.98
420.410156	-0.28	25.66	0.98
421.875000	-0.24	25.51	0.95
423.339844	-0.20	25.32	0.96
424.804688	-0.15	25.08	0.99
426.269531	-0.11	24.80	0.99
427.734375	-0.07	24.51	0.99
429.199219	-0.03	24.19	0.97
430.664063	0.01	23.83	0.99
432.128906	0.05	23.42	0.98
433.593750	0.10	22.93	0.98
435.058594	0.13	22.32	0.94
436.523438	0.16	21.59	0.95
437.988281	0.17	20.92	0.98
439.453125	0.17	20.26	0.98
440.917969	0.15	19.63	0.99
442.382813	0.13	19.01	0.99
443.847656	0.11	18.39	0.98
445.312500	0.09	17.73	0.97
446.777344	0.05	17.01	0.86
448.242188	0.00	16.25	0.89
449.707031	-0.07	15.79	0.93
451.171875	-0.14	15.47	0.99
452.636719	-0.22	15.25	1.00
454.101563	-0.29	15.12	0.99
455.566406	-0.36	15.07	0.99
457.031250	-0.42	15.05	1.00
458.496094	-0.47	15.06	0.99
459.960938	-0.51	15.09	1.00
461.425781	-0.55	15.11	1.00
462.890625	-0.58	15.14	1.00
464.355469	-0.61	15.15	1.00
465.820313	-0.64	15.14	0.97
467.285156	-0.67	15.14	0.96
468.750000	-0.69	15.17	0.99
470.214844	-0.72	15.21	0.99
471.679688	-0.74	15.26	0.97
473.144531	-0.77	15.36	0.99
474.609375	-0.80	15.47	0.99
476.074219	-0.83	15.58	0.99
477.539063	-0.86	15.72	1.00
479.003906	-0.89	15.88	1.00
480.468750	-0.93	16.03	0.99
481.933594	-0.96	16.24	0.99
483.398438	-0.99	16.48	0.99
484.863281	-1.02	16.73	1.00
486.328125	-1.05	17.01	1.00
487.792969	-1.07	17.30	1.00
489.257813	-1.09	17.61	1.00
490.722656	-1.10	17.93	1.00
492.187500	-1.11	18.26	1.00
493.652344	-1.12	18.57	1.00
495.117188	-1.12	18.88	1.00
496.582031	-1.11	19.20	1.00
498.046875	-1.10	19.51	1.00
499.511719	-1.09	19.81	1.00
500.976563	-1.06	20.09	1.00
502.441406	-1.04	20.35	0.99
503.906250	-1.01	20.57	1.00
505.371094	-0.98	20.72	0.99
506.835938	-0.96	20.82	0.99
508.300781	-0.94	20.89	1.00
509.765625	-0.93	20.97	1.00
511.230469	-0.92	21.07	1.00
512.695313	-0.91	21.18	1.00
514.160156	-0.90	21.32	1.00
515.625000	-0.89	21.46	1.00
517.089844	-0.88	21.61	1.00
518.554688	-0.86	21.77	1.00
520.019531	-0.84	21.92	1.00
521.484375	-0.82	22.07	1.00
522.949219	-0.80	22.21	1.00
524.414063	-0.78	22.35	1.00
525.878906	-0.75	22.47	1.00
527.343750	-0.72	22.57	1.00
528.808594	-0.69	22.65	1.00
530.273438	-0.66	22.71	1.00
531.738281	-0.63	22.75	1.00
533.203125	-0.60	22.78	1.00
534.667969	-0.57	22.79	1.00
536.132813	-0.55	22.80	1.00
537.597656	-0.52	22.81	1.00
539.062500	-0.49	22.81	1.00
540.527344	-0.46	22.81	1.00
541.992188	-0.44	22.81	1.00
543.457031	-0.41	22.80	1.00
544.921875	-0.37	22.78	1.00
546.386719	-0.34	22.75	1.00
547.851563	-0.30	22.70	1.00
549.316406	-0.27	22.65	1.00
550.781250	-0.23	22.57	1.00
552.246094	-0.19	22.48	1.00
553.710938	-0.16	22.37	1.00
555.175781	-0.13	22.24	0.99
556.640625	-0.10	22.09	1.00
558.105469	-0.06	21.93	0.99
559.570313	-0.04	21.74	0.99
561.035156	-0.01	21.53	0.97
562.500000	0.02	21.31	0.93
563.964844	0.04	21.09	0.98
565.429688	0.06	20.89	0.99
566.894531	0.07	20.68	1.00
568.359375	0.09	20.49	1.00
569.824219	0.10	20.32	1.00
571.289063	0.11	20.15	0.99
572.753906	0.12	19.98	1.00
574.218750	0.14	19.82	1.00
575.683594	0.15	19.67	1.00
577.148438	0.15	19.52	0.99
578.613281	0.16	19.36	1.00
580.078125	0.17	19.20	1.00
581.542969	0.18	19.04	1.00
583.007813	0.18	18.89	1.00
584.472656	0.18	18.75	1.00
585.937500	0.19	18.59	1.00
587.402344	0.19	18.43	1.00
588.867188	0.19	18.26	1.00
590.332031	0.19	18.10	1.00
591.796875	0.18	17.94	1.00
593.261719	0.18	17.79	1.00
594.726563	0.17	17.66	1.00
596.191406	0.16	17.53	1.00
597.656250	0.16	17.40	1.00
599.121094	0.15	17.26	0.99
600.585938	0.14	17.12	1.00
602.050781	0.13	16.98	1.00
603.515625	0.12	16.85	1.00
604.980469	0.10	16.73	0.99
606.445313	0.08	16.63	1.00
607.910156	0.06	16.55	1.00
609.375000	0.05	16.49	1.00
610.839844	0.03	16.46	1.00
612.304688	0.01	16.43	1.00
613.769531	-0.00	16.43	1.00
615.234375	-0.02	16.43	1.00
616.699219	-0.03	16.45	1.00
618.164063	-0.04	16.48	1.00
619.628906	-0.05	16.52	1.00
621.093750	-0.05	16.57	1.00
622.558594	-0.05	16.61	1.00
624.023438	-0.04	16.64	1.00
625.488281	-0.04	16.65	1.00
626.953125	-0.03	16.64	1.00
628.417969	-0.02	16.61	1.00
629.882813	-0.01	16.54	1.00
631.347656	0.00	16.46	1.00
632.812500	0.01	16.35	1.00
634.277344	0.02	16.20	1.00
635.742188	0.03	16.01	0.99
637.207031	0.03	15.76	0.99
638.671875	0.02	15.48	0.97
640.136719	0.00	15.19	0.99
641.601563	-0.02	14.97	0.99
643.066406	-0.05	14.80	1.00
644.531250	-0.08	14.68	1.00
645.996094	-0.11	14.60	1.00
647.460938	-0.15	14.56	0.99
648.925781	-0.18	14.56	0.99
650.390625	-0.21	14.58	1.00
651.855469	-0.24	14.63	1.00
653.320313	-0.27	14.70	1.00
654.785156	-0.30	14.79	1.00
656.250000	-0.32	14.89	1.00
657.714844	-0.34	14.99	1.00
659.179688	-0.36	15.09	1.00
660.644531	-0.37	15.18	0.99
662.109375	-0.39	15.28	0.99
663.574219	-0.40	15.36	1.00
665.039063	-0.41	15.44	1.00
666.503906	-0.43	15.52	0.99
667.968750	-0.44	15.60	0.99
669.433594	-0.45	15.68	1.00
670.898438	-0.47	15.76	1.00
672.363281	-0.48	15.86	1.00
673.828125	-0.50	15.97	1.00
675.292969	-0.51	16.08	1.00
676.757813	-0.53	16.19	0.99
678.222656	-0.54	16.31	0.99
679.687500	-0.56	16.42	0.99
681.152344	-0.57	16.55	1.00
682.617188	-0.59	16.68	1.00
684.082031	-0.60	16.82	1.00
685.546875	-0.61	16.97	1.00
687.011719	-0.61	17.12	1.00
688.476563	-0.62	17.26	1.00
689.941406	-0.62	17.40	1.00
691.406250	-0.63	17.53	1.00
692.871094	-0.63	17.65	1.00
694.335938	-0.63	17.76	1.00
695.800781	-0.62	17.86	0.99
697.265625	-0.62	17.93	1.00
698.730469	-0.62	17.98	0.99
700.195313	-0.62	18.01	0.95
701.660156	-0.63	18.02	0.86
703.125000	-0.63	18.02	0.77
704.589844	-0.62	18.03	0.92
706.054688	-0.62	18.04	1.00
707.519531	-0.61	18.05	0.99
708.984375	-0.61	18.07	1.00
710.449219	-0.60	18.11	1.00
711.914063	-0.60	18.15	1.00
713.378906	-0.60	18.21	1.00
714.843750	-0.60	18.28	0.99
716.308594	-0.59	18.36	0.99
717.773438	-0.59	18.45	0.99
719.238281	-0.58	18.55	1.00
720.703125	-0.58	18.66	1.00
722.167969	-0.57	18.77	0.99
723.632813	-0.56	18.88	1.00
725.097656	-0.55	18.99	0.99
726.562500	-0.54	19.10	0.99
728.027344	-0.52	19.21	0.99
729.492188	-0.51	19.32	0.95
730.957031	-0.50	19.41	0.78
732.421875	-0.49	19.47	0.83
733.886719	-0.47	19.54	0.92
735.351563	-0.45	19.59	1.00
736.816406	-0.42	19.64	1.00
738.281250	-0.40	19.67	1.00
739.746094	-0.37	19.69	1.00
741.210938	-0.35	19.70	1.00
742.675781	-0.33	19.69	1.00
744.140625	-0.30	19.67	1.00
745.605469	-0.28	19.63	1.00
747.070313	-0.26	19.59	1.00
748.535156	-0.24	19.53	1.00
750.000000	-0.22	19.47	1.00
751.464844	-0.21	19.40	1.00
752.929688	-0.20	19.34	1.00
754.394531	-0.19	19.28	1.00
755.859375	-0.18	19.24	1.00
757.324219	-0.17	19.22	1.00
758.789063	-0.16	19.20	1.00
760.253906	-0.15	19.19	1.00
761.718750	-0.14	19.18	1.00
763.183594	-0.12	19.17	1.00
764.648438	-0.10	19.17	1.00
766.113281	-0.09	19.15	1.00
767.578125	-0.07	19.13	1.00
769.042969	-0.05	19.11	1.00
770.507813	-0.02	19.07	1.00
771.972656	-0.00	19.03	1.00
773.437500	0.02	18.97	1.00
774.902344	0.04	18.91	1.00
776.367188	0.06	18.84	0.99
777.832031	0.08	18.74	1.00
779.296875	0.10	18.64	1.00
780.761719	0.12	18.53	1.00
782.226563	0.14	18.41	1.00
783.691406	0.15	18.28	1.00
785.156250	0.17	18.16	1.00
786.621094	0.18	18.04	1.00
788.085938	0.19	17.92	1.00
789.550781	0.20	17.81	1.00
791.015625	0.21	17.70	1.00
792.480469	0.21	17.59	1.00
793.945313	0.22	17.48	1.00
795.410156	0.23	17.37	1.00
796.875000	0.24	17.26	1.00
798.339844	0.24	17.16	1.00
799.804688	0.25	17.05	1.00
801.269531	0.25	16.95	1.00
802.734375	0.26	16.85	1.00
804.199219	0.26	16.76	1.00
805.664063	0.26	16.67	1.00
807.128906	0.27	16.58	1.00
808.593750	0.27	16.49	1.00
810.058594	0.28	16.40	1.00
811.523438	0.28	16.31	1.00
812.988281	0.28	16.22	1.00
814.453125	0.29	16.12	1.00
815.917969	0.29	16.02	1.00
817.382813	0.30	15.91	1.00
818.847656	0.30	15.80	1.00
820.312500	0.30	15.68	1.00
821.777344	0.30	15.55	1.00
823.242188	0.30	15.42	1.00
824.707031	0.30	15.29	1.00
826.171875	0.30	15.15	1.00
827.636719	0.29	15.01	1.00
829.101563	0.29	14.87	1.00
830.566406	0.28	14.72	0.99
832.031250	0.27	14.58	1.00
833.496094	0.25	14.45	1.00
834.960938	0.23	14.33	1.00
836.425781	0.21	14.24	0.99
837.890625	0.19	14.18	0.99
839.355469	0.17	14.13	1.00
840.820313	0.15	14.11	1.00
842.285156	0.13	14.09	1.00
843.750000	0.12	14.08	1.00
845.214844	0.10	14.08	1.00
846.679688	0.09	14.08	1.00
848.144531	0.08	14.07	1.00
849.609375	0.07	14.07	1.00
851.074219	0.06	14.07	1.00
852.539063	0.04	14.07	1.00
854.003906	0.03	14.07	1.00
855.468750	0.02	14.08	1.00
856.933594	0.01	14.09	1.00
858.398438	0.00	14.09	1.00
859.863281	-0.01	14.11	1.00
861.328125	-0.02	14.12	1.00
862.792969	-0.03	14.14	1.00
864.257813	-0.04	14.17	1.00
865.722656	-0.05	14.19	1.00
867.187500	-0.05	14.21	1.00
868.652344	-0.06	14.24	1.00
870.117188	-0.07	14.26	1.00
871.582031	-0.07	14.28	1.00
873.046875	-0.08	14.30	1.00
874.511719	-0.09	14.32	1.00
875.976563	-0.09	14.34	1.00
877.441406	-0.10	14.36	1.00
878.906250	-0.11	14.38	1.00
880.371094	-0.11	14.42	1.00
881.835938	-0.12	14.45	1.00
883.300781	-0.13	14.49	1.00
884.765625	-0.13	14.53	1.00
886.230469	-0.14	14.57	1.00
887.695313	-0.14	14.61	1.00
889.160156	-0.15	14.65	1.00
890.625000	-0.15	14.68	1.00
892.089844	-0.16	14.72	1.00
893.554688	-0.16	14.75	1.00
895.019531	-0.17	14.78	1.00
896.484375	-0.17	14.81	1.00
897.949219	-0.18	14.85	1.00
899.414063	-0.18	14.88	1.00
900.878906	-0.19	14.91	1.00
902.343750	-0.20	14.94	1.00
903.808594	-0.20	14.98	1.00
905.273438	-0.21	15.02	1.00
906.738281	-0.21	15.06	1.00
908.203125	-0.22	15.10	1.00
909.667969	-0.23	15.16	1.00
911.132813	-0.23	15.22	1.00
912.597656	-0.24	15.28	1.00
914.062500	-0.25	15.35	1.00
915.527344	-0.25	15.42	1.00
916.992188	-0.25	15.50	1.00
918.457031	-0.26	15.58	1.00
919.921875	-0.26	15.67	1.00
921.386719	-0.26	15.75	1.00
922.851563	-0.26	15.83	1.00
924.316406	-0.26	15.91	1.00
925.781250	-0.26	15.98	1.00
927.246094	-0.25	16.05	1.00
928.710938	-0.25	16.11	1.00
930.175781	-0.25	16.18	1.00
931.640625	-0.25	16.24	1.00
933.105469	-0.25	16.30	1.00
934.570313	-0.24	16.36	1.00
936.035156	-0.24	16.42	1.00
937.500000	-0.24	16.48	1.00
938.964844	-0.23	16.54	1.00
940.429688	-0.23	16.59	1.00
941.894531	-0.23	16.65	1.00
943.359375	-0.23	16.70	1.00
944.824219	-0.23	16.76	1.00
946.289063	-0.22	16.82	1.00
947.753906	-0.22	16.89	1.00
949.218750	-0.22	16.96	1.00
950.683594	-0.21	17.03	1.00
952.148438	-0.21	17.10	1.00
953.613281	-0.21	17.18	1.00
955.078125	-0.20	17.25	1.00
956.542969	-0.19	17.33	1.00
958.007813	-0.19	17.40	1.00
959.472656	-0.18	17.46	1.00
960.937500	-0.17	17.52	1.00
962.402344	-0.16	17.58	1.00
963.867188	-0.15	17.63	1.00
965.332031	-0.14	17.68	1.00
966.796875	-0.12	17.72	1.00
968.261719	-0.11	17.75	1.00
969.726563	-0.10	17.77	1.00
971.191406	-0.09	17.79	1.00
972.656250	-0.08	17.81	1.00
974.121094	-0.07	17.82	1.00
975.585938	-0.07	17.83	1.00
977.050781	-0.06	17.84	1.00
978.515625	-0.05	17.85	1.00
979.980469	-0.04	17.86	1.00
981.445313	-0.04	17.87	1.00
982.910156	-0.03	17.88	1.00
984.375000	-0.02	17.88	1.00
985.839844	-0.02	17.89	1.00
987.304688	-0.01	17.89	1.00
988.769531	-0.01	17.90	1.00
990.234375	-0.00	17.91	1.00
991.699219	0.00	17.92	1.00
993.164063	0.01	17.92	1.00
994.628906	0.01	17.93	1.00
996.093750	0.02	17.93	1.00
997.558594	0.02	17.94	1.00
999.023438	0.02	17.95	1.00
1000.488281	0.02	17.96	1.00
1001.953125	0.02	17.98	1.00
1003.417969	0.02	18.00	1.00
1004.882813	0.02	18.02	1.00
1006.347656	0.03	18.06	1.00
1007.812500	0.03	18.10	1.00
1009.277344	0.03	18.14	1.00
1010.742188	0.03	18.19	1.00
1012.207031	0.03	18.24	1.00
1013.671875	0.04	18.29	1.00
1015.136719	0.04	18.34	1.00
1016.601563	0.05	18.39	1.00
1018.066406	0.06	18.44	1.00
1019.531250	0.06	18.49	1.00
1020.996094	0.07	18.53	1.00
1022.460938	0.08	18.57	1.00
1023.925781	0.09	18.61	1.00
1025.390625	0.10	18.64	1.00
1026.855469	0.11	18.67	1.00
1028.320313	0.12	18.69	1.00
1029.785156	0.13	18.71	1.00
1031.250000	0.14	18.72	1.00
1032.714844	0.14	18.73	1.00
1034.179688	0.15	18.74	1.00
1035.644531	0.16	18.75	1.00
1037.109375	0.16	18.77	1.00
1038.574219	0.17	18.78	1.00
1040.039063	0.18	18.80	1.00
1041.503906	0.18	18.83	1.00
1042.968750	0.19	18.85	1.00
1044.433594	0.20	18.88	1.00
1045.898438	0.20	18.91	1.00
1047.363281	0.21	18.94	1.00
1048.828125	0.22	18.97	1.00
1050.292969	0.23	19.00	1.00
1051.757813	0.23	19.03	1.00
1053.222656	0.24	19.06	1.00
1054.687500	0.25	19.09	1.00
1056.152344	0.26	19.11	1.00
1057.617188	0.27	19.13	1.00
1059.082031	0.28	19.15	1.00
1060.546875	0.30	19.16	1.00
1062.011719	0.31	19.16	1.00
1063.476563	0.32	19.17	1.00
1064.941406	0.32	19.16	1.00
1066.406250	0.33	19.16	1.00
1067.871094	0.34	19.16	1.00
1069.335938	0.35	19.17	1.00
1070.800781	0.36	19.17	1.00
1072.265625	0.37	19.18	1.00
1073.730469	0.37	19.19	1.00
1075.195313	0.38	19.20	1.00
1076.660156	0.39	19.21	1.00
1078.125000	0.40	19.21	1.00
1079.589844	0.41	19.22	1.00
1081.054688	0.42	19.23	1.00
1082.519531	0.43	19.24	1.00
1083.984375	0.44	19.24	1.00
1085.449219	0.44	19.25	1.00
1086.914063	0.45	19.25	1.00
1088.378906	0.46	19.26	1.00
1089.843750	0.47	19.26	1.00
1091.308594	0.48	19.26	1.00
1092.773438	0.49	19.26	1.00
1094.238281	0.50	19.25	1.00
1095.703125	0.51	19.25	1.00
1097.167969	0.52	19.25	1.00
1098.632813	0.53	19.24	1.00
1100.097656	0.54	19.24	1.00
1101.562500	0.55	19.24	1.00
1103.027344	0.56	19.24	1.00
1104.492188	0.57	19.24	1.00
1105.957031	0.58	19.24	1.00
1107.421875	0.59	19.23	1.00
1108.886719	0.60	19.22	1.00
1110.351563	0.61	19.21	1.00
1111.816406	0.62	19.19	1.00
1113.281250	0.63	19.17	1.00
1114.746094	0.64	19.15	1.00
1116.210938	0.65	19.13	1.00
1117.675781	0.66	19.10	1.00
1119.140625	0.67	19.07	1.00
1120.605469	0.68	19.04	1.00
1122.070313	0.69	19.01	1.00
1123.535156	0.70	18.98	1.00
1125.000000	0.71	18.95	1.00
1126.464844	0.71	18.93	1.00
1127.929688	0.72	18.90	1.00
1129.394531	0.73	18.87	1.00
1130.859375	0.74	18.84	1.00
1132.324219	0.75	18.81	1.00
1133.789063	0.76	18.78	1.00
1135.253906	0.77	18.74	1.00
1136.718750	0.78	18.70	1.00
1138.183594	0.79	18.65	1.00
1139.648438	0.79	18.59	0.99
1141.113281	0.80	18.53	0.98
1142.578125	0.81	18.47	1.00
1144.042969	0.81	18.41	1.00
1145.507813	0.82	18.36	1.00
1146.972656	0.82	18.31	1.00
