	SM57-40		
410.156250	-2.37	29.36	0.99
411.621094	-2.31	29.38	0.99
413.085938	-2.25	29.40	0.99
414.550781	-2.19	29.41	0.99
416.015625	-2.12	29.41	1.00
417.480469	-2.06	29.38	0.99
418.945313	-2.00	29.36	1.00
420.410156	-1.94	29.34	0.99
421.875000	-1.88	29.33	0.99
423.339844	-1.82	29.29	1.00
424.804688	-1.76	29.22	1.00
426.269531	-1.71	29.15	1.00
427.734375	-1.65	29.04	1.00
429.199219	-1.59	28.90	1.00
430.664063	-1.53	28.73	1.00
432.128906	-1.47	28.52	0.99
433.593750	-1.41	28.26	0.99
435.058594	-1.35	27.95	0.99
436.523438	-1.29	27.58	0.99
437.988281	-1.23	27.16	1.00
439.453125	-1.19	26.70	0.99
440.917969	-1.15	26.22	0.99
442.382813	-1.12	25.75	1.00
443.847656	-1.09	25.28	0.99
445.312500	-1.06	24.78	0.99
446.777344	-1.04	24.21	0.98
448.242188	-1.04	23.55	0.95
449.707031	-1.05	22.91	0.99
451.171875	-1.07	22.38	1.00
452.636719	-1.11	21.94	1.00
454.101563	-1.15	21.58	1.00
455.566406	-1.19	21.31	1.00
457.031250	-1.22	21.09	0.99
458.496094	-1.26	20.91	1.00
459.960938	-1.29	20.73	0.99
461.425781	-1.31	20.57	1.00
462.890625	-1.34	20.38	1.00
464.355469	-1.36	20.17	1.00
465.820313	-1.39	19.98	1.00
467.285156	-1.42	19.80	0.99
468.750000	-1.46	19.63	0.99
470.214844	-1.49	19.48	1.00
471.679688	-1.52	19.34	1.00
473.144531	-1.56	19.20	1.00
474.609375	-1.59	19.08	1.00
476.074219	-1.63	18.98	1.00
477.539063	-1.67	18.90	1.00
479.003906	-1.72	18.83	1.00
480.468750	-1.76	18.78	0.99
481.933594	-1.81	18.77	1.00
483.398438	-1.86	18.84	1.00
484.863281	-1.91	18.96	1.00
486.328125	-1.95	19.11	1.00
487.792969	-1.99	19.29	1.00
489.257813	-2.03	19.50	1.00
490.722656	-2.06	19.72	1.00
492.187500	-2.08	19.95	1.00
493.652344	-2.11	20.19	1.00
495.117188	-2.13	20.43	1.00
496.582031	-2.14	20.68	1.00
498.046875	-2.15	20.93	1.00
499.511719	-2.16	21.18	1.00
500.976563	-2.16	21.42	1.00
502.441406	-2.16	21.64	1.00
503.906250	-2.16	21.83	1.00
505.371094	-2.16	21.99	1.00
506.835938	-2.16	22.11	0.99
508.300781	-2.18	22.24	0.99
509.765625	-2.19	22.39	1.00
511.230469	-2.21	22.60	1.00
512.695313	-2.22	22.86	1.00
514.160156	-2.23	23.15	1.00
515.625000	-2.24	23.46	1.00
517.089844	-2.24	23.78	1.00
518.554688	-2.23	24.09	1.00
520.019531	-2.22	24.41	1.00
521.484375	-2.20	24.72	1.00
522.949219	-2.18	25.03	1.00
524.414063	-2.15	25.32	1.00
525.878906	-2.12	25.60	1.00
527.343750	-2.09	25.86	1.00
528.808594	-2.05	26.09	1.00
530.273438	-2.01	26.29	1.00
531.738281	-1.97	26.47	1.00
533.203125	-1.93	26.62	1.00
534.667969	-1.89	26.75	1.00
536.132813	-1.85	26.86	1.00
537.597656	-1.81	26.96	1.00
539.062500	-1.77	27.04	1.00
540.527344	-1.73	27.11	1.00
541.992188	-1.70	27.18	1.00
543.457031	-1.66	27.23	1.00
544.921875	-1.62	27.27	1.00
546.386719	-1.58	27.30	1.00
547.851563	-1.54	27.33	1.00
549.316406	-1.50	27.34	1.00
550.781250	-1.46	27.35	1.00
552.246094	-1.43	27.34	1.00
553.710938	-1.39	27.34	1.00
555.175781	-1.35	27.33	1.00
556.640625	-1.31	27.31	1.00
558.105469	-1.27	27.29	1.00
559.570313	-1.23	27.25	1.00
561.035156	-1.19	27.20	1.00
562.500000	-1.15	27.12	1.00
563.964844	-1.11	27.03	1.00
565.429688	-1.07	26.92	1.00
566.894531	-1.03	26.79	1.00
568.359375	-0.99	26.64	1.00
569.824219	-0.96	26.48	1.00
571.289063	-0.93	26.31	1.00
572.753906	-0.90	26.12	1.00
574.218750	-0.87	25.94	1.00
575.683594	-0.85	25.76	1.00
577.148438	-0.83	25.58	1.00
578.613281	-0.80	25.40	1.00
580.078125	-0.79	25.22	1.00
581.542969	-0.77	25.03	1.00
583.007813	-0.75	24.86	1.00
584.472656	-0.74	24.68	1.00
585.937500	-0.73	24.51	1.00
587.402344	-0.71	24.34	1.00
588.867188	-0.70	24.16	1.00
590.332031	-0.69	23.98	1.00
591.796875	-0.68	23.79	1.00
593.261719	-0.67	23.61	1.00
594.726563	-0.66	23.43	1.00
596.191406	-0.66	23.25	1.00
597.656250	-0.65	23.06	1.00
599.121094	-0.65	22.86	1.00
600.585938	-0.64	22.64	1.00
602.050781	-0.65	22.40	1.00
603.515625	-0.65	22.16	1.00
604.980469	-0.66	21.92	1.00
606.445313	-0.68	21.71	1.00
607.910156	-0.70	21.53	1.00
609.375000	-0.72	21.38	1.00
610.839844	-0.75	21.26	1.00
612.304688	-0.77	21.18	1.00
613.769531	-0.79	21.12	1.00
615.234375	-0.82	21.09	1.00
616.699219	-0.84	21.08	1.00
618.164063	-0.86	21.09	1.00
619.628906	-0.88	21.11	1.00
621.093750	-0.89	21.15	1.00
622.558594	-0.90	21.19	1.00
624.023438	-0.91	21.23	1.00
625.488281	-0.91	21.27	1.00
626.953125	-0.91	21.30	1.00
628.417969	-0.91	21.32	1.00
629.882813	-0.91	21.33	1.00
631.347656	-0.90	21.33	1.00
632.812500	-0.90	21.30	1.00
634.277344	-0.90	21.26	1.00
635.742188	-0.89	21.20	1.00
637.207031	-0.89	21.11	1.00
638.671875	-0.90	21.00	0.99
640.136719	-0.90	20.89	0.99
641.601563	-0.92	20.77	0.99
643.066406	-0.94	20.69	0.99
644.531250	-0.96	20.66	0.99
645.996094	-0.98	20.66	1.00
647.460938	-1.00	20.69	1.00
648.925781	-1.02	20.73	1.00
650.390625	-1.04	20.80	1.00
651.855469	-1.05	20.88	1.00
653.320313	-1.07	20.98	1.00
654.785156	-1.08	21.09	1.00
656.250000	-1.09	21.20	1.00
657.714844	-1.09	21.32	1.00
659.179688	-1.09	21.44	1.00
660.644531	-1.09	21.55	1.00
662.109375	-1.09	21.65	1.00
663.574219	-1.09	21.75	1.00
665.039063	-1.08	21.83	1.00
666.503906	-1.08	21.90	1.00
667.968750	-1.07	21.96	1.00
669.433594	-1.07	22.02	0.99
670.898438	-1.06	22.08	1.00
672.363281	-1.06	22.15	1.00
673.828125	-1.06	22.22	1.00
675.292969	-1.05	22.30	1.00
676.757813	-1.05	22.38	1.00
678.222656	-1.04	22.45	1.00
679.687500	-1.04	22.52	1.00
681.152344	-1.03	22.58	1.00
682.617188	-1.02	22.64	1.00
684.082031	-1.02	22.71	1.00
685.546875	-1.01	22.78	1.00
687.011719	-1.00	22.86	1.00
688.476563	-0.99	22.94	1.00
689.941406	-0.98	23.00	1.00
691.406250	-0.97	23.07	1.00
692.871094	-0.96	23.12	1.00
694.335938	-0.95	23.16	1.00
695.800781	-0.93	23.19	1.00
697.265625	-0.92	23.19	1.00
698.730469	-0.91	23.19	1.00
700.195313	-0.90	23.18	0.98
701.660156	-0.90	23.16	0.94
703.125000	-0.89	23.11	0.96
704.589844	-0.89	23.03	1.00
706.054688	-0.89	22.96	1.00
707.519531	-0.89	22.89	1.00
708.984375	-0.89	22.83	1.00
710.449219	-0.89	22.78	1.00
711.914063	-0.89	22.73	1.00
713.378906	-0.89	22.69	1.00
714.843750	-0.89	22.64	1.00
716.308594	-0.89	22.60	1.00
717.773438	-0.89	22.56	1.00
719.238281	-0.88	22.53	1.00
720.703125	-0.88	22.50	1.00
722.167969	-0.87	22.47	1.00
723.632813	-0.87	22.43	1.00
725.097656	-0.86	22.38	1.00
726.562500	-0.86	22.33	0.99
728.027344	-0.85	22.27	0.99
729.492188	-0.85	22.22	0.99
730.957031	-0.84	22.19	0.99
732.421875	-0.84	22.18	0.98
733.886719	-0.84	22.18	1.00
735.351563	-0.84	22.19	1.00
736.816406	-0.83	22.19	1.00
738.281250	-0.83	22.20	1.00
739.746094	-0.82	22.20	1.00
741.210938	-0.81	22.19	1.00
742.675781	-0.80	22.19	1.00
744.140625	-0.80	22.17	1.00
745.605469	-0.79	22.14	1.00
747.070313	-0.78	22.11	1.00
748.535156	-0.77	22.07	1.00
750.000000	-0.77	22.02	1.00
751.464844	-0.77	21.98	1.00
752.929688	-0.77	21.94	1.00
754.394531	-0.77	21.92	1.00
755.859375	-0.77	21.91	1.00
757.324219	-0.77	21.91	1.00
758.789063	-0.77	21.92	1.00
760.253906	-0.77	21.95	1.00
761.718750	-0.77	21.98	1.00
763.183594	-0.77	22.02	1.00
764.648438	-0.77	22.06	1.00
766.113281	-0.76	22.10	1.00
767.578125	-0.75	22.14	1.00
769.042969	-0.74	22.18	1.00
770.507813	-0.73	22.21	1.00
771.972656	-0.72	22.25	1.00
773.437500	-0.71	22.28	1.00
774.902344	-0.69	22.31	1.00
776.367188	-0.68	22.33	1.00
777.832031	-0.66	22.33	1.00
779.296875	-0.64	22.34	1.00
780.761719	-0.63	22.33	1.00
782.226563	-0.61	22.32	1.00
783.691406	-0.60	22.30	1.00
785.156250	-0.58	22.28	1.00
786.621094	-0.56	22.24	1.00
788.085938	-0.54	22.20	1.00
789.550781	-0.53	22.15	1.00
791.015625	-0.51	22.09	1.00
792.480469	-0.49	22.03	1.00
793.945313	-0.48	21.96	1.00
795.410156	-0.47	21.89	1.00
796.875000	-0.45	21.81	1.00
798.339844	-0.44	21.74	1.00
799.804688	-0.43	21.66	1.00
801.269531	-0.42	21.58	1.00
802.734375	-0.41	21.52	1.00
804.199219	-0.40	21.45	1.00
805.664063	-0.39	21.38	1.00
807.128906	-0.37	21.31	1.00
808.593750	-0.36	21.23	1.00
810.058594	-0.35	21.15	1.00
811.523438	-0.34	21.07	1.00
812.988281	-0.32	20.98	1.00
814.453125	-0.31	20.88	1.00
815.917969	-0.30	20.78	1.00
817.382813	-0.29	20.66	1.00
818.847656	-0.28	20.54	1.00
820.312500	-0.26	20.41	1.00
821.777344	-0.25	20.27	1.00
823.242188	-0.25	20.11	1.00
824.707031	-0.24	19.94	1.00
826.171875	-0.23	19.77	1.00
827.636719	-0.23	19.58	1.00
829.101563	-0.23	19.39	1.00
830.566406	-0.23	19.19	1.00
832.031250	-0.23	18.99	1.00
833.496094	-0.24	18.78	1.00
834.960938	-0.25	18.59	1.00
836.425781	-0.26	18.41	0.98
837.890625	-0.28	18.26	1.00
839.355469	-0.30	18.12	1.00
840.820313	-0.31	18.01	1.00
842.285156	-0.33	17.91	1.00
843.750000	-0.35	17.82	1.00
845.214844	-0.36	17.74	1.00
846.679688	-0.38	17.67	1.00
848.144531	-0.39	17.59	1.00
849.609375	-0.41	17.53	1.00
851.074219	-0.42	17.47	1.00
852.539063	-0.44	17.42	1.00
854.003906	-0.45	17.38	1.00
855.468750	-0.47	17.36	1.00
856.933594	-0.48	17.33	1.00
858.398438	-0.50	17.32	1.00
859.863281	-0.51	17.31	1.00
861.328125	-0.53	17.30	1.00
862.792969	-0.54	17.30	1.00
864.257813	-0.55	17.31	1.00
865.722656	-0.56	17.31	1.00
867.187500	-0.57	17.32	1.00
868.652344	-0.58	17.32	1.00
870.117188	-0.59	17.33	1.00
871.582031	-0.59	17.33	1.00
873.046875	-0.60	17.34	1.00
874.511719	-0.61	17.34	1.00
875.976563	-0.61	17.34	1.00
877.441406	-0.62	17.35	1.00
878.906250	-0.63	17.35	1.00
880.371094	-0.63	17.35	1.00
881.835938	-0.64	17.36	1.00
883.300781	-0.65	17.36	1.00
884.765625	-0.66	17.37	1.00
886.230469	-0.66	17.38	1.00
887.695313	-0.67	17.39	1.00
889.160156	-0.68	17.40	1.00
890.625000	-0.68	17.42	1.00
892.089844	-0.69	17.43	1.00
893.554688	-0.70	17.44	1.00
895.019531	-0.71	17.46	1.00
896.484375	-0.72	17.49	1.00
897.949219	-0.72	17.52	1.00
899.414063	-0.73	17.55	1.00
900.878906	-0.74	17.58	1.00
902.343750	-0.74	17.62	1.00
903.808594	-0.75	17.66	1.00
905.273438	-0.76	17.70	1.00
906.738281	-0.76	17.74	1.00
908.203125	-0.77	17.79	1.00
909.667969	-0.77	17.84	1.00
911.132813	-0.78	17.89	1.00
912.597656	-0.78	17.95	1.00
914.062500	-0.79	18.01	1.00
915.527344	-0.79	18.07	1.00
916.992188	-0.79	18.14	1.00
918.457031	-0.80	18.20	1.00
919.921875	-0.80	18.27	1.00
921.386719	-0.80	18.34	1.00
922.851563	-0.80	18.41	1.00
924.316406	-0.80	18.47	1.00
925.781250	-0.80	18.53	1.00
927.246094	-0.79	18.58	1.00
928.710938	-0.79	18.63	1.00
930.175781	-0.79	18.69	1.00
931.640625	-0.79	18.74	1.00
933.105469	-0.79	18.79	1.00
934.570313	-0.79	18.84	1.00
936.035156	-0.78	18.90	1.00
937.500000	-0.78	18.94	1.00
938.964844	-0.78	18.99	1.00
940.429688	-0.77	19.04	1.00
941.894531	-0.77	19.08	1.00
943.359375	-0.76	19.13	1.00
944.824219	-0.76	19.17	1.00
946.289063	-0.75	19.21	1.00
947.753906	-0.75	19.26	1.00
949.218750	-0.74	19.30	1.00
950.683594	-0.73	19.34	1.00
952.148438	-0.73	19.39	1.00
953.613281	-0.72	19.43	1.00
955.078125	-0.71	19.48	1.00
956.542969	-0.70	19.52	1.00
958.007813	-0.69	19.55	1.00
959.472656	-0.68	19.58	1.00
960.937500	-0.67	19.59	1.00
962.402344	-0.66	19.60	1.00
963.867188	-0.64	19.60	1.00
965.332031	-0.63	19.59	1.00
966.796875	-0.62	19.58	1.00
968.261719	-0.61	19.56	1.00
969.726563	-0.61	19.54	1.00
971.191406	-0.60	19.51	1.00
972.656250	-0.59	19.49	1.00
974.121094	-0.59	19.47	1.00
975.585938	-0.58	19.44	1.00
977.050781	-0.58	19.42	1.00
978.515625	-0.57	19.40	1.00
979.980469	-0.57	19.37	1.00
981.445313	-0.56	19.34	1.00
982.910156	-0.56	19.31	1.00
984.375000	-0.55	19.28	1.00
985.839844	-0.55	19.24	1.00
987.304688	-0.55	19.20	1.00
988.769531	-0.55	19.15	1.00
990.234375	-0.55	19.11	1.00
991.699219	-0.55	19.07	1.00
993.164063	-0.55	19.02	1.00
994.628906	-0.55	18.98	1.00
996.093750	-0.55	18.93	1.00
997.558594	-0.56	18.90	1.00
999.023438	-0.56	18.86	1.00
1000.488281	-0.57	18.84	1.00
1001.953125	-0.58	18.82	1.00
1003.417969	-0.58	18.81	1.00
1004.882813	-0.59	18.81	1.00
1006.347656	-0.60	18.82	1.00
1007.812500	-0.61	18.84	1.00
1009.277344	-0.61	18.87	1.00
1010.742188	-0.62	18.90	1.00
1012.207031	-0.62	18.93	1.00
1013.671875	-0.62	18.97	1.00
1015.136719	-0.62	19.00	1.00
1016.601563	-0.62	19.04	1.00
1018.066406	-0.62	19.07	1.00
1019.531250	-0.62	19.10	1.00
1020.996094	-0.62	19.12	1.00
1022.460938	-0.62	19.14	1.00
1023.925781	-0.62	19.15	1.00
1025.390625	-0.62	19.16	1.00
1026.855469	-0.62	19.17	1.00
1028.320313	-0.61	19.17	1.00
1029.785156	-0.61	19.17	1.00
1031.250000	-0.62	19.17	1.00
1032.714844	-0.62	19.17	1.00
1034.179688	-0.62	19.17	1.00
1035.644531	-0.62	19.18	1.00
1037.109375	-0.62	19.19	1.00
1038.574219	-0.63	19.21	1.00
1040.039063	-0.63	19.22	1.00
1041.503906	-0.63	19.24	1.00
1042.968750	-0.63	19.26	1.00
1044.433594	-0.63	19.29	1.00
1045.898438	-0.63	19.31	1.00
1047.363281	-0.63	19.34	1.00
1048.828125	-0.63	19.36	1.00
1050.292969	-0.63	19.39	1.00
1051.757813	-0.63	19.42	1.00
1053.222656	-0.63	19.44	1.00
1054.687500	-0.63	19.46	1.00
1056.152344	-0.63	19.49	1.00
1057.617188	-0.63	19.51	1.00
1059.082031	-0.63	19.52	1.00
1060.546875	-0.63	19.54	1.00
1062.011719	-0.63	19.55	1.00
1063.476563	-0.63	19.56	1.00
1064.941406	-0.63	19.57	1.00
1066.406250	-0.63	19.59	1.00
1067.871094	-0.63	19.61	1.00
1069.335938	-0.63	19.63	1.00
1070.800781	-0.63	19.66	1.00
1072.265625	-0.63	19.68	1.00
1073.730469	-0.63	19.71	1.00
1075.195313	-0.64	19.74	1.00
1076.660156	-0.64	19.78	1.00
1078.125000	-0.64	19.81	1.00
1079.589844	-0.64	19.85	1.00
1081.054688	-0.64	19.89	1.00
1082.519531	-0.64	19.93	1.00
1083.984375	-0.64	19.98	1.00
1085.449219	-0.64	20.02	1.00
1086.914063	-0.64	20.07	1.00
1088.378906	-0.64	20.11	1.00
1089.843750	-0.64	20.16	1.00
1091.308594	-0.64	20.21	1.00
1092.773438	-0.64	20.25	1.00
1094.238281	-0.63	20.30	1.00
1095.703125	-0.63	20.34	1.00
1097.167969	-0.63	20.39	1.00
1098.632813	-0.63	20.43	1.00
1100.097656	-0.62	20.48	1.00
1101.562500	-0.62	20.53	1.00
1103.027344	-0.62	20.57	1.00
1104.492188	-0.61	20.62	1.00
1105.957031	-0.61	20.66	1.00
1107.421875	-0.60	20.70	1.00
1108.886719	-0.59	20.74	1.00
1110.351563	-0.59	20.77	1.00
1111.816406	-0.58	20.80	1.00
1113.281250	-0.58	20.83	1.00
1114.746094	-0.57	20.87	1.00
1116.210938	-0.57	20.90	1.00
1117.675781	-0.56	20.93	1.00
1119.140625	-0.56	20.95	1.00
1120.605469	-0.55	20.98	1.00
1122.070313	-0.55	21.00	1.00
1123.535156	-0.54	21.02	1.00
1125.000000	-0.53	21.04	1.00
1126.464844	-0.53	21.06	1.00
1127.929688	-0.52	21.08	1.00
1129.394531	-0.52	21.11	1.00
