	SM57-130		
404.296875	-12.11	59.93	0.75
405.761719	-12.08	58.68	0.91
407.226563	-12.06	57.29	0.98
408.691406	-12.05	55.79	0.99
410.156250	-12.05	54.31	0.97
411.621094	-12.06	52.85	0.97
413.085938	-12.09	51.49	0.98
414.550781	-12.14	50.19	0.97
416.015625	-12.19	48.99	0.94
417.480469	-12.26	47.87	0.92
418.945313	-12.33	46.81	0.86
420.410156	-12.41	45.89	0.91
421.875000	-12.49	45.07	0.84
423.339844	-12.57	44.41	0.91
424.804688	-12.63	43.85	0.91
426.269531	-12.68	43.44	0.85
427.734375	-12.72	43.12	0.84
429.199219	-12.76	42.93	0.87
430.664063	-12.79	42.82	0.92
432.128906	-12.82	42.76	0.85
433.593750	-12.84	42.80	0.74
435.058594	-12.85	42.92	0.86
436.523438	-12.87	43.35	0.74
437.988281	-12.88	44.04	0.56
439.453125	-12.90	44.92	0.12
440.917969	-12.92	45.96	0.66
442.382813	-12.91	47.10	0.72
443.847656	-12.88	48.34	0.63
445.312500	-12.85	49.72	0.79
446.777344	-12.82	51.26	0.83
448.242188	-12.80	52.56	0.82
449.707031	-12.80	53.22	0.92
451.171875	-12.81	53.41	0.91
452.636719	-12.84	53.38	0.97
454.101563	-12.87	53.21	0.98
455.566406	-12.91	52.93	0.98
457.031250	-12.95	52.57	0.98
458.496094	-12.99	52.17	0.97
459.960938	-13.03	51.73	0.98
461.425781	-13.08	51.29	0.95
462.890625	-13.13	50.82	0.96
464.355469	-13.17	50.29	0.98
465.820313	-13.22	49.70	0.98
467.285156	-13.27	49.13	0.98
468.750000	-13.32	48.58	0.99
470.214844	-13.37	48.06	0.98
471.679688	-13.43	47.56	0.96
473.144531	-13.49	47.17	0.95
474.609375	-13.56	46.88	0.89
476.074219	-13.62	46.66	0.87
477.539063	-13.68	46.44	0.93
479.003906	-13.73	46.18	0.95
480.468750	-13.78	45.93	0.97
481.933594	-13.82	45.70	0.97
483.398438	-13.86	45.52	0.97
484.863281	-13.89	45.37	0.98
486.328125	-13.93	45.24	0.96
487.792969	-13.95	45.13	0.95
489.257813	-13.97	45.06	0.94
490.722656	-13.98	44.97	0.98
492.187500	-13.98	44.87	0.97
493.652344	-13.99	44.73	0.98
495.117188	-13.99	44.54	0.99
496.582031	-13.99	44.33	0.99
498.046875	-14.00	44.08	0.99
499.511719	-14.01	43.81	0.99
500.976563	-14.03	43.56	0.99
502.441406	-14.05	43.34	0.98
503.906250	-14.07	43.23	0.97
505.371094	-14.09	43.21	0.82
506.835938	-14.09	43.24	0.64
508.300781	-14.07	43.25	0.81
509.765625	-14.04	43.19	0.86
511.230469	-14.02	43.02	0.97
512.695313	-14.00	42.75	0.96
514.160156	-13.99	42.44	0.98
515.625000	-13.98	42.14	0.99
517.089844	-13.98	41.90	0.99
518.554688	-13.99	41.71	0.99
520.019531	-13.99	41.57	0.99
521.484375	-13.98	41.46	0.98
522.949219	-13.97	41.38	0.94
524.414063	-13.96	41.33	0.97
525.878906	-13.94	41.34	0.94
527.343750	-13.92	41.43	0.78
528.808594	-13.89	41.58	0.15
530.273438	-13.83	41.72	0.83
531.738281	-13.76	41.76	0.91
533.203125	-13.70	41.62	0.98
534.667969	-13.65	41.38	0.99
536.132813	-13.62	41.05	0.99
537.597656	-13.58	40.67	0.99
539.062500	-13.56	40.27	1.00
540.527344	-13.54	39.85	0.99
541.992188	-13.54	39.42	1.00
543.457031	-13.54	39.01	0.99
544.921875	-13.54	38.59	0.99
546.386719	-13.55	38.17	0.98
547.851563	-13.57	37.78	0.99
549.316406	-13.59	37.42	1.00
550.781250	-13.61	37.11	0.98
552.246094	-13.64	36.85	0.95
553.710938	-13.66	36.63	0.93
555.175781	-13.69	36.47	0.90
556.640625	-13.71	36.36	0.79
558.105469	-13.74	36.33	0.58
559.570313	-13.75	36.27	0.86
561.035156	-13.76	36.18	0.82
562.500000	-13.77	36.12	0.65
563.964844	-13.78	36.13	0.69
565.429688	-13.79	36.12	0.79
566.894531	-13.80	36.15	0.81
568.359375	-13.79	36.20	0.67
569.824219	-13.78	36.26	0.56
571.289063	-13.77	36.36	0.55
572.753906	-13.75	36.44	0.67
574.218750	-13.73	36.51	0.84
575.683594	-13.71	36.55	0.89
577.148438	-13.69	36.52	0.91
578.613281	-13.68	36.48	0.96
580.078125	-13.67	36.46	0.94
581.542969	-13.66	36.44	0.92
583.007813	-13.65	36.44	0.86
584.472656	-13.63	36.42	0.89
585.937500	-13.62	36.40	0.89
587.402344	-13.60	36.36	0.88
588.867188	-13.59	36.30	0.88
590.332031	-13.59	36.21	0.93
591.796875	-13.58	36.07	0.98
593.261719	-13.58	35.89	0.97
594.726563	-13.58	35.67	0.97
596.191406	-13.59	35.46	0.99
597.656250	-13.59	35.31	0.99
599.121094	-13.61	35.21	0.96
600.585938	-13.62	35.16	0.91
602.050781	-13.64	35.18	0.77
603.515625	-13.65	35.20	0.89
604.980469	-13.65	35.21	0.90
606.445313	-13.65	35.21	0.94
607.910156	-13.65	35.21	0.98
609.375000	-13.65	35.21	0.99
610.839844	-13.64	35.22	0.95
612.304688	-13.64	35.24	0.89
613.769531	-13.64	35.30	0.78
615.234375	-13.63	35.40	0.89
616.699219	-13.62	35.51	0.93
618.164063	-13.60	35.64	0.96
619.628906	-13.58	35.79	0.96
621.093750	-13.56	35.95	0.98
622.558594	-13.54	36.14	0.98
624.023438	-13.52	36.36	0.98
625.488281	-13.50	36.64	0.98
626.953125	-13.48	37.01	0.98
628.417969	-13.45	37.44	0.94
629.882813	-13.42	37.91	0.95
631.347656	-13.38	38.43	0.98
632.812500	-13.34	39.01	0.96
634.277344	-13.29	39.68	0.95
635.742188	-13.24	40.45	0.93
637.207031	-13.18	41.30	0.91
638.671875	-13.12	42.23	0.85
640.136719	-13.06	43.28	0.83
641.601563	-13.00	44.40	0.88
643.066406	-12.93	45.48	0.91
644.531250	-12.87	46.45	0.90
645.996094	-12.81	47.26	0.94
647.460938	-12.76	47.87	0.93
648.925781	-12.70	48.34	0.94
650.390625	-12.65	48.70	0.96
651.855469	-12.60	48.98	0.98
653.320313	-12.55	49.16	0.99
654.785156	-12.51	49.27	0.97
656.250000	-12.46	49.35	0.96
657.714844	-12.41	49.42	0.85
659.179688	-12.36	49.51	0.73
660.644531	-12.30	49.62	0.51
662.109375	-12.23	49.69	0.77
663.574219	-12.15	49.71	0.77
665.039063	-12.07	49.71	0.83
666.503906	-11.98	49.64	0.74
667.968750	-11.90	49.46	0.92
669.433594	-11.83	49.12	0.96
670.898438	-11.76	48.59	0.97
672.363281	-11.71	47.94	0.96
673.828125	-11.67	47.23	0.97
675.292969	-11.63	46.49	0.98
676.757813	-11.61	45.76	0.98
678.222656	-11.59	45.02	0.98
679.687500	-11.57	44.27	0.99
681.152344	-11.57	43.52	0.99
682.617188	-11.57	42.79	0.98
684.082031	-11.58	42.08	0.97
685.546875	-11.59	41.41	0.98
687.011719	-11.60	40.78	0.98
688.476563	-11.62	40.20	0.98
689.941406	-11.65	39.68	0.99
691.406250	-11.68	39.25	0.99
692.871094	-11.71	38.89	0.98
694.335938	-11.74	38.61	0.95
695.800781	-11.78	38.42	0.95
697.265625	-11.81	38.31	0.91
698.730469	-11.85	38.31	0.85
700.195313	-11.89	38.40	0.88
701.660156	-11.92	38.52	0.69
703.125000	-11.95	38.65	0.51
704.589844	-11.97	38.78	0.76
706.054688	-11.99	38.98	0.88
707.519531	-12.01	39.25	0.86
708.984375	-12.03	39.59	0.88
710.449219	-12.04	40.01	0.90
711.914063	-12.06	40.52	0.87
713.378906	-12.07	41.08	0.84
714.843750	-12.07	41.69	0.63
716.308594	-12.06	42.30	0.85
717.773438	-12.05	42.94	0.92
719.238281	-12.03	43.58	0.97
720.703125	-12.00	44.26	0.98
722.167969	-11.97	44.97	0.97
723.632813	-11.94	45.74	0.97
725.097656	-11.91	46.56	0.94
726.562500	-11.87	47.48	0.92
728.027344	-11.84	48.47	0.85
729.492188	-11.80	49.56	0.38
730.957031	-11.78	50.66	0.90
732.421875	-11.77	51.34	0.92
733.886719	-11.77	51.63	0.77
735.351563	-11.79	51.66	0.87
736.816406	-11.82	51.58	0.90
738.281250	-11.85	51.48	0.97
739.746094	-11.89	51.40	0.98
741.210938	-11.93	51.32	0.98
742.675781	-11.97	51.25	0.98
744.140625	-12.01	51.22	0.99
745.605469	-12.05	51.23	0.99
747.070313	-12.10	51.30	0.99
748.535156	-12.14	51.43	0.98
750.000000	-12.18	51.62	0.98
751.464844	-12.22	51.86	0.92
752.929688	-12.25	52.15	0.85
754.394531	-12.27	52.48	0.89
755.859375	-12.28	52.83	0.90
757.324219	-12.28	53.20	0.92
758.789063	-12.27	53.57	0.88
760.253906	-12.26	53.94	0.96
761.718750	-12.24	54.29	0.98
763.183594	-12.22	54.65	0.97
764.648438	-12.20	55.05	0.94
766.113281	-12.18	55.50	0.99
767.578125	-12.15	56.02	0.95
769.042969	-12.12	56.60	0.96
770.507813	-12.09	57.23	0.90
771.972656	-12.05	57.91	0.68
773.437500	-12.00	58.62	0.92
774.902344	-11.95	59.35	0.75
776.367188	-11.90	60.10	0.44
777.832031	-11.85	60.81	0.48
779.296875	-11.79	61.46	0.77
780.761719	-11.73	62.05	0.93
782.226563	-11.68	62.51	0.90
783.691406	-11.62	62.87	0.98
785.156250	-11.57	63.13	0.98
786.621094	-11.52	63.33	0.96
788.085938	-11.46	63.44	0.95
789.550781	-11.41	63.46	0.96
791.015625	-11.36	63.31	0.94
792.480469	-11.32	63.05	0.98
793.945313	-11.29	62.73	0.99
795.410156	-11.26	62.37	0.99
796.875000	-11.23	61.98	0.99
798.339844	-11.21	61.57	1.00
799.804688	-11.19	61.13	0.99
801.269531	-11.18	60.66	0.98
802.734375	-11.17	60.17	1.00
804.199219	-11.17	59.69	0.99
805.664063	-11.17	59.22	0.99
807.128906	-11.17	58.77	1.00
808.593750	-11.18	58.35	1.00
810.058594	-11.19	57.95	0.99
811.523438	-11.20	57.58	0.99
812.988281	-11.21	57.22	0.99
814.453125	-11.22	56.88	1.00
815.917969	-11.23	56.55	1.00
817.382813	-11.24	56.24	0.99
818.847656	-11.25	55.95	0.99
820.312500	-11.26	55.69	0.99
821.777344	-11.27	55.45	0.99
823.242188	-11.27	55.23	0.97
824.707031	-11.27	55.02	0.98
826.171875	-11.27	54.80	0.99
827.636719	-11.26	54.58	0.99
829.101563	-11.25	54.34	0.97
830.566406	-11.23	54.10	0.96
832.031250	-11.22	53.83	0.98
833.496094	-11.20	53.54	0.97
834.960938	-11.18	53.21	0.99
836.425781	-11.17	52.84	0.99
837.890625	-11.16	52.43	0.99
839.355469	-11.15	52.01	1.00
840.820313	-11.15	51.60	1.00
842.285156	-11.15	51.19	1.00
843.750000	-11.16	50.78	1.00
845.214844	-11.17	50.39	0.99
846.679688	-11.18	50.02	1.00
848.144531	-11.19	49.66	1.00
849.609375	-11.20	49.32	1.00
851.074219	-11.22	48.99	1.00
852.539063	-11.23	48.68	1.00
854.003906	-11.24	48.37	1.00
855.468750	-11.25	48.06	1.00
856.933594	-11.27	47.76	1.00
858.398438	-11.28	47.46	1.00
859.863281	-11.29	47.15	1.00
861.328125	-11.31	46.85	1.00
862.792969	-11.32	46.55	1.00
864.257813	-11.34	46.25	1.00
865.722656	-11.36	45.96	1.00
867.187500	-11.39	45.69	0.99
868.652344	-11.41	45.44	1.00
870.117188	-11.44	45.22	1.00
871.582031	-11.46	45.02	0.99
873.046875	-11.49	44.86	0.99
874.511719	-11.52	44.73	0.97
875.976563	-11.54	44.60	0.93
877.441406	-11.56	44.49	0.96
878.906250	-11.58	44.37	0.98
880.371094	-11.59	44.24	0.96
881.835938	-11.61	44.12	0.97
883.300781	-11.62	43.99	0.99
884.765625	-11.63	43.86	0.98
886.230469	-11.65	43.72	0.97
887.695313	-11.67	43.58	0.95
889.160156	-11.68	43.44	0.97
890.625000	-11.70	43.31	0.97
892.089844	-11.72	43.17	0.98
893.554688	-11.73	43.04	0.99
895.019531	-11.75	42.91	0.99
896.484375	-11.77	42.79	0.99
897.949219	-11.80	42.67	0.99
899.414063	-11.82	42.57	0.99
900.878906	-11.84	42.48	1.00
902.343750	-11.86	42.41	1.00
903.808594	-11.88	42.34	0.99
905.273438	-11.90	42.30	0.99
906.738281	-11.93	42.27	0.99
908.203125	-11.95	42.26	0.98
909.667969	-11.97	42.29	0.94
911.132813	-12.00	42.34	0.96
912.597656	-12.01	42.40	0.93
914.062500	-12.02	42.47	0.93
915.527344	-12.03	42.53	0.96
916.992188	-12.03	42.59	0.98
918.457031	-12.03	42.63	0.98
919.921875	-12.02	42.67	0.98
921.386719	-12.02	42.70	0.97
922.851563	-12.01	42.72	0.92
924.316406	-11.99	42.73	0.88
925.781250	-11.98	42.72	0.96
927.246094	-11.97	42.68	0.97
928.710938	-11.96	42.62	0.98
930.175781	-11.95	42.53	0.99
931.640625	-11.94	42.43	0.99
933.105469	-11.93	42.31	0.99
934.570313	-11.92	42.18	0.99
936.035156	-11.92	42.05	0.99
937.500000	-11.92	41.92	0.99
938.964844	-11.92	41.78	1.00
940.429688	-11.92	41.65	0.99
941.894531	-11.92	41.52	0.99
943.359375	-11.92	41.40	0.99
944.824219	-11.93	41.29	0.99
946.289063	-11.93	41.19	0.99
947.753906	-11.94	41.10	0.99
949.218750	-11.94	41.02	0.96
950.683594	-11.94	40.95	0.92
952.148438	-11.94	40.89	0.95
953.613281	-11.94	40.83	0.97
955.078125	-11.94	40.77	0.97
956.542969	-11.93	40.71	0.98
958.007813	-11.93	40.65	0.97
959.472656	-11.92	40.59	0.96
960.937500	-11.91	40.54	0.94
962.402344	-11.89	40.47	0.94
963.867188	-11.88	40.39	0.97
965.332031	-11.86	40.29	0.97
966.796875	-11.85	40.16	0.97
968.261719	-11.84	40.01	0.98
969.726563	-11.83	39.84	0.99
971.191406	-11.83	39.68	1.00
972.656250	-11.83	39.52	1.00
974.121094	-11.83	39.36	1.00
975.585938	-11.83	39.21	1.00
977.050781	-11.83	39.08	1.00
978.515625	-11.84	38.95	1.00
979.980469	-11.85	38.85	1.00
981.445313	-11.85	38.76	1.00
982.910156	-11.86	38.70	0.99
984.375000	-11.87	38.65	0.98
985.839844	-11.89	38.64	0.95
987.304688	-11.90	38.67	0.94
988.769531	-11.90	38.71	0.88
990.234375	-11.91	38.76	0.19
991.699219	-11.90	38.81	0.85
993.164063	-11.89	38.85	0.97
994.628906	-11.87	38.88	0.99
996.093750	-11.85	38.88	0.97
997.558594	-11.83	38.87	0.98
999.023438	-11.80	38.84	0.98
1000.488281	-11.78	38.78	0.99
1001.953125	-11.76	38.68	1.00
1003.417969	-11.74	38.57	1.00
1004.882813	-11.72	38.43	1.00
1006.347656	-11.71	38.28	1.00
1007.812500	-11.69	38.12	1.00
1009.277344	-11.68	37.95	1.00
1010.742188	-11.67	37.78	1.00
1012.207031	-11.66	37.60	1.00
1013.671875	-11.66	37.42	1.00
1015.136719	-11.65	37.23	1.00
1016.601563	-11.65	37.05	1.00
1018.066406	-11.65	36.88	1.00
1019.531250	-11.65	36.72	1.00
1020.996094	-11.65	36.57	1.00
1022.460938	-11.65	36.43	1.00
1023.925781	-11.65	36.31	0.99
1025.390625	-11.65	36.20	0.98
1026.855469	-11.66	36.10	0.98
1028.320313	-11.66	36.02	0.96
1029.785156	-11.66	35.95	0.88
1031.250000	-11.66	35.90	0.81
1032.714844	-11.66	35.86	0.97
1034.179688	-11.66	35.80	0.99
1035.644531	-11.66	35.74	0.99
1037.109375	-11.65	35.66	0.99
1038.574219	-11.64	35.58	0.97
1040.039063	-11.63	35.48	0.99
1041.503906	-11.62	35.36	1.00
1042.968750	-11.62	35.22	1.00
1044.433594	-11.61	35.06	1.00
1045.898438	-11.61	34.89	1.00
1047.363281	-11.60	34.70	1.00
1048.828125	-11.60	34.51	1.00
1050.292969	-11.61	34.31	1.00
1051.757813	-11.61	34.12	1.00
1053.222656	-11.62	33.92	1.00
1054.687500	-11.62	33.74	1.00
1056.152344	-11.63	33.55	1.00
1057.617188	-11.64	33.38	1.00
1059.082031	-11.66	33.21	1.00
1060.546875	-11.67	33.06	1.00
1062.011719	-11.69	32.93	0.99
1063.476563	-11.70	32.82	0.99
1064.941406	-11.72	32.73	0.99
1066.406250	-11.74	32.66	0.98
1067.871094	-11.76	32.61	0.87
1069.335938	-11.77	32.57	0.61
1070.800781	-11.78	32.53	0.97
1072.265625	-11.79	32.47	1.00
1073.730469	-11.80	32.40	0.99
1075.195313	-11.81	32.32	0.99
1076.660156	-11.82	32.23	1.00
1078.125000	-11.83	32.14	1.00
1079.589844	-11.84	32.05	1.00
1081.054688	-11.86	31.95	1.00
1082.519531	-11.87	31.87	0.99
1083.984375	-11.89	31.78	1.00
1085.449219	-11.90	31.70	1.00
1086.914063	-11.92	31.63	1.00
1088.378906	-11.93	31.55	1.00
1089.843750	-11.95	31.48	1.00
1091.308594	-11.96	31.42	1.00
1092.773438	-11.98	31.36	1.00
1094.238281	-12.00	31.31	1.00
1095.703125	-12.02	31.27	1.00
1097.167969	-12.04	31.25	0.98
1098.632813	-12.06	31.25	0.99
1100.097656	-12.08	31.26	0.99
1101.562500	-12.10	31.29	0.97
1103.027344	-12.11	31.33	0.99
1104.492188	-12.13	31.37	0.99
1105.957031	-12.14	31.41	1.00
1107.421875	-12.16	31.46	0.99
1108.886719	-12.17	31.52	1.00
1110.351563	-12.18	31.58	1.00
1111.816406	-12.20	31.65	0.99
1113.281250	-12.21	31.74	1.00
1114.746094	-12.22	31.84	0.99
1116.210938	-12.23	31.96	0.98
1117.675781	-12.24	32.09	0.98
1119.140625	-12.25	32.24	0.97
1120.605469	-12.25	32.40	0.78
1122.070313	-12.25	32.57	0.26
1123.535156	-12.25	32.74	0.93
1125.000000	-12.24	32.89	0.97
