	SM57-0		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	1234.57	45.00	1.00
4.394531	1234.57	45.00	1.00
5.859375	1234.57	45.00	1.00
7.324219	1234.57	45.00	1.00
8.789063	1234.57	45.00	1.00
10.253906	1234.57	45.00	1.00
11.718750	1234.57	45.00	1.00
13.183594	-30.98	151.27	0.59
14.648438	-31.43	170.59	0.92
16.113281	-31.46	152.00	0.97
17.578125	-31.85	143.23	0.96
19.042969	-33.70	165.42	0.99
20.507813	1234.57	45.00	1.00
21.972656	1234.57	45.00	1.00
23.437500	1234.57	45.00	1.00
24.902344	-12.48	174.42	0.98
26.367188	1234.57	45.00	1.00
27.832031	1234.57	45.00	1.00
29.296875	1234.57	45.00	1.00
30.761719	-12.15	122.21	1.00
32.226563	-14.45	121.17	0.97
33.691406	-15.69	113.51	0.99
35.156250	-15.48	115.06	1.00
36.621094	-15.05	114.95	1.00
38.085938	-14.57	114.38	1.00
39.550781	-13.82	113.82	0.99
41.015625	-12.66	112.36	0.99
42.480469	-12.14	107.21	0.99
43.945313	-12.07	103.76	1.00
45.410156	-12.17	101.70	1.00
46.875000	-12.43	100.19	1.00
48.339844	-13.06	98.18	0.99
49.804688	-13.01	99.32	1.00
51.269531	-12.93	104.77	0.99
52.734375	-12.40	109.97	0.96
54.199219	-11.15	112.52	0.95
55.664063	-10.01	113.40	0.99
57.128906	-9.37	112.55	1.00
58.593750	-8.89	111.48	1.00
60.058594	-8.29	110.31	0.99
61.523438	-7.58	108.13	0.99
62.988281	-6.93	102.68	0.98
64.453125	-6.67	99.40	1.00
65.917969	-6.49	97.14	1.00
67.382813	-6.23	94.73	1.00
68.847656	-5.99	92.40	0.99
70.312500	-5.96	90.02	0.99
71.777344	-6.09	87.90	0.98
73.242188	-6.06	87.51	0.99
74.707031	-5.86	87.41	0.99
76.171875	-5.66	87.03	1.00
77.636719	-5.50	86.23	1.00
79.101563	-5.51	84.42	0.99
80.566406	-5.62	83.42	1.00
82.031250	-5.84	83.09	1.00
83.496094	-6.05	83.91	1.00
84.960938	-6.10	85.20	1.00
86.425781	-6.04	86.99	1.00
87.890625	-5.84	88.90	1.00
89.355469	-5.51	90.64	1.00
90.820313	-5.09	91.81	1.00
92.285156	-4.60	92.25	1.00
93.750000	-4.09	91.87	1.00
95.214844	-3.58	90.63	1.00
96.679688	-3.14	88.72	1.00
98.144531	-2.79	86.87	1.00
99.609375	-2.51	85.25	1.00
101.074219	-2.27	83.67	1.00
102.539063	-2.07	82.23	1.00
104.003906	-1.90	80.89	1.00
105.468750	-1.77	79.79	1.00
106.933594	-1.67	78.97	1.00
108.398438	-1.53	78.39	1.00
109.863281	-1.34	77.85	1.00
111.328125	-1.08	77.23	1.00
112.792969	-0.74	76.43	1.00
114.257813	-0.38	75.12	1.00
115.722656	-0.03	73.25	1.00
117.187500	0.29	71.01	1.00
118.652344	0.58	68.27	0.99
120.117188	0.83	65.27	0.99
121.582031	1.06	62.50	1.00
123.046875	1.19	59.54	1.00
124.511719	1.24	56.29	1.00
125.976563	1.19	52.92	1.00
127.441406	1.03	49.53	0.98
128.906250	0.74	47.25	0.99
130.371094	0.37	46.10	0.99
131.835938	0.05	45.47	1.00
133.300781	-0.21	45.18	1.00
134.765625	-0.41	45.10	1.00
136.230469	-0.57	45.22	1.00
137.695313	-0.68	45.39	1.00
139.160156	-0.73	45.53	1.00
140.625000	-0.77	45.43	1.00
142.089844	-0.82	45.37	1.00
143.554688	-0.87	45.42	1.00
145.019531	-0.89	45.56	1.00
146.484375	-0.88	45.70	1.00
147.949219	-0.86	45.73	1.00
149.414063	-0.85	45.63	1.00
150.878906	-0.83	45.47	1.00
152.343750	-0.81	45.28	1.00
153.808594	-0.80	45.10	1.00
155.273438	-0.80	44.98	1.00
156.738281	-0.79	45.00	1.00
158.203125	-0.76	45.19	1.00
159.667969	-0.68	45.36	1.00
161.132813	-0.56	45.52	1.00
162.597656	-0.41	45.46	1.00
164.062500	-0.26	45.02	1.00
165.527344	-0.12	44.35	1.00
166.992188	0.01	43.54	0.99
168.457031	0.13	42.45	1.00
169.921875	0.18	41.04	0.99
171.386719	0.18	39.76	1.00
172.851563	0.14	38.83	1.00
174.316406	0.09	38.08	1.00
175.781250	0.05	37.50	1.00
177.246094	0.02	37.04	1.00
178.710938	-0.00	36.69	1.00
180.175781	-0.00	36.44	1.00
181.640625	0.03	36.24	1.00
183.105469	0.10	35.94	0.99
184.570313	0.19	35.40	0.99
186.035156	0.28	34.40	0.99
187.500000	0.32	33.07	0.99
188.964844	0.29	31.79	1.00
190.429688	0.21	30.69	1.00
191.894531	0.10	29.83	1.00
193.359375	-0.00	29.17	1.00
194.824219	-0.10	28.64	1.00
196.289063	-0.19	28.23	1.00
197.753906	-0.28	27.88	1.00
199.218750	-0.36	27.60	1.00
200.683594	-0.46	27.39	1.00
202.148438	-0.53	27.29	1.00
203.613281	-0.58	27.25	1.00
205.078125	-0.61	27.23	1.00
206.542969	-0.63	27.16	1.00
208.007813	-0.64	27.03	1.00
209.472656	-0.63	26.80	1.00
210.937500	-0.64	26.42	1.00
212.402344	-0.66	25.94	1.00
213.867188	-0.71	25.37	1.00
215.332031	-0.79	24.79	1.00
216.796875	-0.88	24.27	1.00
218.261719	-0.99	23.98	1.00
219.726563	-1.10	23.91	1.00
221.191406	-1.21	24.03	1.00
222.656250	-1.32	24.26	1.00
224.121094	-1.40	24.60	1.00
225.585938	-1.48	25.05	1.00
227.050781	-1.53	25.52	1.00
228.515625	-1.58	26.02	1.00
229.980469	-1.60	26.53	1.00
231.445313	-1.62	27.03	1.00
232.910156	-1.62	27.51	1.00
234.375000	-1.61	27.94	1.00
235.839844	-1.59	28.33	1.00
237.304688	-1.57	28.68	1.00
238.769531	-1.54	29.02	1.00
240.234375	-1.52	29.38	1.00
241.699219	-1.48	29.74	1.00
243.164063	-1.45	30.11	1.00
244.628906	-1.40	30.46	1.00
246.093750	-1.33	30.79	1.00
247.558594	-1.26	31.05	1.00
249.023438	-1.18	31.23	1.00
250.488281	-1.09	31.31	1.00
251.953125	-1.00	31.27	1.00
253.417969	-0.91	31.13	1.00
254.882813	-0.83	30.87	1.00
256.347656	-0.76	30.50	0.99
257.812500	-0.70	30.01	0.99
259.277344	-0.67	29.45	0.99
260.742188	-0.67	28.98	1.00
262.207031	-0.70	28.66	0.99
263.671875	-0.72	28.47	1.00
265.136719	-0.73	28.38	1.00
266.601563	-0.73	28.35	1.00
268.066406	-0.73	28.38	1.00
269.531250	-0.71	28.42	1.00
270.996094	-0.69	28.48	1.00
272.460938	-0.65	28.52	1.00
273.925781	-0.61	28.55	1.00
275.390625	-0.56	28.57	1.00
276.855469	-0.50	28.56	1.00
278.320313	-0.44	28.51	1.00
279.785156	-0.37	28.42	1.00
281.250000	-0.30	28.30	1.00
282.714844	-0.21	28.12	1.00
284.179688	-0.12	27.88	1.00
285.644531	-0.01	27.51	1.00
287.109375	0.10	26.99	0.99
288.574219	0.19	26.26	0.99
290.039063	0.27	25.38	1.00
291.503906	0.32	24.40	0.99
292.968750	0.36	23.34	1.00
294.433594	0.37	22.16	0.99
295.898438	0.35	20.96	0.99
297.363281	0.30	19.79	0.99
298.828125	0.23	18.74	0.99
300.292969	0.14	17.75	0.99
301.757813	0.03	16.85	1.00
303.222656	-0.10	16.05	1.00
304.687500	-0.25	15.42	0.99
306.152344	-0.40	15.02	0.99
307.617188	-0.57	14.86	0.99
309.082031	-0.72	14.83	1.00
310.546875	-0.86	14.89	1.00
312.011719	-0.99	15.06	1.00
313.476563	-1.11	15.32	1.00
314.941406	-1.22	15.66	1.00
316.406250	-1.30	16.04	1.00
317.871094	-1.38	16.47	1.00
319.335938	-1.43	16.91	1.00
320.800781	-1.48	17.36	1.00
322.265625	-1.51	17.80	1.00
323.730469	-1.53	18.23	1.00
325.195313	-1.55	18.66	1.00
326.660156	-1.55	19.09	1.00
328.125000	-1.54	19.49	1.00
329.589844	-1.53	19.84	1.00
331.054688	-1.51	20.13	1.00
332.519531	-1.48	20.35	1.00
333.984375	-1.46	20.48	1.00
335.449219	-1.44	20.54	1.00
336.914063	-1.43	20.59	1.00
338.378906	-1.43	20.62	1.00
339.843750	-1.43	20.64	1.00
341.308594	-1.43	20.66	0.99
342.773438	-1.45	20.72	1.00
344.238281	-1.46	20.85	1.00
345.703125	-1.48	21.03	1.00
347.167969	-1.49	21.26	1.00
348.632813	-1.50	21.50	1.00
350.097656	-1.51	21.76	1.00
351.562500	-1.50	22.02	1.00
353.027344	-1.49	22.28	1.00
354.492188	-1.47	22.50	1.00
355.957031	-1.45	22.69	1.00
357.421875	-1.42	22.83	1.00
358.886719	-1.39	22.92	1.00
360.351563	-1.37	22.97	1.00
361.816406	-1.35	23.00	1.00
363.281250	-1.34	22.99	1.00
364.746094	-1.33	22.97	1.00
366.210938	-1.33	22.96	1.00
367.675781	-1.34	22.96	1.00
369.140625	-1.35	23.01	1.00
370.605469	-1.37	23.12	1.00
372.070313	-1.38	23.28	1.00
373.535156	-1.40	23.48	1.00
375.000000	-1.40	23.72	1.00
376.464844	-1.41	23.97	1.00
377.929688	-1.41	24.24	1.00
379.394531	-1.40	24.51	1.00
380.859375	-1.39	24.79	1.00
382.324219	-1.37	25.07	1.00
383.789063	-1.35	25.34	1.00
385.253906	-1.32	25.61	1.00
386.718750	-1.29	25.87	1.00
388.183594	-1.25	26.13	1.00
389.648438	-1.21	26.38	1.00
391.113281	-1.17	26.62	1.00
392.578125	-1.11	26.84	1.00
394.042969	-1.06	27.01	1.00
395.507813	-1.00	27.15	1.00
396.972656	-0.93	27.24	1.00
398.437500	-0.87	27.29	1.00
399.902344	-0.81	27.29	1.00
401.367188	-0.75	27.24	1.00
402.832031	-0.69	27.14	1.00
404.296875	-0.64	27.02	1.00
405.761719	-0.59	26.88	1.00
407.226563	-0.54	26.71	1.00
408.691406	-0.50	26.55	1.00
