	SM57-65		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
347.167969	-4.79	16.74	0.99
348.632813	-4.80	17.00	1.00
350.097656	-4.81	17.23	0.99
351.562500	-4.81	17.42	1.00
353.027344	-4.81	17.55	1.00
354.492188	-4.81	17.62	1.00
355.957031	-4.82	17.61	0.99
357.421875	-4.83	17.54	0.98
358.886719	-4.85	17.43	0.96
360.351563	-4.88	17.33	0.99
361.816406	-4.92	17.24	1.00
363.281250	-4.98	17.19	1.00
364.746094	-5.06	17.20	0.99
366.210938	-5.14	17.29	0.96
367.675781	-5.23	17.48	0.97
369.140625	-5.31	17.76	0.98
370.605469	-5.38	18.18	0.99
372.070313	-5.44	18.69	0.99
373.535156	-5.50	19.32	0.99
375.000000	-5.54	20.03	0.99
376.464844	-5.56	20.76	0.99
377.929688	-5.57	21.48	0.99
379.394531	-5.57	22.19	0.99
380.859375	-5.56	22.84	0.99
382.324219	-5.54	23.44	1.00
383.789063	-5.52	24.00	0.97
385.253906	-5.50	24.56	0.98
386.718750	-5.47	25.17	0.99
388.183594	-5.44	25.81	0.99
389.648438	-5.40	26.43	0.99
391.113281	-5.36	27.01	1.00
392.578125	-5.32	27.55	0.99
394.042969	-5.27	28.04	0.98
395.507813	-5.21	28.50	1.00
396.972656	-5.15	28.91	1.00
398.437500	-5.09	29.28	0.99
399.902344	-5.02	29.61	0.99
401.367188	-4.96	29.90	1.00
402.832031	-4.89	30.16	1.00
404.296875	-4.83	30.39	1.00
405.761719	-4.77	30.61	0.99
407.226563	-4.71	30.83	0.99
408.691406	-4.65	31.04	0.99
410.156250	-4.58	31.26	0.99
411.621094	-4.52	31.41	1.00
413.085938	-4.45	31.52	1.00
414.550781	-4.39	31.60	1.00
416.015625	-4.33	31.65	0.98
417.480469	-4.28	31.66	1.00
418.945313	-4.22	31.67	0.99
420.410156	-4.18	31.70	0.99
421.875000	-4.14	31.72	0.99
423.339844	-4.09	31.72	0.98
424.804688	-4.05	31.68	0.99
426.269531	-4.01	31.62	0.99
427.734375	-3.97	31.56	1.00
429.199219	-3.92	31.51	0.99
430.664063	-3.87	31.44	0.99
432.128906	-3.83	31.32	0.99
433.593750	-3.78	31.18	0.99
435.058594	-3.74	31.01	1.00
436.523438	-3.70	30.81	1.00
437.988281	-3.66	30.57	1.00
439.453125	-3.62	30.32	0.99
440.917969	-3.59	30.07	1.00
442.382813	-3.56	29.84	1.00
443.847656	-3.52	29.60	1.00
445.312500	-3.49	29.36	1.00
446.777344	-3.46	29.09	0.99
448.242188	-3.43	28.79	0.99
449.707031	-3.41	28.44	0.99
451.171875	-3.39	28.06	1.00
452.636719	-3.39	27.70	1.00
454.101563	-3.39	27.38	1.00
455.566406	-3.39	27.10	1.00
457.031250	-3.39	26.84	1.00
458.496094	-3.40	26.61	1.00
459.960938	-3.40	26.38	1.00
461.425781	-3.41	26.16	1.00
462.890625	-3.41	25.93	0.99
464.355469	-3.42	25.69	1.00
465.820313	-3.43	25.46	1.00
467.285156	-3.45	25.26	1.00
468.750000	-3.46	25.08	1.00
470.214844	-3.47	24.91	1.00
471.679688	-3.48	24.75	1.00
473.144531	-3.50	24.58	1.00
474.609375	-3.51	24.41	1.00
476.074219	-3.52	24.25	1.00
477.539063	-3.54	24.09	1.00
479.003906	-3.55	23.94	0.99
480.468750	-3.57	23.78	1.00
481.933594	-3.60	23.64	1.00
483.398438	-3.62	23.54	1.00
484.863281	-3.65	23.46	1.00
486.328125	-3.68	23.42	1.00
487.792969	-3.71	23.41	1.00
489.257813	-3.74	23.43	1.00
490.722656	-3.77	23.47	1.00
492.187500	-3.80	23.51	1.00
493.652344	-3.82	23.58	1.00
495.117188	-3.85	23.66	1.00
496.582031	-3.87	23.75	1.00
498.046875	-3.89	23.84	1.00
499.511719	-3.91	23.93	1.00
500.976563	-3.93	24.01	1.00
502.441406	-3.94	24.08	1.00
503.906250	-3.96	24.13	1.00
505.371094	-3.98	24.14	0.99
506.835938	-4.00	24.16	0.99
508.300781	-4.03	24.23	0.99
509.765625	-4.07	24.36	1.00
511.230469	-4.10	24.55	1.00
512.695313	-4.14	24.79	1.00
514.160156	-4.17	25.07	1.00
515.625000	-4.19	25.37	1.00
517.089844	-4.21	25.68	1.00
518.554688	-4.22	25.99	1.00
520.019531	-4.23	26.30	1.00
521.484375	-4.23	26.61	1.00
522.949219	-4.22	26.92	1.00
524.414063	-4.22	27.23	1.00
525.878906	-4.21	27.53	1.00
527.343750	-4.20	27.81	1.00
528.808594	-4.18	28.09	1.00
530.273438	-4.16	28.36	1.00
531.738281	-4.14	28.63	1.00
533.203125	-4.12	28.88	1.00
534.667969	-4.09	29.11	1.00
536.132813	-4.07	29.33	1.00
537.597656	-4.04	29.53	1.00
539.062500	-4.02	29.72	1.00
540.527344	-3.99	29.89	1.00
541.992188	-3.96	30.06	1.00
543.457031	-3.93	30.22	1.00
544.921875	-3.90	30.38	1.00
546.386719	-3.87	30.52	1.00
547.851563	-3.85	30.65	1.00
549.316406	-3.82	30.79	1.00
550.781250	-3.79	30.93	0.99
552.246094	-3.75	31.07	0.99
553.710938	-3.72	31.23	1.00
555.175781	-3.68	31.40	1.00
556.640625	-3.64	31.58	0.99
558.105469	-3.60	31.74	0.99
559.570313	-3.55	31.88	1.00
561.035156	-3.51	32.02	0.99
562.500000	-3.46	32.14	0.87
563.964844	-3.42	32.21	0.84
565.429688	-3.37	32.27	0.92
566.894531	-3.33	32.32	0.95
568.359375	-3.28	32.35	0.94
569.824219	-3.23	32.34	0.97
571.289063	-3.17	32.29	0.98
572.753906	-3.13	32.21	0.99
574.218750	-3.09	32.11	0.99
575.683594	-3.06	32.00	1.00
577.148438	-3.02	31.88	1.00
578.613281	-2.99	31.76	1.00
580.078125	-2.97	31.62	1.00
581.542969	-2.94	31.49	0.99
583.007813	-2.92	31.36	0.98
584.472656	-2.90	31.24	0.99
585.937500	-2.88	31.11	1.00
587.402344	-2.86	31.00	1.00
588.867188	-2.84	30.88	1.00
590.332031	-2.82	30.77	1.00
591.796875	-2.80	30.67	1.00
593.261719	-2.78	30.57	1.00
594.726563	-2.75	30.48	1.00
596.191406	-2.73	30.38	1.00
597.656250	-2.70	30.28	1.00
599.121094	-2.67	30.17	0.98
600.585938	-2.64	30.04	0.98
602.050781	-2.61	29.88	0.99
603.515625	-2.59	29.67	0.99
604.980469	-2.57	29.42	0.99
606.445313	-2.55	29.14	1.00
607.910156	-2.55	28.85	1.00
609.375000	-2.55	28.56	1.00
610.839844	-2.55	28.29	1.00
612.304688	-2.56	28.04	1.00
613.769531	-2.57	27.83	1.00
615.234375	-2.59	27.64	1.00
616.699219	-2.60	27.47	1.00
618.164063	-2.62	27.33	1.00
619.628906	-2.64	27.21	1.00
621.093750	-2.66	27.11	1.00
622.558594	-2.67	27.03	1.00
624.023438	-2.69	26.96	1.00
625.488281	-2.70	26.89	1.00
626.953125	-2.71	26.83	1.00
628.417969	-2.72	26.77	1.00
629.882813	-2.73	26.71	1.00
631.347656	-2.73	26.65	1.00
632.812500	-2.74	26.58	1.00
634.277344	-2.74	26.50	1.00
635.742188	-2.75	26.42	1.00
637.207031	-2.76	26.32	1.00
638.671875	-2.77	26.20	0.99
640.136719	-2.79	26.08	0.99
641.601563	-2.81	25.99	0.99
643.066406	-2.83	25.93	1.00
644.531250	-2.86	25.90	1.00
645.996094	-2.88	25.89	1.00
647.460938	-2.90	25.90	1.00
648.925781	-2.92	25.93	1.00
650.390625	-2.94	25.96	1.00
651.855469	-2.96	26.01	1.00
653.320313	-2.98	26.07	1.00
654.785156	-3.00	26.15	1.00
656.250000	-3.01	26.23	1.00
657.714844	-3.03	26.33	1.00
659.179688	-3.04	26.44	1.00
660.644531	-3.05	26.55	1.00
662.109375	-3.06	26.67	1.00
663.574219	-3.07	26.79	1.00
665.039063	-3.07	26.92	1.00
666.503906	-3.07	27.05	1.00
667.968750	-3.07	27.17	1.00
669.433594	-3.06	27.28	1.00
670.898438	-3.06	27.39	1.00
672.363281	-3.05	27.50	1.00
673.828125	-3.04	27.60	1.00
675.292969	-3.03	27.68	1.00
676.757813	-3.02	27.76	1.00
678.222656	-3.01	27.83	1.00
679.687500	-3.00	27.89	1.00
681.152344	-2.99	27.95	1.00
682.617188	-2.98	28.00	1.00
684.082031	-2.97	28.06	1.00
685.546875	-2.97	28.12	1.00
687.011719	-2.96	28.17	1.00
688.476563	-2.95	28.23	1.00
689.941406	-2.94	28.29	1.00
691.406250	-2.93	28.35	1.00
692.871094	-2.91	28.40	1.00
694.335938	-2.90	28.44	1.00
695.800781	-2.89	28.48	1.00
697.265625	-2.88	28.51	1.00
698.730469	-2.86	28.54	1.00
700.195313	-2.85	28.56	1.00
701.660156	-2.84	28.59	0.99
703.125000	-2.83	28.60	0.99
704.589844	-2.82	28.62	0.99
706.054688	-2.80	28.62	0.98
707.519531	-2.79	28.62	0.99
708.984375	-2.77	28.63	1.00
710.449219	-2.76	28.65	1.00
711.914063	-2.74	28.66	1.00
713.378906	-2.72	28.68	0.99
714.843750	-2.70	28.69	0.99
716.308594	-2.68	28.70	0.99
717.773438	-2.66	28.70	0.99
719.238281	-2.64	28.70	0.99
720.703125	-2.62	28.69	1.00
722.167969	-2.59	28.67	1.00
723.632813	-2.56	28.64	1.00
725.097656	-2.53	28.60	0.98
726.562500	-2.50	28.53	0.95
728.027344	-2.47	28.41	0.94
729.492188	-2.44	28.26	0.97
730.957031	-2.42	28.11	0.93
732.421875	-2.40	27.95	0.85
733.886719	-2.39	27.80	0.89
735.351563	-2.38	27.71	0.90
736.816406	-2.38	27.64	0.99
738.281250	-2.37	27.57	0.99
739.746094	-2.37	27.51	1.00
741.210938	-2.36	27.44	1.00
742.675781	-2.36	27.39	1.00
744.140625	-2.35	27.33	1.00
745.605469	-2.34	27.28	1.00
747.070313	-2.34	27.24	1.00
748.535156	-2.34	27.19	1.00
750.000000	-2.33	27.14	0.99
751.464844	-2.33	27.08	0.99
752.929688	-2.33	27.01	0.99
754.394531	-2.33	26.94	1.00
755.859375	-2.33	26.89	0.99
757.324219	-2.33	26.84	1.00
758.789063	-2.34	26.81	1.00
760.253906	-2.35	26.80	1.00
761.718750	-2.35	26.80	1.00
763.183594	-2.36	26.81	1.00
764.648438	-2.37	26.82	1.00
766.113281	-2.37	26.85	1.00
767.578125	-2.37	26.88	1.00
769.042969	-2.38	26.92	1.00
770.507813	-2.38	26.97	1.00
771.972656	-2.38	27.02	1.00
773.437500	-2.38	27.08	1.00
774.902344	-2.38	27.14	1.00
776.367188	-2.37	27.20	1.00
777.832031	-2.37	27.25	1.00
779.296875	-2.37	27.30	1.00
780.761719	-2.36	27.35	1.00
782.226563	-2.35	27.39	1.00
783.691406	-2.34	27.44	1.00
785.156250	-2.33	27.48	1.00
786.621094	-2.32	27.52	1.00
788.085938	-2.31	27.54	1.00
789.550781	-2.30	27.57	1.00
791.015625	-2.28	27.58	1.00
792.480469	-2.27	27.58	1.00
793.945313	-2.26	27.58	1.00
795.410156	-2.24	27.58	1.00
796.875000	-2.23	27.57	1.00
798.339844	-2.22	27.56	1.00
799.804688	-2.21	27.55	1.00
801.269531	-2.20	27.54	1.00
802.734375	-2.19	27.54	1.00
804.199219	-2.17	27.54	1.00
805.664063	-2.16	27.53	1.00
807.128906	-2.14	27.52	1.00
808.593750	-2.13	27.50	1.00
810.058594	-2.11	27.48	1.00
811.523438	-2.10	27.46	1.00
812.988281	-2.08	27.43	1.00
814.453125	-2.07	27.40	1.00
815.917969	-2.05	27.36	1.00
817.382813	-2.03	27.32	1.00
818.847656	-2.01	27.27	1.00
820.312500	-2.00	27.21	1.00
821.777344	-1.98	27.14	1.00
823.242188	-1.96	27.07	1.00
824.707031	-1.94	26.99	1.00
826.171875	-1.93	26.90	1.00
827.636719	-1.91	26.79	1.00
829.101563	-1.90	26.68	1.00
830.566406	-1.88	26.56	1.00
832.031250	-1.87	26.42	1.00
833.496094	-1.85	26.27	1.00
834.960938	-1.84	26.11	0.98
836.425781	-1.83	25.93	1.00
837.890625	-1.83	25.76	1.00
839.355469	-1.82	25.60	1.00
840.820313	-1.82	25.45	1.00
842.285156	-1.82	25.32	1.00
843.750000	-1.82	25.18	1.00
845.214844	-1.82	25.06	1.00
846.679688	-1.83	24.93	1.00
848.144531	-1.83	24.81	1.00
849.609375	-1.84	24.69	1.00
851.074219	-1.84	24.58	1.00
852.539063	-1.85	24.49	1.00
854.003906	-1.85	24.40	1.00
855.468750	-1.86	24.31	1.00
856.933594	-1.87	24.23	1.00
858.398438	-1.87	24.16	1.00
859.863281	-1.88	24.09	1.00
861.328125	-1.88	24.01	1.00
862.792969	-1.89	23.95	1.00
864.257813	-1.89	23.88	1.00
865.722656	-1.90	23.81	1.00
867.187500	-1.90	23.74	1.00
868.652344	-1.90	23.66	1.00
870.117188	-1.90	23.58	1.00
871.582031	-1.91	23.49	1.00
873.046875	-1.91	23.40	1.00
874.511719	-1.92	23.30	1.00
875.976563	-1.92	23.20	1.00
877.441406	-1.93	23.10	1.00
878.906250	-1.94	22.99	1.00
880.371094	-1.95	22.88	1.00
881.835938	-1.96	22.78	1.00
883.300781	-1.97	22.69	1.00
884.765625	-1.99	22.60	1.00
886.230469	-2.00	22.52	1.00
887.695313	-2.02	22.45	1.00
889.160156	-2.03	22.38	1.00
890.625000	-2.05	22.32	1.00
892.089844	-2.07	22.27	1.00
893.554688	-2.09	22.23	1.00
895.019531	-2.11	22.20	1.00
896.484375	-2.13	22.19	1.00
897.949219	-2.15	22.19	1.00
899.414063	-2.17	22.20	1.00
900.878906	-2.19	22.23	1.00
902.343750	-2.21	22.26	1.00
903.808594	-2.23	22.30	1.00
905.273438	-2.25	22.34	1.00
906.738281	-2.27	22.40	1.00
908.203125	-2.29	22.47	1.00
909.667969	-2.30	22.55	1.00
911.132813	-2.32	22.64	1.00
912.597656	-2.33	22.73	1.00
914.062500	-2.35	22.83	1.00
915.527344	-2.36	22.94	1.00
916.992188	-2.37	23.05	1.00
918.457031	-2.38	23.17	1.00
919.921875	-2.38	23.29	1.00
921.386719	-2.39	23.42	1.00
922.851563	-2.39	23.54	1.00
924.316406	-2.39	23.67	1.00
925.781250	-2.38	23.78	1.00
927.246094	-2.38	23.89	1.00
928.710938	-2.38	24.00	1.00
930.175781	-2.37	24.10	1.00
931.640625	-2.37	24.20	1.00
933.105469	-2.36	24.29	1.00
934.570313	-2.35	24.39	1.00
936.035156	-2.34	24.48	1.00
937.500000	-2.33	24.57	1.00
938.964844	-2.32	24.65	1.00
940.429688	-2.31	24.72	1.00
941.894531	-2.29	24.79	1.00
943.359375	-2.28	24.85	1.00
944.824219	-2.27	24.90	1.00
946.289063	-2.25	24.95	1.00
947.753906	-2.24	24.99	1.00
949.218750	-2.23	25.02	1.00
950.683594	-2.21	25.06	1.00
952.148438	-2.20	25.09	1.00
953.613281	-2.18	25.11	1.00
955.078125	-2.17	25.13	1.00
956.542969	-2.15	25.14	1.00
958.007813	-2.13	25.14	1.00
959.472656	-2.12	25.13	1.00
960.937500	-2.10	25.11	1.00
962.402344	-2.08	25.07	1.00
963.867188	-2.07	25.02	1.00
965.332031	-2.05	24.96	1.00
966.796875	-2.04	24.88	1.00
968.261719	-2.03	24.80	1.00
969.726563	-2.02	24.71	1.00
971.191406	-2.01	24.63	1.00
