	SM57-120		
405.761719	-11.72	43.64	0.82
407.226563	-11.63	43.82	0.95
408.691406	-11.56	43.72	0.97
410.156250	-11.48	43.41	0.95
411.621094	-11.42	42.87	0.94
413.085938	-11.37	42.25	0.96
414.550781	-11.33	41.59	0.98
416.015625	-11.30	40.87	0.97
417.480469	-11.27	40.14	0.94
418.945313	-11.26	39.46	0.97
420.410156	-11.26	38.84	0.98
421.875000	-11.26	38.29	0.94
423.339844	-11.26	37.80	0.82
424.804688	-11.26	37.30	0.96
426.269531	-11.27	36.85	0.96
427.734375	-11.28	36.37	0.95
429.199219	-11.30	36.03	0.96
430.664063	-11.32	35.82	0.92
432.128906	-11.35	35.63	0.96
433.593750	-11.38	35.47	0.98
435.058594	-11.40	35.35	0.92
436.523438	-11.43	35.25	0.80
437.988281	-11.45	35.23	0.80
439.453125	-11.48	35.32	0.56
440.917969	-11.49	35.54	0.73
442.382813	-11.51	35.83	0.93
443.847656	-11.51	36.26	0.84
445.312500	-11.51	36.80	0.79
446.777344	-11.48	37.48	0.57
448.242188	-11.46	38.23	0.51
449.707031	-11.42	38.82	0.89
451.171875	-11.40	39.19	0.95
452.636719	-11.38	39.40	0.99
454.101563	-11.37	39.49	0.99
455.566406	-11.37	39.49	0.99
457.031250	-11.37	39.44	0.99
458.496094	-11.38	39.36	0.99
459.960938	-11.39	39.25	0.97
461.425781	-11.40	39.09	0.98
462.890625	-11.41	38.92	0.99
464.355469	-11.42	38.68	0.99
465.820313	-11.45	38.40	0.99
467.285156	-11.47	38.08	0.99
468.750000	-11.50	37.72	0.99
470.214844	-11.54	37.35	0.99
471.679688	-11.59	37.00	0.99
473.144531	-11.64	36.72	0.98
474.609375	-11.70	36.51	0.99
476.074219	-11.76	36.39	0.99
477.539063	-11.81	36.32	0.99
479.003906	-11.87	36.29	0.98
480.468750	-11.91	36.26	0.98
481.933594	-11.95	36.22	0.98
483.398438	-11.99	36.14	0.97
484.863281	-12.03	36.03	0.97
486.328125	-12.07	35.92	0.96
487.792969	-12.11	35.80	0.99
489.257813	-12.14	35.72	0.98
490.722656	-12.17	35.67	0.96
492.187500	-12.19	35.63	0.98
493.652344	-12.21	35.61	0.98
495.117188	-12.23	35.58	0.99
496.582031	-12.24	35.52	1.00
498.046875	-12.26	35.45	1.00
499.511719	-12.28	35.37	1.00
500.976563	-12.30	35.28	0.99
502.441406	-12.32	35.19	0.99
503.906250	-12.35	35.14	0.99
505.371094	-12.38	35.14	0.97
506.835938	-12.41	35.21	0.92
508.300781	-12.44	35.30	0.90
509.765625	-12.46	35.42	0.96
511.230469	-12.48	35.50	0.93
512.695313	-12.49	35.55	0.95
514.160156	-12.51	35.62	0.98
515.625000	-12.52	35.70	0.98
517.089844	-12.54	35.84	0.99
518.554688	-12.56	36.03	0.97
520.019531	-12.57	36.26	0.97
521.484375	-12.57	36.49	0.97
522.949219	-12.56	36.71	0.99
524.414063	-12.54	36.93	0.98
525.878906	-12.53	37.15	0.98
527.343750	-12.50	37.39	0.93
528.808594	-12.47	37.65	0.79
530.273438	-12.42	37.91	0.81
531.738281	-12.36	38.11	0.95
533.203125	-12.30	38.22	0.98
534.667969	-12.24	38.22	0.99
536.132813	-12.19	38.12	0.99
537.597656	-12.14	37.95	1.00
539.062500	-12.11	37.73	0.99
540.527344	-12.08	37.47	0.99
541.992188	-12.05	37.21	0.99
543.457031	-12.03	36.98	0.99
544.921875	-12.02	36.75	0.98
546.386719	-12.01	36.55	0.98
547.851563	-12.01	36.39	0.98
549.316406	-12.01	36.30	0.97
550.781250	-12.02	36.25	0.99
552.246094	-12.03	36.23	0.98
553.710938	-12.05	36.27	0.97
555.175781	-12.07	36.36	0.94
556.640625	-12.09	36.49	0.88
558.105469	-12.11	36.70	0.83
559.570313	-12.13	36.94	0.67
561.035156	-12.14	37.18	0.74
562.500000	-12.15	37.42	0.78
563.964844	-12.17	37.64	0.46
565.429688	-12.19	37.89	0.26
566.894531	-12.21	38.13	0.71
568.359375	-12.23	38.38	0.83
569.824219	-12.24	38.63	0.57
571.289063	-12.25	38.83	0.34
572.753906	-12.25	39.01	0.66
574.218750	-12.25	39.18	0.90
575.683594	-12.25	39.29	0.93
577.148438	-12.25	39.33	0.95
578.613281	-12.26	39.40	0.95
580.078125	-12.27	39.46	0.97
581.542969	-12.28	39.47	0.97
583.007813	-12.29	39.51	0.98
584.472656	-12.30	39.56	0.98
585.937500	-12.32	39.62	0.95
587.402344	-12.33	39.65	0.86
588.867188	-12.33	39.69	0.93
590.332031	-12.34	39.75	0.95
591.796875	-12.34	39.79	0.96
593.261719	-12.34	39.84	0.96
594.726563	-12.34	39.88	0.97
596.191406	-12.34	39.91	0.93
597.656250	-12.35	39.96	0.89
599.121094	-12.37	40.04	0.93
600.585938	-12.38	40.17	0.91
602.050781	-12.39	40.31	0.89
603.515625	-12.39	40.50	0.92
604.980469	-12.39	40.71	0.93
606.445313	-12.39	40.90	0.95
607.910156	-12.38	41.09	0.96
609.375000	-12.38	41.24	0.96
610.839844	-12.37	41.35	0.96
612.304688	-12.37	41.45	0.99
613.769531	-12.36	41.55	0.99
615.234375	-12.36	41.66	0.95
616.699219	-12.35	41.79	0.97
618.164063	-12.35	41.93	0.99
619.628906	-12.35	42.07	0.98
621.093750	-12.34	42.23	0.99
622.558594	-12.34	42.43	0.99
624.023438	-12.34	42.65	0.98
625.488281	-12.33	42.91	0.95
626.953125	-12.33	43.21	0.97
628.417969	-12.32	43.53	0.99
629.882813	-12.31	43.87	0.99
631.347656	-12.29	44.26	0.98
632.812500	-12.28	44.68	0.97
634.277344	-12.26	45.16	0.95
635.742188	-12.23	45.68	0.91
637.207031	-12.20	46.25	0.93
638.671875	-12.15	46.85	0.77
640.136719	-12.10	47.46	0.31
641.601563	-12.03	48.07	0.53
643.066406	-11.96	48.64	0.58
644.531250	-11.88	49.15	0.87
645.996094	-11.80	49.58	0.82
647.460938	-11.72	49.93	0.78
648.925781	-11.63	50.23	0.84
650.390625	-11.55	50.48	0.87
651.855469	-11.46	50.70	0.93
653.320313	-11.36	50.85	0.93
654.785156	-11.27	50.94	0.98
656.250000	-11.18	50.98	0.97
657.714844	-11.09	51.00	0.91
659.179688	-10.99	50.98	0.90
660.644531	-10.90	50.91	0.94
662.109375	-10.81	50.79	0.97
663.574219	-10.73	50.61	0.98
665.039063	-10.64	50.40	0.95
666.503906	-10.56	50.14	0.97
667.968750	-10.48	49.82	0.96
669.433594	-10.40	49.43	0.96
670.898438	-10.33	48.96	0.97
672.363281	-10.27	48.41	0.98
673.828125	-10.22	47.78	0.98
675.292969	-10.18	47.13	0.98
676.757813	-10.15	46.49	0.99
678.222656	-10.13	45.86	0.99
679.687500	-10.11	45.25	0.99
681.152344	-10.11	44.67	1.00
682.617188	-10.10	44.13	1.00
684.082031	-10.11	43.61	0.99
685.546875	-10.12	43.14	0.99
687.011719	-10.14	42.74	0.99
688.476563	-10.16	42.41	1.00
689.941406	-10.19	42.13	1.00
691.406250	-10.23	41.93	1.00
692.871094	-10.26	41.80	1.00
694.335938	-10.31	41.74	0.99
695.800781	-10.35	41.75	0.99
697.265625	-10.40	41.84	0.98
698.730469	-10.44	42.00	0.92
700.195313	-10.49	42.20	0.93
701.660156	-10.53	42.46	0.85
703.125000	-10.57	42.72	0.58
704.589844	-10.60	42.97	0.83
706.054688	-10.63	43.25	0.96
707.519531	-10.64	43.55	0.99
708.984375	-10.66	43.88	0.97
710.449219	-10.67	44.24	0.93
711.914063	-10.68	44.63	0.95
713.378906	-10.69	45.05	0.96
714.843750	-10.69	45.51	0.98
716.308594	-10.69	45.99	0.97
717.773438	-10.68	46.49	0.98
719.238281	-10.67	47.02	0.97
720.703125	-10.65	47.60	0.96
722.167969	-10.63	48.21	0.95
723.632813	-10.61	48.87	0.95
725.097656	-10.59	49.61	0.95
726.562500	-10.56	50.41	0.92
728.027344	-10.53	51.27	0.74
729.492188	-10.51	52.17	0.54
730.957031	-10.49	52.93	0.81
732.421875	-10.49	53.44	0.85
733.886719	-10.50	53.69	0.91
735.351563	-10.52	53.73	0.89
736.816406	-10.55	53.66	0.78
738.281250	-10.59	53.53	0.96
739.746094	-10.63	53.42	0.98
741.210938	-10.68	53.32	0.99
742.675781	-10.73	53.25	1.00
744.140625	-10.77	53.20	0.99
745.605469	-10.82	53.18	0.99
747.070313	-10.88	53.21	0.99
748.535156	-10.93	53.28	0.98
750.000000	-10.98	53.39	0.96
751.464844	-11.03	53.52	0.94
752.929688	-11.07	53.68	0.95
754.394531	-11.10	53.86	0.94
755.859375	-11.13	54.04	0.97
757.324219	-11.16	54.22	0.97
758.789063	-11.17	54.41	0.98
760.253906	-11.18	54.59	0.99
761.718750	-11.19	54.77	0.99
763.183594	-11.19	54.97	0.95
764.648438	-11.19	55.16	0.96
766.113281	-11.19	55.36	0.98
767.578125	-11.18	55.57	0.98
769.042969	-11.16	55.78	0.97
770.507813	-11.14	56.00	0.97
771.972656	-11.11	56.22	0.97
773.437500	-11.07	56.44	0.94
774.902344	-11.03	56.65	0.95
776.367188	-10.98	56.85	0.95
777.832031	-10.92	57.02	0.97
779.296875	-10.86	57.17	0.94
780.761719	-10.79	57.28	0.97
782.226563	-10.72	57.38	0.95
783.691406	-10.65	57.46	0.98
785.156250	-10.57	57.52	0.87
786.621094	-10.49	57.56	0.93
788.085938	-10.40	57.57	0.95
789.550781	-10.31	57.51	0.98
791.015625	-10.23	57.36	0.98
792.480469	-10.15	57.13	0.99
793.945313	-10.08	56.84	0.99
795.410156	-10.01	56.50	1.00
796.875000	-9.94	56.15	1.00
798.339844	-9.88	55.77	0.99
799.804688	-9.83	55.37	0.99
801.269531	-9.78	54.94	1.00
802.734375	-9.73	54.52	1.00
804.199219	-9.69	54.09	1.00
805.664063	-9.66	53.67	1.00
807.128906	-9.63	53.27	1.00
808.593750	-9.60	52.88	1.00
810.058594	-9.58	52.51	1.00
811.523438	-9.56	52.16	1.00
812.988281	-9.54	51.84	1.00
814.453125	-9.52	51.53	1.00
815.917969	-9.51	51.23	1.00
817.382813	-9.49	50.94	1.00
818.847656	-9.48	50.67	1.00
820.312500	-9.46	50.41	1.00
821.777344	-9.44	50.16	1.00
823.242188	-9.43	49.91	1.00
824.707031	-9.41	49.68	0.99
826.171875	-9.39	49.44	1.00
827.636719	-9.36	49.19	1.00
829.101563	-9.34	48.93	0.99
830.566406	-9.32	48.66	0.99
832.031250	-9.30	48.37	0.99
833.496094	-9.28	48.06	1.00
834.960938	-9.26	47.74	1.00
836.425781	-9.25	47.40	0.99
837.890625	-9.24	47.06	1.00
839.355469	-9.24	46.74	1.00
840.820313	-9.23	46.42	1.00
842.285156	-9.23	46.12	1.00
843.750000	-9.24	45.83	1.00
845.214844	-9.24	45.56	1.00
846.679688	-9.25	45.31	1.00
848.144531	-9.26	45.08	1.00
849.609375	-9.27	44.87	1.00
851.074219	-9.28	44.67	1.00
852.539063	-9.29	44.49	1.00
854.003906	-9.30	44.32	1.00
855.468750	-9.31	44.16	1.00
856.933594	-9.32	44.00	1.00
858.398438	-9.32	43.84	1.00
859.863281	-9.33	43.69	1.00
861.328125	-9.34	43.54	1.00
862.792969	-9.35	43.40	1.00
864.257813	-9.36	43.26	1.00
865.722656	-9.37	43.12	1.00
867.187500	-9.38	43.00	1.00
868.652344	-9.39	42.89	1.00
870.117188	-9.40	42.79	1.00
871.582031	-9.41	42.70	1.00
873.046875	-9.42	42.62	0.99
874.511719	-9.43	42.54	0.99
875.976563	-9.44	42.48	0.99
877.441406	-9.44	42.41	0.97
878.906250	-9.44	42.33	0.98
880.371094	-9.45	42.25	0.99
881.835938	-9.45	42.15	0.99
883.300781	-9.45	42.03	0.99
884.765625	-9.45	41.91	1.00
886.230469	-9.46	41.78	0.99
887.695313	-9.47	41.66	1.00
889.160156	-9.47	41.53	1.00
890.625000	-9.49	41.42	1.00
892.089844	-9.50	41.31	1.00
893.554688	-9.52	41.22	1.00
895.019531	-9.53	41.15	0.99
896.484375	-9.55	41.11	0.99
897.949219	-9.57	41.07	1.00
899.414063	-9.58	41.05	1.00
900.878906	-9.60	41.05	0.99
902.343750	-9.61	41.06	0.99
903.808594	-9.63	41.08	0.99
905.273438	-9.64	41.10	0.99
906.738281	-9.65	41.15	0.99
908.203125	-9.67	41.20	0.98
909.667969	-9.68	41.27	0.99
911.132813	-9.69	41.34	0.98
912.597656	-9.69	41.42	0.97
914.062500	-9.69	41.51	0.98
915.527344	-9.69	41.60	0.97
916.992188	-9.68	41.69	0.99
918.457031	-9.68	41.77	0.99
919.921875	-9.67	41.84	0.99
921.386719	-9.66	41.90	0.99
922.851563	-9.65	41.96	1.00
924.316406	-9.63	42.00	0.99
925.781250	-9.62	42.04	0.99
927.246094	-9.60	42.06	0.97
928.710938	-9.58	42.06	0.97
930.175781	-9.57	42.04	0.99
931.640625	-9.55	42.01	0.99
933.105469	-9.54	41.95	1.00
934.570313	-9.52	41.89	1.00
936.035156	-9.51	41.82	1.00
937.500000	-9.50	41.74	1.00
938.964844	-9.49	41.67	1.00
940.429688	-9.47	41.59	1.00
941.894531	-9.46	41.51	1.00
943.359375	-9.45	41.43	0.99
944.824219	-9.44	41.34	0.98
946.289063	-9.43	41.25	0.99
947.753906	-9.42	41.15	1.00
949.218750	-9.41	41.04	1.00
950.683594	-9.40	40.94	0.99
952.148438	-9.39	40.82	1.00
953.613281	-9.38	40.71	1.00
955.078125	-9.38	40.60	1.00
956.542969	-9.37	40.48	0.99
958.007813	-9.37	40.35	1.00
959.472656	-9.37	40.23	1.00
960.937500	-9.37	40.11	1.00
962.402344	-9.37	39.99	1.00
963.867188	-9.37	39.88	0.99
965.332031	-9.37	39.77	0.99
966.796875	-9.37	39.67	0.99
968.261719	-9.37	39.57	0.99
969.726563	-9.37	39.47	0.99
971.191406	-9.38	39.37	1.00
972.656250	-9.38	39.28	1.00
974.121094	-9.39	39.19	1.00
975.585938	-9.40	39.12	1.00
977.050781	-9.40	39.05	1.00
978.515625	-9.41	38.99	1.00
979.980469	-9.42	38.94	1.00
981.445313	-9.43	38.90	0.99
982.910156	-9.44	38.87	0.99
984.375000	-9.45	38.85	0.99
985.839844	-9.46	38.86	0.97
987.304688	-9.47	38.89	0.97
988.769531	-9.48	38.93	0.97
990.234375	-9.49	38.98	0.98
991.699219	-9.49	39.03	0.97
993.164063	-9.49	39.09	0.97
994.628906	-9.49	39.15	0.98
996.093750	-9.48	39.21	0.99
997.558594	-9.47	39.26	1.00
999.023438	-9.46	39.30	0.99
1000.488281	-9.45	39.33	0.99
1001.953125	-9.43	39.35	0.99
1003.417969	-9.42	39.35	0.99
1004.882813	-9.40	39.34	1.00
1006.347656	-9.39	39.31	1.00
1007.812500	-9.38	39.27	1.00
1009.277344	-9.37	39.22	1.00
1010.742188	-9.35	39.17	1.00
1012.207031	-9.34	39.11	1.00
1013.671875	-9.33	39.05	1.00
1015.136719	-9.33	38.98	1.00
1016.601563	-9.32	38.91	1.00
1018.066406	-9.31	38.84	1.00
1019.531250	-9.31	38.78	1.00
1020.996094	-9.30	38.72	1.00
1022.460938	-9.30	38.66	1.00
1023.925781	-9.29	38.61	0.99
1025.390625	-9.29	38.56	0.96
1026.855469	-9.28	38.51	0.98
1028.320313	-9.28	38.46	0.96
1029.785156	-9.28	38.41	0.96
1031.250000	-9.27	38.36	0.99
1032.714844	-9.27	38.31	1.00
1034.179688	-9.26	38.26	1.00
1035.644531	-9.25	38.21	0.99
1037.109375	-9.25	38.16	0.98
1038.574219	-9.24	38.11	0.99
1040.039063	-9.23	38.05	0.99
1041.503906	-9.22	37.98	1.00
1042.968750	-9.21	37.90	1.00
1044.433594	-9.20	37.80	1.00
1045.898438	-9.19	37.69	1.00
1047.363281	-9.18	37.56	1.00
1048.828125	-9.17	37.43	1.00
1050.292969	-9.17	37.28	1.00
1051.757813	-9.16	37.14	1.00
1053.222656	-9.16	36.99	1.00
1054.687500	-9.16	36.84	1.00
1056.152344	-9.16	36.68	1.00
1057.617188	-9.16	36.53	1.00
1059.082031	-9.16	36.38	1.00
1060.546875	-9.16	36.23	1.00
1062.011719	-9.17	36.08	1.00
1063.476563	-9.17	35.93	1.00
1064.941406	-9.18	35.78	1.00
1066.406250	-9.18	35.63	1.00
1067.871094	-9.19	35.48	1.00
1069.335938	-9.20	35.33	1.00
1070.800781	-9.21	35.19	1.00
1072.265625	-9.22	35.04	1.00
1073.730469	-9.23	34.91	1.00
1075.195313	-9.25	34.77	1.00
1076.660156	-9.26	34.64	1.00
1078.125000	-9.28	34.51	1.00
1079.589844	-9.29	34.39	1.00
1081.054688	-9.31	34.27	1.00
1082.519531	-9.33	34.17	1.00
1083.984375	-9.36	34.09	1.00
1085.449219	-9.38	34.02	1.00
1086.914063	-9.40	33.97	1.00
1088.378906	-9.43	33.93	1.00
1089.843750	-9.45	33.90	1.00
1091.308594	-9.47	33.88	1.00
1092.773438	-9.50	33.88	1.00
1094.238281	-9.52	33.88	1.00
1095.703125	-9.54	33.90	0.99
1097.167969	-9.57	33.93	1.00
1098.632813	-9.59	33.98	0.99
1100.097656	-9.61	34.05	0.99
1101.562500	-9.63	34.12	0.99
1103.027344	-9.65	34.20	0.99
1104.492188	-9.67	34.28	0.99
1105.957031	-9.68	34.37	1.00
1107.421875	-9.70	34.46	0.99
1108.886719	-9.71	34.56	0.99
1110.351563	-9.72	34.66	0.98
1111.816406	-9.73	34.75	0.99
1113.281250	-9.74	34.86	0.99
1114.746094	-9.74	34.96	0.99
1116.210938	-9.75	35.07	1.00
1117.675781	-9.75	35.18	0.99
1119.140625	-9.75	35.29	0.98
1120.605469	-9.75	35.41	0.98
1122.070313	-9.75	35.52	0.94
1123.535156	-9.74	35.63	0.96
1125.000000	-9.73	35.73	0.98
1126.464844	-9.72	35.82	0.99
