	SM57-70		
407.226563	-5.40	31.60	1.00
408.691406	-5.34	31.70	1.00
410.156250	-5.28	31.79	1.00
411.621094	-5.22	31.89	1.00
413.085938	-5.16	31.95	1.00
414.550781	-5.10	31.98	1.00
416.015625	-5.05	31.99	1.00
417.480469	-4.99	32.00	1.00
418.945313	-4.94	31.99	0.99
420.410156	-4.89	31.99	0.99
421.875000	-4.84	31.98	0.98
423.339844	-4.79	31.95	0.99
424.804688	-4.75	31.93	1.00
426.269531	-4.70	31.92	1.00
427.734375	-4.65	31.89	0.99
429.199219	-4.61	31.84	1.00
430.664063	-4.55	31.76	1.00
432.128906	-4.50	31.65	0.99
433.593750	-4.45	31.51	1.00
435.058594	-4.40	31.36	1.00
436.523438	-4.36	31.19	0.99
437.988281	-4.31	30.99	1.00
439.453125	-4.28	30.80	1.00
440.917969	-4.24	30.61	1.00
442.382813	-4.21	30.42	1.00
443.847656	-4.18	30.23	1.00
445.312500	-4.14	30.03	1.00
446.777344	-4.11	29.79	1.00
448.242188	-4.08	29.51	0.98
449.707031	-4.06	29.17	0.99
451.171875	-4.05	28.83	0.99
452.636719	-4.03	28.50	1.00
454.101563	-4.02	28.20	0.99
455.566406	-4.02	27.95	0.99
457.031250	-4.02	27.73	1.00
458.496094	-4.03	27.52	1.00
459.960938	-4.03	27.32	1.00
461.425781	-4.03	27.13	1.00
462.890625	-4.03	26.93	0.99
464.355469	-4.03	26.73	1.00
465.820313	-4.04	26.53	1.00
467.285156	-4.05	26.35	1.00
468.750000	-4.06	26.18	1.00
470.214844	-4.07	26.02	1.00
471.679688	-4.09	25.87	1.00
473.144531	-4.10	25.72	1.00
474.609375	-4.12	25.57	1.00
476.074219	-4.13	25.42	0.99
477.539063	-4.15	25.28	0.99
479.003906	-4.16	25.12	0.99
480.468750	-4.18	24.95	0.99
481.933594	-4.20	24.80	0.99
483.398438	-4.23	24.67	1.00
484.863281	-4.26	24.57	1.00
486.328125	-4.29	24.50	1.00
487.792969	-4.32	24.45	1.00
489.257813	-4.35	24.43	1.00
490.722656	-4.38	24.42	1.00
492.187500	-4.40	24.44	1.00
493.652344	-4.43	24.47	1.00
495.117188	-4.45	24.51	1.00
496.582031	-4.47	24.55	1.00
498.046875	-4.49	24.61	1.00
499.511719	-4.51	24.66	1.00
500.976563	-4.52	24.71	1.00
502.441406	-4.54	24.75	1.00
503.906250	-4.55	24.77	1.00
505.371094	-4.57	24.77	1.00
506.835938	-4.59	24.77	0.99
508.300781	-4.62	24.81	0.99
509.765625	-4.65	24.90	1.00
511.230469	-4.69	25.05	1.00
512.695313	-4.72	25.24	1.00
514.160156	-4.74	25.48	1.00
515.625000	-4.77	25.72	1.00
517.089844	-4.78	25.98	1.00
518.554688	-4.79	26.25	1.00
520.019531	-4.79	26.52	1.00
521.484375	-4.79	26.79	1.00
522.949219	-4.79	27.05	1.00
524.414063	-4.78	27.31	1.00
525.878906	-4.77	27.57	1.00
527.343750	-4.76	27.81	1.00
528.808594	-4.75	28.04	1.00
530.273438	-4.73	28.28	1.00
531.738281	-4.71	28.51	1.00
533.203125	-4.69	28.73	1.00
534.667969	-4.66	28.93	1.00
536.132813	-4.63	29.12	1.00
537.597656	-4.61	29.30	1.00
539.062500	-4.58	29.47	1.00
540.527344	-4.55	29.63	1.00
541.992188	-4.52	29.78	1.00
543.457031	-4.49	29.92	1.00
544.921875	-4.46	30.04	1.00
546.386719	-4.43	30.16	1.00
547.851563	-4.39	30.27	0.99
549.316406	-4.36	30.38	0.99
550.781250	-4.32	30.48	0.99
552.246094	-4.29	30.60	1.00
553.710938	-4.25	30.73	0.99
555.175781	-4.21	30.85	0.99
556.640625	-4.16	30.99	0.96
558.105469	-4.12	31.12	0.96
559.570313	-4.07	31.25	0.96
561.035156	-4.02	31.36	0.92
562.500000	-3.97	31.49	0.89
563.964844	-3.93	31.60	0.79
565.429688	-3.89	31.76	0.89
566.894531	-3.84	31.95	0.68
568.359375	-3.80	32.16	0.97
569.824219	-3.75	32.32	0.97
571.289063	-3.70	32.41	0.97
572.753906	-3.65	32.44	0.98
574.218750	-3.62	32.41	0.98
575.683594	-3.59	32.35	0.99
577.148438	-3.56	32.27	0.99
578.613281	-3.53	32.17	0.99
580.078125	-3.50	32.07	0.99
581.542969	-3.48	31.98	0.99
583.007813	-3.45	31.89	1.00
584.472656	-3.43	31.80	1.00
585.937500	-3.41	31.72	0.99
587.402344	-3.39	31.64	1.00
588.867188	-3.37	31.56	0.99
590.332031	-3.35	31.47	0.99
591.796875	-3.33	31.39	0.99
593.261719	-3.32	31.32	0.99
594.726563	-3.30	31.25	1.00
596.191406	-3.28	31.17	1.00
597.656250	-3.26	31.10	0.98
599.121094	-3.23	31.00	0.99
600.585938	-3.20	30.87	0.98
602.050781	-3.17	30.70	0.96
603.515625	-3.15	30.50	0.99
604.980469	-3.12	30.27	0.99
606.445313	-3.10	29.99	0.99
607.910156	-3.09	29.69	0.99
609.375000	-3.09	29.38	1.00
610.839844	-3.09	29.11	0.99
612.304688	-3.09	28.85	1.00
613.769531	-3.10	28.63	1.00
615.234375	-3.12	28.44	1.00
616.699219	-3.13	28.28	1.00
618.164063	-3.14	28.13	1.00
619.628906	-3.16	28.01	1.00
621.093750	-3.17	27.90	0.99
622.558594	-3.19	27.81	1.00
624.023438	-3.20	27.73	1.00
625.488281	-3.21	27.65	1.00
626.953125	-3.22	27.57	1.00
628.417969	-3.23	27.49	1.00
629.882813	-3.24	27.41	1.00
631.347656	-3.24	27.33	1.00
632.812500	-3.25	27.23	1.00
634.277344	-3.26	27.13	0.99
635.742188	-3.27	27.01	1.00
637.207031	-3.28	26.87	0.99
638.671875	-3.29	26.71	0.99
640.136719	-3.30	26.58	0.99
641.601563	-3.33	26.48	0.99
643.066406	-3.35	26.42	1.00
644.531250	-3.38	26.40	1.00
645.996094	-3.41	26.40	1.00
647.460938	-3.43	26.41	1.00
648.925781	-3.46	26.44	1.00
650.390625	-3.48	26.48	1.00
651.855469	-3.51	26.52	0.99
653.320313	-3.53	26.58	1.00
654.785156	-3.55	26.66	1.00
656.250000	-3.58	26.76	1.00
657.714844	-3.60	26.87	1.00
659.179688	-3.62	27.00	0.99
660.644531	-3.63	27.14	1.00
662.109375	-3.65	27.28	1.00
663.574219	-3.66	27.43	1.00
665.039063	-3.67	27.58	1.00
666.503906	-3.67	27.72	1.00
667.968750	-3.68	27.86	1.00
669.433594	-3.68	27.99	1.00
670.898438	-3.68	28.11	1.00
672.363281	-3.68	28.22	1.00
673.828125	-3.67	28.32	1.00
675.292969	-3.67	28.40	1.00
676.757813	-3.67	28.47	1.00
678.222656	-3.67	28.53	1.00
679.687500	-3.67	28.59	1.00
681.152344	-3.67	28.64	1.00
682.617188	-3.67	28.69	1.00
684.082031	-3.67	28.74	1.00
685.546875	-3.67	28.80	1.00
687.011719	-3.67	28.86	1.00
688.476563	-3.67	28.92	1.00
689.941406	-3.68	28.99	1.00
691.406250	-3.68	29.06	1.00
692.871094	-3.68	29.12	1.00
694.335938	-3.68	29.18	1.00
695.800781	-3.68	29.22	1.00
697.265625	-3.68	29.27	1.00
698.730469	-3.68	29.31	1.00
700.195313	-3.68	29.34	1.00
701.660156	-3.68	29.38	0.99
703.125000	-3.68	29.42	0.99
704.589844	-3.68	29.45	0.98
706.054688	-3.68	29.49	0.97
707.519531	-3.67	29.53	0.99
708.984375	-3.67	29.56	1.00
710.449219	-3.66	29.60	1.00
711.914063	-3.66	29.65	0.99
713.378906	-3.64	29.71	0.96
714.843750	-3.63	29.76	0.94
716.308594	-3.61	29.83	0.98
717.773438	-3.59	29.89	0.99
719.238281	-3.58	29.94	1.00
720.703125	-3.56	30.00	0.98
722.167969	-3.54	30.04	0.99
723.632813	-3.51	30.08	0.99
725.097656	-3.49	30.10	0.96
726.562500	-3.46	30.11	0.89
728.027344	-3.42	30.08	0.91
729.492188	-3.40	30.01	0.97
730.957031	-3.38	29.96	0.81
732.421875	-3.36	29.92	0.62
733.886719	-3.34	29.86	0.84
735.351563	-3.32	29.79	0.98
736.816406	-3.31	29.70	0.99
738.281250	-3.29	29.63	0.98
739.746094	-3.27	29.55	0.99
741.210938	-3.26	29.48	1.00
742.675781	-3.24	29.42	0.98
744.140625	-3.23	29.36	0.98
745.605469	-3.21	29.32	1.00
747.070313	-3.20	29.29	0.99
748.535156	-3.19	29.24	1.00
750.000000	-3.18	29.19	0.99
751.464844	-3.17	29.14	1.00
752.929688	-3.16	29.09	1.00
754.394531	-3.15	29.05	1.00
755.859375	-3.14	29.00	1.00
757.324219	-3.13	28.95	0.99
758.789063	-3.13	28.92	0.99
760.253906	-3.12	28.88	0.99
761.718750	-3.12	28.86	1.00
763.183594	-3.12	28.86	1.00
764.648438	-3.11	28.86	1.00
766.113281	-3.11	28.88	1.00
767.578125	-3.10	28.91	1.00
769.042969	-3.10	28.94	1.00
770.507813	-3.09	28.98	1.00
771.972656	-3.08	29.03	0.99
773.437500	-3.07	29.08	1.00
774.902344	-3.06	29.14	0.99
776.367188	-3.05	29.19	0.97
777.832031	-3.03	29.24	0.99
779.296875	-3.02	29.29	1.00
780.761719	-3.00	29.35	1.00
782.226563	-2.99	29.40	1.00
783.691406	-2.97	29.45	1.00
785.156250	-2.95	29.49	1.00
786.621094	-2.93	29.53	1.00
788.085938	-2.91	29.56	1.00
789.550781	-2.89	29.58	1.00
791.015625	-2.87	29.58	1.00
792.480469	-2.85	29.58	1.00
793.945313	-2.83	29.57	1.00
795.410156	-2.81	29.56	1.00
796.875000	-2.79	29.55	1.00
798.339844	-2.77	29.54	1.00
799.804688	-2.76	29.53	1.00
801.269531	-2.74	29.53	1.00
802.734375	-2.72	29.53	1.00
804.199219	-2.71	29.53	1.00
805.664063	-2.69	29.52	1.00
807.128906	-2.67	29.51	1.00
808.593750	-2.65	29.50	1.00
810.058594	-2.63	29.48	1.00
811.523438	-2.61	29.46	1.00
812.988281	-2.59	29.44	1.00
814.453125	-2.57	29.41	1.00
815.917969	-2.55	29.38	1.00
817.382813	-2.53	29.35	1.00
818.847656	-2.51	29.31	1.00
820.312500	-2.49	29.26	1.00
821.777344	-2.47	29.21	1.00
823.242188	-2.45	29.15	1.00
824.707031	-2.43	29.07	1.00
826.171875	-2.41	28.99	1.00
827.636719	-2.39	28.89	1.00
829.101563	-2.37	28.79	1.00
830.566406	-2.35	28.67	1.00
832.031250	-2.33	28.54	1.00
833.496094	-2.31	28.40	0.99
834.960938	-2.30	28.25	0.99
836.425781	-2.29	28.08	0.99
837.890625	-2.28	27.92	1.00
839.355469	-2.27	27.78	1.00
840.820313	-2.27	27.64	1.00
842.285156	-2.27	27.51	1.00
843.750000	-2.27	27.39	1.00
845.214844	-2.27	27.27	1.00
846.679688	-2.27	27.16	1.00
848.144531	-2.27	27.05	1.00
849.609375	-2.27	26.95	1.00
851.074219	-2.27	26.85	1.00
852.539063	-2.28	26.76	1.00
854.003906	-2.28	26.67	1.00
855.468750	-2.28	26.59	1.00
856.933594	-2.28	26.52	1.00
858.398438	-2.28	26.44	1.00
859.863281	-2.28	26.36	1.00
861.328125	-2.28	26.29	1.00
862.792969	-2.28	26.22	1.00
864.257813	-2.28	26.14	1.00
865.722656	-2.28	26.06	1.00
867.187500	-2.28	25.98	1.00
868.652344	-2.28	25.89	1.00
870.117188	-2.28	25.80	1.00
871.582031	-2.28	25.70	1.00
873.046875	-2.28	25.60	1.00
874.511719	-2.28	25.48	1.00
875.976563	-2.28	25.37	1.00
877.441406	-2.29	25.24	1.00
878.906250	-2.29	25.11	1.00
880.371094	-2.30	24.98	1.00
881.835938	-2.31	24.86	1.00
883.300781	-2.32	24.74	1.00
884.765625	-2.33	24.62	1.00
886.230469	-2.35	24.51	1.00
887.695313	-2.36	24.41	1.00
889.160156	-2.38	24.32	1.00
890.625000	-2.40	24.24	1.00
892.089844	-2.42	24.17	1.00
893.554688	-2.44	24.11	1.00
895.019531	-2.46	24.07	1.00
896.484375	-2.48	24.05	1.00
897.949219	-2.50	24.03	1.00
899.414063	-2.52	24.04	1.00
900.878906	-2.55	24.05	1.00
902.343750	-2.57	24.07	1.00
903.808594	-2.59	24.10	1.00
905.273438	-2.61	24.14	1.00
906.738281	-2.63	24.19	1.00
908.203125	-2.65	24.25	1.00
909.667969	-2.66	24.33	1.00
911.132813	-2.68	24.41	1.00
912.597656	-2.70	24.50	1.00
914.062500	-2.71	24.60	1.00
915.527344	-2.72	24.70	1.00
916.992188	-2.73	24.82	1.00
918.457031	-2.74	24.93	1.00
919.921875	-2.74	25.05	1.00
921.386719	-2.75	25.17	1.00
922.851563	-2.75	25.29	1.00
924.316406	-2.75	25.40	1.00
925.781250	-2.75	25.51	1.00
927.246094	-2.74	25.61	1.00
928.710938	-2.74	25.71	1.00
930.175781	-2.74	25.80	1.00
931.640625	-2.73	25.89	1.00
933.105469	-2.72	25.98	1.00
934.570313	-2.72	26.07	1.00
936.035156	-2.71	26.16	1.00
937.500000	-2.70	26.24	1.00
938.964844	-2.69	26.31	1.00
940.429688	-2.68	26.38	1.00
941.894531	-2.67	26.44	1.00
943.359375	-2.65	26.50	1.00
944.824219	-2.64	26.54	1.00
946.289063	-2.63	26.58	1.00
947.753906	-2.62	26.62	1.00
949.218750	-2.60	26.65	1.00
950.683594	-2.59	26.67	1.00
952.148438	-2.57	26.69	1.00
953.613281	-2.56	26.71	1.00
955.078125	-2.55	26.72	1.00
956.542969	-2.53	26.72	1.00
958.007813	-2.51	26.72	1.00
959.472656	-2.50	26.70	1.00
960.937500	-2.48	26.68	1.00
962.402344	-2.46	26.64	1.00
963.867188	-2.45	26.59	1.00
965.332031	-2.44	26.52	1.00
966.796875	-2.42	26.43	1.00
968.261719	-2.41	26.35	1.00
969.726563	-2.41	26.26	1.00
971.191406	-2.40	26.17	1.00
972.656250	-2.39	26.09	1.00
974.121094	-2.39	26.00	1.00
975.585938	-2.38	25.92	1.00
977.050781	-2.38	25.84	1.00
978.515625	-2.37	25.76	1.00
979.980469	-2.37	25.68	1.00
981.445313	-2.37	25.59	1.00
982.910156	-2.37	25.50	1.00
984.375000	-2.37	25.41	1.00
985.839844	-2.37	25.33	1.00
987.304688	-2.37	25.24	1.00
988.769531	-2.37	25.16	1.00
990.234375	-2.38	25.08	1.00
991.699219	-2.38	25.01	1.00
993.164063	-2.39	24.96	1.00
994.628906	-2.39	24.91	1.00
996.093750	-2.40	24.87	1.00
997.558594	-2.41	24.83	1.00
999.023438	-2.42	24.80	1.00
1000.488281	-2.42	24.78	1.00
1001.953125	-2.43	24.76	1.00
1003.417969	-2.44	24.75	1.00
1004.882813	-2.44	24.74	1.00
1006.347656	-2.45	24.74	1.00
1007.812500	-2.46	24.75	1.00
1009.277344	-2.46	24.75	1.00
1010.742188	-2.47	24.76	1.00
1012.207031	-2.47	24.77	1.00
1013.671875	-2.47	24.78	1.00
1015.136719	-2.47	24.80	1.00
1016.601563	-2.47	24.80	1.00
1018.066406	-2.47	24.81	1.00
1019.531250	-2.47	24.80	1.00
1020.996094	-2.47	24.80	1.00
1022.460938	-2.47	24.79	1.00
1023.925781	-2.48	24.77	1.00
1025.390625	-2.48	24.76	1.00
1026.855469	-2.48	24.75	1.00
1028.320313	-2.48	24.74	1.00
1029.785156	-2.48	24.73	1.00
1031.250000	-2.49	24.73	1.00
1032.714844	-2.49	24.72	1.00
1034.179688	-2.49	24.72	1.00
1035.644531	-2.49	24.73	1.00
1037.109375	-2.50	24.73	1.00
1038.574219	-2.50	24.73	1.00
1040.039063	-2.50	24.74	1.00
1041.503906	-2.50	24.74	1.00
1042.968750	-2.50	24.74	1.00
1044.433594	-2.50	24.74	1.00
1045.898438	-2.50	24.74	1.00
1047.363281	-2.50	24.73	1.00
1048.828125	-2.50	24.73	1.00
1050.292969	-2.50	24.73	1.00
1051.757813	-2.50	24.72	1.00
1053.222656	-2.50	24.72	1.00
1054.687500	-2.50	24.71	1.00
1056.152344	-2.50	24.69	1.00
1057.617188	-2.50	24.68	1.00
1059.082031	-2.50	24.65	1.00
1060.546875	-2.50	24.62	1.00
1062.011719	-2.50	24.58	1.00
1063.476563	-2.50	24.54	1.00
1064.941406	-2.51	24.50	1.00
1066.406250	-2.51	24.46	1.00
1067.871094	-2.52	24.42	1.00
1069.335938	-2.52	24.39	1.00
1070.800781	-2.53	24.37	1.00
1072.265625	-2.53	24.35	1.00
1073.730469	-2.54	24.34	1.00
1075.195313	-2.55	24.32	1.00
1076.660156	-2.56	24.32	1.00
1078.125000	-2.56	24.31	1.00
1079.589844	-2.57	24.31	1.00
1081.054688	-2.58	24.31	1.00
1082.519531	-2.59	24.31	1.00
1083.984375	-2.59	24.32	1.00
1085.449219	-2.60	24.33	1.00
1086.914063	-2.61	24.34	1.00
1088.378906	-2.62	24.35	1.00
1089.843750	-2.62	24.37	1.00
1091.308594	-2.63	24.39	1.00
1092.773438	-2.64	24.42	1.00
1094.238281	-2.65	24.45	1.00
1095.703125	-2.65	24.48	1.00
1097.167969	-2.66	24.51	1.00
1098.632813	-2.66	24.55	1.00
1100.097656	-2.67	24.59	1.00
1101.562500	-2.67	24.64	1.00
1103.027344	-2.68	24.68	1.00
1104.492188	-2.68	24.72	1.00
1105.957031	-2.68	24.77	1.00
1107.421875	-2.69	24.81	1.00
1108.886719	-2.69	24.85	1.00
1110.351563	-2.69	24.89	1.00
1111.816406	-2.69	24.92	1.00
1113.281250	-2.69	24.96	1.00
1114.746094	-2.69	25.00	1.00
1116.210938	-2.69	25.03	1.00
1117.675781	-2.69	25.06	1.00
1119.140625	-2.69	25.09	1.00
1120.605469	-2.69	25.12	1.00
1122.070313	-2.69	25.14	1.00
1123.535156	-2.69	25.15	1.00
1125.000000	-2.69	25.17	1.00
1126.464844	-2.69	25.18	1.00
