	SM57-125		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-60.05	167.75	0.55
4.394531	-59.01	165.87	0.73
5.859375	-53.33	142.79	0.78
7.324219	-41.56	14.30	0.53
8.789063	-41.00	111.16	0.99
10.253906	-17.83	44.47	0.89
11.718750	-33.26	-88.29	0.11
13.183594	-29.85	-128.49	0.49
14.648438	-26.85	5.45	0.35
16.113281	-32.53	154.33	0.57
17.578125	-29.22	162.06	0.85
19.042969	-23.33	104.00	0.37
20.507813	-25.40	128.54	0.70
21.972656	-27.73	176.64	0.69
23.437500	-10.20	78.47	0.16
24.902344	-7.14	-44.89	0.74
26.367188	-9.26	-73.87	0.52
27.832031	1234.57	45.00	1.00
29.296875	-15.53	146.82	0.64
30.761719	-17.89	113.80	0.21
32.226563	-17.63	43.76	0.23
33.691406	-16.23	95.70	0.47
35.156250	-17.83	148.38	0.41
36.621094	-19.28	-176.89	0.55
38.085938	-18.67	-173.03	0.77
39.550781	-15.50	-171.68	0.50
41.015625	-13.57	93.52	0.05
42.480469	-11.72	71.47	0.07
43.945313	-11.40	152.48	0.60
45.410156	-10.89	179.10	0.58
46.875000	-9.40	177.08	0.43
48.339844	-10.08	175.28	0.42
49.804688	-10.69	-178.13	0.63
51.269531	-10.83	-178.87	0.48
52.734375	-10.90	158.14	0.57
54.199219	-10.11	141.63	0.48
55.664063	-9.85	128.23	0.64
57.128906	-9.23	129.76	0.64
58.593750	-9.08	134.16	0.41
60.058594	-8.43	135.75	0.36
61.523438	-6.81	121.92	0.10
62.988281	-5.69	104.01	0.43
64.453125	-5.78	105.80	0.48
65.917969	-6.20	111.87	0.66
67.382813	-6.24	126.43	0.34
68.847656	-6.16	137.43	0.59
70.312500	-5.42	141.77	0.20
71.777344	-5.42	152.42	0.16
73.242188	-6.30	165.38	0.33
74.707031	-7.72	168.07	0.46
76.171875	-9.45	163.49	0.31
77.636719	-10.82	155.68	0.55
79.101563	-11.81	146.53	0.59
80.566406	-12.62	140.75	0.44
82.031250	-13.20	133.48	0.67
83.496094	-13.54	123.55	0.79
84.960938	-13.57	113.39	0.90
86.425781	-13.47	105.50	0.92
87.890625	-13.41	98.83	0.97
89.355469	-13.39	92.58	0.97
90.820313	-13.49	86.52	0.98
92.285156	-13.74	80.85	0.95
93.750000	-13.92	76.54	0.98
95.214844	-14.10	73.90	0.82
96.679688	-14.36	70.41	0.53
98.144531	-14.58	65.98	0.90
99.609375	-14.81	62.83	0.91
101.074219	-15.01	60.46	0.90
102.539063	-15.28	59.31	0.96
104.003906	-15.58	59.52	0.96
105.468750	-15.68	61.04	0.94
106.933594	-15.56	63.68	0.79
108.398438	-15.21	65.93	0.93
109.863281	-14.77	66.90	0.94
111.328125	-14.34	65.98	0.87
112.792969	-14.02	63.49	0.87
114.257813	-13.80	61.52	0.77
115.722656	-13.69	62.60	0.72
117.187500	-13.61	66.00	0.79
118.652344	-13.41	70.08	0.69
120.117188	-13.14	73.74	0.61
121.582031	-12.82	76.78	0.66
123.046875	-12.46	77.42	0.62
124.511719	-12.01	77.62	0.69
125.976563	-11.50	75.91	0.75
127.441406	-11.07	71.21	0.89
128.906250	-10.72	64.39	0.70
130.371094	-10.54	57.75	0.93
131.835938	-10.46	52.89	0.98
133.300781	-10.46	48.78	0.93
134.765625	-10.53	44.92	0.94
136.230469	-10.67	41.14	0.99
137.695313	-10.85	37.67	0.97
139.160156	-11.06	34.72	0.90
140.625000	-11.38	32.94	0.80
142.089844	-11.65	31.58	0.89
143.554688	-11.84	30.36	0.97
145.019531	-11.99	29.04	0.97
146.484375	-12.18	27.07	0.94
147.949219	-12.38	25.73	0.99
149.414063	-12.55	24.77	0.97
150.878906	-12.70	23.34	0.94
152.343750	-12.79	21.97	0.96
153.808594	-12.81	20.77	0.85
155.273438	-12.78	19.64	0.87
156.738281	-12.73	18.09	0.95
158.203125	-12.66	15.86	0.95
159.667969	-12.63	14.39	0.97
161.132813	-12.65	12.20	0.93
162.597656	-12.72	9.91	0.97
164.062500	-12.86	8.27	0.73
165.527344	-13.01	7.33	0.40
166.992188	-13.10	7.10	0.53
168.457031	-13.08	7.74	0.51
169.921875	-12.97	8.73	0.18
171.386719	-12.80	10.29	0.06
172.851563	-12.57	12.69	0.61
174.316406	-12.38	13.03	0.83
175.781250	-12.21	11.55	0.85
177.246094	-12.12	9.05	0.84
178.710938	-12.14	5.89	0.97
180.175781	-12.22	2.71	0.97
181.640625	-12.38	-0.39	0.98
183.105469	-12.62	-3.62	0.96
184.570313	-12.94	-6.55	0.93
186.035156	-13.36	-9.07	0.82
187.500000	-13.90	-10.60	0.76
188.964844	-14.53	-10.42	0.54
190.429688	-15.17	-8.45	0.21
191.894531	-15.81	-7.13	0.73
193.359375	-16.40	-5.85	0.73
194.824219	-16.89	-3.80	0.57
196.289063	-17.32	-1.43	0.61
197.753906	-17.58	1.79	0.60
199.218750	-17.63	6.14	0.28
200.683594	-17.58	11.82	0.76
202.148438	-17.52	15.76	0.86
203.613281	-17.48	19.09	0.91
205.078125	-17.45	23.26	0.96
206.542969	-17.38	29.18	0.94
208.007813	-17.28	37.85	0.83
209.472656	-17.13	50.49	0.68
210.937500	-16.92	66.10	0.69
212.402344	-16.72	78.86	0.70
213.867188	-16.50	86.30	0.80
215.332031	-16.22	90.08	0.63
216.796875	-15.92	91.60	0.92
218.261719	-15.68	91.22	0.95
219.726563	-15.47	89.73	0.85
221.191406	-15.30	87.44	0.88
222.656250	-15.16	84.61	0.97
224.121094	-15.05	81.96	0.96
225.585938	-14.98	79.30	0.97
227.050781	-14.94	77.03	0.97
228.515625	-14.93	75.09	0.93
229.980469	-14.94	73.68	0.94
231.445313	-14.96	72.73	0.95
232.910156	-14.96	72.29	0.85
234.375000	-14.94	72.05	0.67
235.839844	-14.82	71.80	0.69
237.304688	-14.64	71.53	0.90
238.769531	-14.45	71.05	0.94
240.234375	-14.31	70.13	0.94
241.699219	-14.18	69.14	0.92
243.164063	-14.06	68.04	0.95
244.628906	-13.91	66.93	0.95
246.093750	-13.76	65.81	0.92
247.558594	-13.60	64.95	0.90
249.023438	-13.40	64.18	0.87
250.488281	-13.22	63.26	0.94
251.953125	-13.09	62.43	0.94
253.417969	-12.98	61.50	0.82
254.882813	-12.89	61.04	0.67
256.347656	-12.79	60.92	0.61
257.812500	-12.69	61.26	0.43
259.277344	-12.51	61.81	0.50
260.742188	-12.29	62.04	0.80
262.207031	-12.09	61.17	0.78
263.671875	-11.93	59.65	0.73
265.136719	-11.80	58.24	0.78
266.601563	-11.68	57.02	0.27
268.066406	-11.57	56.31	0.89
269.531250	-11.43	55.62	0.88
270.996094	-11.28	55.05	0.94
272.460938	-11.10	54.33	0.93
273.925781	-10.91	53.45	0.95
275.390625	-10.71	52.31	0.91
276.855469	-10.52	50.97	0.93
278.320313	-10.34	49.58	0.97
279.785156	-10.17	48.20	0.98
281.250000	-10.04	46.86	0.93
282.714844	-9.93	45.53	0.91
284.179688	-9.84	44.18	0.96
285.644531	-9.76	42.89	0.96
287.109375	-9.68	41.86	0.93
288.574219	-9.61	40.99	0.83
290.039063	-9.55	40.41	0.89
291.503906	-9.47	40.23	0.81
292.968750	-9.40	40.59	0.48
294.433594	-9.33	41.07	0.62
295.898438	-9.27	41.39	0.64
297.363281	-9.24	41.17	0.93
298.828125	-9.25	40.46	0.97
300.292969	-9.29	39.51	0.98
301.757813	-9.35	38.38	0.99
303.222656	-9.42	37.13	0.98
304.687500	-9.51	35.86	0.98
306.152344	-9.59	34.53	0.99
307.617188	-9.69	33.12	0.99
309.082031	-9.79	31.64	0.98
310.546875	-9.91	30.11	0.99
312.011719	-10.04	28.58	0.99
313.476563	-10.19	27.18	1.00
314.941406	-10.35	25.88	0.99
316.406250	-10.53	24.68	0.99
317.871094	-10.73	23.71	0.99
319.335938	-10.93	23.08	0.96
320.800781	-11.14	22.81	0.92
322.265625	-11.34	22.95	0.75
323.730469	-11.50	23.34	0.46
325.195313	-11.57	23.80	0.82
326.660156	-11.58	24.20	0.73
328.125000	-11.54	24.39	0.74
329.589844	-11.48	24.49	0.84
331.054688	-11.42	24.31	0.96
332.519531	-11.37	23.81	0.98
333.984375	-11.31	23.14	0.98
335.449219	-11.27	22.33	0.99
336.914063	-11.23	21.41	0.99
338.378906	-11.20	20.37	0.99
339.843750	-11.17	19.27	0.99
341.308594	-11.15	18.07	0.97
342.773438	-11.14	16.79	0.99
344.238281	-11.15	15.40	0.98
345.703125	-11.16	13.93	0.95
347.167969	-11.18	12.46	0.97
348.632813	-11.21	11.01	0.98
350.097656	-11.24	9.52	0.97
351.562500	-11.28	7.96	0.98
353.027344	-11.33	6.34	0.99
354.492188	-11.38	4.71	0.99
355.957031	-11.44	3.08	0.99
357.421875	-11.51	1.46	0.95
358.886719	-11.59	-0.15	0.99
360.351563	-11.68	-1.59	0.99
361.816406	-11.77	-2.91	0.98
363.281250	-11.87	-4.01	0.95
364.746094	-11.98	-4.82	0.82
366.210938	-12.09	-5.22	0.71
367.675781	-12.22	-4.54	0.75
369.140625	-12.37	-2.59	0.81
370.605469	-12.52	0.46	0.85
372.070313	-12.66	4.58	0.68
373.535156	-12.81	9.64	0.62
375.000000	-12.94	15.31	0.81
376.464844	-13.04	21.12	0.89
377.929688	-13.13	26.53	0.85
379.394531	-13.19	31.23	0.62
380.859375	-13.24	35.22	0.84
382.324219	-13.28	38.38	0.52
383.789063	-13.31	40.93	0.51
385.253906	-13.33	43.13	0.58
386.718750	-13.33	44.82	0.90
388.183594	-13.34	45.99	0.93
389.648438	-13.34	46.82	0.92
391.113281	-13.34	47.46	0.95
392.578125	-13.34	47.85	0.95
394.042969	-13.34	48.10	0.81
395.507813	-13.33	48.24	0.84
396.972656	-13.31	48.35	0.74
398.437500	-13.29	48.45	0.78
399.902344	-13.26	48.51	0.93
401.367188	-13.23	48.54	0.96
402.832031	-13.17	48.54	0.88
