	SM57-115		
405.761719	-11.37	41.72	0.88
407.226563	-11.28	41.77	0.92
408.691406	-11.19	41.67	0.97
410.156250	-11.11	41.45	0.98
411.621094	-11.04	41.13	0.92
413.085938	-10.99	40.72	0.92
414.550781	-10.95	40.29	0.94
416.015625	-10.92	39.90	0.95
417.480469	-10.90	39.50	0.97
418.945313	-10.89	39.07	0.93
420.410156	-10.88	38.64	0.92
421.875000	-10.89	38.34	0.92
423.339844	-10.90	38.01	0.92
424.804688	-10.92	37.69	0.97
426.269531	-10.93	37.45	0.97
427.734375	-10.94	37.23	0.95
429.199219	-10.96	36.97	0.88
430.664063	-10.98	36.77	0.91
432.128906	-11.00	36.56	0.95
433.593750	-11.02	36.35	0.97
435.058594	-11.03	36.14	0.96
436.523438	-11.05	35.94	0.95
437.988281	-11.07	35.77	0.91
439.453125	-11.10	35.65	0.85
440.917969	-11.13	35.66	0.72
442.382813	-11.15	35.79	0.85
443.847656	-11.17	35.95	0.89
445.312500	-11.17	36.11	0.88
446.777344	-11.15	36.35	0.44
448.242188	-11.12	36.64	0.38
449.707031	-11.08	36.90	0.71
451.171875	-11.04	37.05	0.94
452.636719	-10.99	37.07	0.96
454.101563	-10.96	36.99	0.97
455.566406	-10.92	36.87	0.97
457.031250	-10.89	36.67	0.97
458.496094	-10.87	36.48	0.96
459.960938	-10.85	36.28	0.98
461.425781	-10.83	36.07	0.99
462.890625	-10.81	35.85	0.96
464.355469	-10.80	35.61	0.98
465.820313	-10.79	35.32	0.99
467.285156	-10.79	35.02	1.00
468.750000	-10.79	34.70	0.99
470.214844	-10.80	34.39	0.99
471.679688	-10.82	34.11	0.99
473.144531	-10.85	33.86	0.99
474.609375	-10.88	33.66	0.99
476.074219	-10.92	33.50	0.99
477.539063	-10.95	33.38	0.98
479.003906	-10.98	33.33	0.95
480.468750	-11.01	33.29	0.93
481.933594	-11.04	33.25	0.98
483.398438	-11.07	33.21	0.99
484.863281	-11.10	33.17	0.97
486.328125	-11.13	33.14	0.97
487.792969	-11.17	33.13	0.99
489.257813	-11.20	33.15	0.99
490.722656	-11.22	33.19	0.97
492.187500	-11.25	33.25	0.98
493.652344	-11.27	33.28	0.99
495.117188	-11.28	33.30	0.99
496.582031	-11.30	33.29	0.99
498.046875	-11.32	33.27	1.00
499.511719	-11.33	33.24	0.99
500.976563	-11.35	33.19	0.99
502.441406	-11.38	33.15	0.99
503.906250	-11.41	33.13	0.99
505.371094	-11.44	33.15	0.98
506.835938	-11.48	33.23	0.97
508.300781	-11.50	33.32	0.95
509.765625	-11.53	33.43	0.92
511.230469	-11.54	33.49	0.95
512.695313	-11.57	33.53	0.98
514.160156	-11.59	33.58	0.99
515.625000	-11.61	33.64	0.99
517.089844	-11.64	33.74	0.99
518.554688	-11.66	33.90	0.97
520.019531	-11.68	34.07	0.97
521.484375	-11.69	34.25	0.99
522.949219	-11.70	34.42	0.99
524.414063	-11.71	34.59	0.99
525.878906	-11.71	34.76	0.95
527.343750	-11.70	34.95	0.95
528.808594	-11.68	35.17	0.86
530.273438	-11.64	35.39	0.88
531.738281	-11.59	35.58	0.97
533.203125	-11.54	35.70	0.96
534.667969	-11.48	35.74	0.99
536.132813	-11.43	35.73	0.99
537.597656	-11.38	35.67	0.99
539.062500	-11.34	35.57	1.00
540.527344	-11.30	35.46	1.00
541.992188	-11.28	35.34	0.99
543.457031	-11.25	35.19	0.98
544.921875	-11.24	35.05	0.98
546.386719	-11.22	34.91	0.97
547.851563	-11.21	34.78	0.98
549.316406	-11.20	34.66	0.99
550.781250	-11.19	34.55	0.98
552.246094	-11.19	34.46	0.97
553.710938	-11.19	34.42	0.95
555.175781	-11.20	34.47	0.93
556.640625	-11.20	34.58	0.92
558.105469	-11.19	34.78	0.82
559.570313	-11.19	35.03	0.80
561.035156	-11.17	35.35	0.48
562.500000	-11.16	35.76	0.43
563.964844	-11.15	36.12	0.39
565.429688	-11.16	36.37	0.44
566.894531	-11.17	36.60	0.70
568.359375	-11.16	36.85	0.89
569.824219	-11.16	37.16	0.72
571.289063	-11.15	37.48	0.77
572.753906	-11.13	37.77	0.75
574.218750	-11.12	37.99	0.85
575.683594	-11.10	38.14	0.90
577.148438	-11.09	38.27	0.96
578.613281	-11.09	38.38	0.97
580.078125	-11.09	38.51	0.98
581.542969	-11.09	38.64	0.96
583.007813	-11.09	38.79	0.82
584.472656	-11.10	38.93	0.95
585.937500	-11.11	39.03	0.94
587.402344	-11.12	39.10	0.94
588.867188	-11.14	39.18	0.97
590.332031	-11.15	39.27	0.98
591.796875	-11.16	39.38	0.97
593.261719	-11.17	39.48	0.97
594.726563	-11.18	39.56	0.97
596.191406	-11.19	39.66	0.98
597.656250	-11.20	39.78	0.97
599.121094	-11.22	39.91	0.95
600.585938	-11.23	40.07	0.73
602.050781	-11.24	40.27	0.40
603.515625	-11.25	40.44	0.80
604.980469	-11.25	40.61	0.89
606.445313	-11.25	40.79	0.91
607.910156	-11.25	40.99	0.98
609.375000	-11.25	41.18	0.94
610.839844	-11.26	41.34	0.93
612.304688	-11.26	41.48	0.97
613.769531	-11.27	41.61	0.95
615.234375	-11.28	41.74	0.87
616.699219	-11.29	41.86	0.96
618.164063	-11.29	42.00	0.99
619.628906	-11.30	42.14	0.99
621.093750	-11.31	42.29	0.97
622.558594	-11.32	42.47	0.97
624.023438	-11.33	42.69	0.96
625.488281	-11.34	42.95	0.98
626.953125	-11.35	43.24	0.99
628.417969	-11.36	43.56	0.99
629.882813	-11.37	43.90	0.99
631.347656	-11.37	44.27	0.97
632.812500	-11.38	44.68	0.95
634.277344	-11.37	45.15	0.91
635.742188	-11.36	45.66	0.87
637.207031	-11.34	46.20	0.88
638.671875	-11.30	46.75	0.42
640.136719	-11.24	47.30	0.16
641.601563	-11.16	47.85	0.72
643.066406	-11.07	48.35	0.81
644.531250	-10.98	48.75	0.89
645.996094	-10.89	49.10	0.97
647.460938	-10.80	49.39	0.98
648.925781	-10.70	49.61	0.98
650.390625	-10.61	49.78	0.97
651.855469	-10.51	49.88	0.98
653.320313	-10.41	49.91	0.98
654.785156	-10.32	49.88	0.97
656.250000	-10.24	49.80	0.98
657.714844	-10.15	49.69	0.98
659.179688	-10.07	49.56	0.97
660.644531	-9.99	49.39	0.98
662.109375	-9.92	49.18	0.99
663.574219	-9.85	48.94	0.99
665.039063	-9.79	48.68	0.99
666.503906	-9.72	48.40	0.98
667.968750	-9.66	48.09	0.98
669.433594	-9.60	47.75	0.97
670.898438	-9.55	47.34	1.00
672.363281	-9.50	46.86	0.99
673.828125	-9.47	46.31	0.97
675.292969	-9.44	45.74	0.97
676.757813	-9.42	45.20	0.99
678.222656	-9.40	44.68	0.99
679.687500	-9.39	44.19	0.99
681.152344	-9.39	43.70	0.99
682.617188	-9.39	43.24	0.99
684.082031	-9.39	42.81	0.99
685.546875	-9.41	42.41	1.00
687.011719	-9.42	42.06	1.00
688.476563	-9.44	41.78	1.00
689.941406	-9.47	41.54	1.00
691.406250	-9.50	41.36	0.99
692.871094	-9.53	41.23	1.00
694.335938	-9.57	41.15	0.99
695.800781	-9.61	41.12	0.98
697.265625	-9.65	41.16	0.98
698.730469	-9.69	41.26	0.94
700.195313	-9.73	41.42	0.90
701.660156	-9.76	41.61	0.81
703.125000	-9.79	41.83	0.89
704.589844	-9.82	42.06	0.90
706.054688	-9.84	42.32	0.93
707.519531	-9.85	42.60	0.93
708.984375	-9.87	42.91	0.88
710.449219	-9.87	43.25	0.93
711.914063	-9.88	43.61	0.94
713.378906	-9.88	44.01	0.89
714.843750	-9.87	44.45	0.93
716.308594	-9.86	44.90	0.96
717.773438	-9.85	45.37	0.97
719.238281	-9.83	45.86	0.97
720.703125	-9.82	46.40	0.99
722.167969	-9.80	46.99	0.99
723.632813	-9.77	47.63	0.96
725.097656	-9.75	48.32	0.92
726.562500	-9.72	49.06	0.88
728.027344	-9.68	49.86	0.43
729.492188	-9.65	50.69	0.76
730.957031	-9.63	51.32	0.96
732.421875	-9.62	51.71	0.94
733.886719	-9.62	51.86	0.86
735.351563	-9.63	51.85	0.67
736.816406	-9.65	51.70	0.90
738.281250	-9.68	51.54	0.98
739.746094	-9.71	51.37	0.97
741.210938	-9.74	51.23	0.98
742.675781	-9.77	51.11	0.99
744.140625	-9.80	51.03	0.98
745.605469	-9.84	50.97	0.98
747.070313	-9.87	50.95	0.98
748.535156	-9.90	50.96	0.99
750.000000	-9.93	51.00	0.99
751.464844	-9.95	51.07	0.97
752.929688	-9.97	51.16	0.94
754.394531	-9.99	51.27	0.94
755.859375	-10.00	51.38	0.97
757.324219	-10.01	51.51	0.96
758.789063	-10.01	51.67	0.97
760.253906	-10.02	51.84	0.99
761.718750	-10.02	52.01	0.99
763.183594	-10.02	52.19	0.99
764.648438	-10.02	52.39	1.00
766.113281	-10.01	52.59	0.98
767.578125	-10.00	52.81	0.97
769.042969	-9.99	53.03	0.97
770.507813	-9.97	53.25	0.99
771.972656	-9.94	53.48	0.98
773.437500	-9.91	53.69	0.97
774.902344	-9.86	53.91	0.88
776.367188	-9.81	54.10	0.95
777.832031	-9.76	54.26	0.93
779.296875	-9.70	54.39	0.97
780.761719	-9.64	54.49	0.99
782.226563	-9.58	54.57	0.99
783.691406	-9.51	54.62	0.98
785.156250	-9.44	54.66	0.96
786.621094	-9.37	54.67	0.96
788.085938	-9.29	54.64	0.97
789.550781	-9.21	54.56	0.97
791.015625	-9.14	54.38	0.98
792.480469	-9.07	54.13	0.99
793.945313	-9.01	53.84	1.00
795.410156	-8.95	53.53	1.00
796.875000	-8.89	53.19	1.00
798.339844	-8.84	52.84	1.00
799.804688	-8.80	52.46	1.00
801.269531	-8.75	52.08	1.00
802.734375	-8.72	51.67	1.00
804.199219	-8.68	51.27	1.00
805.664063	-8.66	50.88	1.00
807.128906	-8.63	50.50	1.00
808.593750	-8.61	50.14	1.00
810.058594	-8.60	49.81	1.00
811.523438	-8.58	49.49	1.00
812.988281	-8.57	49.20	1.00
814.453125	-8.56	48.91	1.00
815.917969	-8.54	48.64	1.00
817.382813	-8.53	48.38	1.00
818.847656	-8.52	48.14	1.00
820.312500	-8.52	47.90	1.00
821.777344	-8.51	47.68	1.00
823.242188	-8.49	47.45	1.00
824.707031	-8.48	47.24	1.00
826.171875	-8.47	47.02	1.00
827.636719	-8.46	46.80	1.00
829.101563	-8.44	46.56	1.00
830.566406	-8.43	46.31	1.00
832.031250	-8.42	46.05	1.00
833.496094	-8.41	45.77	1.00
834.960938	-8.40	45.49	1.00
836.425781	-8.39	45.20	1.00
837.890625	-8.39	44.92	1.00
839.355469	-8.39	44.65	1.00
840.820313	-8.40	44.38	1.00
842.285156	-8.40	44.13	1.00
843.750000	-8.41	43.89	1.00
845.214844	-8.42	43.67	1.00
846.679688	-8.43	43.47	1.00
848.144531	-8.44	43.29	1.00
849.609375	-8.45	43.12	1.00
851.074219	-8.46	42.96	1.00
852.539063	-8.48	42.82	1.00
854.003906	-8.49	42.69	1.00
855.468750	-8.50	42.57	1.00
856.933594	-8.51	42.46	1.00
858.398438	-8.51	42.35	1.00
859.863281	-8.52	42.24	1.00
861.328125	-8.53	42.13	1.00
862.792969	-8.54	42.03	1.00
864.257813	-8.55	41.94	1.00
865.722656	-8.56	41.85	1.00
867.187500	-8.56	41.77	1.00
868.652344	-8.57	41.70	1.00
870.117188	-8.58	41.64	1.00
871.582031	-8.59	41.59	1.00
873.046875	-8.59	41.55	1.00
874.511719	-8.60	41.51	0.99
875.976563	-8.60	41.47	0.99
877.441406	-8.60	41.43	0.98
878.906250	-8.60	41.38	0.99
880.371094	-8.59	41.31	0.99
881.835938	-8.59	41.22	0.99
883.300781	-8.59	41.12	0.99
884.765625	-8.59	41.01	0.99
886.230469	-8.60	40.90	1.00
887.695313	-8.60	40.80	1.00
889.160156	-8.61	40.70	1.00
890.625000	-8.62	40.62	1.00
892.089844	-8.63	40.54	1.00
893.554688	-8.64	40.48	1.00
895.019531	-8.66	40.44	1.00
896.484375	-8.67	40.42	0.99
897.949219	-8.69	40.42	1.00
899.414063	-8.70	40.43	1.00
900.878906	-8.71	40.45	1.00
902.343750	-8.72	40.49	1.00
903.808594	-8.73	40.53	1.00
905.273438	-8.74	40.58	1.00
906.738281	-8.75	40.64	1.00
908.203125	-8.76	40.70	1.00
909.667969	-8.76	40.78	0.99
911.132813	-8.76	40.86	0.99
912.597656	-8.76	40.94	0.99
914.062500	-8.76	41.03	0.97
915.527344	-8.75	41.11	0.98
916.992188	-8.74	41.19	0.99
918.457031	-8.74	41.27	1.00
919.921875	-8.73	41.33	0.99
921.386719	-8.72	41.40	0.99
922.851563	-8.70	41.46	0.99
924.316406	-8.69	41.51	0.99
925.781250	-8.67	41.55	0.99
927.246094	-8.66	41.58	0.99
928.710938	-8.64	41.60	0.99
930.175781	-8.62	41.60	1.00
931.640625	-8.60	41.59	1.00
933.105469	-8.59	41.57	1.00
934.570313	-8.57	41.55	1.00
936.035156	-8.56	41.52	0.99
937.500000	-8.54	41.48	0.99
938.964844	-8.53	41.44	1.00
940.429688	-8.52	41.39	0.99
941.894531	-8.50	41.34	0.99
943.359375	-8.49	41.28	0.99
944.824219	-8.48	41.22	1.00
946.289063	-8.47	41.15	1.00
947.753906	-8.47	41.09	1.00
949.218750	-8.46	41.02	1.00
950.683594	-8.45	40.95	1.00
952.148438	-8.44	40.87	0.99
953.613281	-8.43	40.79	1.00
955.078125	-8.42	40.70	0.99
956.542969	-8.42	40.60	1.00
958.007813	-8.41	40.51	1.00
959.472656	-8.41	40.41	0.99
960.937500	-8.40	40.30	1.00
962.402344	-8.40	40.20	0.99
963.867188	-8.40	40.09	1.00
965.332031	-8.40	39.99	1.00
966.796875	-8.40	39.90	0.99
968.261719	-8.40	39.80	0.99
969.726563	-8.40	39.71	0.99
971.191406	-8.40	39.63	1.00
972.656250	-8.41	39.55	1.00
974.121094	-8.41	39.48	0.99
975.585938	-8.42	39.41	1.00
977.050781	-8.42	39.36	1.00
978.515625	-8.43	39.30	1.00
979.980469	-8.44	39.26	1.00
981.445313	-8.44	39.22	1.00
982.910156	-8.45	39.19	1.00
984.375000	-8.46	39.18	0.99
985.839844	-8.47	39.18	0.99
987.304688	-8.48	39.20	0.99
988.769531	-8.48	39.22	0.98
990.234375	-8.49	39.26	0.98
991.699219	-8.49	39.31	0.99
993.164063	-8.49	39.35	1.00
994.628906	-8.49	39.40	1.00
996.093750	-8.48	39.45	0.99
997.558594	-8.48	39.50	0.98
999.023438	-8.47	39.55	0.99
1000.488281	-8.46	39.58	0.99
1001.953125	-8.44	39.60	1.00
1003.417969	-8.43	39.61	1.00
1004.882813	-8.42	39.60	1.00
1006.347656	-8.40	39.58	1.00
1007.812500	-8.39	39.56	1.00
1009.277344	-8.38	39.52	1.00
1010.742188	-8.37	39.49	1.00
1012.207031	-8.36	39.44	1.00
1013.671875	-8.35	39.39	1.00
1015.136719	-8.34	39.34	1.00
1016.601563	-8.33	39.29	1.00
1018.066406	-8.32	39.23	1.00
1019.531250	-8.32	39.18	1.00
1020.996094	-8.31	39.14	1.00
1022.460938	-8.31	39.10	1.00
1023.925781	-8.30	39.06	0.99
1025.390625	-8.29	39.02	0.98
1026.855469	-8.28	38.98	0.98
1028.320313	-8.28	38.94	0.98
1029.785156	-8.27	38.91	0.99
1031.250000	-8.26	38.88	0.99
1032.714844	-8.25	38.86	1.00
1034.179688	-8.24	38.83	1.00
1035.644531	-8.23	38.80	1.00
1037.109375	-8.22	38.76	1.00
1038.574219	-8.21	38.72	0.99
1040.039063	-8.19	38.67	0.99
1041.503906	-8.18	38.61	0.99
1042.968750	-8.16	38.53	1.00
1044.433594	-8.15	38.44	1.00
1045.898438	-8.14	38.34	1.00
1047.363281	-8.13	38.22	1.00
1048.828125	-8.12	38.09	1.00
1050.292969	-8.11	37.96	1.00
1051.757813	-8.10	37.83	1.00
1053.222656	-8.10	37.69	1.00
1054.687500	-8.09	37.55	1.00
1056.152344	-8.09	37.41	1.00
1057.617188	-8.09	37.27	1.00
1059.082031	-8.09	37.13	1.00
1060.546875	-8.09	37.00	1.00
1062.011719	-8.09	36.86	1.00
1063.476563	-8.09	36.72	1.00
1064.941406	-8.09	36.58	1.00
1066.406250	-8.10	36.44	1.00
1067.871094	-8.10	36.31	1.00
1069.335938	-8.11	36.18	1.00
1070.800781	-8.12	36.06	1.00
1072.265625	-8.13	35.94	1.00
1073.730469	-8.13	35.82	1.00
1075.195313	-8.14	35.71	1.00
1076.660156	-8.15	35.59	1.00
1078.125000	-8.17	35.48	1.00
1079.589844	-8.18	35.36	1.00
1081.054688	-8.19	35.25	1.00
1082.519531	-8.21	35.16	1.00
1083.984375	-8.23	35.08	1.00
1085.449219	-8.25	35.01	1.00
1086.914063	-8.27	34.96	1.00
1088.378906	-8.29	34.93	1.00
1089.843750	-8.31	34.90	1.00
1091.308594	-8.33	34.88	1.00
1092.773438	-8.35	34.87	1.00
1094.238281	-8.37	34.87	1.00
1095.703125	-8.39	34.88	1.00
1097.167969	-8.41	34.90	0.99
1098.632813	-8.43	34.94	0.98
1100.097656	-8.44	34.98	0.99
1101.562500	-8.46	35.04	0.99
1103.027344	-8.47	35.10	0.99
1104.492188	-8.49	35.17	1.00
1105.957031	-8.50	35.24	1.00
1107.421875	-8.51	35.31	0.99
1108.886719	-8.51	35.39	0.98
1110.351563	-8.52	35.47	0.99
1111.816406	-8.52	35.55	1.00
1113.281250	-8.53	35.64	1.00
1114.746094	-8.53	35.72	1.00
1116.210938	-8.53	35.81	1.00
1117.675781	-8.53	35.89	0.99
1119.140625	-8.53	35.97	0.99
1120.605469	-8.52	36.05	0.99
1122.070313	-8.52	36.13	0.96
1123.535156	-8.51	36.20	0.99
1125.000000	-8.51	36.26	0.99
1126.464844	-8.50	36.31	0.99
