	SM57-25		
408.691406	-1.33	28.61	1.00
410.156250	-1.28	28.58	1.00
411.621094	-1.22	28.55	1.00
413.085938	-1.16	28.52	1.00
414.550781	-1.11	28.48	1.00
416.015625	-1.05	28.43	1.00
417.480469	-0.99	28.35	1.00
418.945313	-0.93	28.26	1.00
420.410156	-0.87	28.16	1.00
421.875000	-0.81	28.03	1.00
423.339844	-0.74	27.89	1.00
424.804688	-0.67	27.71	1.00
426.269531	-0.61	27.52	1.00
427.734375	-0.54	27.29	1.00
429.199219	-0.47	27.03	1.00
430.664063	-0.40	26.73	1.00
432.128906	-0.33	26.38	1.00
433.593750	-0.26	25.96	0.99
435.058594	-0.20	25.46	0.99
436.523438	-0.14	24.88	1.00
437.988281	-0.10	24.21	1.00
439.453125	-0.07	23.48	0.99
440.917969	-0.05	22.79	1.00
442.382813	-0.04	22.15	1.00
443.847656	-0.03	21.49	1.00
445.312500	-0.03	20.80	0.99
446.777344	-0.03	20.02	0.95
448.242188	-0.05	19.12	0.93
449.707031	-0.10	18.43	0.98
451.171875	-0.16	17.93	0.99
452.636719	-0.23	17.56	1.00
454.101563	-0.29	17.30	1.00
455.566406	-0.36	17.11	1.00
457.031250	-0.42	16.98	1.00
458.496094	-0.48	16.88	1.00
459.960938	-0.53	16.79	1.00
461.425781	-0.57	16.71	1.00
462.890625	-0.62	16.62	1.00
464.355469	-0.66	16.52	1.00
465.820313	-0.71	16.44	1.00
467.285156	-0.75	16.39	1.00
468.750000	-0.80	16.37	1.00
470.214844	-0.84	16.35	1.00
471.679688	-0.88	16.34	1.00
473.144531	-0.92	16.33	1.00
474.609375	-0.97	16.32	1.00
476.074219	-1.01	16.33	1.00
477.539063	-1.06	16.37	1.00
479.003906	-1.10	16.42	1.00
480.468750	-1.15	16.50	0.99
481.933594	-1.20	16.62	1.00
483.398438	-1.25	16.79	1.00
484.863281	-1.29	16.99	1.00
486.328125	-1.33	17.22	1.00
487.792969	-1.37	17.48	1.00
489.257813	-1.40	17.75	1.00
490.722656	-1.42	18.03	1.00
492.187500	-1.44	18.32	1.00
493.652344	-1.46	18.61	1.00
495.117188	-1.47	18.91	1.00
496.582031	-1.48	19.20	1.00
498.046875	-1.48	19.50	1.00
499.511719	-1.48	19.79	1.00
500.976563	-1.47	20.07	1.00
502.441406	-1.46	20.32	1.00
503.906250	-1.45	20.54	0.99
505.371094	-1.43	20.71	0.99
506.835938	-1.42	20.85	0.99
508.300781	-1.42	20.96	0.99
509.765625	-1.42	21.10	1.00
511.230469	-1.42	21.29	1.00
512.695313	-1.42	21.52	1.00
514.160156	-1.42	21.76	1.00
515.625000	-1.42	22.02	1.00
517.089844	-1.41	22.28	1.00
518.554688	-1.39	22.54	1.00
520.019531	-1.37	22.80	1.00
521.484375	-1.35	23.04	1.00
522.949219	-1.33	23.28	1.00
524.414063	-1.30	23.51	1.00
525.878906	-1.26	23.72	1.00
527.343750	-1.23	23.91	1.00
528.808594	-1.19	24.06	1.00
530.273438	-1.15	24.20	1.00
531.738281	-1.11	24.31	1.00
533.203125	-1.08	24.40	1.00
534.667969	-1.04	24.47	1.00
536.132813	-1.00	24.54	1.00
537.597656	-0.97	24.59	1.00
539.062500	-0.93	24.64	1.00
540.527344	-0.90	24.69	1.00
541.992188	-0.86	24.73	1.00
543.457031	-0.83	24.76	1.00
544.921875	-0.79	24.78	1.00
546.386719	-0.75	24.79	1.00
547.851563	-0.72	24.79	1.00
549.316406	-0.68	24.78	1.00
550.781250	-0.64	24.75	1.00
552.246094	-0.60	24.70	1.00
553.710938	-0.56	24.63	1.00
555.175781	-0.52	24.55	1.00
556.640625	-0.48	24.46	1.00
558.105469	-0.45	24.35	1.00
559.570313	-0.41	24.22	0.99
561.035156	-0.38	24.07	0.98
562.500000	-0.35	23.91	0.97
563.964844	-0.32	23.72	0.98
565.429688	-0.29	23.52	1.00
566.894531	-0.27	23.32	1.00
568.359375	-0.25	23.11	1.00
569.824219	-0.23	22.90	0.99
571.289063	-0.21	22.68	1.00
572.753906	-0.19	22.47	1.00
574.218750	-0.17	22.26	1.00
575.683594	-0.16	22.05	1.00
577.148438	-0.15	21.84	1.00
578.613281	-0.14	21.63	1.00
580.078125	-0.13	21.42	1.00
581.542969	-0.13	21.21	1.00
583.007813	-0.12	21.01	0.99
584.472656	-0.12	20.81	1.00
585.937500	-0.11	20.62	1.00
587.402344	-0.11	20.44	1.00
588.867188	-0.11	20.25	1.00
590.332031	-0.11	20.07	1.00
591.796875	-0.11	19.88	1.00
593.261719	-0.11	19.71	1.00
594.726563	-0.11	19.55	1.00
596.191406	-0.12	19.38	1.00
597.656250	-0.12	19.22	1.00
599.121094	-0.13	19.04	1.00
600.585938	-0.13	18.86	1.00
602.050781	-0.14	18.67	1.00
603.515625	-0.15	18.49	1.00
604.980469	-0.17	18.32	1.00
606.445313	-0.19	18.18	1.00
607.910156	-0.22	18.07	1.00
609.375000	-0.24	17.99	1.00
610.839844	-0.26	17.93	1.00
612.304688	-0.28	17.90	1.00
613.769531	-0.30	17.89	1.00
615.234375	-0.32	17.89	1.00
616.699219	-0.34	17.91	1.00
618.164063	-0.35	17.94	1.00
619.628906	-0.37	17.98	1.00
621.093750	-0.37	18.03	1.00
622.558594	-0.38	18.08	1.00
624.023438	-0.38	18.13	1.00
625.488281	-0.37	18.16	1.00
626.953125	-0.37	18.19	1.00
628.417969	-0.36	18.20	1.00
629.882813	-0.35	18.19	1.00
631.347656	-0.34	18.16	1.00
632.812500	-0.33	18.11	1.00
634.277344	-0.32	18.03	1.00
635.742188	-0.31	17.93	0.99
637.207031	-0.31	17.79	0.99
638.671875	-0.31	17.61	0.99
640.136719	-0.31	17.39	0.99
641.601563	-0.33	17.18	0.99
643.066406	-0.35	17.01	1.00
644.531250	-0.38	16.90	1.00
645.996094	-0.40	16.83	1.00
647.460938	-0.43	16.79	1.00
648.925781	-0.45	16.78	1.00
650.390625	-0.48	16.79	1.00
651.855469	-0.50	16.83	1.00
653.320313	-0.52	16.88	1.00
654.785156	-0.54	16.95	1.00
656.250000	-0.56	17.03	1.00
657.714844	-0.57	17.10	1.00
659.179688	-0.57	17.17	1.00
660.644531	-0.58	17.24	1.00
662.109375	-0.59	17.30	1.00
663.574219	-0.59	17.35	1.00
665.039063	-0.59	17.40	1.00
666.503906	-0.60	17.44	1.00
667.968750	-0.60	17.47	1.00
669.433594	-0.61	17.50	1.00
670.898438	-0.62	17.54	1.00
672.363281	-0.62	17.58	1.00
673.828125	-0.63	17.64	1.00
675.292969	-0.64	17.69	1.00
676.757813	-0.64	17.76	1.00
678.222656	-0.65	17.82	1.00
679.687500	-0.65	17.89	1.00
681.152344	-0.65	17.96	1.00
682.617188	-0.65	18.03	1.00
684.082031	-0.66	18.11	1.00
685.546875	-0.65	18.19	1.00
687.011719	-0.65	18.27	1.00
688.476563	-0.65	18.35	1.00
689.941406	-0.64	18.42	1.00
691.406250	-0.63	18.49	1.00
692.871094	-0.62	18.54	1.00
694.335938	-0.61	18.58	1.00
695.800781	-0.60	18.60	1.00
697.265625	-0.59	18.61	1.00
698.730469	-0.58	18.60	1.00
700.195313	-0.57	18.58	1.00
701.660156	-0.57	18.56	1.00
703.125000	-0.56	18.53	0.99
704.589844	-0.56	18.50	0.99
706.054688	-0.56	18.48	1.00
707.519531	-0.57	18.47	1.00
708.984375	-0.57	18.47	1.00
710.449219	-0.57	18.48	1.00
711.914063	-0.57	18.50	1.00
713.378906	-0.57	18.54	0.99
714.843750	-0.58	18.58	1.00
716.308594	-0.58	18.63	1.00
717.773438	-0.58	18.69	1.00
719.238281	-0.58	18.75	1.00
720.703125	-0.57	18.82	1.00
722.167969	-0.57	18.89	1.00
723.632813	-0.56	18.95	1.00
725.097656	-0.55	19.01	1.00
726.562500	-0.55	19.07	1.00
728.027344	-0.54	19.13	1.00
729.492188	-0.53	19.19	1.00
730.957031	-0.53	19.25	0.99
732.421875	-0.52	19.32	1.00
733.886719	-0.50	19.38	1.00
735.351563	-0.49	19.44	1.00
736.816406	-0.48	19.50	1.00
738.281250	-0.46	19.54	1.00
739.746094	-0.44	19.58	1.00
741.210938	-0.43	19.60	1.00
742.675781	-0.41	19.62	1.00
744.140625	-0.39	19.62	1.00
745.605469	-0.38	19.61	1.00
747.070313	-0.36	19.59	1.00
748.535156	-0.35	19.56	1.00
750.000000	-0.34	19.52	1.00
751.464844	-0.33	19.47	1.00
752.929688	-0.33	19.44	0.99
754.394531	-0.32	19.42	1.00
755.859375	-0.32	19.41	1.00
757.324219	-0.32	19.42	1.00
758.789063	-0.31	19.44	1.00
760.253906	-0.30	19.47	1.00
761.718750	-0.30	19.50	1.00
763.183594	-0.29	19.53	1.00
764.648438	-0.27	19.56	1.00
766.113281	-0.26	19.59	1.00
767.578125	-0.25	19.62	1.00
769.042969	-0.23	19.63	1.00
770.507813	-0.22	19.65	1.00
771.972656	-0.20	19.66	1.00
773.437500	-0.18	19.66	1.00
774.902344	-0.16	19.65	1.00
776.367188	-0.14	19.64	1.00
777.832031	-0.12	19.61	1.00
779.296875	-0.10	19.57	1.00
780.761719	-0.08	19.51	1.00
782.226563	-0.06	19.45	1.00
783.691406	-0.04	19.38	1.00
785.156250	-0.03	19.31	1.00
786.621094	-0.01	19.22	1.00
788.085938	0.00	19.13	1.00
789.550781	0.02	19.04	1.00
791.015625	0.03	18.94	1.00
792.480469	0.04	18.84	1.00
793.945313	0.05	18.74	1.00
795.410156	0.06	18.64	1.00
796.875000	0.07	18.54	1.00
798.339844	0.08	18.44	1.00
799.804688	0.08	18.34	1.00
801.269531	0.09	18.24	1.00
802.734375	0.09	18.16	1.00
804.199219	0.10	18.07	1.00
805.664063	0.10	17.99	1.00
807.128906	0.11	17.90	1.00
808.593750	0.12	17.81	1.00
810.058594	0.12	17.72	1.00
811.523438	0.13	17.62	1.00
812.988281	0.14	17.53	1.00
814.453125	0.14	17.42	1.00
815.917969	0.15	17.31	1.00
817.382813	0.16	17.19	1.00
818.847656	0.16	17.06	1.00
820.312500	0.17	16.92	1.00
821.777344	0.17	16.77	1.00
823.242188	0.17	16.62	1.00
824.707031	0.17	16.45	1.00
826.171875	0.17	16.28	1.00
827.636719	0.16	16.12	1.00
829.101563	0.16	15.95	1.00
830.566406	0.15	15.79	1.00
832.031250	0.14	15.64	1.00
833.496094	0.12	15.48	1.00
834.960938	0.11	15.35	0.99
836.425781	0.09	15.23	1.00
837.890625	0.06	15.14	1.00
839.355469	0.04	15.07	1.00
840.820313	0.02	15.02	1.00
842.285156	0.00	14.98	1.00
843.750000	-0.01	14.95	1.00
845.214844	-0.03	14.92	1.00
846.679688	-0.04	14.90	1.00
848.144531	-0.06	14.87	1.00
849.609375	-0.07	14.85	1.00
851.074219	-0.09	14.83	1.00
852.539063	-0.10	14.82	1.00
854.003906	-0.12	14.81	1.00
855.468750	-0.13	14.81	1.00
856.933594	-0.14	14.81	1.00
858.398438	-0.16	14.82	1.00
859.863281	-0.17	14.83	1.00
861.328125	-0.18	14.84	1.00
862.792969	-0.19	14.86	1.00
864.257813	-0.20	14.88	1.00
865.722656	-0.21	14.91	1.00
867.187500	-0.22	14.94	1.00
868.652344	-0.23	14.97	1.00
870.117188	-0.24	15.00	1.00
871.582031	-0.25	15.03	1.00
873.046875	-0.25	15.05	1.00
874.511719	-0.26	15.08	1.00
875.976563	-0.27	15.10	1.00
877.441406	-0.27	15.13	1.00
878.906250	-0.28	15.15	1.00
880.371094	-0.28	15.17	1.00
881.835938	-0.29	15.19	1.00
883.300781	-0.30	15.22	1.00
884.765625	-0.30	15.24	1.00
886.230469	-0.31	15.27	1.00
887.695313	-0.31	15.29	1.00
889.160156	-0.32	15.31	1.00
890.625000	-0.32	15.33	1.00
892.089844	-0.33	15.35	1.00
893.554688	-0.33	15.37	1.00
895.019531	-0.34	15.40	1.00
896.484375	-0.34	15.42	1.00
897.949219	-0.35	15.45	1.00
899.414063	-0.36	15.48	1.00
900.878906	-0.36	15.50	1.00
902.343750	-0.37	15.53	1.00
903.808594	-0.37	15.56	1.00
905.273438	-0.38	15.59	1.00
906.738281	-0.39	15.63	1.00
908.203125	-0.40	15.67	1.00
909.667969	-0.40	15.72	1.00
911.132813	-0.41	15.77	1.00
912.597656	-0.42	15.84	1.00
914.062500	-0.43	15.90	1.00
915.527344	-0.43	15.97	1.00
916.992188	-0.44	16.04	1.00
918.457031	-0.44	16.12	1.00
919.921875	-0.44	16.20	1.00
921.386719	-0.45	16.27	1.00
922.851563	-0.45	16.35	1.00
924.316406	-0.45	16.42	1.00
925.781250	-0.45	16.49	1.00
927.246094	-0.45	16.56	1.00
928.710938	-0.44	16.62	1.00
930.175781	-0.44	16.69	1.00
931.640625	-0.44	16.75	1.00
933.105469	-0.44	16.82	1.00
934.570313	-0.44	16.89	1.00
936.035156	-0.44	16.96	1.00
937.500000	-0.44	17.03	1.00
938.964844	-0.43	17.09	1.00
940.429688	-0.43	17.15	1.00
941.894531	-0.43	17.22	1.00
943.359375	-0.43	17.28	1.00
944.824219	-0.42	17.35	1.00
946.289063	-0.42	17.41	1.00
947.753906	-0.42	17.48	1.00
949.218750	-0.41	17.55	1.00
950.683594	-0.41	17.61	1.00
952.148438	-0.40	17.68	1.00
953.613281	-0.39	17.75	1.00
955.078125	-0.39	17.82	1.00
956.542969	-0.38	17.89	1.00
958.007813	-0.37	17.95	1.00
959.472656	-0.36	18.01	1.00
960.937500	-0.35	18.05	1.00
962.402344	-0.34	18.10	1.00
963.867188	-0.32	18.13	1.00
965.332031	-0.31	18.16	1.00
966.796875	-0.30	18.18	1.00
968.261719	-0.29	18.19	1.00
969.726563	-0.28	18.19	1.00
971.191406	-0.27	18.19	1.00
972.656250	-0.26	18.19	1.00
974.121094	-0.26	18.18	1.00
975.585938	-0.25	18.18	1.00
977.050781	-0.24	18.17	1.00
978.515625	-0.23	18.17	1.00
979.980469	-0.23	18.16	1.00
981.445313	-0.22	18.15	1.00
982.910156	-0.22	18.14	1.00
984.375000	-0.21	18.12	1.00
985.839844	-0.21	18.10	1.00
987.304688	-0.20	18.09	1.00
988.769531	-0.20	18.07	1.00
990.234375	-0.20	18.05	1.00
991.699219	-0.19	18.03	1.00
993.164063	-0.19	18.02	1.00
994.628906	-0.19	18.00	1.00
996.093750	-0.19	17.99	1.00
997.558594	-0.19	17.97	1.00
999.023438	-0.19	17.97	1.00
1000.488281	-0.20	17.97	1.00
1001.953125	-0.20	17.97	1.00
1003.417969	-0.20	17.99	1.00
1004.882813	-0.20	18.01	1.00
1006.347656	-0.21	18.04	1.00
1007.812500	-0.21	18.08	1.00
1009.277344	-0.21	18.12	1.00
1010.742188	-0.21	18.17	1.00
1012.207031	-0.21	18.23	1.00
1013.671875	-0.21	18.28	1.00
1015.136719	-0.21	18.33	1.00
1016.601563	-0.21	18.39	1.00
1018.066406	-0.20	18.44	1.00
1019.531250	-0.20	18.49	1.00
1020.996094	-0.19	18.53	1.00
1022.460938	-0.19	18.57	1.00
1023.925781	-0.18	18.61	1.00
1025.390625	-0.17	18.64	1.00
1026.855469	-0.17	18.67	1.00
1028.320313	-0.16	18.69	1.00
1029.785156	-0.16	18.71	1.00
1031.250000	-0.15	18.73	1.00
1032.714844	-0.15	18.74	1.00
1034.179688	-0.14	18.76	1.00
1035.644531	-0.14	18.78	1.00
1037.109375	-0.14	18.81	1.00
1038.574219	-0.13	18.83	1.00
1040.039063	-0.13	18.86	1.00
1041.503906	-0.13	18.89	1.00
1042.968750	-0.12	18.92	1.00
1044.433594	-0.12	18.96	1.00
1045.898438	-0.12	18.99	1.00
1047.363281	-0.11	19.03	1.00
1048.828125	-0.11	19.06	1.00
1050.292969	-0.10	19.10	1.00
1051.757813	-0.09	19.14	1.00
1053.222656	-0.09	19.18	1.00
1054.687500	-0.08	19.21	1.00
1056.152344	-0.07	19.24	1.00
1057.617188	-0.07	19.27	1.00
1059.082031	-0.06	19.30	1.00
1060.546875	-0.05	19.32	1.00
1062.011719	-0.04	19.34	1.00
1063.476563	-0.04	19.35	1.00
1064.941406	-0.03	19.35	1.00
1066.406250	-0.02	19.36	1.00
1067.871094	-0.02	19.37	1.00
1069.335938	-0.01	19.39	1.00
1070.800781	-0.01	19.40	1.00
1072.265625	0.00	19.42	1.00
1073.730469	0.01	19.44	1.00
1075.195313	0.01	19.45	1.00
1076.660156	0.02	19.47	1.00
1078.125000	0.02	19.49	1.00
1079.589844	0.03	19.51	1.00
1081.054688	0.03	19.54	1.00
1082.519531	0.04	19.56	1.00
1083.984375	0.05	19.58	1.00
1085.449219	0.05	19.60	1.00
1086.914063	0.06	19.62	1.00
1088.378906	0.07	19.64	1.00
1089.843750	0.07	19.66	1.00
1091.308594	0.08	19.68	1.00
1092.773438	0.09	19.70	1.00
1094.238281	0.10	19.72	1.00
1095.703125	0.10	19.74	1.00
1097.167969	0.11	19.76	1.00
1098.632813	0.12	19.78	1.00
1100.097656	0.13	19.80	1.00
1101.562500	0.13	19.82	1.00
1103.027344	0.14	19.84	1.00
1104.492188	0.15	19.87	1.00
1105.957031	0.16	19.88	1.00
1107.421875	0.17	19.90	1.00
1108.886719	0.18	19.91	1.00
1110.351563	0.19	19.92	1.00
1111.816406	0.19	19.92	1.00
1113.281250	0.20	19.92	1.00
1114.746094	0.21	19.92	1.00
1116.210938	0.22	19.92	1.00
1117.675781	0.23	19.92	1.00
1119.140625	0.24	19.91	1.00
1120.605469	0.24	19.91	1.00
1122.070313	0.25	19.90	1.00
1123.535156	0.26	19.89	1.00
1125.000000	0.27	19.89	1.00
1126.464844	0.27	19.88	1.00
1127.929688	0.28	19.88	1.00
1129.394531	0.29	19.88	1.00
1130.859375	0.30	19.88	1.00
1132.324219	0.31	19.87	1.00
1133.789063	0.32	19.87	1.00
1135.253906	0.33	19.85	1.00
