	SM57-140		
402.832031	-12.68	51.26	0.74
404.296875	-12.63	51.82	0.73
405.761719	-12.58	51.37	0.77
407.226563	-12.56	50.35	0.85
408.691406	-12.55	49.09	0.83
410.156250	-12.55	47.27	0.92
411.621094	-12.56	45.24	0.96
413.085938	-12.58	43.32	0.95
414.550781	-12.61	41.35	0.95
416.015625	-12.64	39.47	0.88
417.480469	-12.67	37.69	0.85
418.945313	-12.70	35.95	0.69
420.410156	-12.74	34.53	0.75
421.875000	-12.79	33.69	0.79
423.339844	-12.84	33.17	0.69
424.804688	-12.87	32.71	0.69
426.269531	-12.88	32.36	0.70
427.734375	-12.89	32.47	0.80
429.199219	-12.89	33.06	0.62
430.664063	-12.90	34.04	0.58
432.128906	-12.90	35.47	0.43
433.593750	-12.88	37.32	0.55
435.058594	-12.86	39.72	0.69
436.523438	-12.84	43.23	0.68
437.988281	-12.84	47.91	0.67
439.453125	-12.85	52.59	0.83
440.917969	-12.87	57.01	0.60
442.382813	-12.89	60.78	0.40
443.847656	-12.91	64.00	0.47
445.312500	-12.91	66.72	0.62
446.777344	-12.91	69.09	0.76
448.242188	-12.94	70.12	0.78
449.707031	-13.00	69.66	0.84
451.171875	-13.08	68.84	0.92
452.636719	-13.17	67.98	0.92
454.101563	-13.28	66.94	0.91
455.566406	-13.38	65.92	0.91
457.031250	-13.48	65.02	0.89
458.496094	-13.59	64.18	0.84
459.960938	-13.71	63.32	0.79
461.425781	-13.83	62.51	0.78
462.890625	-13.93	61.72	0.84
464.355469	-14.04	60.85	0.87
465.820313	-14.14	59.97	0.97
467.285156	-14.25	59.13	0.98
468.750000	-14.36	58.34	0.88
470.214844	-14.47	57.64	0.89
471.679688	-14.59	57.19	0.87
473.144531	-14.71	56.99	0.84
474.609375	-14.81	56.90	0.70
476.074219	-14.90	56.98	0.64
477.539063	-14.96	57.05	0.47
479.003906	-15.00	57.14	0.67
480.468750	-15.03	57.21	0.79
481.933594	-15.05	57.29	0.79
483.398438	-15.07	57.39	0.82
484.863281	-15.07	57.44	0.85
486.328125	-15.06	57.48	0.75
487.792969	-15.04	57.53	0.86
489.257813	-15.00	57.57	0.89
490.722656	-14.97	57.48	0.94
492.187500	-14.94	57.24	0.94
493.652344	-14.90	56.92	0.97
495.117188	-14.86	56.55	0.98
496.582031	-14.83	56.10	0.96
498.046875	-14.79	55.67	0.97
499.511719	-14.76	55.28	0.96
500.976563	-14.73	54.95	0.96
502.441406	-14.70	54.71	0.86
503.906250	-14.65	54.57	0.62
505.371094	-14.59	54.47	0.40
506.835938	-14.51	54.34	0.81
508.300781	-14.43	54.05	0.89
509.765625	-14.36	53.55	0.94
511.230469	-14.31	52.88	0.97
512.695313	-14.26	52.16	0.96
514.160156	-14.23	51.40	0.96
515.625000	-14.22	50.78	0.99
517.089844	-14.20	50.26	0.97
518.554688	-14.20	49.83	0.97
520.019531	-14.18	49.49	0.95
521.484375	-14.17	49.23	0.95
522.949219	-14.14	49.02	0.95
524.414063	-14.11	48.85	0.94
525.878906	-14.07	48.76	0.85
527.343750	-14.01	48.73	0.43
528.808594	-13.96	48.73	0.76
530.273438	-13.91	48.62	0.92
531.738281	-13.86	48.31	0.94
533.203125	-13.81	47.75	0.98
534.667969	-13.78	47.09	0.99
536.132813	-13.76	46.33	0.99
537.597656	-13.75	45.50	0.99
539.062500	-13.75	44.64	0.99
540.527344	-13.75	43.78	0.99
541.992188	-13.76	42.93	1.00
543.457031	-13.77	42.10	0.99
544.921875	-13.79	41.30	0.99
546.386719	-13.82	40.56	0.98
547.851563	-13.85	39.89	0.96
549.316406	-13.89	39.24	0.87
550.781250	-13.93	38.61	0.96
552.246094	-13.97	38.07	0.96
553.710938	-14.02	37.63	0.96
555.175781	-14.06	37.26	0.95
556.640625	-14.10	36.97	0.86
558.105469	-14.13	36.75	0.83
559.570313	-14.15	36.60	0.68
561.035156	-14.16	36.47	0.47
562.500000	-14.17	36.36	0.67
563.964844	-14.19	36.19	0.50
565.429688	-14.22	36.09	0.67
566.894531	-14.26	35.96	0.57
568.359375	-14.28	35.83	0.70
569.824219	-14.31	35.71	0.52
571.289063	-14.33	35.61	0.65
572.753906	-14.35	35.50	0.86
574.218750	-14.37	35.39	0.83
575.683594	-14.38	35.25	0.83
577.148438	-14.39	35.07	0.60
578.613281	-14.40	34.84	0.63
580.078125	-14.40	34.55	0.79
581.542969	-14.40	34.23	0.84
583.007813	-14.40	33.87	0.62
584.472656	-14.40	33.51	0.86
585.937500	-14.39	33.12	0.77
587.402344	-14.38	32.73	0.61
588.867188	-14.36	32.33	0.89
590.332031	-14.35	31.90	0.95
591.796875	-14.33	31.43	0.95
593.261719	-14.32	30.97	0.95
594.726563	-14.31	30.51	0.92
596.191406	-14.31	30.05	0.91
597.656250	-14.30	29.59	0.98
599.121094	-14.30	29.20	0.97
600.585938	-14.30	28.90	0.82
602.050781	-14.30	28.70	0.62
603.515625	-14.30	28.53	0.76
604.980469	-14.28	28.38	0.84
606.445313	-14.26	28.25	0.96
607.910156	-14.23	28.11	0.96
609.375000	-14.21	27.96	0.90
610.839844	-14.17	27.81	0.85
612.304688	-14.14	27.74	0.78
613.769531	-14.10	27.70	0.59
615.234375	-14.06	27.69	0.22
616.699219	-14.01	27.67	0.83
618.164063	-13.95	27.54	0.90
619.628906	-13.90	27.35	0.94
621.093750	-13.85	27.13	0.97
622.558594	-13.79	26.88	0.99
624.023438	-13.74	26.67	0.99
625.488281	-13.69	26.49	0.98
626.953125	-13.63	26.37	0.97
628.417969	-13.58	26.31	0.98
629.882813	-13.52	26.28	0.98
631.347656	-13.46	26.30	0.98
632.812500	-13.40	26.41	0.96
634.277344	-13.35	26.62	0.92
635.742188	-13.29	26.98	0.94
637.207031	-13.24	27.53	0.96
638.671875	-13.19	28.32	0.96
640.136719	-13.14	29.41	0.88
641.601563	-13.11	30.86	0.89
643.066406	-13.09	32.56	0.82
644.531250	-13.07	34.28	0.87
645.996094	-13.06	35.74	0.94
647.460938	-13.06	36.95	0.96
648.925781	-13.06	37.91	0.92
650.390625	-13.06	38.65	0.94
651.855469	-13.06	39.22	0.95
653.320313	-13.06	39.64	0.97
654.785156	-13.06	39.99	0.96
656.250000	-13.06	40.32	0.93
657.714844	-13.05	40.66	0.86
659.179688	-13.03	41.04	0.39
660.644531	-13.01	41.43	0.16
662.109375	-12.98	41.81	0.30
663.574219	-12.95	42.21	0.39
665.039063	-12.90	42.59	0.72
666.503906	-12.84	42.93	0.83
667.968750	-12.77	43.16	0.93
669.433594	-12.71	43.23	0.90
670.898438	-12.65	43.07	0.95
672.363281	-12.60	42.71	0.98
673.828125	-12.56	42.24	0.98
675.292969	-12.52	41.68	0.97
676.757813	-12.49	41.07	0.97
678.222656	-12.47	40.44	0.97
679.687500	-12.45	39.78	0.98
681.152344	-12.44	39.10	0.98
682.617188	-12.44	38.44	0.99
684.082031	-12.44	37.79	0.99
685.546875	-12.45	37.17	0.98
687.011719	-12.46	36.54	0.99
688.476563	-12.47	35.98	0.98
689.941406	-12.49	35.51	0.98
691.406250	-12.51	35.11	0.98
692.871094	-12.53	34.78	0.98
694.335938	-12.56	34.55	0.97
695.800781	-12.59	34.41	0.94
697.265625	-12.62	34.39	0.89
698.730469	-12.65	34.49	0.56
700.195313	-12.68	34.63	0.24
701.660156	-12.70	34.79	0.54
703.125000	-12.72	35.00	0.68
704.589844	-12.73	35.23	0.47
706.054688	-12.75	35.47	0.76
707.519531	-12.76	35.82	0.91
708.984375	-12.77	36.25	0.93
710.449219	-12.77	36.80	0.91
711.914063	-12.78	37.42	0.84
713.378906	-12.78	38.11	0.68
714.843750	-12.77	38.85	0.60
716.308594	-12.77	39.63	0.57
717.773438	-12.75	40.45	0.71
719.238281	-12.73	41.32	0.84
720.703125	-12.70	42.23	0.91
722.167969	-12.67	43.18	0.92
723.632813	-12.63	44.25	0.95
725.097656	-12.60	45.46	0.93
726.562500	-12.56	46.80	0.86
728.027344	-12.53	48.34	0.86
729.492188	-12.51	50.08	0.43
730.957031	-12.50	51.94	0.85
732.421875	-12.50	53.18	0.88
733.886719	-12.53	53.74	0.76
735.351563	-12.57	53.79	0.51
736.816406	-12.62	53.67	0.78
738.281250	-12.68	53.46	0.93
739.746094	-12.74	53.20	0.96
741.210938	-12.80	52.97	0.97
742.675781	-12.85	52.79	0.98
744.140625	-12.91	52.68	0.99
745.605469	-12.97	52.65	0.98
747.070313	-13.02	52.72	0.97
748.535156	-13.07	52.90	0.96
750.000000	-13.12	53.19	0.93
751.464844	-13.17	53.62	0.92
752.929688	-13.21	54.18	0.91
754.394531	-13.26	54.87	0.84
755.859375	-13.30	55.66	0.74
757.324219	-13.33	56.52	0.59
758.789063	-13.36	57.40	0.44
760.253906	-13.38	58.26	0.61
761.718750	-13.40	59.08	0.76
763.183594	-13.41	59.92	0.94
764.648438	-13.42	60.83	0.91
766.113281	-13.43	61.81	0.80
767.578125	-13.43	62.87	0.79
769.042969	-13.43	63.99	0.40
770.507813	-13.42	65.13	0.47
771.972656	-13.40	66.30	0.87
773.437500	-13.38	67.50	0.91
774.902344	-13.35	68.72	0.75
776.367188	-13.33	69.90	0.52
777.832031	-13.31	70.98	0.80
779.296875	-13.29	71.86	0.92
780.761719	-13.27	72.55	0.92
782.226563	-13.25	73.08	0.91
783.691406	-13.24	73.49	0.90
785.156250	-13.21	73.83	0.73
786.621094	-13.19	74.11	0.85
788.085938	-13.16	74.26	0.88
789.550781	-13.13	74.24	0.90
791.015625	-13.11	74.08	0.97
792.480469	-13.09	73.76	0.96
793.945313	-13.08	73.32	0.97
795.410156	-13.08	72.82	0.94
796.875000	-13.07	72.29	0.95
798.339844	-13.07	71.71	0.96
799.804688	-13.07	71.06	0.97
801.269531	-13.07	70.38	0.99
802.734375	-13.07	69.66	0.98
804.199219	-13.08	68.95	0.99
805.664063	-13.10	68.23	0.99
807.128906	-13.12	67.55	0.98
808.593750	-13.14	66.90	0.98
810.058594	-13.16	66.30	0.99
811.523438	-13.19	65.71	0.98
812.988281	-13.21	65.15	0.99
814.453125	-13.24	64.58	0.99
815.917969	-13.26	64.02	0.98
817.382813	-13.29	63.48	0.99
818.847656	-13.31	62.98	0.99
820.312500	-13.34	62.50	0.98
821.777344	-13.36	62.07	0.97
823.242188	-13.39	61.66	0.96
824.707031	-13.40	61.28	0.94
826.171875	-13.41	60.91	0.95
827.636719	-13.42	60.56	0.93
829.101563	-13.41	60.22	0.78
830.566406	-13.40	59.87	0.53
832.031250	-13.37	59.53	0.78
833.496094	-13.35	59.15	0.95
834.960938	-13.33	58.70	0.96
836.425781	-13.31	58.15	0.97
837.890625	-13.29	57.53	0.99
839.355469	-13.28	56.87	0.99
840.820313	-13.28	56.17	0.99
842.285156	-13.28	55.46	0.99
843.750000	-13.29	54.77	0.99
845.214844	-13.30	54.11	0.99
846.679688	-13.32	53.47	0.97
848.144531	-13.33	52.86	0.98
849.609375	-13.35	52.28	0.97
851.074219	-13.37	51.71	0.99
852.539063	-13.39	51.16	0.98
854.003906	-13.41	50.62	0.94
855.468750	-13.44	50.09	0.99
856.933594	-13.46	49.58	0.99
858.398438	-13.48	49.08	0.98
859.863281	-13.50	48.58	0.98
861.328125	-13.53	48.07	0.99
862.792969	-13.55	47.56	0.99
864.257813	-13.58	47.05	0.99
865.722656	-13.60	46.55	0.99
867.187500	-13.64	46.07	0.99
868.652344	-13.67	45.64	0.99
870.117188	-13.71	45.24	0.99
871.582031	-13.75	44.90	0.99
873.046875	-13.79	44.60	0.97
874.511719	-13.84	44.35	0.94
875.976563	-13.87	44.13	0.95
877.441406	-13.91	43.92	0.92
878.906250	-13.94	43.74	0.82
880.371094	-13.97	43.58	0.84
881.835938	-14.00	43.43	0.91
883.300781	-14.03	43.29	0.94
884.765625	-14.06	43.16	0.95
886.230469	-14.09	43.07	0.78
887.695313	-14.12	43.00	0.71
889.160156	-14.14	42.94	0.45
890.625000	-14.16	42.87	0.70
892.089844	-14.18	42.78	0.79
893.554688	-14.20	42.70	0.89
895.019531	-14.21	42.61	0.86
896.484375	-14.22	42.52	0.84
897.949219	-14.23	42.42	0.83
899.414063	-14.24	42.30	0.94
900.878906	-14.25	42.18	0.99
902.343750	-14.26	42.07	0.97
903.808594	-14.27	41.98	0.99
905.273438	-14.28	41.91	0.99
906.738281	-14.30	41.87	0.98
908.203125	-14.31	41.88	0.88
909.667969	-14.32	41.93	0.84
911.132813	-14.33	42.00	0.29
912.597656	-14.33	42.08	0.76
914.062500	-14.32	42.16	0.84
915.527344	-14.31	42.22	0.78
916.992188	-14.30	42.26	0.83
918.457031	-14.28	42.28	0.93
919.921875	-14.25	42.29	0.94
921.386719	-14.22	42.27	0.93
922.851563	-14.19	42.24	0.91
924.316406	-14.16	42.18	0.91
925.781250	-14.12	42.09	0.96
927.246094	-14.08	41.98	0.94
928.710938	-14.04	41.84	0.97
930.175781	-14.00	41.68	0.98
931.640625	-13.96	41.48	0.98
933.105469	-13.93	41.27	1.00
934.570313	-13.90	41.06	0.99
936.035156	-13.87	40.84	1.00
937.500000	-13.84	40.64	0.98
938.964844	-13.81	40.44	0.99
940.429688	-13.78	40.25	0.99
941.894531	-13.75	40.07	0.98
943.359375	-13.73	39.90	0.98
944.824219	-13.70	39.75	0.99
946.289063	-13.67	39.62	0.98
947.753906	-13.65	39.51	0.96
949.218750	-13.62	39.42	0.97
950.683594	-13.60	39.35	0.97
952.148438	-13.57	39.31	0.96
953.613281	-13.54	39.29	0.90
955.078125	-13.52	39.30	0.82
956.542969	-13.49	39.32	0.93
958.007813	-13.45	39.36	0.97
959.472656	-13.42	39.44	0.97
960.937500	-13.39	39.54	0.93
962.402344	-13.35	39.68	0.87
963.867188	-13.31	39.86	0.54
965.332031	-13.28	40.05	0.93
966.796875	-13.24	40.17	0.97
968.261719	-13.21	40.22	0.95
969.726563	-13.17	40.22	0.98
971.191406	-13.15	40.17	0.97
972.656250	-13.12	40.09	0.99
974.121094	-13.10	40.01	0.98
975.585938	-13.08	39.92	0.99
977.050781	-13.06	39.85	0.99
978.515625	-13.04	39.81	0.99
979.980469	-13.02	39.79	0.99
981.445313	-13.01	39.81	0.99
982.910156	-12.99	39.86	0.99
984.375000	-12.98	39.96	0.96
985.839844	-12.96	40.12	0.89
987.304688	-12.95	40.32	0.88
988.769531	-12.93	40.56	0.91
990.234375	-12.92	40.83	0.91
991.699219	-12.90	41.08	0.81
993.164063	-12.88	41.30	0.96
994.628906	-12.86	41.47	0.98
996.093750	-12.85	41.57	0.98
997.558594	-12.83	41.63	0.98
999.023438	-12.81	41.64	0.98
1000.488281	-12.79	41.58	0.99
1001.953125	-12.78	41.45	0.99
1003.417969	-12.77	41.27	0.98
1004.882813	-12.76	41.03	0.99
1006.347656	-12.76	40.75	1.00
1007.812500	-12.75	40.45	0.99
1009.277344	-12.75	40.13	1.00
1010.742188	-12.76	39.79	1.00
1012.207031	-12.76	39.44	1.00
1013.671875	-12.77	39.09	1.00
1015.136719	-12.78	38.74	1.00
1016.601563	-12.79	38.39	1.00
1018.066406	-12.80	38.06	1.00
1019.531250	-12.82	37.74	1.00
1020.996094	-12.83	37.44	1.00
1022.460938	-12.85	37.17	1.00
1023.925781	-12.87	36.92	0.98
1025.390625	-12.89	36.70	0.93
1026.855469	-12.91	36.51	0.89
1028.320313	-12.93	36.33	0.87
1029.785156	-12.95	36.19	0.88
1031.250000	-12.97	36.10	0.49
1032.714844	-12.98	36.01	0.80
1034.179688	-12.99	35.91	0.95
1035.644531	-13.00	35.78	0.99
1037.109375	-13.01	35.63	0.98
1038.574219	-13.01	35.45	0.99
1040.039063	-13.02	35.25	0.99
1041.503906	-13.02	35.02	1.00
1042.968750	-13.03	34.78	1.00
1044.433594	-13.04	34.51	0.99
1045.898438	-13.04	34.22	0.99
1047.363281	-13.05	33.91	0.99
1048.828125	-13.06	33.59	1.00
1050.292969	-13.08	33.28	1.00
1051.757813	-13.09	32.97	1.00
1053.222656	-13.11	32.66	1.00
1054.687500	-13.13	32.37	1.00
1056.152344	-13.15	32.10	1.00
1057.617188	-13.17	31.86	0.99
1059.082031	-13.20	31.64	0.98
1060.546875	-13.23	31.47	0.99
1062.011719	-13.26	31.34	0.99
1063.476563	-13.29	31.28	0.96
1064.941406	-13.32	31.26	0.92
1066.406250	-13.35	31.26	0.96
1067.871094	-13.38	31.30	0.88
1069.335938	-13.40	31.36	0.60
1070.800781	-13.42	31.42	0.78
1072.265625	-13.44	31.46	0.94
1073.730469	-13.45	31.48	0.98
1075.195313	-13.47	31.47	0.97
1076.660156	-13.48	31.44	0.99
1078.125000	-13.50	31.39	0.99
1079.589844	-13.51	31.33	0.99
1081.054688	-13.52	31.26	0.97
1082.519531	-13.54	31.20	0.99
1083.984375	-13.55	31.15	0.98
1085.449219	-13.56	31.10	0.96
1086.914063	-13.57	31.06	0.99
1088.378906	-13.58	31.00	0.99
1089.843750	-13.58	30.95	0.98
1091.308594	-13.59	30.89	0.99
1092.773438	-13.59	30.83	1.00
1094.238281	-13.60	30.79	0.99
1095.703125	-13.61	30.77	0.98
1097.167969	-13.61	30.78	0.98
1098.632813	-13.62	30.81	0.99
1100.097656	-13.63	30.86	0.95
1101.562500	-13.63	30.93	0.93
1103.027344	-13.63	31.01	0.91
1104.492188	-13.63	31.11	0.97
1105.957031	-13.62	31.20	0.98
1107.421875	-13.62	31.31	0.98
1108.886719	-13.61	31.44	0.99
1110.351563	-13.60	31.59	0.98
1111.816406	-13.59	31.76	0.98
1113.281250	-13.58	31.96	0.97
1114.746094	-13.57	32.18	0.94
1116.210938	-13.56	32.43	0.88
1117.675781	-13.54	32.69	0.93
1119.140625	-13.51	32.97	0.81
1120.605469	-13.49	33.25	0.47
1122.070313	-13.45	33.54	0.76
1123.535156	-13.41	33.81	0.87
