	SM57-150		
401.367188	-12.41	16.55	0.36
402.832031	-12.39	18.72	0.54
404.296875	-12.37	20.23	0.49
405.761719	-12.37	21.42	0.74
407.226563	-12.37	22.19	0.78
408.691406	-12.37	22.05	0.90
410.156250	-12.38	21.15	0.94
411.621094	-12.39	19.88	0.87
413.085938	-12.41	18.25	0.83
414.550781	-12.42	16.29	0.75
416.015625	-12.44	14.50	0.85
417.480469	-12.47	12.75	0.87
418.945313	-12.49	11.23	0.75
420.410156	-12.51	10.32	0.65
421.875000	-12.53	9.54	0.43
423.339844	-12.54	8.66	0.51
424.804688	-12.54	7.81	0.51
426.269531	-12.51	6.80	0.39
427.734375	-12.46	5.66	0.80
429.199219	-12.40	4.67	0.78
430.664063	-12.33	4.16	0.84
432.128906	-12.27	3.76	0.75
433.593750	-12.21	3.55	0.86
435.058594	-12.15	3.82	0.87
436.523438	-12.11	4.96	0.87
437.988281	-12.09	8.78	0.79
439.453125	-12.11	16.89	0.67
440.917969	-12.15	27.33	0.64
442.382813	-12.20	37.63	0.72
443.847656	-12.25	46.76	0.69
445.312500	-12.29	54.28	0.63
446.777344	-12.33	59.96	0.48
448.242188	-12.42	64.51	0.71
449.707031	-12.55	66.94	0.80
451.171875	-12.68	68.21	0.91
452.636719	-12.83	69.12	0.94
454.101563	-12.98	69.84	0.88
455.566406	-13.14	70.41	0.83
457.031250	-13.30	70.85	0.87
458.496094	-13.47	71.14	0.83
459.960938	-13.64	71.33	0.85
461.425781	-13.82	71.41	0.81
462.890625	-13.98	71.43	0.79
464.355469	-14.13	71.31	0.89
465.820313	-14.28	71.02	0.89
467.285156	-14.43	70.69	0.97
468.750000	-14.58	70.41	0.95
470.214844	-14.72	70.20	0.89
471.679688	-14.86	70.14	0.78
473.144531	-14.98	70.17	0.38
474.609375	-15.07	70.17	0.76
476.074219	-15.15	70.09	0.90
477.539063	-15.23	69.91	0.85
479.003906	-15.29	69.74	0.40
480.468750	-15.33	69.51	0.68
481.933594	-15.37	69.17	0.76
483.398438	-15.39	68.80	0.54
484.863281	-15.40	68.45	0.60
486.328125	-15.39	68.14	0.80
487.792969	-15.36	67.83	0.78
489.257813	-15.32	67.48	0.91
490.722656	-15.27	67.05	0.93
492.187500	-15.22	66.57	0.95
493.652344	-15.15	66.00	0.97
495.117188	-15.08	65.36	0.94
496.582031	-15.00	64.62	0.94
498.046875	-14.93	63.87	0.97
499.511719	-14.85	63.23	0.93
500.976563	-14.78	62.77	0.92
502.441406	-14.70	62.55	0.88
503.906250	-14.61	62.55	0.88
505.371094	-14.52	62.73	0.82
506.835938	-14.44	62.96	0.82
508.300781	-14.38	62.89	0.75
509.765625	-14.34	62.44	0.93
511.230469	-14.32	61.88	0.97
512.695313	-14.31	61.32	0.96
514.160156	-14.30	60.83	0.98
515.625000	-14.31	60.43	0.98
517.089844	-14.31	60.15	0.97
518.554688	-14.31	60.03	0.96
520.019531	-14.31	60.04	0.95
521.484375	-14.29	60.13	0.95
522.949219	-14.25	60.27	0.96
524.414063	-14.20	60.48	0.87
525.878906	-14.13	60.81	0.77
527.343750	-14.07	61.25	0.72
528.808594	-14.00	61.45	0.85
530.273438	-13.95	61.26	0.93
531.738281	-13.92	60.69	0.97
533.203125	-13.90	59.78	0.93
534.667969	-13.89	58.70	0.99
536.132813	-13.89	57.54	0.99
537.597656	-13.90	56.34	0.98
539.062500	-13.93	55.07	0.98
540.527344	-13.96	53.82	0.99
541.992188	-14.00	52.59	0.99
543.457031	-14.04	51.39	0.99
544.921875	-14.09	50.20	0.99
546.386719	-14.15	49.05	0.97
547.851563	-14.21	47.95	0.89
549.316406	-14.27	46.94	0.84
550.781250	-14.33	45.98	0.88
552.246094	-14.38	45.06	0.89
553.710938	-14.43	44.12	0.80
555.175781	-14.48	43.27	0.54
556.640625	-14.52	42.46	0.35
558.105469	-14.55	41.70	0.26
559.570313	-14.56	40.93	0.53
561.035156	-14.57	40.15	0.48
562.500000	-14.57	39.34	0.54
563.964844	-14.58	38.63	0.44
565.429688	-14.59	38.09	0.05
566.894531	-14.60	37.57	0.52
568.359375	-14.61	37.08	0.79
569.824219	-14.61	36.60	0.73
571.289063	-14.61	36.07	0.89
572.753906	-14.60	35.46	0.87
574.218750	-14.60	34.78	0.90
575.683594	-14.60	34.06	0.94
577.148438	-14.60	33.36	0.93
578.613281	-14.60	32.68	0.94
580.078125	-14.59	31.98	0.90
581.542969	-14.58	31.31	0.97
583.007813	-14.58	30.67	0.94
584.472656	-14.57	30.07	0.85
585.937500	-14.56	29.44	0.74
587.402344	-14.55	28.76	0.92
588.867188	-14.53	28.05	0.94
590.332031	-14.52	27.32	0.90
591.796875	-14.50	26.55	0.96
593.261719	-14.48	25.76	0.96
594.726563	-14.47	24.97	0.97
596.191406	-14.46	24.23	0.97
597.656250	-14.46	23.54	0.97
599.121094	-14.46	22.92	0.96
600.585938	-14.46	22.41	0.93
602.050781	-14.46	22.00	0.92
603.515625	-14.47	21.78	0.85
604.980469	-14.48	21.69	0.60
606.445313	-14.48	21.67	0.41
607.910156	-14.47	21.69	0.34
609.375000	-14.46	21.74	0.35
610.839844	-14.43	21.75	0.53
612.304688	-14.39	21.80	0.82
613.769531	-14.35	21.94	0.47
615.234375	-14.29	22.10	0.60
616.699219	-14.23	22.21	0.79
618.164063	-14.17	22.21	0.95
619.628906	-14.11	22.05	0.96
621.093750	-14.05	21.72	0.90
622.558594	-13.99	21.28	0.95
624.023438	-13.93	20.84	0.95
625.488281	-13.88	20.40	0.95
626.953125	-13.82	20.02	0.97
628.417969	-13.77	19.76	0.98
629.882813	-13.71	19.62	0.99
631.347656	-13.65	19.61	0.96
632.812500	-13.60	19.74	0.97
634.277344	-13.55	20.15	0.97
635.742188	-13.50	20.89	0.95
637.207031	-13.46	22.02	0.93
638.671875	-13.43	23.67	0.91
640.136719	-13.40	25.84	0.94
641.601563	-13.39	28.37	0.93
643.066406	-13.38	30.85	0.90
644.531250	-13.38	33.08	0.88
645.996094	-13.38	34.86	0.89
647.460938	-13.39	36.14	0.89
648.925781	-13.40	37.01	0.91
650.390625	-13.41	37.60	0.95
651.855469	-13.43	37.96	0.95
653.320313	-13.44	38.14	0.96
654.785156	-13.46	38.27	0.97
656.250000	-13.47	38.43	0.94
657.714844	-13.48	38.63	0.88
659.179688	-13.48	38.90	0.43
660.644531	-13.48	39.23	0.20
662.109375	-13.46	39.59	0.47
663.574219	-13.44	39.93	0.50
665.039063	-13.41	40.23	0.80
666.503906	-13.37	40.35	0.78
667.968750	-13.33	40.33	0.82
669.433594	-13.29	40.14	0.95
670.898438	-13.25	39.77	0.94
672.363281	-13.22	39.22	0.95
673.828125	-13.19	38.53	0.96
675.292969	-13.17	37.69	0.97
676.757813	-13.14	36.79	0.97
678.222656	-13.13	35.85	0.98
679.687500	-13.11	34.84	0.98
681.152344	-13.10	33.76	0.97
682.617188	-13.09	32.63	0.98
684.082031	-13.08	31.45	0.96
685.546875	-13.08	30.29	0.99
687.011719	-13.08	29.17	0.98
688.476563	-13.08	28.08	0.95
689.941406	-13.08	27.06	0.96
691.406250	-13.09	26.06	0.96
692.871094	-13.11	25.07	0.98
694.335938	-13.12	24.14	0.97
695.800781	-13.14	23.30	0.96
697.265625	-13.16	22.58	0.88
698.730469	-13.18	22.07	0.77
700.195313	-13.20	21.79	0.51
701.660156	-13.22	21.55	0.35
703.125000	-13.23	21.37	0.61
704.589844	-13.24	21.24	0.50
706.054688	-13.24	20.97	0.43
707.519531	-13.23	20.63	0.62
708.984375	-13.22	20.32	0.75
710.449219	-13.21	20.19	0.66
711.914063	-13.20	20.21	0.62
713.378906	-13.18	20.40	0.70
714.843750	-13.16	20.74	0.55
716.308594	-13.14	21.20	0.29
717.773438	-13.11	21.74	0.63
719.238281	-13.08	22.35	0.91
720.703125	-13.04	23.01	0.89
722.167969	-13.01	23.77	0.96
723.632813	-12.97	24.83	0.96
725.097656	-12.94	26.24	0.94
726.562500	-12.90	28.19	0.89
728.027344	-12.88	30.95	0.88
729.492188	-12.87	34.94	0.64
730.957031	-12.86	39.67	0.89
732.421875	-12.88	42.88	0.91
733.886719	-12.91	44.52	0.82
735.351563	-12.95	44.70	0.77
736.816406	-13.01	43.60	0.56
738.281250	-13.08	42.33	0.39
739.746094	-13.14	40.79	0.76
741.210938	-13.21	39.25	0.91
742.675781	-13.27	37.77	0.94
744.140625	-13.34	36.39	0.89
745.605469	-13.40	35.09	0.93
747.070313	-13.47	33.97	0.95
748.535156	-13.54	33.16	0.94
750.000000	-13.61	32.81	0.95
751.464844	-13.68	33.04	0.96
752.929688	-13.75	33.93	0.96
754.394531	-13.82	35.57	0.90
755.859375	-13.90	38.12	0.91
757.324219	-13.97	41.50	0.73
758.789063	-14.04	45.64	0.77
760.253906	-14.11	50.28	0.55
761.718750	-14.18	54.92	0.40
763.183594	-14.23	60.00	0.55
764.648438	-14.28	65.43	0.72
766.113281	-14.32	71.15	0.86
767.578125	-14.36	77.02	0.90
769.042969	-14.39	82.53	0.82
770.507813	-14.42	87.50	0.88
771.972656	-14.44	91.83	0.87
773.437500	-14.46	95.59	0.90
774.902344	-14.47	98.59	0.81
776.367188	-14.49	100.75	0.71
777.832031	-14.51	102.22	0.68
779.296875	-14.53	103.00	0.89
780.761719	-14.56	103.25	0.92
782.226563	-14.58	103.10	0.91
783.691406	-14.61	102.73	0.85
785.156250	-14.63	102.29	0.78
786.621094	-14.64	101.80	0.85
788.085938	-14.65	101.20	0.95
789.550781	-14.65	100.43	0.97
791.015625	-14.66	99.43	0.97
792.480469	-14.67	98.23	0.97
793.945313	-14.68	96.93	0.97
795.410156	-14.69	95.58	0.97
796.875000	-14.71	94.18	0.98
798.339844	-14.72	92.70	0.97
799.804688	-14.74	91.15	0.98
801.269531	-14.76	89.55	0.98
802.734375	-14.78	87.93	0.98
804.199219	-14.81	86.31	0.98
805.664063	-14.84	84.72	0.98
807.128906	-14.87	83.22	0.98
808.593750	-14.90	81.81	0.94
810.058594	-14.94	80.48	0.95
811.523438	-14.97	79.24	0.93
812.988281	-14.99	78.07	0.89
814.453125	-15.01	76.94	0.94
815.917969	-15.03	75.86	0.97
817.382813	-15.05	74.85	0.97
818.847656	-15.06	73.92	0.96
820.312500	-15.08	73.08	0.95
821.777344	-15.09	72.32	0.95
823.242188	-15.10	71.66	0.79
824.707031	-15.10	71.06	0.62
826.171875	-15.08	70.46	0.79
827.636719	-15.06	69.85	0.57
829.101563	-15.03	69.24	0.68
830.566406	-14.99	68.60	0.79
832.031250	-14.95	67.93	0.90
833.496094	-14.91	67.15	0.92
834.960938	-14.87	66.17	0.94
836.425781	-14.85	64.98	0.94
837.890625	-14.82	63.63	0.93
839.355469	-14.81	62.22	0.97
840.820313	-14.80	60.78	0.99
842.285156	-14.79	59.34	0.99
843.750000	-14.79	57.92	0.98
845.214844	-14.80	56.54	0.98
846.679688	-14.81	55.21	0.97
848.144531	-14.82	53.94	0.99
849.609375	-14.84	52.75	0.99
851.074219	-14.85	51.62	0.98
852.539063	-14.87	50.53	0.94
854.003906	-14.88	49.46	0.96
855.468750	-14.90	48.43	0.98
856.933594	-14.91	47.41	0.98
858.398438	-14.92	46.39	0.99
859.863281	-14.93	45.39	0.99
861.328125	-14.95	44.40	0.99
862.792969	-14.97	43.43	0.99
864.257813	-14.98	42.48	0.99
865.722656	-15.01	41.56	0.99
867.187500	-15.03	40.70	0.99
868.652344	-15.06	39.91	0.99
870.117188	-15.09	39.19	0.99
871.582031	-15.12	38.58	0.97
873.046875	-15.16	38.08	0.97
874.511719	-15.19	37.66	0.96
875.976563	-15.23	37.32	0.86
877.441406	-15.26	37.03	0.69
878.906250	-15.29	36.78	0.63
880.371094	-15.31	36.52	0.73
881.835938	-15.33	36.32	0.83
883.300781	-15.36	36.21	0.91
884.765625	-15.38	36.18	0.85
886.230469	-15.41	36.24	0.84
887.695313	-15.43	36.39	0.40
889.160156	-15.45	36.55	0.52
890.625000	-15.47	36.69	0.61
892.089844	-15.48	36.78	0.59
893.554688	-15.49	36.83	0.64
895.019531	-15.50	36.83	0.71
896.484375	-15.50	36.79	0.82
897.949219	-15.50	36.72	0.93
899.414063	-15.50	36.62	0.96
900.878906	-15.49	36.49	0.92
902.343750	-15.49	36.35	0.96
903.808594	-15.48	36.22	0.98
905.273438	-15.48	36.09	0.97
906.738281	-15.47	35.99	0.97
908.203125	-15.46	35.95	0.89
909.667969	-15.46	36.00	0.79
911.132813	-15.45	36.10	0.77
912.597656	-15.43	36.23	0.59
914.062500	-15.41	36.38	0.62
915.527344	-15.38	36.50	0.75
916.992188	-15.35	36.58	0.86
918.457031	-15.31	36.63	0.90
919.921875	-15.26	36.63	0.96
921.386719	-15.22	36.60	0.96
922.851563	-15.17	36.53	0.78
924.316406	-15.12	36.46	0.88
925.781250	-15.06	36.38	0.75
927.246094	-14.99	36.30	0.67
928.710938	-14.92	36.20	0.86
930.175781	-14.84	36.07	0.92
931.640625	-14.76	35.89	0.97
933.105469	-14.68	35.65	0.97
934.570313	-14.60	35.36	0.98
936.035156	-14.52	35.06	0.97
937.500000	-14.44	34.73	0.96
938.964844	-14.35	34.41	0.98
940.429688	-14.27	34.08	0.96
941.894531	-14.19	33.75	0.99
943.359375	-14.11	33.45	0.99
944.824219	-14.02	33.18	0.99
946.289063	-13.94	32.97	1.00
947.753906	-13.86	32.82	0.99
949.218750	-13.78	32.73	0.98
950.683594	-13.70	32.72	0.99
952.148438	-13.62	32.81	0.96
953.613281	-13.53	32.99	0.96
955.078125	-13.45	33.25	0.98
956.542969	-13.37	33.61	0.97
958.007813	-13.28	34.08	0.96
959.472656	-13.20	34.69	0.96
960.937500	-13.11	35.45	0.97
962.402344	-13.03	36.41	0.95
963.867188	-12.95	37.53	0.85
965.332031	-12.88	38.72	0.93
966.796875	-12.81	39.79	0.93
968.261719	-12.74	40.62	0.94
969.726563	-12.68	41.18	0.95
971.191406	-12.62	41.52	0.95
972.656250	-12.56	41.70	0.98
974.121094	-12.51	41.81	0.98
975.585938	-12.45	41.86	0.97
977.050781	-12.40	41.89	0.98
978.515625	-12.34	41.93	0.98
979.980469	-12.28	42.00	0.96
981.445313	-12.22	42.12	0.96
982.910156	-12.16	42.28	0.96
984.375000	-12.09	42.50	0.95
985.839844	-12.03	42.81	0.85
987.304688	-11.96	43.23	0.96
988.769531	-11.89	43.79	0.93
990.234375	-11.83	44.50	0.93
991.699219	-11.77	45.36	0.95
993.164063	-11.71	46.30	0.95
994.628906	-11.65	47.17	0.93
996.093750	-11.60	47.88	0.96
997.558594	-11.55	48.40	0.98
999.023438	-11.51	48.70	0.98
1000.488281	-11.47	48.74	0.97
1001.953125	-11.44	48.53	0.98
1003.417969	-11.41	48.10	0.98
1004.882813	-11.38	47.48	0.99
1006.347656	-11.36	46.73	0.99
1007.812500	-11.34	45.92	1.00
1009.277344	-11.33	45.08	1.00
1010.742188	-11.32	44.23	1.00
1012.207031	-11.31	43.36	0.99
1013.671875	-11.30	42.48	1.00
1015.136719	-11.30	41.62	0.99
1016.601563	-11.29	40.78	1.00
1018.066406	-11.29	39.99	1.00
1019.531250	-11.29	39.24	0.99
1020.996094	-11.29	38.54	0.99
1022.460938	-11.29	37.90	0.99
1023.925781	-11.30	37.33	0.98
1025.390625	-11.30	36.82	0.95
1026.855469	-11.30	36.39	0.96
1028.320313	-11.30	36.05	0.94
1029.785156	-11.31	35.80	0.89
1031.250000	-11.31	35.70	0.88
1032.714844	-11.32	35.67	0.89
1034.179688	-11.33	35.62	0.94
1035.644531	-11.35	35.46	0.98
1037.109375	-11.36	35.20	0.98
1038.574219	-11.38	34.86	0.99
1040.039063	-11.39	34.44	0.99
1041.503906	-11.41	33.96	0.99
1042.968750	-11.42	33.42	1.00
1044.433594	-11.44	32.83	0.99
1045.898438	-11.45	32.19	0.98
1047.363281	-11.47	31.51	0.99
1048.828125	-11.48	30.80	1.00
1050.292969	-11.50	30.09	1.00
1051.757813	-11.52	29.38	1.00
1053.222656	-11.54	28.69	0.99
1054.687500	-11.57	28.01	0.99
1056.152344	-11.59	27.37	1.00
1057.617188	-11.62	26.78	1.00
1059.082031	-11.64	26.23	0.99
1060.546875	-11.67	25.74	0.99
1062.011719	-11.70	25.31	0.99
1063.476563	-11.73	24.96	0.99
1064.941406	-11.77	24.70	0.99
1066.406250	-11.80	24.53	0.99
1067.871094	-11.84	24.46	0.97
1069.335938	-11.88	24.49	0.97
1070.800781	-11.91	24.64	0.92
1072.265625	-11.96	24.86	0.87
1073.730469	-12.00	25.10	0.89
1075.195313	-12.04	25.32	0.78
1076.660156	-12.07	25.51	0.80
1078.125000	-12.11	25.68	0.90
1079.589844	-12.13	25.84	0.90
1081.054688	-12.15	26.00	0.80
1082.519531	-12.17	26.18	0.62
1083.984375	-12.19	26.38	0.70
1085.449219	-12.19	26.59	0.60
1086.914063	-12.19	26.82	0.05
1088.378906	-12.19	27.04	0.32
1089.843750	-12.18	27.24	0.82
1091.308594	-12.17	27.42	0.93
1092.773438	-12.15	27.59	0.93
1094.238281	-12.14	27.75	0.94
1095.703125	-12.12	27.93	0.95
1097.167969	-12.10	28.13	0.83
1098.632813	-12.07	28.35	0.73
1100.097656	-12.04	28.58	0.76
1101.562500	-12.01	28.81	0.62
1103.027344	-11.97	29.06	0.81
1104.492188	-11.92	29.29	0.96
1105.957031	-11.87	29.53	0.95
1107.421875	-11.82	29.77	0.98
1108.886719	-11.78	30.06	0.95
1110.351563	-11.73	30.38	0.96
1111.816406	-11.68	30.75	0.96
1113.281250	-11.63	31.19	0.93
1114.746094	-11.58	31.68	0.87
1116.210938	-11.54	32.21	0.93
1117.675781	-11.49	32.81	0.96
1119.140625	-11.44	33.47	0.93
1120.605469	-11.39	34.20	0.90
1122.070313	-11.35	34.99	0.80
