	SM57-90		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-59.69	120.45	0.38
4.394531	-59.71	133.57	0.53
5.859375	-55.22	146.11	0.88
7.324219	-41.56	14.30	0.53
8.789063	-41.00	111.16	0.99
10.253906	-17.52	70.24	1.00
11.718750	-33.09	10.43	0.42
13.183594	-35.48	-163.60	0.82
14.648438	-26.85	5.45	0.35
16.113281	-32.53	154.33	0.57
17.578125	-29.82	166.34	0.90
19.042969	-29.68	170.42	0.88
20.507813	-23.54	-161.77	0.83
21.972656	-17.23	-60.00	0.34
23.437500	-22.40	167.63	0.89
24.902344	-13.98	110.56	0.42
26.367188	-16.96	130.55	0.99
27.832031	1234.57	45.00	1.00
29.296875	-15.06	127.09	0.43
30.761719	-19.14	99.56	0.98
32.226563	-12.76	64.95	0.55
33.691406	-11.17	74.76	0.68
35.156250	-9.05	91.51	0.57
36.621094	-11.39	73.56	0.36
38.085938	-9.06	50.58	0.45
39.550781	-6.49	65.77	0.51
41.015625	-6.15	115.25	0.47
42.480469	-6.50	117.38	0.64
43.945313	-7.16	105.06	0.48
45.410156	-9.26	112.08	0.40
46.875000	-9.42	103.54	0.51
48.339844	-10.59	100.66	0.71
49.804688	-11.99	101.20	0.89
51.269531	-12.75	100.08	0.93
52.734375	-11.87	99.17	0.73
54.199219	-10.19	118.11	0.19
55.664063	-8.97	88.68	0.25
57.128906	-8.50	92.46	0.73
58.593750	-8.85	94.91	0.77
60.058594	-9.56	94.10	0.64
61.523438	-10.06	96.84	0.89
62.988281	-9.73	100.01	0.94
64.453125	-9.02	99.41	0.92
65.917969	-7.72	94.92	0.86
67.382813	-6.02	91.04	0.61
68.847656	-4.76	86.15	0.69
70.312500	-3.50	89.60	0.45
71.777344	-1.55	93.25	0.23
73.242188	-1.10	89.23	0.20
74.707031	-2.02	81.83	0.24
76.171875	-3.71	82.36	0.52
77.636719	-4.80	82.87	0.82
79.101563	-5.67	84.13	0.80
80.566406	-6.60	87.31	0.58
82.031250	-7.27	87.49	0.54
83.496094	-7.71	91.39	0.71
84.960938	-8.15	92.16	0.92
86.425781	-8.30	92.01	0.85
87.890625	-8.19	91.06	0.89
89.355469	-7.83	89.30	0.92
90.820313	-7.34	85.95	0.83
92.285156	-7.01	83.93	0.89
93.750000	-6.97	83.67	0.95
95.214844	-7.03	83.61	0.96
96.679688	-7.05	82.43	0.94
98.144531	-7.05	80.51	0.90
99.609375	-7.28	79.10	0.78
101.074219	-7.37	76.76	0.94
102.539063	-7.39	73.36	0.92
104.003906	-7.44	69.37	0.80
105.468750	-7.30	65.71	0.88
106.933594	-6.87	61.94	0.81
108.398438	-6.39	57.49	0.43
109.863281	-5.69	51.57	0.45
111.328125	-4.87	47.75	0.31
112.792969	-4.14	43.64	0.35
114.257813	-3.61	49.07	0.20
115.722656	-3.29	55.61	0.21
117.187500	-2.99	60.17	0.84
118.652344	-2.77	63.25	0.88
120.117188	-2.62	65.45	0.94
121.582031	-2.51	67.19	0.92
123.046875	-2.39	67.36	0.88
124.511719	-2.37	65.86	0.92
125.976563	-2.41	63.20	0.98
127.441406	-2.51	60.06	0.96
128.906250	-2.73	56.67	0.93
130.371094	-3.04	54.41	0.88
131.835938	-3.30	53.36	0.92
133.300781	-3.44	52.59	0.95
134.765625	-3.51	51.97	0.91
136.230469	-3.59	51.45	0.93
137.695313	-3.71	51.46	0.97
139.160156	-3.78	51.38	0.88
140.625000	-3.79	51.05	0.63
142.089844	-3.90	48.70	0.79
143.554688	-4.08	46.71	0.91
145.019531	-4.31	45.56	0.97
146.484375	-4.49	44.51	0.95
147.949219	-4.64	43.55	0.93
149.414063	-4.83	42.54	0.90
150.878906	-5.05	41.62	0.65
152.343750	-5.17	40.98	0.22
153.808594	-5.23	40.53	0.74
155.273438	-5.24	39.96	0.91
156.738281	-5.23	39.38	0.96
158.203125	-5.20	38.80	0.95
159.667969	-5.13	38.16	0.91
161.132813	-5.08	37.14	0.89
162.597656	-5.06	36.26	0.89
164.062500	-5.08	35.55	0.92
165.527344	-5.03	34.97	0.83
166.992188	-4.98	34.64	0.58
168.457031	-4.88	34.21	0.73
169.921875	-4.76	33.48	0.88
171.386719	-4.69	31.93	0.96
172.851563	-4.66	30.32	0.95
174.316406	-4.63	29.06	0.88
175.781250	-4.59	28.02	0.88
177.246094	-4.59	26.30	0.92
178.710938	-4.65	24.47	0.94
180.175781	-4.79	23.21	0.99
181.640625	-4.93	22.23	0.99
183.105469	-5.06	21.31	0.96
184.570313	-5.20	20.56	0.89
186.035156	-5.33	20.45	0.60
187.500000	-5.50	21.14	0.79
188.964844	-5.70	21.61	0.92
190.429688	-5.92	21.69	0.94
191.894531	-6.16	21.43	0.92
193.359375	-6.44	21.33	0.87
194.824219	-6.70	21.33	0.91
196.289063	-6.91	21.54	0.91
197.753906	-7.09	21.74	0.90
199.218750	-7.27	21.78	0.88
200.683594	-7.38	21.81	0.95
202.148438	-7.49	21.73	0.97
203.613281	-7.60	21.45	0.98
205.078125	-7.72	21.40	0.98
206.542969	-7.85	21.59	0.98
208.007813	-7.98	22.00	0.97
209.472656	-8.11	22.66	0.97
210.937500	-8.23	23.60	0.95
212.402344	-8.33	24.71	0.82
213.867188	-8.45	26.45	0.72
215.332031	-8.56	28.68	0.72
216.796875	-8.62	31.15	0.81
218.261719	-8.65	34.04	0.78
219.726563	-8.68	36.71	0.80
221.191406	-8.73	38.55	0.79
222.656250	-8.76	40.22	0.84
224.121094	-8.75	41.71	0.91
225.585938	-8.74	42.65	0.98
227.050781	-8.72	43.58	1.00
228.515625	-8.68	44.48	0.99
229.980469	-8.62	45.35	0.98
231.445313	-8.54	46.22	0.98
232.910156	-8.42	47.18	0.96
234.375000	-8.27	48.27	0.79
235.839844	-8.08	49.77	0.82
237.304688	-7.85	51.24	0.89
238.769531	-7.60	52.21	0.99
240.234375	-7.37	52.67	0.97
241.699219	-7.14	52.86	0.96
243.164063	-6.90	52.96	0.98
244.628906	-6.65	52.84	0.98
246.093750	-6.40	52.52	0.96
247.558594	-6.16	51.96	0.95
249.023438	-5.94	51.15	0.97
250.488281	-5.73	50.09	0.91
251.953125	-5.53	48.93	0.97
253.417969	-5.34	47.79	0.96
254.882813	-5.16	46.75	0.96
256.347656	-5.01	45.87	0.94
257.812500	-4.88	44.93	0.94
259.277344	-4.79	43.77	0.96
260.742188	-4.71	42.53	0.94
262.207031	-4.68	41.43	0.70
263.671875	-4.64	40.42	0.90
265.136719	-4.59	39.58	0.92
266.601563	-4.54	38.75	0.94
268.066406	-4.48	38.00	0.98
269.531250	-4.43	37.26	0.95
270.996094	-4.36	36.57	0.93
272.460938	-4.30	35.76	0.79
273.925781	-4.21	35.01	0.79
275.390625	-4.13	34.42	0.91
276.855469	-4.04	33.63	0.96
278.320313	-3.98	32.65	0.93
279.785156	-3.93	31.58	0.87
281.250000	-3.88	30.69	0.83
282.714844	-3.84	29.93	0.89
284.179688	-3.79	29.12	0.94
285.644531	-3.75	28.23	0.90
287.109375	-3.72	27.31	0.94
288.574219	-3.69	26.37	0.97
290.039063	-3.68	25.29	0.91
291.503906	-3.68	24.10	0.92
292.968750	-3.68	22.72	0.95
294.433594	-3.70	21.16	0.94
295.898438	-3.76	19.41	0.94
297.363281	-3.86	17.90	0.97
298.828125	-3.99	16.66	0.99
300.292969	-4.15	15.68	0.99
301.757813	-4.32	14.85	0.97
303.222656	-4.51	14.10	0.95
304.687500	-4.69	13.55	0.96
306.152344	-4.87	13.17	0.95
307.617188	-5.04	12.80	0.96
309.082031	-5.19	12.46	0.98
310.546875	-5.34	12.12	0.99
312.011719	-5.49	11.82	0.99
313.476563	-5.64	11.56	0.99
314.941406	-5.78	11.33	1.00
316.406250	-5.92	11.16	1.00
317.871094	-6.06	11.02	1.00
319.335938	-6.19	10.94	0.99
320.800781	-6.32	10.88	1.00
322.265625	-6.45	10.89	1.00
323.730469	-6.57	10.95	0.98
325.195313	-6.69	11.07	0.97
326.660156	-6.81	11.18	0.99
328.125000	-6.91	11.34	0.99
329.589844	-7.00	11.50	0.99
331.054688	-7.09	11.63	0.99
332.519531	-7.18	11.74	0.99
333.984375	-7.27	11.84	1.00
335.449219	-7.37	11.96	0.99
336.914063	-7.46	12.11	0.99
338.378906	-7.56	12.32	0.99
339.843750	-7.65	12.58	0.97
341.308594	-7.72	12.87	0.99
342.773438	-7.77	13.15	0.98
344.238281	-7.82	13.41	0.99
345.703125	-7.86	13.71	0.99
347.167969	-7.89	14.00	0.98
348.632813	-7.92	14.24	0.97
350.097656	-7.95	14.39	0.98
351.562500	-7.98	14.56	0.98
353.027344	-8.00	14.64	0.97
354.492188	-8.03	14.67	0.99
355.957031	-8.06	14.71	0.99
357.421875	-8.09	14.75	0.99
358.886719	-8.14	14.73	0.99
360.351563	-8.20	14.69	0.95
361.816406	-8.27	14.65	0.92
363.281250	-8.36	14.58	0.99
364.746094	-8.45	14.65	0.91
366.210938	-8.57	14.84	0.46
367.675781	-8.70	15.35	0.36
369.140625	-8.84	15.97	0.87
370.605469	-8.96	16.71	0.96
372.070313	-9.08	17.52	0.95
373.535156	-9.16	18.43	0.95
375.000000	-9.22	19.42	0.87
376.464844	-9.24	20.45	0.87
377.929688	-9.24	21.53	0.89
379.394531	-9.24	22.57	0.89
380.859375	-9.21	23.56	0.91
382.324219	-9.17	24.48	0.94
383.789063	-9.13	25.42	0.87
385.253906	-9.09	26.39	0.88
386.718750	-9.04	27.40	0.94
388.183594	-8.98	28.33	0.79
389.648438	-8.91	29.16	0.88
391.113281	-8.83	29.94	0.95
392.578125	-8.74	30.68	0.94
394.042969	-8.64	31.34	0.93
395.507813	-8.54	31.96	0.95
396.972656	-8.44	32.53	0.98
398.437500	-8.34	33.00	0.98
399.902344	-8.23	33.36	0.96
401.367188	-8.13	33.57	0.97
402.832031	-8.04	33.70	0.97
404.296875	-7.95	33.82	0.97
405.761719	-7.87	33.94	0.99
