	SM57-60		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-59.77	159.32	0.40
4.394531	-59.50	115.50	0.83
5.859375	-57.03	135.68	0.88
7.324219	-41.56	14.30	0.53
8.789063	-41.00	111.16	0.99
10.253906	-17.52	70.24	1.00
11.718750	-33.73	9.23	0.45
13.183594	-35.48	-163.60	0.82
14.648438	-26.85	5.45	0.35
16.113281	-32.53	154.33	0.57
17.578125	-33.15	167.41	0.90
19.042969	-30.37	-175.57	0.94
20.507813	-23.70	-160.61	0.82
21.972656	-17.23	-60.00	0.34
23.437500	-22.06	166.92	0.92
24.902344	-13.64	112.33	0.43
26.367188	-16.95	130.57	0.99
27.832031	1234.57	45.00	1.00
29.296875	-10.93	157.43	0.34
30.761719	-13.76	153.91	0.26
32.226563	-13.72	49.70	0.26
33.691406	-13.23	81.81	0.53
35.156250	-11.76	65.92	0.48
36.621094	-9.31	117.41	0.73
38.085938	-7.53	-67.83	0.21
39.550781	-4.81	-85.05	0.66
41.015625	-2.99	-96.97	0.80
42.480469	-2.26	-108.02	0.61
43.945313	-4.06	-100.77	0.63
45.410156	-6.60	-104.31	0.67
46.875000	-10.77	-131.54	0.50
48.339844	-12.64	151.85	0.71
49.804688	-13.64	124.98	0.79
51.269531	-12.37	131.52	0.75
52.734375	-11.75	128.64	0.92
54.199219	-10.47	120.82	0.82
55.664063	-8.93	112.21	0.61
57.128906	-7.92	105.53	0.89
58.593750	-7.45	100.95	0.81
60.058594	-6.89	98.18	0.88
61.523438	-6.20	96.32	0.93
62.988281	-6.05	95.38	0.77
64.453125	-5.86	93.55	0.70
65.917969	-5.90	94.78	0.54
67.382813	-5.58	104.74	0.23
68.847656	-4.77	110.30	0.56
70.312500	-4.37	116.61	0.75
71.777344	-3.86	129.52	0.53
73.242188	-3.48	152.72	0.48
74.707031	-3.81	152.58	0.48
76.171875	-4.50	132.02	0.70
77.636719	-5.38	113.39	0.92
79.101563	-5.91	101.58	0.95
80.566406	-6.35	95.78	0.98
82.031250	-6.67	92.45	0.99
83.496094	-6.92	90.11	0.97
84.960938	-6.97	89.30	0.79
86.425781	-7.11	90.27	0.82
87.890625	-7.07	92.18	0.99
89.355469	-6.79	92.86	0.97
90.820313	-6.41	92.47	0.97
92.285156	-5.90	91.22	0.99
93.750000	-5.39	89.73	0.93
95.214844	-4.88	87.24	0.91
96.679688	-4.51	86.17	0.99
98.144531	-4.26	86.06	0.99
99.609375	-4.09	85.49	0.97
101.074219	-3.95	84.28	0.98
102.539063	-3.79	83.60	0.97
104.003906	-3.74	82.54	0.96
105.468750	-3.75	81.67	0.92
106.933594	-3.70	80.89	0.92
108.398438	-3.52	81.51	0.92
109.863281	-3.18	83.17	0.92
111.328125	-2.71	83.84	0.98
112.792969	-2.19	84.11	0.94
114.257813	-1.74	83.64	0.89
115.722656	-1.21	81.63	0.76
117.187500	-0.62	78.61	0.72
118.652344	-0.17	74.15	0.80
120.117188	0.14	69.30	0.93
121.582031	0.43	65.41	0.99
123.046875	0.56	61.54	0.97
124.511719	0.55	57.53	0.98
125.976563	0.46	53.86	0.96
127.441406	0.29	49.99	0.96
128.906250	-0.02	46.22	0.95
130.371094	-0.40	43.37	0.98
131.835938	-0.79	41.32	0.97
133.300781	-1.12	39.56	0.99
134.765625	-1.41	38.00	0.99
136.230469	-1.67	36.64	0.98
137.695313	-1.89	35.43	0.95
139.160156	-2.10	34.68	0.94
140.625000	-2.34	34.69	0.97
142.089844	-2.58	34.92	0.99
143.554688	-2.80	35.47	0.99
145.019531	-2.97	35.83	0.98
146.484375	-3.06	36.05	0.98
147.949219	-3.12	36.46	0.99
149.414063	-3.17	36.99	0.99
150.878906	-3.22	37.65	0.98
152.343750	-3.21	38.48	0.99
153.808594	-3.19	39.34	0.99
155.273438	-3.15	40.07	0.99
156.738281	-3.12	40.77	0.99
158.203125	-3.06	41.43	0.99
159.667969	-2.96	41.93	0.99
161.132813	-2.85	42.15	0.99
162.597656	-2.73	42.05	0.99
164.062500	-2.62	41.68	1.00
165.527344	-2.49	41.00	1.00
166.992188	-2.36	39.90	0.99
168.457031	-2.23	38.26	0.98
169.921875	-2.18	36.45	0.98
171.386719	-2.20	34.82	0.93
172.851563	-2.28	33.66	0.98
174.316406	-2.34	32.71	0.99
175.781250	-2.38	31.95	0.99
177.246094	-2.45	31.15	1.00
178.710938	-2.56	30.58	1.00
180.175781	-2.68	30.27	0.99
181.640625	-2.79	30.13	0.99
183.105469	-2.87	29.98	1.00
184.570313	-2.91	29.83	0.98
186.035156	-2.91	29.60	0.96
187.500000	-2.92	28.97	0.98
188.964844	-2.99	28.07	0.99
190.429688	-3.09	27.33	1.00
191.894531	-3.21	26.82	1.00
193.359375	-3.35	26.57	1.00
194.824219	-3.48	26.46	1.00
196.289063	-3.59	26.50	1.00
197.753906	-3.69	26.60	0.99
199.218750	-3.79	26.72	0.99
200.683594	-3.90	26.74	0.98
202.148438	-4.00	26.87	0.99
203.613281	-4.09	27.12	0.99
205.078125	-4.18	27.42	1.00
206.542969	-4.27	27.72	1.00
208.007813	-4.36	28.08	0.99
209.472656	-4.44	28.44	0.99
210.937500	-4.51	28.82	1.00
212.402344	-4.57	29.09	0.99
213.867188	-4.65	29.34	0.99
215.332031	-4.75	29.71	0.96
216.796875	-4.87	30.26	0.98
218.261719	-4.97	30.96	0.99
219.726563	-5.05	31.74	0.99
221.191406	-5.11	32.52	0.98
222.656250	-5.13	33.29	0.99
224.121094	-5.14	34.08	1.00
225.585938	-5.14	34.88	1.00
227.050781	-5.12	35.71	1.00
228.515625	-5.09	36.58	1.00
229.980469	-5.05	37.49	1.00
231.445313	-4.99	38.43	1.00
232.910156	-4.92	39.39	0.99
234.375000	-4.83	40.36	0.99
235.839844	-4.69	41.28	0.98
237.304688	-4.52	42.03	0.99
238.769531	-4.36	42.62	0.99
240.234375	-4.20	43.09	1.00
241.699219	-4.05	43.45	0.98
243.164063	-3.90	43.85	0.99
244.628906	-3.75	44.25	1.00
246.093750	-3.59	44.56	1.00
247.558594	-3.41	44.78	0.99
249.023438	-3.22	44.82	0.96
250.488281	-3.03	44.70	0.98
251.953125	-2.85	44.35	0.99
253.417969	-2.70	43.82	0.97
254.882813	-2.53	43.15	0.95
256.347656	-2.34	42.35	0.95
257.812500	-2.16	41.46	0.98
259.277344	-2.03	40.47	0.99
260.742188	-1.94	39.45	0.99
262.207031	-1.89	38.48	0.98
263.671875	-1.85	37.61	1.00
265.136719	-1.83	36.85	1.00
266.601563	-1.80	36.19	0.99
268.066406	-1.78	35.58	1.00
269.531250	-1.74	35.07	0.99
270.996094	-1.71	34.65	0.98
272.460938	-1.65	34.21	0.99
273.925781	-1.57	33.73	0.98
275.390625	-1.48	33.21	0.99
276.855469	-1.37	32.58	0.99
278.320313	-1.27	31.82	0.97
279.785156	-1.17	30.92	1.00
281.250000	-1.07	30.00	0.99
282.714844	-0.98	29.00	0.99
284.179688	-0.90	27.85	0.99
285.644531	-0.83	26.65	0.98
287.109375	-0.76	25.35	0.98
288.574219	-0.73	23.94	0.99
290.039063	-0.72	22.54	1.00
291.503906	-0.72	21.11	1.00
292.968750	-0.75	19.55	0.99
294.433594	-0.81	17.84	0.97
295.898438	-0.91	16.02	0.98
297.363281	-1.05	14.40	0.99
298.828125	-1.21	13.03	0.99
300.292969	-1.40	11.92	0.99
301.757813	-1.61	11.04	0.99
303.222656	-1.82	10.32	0.99
304.687500	-2.04	9.79	0.95
306.152344	-2.25	9.44	0.97
307.617188	-2.45	9.26	0.97
309.082031	-2.65	9.32	0.97
310.546875	-2.83	9.45	0.99
312.011719	-2.99	9.66	0.99
313.476563	-3.14	9.94	0.99
314.941406	-3.27	10.25	1.00
316.406250	-3.38	10.59	0.99
317.871094	-3.48	10.96	1.00
319.335938	-3.56	11.36	1.00
320.800781	-3.64	11.77	1.00
322.265625	-3.72	12.18	0.99
323.730469	-3.79	12.58	1.00
325.195313	-3.85	13.01	0.99
326.660156	-3.92	13.46	0.99
328.125000	-3.96	13.94	0.99
329.589844	-3.98	14.43	0.99
331.054688	-4.00	14.87	1.00
332.519531	-4.02	15.24	1.00
333.984375	-4.03	15.54	0.99
335.449219	-4.06	15.78	0.99
336.914063	-4.09	16.02	0.98
338.378906	-4.14	16.28	1.00
339.843750	-4.18	16.55	0.99
341.308594	-4.21	16.79	1.00
342.773438	-4.23	17.00	1.00
344.238281	-4.25	17.23	0.99
345.703125	-4.26	17.46	1.00
347.167969	-4.25	17.68	1.00
348.632813	-4.24	17.87	1.00
350.097656	-4.23	18.02	1.00
351.562500	-4.21	18.14	1.00
353.027344	-4.19	18.21	1.00
354.492188	-4.17	18.22	1.00
355.957031	-4.14	18.14	1.00
357.421875	-4.13	18.00	1.00
358.886719	-4.11	17.81	1.00
360.351563	-4.11	17.57	1.00
361.816406	-4.12	17.30	1.00
363.281250	-4.15	17.05	1.00
364.746094	-4.19	16.82	0.99
366.210938	-4.25	16.65	0.97
367.675781	-4.32	16.59	0.96
369.140625	-4.42	16.81	0.96
370.605469	-4.52	17.18	0.99
372.070313	-4.61	17.63	0.98
373.535156	-4.69	18.17	0.97
375.000000	-4.77	18.83	0.98
376.464844	-4.82	19.55	0.98
377.929688	-4.86	20.33	0.96
379.394531	-4.88	21.16	0.96
380.859375	-4.90	22.00	0.99
382.324219	-4.92	22.81	0.99
383.789063	-4.93	23.61	1.00
385.253906	-4.94	24.42	0.99
386.718750	-4.94	25.22	0.99
388.183594	-4.93	26.01	0.99
389.648438	-4.90	26.78	0.99
391.113281	-4.86	27.51	1.00
392.578125	-4.81	28.17	1.00
394.042969	-4.75	28.75	1.00
395.507813	-4.68	29.28	1.00
396.972656	-4.61	29.75	1.00
398.437500	-4.53	30.15	1.00
399.902344	-4.45	30.49	1.00
401.367188	-4.38	30.75	1.00
402.832031	-4.31	30.94	0.99
404.296875	-4.25	31.11	1.00
405.761719	-4.19	31.25	1.00
