	SM57-135		
404.296875	-13.23	62.27	0.82
405.761719	-13.13	61.17	0.83
407.226563	-13.04	59.81	0.94
408.691406	-12.97	58.34	0.94
410.156250	-12.91	56.72	0.98
411.621094	-12.86	55.15	0.98
413.085938	-12.82	53.62	0.96
414.550781	-12.79	52.06	0.97
416.015625	-12.77	50.55	0.91
417.480469	-12.76	49.06	0.82
418.945313	-12.75	47.88	0.87
420.410156	-12.76	46.97	0.68
421.875000	-12.76	46.22	0.75
423.339844	-12.77	45.47	0.72
424.804688	-12.77	44.79	0.75
426.269531	-12.77	44.25	0.82
427.734375	-12.76	43.82	0.92
429.199219	-12.75	43.62	0.92
430.664063	-12.74	43.63	0.84
432.128906	-12.73	44.00	0.71
433.593750	-12.73	44.66	0.91
435.058594	-12.72	45.73	0.79
436.523438	-12.71	47.26	0.72
437.988281	-12.70	49.27	0.27
439.453125	-12.71	51.29	0.43
440.917969	-12.70	53.02	0.43
442.382813	-12.68	54.59	0.17
443.847656	-12.65	55.93	0.24
445.312500	-12.59	57.23	0.77
446.777344	-12.55	58.71	0.49
448.242188	-12.52	59.85	0.90
449.707031	-12.53	60.14	0.87
451.171875	-12.56	59.89	0.88
452.636719	-12.61	59.38	0.94
454.101563	-12.66	58.76	0.90
455.566406	-12.73	58.05	0.98
457.031250	-12.80	57.34	0.97
458.496094	-12.87	56.65	0.93
459.960938	-12.95	55.87	0.95
461.425781	-13.03	55.11	0.96
462.890625	-13.12	54.35	0.97
464.355469	-13.21	53.61	0.98
465.820313	-13.30	52.89	0.96
467.285156	-13.40	52.21	0.93
468.750000	-13.50	51.58	0.97
470.214844	-13.61	51.04	0.98
471.679688	-13.72	50.60	0.95
473.144531	-13.83	50.30	0.97
474.609375	-13.94	50.17	0.96
476.074219	-14.05	50.18	0.94
477.539063	-14.15	50.28	0.74
479.003906	-14.24	50.39	0.59
480.468750	-14.31	50.50	0.68
481.933594	-14.36	50.59	0.94
483.398438	-14.42	50.62	0.94
484.863281	-14.46	50.66	0.94
486.328125	-14.49	50.68	0.86
487.792969	-14.50	50.71	0.94
489.257813	-14.51	50.70	0.96
490.722656	-14.50	50.64	0.98
492.187500	-14.49	50.55	0.98
493.652344	-14.47	50.41	0.95
495.117188	-14.45	50.21	0.97
496.582031	-14.43	49.95	0.97
498.046875	-14.42	49.65	0.99
499.511719	-14.40	49.38	0.99
500.976563	-14.39	49.14	0.97
502.441406	-14.38	48.98	0.96
503.906250	-14.36	48.89	0.72
505.371094	-14.33	48.87	0.47
506.835938	-14.29	48.93	0.73
508.300781	-14.23	48.86	0.92
509.765625	-14.19	48.65	0.98
511.230469	-14.15	48.27	0.97
512.695313	-14.13	47.82	0.99
514.160156	-14.11	47.36	0.97
515.625000	-14.11	46.95	0.99
517.089844	-14.11	46.61	0.99
518.554688	-14.11	46.34	0.98
520.019531	-14.11	46.12	0.99
521.484375	-14.10	45.95	0.99
522.949219	-14.08	45.82	0.97
524.414063	-14.06	45.72	0.88
525.878906	-14.04	45.71	0.81
527.343750	-14.01	45.78	0.60
528.808594	-13.95	45.88	0.75
530.273438	-13.89	45.88	0.93
531.738281	-13.84	45.67	0.96
533.203125	-13.80	45.29	0.98
534.667969	-13.76	44.77	0.99
536.132813	-13.73	44.17	1.00
537.597656	-13.71	43.51	0.99
539.062500	-13.70	42.83	1.00
540.527344	-13.69	42.13	1.00
541.992188	-13.70	41.45	0.99
543.457031	-13.71	40.77	0.99
544.921875	-13.72	40.11	0.99
546.386719	-13.74	39.49	0.99
547.851563	-13.76	38.93	0.99
549.316406	-13.79	38.45	0.99
550.781250	-13.83	38.05	0.97
552.246094	-13.87	37.73	0.94
553.710938	-13.91	37.45	0.78
555.175781	-13.96	37.25	0.93
556.640625	-14.00	37.15	0.89
558.105469	-14.04	37.12	0.65
559.570313	-14.07	37.18	0.53
561.035156	-14.09	37.21	0.47
562.500000	-14.11	37.21	0.51
563.964844	-14.13	37.29	0.79
565.429688	-14.15	37.36	0.89
566.894531	-14.17	37.44	0.90
568.359375	-14.19	37.49	0.81
569.824219	-14.20	37.53	0.44
571.289063	-14.20	37.51	0.58
572.753906	-14.21	37.46	0.86
574.218750	-14.21	37.35	0.90
575.683594	-14.22	37.20	0.89
577.148438	-14.22	37.02	0.88
578.613281	-14.22	36.84	0.89
580.078125	-14.22	36.67	0.88
581.542969	-14.21	36.48	0.80
583.007813	-14.21	36.30	0.87
584.472656	-14.20	36.11	0.88
585.937500	-14.19	35.87	0.77
587.402344	-14.17	35.59	0.83
588.867188	-14.16	35.30	0.94
590.332031	-14.14	35.00	0.98
591.796875	-14.13	34.67	0.98
593.261719	-14.12	34.32	0.97
594.726563	-14.11	33.97	0.98
596.191406	-14.10	33.66	0.99
597.656250	-14.10	33.40	0.97
599.121094	-14.10	33.22	0.94
600.585938	-14.10	33.12	0.95
602.050781	-14.10	33.10	0.92
603.515625	-14.10	33.12	0.93
604.980469	-14.09	33.17	0.94
606.445313	-14.06	33.25	0.95
607.910156	-14.04	33.34	0.98
609.375000	-14.01	33.42	0.97
610.839844	-13.99	33.52	0.96
612.304688	-13.96	33.64	0.95
613.769531	-13.93	33.78	0.92
615.234375	-13.90	33.92	0.81
616.699219	-13.86	34.05	0.82
618.164063	-13.81	34.17	0.90
619.628906	-13.76	34.25	0.97
621.093750	-13.71	34.36	0.98
622.558594	-13.66	34.50	0.97
624.023438	-13.60	34.68	0.98
625.488281	-13.55	34.90	0.98
626.953125	-13.49	35.15	0.99
628.417969	-13.44	35.46	0.98
629.882813	-13.38	35.87	0.96
631.347656	-13.33	36.35	0.96
632.812500	-13.27	36.92	0.96
634.277344	-13.20	37.59	0.99
635.742188	-13.14	38.39	0.98
637.207031	-13.07	39.33	0.95
638.671875	-13.00	40.42	0.95
640.136719	-12.93	41.69	0.94
641.601563	-12.87	43.15	0.83
643.066406	-12.81	44.63	0.93
644.531250	-12.76	46.02	0.86
645.996094	-12.71	47.23	0.98
647.460938	-12.66	48.16	0.93
648.925781	-12.62	48.86	0.96
650.390625	-12.59	49.40	0.97
651.855469	-12.55	49.77	0.98
653.320313	-12.52	50.03	0.97
654.785156	-12.49	50.21	0.97
656.250000	-12.46	50.36	0.93
657.714844	-12.43	50.53	0.88
659.179688	-12.40	50.72	0.64
660.644531	-12.36	50.90	0.33
662.109375	-12.31	51.07	0.56
663.574219	-12.26	51.22	0.60
665.039063	-12.19	51.34	0.76
666.503906	-12.11	51.40	0.84
667.968750	-12.04	51.31	0.93
669.433594	-11.97	50.99	0.96
670.898438	-11.92	50.45	0.97
672.363281	-11.88	49.75	0.98
673.828125	-11.85	48.99	0.99
675.292969	-11.83	48.20	0.99
676.757813	-11.82	47.40	0.98
678.222656	-11.81	46.61	0.99
679.687500	-11.81	45.83	0.99
681.152344	-11.82	45.06	0.99
682.617188	-11.83	44.32	0.99
684.082031	-11.85	43.61	1.00
685.546875	-11.88	42.95	0.99
687.011719	-11.91	42.33	0.99
688.476563	-11.94	41.76	0.99
689.941406	-11.98	41.26	0.99
691.406250	-12.02	40.83	0.99
692.871094	-12.07	40.48	0.96
694.335938	-12.12	40.20	0.96
695.800781	-12.17	40.01	0.94
697.265625	-12.22	39.92	0.96
698.730469	-12.27	39.92	0.93
700.195313	-12.32	40.00	0.86
701.660156	-12.37	40.12	0.72
703.125000	-12.41	40.27	0.58
704.589844	-12.45	40.42	0.63
706.054688	-12.48	40.57	0.95
707.519531	-12.51	40.79	0.88
708.984375	-12.54	41.06	0.95
710.449219	-12.57	41.41	0.97
711.914063	-12.59	41.83	0.94
713.378906	-12.61	42.32	0.95
714.843750	-12.63	42.91	0.79
716.308594	-12.65	43.54	0.62
717.773438	-12.65	44.20	0.70
719.238281	-12.66	44.87	0.83
720.703125	-12.65	45.58	0.90
722.167969	-12.64	46.32	0.89
723.632813	-12.63	47.13	0.94
725.097656	-12.61	48.03	0.89
726.562500	-12.60	49.05	0.89
728.027344	-12.59	50.19	0.82
729.492188	-12.59	51.41	0.36
730.957031	-12.60	52.48	0.94
732.421875	-12.62	53.20	0.95
733.886719	-12.66	53.51	0.73
735.351563	-12.72	53.50	0.68
736.816406	-12.78	53.41	0.94
738.281250	-12.85	53.29	0.96
739.746094	-12.92	53.19	0.98
741.210938	-12.99	53.08	0.97
742.675781	-13.06	53.01	0.98
744.140625	-13.13	52.98	0.97
745.605469	-13.20	53.00	0.99
747.070313	-13.27	53.09	0.98
748.535156	-13.34	53.26	0.96
750.000000	-13.42	53.52	0.98
751.464844	-13.48	53.85	0.95
752.929688	-13.55	54.29	0.77
754.394531	-13.62	54.77	0.72
755.859375	-13.67	55.28	0.40
757.324219	-13.72	55.79	0.33
758.789063	-13.76	56.27	0.66
760.253906	-13.78	56.73	0.71
761.718750	-13.80	57.14	0.91
763.183594	-13.82	57.56	0.96
764.648438	-13.84	58.01	0.93
766.113281	-13.85	58.53	0.86
767.578125	-13.86	59.08	0.84
769.042969	-13.86	59.68	0.83
770.507813	-13.85	60.30	0.52
771.972656	-13.83	60.93	0.72
773.437500	-13.81	61.58	0.79
774.902344	-13.77	62.24	0.54
776.367188	-13.73	62.91	0.54
777.832031	-13.69	63.58	0.60
779.296875	-13.64	64.19	0.82
780.761719	-13.60	64.74	0.86
782.226563	-13.55	65.18	0.95
783.691406	-13.50	65.53	0.91
785.156250	-13.45	65.80	0.81
786.621094	-13.39	66.03	0.71
788.085938	-13.33	66.24	0.86
789.550781	-13.27	66.37	0.88
791.015625	-13.21	66.36	0.95
792.480469	-13.16	66.20	0.98
793.945313	-13.12	65.95	0.97
795.410156	-13.08	65.65	0.98
796.875000	-13.05	65.31	0.99
798.339844	-13.02	64.96	0.99
799.804688	-12.99	64.56	0.99
801.269531	-12.96	64.14	0.99
802.734375	-12.94	63.69	1.00
804.199219	-12.93	63.22	0.99
805.664063	-12.91	62.75	0.99
807.128906	-12.90	62.30	0.99
808.593750	-12.90	61.87	1.00
810.058594	-12.89	61.46	0.99
811.523438	-12.89	61.06	0.99
812.988281	-12.88	60.68	0.99
814.453125	-12.88	60.31	0.99
815.917969	-12.88	59.94	0.99
817.382813	-12.88	59.60	0.99
818.847656	-12.88	59.28	0.99
820.312500	-12.89	58.99	0.98
821.777344	-12.89	58.73	0.99
823.242188	-12.88	58.49	0.97
824.707031	-12.88	58.27	0.97
826.171875	-12.86	58.03	0.99
827.636719	-12.84	57.80	0.98
829.101563	-12.82	57.55	0.97
830.566406	-12.78	57.30	0.88
832.031250	-12.75	57.03	0.87
833.496094	-12.71	56.72	0.95
834.960938	-12.67	56.33	0.97
836.425781	-12.64	55.85	0.98
837.890625	-12.61	55.31	0.99
839.355469	-12.59	54.75	1.00
840.820313	-12.58	54.18	1.00
842.285156	-12.57	53.61	0.99
843.750000	-12.56	53.06	1.00
845.214844	-12.56	52.53	0.99
846.679688	-12.56	52.01	1.00
848.144531	-12.57	51.52	1.00
849.609375	-12.57	51.04	1.00
851.074219	-12.58	50.58	1.00
852.539063	-12.59	50.13	1.00
854.003906	-12.59	49.68	1.00
855.468750	-12.60	49.23	1.00
856.933594	-12.61	48.79	1.00
858.398438	-12.62	48.35	0.99
859.863281	-12.63	47.91	0.99
861.328125	-12.64	47.47	1.00
862.792969	-12.66	47.03	1.00
864.257813	-12.68	46.59	1.00
865.722656	-12.70	46.16	1.00
867.187500	-12.72	45.74	1.00
868.652344	-12.74	45.35	1.00
870.117188	-12.77	44.99	1.00
871.582031	-12.80	44.67	0.99
873.046875	-12.84	44.39	0.99
874.511719	-12.87	44.14	0.98
875.976563	-12.90	43.91	0.98
877.441406	-12.93	43.71	0.96
878.906250	-12.96	43.52	0.94
880.371094	-12.98	43.33	0.94
881.835938	-13.00	43.16	0.97
883.300781	-13.03	42.97	0.98
884.765625	-13.05	42.78	0.97
886.230469	-13.07	42.60	0.96
887.695313	-13.10	42.44	0.96
889.160156	-13.12	42.30	0.95
890.625000	-13.14	42.16	0.97
892.089844	-13.16	42.03	0.97
893.554688	-13.18	41.91	0.99
895.019531	-13.21	41.81	0.99
896.484375	-13.23	41.71	0.98
897.949219	-13.25	41.63	0.99
899.414063	-13.27	41.56	0.99
900.878906	-13.30	41.50	0.99
902.343750	-13.32	41.45	0.99
903.808594	-13.34	41.42	0.99
905.273438	-13.37	41.41	0.99
906.738281	-13.39	41.42	0.98
908.203125	-13.41	41.46	0.97
909.667969	-13.44	41.54	0.94
911.132813	-13.46	41.65	0.87
912.597656	-13.48	41.77	0.75
914.062500	-13.48	41.91	0.55
915.527344	-13.48	42.04	0.83
916.992188	-13.46	42.15	0.96
918.457031	-13.45	42.26	0.99
919.921875	-13.43	42.35	0.98
921.386719	-13.41	42.42	0.97
922.851563	-13.38	42.47	0.92
924.316406	-13.36	42.52	0.92
925.781250	-13.33	42.54	0.93
927.246094	-13.30	42.55	0.95
928.710938	-13.27	42.51	0.97
930.175781	-13.25	42.44	0.98
931.640625	-13.22	42.33	0.98
933.105469	-13.20	42.19	1.00
934.570313	-13.18	42.05	1.00
936.035156	-13.16	41.90	1.00
937.500000	-13.14	41.75	0.99
938.964844	-13.13	41.60	1.00
940.429688	-13.11	41.45	1.00
941.894531	-13.10	41.30	0.99
943.359375	-13.09	41.16	0.99
944.824219	-13.08	41.03	0.99
946.289063	-13.06	40.90	0.99
947.753906	-13.05	40.78	0.99
949.218750	-13.04	40.68	0.98
950.683594	-13.03	40.59	0.96
952.148438	-13.02	40.52	0.98
953.613281	-13.00	40.45	0.98
955.078125	-12.99	40.39	0.96
956.542969	-12.97	40.33	0.98
958.007813	-12.95	40.29	0.97
959.472656	-12.93	40.25	0.97
960.937500	-12.91	40.24	0.84
962.402344	-12.89	40.24	0.71
963.867188	-12.86	40.23	0.91
965.332031	-12.83	40.19	0.91
966.796875	-12.81	40.13	0.92
968.261719	-12.78	40.03	0.94
969.726563	-12.75	39.91	0.99
971.191406	-12.73	39.77	0.99
972.656250	-12.71	39.61	0.99
974.121094	-12.70	39.47	1.00
975.585938	-12.68	39.33	0.99
977.050781	-12.67	39.21	1.00
978.515625	-12.66	39.12	1.00
979.980469	-12.65	39.05	0.99
981.445313	-12.64	39.00	0.99
982.910156	-12.63	38.99	0.98
984.375000	-12.62	39.00	0.96
985.839844	-12.61	39.05	0.94
987.304688	-12.60	39.14	0.89
988.769531	-12.59	39.27	0.71
990.234375	-12.58	39.41	0.86
991.699219	-12.56	39.54	0.91
993.164063	-12.54	39.64	0.96
994.628906	-12.52	39.71	0.97
996.093750	-12.49	39.74	0.98
997.558594	-12.47	39.73	0.98
999.023438	-12.45	39.68	0.99
1000.488281	-12.42	39.58	0.99
1001.953125	-12.40	39.45	0.99
1003.417969	-12.39	39.27	0.99
1004.882813	-12.37	39.07	1.00
1006.347656	-12.36	38.85	1.00
1007.812500	-12.35	38.61	1.00
1009.277344	-12.34	38.36	1.00
1010.742188	-12.33	38.10	1.00
1012.207031	-12.33	37.83	1.00
1013.671875	-12.33	37.55	1.00
1015.136719	-12.33	37.27	1.00
1016.601563	-12.33	37.00	1.00
1018.066406	-12.33	36.74	1.00
1019.531250	-12.34	36.49	1.00
1020.996094	-12.34	36.26	1.00
1022.460938	-12.35	36.05	0.99
1023.925781	-12.36	35.85	0.97
1025.390625	-12.37	35.68	0.98
1026.855469	-12.38	35.53	0.91
1028.320313	-12.39	35.40	0.97
1029.785156	-12.40	35.30	0.92
1031.250000	-12.41	35.23	0.75
1032.714844	-12.42	35.18	0.88
1034.179688	-12.42	35.11	0.97
1035.644531	-12.42	35.02	0.99
1037.109375	-12.41	34.92	0.99
1038.574219	-12.41	34.79	0.99
1040.039063	-12.41	34.65	0.99
1041.503906	-12.40	34.49	1.00
1042.968750	-12.40	34.31	1.00
1044.433594	-12.40	34.10	0.99
1045.898438	-12.40	33.88	1.00
1047.363281	-12.40	33.63	1.00
1048.828125	-12.41	33.38	1.00
1050.292969	-12.41	33.12	1.00
1051.757813	-12.42	32.87	1.00
1053.222656	-12.43	32.62	1.00
1054.687500	-12.45	32.37	1.00
1056.152344	-12.46	32.14	1.00
1057.617188	-12.48	31.93	1.00
1059.082031	-12.50	31.73	1.00
1060.546875	-12.52	31.56	1.00
1062.011719	-12.54	31.40	0.99
1063.476563	-12.56	31.28	0.97
1064.941406	-12.59	31.20	0.96
1066.406250	-12.61	31.13	0.97
1067.871094	-12.63	31.09	0.80
1069.335938	-12.65	31.07	0.65
1070.800781	-12.66	31.03	0.90
1072.265625	-12.68	30.98	0.96
1073.730469	-12.69	30.91	0.98
1075.195313	-12.70	30.82	1.00
1076.660156	-12.71	30.72	0.99
1078.125000	-12.73	30.62	0.99
1079.589844	-12.74	30.52	0.99
1081.054688	-12.76	30.43	0.99
1082.519531	-12.77	30.34	0.99
1083.984375	-12.79	30.25	0.99
1085.449219	-12.80	30.18	0.98
1086.914063	-12.81	30.11	0.98
1088.378906	-12.82	30.03	0.99
1089.843750	-12.83	29.95	1.00
1091.308594	-12.84	29.87	1.00
1092.773438	-12.85	29.80	0.99
1094.238281	-12.87	29.73	1.00
1095.703125	-12.88	29.67	1.00
1097.167969	-12.90	29.64	0.99
1098.632813	-12.91	29.63	0.97
1100.097656	-12.93	29.64	0.99
1101.562500	-12.94	29.67	0.94
1103.027344	-12.95	29.72	0.93
1104.492188	-12.96	29.76	0.97
1105.957031	-12.97	29.81	1.00
1107.421875	-12.97	29.87	0.99
1108.886719	-12.97	29.94	0.99
1110.351563	-12.97	30.01	0.99
1111.816406	-12.97	30.10	0.99
1113.281250	-12.97	30.20	0.98
1114.746094	-12.97	30.31	0.98
1116.210938	-12.96	30.44	0.99
1117.675781	-12.96	30.57	0.97
1119.140625	-12.94	30.72	0.96
1120.605469	-12.93	30.87	0.82
1122.070313	-12.91	31.04	0.49
1123.535156	-12.88	31.21	0.75
