	SM57-145		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-55.51	147.44	0.59
4.394531	-53.38	177.93	0.26
5.859375	-49.45	109.04	0.08
7.324219	-38.98	129.33	0.25
8.789063	-31.60	139.29	0.62
10.253906	-24.02	75.50	0.42
11.718750	-28.17	-161.92	0.46
13.183594	-24.98	-98.88	0.27
14.648438	-25.56	1.28	0.29
16.113281	-30.04	160.58	0.71
17.578125	-25.23	160.96	0.77
19.042969	-24.13	-128.04	0.36
20.507813	-28.01	104.24	0.58
21.972656	-25.76	-136.42	0.38
23.437500	-18.61	-96.89	0.41
24.902344	-20.92	-162.25	0.11
26.367188	-14.21	-75.09	0.38
27.832031	-22.05	-135.84	0.93
29.296875	-12.76	-107.67	0.43
30.761719	-14.46	165.75	0.54
32.226563	-16.88	124.92	0.43
33.691406	-16.43	135.74	0.58
35.156250	-16.93	136.15	0.36
36.621094	-14.36	0.46	0.07
38.085938	-14.31	-10.69	0.35
39.550781	-12.69	-75.79	0.11
41.015625	-9.52	-103.77	0.47
42.480469	-8.13	86.13	0.20
43.945313	-5.49	-175.19	0.17
45.410156	-3.80	-174.86	0.19
46.875000	-2.66	137.46	0.11
48.339844	-2.51	116.24	0.20
49.804688	-3.17	115.50	0.13
51.269531	-3.70	103.07	0.61
52.734375	-4.31	95.36	0.68
54.199219	-4.27	88.63	0.58
55.664063	-3.44	89.69	0.29
57.128906	-2.72	71.59	0.29
58.593750	-2.19	58.00	0.74
60.058594	-2.23	63.48	0.67
61.523438	-2.59	78.80	0.48
62.988281	-2.51	85.37	0.40
64.453125	-2.09	64.94	0.09
65.917969	-1.07	51.49	0.33
67.382813	0.41	37.60	0.22
68.847656	1.66	11.32	0.14
70.312500	3.59	-24.58	0.20
71.777344	5.82	-47.49	0.12
73.242188	6.71	-73.78	0.39
74.707031	5.24	-93.87	0.05
76.171875	2.57	-114.39	0.65
77.636719	0.68	119.15	0.42
79.101563	-1.33	79.52	0.34
80.566406	-2.85	77.70	0.39
82.031250	-4.15	78.64	0.08
83.496094	-5.80	95.44	0.32
84.960938	-7.27	106.66	0.61
86.425781	-8.40	107.16	0.35
87.890625	-9.56	91.81	0.56
89.355469	-10.50	81.49	0.58
90.820313	-11.40	71.76	0.38
92.285156	-12.26	65.34	0.61
93.750000	-12.86	60.33	0.41
95.214844	-13.01	54.93	0.57
96.679688	-13.25	50.10	0.46
98.144531	-13.67	42.35	0.56
99.609375	-14.12	35.58	0.61
101.074219	-14.51	30.76	0.56
102.539063	-14.65	30.04	0.65
104.003906	-14.60	31.50	0.73
105.468750	-14.46	31.63	0.47
106.933594	-14.34	29.45	0.28
108.398438	-13.92	25.38	0.62
109.863281	-13.27	19.24	0.66
111.328125	-12.57	11.38	0.68
112.792969	-11.87	0.70	0.54
114.257813	-11.43	-9.24	0.68
115.722656	-11.16	-10.39	0.58
117.187500	-10.95	-10.08	0.63
118.652344	-10.80	-9.79	0.85
120.117188	-10.80	-10.91	0.74
121.582031	-10.81	-10.15	0.70
123.046875	-10.80	-2.79	0.54
124.511719	-10.79	34.08	0.57
125.976563	-10.76	82.78	0.82
127.441406	-10.60	92.60	0.72
128.906250	-10.60	87.74	0.86
130.371094	-10.79	76.54	0.81
131.835938	-11.02	68.11	0.79
133.300781	-11.21	62.32	0.75
134.765625	-11.27	57.46	0.89
136.230469	-11.30	54.03	0.92
137.695313	-11.27	51.60	0.75
139.160156	-11.14	48.32	0.34
140.625000	-10.98	45.60	0.50
142.089844	-11.03	41.70	0.59
143.554688	-11.22	40.05	0.76
145.019531	-11.43	40.47	0.54
146.484375	-11.61	40.30	0.64
147.949219	-11.79	40.44	0.68
149.414063	-12.02	41.46	0.69
150.878906	-12.19	41.73	0.66
152.343750	-12.19	38.91	0.34
153.808594	-12.12	36.79	0.22
155.273438	-11.98	35.10	0.58
156.738281	-11.79	31.45	0.70
158.203125	-11.56	24.74	0.80
159.667969	-11.35	18.95	0.73
161.132813	-11.16	14.07	0.63
162.597656	-10.89	10.50	0.41
164.062500	-10.59	7.00	0.11
165.527344	-10.28	2.31	0.02
166.992188	-9.98	-5.81	0.12
168.457031	-9.72	-10.56	0.16
169.921875	-9.55	-9.64	0.33
171.386719	-9.42	-7.55	0.17
172.851563	-9.33	-5.76	0.57
174.316406	-9.27	-3.45	0.15
175.781250	-9.14	-3.12	0.38
177.246094	-9.05	-11.93	0.39
178.710938	-8.97	-22.20	0.61
180.175781	-8.93	-34.98	0.89
181.640625	-8.86	-46.46	0.92
183.105469	-8.78	-59.79	0.94
184.570313	-8.72	-75.16	0.93
186.035156	-8.76	-91.50	0.78
187.500000	-8.93	-108.06	0.85
188.964844	-9.27	-119.51	0.89
190.429688	-9.69	-128.77	0.83
191.894531	-10.13	-138.31	0.84
193.359375	-10.52	-149.04	0.81
194.824219	-10.79	-161.03	0.31
196.289063	-11.05	-174.19	0.33
197.753906	-11.34	171.76	0.64
199.218750	-11.61	154.90	0.67
200.683594	-11.85	136.92	0.72
202.148438	-12.08	123.15	0.83
203.613281	-12.31	114.66	0.90
205.078125	-12.49	111.17	0.87
206.542969	-12.58	110.02	0.66
208.007813	-12.63	111.76	0.45
209.472656	-12.63	115.12	0.50
210.937500	-12.54	118.09	0.60
212.402344	-12.52	118.56	0.62
213.867188	-12.56	115.40	0.34
215.332031	-12.62	111.91	0.51
216.796875	-12.70	108.01	0.70
218.261719	-12.86	103.83	0.71
219.726563	-13.04	99.38	0.44
221.191406	-13.25	95.65	0.49
222.656250	-13.49	92.05	0.73
224.121094	-13.74	88.69	0.66
225.585938	-13.97	84.60	0.62
227.050781	-14.13	80.14	0.64
228.515625	-14.27	76.71	0.88
229.980469	-14.40	74.02	0.84
231.445313	-14.54	72.90	0.69
232.910156	-14.64	72.09	0.83
234.375000	-14.61	72.04	0.49
235.839844	-14.52	72.73	0.59
237.304688	-14.38	72.12	0.69
238.769531	-14.22	70.06	0.50
240.234375	-14.04	69.16	0.74
241.699219	-13.85	69.67	0.57
243.164063	-13.64	69.54	0.58
244.628906	-13.38	68.70	0.41
246.093750	-13.09	68.83	0.61
247.558594	-12.76	72.79	0.59
249.023438	-12.44	81.72	0.41
250.488281	-12.06	99.04	0.35
251.953125	-11.66	116.29	0.06
253.417969	-11.26	129.08	0.23
254.882813	-10.88	137.06	0.45
256.347656	-10.54	139.26	0.21
257.812500	-10.24	136.89	0.26
259.277344	-10.02	134.05	0.60
260.742188	-9.84	128.65	0.61
262.207031	-9.68	122.00	0.37
263.671875	-9.56	115.63	0.54
265.136719	-9.48	111.78	0.22
266.601563	-9.40	108.73	0.25
268.066406	-9.29	105.40	0.15
269.531250	-9.17	102.37	0.34
270.996094	-9.05	100.40	0.69
272.460938	-8.95	98.61	0.68
273.925781	-8.85	96.41	0.63
275.390625	-8.76	93.64	0.28
276.855469	-8.63	90.78	0.33
278.320313	-8.47	87.91	0.42
279.785156	-8.34	84.30	0.61
281.250000	-8.21	80.12	0.22
282.714844	-8.10	76.03	0.30
284.179688	-8.02	73.06	0.13
285.644531	-7.92	69.59	0.29
287.109375	-7.78	66.14	0.46
288.574219	-7.61	63.68	0.25
290.039063	-7.44	60.55	0.66
291.503906	-7.28	60.43	0.81
292.968750	-7.13	65.54	0.72
294.433594	-7.03	75.34	0.80
295.898438	-6.98	84.45	0.60
297.363281	-7.00	88.95	0.86
298.828125	-7.09	87.56	0.93
300.292969	-7.23	84.30	0.82
301.757813	-7.39	79.90	0.69
303.222656	-7.55	75.80	0.62
304.687500	-7.72	72.21	0.87
306.152344	-7.88	68.92	0.90
307.617188	-8.05	65.97	0.92
309.082031	-8.22	63.44	0.96
310.546875	-8.38	61.26	0.95
312.011719	-8.54	59.49	0.95
313.476563	-8.69	58.06	0.96
314.941406	-8.82	56.99	0.96
316.406250	-8.93	56.31	0.95
317.871094	-9.04	56.30	0.94
319.335938	-9.12	57.04	0.73
320.800781	-9.20	58.47	0.77
322.265625	-9.27	60.02	0.66
323.730469	-9.33	60.96	0.80
325.195313	-9.39	61.19	0.84
326.660156	-9.47	60.73	0.80
328.125000	-9.54	59.87	0.90
329.589844	-9.60	58.69	0.94
331.054688	-9.64	57.21	0.91
332.519531	-9.67	55.60	0.94
333.984375	-9.69	53.86	0.96
335.449219	-9.71	51.95	0.98
336.914063	-9.74	49.83	0.97
338.378906	-9.78	47.51	0.98
339.843750	-9.84	45.19	0.91
341.308594	-9.88	42.60	0.87
342.773438	-9.94	39.95	0.86
344.238281	-10.00	37.20	0.95
345.703125	-10.06	34.38	0.97
347.167969	-10.13	31.62	0.96
348.632813	-10.19	28.81	0.98
350.097656	-10.24	26.03	0.95
351.562500	-10.27	23.30	0.96
353.027344	-10.31	20.50	0.96
354.492188	-10.35	17.80	0.97
355.957031	-10.39	15.30	0.96
357.421875	-10.43	12.92	0.91
358.886719	-10.48	10.46	0.81
360.351563	-10.53	7.85	0.83
361.816406	-10.57	5.28	0.86
363.281250	-10.61	2.70	0.82
364.746094	-10.65	0.36	0.61
366.210938	-10.68	-1.55	0.20
367.675781	-10.77	-3.80	0.31
369.140625	-10.90	-5.61	0.58
370.605469	-11.05	-7.12	0.73
372.070313	-11.19	-7.66	0.75
373.535156	-11.33	-7.35	0.77
375.000000	-11.45	-5.74	0.76
376.464844	-11.54	-3.44	0.41
377.929688	-11.60	-0.46	0.64
379.394531	-11.63	3.50	0.37
380.859375	-11.65	9.05	0.30
382.324219	-11.66	15.44	0.53
383.789063	-11.67	22.41	0.22
385.253906	-11.68	29.68	0.37
386.718750	-11.69	38.43	0.75
388.183594	-11.71	46.10	0.43
389.648438	-11.76	50.55	0.59
391.113281	-11.80	53.22	0.69
392.578125	-11.84	55.15	0.66
394.042969	-11.85	56.73	0.68
395.507813	-11.84	57.38	0.24
396.972656	-11.82	58.88	0.42
398.437500	-11.79	61.20	0.47
399.902344	-11.77	63.23	0.62
401.367188	-11.75	64.59	0.67
