	SM57-50		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-59.77	159.32	0.40
4.394531	-59.85	120.82	0.84
5.859375	-57.03	135.68	0.88
7.324219	-41.56	14.30	0.53
8.789063	-41.00	111.16	0.99
10.253906	1234.57	45.00	1.00
11.718750	-33.73	9.23	0.45
13.183594	-35.48	-163.60	0.82
14.648438	-26.85	5.45	0.35
16.113281	-33.74	174.27	0.85
17.578125	-33.15	167.41	0.90
19.042969	-30.28	-169.19	0.93
20.507813	-27.79	170.91	0.97
21.972656	-14.45	116.17	0.24
23.437500	-22.61	178.48	0.99
24.902344	-12.71	115.21	0.44
26.367188	-16.92	130.68	0.99
27.832031	1234.57	45.00	1.00
29.296875	-10.93	154.59	0.34
30.761719	-15.23	134.99	0.99
32.226563	-10.22	153.27	0.46
33.691406	-9.63	108.38	0.77
35.156250	-7.38	86.55	0.90
36.621094	-6.05	77.59	0.81
38.085938	-4.36	71.22	0.37
39.550781	-1.54	60.83	0.46
41.015625	-0.23	96.75	0.46
42.480469	0.40	94.92	0.66
43.945313	-1.88	88.61	0.34
45.410156	-3.71	91.78	0.62
46.875000	-3.43	123.28	0.36
48.339844	-4.87	106.52	0.32
49.804688	-6.93	123.60	0.40
51.269531	-8.41	143.15	0.86
52.734375	-9.47	146.29	0.91
54.199219	-9.71	137.26	0.84
55.664063	-8.52	121.46	0.41
57.128906	-7.77	114.61	0.84
58.593750	-7.22	103.84	0.83
60.058594	-6.77	80.72	0.67
61.523438	-6.20	70.08	0.71
62.988281	-5.97	73.32	0.33
64.453125	-5.90	86.12	0.31
65.917969	-4.69	100.19	0.59
67.382813	-3.54	92.37	0.46
68.847656	-2.81	68.46	0.65
70.312500	-2.38	-1.80	0.42
71.777344	-1.67	-101.10	0.43
73.242188	-1.84	-102.31	0.68
74.707031	-2.64	-114.91	0.54
76.171875	-3.62	114.67	0.45
77.636719	-4.24	83.41	0.90
79.101563	-4.56	81.86	0.87
80.566406	-4.95	86.92	0.90
82.031250	-5.53	88.46	0.91
83.496094	-6.08	87.61	0.96
84.960938	-6.36	89.64	0.98
86.425781	-6.48	91.50	0.99
87.890625	-6.45	92.93	0.99
89.355469	-6.27	94.12	0.99
90.820313	-5.96	94.91	0.99
92.285156	-5.60	94.69	0.99
93.750000	-5.32	93.47	0.97
95.214844	-4.96	91.01	0.94
96.679688	-4.63	88.35	0.99
98.144531	-4.47	86.12	0.95
99.609375	-4.54	85.49	0.94
101.074219	-4.55	84.88	0.90
102.539063	-4.38	83.66	0.78
104.003906	-4.11	83.23	0.85
105.468750	-3.96	82.63	0.98
106.933594	-3.86	82.21	0.99
108.398438	-3.70	82.22	0.99
109.863281	-3.49	81.90	0.99
111.328125	-3.14	81.26	0.98
112.792969	-2.74	80.81	0.98
114.257813	-2.31	80.56	0.98
115.722656	-1.89	79.40	0.97
117.187500	-1.49	76.76	0.99
118.652344	-1.13	74.05	0.97
120.117188	-0.80	71.09	0.94
121.582031	-0.47	68.09	0.94
123.046875	-0.17	64.46	0.95
124.511719	-0.02	60.39	0.98
125.976563	0.05	56.72	0.99
127.441406	0.01	53.44	0.98
128.906250	-0.23	49.74	0.93
130.371094	-0.58	47.33	0.99
131.835938	-0.96	45.79	0.99
133.300781	-1.29	44.65	0.99
134.765625	-1.57	43.76	1.00
136.230469	-1.83	43.10	1.00
137.695313	-2.01	42.50	0.99
139.160156	-2.22	42.00	0.97
140.625000	-2.45	41.99	0.94
142.089844	-2.63	42.05	0.98
143.554688	-2.75	42.09	0.98
145.019531	-2.78	42.36	1.00
146.484375	-2.79	42.60	1.00
147.949219	-2.77	42.69	0.99
149.414063	-2.73	42.70	0.99
150.878906	-2.70	42.79	0.99
152.343750	-2.68	42.52	0.99
153.808594	-2.65	41.94	0.99
155.273438	-2.64	41.51	1.00
156.738281	-2.62	41.23	1.00
158.203125	-2.60	40.89	0.99
159.667969	-2.55	40.50	0.88
161.132813	-2.44	40.55	0.97
162.597656	-2.28	40.32	0.99
164.062500	-2.10	39.97	0.99
165.527344	-1.90	39.46	0.97
166.992188	-1.69	38.84	0.95
168.457031	-1.53	37.87	0.97
169.921875	-1.44	36.55	0.98
171.386719	-1.41	35.37	0.99
172.851563	-1.43	34.42	0.99
174.316406	-1.45	33.54	0.99
175.781250	-1.48	32.72	0.99
177.246094	-1.54	31.82	0.99
178.710938	-1.62	31.01	1.00
180.175781	-1.71	30.31	1.00
181.640625	-1.77	29.69	0.99
183.105469	-1.80	29.24	0.97
184.570313	-1.80	28.88	0.97
186.035156	-1.81	28.13	0.95
187.500000	-1.85	27.03	0.99
188.964844	-1.93	26.08	0.99
190.429688	-2.07	25.40	0.99
191.894531	-2.26	24.93	0.99
193.359375	-2.44	24.67	1.00
194.824219	-2.61	24.63	0.99
196.289063	-2.75	24.70	0.99
197.753906	-2.87	24.84	1.00
199.218750	-2.97	24.97	0.99
200.683594	-3.07	25.16	1.00
202.148438	-3.17	25.40	1.00
203.613281	-3.26	25.68	1.00
205.078125	-3.35	25.88	0.99
206.542969	-3.42	26.15	0.99
208.007813	-3.46	26.47	0.98
209.472656	-3.50	26.61	1.00
210.937500	-3.53	26.63	1.00
212.402344	-3.57	26.53	0.97
213.867188	-3.61	26.50	0.91
215.332031	-3.65	26.79	0.94
216.796875	-3.72	27.32	0.98
218.261719	-3.80	27.93	0.97
219.726563	-3.86	28.56	0.99
221.191406	-3.92	29.33	1.00
222.656250	-3.96	30.18	1.00
224.121094	-3.99	31.07	0.99
225.585938	-4.01	31.96	0.99
227.050781	-4.02	32.93	1.00
228.515625	-4.00	33.91	1.00
229.980469	-3.98	34.86	1.00
231.445313	-3.95	35.78	0.99
232.910156	-3.89	36.71	0.99
234.375000	-3.80	37.67	0.96
235.839844	-3.67	38.51	0.98
237.304688	-3.51	39.14	0.99
238.769531	-3.35	39.57	1.00
240.234375	-3.20	39.95	1.00
241.699219	-3.05	40.30	1.00
243.164063	-2.90	40.65	1.00
244.628906	-2.75	40.98	1.00
246.093750	-2.59	41.23	1.00
247.558594	-2.41	41.36	1.00
249.023438	-2.23	41.39	1.00
250.488281	-2.04	41.29	1.00
251.953125	-1.86	41.04	0.98
253.417969	-1.68	40.74	0.97
254.882813	-1.51	40.42	0.98
256.347656	-1.34	39.84	0.98
257.812500	-1.18	39.00	0.97
259.277344	-1.07	37.79	0.96
260.742188	-1.01	36.74	0.95
262.207031	-0.99	35.45	0.94
263.671875	-0.98	34.39	0.99
265.136719	-0.97	33.48	0.99
266.601563	-0.96	32.68	0.99
268.066406	-0.95	32.00	1.00
269.531250	-0.94	31.42	0.99
270.996094	-0.91	30.94	0.97
272.460938	-0.88	30.57	0.96
273.925781	-0.82	30.20	1.00
275.390625	-0.75	29.79	1.00
276.855469	-0.67	29.30	0.99
278.320313	-0.59	28.71	0.99
279.785156	-0.51	28.12	1.00
281.250000	-0.43	27.49	1.00
282.714844	-0.36	26.81	0.99
284.179688	-0.28	26.17	0.99
285.644531	-0.21	25.48	0.99
287.109375	-0.16	24.64	0.98
288.574219	-0.11	23.69	0.99
290.039063	-0.08	22.73	1.00
291.503906	-0.07	21.70	1.00
292.968750	-0.06	20.56	0.99
294.433594	-0.08	19.26	0.99
295.898438	-0.13	17.79	0.99
297.363281	-0.22	16.31	0.99
298.828125	-0.35	14.91	0.99
300.292969	-0.49	13.67	0.99
301.757813	-0.67	12.59	1.00
303.222656	-0.86	11.67	0.99
304.687500	-1.08	11.00	0.98
306.152344	-1.29	10.54	1.00
307.617188	-1.50	10.28	1.00
309.082031	-1.70	10.18	0.99
310.546875	-1.89	10.17	1.00
312.011719	-2.06	10.25	1.00
313.476563	-2.22	10.41	1.00
314.941406	-2.37	10.62	1.00
316.406250	-2.50	10.85	0.99
317.871094	-2.61	11.11	0.99
319.335938	-2.72	11.37	0.99
320.800781	-2.82	11.64	1.00
322.265625	-2.91	11.93	1.00
323.730469	-3.00	12.25	1.00
325.195313	-3.08	12.58	1.00
326.660156	-3.15	12.94	1.00
328.125000	-3.20	13.33	0.99
329.589844	-3.25	13.75	0.99
331.054688	-3.28	14.10	1.00
332.519531	-3.30	14.40	1.00
333.984375	-3.33	14.65	1.00
335.449219	-3.36	14.87	0.99
336.914063	-3.40	15.05	0.99
338.378906	-3.43	15.31	1.00
339.843750	-3.47	15.60	0.99
341.308594	-3.50	15.93	0.99
342.773438	-3.52	16.26	0.99
344.238281	-3.55	16.60	1.00
345.703125	-3.56	16.94	1.00
347.167969	-3.57	17.26	0.99
348.632813	-3.57	17.55	1.00
350.097656	-3.57	17.82	0.99
351.562500	-3.56	18.03	0.99
353.027344	-3.54	18.24	1.00
354.492188	-3.52	18.38	1.00
355.957031	-3.51	18.46	1.00
357.421875	-3.49	18.48	0.99
358.886719	-3.48	18.45	0.99
360.351563	-3.48	18.38	1.00
361.816406	-3.50	18.25	1.00
363.281250	-3.53	18.09	1.00
364.746094	-3.58	17.96	0.99
366.210938	-3.63	17.91	0.96
367.675781	-3.70	17.93	0.98
369.140625	-3.78	18.09	0.99
370.605469	-3.85	18.33	0.99
372.070313	-3.93	18.68	0.99
373.535156	-3.99	19.09	0.98
375.000000	-4.05	19.57	0.98
376.464844	-4.10	20.12	0.98
377.929688	-4.14	20.71	0.99
379.394531	-4.16	21.32	1.00
380.859375	-4.17	21.90	0.99
382.324219	-4.17	22.45	0.99
383.789063	-4.16	23.00	0.98
385.253906	-4.16	23.59	0.95
386.718750	-4.15	24.24	0.99
388.183594	-4.14	24.88	0.98
389.648438	-4.12	25.49	0.99
391.113281	-4.09	26.08	1.00
392.578125	-4.05	26.63	0.99
394.042969	-4.00	27.13	0.98
395.507813	-3.94	27.59	0.99
396.972656	-3.87	28.01	1.00
398.437500	-3.80	28.38	1.00
399.902344	-3.73	28.70	1.00
401.367188	-3.65	28.97	0.99
402.832031	-3.58	29.17	0.99
404.296875	-3.51	29.36	0.99
405.761719	-3.45	29.54	1.00
