	SM57-5		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-56.42	38.91	0.11
4.394531	-59.77	84.03	0.75
5.859375	-55.04	119.69	0.79
7.324219	-39.36	11.62	0.59
8.789063	-41.00	111.16	0.99
10.253906	1234.57	45.00	1.00
11.718750	1234.57	45.00	1.00
13.183594	-34.95	148.00	0.27
14.648438	-31.79	151.87	0.72
16.113281	-31.24	136.57	0.96
17.578125	-33.03	149.84	0.96
19.042969	-28.83	-162.53	0.41
20.507813	-20.59	150.74	0.45
21.972656	-12.52	102.40	0.25
23.437500	-14.21	179.47	0.61
24.902344	-15.74	147.43	0.81
26.367188	-17.03	132.00	0.99
27.832031	1234.57	45.00	1.00
29.296875	-17.10	115.72	0.98
30.761719	-14.49	139.24	0.42
32.226563	-15.77	114.59	0.99
33.691406	-15.84	112.58	0.99
35.156250	-15.62	114.69	1.00
36.621094	-15.56	115.51	1.00
38.085938	-14.93	115.72	1.00
39.550781	-13.91	115.10	0.98
41.015625	-12.88	111.65	1.00
42.480469	-12.42	106.90	1.00
43.945313	-12.41	103.41	1.00
45.410156	-12.47	100.28	1.00
46.875000	-12.18	97.22	0.99
48.339844	-12.09	97.23	0.99
49.804688	-12.27	103.16	0.88
51.269531	-11.70	118.12	0.70
52.734375	-11.38	116.35	0.95
54.199219	-10.70	116.25	0.98
55.664063	-9.46	114.84	0.95
57.128906	-8.10	113.27	0.97
58.593750	-7.20	114.65	0.96
60.058594	-6.36	112.44	0.96
61.523438	-5.95	106.79	0.96
62.988281	-5.83	96.01	0.94
64.453125	-5.74	91.99	0.95
65.917969	-5.39	88.14	0.90
67.382813	-5.43	86.64	0.97
68.847656	-5.48	88.60	0.99
70.312500	-5.66	89.02	0.99
71.777344	-5.87	88.61	0.98
73.242188	-5.92	88.81	0.96
74.707031	-5.55	89.87	0.96
76.171875	-5.23	89.57	0.97
77.636719	-5.08	87.92	0.99
79.101563	-4.97	86.04	0.91
80.566406	-5.06	87.26	0.85
82.031250	-5.30	85.94	0.99
83.496094	-5.58	85.80	1.00
84.960938	-5.78	86.33	1.00
86.425781	-5.88	87.57	1.00
87.890625	-5.78	88.99	1.00
89.355469	-5.46	90.65	1.00
90.820313	-5.05	91.52	1.00
92.285156	-4.60	91.63	1.00
93.750000	-4.07	91.01	0.99
95.214844	-3.50	89.63	0.99
96.679688	-3.07	87.87	1.00
98.144531	-2.76	86.35	1.00
99.609375	-2.52	84.90	1.00
101.074219	-2.31	83.44	1.00
102.539063	-2.12	82.00	1.00
104.003906	-1.96	80.71	1.00
105.468750	-1.85	79.75	1.00
106.933594	-1.73	79.01	1.00
108.398438	-1.59	78.38	1.00
109.863281	-1.41	77.80	1.00
111.328125	-1.18	77.09	1.00
112.792969	-0.91	76.26	1.00
114.257813	-0.62	75.20	1.00
115.722656	-0.31	73.84	1.00
117.187500	0.02	72.10	1.00
118.652344	0.37	69.94	0.99
120.117188	0.67	67.26	0.98
121.582031	0.91	64.39	1.00
123.046875	1.08	61.32	0.99
124.511719	1.13	58.20	1.00
125.976563	1.06	55.17	1.00
127.441406	0.90	52.15	0.99
128.906250	0.63	49.57	0.98
130.371094	0.35	47.81	1.00
131.835938	0.10	46.76	1.00
133.300781	-0.12	46.29	1.00
134.765625	-0.30	46.04	1.00
136.230469	-0.44	45.99	1.00
137.695313	-0.52	45.97	1.00
139.160156	-0.59	45.82	1.00
140.625000	-0.65	45.54	1.00
142.089844	-0.72	45.24	1.00
143.554688	-0.79	45.16	1.00
145.019531	-0.83	45.17	1.00
146.484375	-0.86	45.15	1.00
147.949219	-0.86	45.06	1.00
149.414063	-0.85	44.89	1.00
150.878906	-0.85	44.71	1.00
152.343750	-0.85	44.54	1.00
153.808594	-0.86	44.38	1.00
155.273438	-0.87	44.36	1.00
156.738281	-0.87	44.52	1.00
158.203125	-0.83	44.79	1.00
159.667969	-0.74	45.15	1.00
161.132813	-0.61	45.41	1.00
162.597656	-0.45	45.37	1.00
164.062500	-0.30	45.00	1.00
165.527344	-0.16	44.36	1.00
166.992188	-0.02	43.57	0.99
168.457031	0.11	42.49	0.99
169.921875	0.18	41.20	0.99
171.386719	0.18	39.86	0.99
172.851563	0.12	38.81	1.00
174.316406	0.08	37.93	1.00
175.781250	0.03	37.20	1.00
177.246094	-0.02	36.52	1.00
178.710938	-0.06	35.98	1.00
180.175781	-0.08	35.57	1.00
181.640625	-0.07	35.16	0.99
183.105469	-0.01	34.74	1.00
184.570313	0.08	34.07	0.99
186.035156	0.17	33.12	0.99
187.500000	0.20	31.79	0.99
188.964844	0.17	30.45	1.00
190.429688	0.10	29.36	1.00
191.894531	0.01	28.57	1.00
193.359375	-0.10	28.02	1.00
194.824219	-0.21	27.61	1.00
196.289063	-0.31	27.29	1.00
197.753906	-0.40	27.01	1.00
199.218750	-0.48	26.77	1.00
200.683594	-0.58	26.62	1.00
202.148438	-0.66	26.60	1.00
203.613281	-0.73	26.66	1.00
205.078125	-0.77	26.72	1.00
206.542969	-0.80	26.77	1.00
208.007813	-0.82	26.75	1.00
209.472656	-0.83	26.63	1.00
210.937500	-0.84	26.36	1.00
212.402344	-0.86	25.92	1.00
213.867188	-0.90	25.41	1.00
215.332031	-0.96	24.92	1.00
216.796875	-1.05	24.50	1.00
218.261719	-1.16	24.29	1.00
219.726563	-1.27	24.27	1.00
221.191406	-1.38	24.44	1.00
222.656250	-1.48	24.73	1.00
224.121094	-1.56	25.15	1.00
225.585938	-1.63	25.66	1.00
227.050781	-1.68	26.21	1.00
228.515625	-1.72	26.79	1.00
229.980469	-1.74	27.38	1.00
231.445313	-1.75	27.95	1.00
232.910156	-1.74	28.49	1.00
234.375000	-1.72	29.00	1.00
235.839844	-1.69	29.44	1.00
237.304688	-1.66	29.84	1.00
238.769531	-1.62	30.21	1.00
240.234375	-1.59	30.57	1.00
241.699219	-1.54	30.94	1.00
243.164063	-1.49	31.30	1.00
244.628906	-1.43	31.63	1.00
246.093750	-1.36	31.92	1.00
247.558594	-1.28	32.14	1.00
249.023438	-1.19	32.27	1.00
250.488281	-1.09	32.30	1.00
251.953125	-0.99	32.22	1.00
253.417969	-0.89	32.02	1.00
254.882813	-0.79	31.70	1.00
256.347656	-0.70	31.26	0.99
257.812500	-0.63	30.61	0.98
259.277344	-0.58	29.84	0.99
260.742188	-0.57	29.26	1.00
262.207031	-0.57	28.85	0.99
263.671875	-0.58	28.62	1.00
265.136719	-0.58	28.44	1.00
266.601563	-0.57	28.30	1.00
268.066406	-0.55	28.18	1.00
269.531250	-0.53	28.09	1.00
270.996094	-0.51	28.02	1.00
272.460938	-0.48	27.96	1.00
273.925781	-0.44	27.89	1.00
275.390625	-0.39	27.80	1.00
276.855469	-0.34	27.68	1.00
278.320313	-0.28	27.53	1.00
279.785156	-0.22	27.35	1.00
281.250000	-0.15	27.17	1.00
282.714844	-0.07	26.96	1.00
284.179688	0.02	26.67	1.00
285.644531	0.12	26.25	1.00
287.109375	0.22	25.67	0.99
288.574219	0.30	24.90	1.00
290.039063	0.36	23.97	1.00
291.503906	0.40	22.92	1.00
292.968750	0.41	21.71	0.99
294.433594	0.40	20.42	0.99
295.898438	0.35	19.17	1.00
297.363281	0.27	18.04	1.00
298.828125	0.18	17.04	0.99
300.292969	0.06	16.16	1.00
301.757813	-0.06	15.39	1.00
303.222656	-0.21	14.76	0.99
304.687500	-0.36	14.30	1.00
306.152344	-0.52	14.07	0.99
307.617188	-0.68	13.97	1.00
309.082031	-0.82	13.99	1.00
310.546875	-0.95	14.10	1.00
312.011719	-1.07	14.30	1.00
313.476563	-1.18	14.57	1.00
314.941406	-1.28	14.91	1.00
316.406250	-1.36	15.30	1.00
317.871094	-1.43	15.72	1.00
319.335938	-1.49	16.14	1.00
320.800781	-1.53	16.56	1.00
322.265625	-1.57	16.96	1.00
323.730469	-1.60	17.35	1.00
325.195313	-1.62	17.75	1.00
326.660156	-1.64	18.15	1.00
328.125000	-1.65	18.55	1.00
329.589844	-1.66	18.92	1.00
331.054688	-1.66	19.28	1.00
332.519531	-1.65	19.58	1.00
333.984375	-1.64	19.85	1.00
335.449219	-1.63	20.09	1.00
336.914063	-1.63	20.32	1.00
338.378906	-1.62	20.55	1.00
339.843750	-1.62	20.77	1.00
341.308594	-1.62	20.97	0.99
342.773438	-1.62	21.15	0.98
344.238281	-1.62	21.36	1.00
345.703125	-1.61	21.60	1.00
347.167969	-1.60	21.84	1.00
348.632813	-1.59	22.08	1.00
350.097656	-1.57	22.31	1.00
351.562500	-1.55	22.53	1.00
353.027344	-1.53	22.72	1.00
354.492188	-1.50	22.88	1.00
355.957031	-1.47	23.00	1.00
357.421875	-1.44	23.06	1.00
358.886719	-1.41	23.06	1.00
360.351563	-1.39	23.03	1.00
361.816406	-1.38	22.98	1.00
363.281250	-1.37	22.93	1.00
364.746094	-1.37	22.87	1.00
366.210938	-1.38	22.84	1.00
367.675781	-1.40	22.84	1.00
369.140625	-1.42	22.90	1.00
370.605469	-1.44	23.01	1.00
372.070313	-1.46	23.18	1.00
373.535156	-1.48	23.41	1.00
375.000000	-1.49	23.66	1.00
376.464844	-1.50	23.94	1.00
377.929688	-1.50	24.24	1.00
379.394531	-1.50	24.55	1.00
380.859375	-1.49	24.86	1.00
382.324219	-1.47	25.16	1.00
383.789063	-1.45	25.46	1.00
385.253906	-1.42	25.75	1.00
386.718750	-1.39	26.03	1.00
388.183594	-1.36	26.31	1.00
389.648438	-1.32	26.59	1.00
391.113281	-1.27	26.86	1.00
392.578125	-1.22	27.09	1.00
394.042969	-1.16	27.28	1.00
395.507813	-1.10	27.43	1.00
396.972656	-1.04	27.53	1.00
398.437500	-0.98	27.60	1.00
399.902344	-0.92	27.63	1.00
401.367188	-0.85	27.62	1.00
402.832031	-0.79	27.57	1.00
404.296875	-0.73	27.48	1.00
405.761719	-0.68	27.38	1.00
407.226563	-0.63	27.25	1.00
408.691406	-0.58	27.10	1.00
