	SM57-55		
407.226563	-3.81	31.27	1.00
408.691406	-3.74	31.37	1.00
410.156250	-3.68	31.45	1.00
411.621094	-3.62	31.53	1.00
413.085938	-3.56	31.57	1.00
414.550781	-3.50	31.58	1.00
416.015625	-3.43	31.56	1.00
417.480469	-3.38	31.52	1.00
418.945313	-3.33	31.46	1.00
420.410156	-3.27	31.40	1.00
421.875000	-3.22	31.34	0.99
423.339844	-3.16	31.28	1.00
424.804688	-3.11	31.21	1.00
426.269531	-3.05	31.14	1.00
427.734375	-2.99	31.06	1.00
429.199219	-2.93	30.98	1.00
430.664063	-2.87	30.86	1.00
432.128906	-2.80	30.69	0.99
433.593750	-2.74	30.49	1.00
435.058594	-2.68	30.25	0.99
436.523438	-2.63	29.98	1.00
437.988281	-2.58	29.70	1.00
439.453125	-2.54	29.39	1.00
440.917969	-2.50	29.10	1.00
442.382813	-2.46	28.81	1.00
443.847656	-2.42	28.51	1.00
445.312500	-2.38	28.19	1.00
446.777344	-2.35	27.82	0.99
448.242188	-2.32	27.41	0.99
449.707031	-2.30	26.97	0.99
451.171875	-2.29	26.54	1.00
452.636719	-2.29	26.14	1.00
454.101563	-2.30	25.79	0.99
455.566406	-2.32	25.49	1.00
457.031250	-2.33	25.22	1.00
458.496094	-2.34	24.98	1.00
459.960938	-2.35	24.74	1.00
461.425781	-2.36	24.50	1.00
462.890625	-2.37	24.26	1.00
464.355469	-2.38	24.01	1.00
465.820313	-2.39	23.77	1.00
467.285156	-2.41	23.55	1.00
468.750000	-2.42	23.34	1.00
470.214844	-2.44	23.13	1.00
471.679688	-2.45	22.91	1.00
473.144531	-2.47	22.70	1.00
474.609375	-2.49	22.50	1.00
476.074219	-2.51	22.31	1.00
477.539063	-2.54	22.12	1.00
479.003906	-2.57	21.94	1.00
480.468750	-2.60	21.76	1.00
481.933594	-2.64	21.63	0.99
483.398438	-2.69	21.54	1.00
484.863281	-2.73	21.50	1.00
486.328125	-2.78	21.50	1.00
487.792969	-2.82	21.54	1.00
489.257813	-2.86	21.60	1.00
490.722656	-2.89	21.68	1.00
492.187500	-2.93	21.77	1.00
493.652344	-2.96	21.87	1.00
495.117188	-2.99	21.98	1.00
496.582031	-3.01	22.10	1.00
498.046875	-3.04	22.23	1.00
499.511719	-3.05	22.35	1.00
500.976563	-3.07	22.47	1.00
502.441406	-3.08	22.57	1.00
503.906250	-3.10	22.65	0.99
505.371094	-3.11	22.70	0.99
506.835938	-3.14	22.75	0.99
508.300781	-3.17	22.84	1.00
509.765625	-3.20	22.99	0.99
511.230469	-3.24	23.20	1.00
512.695313	-3.27	23.46	1.00
514.160156	-3.30	23.76	1.00
515.625000	-3.32	24.07	1.00
517.089844	-3.33	24.41	1.00
518.554688	-3.33	24.74	1.00
520.019531	-3.33	25.07	1.00
521.484375	-3.33	25.40	1.00
522.949219	-3.32	25.72	1.00
524.414063	-3.30	26.03	1.00
525.878906	-3.28	26.32	1.00
527.343750	-3.26	26.60	1.00
528.808594	-3.24	26.87	1.00
530.273438	-3.21	27.12	1.00
531.738281	-3.18	27.36	1.00
533.203125	-3.15	27.58	1.00
534.667969	-3.11	27.78	1.00
536.132813	-3.08	27.96	1.00
537.597656	-3.04	28.12	1.00
539.062500	-3.01	28.27	1.00
540.527344	-2.97	28.40	1.00
541.992188	-2.94	28.52	1.00
543.457031	-2.90	28.63	1.00
544.921875	-2.87	28.72	1.00
546.386719	-2.83	28.80	1.00
547.851563	-2.80	28.87	1.00
549.316406	-2.76	28.93	1.00
550.781250	-2.73	28.99	1.00
552.246094	-2.70	29.05	1.00
553.710938	-2.66	29.12	1.00
555.175781	-2.63	29.18	1.00
556.640625	-2.59	29.25	1.00
558.105469	-2.56	29.32	0.99
559.570313	-2.51	29.38	0.99
561.035156	-2.47	29.42	0.97
562.500000	-2.43	29.45	0.92
563.964844	-2.39	29.50	0.97
565.429688	-2.34	29.55	0.99
566.894531	-2.30	29.59	0.98
568.359375	-2.25	29.61	0.98
569.824219	-2.20	29.59	0.97
571.289063	-2.16	29.52	0.99
572.753906	-2.12	29.43	0.99
574.218750	-2.08	29.33	1.00
575.683594	-2.04	29.22	1.00
577.148438	-2.01	29.11	1.00
578.613281	-1.98	28.98	1.00
580.078125	-1.94	28.85	1.00
581.542969	-1.92	28.73	1.00
583.007813	-1.89	28.60	1.00
584.472656	-1.87	28.48	0.99
585.937500	-1.85	28.36	1.00
587.402344	-1.83	28.23	1.00
588.867188	-1.80	28.10	1.00
590.332031	-1.78	27.97	1.00
591.796875	-1.76	27.84	1.00
593.261719	-1.74	27.70	1.00
594.726563	-1.72	27.57	1.00
596.191406	-1.70	27.41	1.00
597.656250	-1.68	27.25	1.00
599.121094	-1.66	27.08	1.00
600.585938	-1.64	26.87	1.00
602.050781	-1.63	26.62	0.99
603.515625	-1.62	26.34	1.00
604.980469	-1.62	26.05	1.00
606.445313	-1.62	25.76	1.00
607.910156	-1.62	25.49	1.00
609.375000	-1.63	25.23	1.00
610.839844	-1.65	25.01	1.00
612.304688	-1.67	24.83	1.00
613.769531	-1.69	24.68	1.00
615.234375	-1.71	24.55	1.00
616.699219	-1.73	24.46	1.00
618.164063	-1.75	24.38	0.99
619.628906	-1.77	24.32	1.00
621.093750	-1.78	24.28	1.00
622.558594	-1.80	24.25	1.00
624.023438	-1.81	24.23	1.00
625.488281	-1.82	24.21	1.00
626.953125	-1.83	24.19	1.00
628.417969	-1.84	24.16	1.00
629.882813	-1.84	24.13	1.00
631.347656	-1.85	24.08	1.00
632.812500	-1.85	24.02	1.00
634.277344	-1.85	23.94	1.00
635.742188	-1.86	23.86	1.00
637.207031	-1.87	23.75	1.00
638.671875	-1.88	23.64	1.00
640.136719	-1.89	23.53	1.00
641.601563	-1.91	23.44	0.99
643.066406	-1.93	23.39	1.00
644.531250	-1.96	23.38	1.00
645.996094	-1.98	23.40	1.00
647.460938	-2.00	23.44	1.00
648.925781	-2.02	23.51	1.00
650.390625	-2.04	23.59	1.00
651.855469	-2.06	23.68	1.00
653.320313	-2.07	23.78	1.00
654.785156	-2.09	23.90	1.00
656.250000	-2.10	24.03	1.00
657.714844	-2.10	24.16	1.00
659.179688	-2.11	24.29	1.00
660.644531	-2.11	24.42	1.00
662.109375	-2.12	24.55	1.00
663.574219	-2.12	24.68	1.00
665.039063	-2.11	24.80	1.00
666.503906	-2.11	24.93	1.00
667.968750	-2.11	25.04	0.99
669.433594	-2.10	25.15	1.00
670.898438	-2.10	25.26	1.00
672.363281	-2.09	25.37	1.00
673.828125	-2.08	25.47	1.00
675.292969	-2.07	25.57	1.00
676.757813	-2.07	25.66	1.00
678.222656	-2.06	25.75	1.00
679.687500	-2.05	25.83	1.00
681.152344	-2.04	25.91	1.00
682.617188	-2.03	25.99	1.00
684.082031	-2.02	26.07	1.00
685.546875	-2.01	26.14	1.00
687.011719	-2.00	26.22	1.00
688.476563	-1.99	26.30	1.00
689.941406	-1.98	26.38	1.00
691.406250	-1.97	26.45	1.00
692.871094	-1.95	26.51	1.00
694.335938	-1.94	26.57	0.99
695.800781	-1.92	26.61	1.00
697.265625	-1.91	26.64	1.00
698.730469	-1.89	26.66	1.00
700.195313	-1.88	26.67	1.00
701.660156	-1.87	26.69	0.99
703.125000	-1.86	26.70	0.99
704.589844	-1.85	26.70	1.00
706.054688	-1.84	26.70	1.00
707.519531	-1.83	26.70	1.00
708.984375	-1.82	26.71	1.00
710.449219	-1.81	26.72	1.00
711.914063	-1.80	26.73	1.00
713.378906	-1.79	26.74	1.00
714.843750	-1.78	26.75	1.00
716.308594	-1.77	26.75	0.99
717.773438	-1.76	26.75	1.00
719.238281	-1.75	26.76	1.00
720.703125	-1.73	26.76	1.00
722.167969	-1.72	26.75	1.00
723.632813	-1.70	26.73	1.00
725.097656	-1.68	26.70	0.99
726.562500	-1.67	26.65	0.96
728.027344	-1.65	26.56	0.98
729.492188	-1.65	26.45	0.93
730.957031	-1.64	26.37	0.97
732.421875	-1.64	26.27	0.99
733.886719	-1.64	26.18	1.00
735.351563	-1.64	26.09	1.00
736.816406	-1.63	26.01	1.00
738.281250	-1.63	25.94	1.00
739.746094	-1.63	25.87	1.00
741.210938	-1.62	25.80	1.00
742.675781	-1.62	25.73	1.00
744.140625	-1.62	25.66	1.00
745.605469	-1.61	25.60	1.00
747.070313	-1.61	25.53	1.00
748.535156	-1.60	25.45	1.00
750.000000	-1.60	25.37	1.00
751.464844	-1.60	25.28	1.00
752.929688	-1.60	25.19	1.00
754.394531	-1.61	25.11	1.00
755.859375	-1.61	25.04	1.00
757.324219	-1.62	24.99	1.00
758.789063	-1.63	24.96	1.00
760.253906	-1.64	24.94	1.00
761.718750	-1.64	24.93	1.00
763.183594	-1.65	24.94	1.00
764.648438	-1.65	24.95	1.00
766.113281	-1.65	24.98	1.00
767.578125	-1.65	25.00	1.00
769.042969	-1.65	25.03	1.00
770.507813	-1.65	25.07	1.00
771.972656	-1.65	25.11	1.00
773.437500	-1.65	25.15	1.00
774.902344	-1.64	25.20	1.00
776.367188	-1.63	25.24	1.00
777.832031	-1.63	25.27	1.00
779.296875	-1.62	25.30	1.00
780.761719	-1.61	25.34	1.00
782.226563	-1.59	25.37	1.00
783.691406	-1.58	25.40	1.00
785.156250	-1.57	25.43	1.00
786.621094	-1.55	25.45	1.00
788.085938	-1.53	25.47	1.00
789.550781	-1.51	25.47	1.00
791.015625	-1.49	25.46	1.00
792.480469	-1.48	25.44	1.00
793.945313	-1.46	25.42	1.00
795.410156	-1.44	25.39	1.00
796.875000	-1.43	25.36	1.00
798.339844	-1.41	25.33	1.00
799.804688	-1.40	25.29	1.00
801.269531	-1.38	25.26	1.00
802.734375	-1.37	25.23	1.00
804.199219	-1.35	25.21	1.00
805.664063	-1.33	25.19	1.00
807.128906	-1.31	25.15	1.00
808.593750	-1.29	25.12	1.00
810.058594	-1.28	25.07	1.00
811.523438	-1.26	25.02	1.00
812.988281	-1.24	24.96	1.00
814.453125	-1.22	24.89	1.00
815.917969	-1.20	24.82	1.00
817.382813	-1.18	24.75	1.00
818.847656	-1.16	24.66	1.00
820.312500	-1.14	24.56	1.00
821.777344	-1.12	24.45	1.00
823.242188	-1.10	24.33	1.00
824.707031	-1.09	24.20	1.00
826.171875	-1.07	24.05	1.00
827.636719	-1.05	23.90	1.00
829.101563	-1.04	23.74	1.00
830.566406	-1.03	23.57	1.00
832.031250	-1.02	23.39	1.00
833.496094	-1.01	23.20	0.99
834.960938	-1.01	22.99	1.00
836.425781	-1.01	22.79	1.00
837.890625	-1.01	22.59	0.99
839.355469	-1.02	22.41	1.00
840.820313	-1.02	22.25	1.00
842.285156	-1.03	22.10	1.00
843.750000	-1.04	21.96	1.00
845.214844	-1.05	21.83	1.00
846.679688	-1.06	21.71	1.00
848.144531	-1.07	21.59	1.00
849.609375	-1.08	21.47	1.00
851.074219	-1.09	21.37	1.00
852.539063	-1.11	21.27	1.00
854.003906	-1.12	21.19	1.00
855.468750	-1.13	21.11	1.00
856.933594	-1.14	21.04	1.00
858.398438	-1.15	20.98	1.00
859.863281	-1.16	20.92	1.00
861.328125	-1.18	20.87	1.00
862.792969	-1.19	20.82	1.00
864.257813	-1.19	20.77	1.00
865.722656	-1.20	20.73	1.00
867.187500	-1.21	20.68	1.00
868.652344	-1.22	20.63	1.00
870.117188	-1.23	20.57	1.00
871.582031	-1.23	20.52	1.00
873.046875	-1.24	20.47	1.00
874.511719	-1.25	20.41	1.00
875.976563	-1.26	20.36	1.00
877.441406	-1.27	20.30	1.00
878.906250	-1.28	20.24	1.00
880.371094	-1.29	20.19	1.00
881.835938	-1.31	20.14	1.00
883.300781	-1.32	20.10	1.00
884.765625	-1.33	20.06	1.00
886.230469	-1.34	20.03	1.00
887.695313	-1.36	20.00	1.00
889.160156	-1.37	19.97	1.00
890.625000	-1.39	19.95	1.00
892.089844	-1.40	19.93	1.00
893.554688	-1.42	19.93	1.00
895.019531	-1.44	19.93	1.00
896.484375	-1.45	19.94	1.00
897.949219	-1.47	19.96	1.00
899.414063	-1.48	19.98	1.00
900.878906	-1.50	20.02	1.00
902.343750	-1.51	20.05	1.00
903.808594	-1.52	20.09	1.00
905.273438	-1.54	20.14	1.00
906.738281	-1.55	20.19	1.00
908.203125	-1.56	20.24	1.00
909.667969	-1.57	20.31	1.00
911.132813	-1.58	20.37	1.00
912.597656	-1.59	20.45	1.00
914.062500	-1.60	20.53	1.00
915.527344	-1.61	20.61	1.00
916.992188	-1.61	20.69	1.00
918.457031	-1.62	20.78	1.00
919.921875	-1.62	20.88	1.00
921.386719	-1.62	20.97	1.00
922.851563	-1.62	21.06	1.00
924.316406	-1.62	21.15	1.00
925.781250	-1.62	21.24	1.00
927.246094	-1.62	21.32	1.00
928.710938	-1.61	21.40	1.00
930.175781	-1.61	21.48	1.00
931.640625	-1.60	21.55	1.00
933.105469	-1.60	21.63	1.00
934.570313	-1.59	21.71	1.00
936.035156	-1.58	21.78	1.00
937.500000	-1.57	21.84	1.00
938.964844	-1.57	21.91	1.00
940.429688	-1.56	21.96	1.00
941.894531	-1.55	22.01	1.00
943.359375	-1.54	22.06	1.00
944.824219	-1.52	22.10	1.00
946.289063	-1.51	22.13	1.00
947.753906	-1.50	22.16	1.00
949.218750	-1.49	22.19	1.00
950.683594	-1.48	22.21	1.00
952.148438	-1.47	22.24	1.00
953.613281	-1.46	22.26	1.00
955.078125	-1.45	22.27	1.00
956.542969	-1.43	22.29	1.00
958.007813	-1.42	22.29	1.00
959.472656	-1.40	22.28	1.00
960.937500	-1.39	22.26	1.00
962.402344	-1.37	22.22	1.00
963.867188	-1.36	22.18	1.00
965.332031	-1.35	22.13	1.00
966.796875	-1.34	22.06	1.00
968.261719	-1.33	21.99	1.00
969.726563	-1.32	21.93	1.00
971.191406	-1.31	21.86	1.00
972.656250	-1.31	21.79	1.00
974.121094	-1.30	21.73	1.00
975.585938	-1.30	21.67	1.00
977.050781	-1.29	21.60	1.00
978.515625	-1.29	21.54	1.00
979.980469	-1.28	21.48	1.00
981.445313	-1.28	21.41	1.00
982.910156	-1.28	21.34	1.00
984.375000	-1.27	21.26	1.00
985.839844	-1.27	21.19	1.00
987.304688	-1.27	21.11	1.00
988.769531	-1.28	21.03	1.00
990.234375	-1.28	20.96	1.00
991.699219	-1.28	20.90	1.00
993.164063	-1.29	20.84	1.00
994.628906	-1.30	20.78	1.00
996.093750	-1.30	20.74	1.00
997.558594	-1.31	20.70	1.00
999.023438	-1.32	20.66	1.00
1000.488281	-1.32	20.64	1.00
1001.953125	-1.33	20.63	1.00
1003.417969	-1.34	20.62	1.00
1004.882813	-1.35	20.62	1.00
1006.347656	-1.35	20.62	1.00
1007.812500	-1.36	20.63	1.00
1009.277344	-1.36	20.65	1.00
1010.742188	-1.37	20.67	1.00
1012.207031	-1.37	20.69	1.00
1013.671875	-1.37	20.71	1.00
1015.136719	-1.38	20.74	1.00
1016.601563	-1.38	20.76	1.00
1018.066406	-1.38	20.78	1.00
1019.531250	-1.38	20.79	1.00
1020.996094	-1.38	20.80	1.00
1022.460938	-1.37	20.81	1.00
1023.925781	-1.37	20.81	1.00
1025.390625	-1.37	20.80	1.00
1026.855469	-1.37	20.79	1.00
1028.320313	-1.37	20.78	1.00
1029.785156	-1.37	20.76	1.00
1031.250000	-1.37	20.75	1.00
1032.714844	-1.37	20.73	1.00
1034.179688	-1.38	20.72	1.00
1035.644531	-1.38	20.71	1.00
1037.109375	-1.38	20.71	1.00
1038.574219	-1.38	20.71	1.00
1040.039063	-1.38	20.71	1.00
1041.503906	-1.39	20.71	1.00
1042.968750	-1.39	20.71	1.00
1044.433594	-1.39	20.71	1.00
1045.898438	-1.39	20.71	1.00
1047.363281	-1.39	20.71	1.00
1048.828125	-1.39	20.72	1.00
1050.292969	-1.40	20.72	1.00
1051.757813	-1.40	20.72	1.00
1053.222656	-1.40	20.72	1.00
1054.687500	-1.40	20.72	1.00
1056.152344	-1.40	20.71	1.00
1057.617188	-1.40	20.70	1.00
1059.082031	-1.40	20.69	1.00
1060.546875	-1.40	20.67	1.00
1062.011719	-1.40	20.64	1.00
1063.476563	-1.41	20.62	1.00
1064.941406	-1.41	20.59	1.00
1066.406250	-1.41	20.57	1.00
1067.871094	-1.42	20.55	1.00
1069.335938	-1.43	20.54	1.00
1070.800781	-1.43	20.53	1.00
1072.265625	-1.44	20.53	1.00
1073.730469	-1.44	20.53	1.00
1075.195313	-1.45	20.53	1.00
1076.660156	-1.46	20.54	1.00
1078.125000	-1.46	20.55	1.00
1079.589844	-1.47	20.56	1.00
1081.054688	-1.48	20.57	1.00
1082.519531	-1.48	20.59	1.00
1083.984375	-1.49	20.61	1.00
1085.449219	-1.50	20.64	1.00
1086.914063	-1.50	20.67	1.00
1088.378906	-1.51	20.70	1.00
1089.843750	-1.51	20.73	1.00
1091.308594	-1.52	20.77	1.00
1092.773438	-1.52	20.81	1.00
1094.238281	-1.53	20.85	1.00
1095.703125	-1.53	20.89	1.00
1097.167969	-1.53	20.94	1.00
1098.632813	-1.54	20.99	1.00
1100.097656	-1.54	21.03	1.00
1101.562500	-1.54	21.08	1.00
1103.027344	-1.54	21.12	1.00
1104.492188	-1.54	21.17	1.00
1105.957031	-1.54	21.21	1.00
1107.421875	-1.54	21.25	1.00
1108.886719	-1.54	21.29	1.00
1110.351563	-1.54	21.33	1.00
1111.816406	-1.54	21.36	1.00
1113.281250	-1.54	21.40	1.00
1114.746094	-1.54	21.43	1.00
1116.210938	-1.54	21.46	1.00
1117.675781	-1.54	21.48	1.00
1119.140625	-1.54	21.51	1.00
1120.605469	-1.54	21.53	1.00
1122.070313	-1.54	21.54	1.00
1123.535156	-1.54	21.56	1.00
1125.000000	-1.54	21.58	1.00
1126.464844	-1.54	21.59	1.00
1127.929688	-1.54	21.61	1.00
