	SM57-80		
405.761719	-6.45	33.69	0.98
407.226563	-6.39	33.70	1.00
408.691406	-6.34	33.69	1.00
410.156250	-6.28	33.67	1.00
411.621094	-6.23	33.64	1.00
413.085938	-6.18	33.59	0.99
414.550781	-6.13	33.53	0.99
416.015625	-6.08	33.43	1.00
417.480469	-6.04	33.33	0.99
418.945313	-6.01	33.23	1.00
420.410156	-5.98	33.17	1.00
421.875000	-5.95	33.12	0.99
423.339844	-5.93	33.06	0.95
424.804688	-5.90	33.00	0.98
426.269531	-5.88	32.97	0.98
427.734375	-5.86	32.92	0.96
429.199219	-5.83	32.82	0.98
430.664063	-5.80	32.70	0.97
432.128906	-5.77	32.61	0.99
433.593750	-5.74	32.50	0.99
435.058594	-5.70	32.37	0.97
436.523438	-5.66	32.18	0.98
437.988281	-5.63	31.99	1.00
439.453125	-5.60	31.81	0.99
440.917969	-5.57	31.63	1.00
442.382813	-5.54	31.47	1.00
443.847656	-5.51	31.31	0.99
445.312500	-5.47	31.14	0.99
446.777344	-5.43	30.93	0.99
448.242188	-5.39	30.70	0.96
449.707031	-5.37	30.41	0.98
451.171875	-5.34	30.11	0.99
452.636719	-5.33	29.83	1.00
454.101563	-5.32	29.56	1.00
455.566406	-5.32	29.34	0.99
457.031250	-5.32	29.17	1.00
458.496094	-5.33	29.00	1.00
459.960938	-5.33	28.84	1.00
461.425781	-5.34	28.68	1.00
462.890625	-5.34	28.52	0.99
464.355469	-5.34	28.35	1.00
465.820313	-5.35	28.20	1.00
467.285156	-5.35	28.05	1.00
468.750000	-5.35	27.90	1.00
470.214844	-5.36	27.75	1.00
471.679688	-5.36	27.58	1.00
473.144531	-5.37	27.42	1.00
474.609375	-5.37	27.25	1.00
476.074219	-5.38	27.08	1.00
477.539063	-5.39	26.91	1.00
479.003906	-5.40	26.75	1.00
480.468750	-5.41	26.57	0.99
481.933594	-5.43	26.39	1.00
483.398438	-5.45	26.24	1.00
484.863281	-5.47	26.10	1.00
486.328125	-5.50	26.00	1.00
487.792969	-5.53	25.91	1.00
489.257813	-5.56	25.83	1.00
490.722656	-5.58	25.77	0.99
492.187500	-5.61	25.73	1.00
493.652344	-5.64	25.70	1.00
495.117188	-5.66	25.69	1.00
496.582031	-5.69	25.68	1.00
498.046875	-5.71	25.68	1.00
499.511719	-5.73	25.69	1.00
500.976563	-5.75	25.69	1.00
502.441406	-5.78	25.70	1.00
503.906250	-5.80	25.70	1.00
505.371094	-5.82	25.71	1.00
506.835938	-5.85	25.74	1.00
508.300781	-5.88	25.79	1.00
509.765625	-5.91	25.88	1.00
511.230469	-5.94	25.99	1.00
512.695313	-5.97	26.13	1.00
514.160156	-6.01	26.29	1.00
515.625000	-6.03	26.49	1.00
517.089844	-6.05	26.69	1.00
518.554688	-6.07	26.90	1.00
520.019531	-6.08	27.12	1.00
521.484375	-6.09	27.33	1.00
522.949219	-6.10	27.54	1.00
524.414063	-6.11	27.75	1.00
525.878906	-6.11	27.96	1.00
527.343750	-6.11	28.17	1.00
528.808594	-6.11	28.39	0.99
530.273438	-6.10	28.61	0.99
531.738281	-6.09	28.82	1.00
533.203125	-6.08	29.00	1.00
534.667969	-6.07	29.16	1.00
536.132813	-6.05	29.30	1.00
537.597656	-6.03	29.42	1.00
539.062500	-6.02	29.52	1.00
540.527344	-6.00	29.60	1.00
541.992188	-5.99	29.67	1.00
543.457031	-5.98	29.74	1.00
544.921875	-5.96	29.80	1.00
546.386719	-5.95	29.86	1.00
547.851563	-5.95	29.92	1.00
549.316406	-5.94	29.99	1.00
550.781250	-5.93	30.06	0.99
552.246094	-5.93	30.16	0.98
553.710938	-5.92	30.27	0.99
555.175781	-5.91	30.39	0.98
556.640625	-5.91	30.51	0.95
558.105469	-5.90	30.65	0.98
559.570313	-5.88	30.80	0.97
561.035156	-5.86	30.97	0.97
562.500000	-5.83	31.13	0.89
563.964844	-5.80	31.31	0.42
565.429688	-5.77	31.47	0.83
566.894531	-5.73	31.65	0.96
568.359375	-5.69	31.83	0.92
569.824219	-5.64	31.98	0.89
571.289063	-5.59	32.12	0.88
572.753906	-5.54	32.24	0.89
574.218750	-5.49	32.37	0.96
575.683594	-5.44	32.50	0.97
577.148438	-5.39	32.60	0.99
578.613281	-5.34	32.68	0.99
580.078125	-5.30	32.75	0.99
581.542969	-5.26	32.80	1.00
583.007813	-5.22	32.85	1.00
584.472656	-5.18	32.90	0.99
585.937500	-5.15	32.95	1.00
587.402344	-5.12	33.00	1.00
588.867188	-5.08	33.05	1.00
590.332031	-5.05	33.10	0.99
591.796875	-5.02	33.15	0.98
593.261719	-4.99	33.20	1.00
594.726563	-4.96	33.23	1.00
596.191406	-4.93	33.24	0.99
597.656250	-4.90	33.25	0.98
599.121094	-4.87	33.25	0.98
600.585938	-4.83	33.23	0.97
602.050781	-4.79	33.17	0.98
603.515625	-4.76	33.08	0.99
604.980469	-4.73	32.93	1.00
606.445313	-4.70	32.75	0.98
607.910156	-4.68	32.51	0.99
609.375000	-4.66	32.27	0.98
610.839844	-4.65	32.04	0.98
612.304688	-4.65	31.84	0.99
613.769531	-4.65	31.65	1.00
615.234375	-4.65	31.48	1.00
616.699219	-4.65	31.33	1.00
618.164063	-4.66	31.20	1.00
619.628906	-4.66	31.09	1.00
621.093750	-4.66	30.99	1.00
622.558594	-4.67	30.90	1.00
624.023438	-4.67	30.83	1.00
625.488281	-4.67	30.75	0.99
626.953125	-4.67	30.68	1.00
628.417969	-4.67	30.61	1.00
629.882813	-4.67	30.53	1.00
631.347656	-4.66	30.45	0.99
632.812500	-4.66	30.36	1.00
634.277344	-4.66	30.26	1.00
635.742188	-4.65	30.14	1.00
637.207031	-4.65	30.01	0.99
638.671875	-4.65	29.86	0.98
640.136719	-4.66	29.72	0.98
641.601563	-4.67	29.60	0.99
643.066406	-4.68	29.50	1.00
644.531250	-4.70	29.43	1.00
645.996094	-4.71	29.37	1.00
647.460938	-4.73	29.33	1.00
648.925781	-4.75	29.30	1.00
650.390625	-4.76	29.29	1.00
651.855469	-4.78	29.28	1.00
653.320313	-4.79	29.28	1.00
654.785156	-4.81	29.30	1.00
656.250000	-4.83	29.34	0.99
657.714844	-4.84	29.41	1.00
659.179688	-4.86	29.49	1.00
660.644531	-4.87	29.58	1.00
662.109375	-4.89	29.69	1.00
663.574219	-4.90	29.82	1.00
665.039063	-4.91	29.94	0.98
666.503906	-4.91	30.08	0.93
667.968750	-4.90	30.21	0.97
669.433594	-4.89	30.34	0.98
670.898438	-4.88	30.45	1.00
672.363281	-4.88	30.54	1.00
673.828125	-4.87	30.62	1.00
675.292969	-4.86	30.68	0.98
676.757813	-4.85	30.72	0.99
678.222656	-4.85	30.75	0.99
679.687500	-4.84	30.77	0.99
681.152344	-4.84	30.78	1.00
682.617188	-4.84	30.78	1.00
684.082031	-4.84	30.79	1.00
685.546875	-4.84	30.80	0.99
687.011719	-4.85	30.82	1.00
688.476563	-4.85	30.85	1.00
689.941406	-4.86	30.90	1.00
691.406250	-4.86	30.96	1.00
692.871094	-4.87	31.03	1.00
694.335938	-4.87	31.09	1.00
695.800781	-4.87	31.14	1.00
697.265625	-4.87	31.20	1.00
698.730469	-4.88	31.26	0.99
700.195313	-4.88	31.32	0.99
701.660156	-4.89	31.39	1.00
703.125000	-4.89	31.47	0.99
704.589844	-4.90	31.56	0.99
706.054688	-4.90	31.65	0.99
707.519531	-4.90	31.73	0.99
708.984375	-4.91	31.81	0.99
710.449219	-4.91	31.91	0.99
711.914063	-4.91	32.00	0.99
713.378906	-4.91	32.12	0.99
714.843750	-4.91	32.24	0.99
716.308594	-4.91	32.36	1.00
717.773438	-4.91	32.49	0.99
719.238281	-4.90	32.62	0.99
720.703125	-4.89	32.75	0.99
722.167969	-4.88	32.87	0.99
723.632813	-4.87	33.00	0.99
725.097656	-4.86	33.13	0.98
726.562500	-4.83	33.26	0.93
728.027344	-4.80	33.38	0.81
729.492188	-4.77	33.44	0.85
730.957031	-4.75	33.46	0.87
732.421875	-4.73	33.47	0.79
733.886719	-4.71	33.45	0.86
735.351563	-4.69	33.39	0.76
736.816406	-4.67	33.33	0.95
738.281250	-4.65	33.27	0.98
739.746094	-4.63	33.23	0.99
741.210938	-4.62	33.20	0.98
742.675781	-4.60	33.17	1.00
744.140625	-4.58	33.15	1.00
745.605469	-4.57	33.14	1.00
747.070313	-4.56	33.12	1.00
748.535156	-4.54	33.12	1.00
750.000000	-4.53	33.12	0.99
751.464844	-4.52	33.12	0.99
752.929688	-4.50	33.11	0.99
754.394531	-4.49	33.10	0.99
755.859375	-4.48	33.09	1.00
757.324219	-4.47	33.09	1.00
758.789063	-4.46	33.10	1.00
760.253906	-4.45	33.11	1.00
761.718750	-4.45	33.13	1.00
763.183594	-4.44	33.16	0.99
764.648438	-4.43	33.19	1.00
766.113281	-4.42	33.23	1.00
767.578125	-4.41	33.28	1.00
769.042969	-4.40	33.34	1.00
770.507813	-4.39	33.40	0.99
771.972656	-4.38	33.48	1.00
773.437500	-4.36	33.56	0.99
774.902344	-4.35	33.65	0.99
776.367188	-4.33	33.74	0.99
777.832031	-4.31	33.83	1.00
779.296875	-4.29	33.91	0.99
780.761719	-4.27	33.98	0.99
782.226563	-4.25	34.06	1.00
783.691406	-4.22	34.13	1.00
785.156250	-4.20	34.20	1.00
786.621094	-4.17	34.26	1.00
788.085938	-4.14	34.31	1.00
789.550781	-4.11	34.33	1.00
791.015625	-4.08	34.34	1.00
792.480469	-4.05	34.32	0.99
793.945313	-4.02	34.29	1.00
795.410156	-3.99	34.26	1.00
796.875000	-3.97	34.21	1.00
798.339844	-3.94	34.15	1.00
799.804688	-3.92	34.10	1.00
801.269531	-3.89	34.04	1.00
802.734375	-3.87	33.99	1.00
804.199219	-3.85	33.93	1.00
805.664063	-3.83	33.88	1.00
807.128906	-3.81	33.82	1.00
808.593750	-3.78	33.76	1.00
810.058594	-3.77	33.69	1.00
811.523438	-3.75	33.63	1.00
812.988281	-3.73	33.57	1.00
814.453125	-3.71	33.51	1.00
815.917969	-3.69	33.45	1.00
817.382813	-3.67	33.39	1.00
818.847656	-3.65	33.32	1.00
820.312500	-3.63	33.26	1.00
821.777344	-3.62	33.19	1.00
823.242188	-3.60	33.12	1.00
824.707031	-3.58	33.05	1.00
826.171875	-3.56	32.97	1.00
827.636719	-3.54	32.88	1.00
829.101563	-3.52	32.78	1.00
830.566406	-3.50	32.67	1.00
832.031250	-3.49	32.55	0.99
833.496094	-3.47	32.40	1.00
834.960938	-3.46	32.25	1.00
836.425781	-3.45	32.10	0.99
837.890625	-3.44	31.95	1.00
839.355469	-3.44	31.81	1.00
840.820313	-3.44	31.69	1.00
842.285156	-3.44	31.57	1.00
843.750000	-3.43	31.47	1.00
845.214844	-3.43	31.37	1.00
846.679688	-3.43	31.28	1.00
848.144531	-3.43	31.19	1.00
849.609375	-3.43	31.11	1.00
851.074219	-3.42	31.03	1.00
852.539063	-3.42	30.96	1.00
854.003906	-3.42	30.89	1.00
855.468750	-3.42	30.82	1.00
856.933594	-3.41	30.75	1.00
858.398438	-3.41	30.68	1.00
859.863281	-3.41	30.61	1.00
861.328125	-3.40	30.55	1.00
862.792969	-3.40	30.48	1.00
864.257813	-3.40	30.40	1.00
865.722656	-3.39	30.33	1.00
867.187500	-3.39	30.25	1.00
868.652344	-3.38	30.17	1.00
870.117188	-3.38	30.09	1.00
871.582031	-3.37	30.00	1.00
873.046875	-3.37	29.90	1.00
874.511719	-3.37	29.80	1.00
875.976563	-3.36	29.70	1.00
877.441406	-3.36	29.58	1.00
878.906250	-3.36	29.46	1.00
880.371094	-3.36	29.32	1.00
881.835938	-3.36	29.18	1.00
883.300781	-3.37	29.03	1.00
884.765625	-3.37	28.88	1.00
886.230469	-3.38	28.74	1.00
887.695313	-3.39	28.61	1.00
889.160156	-3.41	28.48	1.00
890.625000	-3.42	28.37	1.00
892.089844	-3.44	28.26	1.00
893.554688	-3.46	28.17	1.00
895.019531	-3.48	28.10	1.00
896.484375	-3.50	28.05	1.00
897.949219	-3.52	28.02	1.00
899.414063	-3.54	28.00	1.00
900.878906	-3.56	28.00	1.00
902.343750	-3.58	28.01	1.00
903.808594	-3.60	28.03	1.00
905.273438	-3.62	28.06	1.00
906.738281	-3.64	28.11	1.00
908.203125	-3.66	28.16	1.00
909.667969	-3.67	28.23	1.00
911.132813	-3.69	28.31	1.00
912.597656	-3.71	28.40	1.00
914.062500	-3.72	28.50	1.00
915.527344	-3.73	28.61	1.00
916.992188	-3.74	28.73	1.00
918.457031	-3.74	28.84	1.00
919.921875	-3.75	28.96	1.00
921.386719	-3.75	29.08	1.00
922.851563	-3.75	29.20	1.00
924.316406	-3.75	29.31	0.99
925.781250	-3.74	29.42	1.00
927.246094	-3.74	29.52	1.00
928.710938	-3.73	29.61	1.00
930.175781	-3.72	29.70	1.00
931.640625	-3.71	29.79	1.00
933.105469	-3.70	29.87	1.00
934.570313	-3.69	29.95	1.00
936.035156	-3.68	30.02	1.00
937.500000	-3.67	30.09	1.00
938.964844	-3.66	30.15	1.00
940.429688	-3.65	30.20	1.00
941.894531	-3.63	30.25	1.00
943.359375	-3.62	30.28	1.00
944.824219	-3.60	30.31	1.00
946.289063	-3.59	30.34	1.00
947.753906	-3.57	30.35	1.00
949.218750	-3.56	30.36	1.00
950.683594	-3.54	30.37	1.00
952.148438	-3.53	30.37	1.00
953.613281	-3.51	30.37	1.00
955.078125	-3.49	30.36	1.00
956.542969	-3.48	30.35	1.00
958.007813	-3.46	30.33	1.00
959.472656	-3.44	30.30	1.00
960.937500	-3.43	30.26	1.00
962.402344	-3.41	30.20	1.00
963.867188	-3.39	30.13	1.00
965.332031	-3.38	30.04	1.00
966.796875	-3.37	29.94	0.99
968.261719	-3.36	29.83	1.00
969.726563	-3.35	29.73	1.00
971.191406	-3.34	29.62	1.00
972.656250	-3.34	29.53	1.00
974.121094	-3.33	29.43	1.00
975.585938	-3.33	29.34	1.00
977.050781	-3.33	29.25	1.00
978.515625	-3.32	29.17	1.00
979.980469	-3.32	29.08	1.00
981.445313	-3.32	28.99	1.00
982.910156	-3.32	28.90	1.00
984.375000	-3.32	28.81	1.00
985.839844	-3.32	28.72	1.00
987.304688	-3.33	28.64	1.00
988.769531	-3.33	28.56	1.00
990.234375	-3.34	28.48	1.00
991.699219	-3.34	28.42	1.00
993.164063	-3.35	28.37	1.00
994.628906	-3.36	28.32	1.00
996.093750	-3.37	28.27	1.00
997.558594	-3.37	28.24	1.00
999.023438	-3.38	28.21	1.00
1000.488281	-3.39	28.19	1.00
1001.953125	-3.39	28.17	1.00
1003.417969	-3.40	28.16	1.00
1004.882813	-3.41	28.15	1.00
1006.347656	-3.41	28.15	1.00
1007.812500	-3.42	28.16	1.00
1009.277344	-3.42	28.17	1.00
1010.742188	-3.43	28.18	1.00
1012.207031	-3.43	28.20	1.00
1013.671875	-3.43	28.21	1.00
1015.136719	-3.44	28.23	1.00
1016.601563	-3.44	28.24	1.00
1018.066406	-3.44	28.25	1.00
1019.531250	-3.44	28.26	1.00
1020.996094	-3.44	28.27	1.00
1022.460938	-3.44	28.28	1.00
1023.925781	-3.44	28.28	1.00
1025.390625	-3.44	28.29	1.00
1026.855469	-3.44	28.29	1.00
1028.320313	-3.44	28.30	1.00
1029.785156	-3.44	28.30	1.00
1031.250000	-3.44	28.31	1.00
1032.714844	-3.44	28.33	1.00
1034.179688	-3.44	28.34	1.00
1035.644531	-3.44	28.35	1.00
1037.109375	-3.43	28.36	1.00
1038.574219	-3.43	28.37	1.00
1040.039063	-3.43	28.37	1.00
1041.503906	-3.42	28.37	1.00
1042.968750	-3.42	28.36	1.00
1044.433594	-3.41	28.36	1.00
1045.898438	-3.41	28.34	1.00
1047.363281	-3.41	28.33	1.00
1048.828125	-3.40	28.31	1.00
1050.292969	-3.40	28.29	1.00
1051.757813	-3.39	28.27	1.00
1053.222656	-3.39	28.24	1.00
1054.687500	-3.38	28.21	1.00
1056.152344	-3.38	28.18	1.00
1057.617188	-3.37	28.13	1.00
1059.082031	-3.37	28.09	1.00
1060.546875	-3.37	28.03	1.00
1062.011719	-3.36	27.96	1.00
1063.476563	-3.36	27.89	1.00
1064.941406	-3.36	27.80	1.00
1066.406250	-3.36	27.72	0.99
1067.871094	-3.37	27.63	1.00
1069.335938	-3.37	27.55	1.00
1070.800781	-3.38	27.47	1.00
1072.265625	-3.38	27.41	1.00
1073.730469	-3.39	27.34	1.00
1075.195313	-3.40	27.28	1.00
1076.660156	-3.41	27.22	1.00
1078.125000	-3.41	27.17	1.00
1079.589844	-3.42	27.12	1.00
1081.054688	-3.43	27.08	1.00
1082.519531	-3.45	27.04	1.00
1083.984375	-3.46	27.01	1.00
1085.449219	-3.47	26.98	1.00
1086.914063	-3.48	26.97	1.00
1088.378906	-3.49	26.95	1.00
1089.843750	-3.51	26.95	1.00
1091.308594	-3.52	26.94	1.00
1092.773438	-3.53	26.95	1.00
1094.238281	-3.54	26.96	1.00
1095.703125	-3.55	26.98	1.00
1097.167969	-3.57	27.00	1.00
1098.632813	-3.58	27.03	1.00
1100.097656	-3.59	27.07	1.00
1101.562500	-3.60	27.10	1.00
1103.027344	-3.61	27.14	1.00
1104.492188	-3.62	27.19	1.00
1105.957031	-3.63	27.23	1.00
1107.421875	-3.63	27.28	1.00
1108.886719	-3.64	27.33	1.00
1110.351563	-3.65	27.37	1.00
1111.816406	-3.65	27.42	1.00
1113.281250	-3.66	27.47	1.00
1114.746094	-3.67	27.53	1.00
1116.210938	-3.67	27.58	1.00
1117.675781	-3.68	27.64	1.00
1119.140625	-3.68	27.69	1.00
1120.605469	-3.69	27.75	1.00
1122.070313	-3.69	27.80	1.00
1123.535156	-3.69	27.86	1.00
1125.000000	-3.69	27.92	1.00
1126.464844	-3.70	27.97	1.00
