	SM57-20		
410.156250	-1.01	28.01	1.00
411.621094	-0.97	27.88	0.99
413.085938	-0.93	27.77	1.00
414.550781	-0.89	27.63	1.00
416.015625	-0.84	27.47	1.00
417.480469	-0.79	27.28	0.99
418.945313	-0.74	27.08	0.99
420.410156	-0.70	26.89	0.97
421.875000	-0.64	26.68	0.99
423.339844	-0.59	26.43	1.00
424.804688	-0.54	26.14	1.00
426.269531	-0.49	25.83	1.00
427.734375	-0.44	25.47	1.00
429.199219	-0.39	25.07	0.99
430.664063	-0.33	24.65	0.99
432.128906	-0.27	24.16	0.99
433.593750	-0.21	23.60	0.98
435.058594	-0.14	22.98	0.98
436.523438	-0.08	22.31	0.99
437.988281	-0.03	21.59	0.99
439.453125	-0.00	20.87	0.99
440.917969	0.01	20.18	0.99
442.382813	0.02	19.53	1.00
443.847656	0.03	18.89	0.99
445.312500	0.03	18.23	0.98
446.777344	0.02	17.48	0.92
448.242188	-0.01	16.59	0.90
449.707031	-0.06	15.95	0.98
451.171875	-0.13	15.53	0.99
452.636719	-0.20	15.25	0.99
454.101563	-0.27	15.10	0.99
455.566406	-0.34	15.00	0.98
457.031250	-0.40	14.94	0.99
458.496094	-0.45	14.91	1.00
459.960938	-0.49	14.87	1.00
461.425781	-0.53	14.84	1.00
462.890625	-0.56	14.79	0.99
464.355469	-0.60	14.74	0.99
465.820313	-0.64	14.74	0.98
467.285156	-0.68	14.78	0.99
468.750000	-0.71	14.85	0.99
470.214844	-0.75	14.94	1.00
471.679688	-0.78	15.00	1.00
473.144531	-0.81	15.08	1.00
474.609375	-0.85	15.13	1.00
476.074219	-0.89	15.20	1.00
477.539063	-0.93	15.28	1.00
479.003906	-0.97	15.38	1.00
480.468750	-1.01	15.50	1.00
481.933594	-1.06	15.65	0.99
483.398438	-1.10	15.85	1.00
484.863281	-1.14	16.09	1.00
486.328125	-1.17	16.35	1.00
487.792969	-1.20	16.63	1.00
489.257813	-1.23	16.93	1.00
490.722656	-1.25	17.24	1.00
492.187500	-1.27	17.56	1.00
493.652344	-1.28	17.89	1.00
495.117188	-1.30	18.21	1.00
496.582031	-1.30	18.54	1.00
498.046875	-1.30	18.87	1.00
499.511719	-1.30	19.19	1.00
500.976563	-1.29	19.49	1.00
502.441406	-1.27	19.77	1.00
503.906250	-1.25	20.01	1.00
505.371094	-1.24	20.20	0.99
506.835938	-1.22	20.33	0.99
508.300781	-1.21	20.46	0.99
509.765625	-1.21	20.61	1.00
511.230469	-1.21	20.80	1.00
512.695313	-1.21	21.01	1.00
514.160156	-1.21	21.25	1.00
515.625000	-1.20	21.49	1.00
517.089844	-1.19	21.73	1.00
518.554688	-1.18	21.97	1.00
520.019531	-1.16	22.21	1.00
521.484375	-1.14	22.43	1.00
522.949219	-1.11	22.65	1.00
524.414063	-1.08	22.86	1.00
525.878906	-1.05	23.06	1.00
527.343750	-1.01	23.23	1.00
528.808594	-0.97	23.37	1.00
530.273438	-0.94	23.49	1.00
531.738281	-0.90	23.58	1.00
533.203125	-0.86	23.64	1.00
534.667969	-0.83	23.69	1.00
536.132813	-0.80	23.74	1.00
537.597656	-0.77	23.78	1.00
539.062500	-0.73	23.81	1.00
540.527344	-0.70	23.84	1.00
541.992188	-0.67	23.87	1.00
543.457031	-0.63	23.88	1.00
544.921875	-0.60	23.89	1.00
546.386719	-0.56	23.89	1.00
547.851563	-0.52	23.86	1.00
549.316406	-0.49	23.82	1.00
550.781250	-0.45	23.76	1.00
552.246094	-0.41	23.69	1.00
553.710938	-0.37	23.60	1.00
555.175781	-0.34	23.51	1.00
556.640625	-0.30	23.41	1.00
558.105469	-0.27	23.29	0.99
559.570313	-0.24	23.16	0.96
561.035156	-0.21	23.02	0.92
562.500000	-0.18	22.84	0.94
563.964844	-0.15	22.64	0.98
565.429688	-0.13	22.43	0.99
566.894531	-0.11	22.21	1.00
568.359375	-0.09	21.99	1.00
569.824219	-0.08	21.77	1.00
571.289063	-0.06	21.55	1.00
572.753906	-0.05	21.34	1.00
574.218750	-0.04	21.14	1.00
575.683594	-0.03	20.96	1.00
577.148438	-0.02	20.78	1.00
578.613281	-0.01	20.60	0.99
580.078125	0.00	20.41	1.00
581.542969	0.01	20.23	1.00
583.007813	0.02	20.04	1.00
584.472656	0.02	19.84	1.00
585.937500	0.03	19.65	1.00
587.402344	0.03	19.45	1.00
588.867188	0.03	19.26	1.00
590.332031	0.03	19.06	1.00
591.796875	0.03	18.86	1.00
593.261719	0.03	18.68	1.00
594.726563	0.02	18.50	1.00
596.191406	0.02	18.33	1.00
597.656250	0.01	18.15	1.00
599.121094	0.01	17.97	1.00
600.585938	0.00	17.77	1.00
602.050781	-0.01	17.57	1.00
603.515625	-0.02	17.38	1.00
604.980469	-0.04	17.21	1.00
606.445313	-0.06	17.07	1.00
607.910156	-0.08	16.97	1.00
609.375000	-0.10	16.89	1.00
610.839844	-0.12	16.83	1.00
612.304688	-0.14	16.80	1.00
613.769531	-0.16	16.78	1.00
615.234375	-0.18	16.79	1.00
616.699219	-0.19	16.80	1.00
618.164063	-0.21	16.84	1.00
619.628906	-0.22	16.88	1.00
621.093750	-0.23	16.92	1.00
622.558594	-0.23	16.96	1.00
624.023438	-0.23	17.00	1.00
625.488281	-0.23	17.03	1.00
626.953125	-0.22	17.03	1.00
628.417969	-0.22	17.01	1.00
629.882813	-0.21	16.97	1.00
631.347656	-0.20	16.90	1.00
632.812500	-0.19	16.81	1.00
634.277344	-0.19	16.67	0.99
635.742188	-0.18	16.50	0.99
637.207031	-0.18	16.31	0.99
638.671875	-0.19	16.07	0.99
640.136719	-0.20	15.80	0.98
641.601563	-0.22	15.58	0.99
643.066406	-0.25	15.41	0.99
644.531250	-0.28	15.30	1.00
645.996094	-0.31	15.23	1.00
647.460938	-0.35	15.20	1.00
648.925781	-0.38	15.20	1.00
650.390625	-0.41	15.23	1.00
651.855469	-0.44	15.28	1.00
653.320313	-0.47	15.36	1.00
654.785156	-0.49	15.44	1.00
656.250000	-0.51	15.54	1.00
657.714844	-0.53	15.63	1.00
659.179688	-0.55	15.72	1.00
660.644531	-0.56	15.80	1.00
662.109375	-0.57	15.88	1.00
663.574219	-0.58	15.95	1.00
665.039063	-0.59	16.02	1.00
666.503906	-0.59	16.10	1.00
667.968750	-0.60	16.17	1.00
669.433594	-0.61	16.23	0.99
670.898438	-0.62	16.30	1.00
672.363281	-0.64	16.38	1.00
673.828125	-0.65	16.45	1.00
675.292969	-0.66	16.54	1.00
676.757813	-0.67	16.63	1.00
678.222656	-0.68	16.72	1.00
679.687500	-0.68	16.82	1.00
681.152344	-0.69	16.93	1.00
682.617188	-0.69	17.04	1.00
684.082031	-0.70	17.15	1.00
685.546875	-0.70	17.26	1.00
687.011719	-0.70	17.38	1.00
688.476563	-0.70	17.49	1.00
689.941406	-0.70	17.60	1.00
691.406250	-0.69	17.70	1.00
692.871094	-0.68	17.79	1.00
694.335938	-0.68	17.86	1.00
695.800781	-0.67	17.91	1.00
697.265625	-0.66	17.95	1.00
698.730469	-0.66	17.97	0.99
700.195313	-0.66	17.98	0.96
701.660156	-0.65	17.97	0.98
703.125000	-0.65	17.96	0.98
704.589844	-0.66	17.97	0.99
706.054688	-0.66	17.97	1.00
707.519531	-0.67	17.98	0.99
708.984375	-0.68	17.99	1.00
710.449219	-0.69	18.01	0.99
711.914063	-0.70	18.06	0.99
713.378906	-0.71	18.11	1.00
714.843750	-0.72	18.18	1.00
716.308594	-0.73	18.27	1.00
717.773438	-0.74	18.36	1.00
719.238281	-0.74	18.46	1.00
720.703125	-0.75	18.55	1.00
722.167969	-0.75	18.65	1.00
723.632813	-0.75	18.75	1.00
725.097656	-0.75	18.85	0.99
726.562500	-0.75	18.94	0.98
728.027344	-0.75	19.03	0.98
729.492188	-0.74	19.12	0.85
730.957031	-0.74	19.20	0.53
732.421875	-0.72	19.27	0.84
733.886719	-0.70	19.34	0.99
735.351563	-0.68	19.40	1.00
736.816406	-0.66	19.45	1.00
738.281250	-0.63	19.50	1.00
739.746094	-0.60	19.53	1.00
741.210938	-0.57	19.55	1.00
742.675781	-0.55	19.56	1.00
744.140625	-0.52	19.55	1.00
745.605469	-0.49	19.53	1.00
747.070313	-0.47	19.51	1.00
748.535156	-0.45	19.47	1.00
750.000000	-0.43	19.41	1.00
751.464844	-0.41	19.35	1.00
752.929688	-0.40	19.30	1.00
754.394531	-0.38	19.26	1.00
755.859375	-0.37	19.23	0.99
757.324219	-0.36	19.21	1.00
758.789063	-0.35	19.20	1.00
760.253906	-0.34	19.20	1.00
761.718750	-0.32	19.21	1.00
763.183594	-0.31	19.22	1.00
764.648438	-0.29	19.23	1.00
766.113281	-0.27	19.23	1.00
767.578125	-0.25	19.23	1.00
769.042969	-0.23	19.22	1.00
770.507813	-0.21	19.21	1.00
771.972656	-0.18	19.18	1.00
773.437500	-0.16	19.15	1.00
774.902344	-0.14	19.11	1.00
776.367188	-0.11	19.05	1.00
777.832031	-0.09	18.98	1.00
779.296875	-0.06	18.90	1.00
780.761719	-0.04	18.81	1.00
782.226563	-0.02	18.71	1.00
783.691406	-0.00	18.60	1.00
785.156250	0.02	18.48	1.00
786.621094	0.03	18.36	1.00
788.085938	0.05	18.24	1.00
789.550781	0.06	18.11	1.00
791.015625	0.08	17.99	1.00
792.480469	0.09	17.87	1.00
793.945313	0.10	17.75	1.00
795.410156	0.11	17.64	1.00
796.875000	0.12	17.52	1.00
798.339844	0.12	17.40	1.00
799.804688	0.13	17.29	1.00
801.269531	0.14	17.18	1.00
802.734375	0.14	17.08	1.00
804.199219	0.15	16.98	1.00
805.664063	0.16	16.89	1.00
807.128906	0.16	16.79	1.00
808.593750	0.17	16.69	1.00
810.058594	0.17	16.59	1.00
811.523438	0.18	16.49	1.00
812.988281	0.19	16.39	1.00
814.453125	0.19	16.28	1.00
815.917969	0.20	16.16	1.00
817.382813	0.20	16.04	1.00
818.847656	0.21	15.91	1.00
820.312500	0.21	15.77	1.00
821.777344	0.21	15.63	1.00
823.242188	0.21	15.48	1.00
824.707031	0.21	15.32	1.00
826.171875	0.21	15.16	1.00
827.636719	0.20	15.00	1.00
829.101563	0.20	14.83	1.00
830.566406	0.19	14.67	1.00
832.031250	0.18	14.51	0.99
833.496094	0.16	14.36	1.00
834.960938	0.14	14.23	1.00
836.425781	0.12	14.12	1.00
837.890625	0.10	14.05	0.99
839.355469	0.08	13.99	1.00
840.820313	0.06	13.96	1.00
842.285156	0.04	13.94	1.00
843.750000	0.03	13.92	1.00
845.214844	0.01	13.91	1.00
846.679688	-0.00	13.90	1.00
848.144531	-0.02	13.89	1.00
849.609375	-0.03	13.89	1.00
851.074219	-0.04	13.88	1.00
852.539063	-0.05	13.88	1.00
854.003906	-0.07	13.88	1.00
855.468750	-0.08	13.89	1.00
856.933594	-0.09	13.90	1.00
858.398438	-0.10	13.91	1.00
859.863281	-0.12	13.93	1.00
861.328125	-0.13	13.95	1.00
862.792969	-0.14	13.98	1.00
864.257813	-0.15	14.01	1.00
865.722656	-0.16	14.04	1.00
867.187500	-0.17	14.07	1.00
868.652344	-0.18	14.10	1.00
870.117188	-0.18	14.14	1.00
871.582031	-0.19	14.17	1.00
873.046875	-0.20	14.20	1.00
874.511719	-0.20	14.23	1.00
875.976563	-0.21	14.26	1.00
877.441406	-0.22	14.29	1.00
878.906250	-0.22	14.32	1.00
880.371094	-0.23	14.36	1.00
881.835938	-0.24	14.39	1.00
883.300781	-0.24	14.42	1.00
884.765625	-0.25	14.46	1.00
886.230469	-0.25	14.50	1.00
887.695313	-0.26	14.53	1.00
889.160156	-0.26	14.56	1.00
890.625000	-0.27	14.60	1.00
892.089844	-0.27	14.63	1.00
893.554688	-0.28	14.66	1.00
895.019531	-0.28	14.69	1.00
896.484375	-0.29	14.72	1.00
897.949219	-0.30	14.76	1.00
899.414063	-0.30	14.80	1.00
900.878906	-0.31	14.83	1.00
902.343750	-0.31	14.87	1.00
903.808594	-0.32	14.91	1.00
905.273438	-0.33	14.95	1.00
906.738281	-0.33	14.99	1.00
908.203125	-0.34	15.04	1.00
909.667969	-0.35	15.10	1.00
911.132813	-0.36	15.16	1.00
912.597656	-0.36	15.23	1.00
914.062500	-0.37	15.31	1.00
915.527344	-0.37	15.39	1.00
916.992188	-0.38	15.47	1.00
918.457031	-0.38	15.56	1.00
919.921875	-0.38	15.64	1.00
921.386719	-0.39	15.73	1.00
922.851563	-0.39	15.82	1.00
924.316406	-0.39	15.90	1.00
925.781250	-0.39	15.98	1.00
927.246094	-0.38	16.06	1.00
928.710938	-0.38	16.13	1.00
930.175781	-0.38	16.20	1.00
931.640625	-0.38	16.27	1.00
933.105469	-0.38	16.34	1.00
934.570313	-0.38	16.41	1.00
936.035156	-0.38	16.48	1.00
937.500000	-0.37	16.55	1.00
938.964844	-0.37	16.62	1.00
940.429688	-0.37	16.68	1.00
941.894531	-0.36	16.75	1.00
943.359375	-0.36	16.82	1.00
944.824219	-0.36	16.89	1.00
946.289063	-0.35	16.96	1.00
947.753906	-0.35	17.03	1.00
949.218750	-0.35	17.10	1.00
950.683594	-0.34	17.18	1.00
952.148438	-0.34	17.25	1.00
953.613281	-0.33	17.33	1.00
955.078125	-0.32	17.41	1.00
956.542969	-0.31	17.48	1.00
958.007813	-0.30	17.55	1.00
959.472656	-0.29	17.61	1.00
960.937500	-0.28	17.67	1.00
962.402344	-0.27	17.72	1.00
963.867188	-0.26	17.76	1.00
965.332031	-0.25	17.80	1.00
966.796875	-0.23	17.83	1.00
968.261719	-0.22	17.86	1.00
969.726563	-0.21	17.87	1.00
971.191406	-0.20	17.88	1.00
972.656250	-0.19	17.89	1.00
974.121094	-0.18	17.90	1.00
975.585938	-0.17	17.90	1.00
977.050781	-0.17	17.91	1.00
978.515625	-0.16	17.91	1.00
979.980469	-0.15	17.91	1.00
981.445313	-0.14	17.91	1.00
982.910156	-0.14	17.91	1.00
984.375000	-0.13	17.91	1.00
985.839844	-0.13	17.91	1.00
987.304688	-0.12	17.91	1.00
988.769531	-0.12	17.90	1.00
990.234375	-0.11	17.90	1.00
991.699219	-0.11	17.89	1.00
993.164063	-0.11	17.89	1.00
994.628906	-0.10	17.88	1.00
996.093750	-0.10	17.88	1.00
997.558594	-0.10	17.87	1.00
999.023438	-0.10	17.87	1.00
1000.488281	-0.10	17.88	1.00
1001.953125	-0.10	17.89	1.00
1003.417969	-0.10	17.90	1.00
1004.882813	-0.10	17.93	1.00
1006.347656	-0.10	17.96	1.00
1007.812500	-0.10	18.00	1.00
1009.277344	-0.10	18.04	1.00
1010.742188	-0.10	18.08	1.00
1012.207031	-0.10	18.13	1.00
1013.671875	-0.09	18.18	1.00
1015.136719	-0.09	18.23	1.00
1016.601563	-0.08	18.28	1.00
1018.066406	-0.08	18.33	1.00
1019.531250	-0.07	18.37	1.00
1020.996094	-0.06	18.41	1.00
1022.460938	-0.06	18.45	1.00
1023.925781	-0.05	18.48	1.00
1025.390625	-0.04	18.51	1.00
1026.855469	-0.03	18.53	1.00
1028.320313	-0.03	18.55	1.00
1029.785156	-0.02	18.56	1.00
1031.250000	-0.01	18.57	1.00
1032.714844	-0.01	18.58	1.00
1034.179688	-0.00	18.60	1.00
1035.644531	0.00	18.61	1.00
1037.109375	0.01	18.63	1.00
1038.574219	0.01	18.65	1.00
1040.039063	0.02	18.67	1.00
1041.503906	0.02	18.70	1.00
1042.968750	0.03	18.73	1.00
1044.433594	0.03	18.76	1.00
1045.898438	0.04	18.79	1.00
1047.363281	0.04	18.82	1.00
1048.828125	0.05	18.85	1.00
1050.292969	0.06	18.88	1.00
1051.757813	0.06	18.92	1.00
1053.222656	0.07	18.95	1.00
1054.687500	0.08	18.98	1.00
1056.152344	0.09	19.01	1.00
1057.617188	0.10	19.03	1.00
1059.082031	0.11	19.06	1.00
1060.546875	0.11	19.07	1.00
1062.011719	0.12	19.08	1.00
1063.476563	0.13	19.09	1.00
1064.941406	0.14	19.09	1.00
1066.406250	0.15	19.09	1.00
1067.871094	0.15	19.10	1.00
1069.335938	0.16	19.10	1.00
1070.800781	0.17	19.12	1.00
1072.265625	0.17	19.13	1.00
1073.730469	0.18	19.14	1.00
1075.195313	0.18	19.16	1.00
1076.660156	0.19	19.17	1.00
1078.125000	0.20	19.19	1.00
1079.589844	0.20	19.21	1.00
1081.054688	0.21	19.23	1.00
1082.519531	0.22	19.24	1.00
1083.984375	0.22	19.26	1.00
1085.449219	0.23	19.28	1.00
1086.914063	0.24	19.30	1.00
1088.378906	0.24	19.31	1.00
1089.843750	0.25	19.33	1.00
1091.308594	0.26	19.35	1.00
1092.773438	0.27	19.36	1.00
1094.238281	0.27	19.38	1.00
1095.703125	0.28	19.39	1.00
1097.167969	0.29	19.41	1.00
1098.632813	0.30	19.42	1.00
1100.097656	0.30	19.44	1.00
1101.562500	0.31	19.46	1.00
1103.027344	0.32	19.47	1.00
1104.492188	0.33	19.49	1.00
1105.957031	0.34	19.51	1.00
1107.421875	0.35	19.52	1.00
1108.886719	0.36	19.53	1.00
1110.351563	0.36	19.53	1.00
1111.816406	0.37	19.53	1.00
1113.281250	0.38	19.53	1.00
1114.746094	0.39	19.53	1.00
1116.210938	0.40	19.52	1.00
1117.675781	0.41	19.52	1.00
1119.140625	0.42	19.51	1.00
1120.605469	0.42	19.50	1.00
1122.070313	0.43	19.50	1.00
1123.535156	0.44	19.49	1.00
1125.000000	0.45	19.49	1.00
1126.464844	0.45	19.48	1.00
1127.929688	0.46	19.48	1.00
1129.394531	0.47	19.48	1.00
1130.859375	0.47	19.48	1.00
1132.324219	0.48	19.48	1.00
1133.789063	0.49	19.47	1.00
1135.253906	0.50	19.45	1.00
1136.718750	0.51	19.43	1.00
1138.183594	0.51	19.40	0.99
1139.648438	0.52	19.36	0.99
