	SM57-155		
401.367188	-11.58	17.30	0.56
402.832031	-11.52	23.08	0.62
404.296875	-11.48	29.49	0.76
405.761719	-11.44	34.23	0.83
407.226563	-11.43	35.81	0.80
408.691406	-11.43	35.44	0.85
410.156250	-11.43	33.96	0.88
411.621094	-11.43	31.86	0.79
413.085938	-11.42	29.71	0.88
414.550781	-11.42	27.25	0.85
416.015625	-11.42	24.79	0.84
417.480469	-11.41	22.58	0.85
418.945313	-11.41	21.30	0.72
420.410156	-11.42	21.30	0.60
421.875000	-11.44	22.08	0.66
423.339844	-11.45	22.99	0.46
424.804688	-11.47	23.92	0.17
426.269531	-11.43	24.94	0.59
427.734375	-11.38	26.63	0.74
429.199219	-11.32	29.96	0.85
430.664063	-11.25	36.94	0.83
432.128906	-11.18	49.71	0.87
433.593750	-11.10	73.82	0.93
435.058594	-11.03	106.25	0.91
436.523438	-10.98	129.53	0.84
437.988281	-10.97	139.56	0.52
439.453125	-10.99	141.41	0.73
440.917969	-11.06	139.80	0.87
442.382813	-11.15	137.64	0.81
443.847656	-11.25	135.36	0.89
445.312500	-11.35	132.97	0.75
446.777344	-11.45	130.30	0.72
448.242188	-11.58	126.98	0.80
449.707031	-11.74	124.14	0.93
451.171875	-11.92	121.75	0.89
452.636719	-12.10	119.62	0.80
454.101563	-12.29	117.45	0.81
455.566406	-12.49	115.31	0.89
457.031250	-12.69	113.27	0.94
458.496094	-12.89	111.48	0.96
459.960938	-13.10	109.95	0.83
461.425781	-13.30	108.68	0.65
462.890625	-13.47	107.50	0.60
464.355469	-13.63	106.33	0.75
465.820313	-13.79	105.12	0.93
467.285156	-13.96	103.94	0.92
468.750000	-14.13	102.85	0.90
470.214844	-14.30	101.86	0.84
471.679688	-14.46	100.97	0.75
473.144531	-14.60	100.10	0.57
474.609375	-14.73	99.30	0.75
476.074219	-14.85	98.44	0.84
477.539063	-14.96	97.59	0.87
479.003906	-15.05	96.81	0.81
480.468750	-15.13	96.14	0.55
481.933594	-15.19	95.55	0.47
483.398438	-15.25	94.86	0.34
484.863281	-15.29	94.11	0.35
486.328125	-15.31	93.42	0.68
487.792969	-15.32	92.71	0.84
489.257813	-15.31	91.98	0.90
490.722656	-15.28	91.26	0.90
492.187500	-15.25	90.56	0.91
493.652344	-15.21	89.82	0.94
495.117188	-15.15	89.05	0.94
496.582031	-15.10	88.28	0.96
498.046875	-15.03	87.63	0.95
499.511719	-14.97	87.09	0.95
500.976563	-14.89	86.74	0.91
502.441406	-14.81	86.57	0.92
503.906250	-14.73	86.62	0.90
505.371094	-14.64	86.74	0.77
506.835938	-14.56	86.69	0.75
508.300781	-14.50	86.17	0.80
509.765625	-14.47	85.33	0.92
511.230469	-14.44	84.44	0.97
512.695313	-14.44	83.52	0.90
514.160156	-14.44	82.75	0.92
515.625000	-14.44	82.18	0.84
517.089844	-14.43	81.72	0.76
518.554688	-14.41	81.36	0.62
520.019531	-14.37	81.03	0.81
521.484375	-14.30	80.72	0.68
522.949219	-14.22	80.48	0.76
524.414063	-14.11	80.32	0.84
525.878906	-13.99	80.29	0.76
527.343750	-13.88	80.30	0.80
528.808594	-13.78	79.89	0.93
530.273438	-13.70	78.84	0.94
531.738281	-13.64	77.47	0.98
533.203125	-13.59	75.90	0.99
534.667969	-13.56	74.19	0.98
536.132813	-13.54	72.41	0.99
537.597656	-13.54	70.66	0.99
539.062500	-13.55	68.92	0.98
540.527344	-13.56	67.24	0.98
541.992188	-13.58	65.61	0.98
543.457031	-13.61	64.07	0.96
544.921875	-13.64	62.58	0.94
546.386719	-13.68	61.13	0.92
547.851563	-13.71	59.71	0.88
549.316406	-13.74	58.37	0.84
550.781250	-13.78	57.07	0.89
552.246094	-13.81	55.81	0.86
553.710938	-13.84	54.60	0.70
555.175781	-13.86	53.43	0.42
556.640625	-13.88	52.25	0.33
558.105469	-13.88	51.13	0.60
559.570313	-13.87	50.02	0.77
561.035156	-13.86	48.91	0.79
562.500000	-13.85	47.80	0.57
563.964844	-13.84	46.76	0.13
565.429688	-13.84	45.80	0.38
566.894531	-13.84	44.80	0.44
568.359375	-13.84	43.78	0.78
569.824219	-13.83	42.72	0.88
571.289063	-13.83	41.60	0.88
572.753906	-13.83	40.42	0.80
574.218750	-13.83	39.27	0.92
575.683594	-13.83	38.11	0.93
577.148438	-13.83	36.97	0.95
578.613281	-13.83	35.82	0.93
580.078125	-13.83	34.67	0.93
581.542969	-13.83	33.51	0.95
583.007813	-13.83	32.39	0.93
584.472656	-13.82	31.31	0.92
585.937500	-13.81	30.23	0.92
587.402344	-13.80	29.15	0.97
588.867188	-13.79	28.09	0.95
590.332031	-13.77	27.01	0.96
591.796875	-13.76	25.90	0.95
593.261719	-13.74	24.80	0.97
594.726563	-13.72	23.66	0.97
596.191406	-13.71	22.52	0.98
597.656250	-13.69	21.38	0.96
599.121094	-13.68	20.30	0.98
600.585938	-13.67	19.30	0.97
602.050781	-13.67	18.46	0.96
603.515625	-13.67	17.87	0.96
604.980469	-13.68	17.53	0.89
606.445313	-13.68	17.39	0.83
607.910156	-13.68	17.40	0.56
609.375000	-13.67	17.51	0.09
610.839844	-13.66	17.63	0.39
612.304688	-13.63	17.71	0.62
613.769531	-13.58	17.87	0.60
615.234375	-13.52	18.12	0.57
616.699219	-13.45	18.31	0.81
618.164063	-13.39	18.26	0.94
619.628906	-13.33	17.96	0.96
621.093750	-13.26	17.46	0.97
622.558594	-13.20	16.88	0.97
624.023438	-13.14	16.25	0.96
625.488281	-13.08	15.68	0.94
626.953125	-13.03	15.22	0.97
628.417969	-12.97	14.86	0.96
629.882813	-12.91	14.58	0.99
631.347656	-12.85	14.43	0.96
632.812500	-12.79	14.47	0.96
634.277344	-12.74	14.90	0.98
635.742188	-12.69	15.89	0.95
637.207031	-12.65	17.51	0.93
638.671875	-12.63	20.05	0.93
640.136719	-12.61	23.63	0.90
641.601563	-12.60	27.77	0.91
643.066406	-12.61	31.70	0.95
644.531250	-12.63	34.93	0.93
645.996094	-12.66	37.32	0.97
647.460938	-12.70	38.89	0.95
648.925781	-12.74	39.85	0.94
650.390625	-12.79	40.42	0.97
651.855469	-12.84	40.65	0.95
653.320313	-12.89	40.67	0.95
654.785156	-12.94	40.63	0.95
656.250000	-12.99	40.60	0.87
657.714844	-13.02	40.61	0.82
659.179688	-13.04	40.66	0.33
660.644531	-13.06	40.67	0.51
662.109375	-13.06	40.58	0.26
663.574219	-13.06	40.51	0.40
665.039063	-13.04	40.44	0.69
666.503906	-13.01	40.28	0.79
667.968750	-12.97	40.00	0.91
669.433594	-12.93	39.50	0.94
670.898438	-12.90	38.76	0.96
672.363281	-12.87	37.82	0.97
673.828125	-12.85	36.73	0.96
675.292969	-12.83	35.55	0.88
676.757813	-12.80	34.35	0.88
678.222656	-12.78	33.16	0.96
679.687500	-12.76	31.96	0.96
681.152344	-12.74	30.73	0.98
682.617188	-12.72	29.50	0.98
684.082031	-12.71	28.24	0.93
685.546875	-12.70	27.01	0.96
687.011719	-12.69	25.77	0.97
688.476563	-12.69	24.55	0.98
689.941406	-12.69	23.41	0.98
691.406250	-12.69	22.35	0.97
692.871094	-12.70	21.40	0.95
694.335938	-12.71	20.52	0.91
695.800781	-12.72	19.74	0.92
697.265625	-12.74	19.12	0.86
698.730469	-12.76	18.64	0.61
700.195313	-12.78	18.30	0.60
701.660156	-12.81	18.06	0.12
703.125000	-12.82	17.85	0.59
704.589844	-12.83	17.56	0.77
706.054688	-12.84	17.15	0.73
707.519531	-12.85	16.68	0.73
708.984375	-12.86	16.21	0.83
710.449219	-12.86	15.82	0.80
711.914063	-12.87	15.49	0.81
713.378906	-12.87	15.30	0.75
714.843750	-12.88	15.24	0.41
716.308594	-12.88	15.21	0.28
717.773438	-12.88	15.15	0.73
719.238281	-12.87	15.10	0.86
720.703125	-12.86	15.09	0.87
722.167969	-12.86	15.20	0.90
723.632813	-12.85	15.44	0.94
725.097656	-12.85	15.94	0.96
726.562500	-12.85	16.78	0.94
728.027344	-12.86	18.07	0.78
729.492188	-12.87	20.11	0.27
730.957031	-12.90	22.27	0.88
732.421875	-12.95	23.58	0.89
733.886719	-13.00	24.09	0.70
735.351563	-13.06	23.58	0.61
736.816406	-13.14	22.64	0.45
738.281250	-13.22	21.29	0.86
739.746094	-13.29	19.79	0.93
741.210938	-13.37	18.10	0.90
742.675781	-13.44	16.26	0.95
744.140625	-13.51	14.34	0.96
745.605469	-13.58	12.28	0.92
747.070313	-13.64	10.11	0.86
748.535156	-13.70	7.97	0.94
750.000000	-13.77	6.04	0.84
751.464844	-13.83	4.29	0.91
752.929688	-13.90	2.94	0.88
754.394531	-13.97	1.90	0.79
755.859375	-14.03	1.10	0.87
757.324219	-14.09	0.47	0.76
758.789063	-14.15	-0.08	0.74
760.253906	-14.20	-0.46	0.72
761.718750	-14.25	-0.89	0.64
763.183594	-14.28	-1.58	0.43
764.648438	-14.31	-2.12	0.67
766.113281	-14.33	-1.75	0.85
767.578125	-14.36	4.82	0.92
769.042969	-14.38	91.33	0.82
770.507813	-14.40	143.59	0.73
771.972656	-14.41	149.71	0.88
773.437500	-14.42	151.13	0.91
774.902344	-14.42	150.93	0.89
776.367188	-14.43	149.56	0.90
777.832031	-14.43	147.17	0.95
779.296875	-14.44	144.07	0.87
780.761719	-14.45	140.57	0.89
782.226563	-14.47	137.37	0.93
783.691406	-14.48	134.50	0.87
785.156250	-14.49	131.92	0.79
786.621094	-14.49	129.47	0.95
788.085938	-14.49	126.99	0.94
789.550781	-14.50	124.21	0.95
791.015625	-14.50	121.20	0.97
792.480469	-14.51	117.97	0.93
793.945313	-14.52	114.78	0.97
795.410156	-14.53	111.69	0.95
796.875000	-14.55	108.68	0.96
798.339844	-14.56	105.69	0.96
799.804688	-14.57	102.78	0.95
801.269531	-14.58	99.91	0.98
802.734375	-14.59	97.06	0.99
804.199219	-14.60	94.31	0.97
805.664063	-14.62	91.64	0.95
807.128906	-14.64	89.09	0.99
808.593750	-14.65	86.74	0.98
810.058594	-14.67	84.61	0.95
811.523438	-14.69	82.64	0.94
812.988281	-14.71	80.82	0.88
814.453125	-14.72	79.13	0.93
815.917969	-14.73	77.53	0.95
817.382813	-14.74	76.06	0.94
818.847656	-14.75	74.77	0.96
820.312500	-14.75	73.66	0.94
821.777344	-14.75	72.73	0.94
823.242188	-14.75	71.92	0.93
824.707031	-14.74	71.22	0.93
826.171875	-14.73	70.64	0.69
827.636719	-14.71	70.09	0.43
829.101563	-14.69	69.51	0.86
830.566406	-14.67	68.92	0.87
832.031250	-14.64	68.33	0.83
833.496094	-14.62	67.57	0.92
834.960938	-14.60	66.55	0.81
836.425781	-14.59	65.31	0.91
837.890625	-14.58	63.90	0.96
839.355469	-14.58	62.34	0.97
840.820313	-14.58	60.70	0.99
842.285156	-14.59	59.00	0.99
843.750000	-14.61	57.29	0.96
845.214844	-14.62	55.58	0.98
846.679688	-14.65	53.94	0.97
848.144531	-14.67	52.39	0.95
849.609375	-14.70	50.97	0.95
851.074219	-14.73	49.60	0.98
852.539063	-14.75	48.28	0.94
854.003906	-14.77	46.96	0.94
855.468750	-14.79	45.67	0.97
856.933594	-14.81	44.42	0.95
858.398438	-14.82	43.17	0.97
859.863281	-14.84	41.93	0.99
861.328125	-14.85	40.70	0.98
862.792969	-14.86	39.46	0.97
864.257813	-14.88	38.22	0.98
865.722656	-14.89	37.00	0.98
867.187500	-14.91	35.88	1.00
868.652344	-14.94	34.87	0.99
870.117188	-14.96	33.97	0.98
871.582031	-14.99	33.21	0.96
873.046875	-15.01	32.57	0.92
874.511719	-15.04	32.02	0.91
875.976563	-15.06	31.53	0.90
877.441406	-15.07	31.12	0.89
878.906250	-15.09	30.81	0.70
880.371094	-15.10	30.60	0.55
881.835938	-15.11	30.44	0.36
883.300781	-15.12	30.35	0.64
884.765625	-15.12	30.31	0.80
886.230469	-15.13	30.37	0.82
887.695313	-15.13	30.57	0.64
889.160156	-15.13	30.88	0.68
890.625000	-15.14	31.23	0.77
892.089844	-15.14	31.55	0.76
893.554688	-15.14	31.73	0.69
895.019531	-15.14	31.79	0.82
896.484375	-15.13	31.76	0.88
897.949219	-15.13	31.60	0.91
899.414063	-15.12	31.30	0.87
900.878906	-15.11	30.92	0.92
902.343750	-15.10	30.47	0.94
903.808594	-15.09	29.97	0.87
905.273438	-15.07	29.45	0.92
906.738281	-15.06	28.99	0.94
908.203125	-15.04	28.64	0.91
909.667969	-15.03	28.45	0.87
911.132813	-15.01	28.39	0.74
912.597656	-14.99	28.38	0.75
914.062500	-14.97	28.41	0.81
915.527344	-14.94	28.44	0.75
916.992188	-14.90	28.42	0.73
918.457031	-14.86	28.31	0.85
919.921875	-14.81	28.14	0.94
921.386719	-14.77	27.88	0.92
922.851563	-14.71	27.53	0.91
924.316406	-14.65	27.17	0.90
925.781250	-14.59	26.81	0.56
927.246094	-14.52	26.48	0.27
928.710938	-14.44	26.15	0.52
930.175781	-14.36	25.78	0.84
931.640625	-14.26	25.31	0.94
933.105469	-14.17	24.71	0.97
934.570313	-14.08	23.95	0.98
936.035156	-13.99	23.06	0.98
937.500000	-13.89	22.11	0.98
938.964844	-13.80	21.10	0.99
940.429688	-13.70	20.05	0.99
941.894531	-13.61	18.97	0.98
943.359375	-13.52	17.89	0.98
944.824219	-13.42	16.80	0.98
946.289063	-13.33	15.78	0.99
947.753906	-13.23	14.85	0.99
949.218750	-13.14	14.01	0.99
950.683594	-13.05	13.32	0.98
952.148438	-12.95	12.83	0.97
953.613281	-12.86	12.56	0.97
955.078125	-12.77	12.51	0.98
956.542969	-12.67	12.72	0.96
958.007813	-12.58	13.38	0.97
959.472656	-12.49	14.69	0.96
960.937500	-12.41	16.82	0.97
962.402344	-12.33	19.85	0.98
963.867188	-12.25	23.67	0.97
965.332031	-12.18	27.92	0.96
966.796875	-12.10	32.14	0.96
968.261719	-12.04	35.93	0.96
969.726563	-11.97	39.02	0.89
971.191406	-11.91	41.24	0.96
972.656250	-11.86	42.81	0.97
974.121094	-11.80	43.86	0.96
975.585938	-11.74	44.65	0.98
977.050781	-11.68	45.35	0.98
978.515625	-11.62	46.02	0.97
979.980469	-11.56	46.73	0.96
981.445313	-11.49	47.55	0.96
982.910156	-11.42	48.48	0.96
984.375000	-11.35	49.61	0.96
985.839844	-11.28	51.01	0.96
987.304688	-11.20	52.70	0.96
988.769531	-11.13	54.71	0.95
990.234375	-11.06	57.01	0.97
991.699219	-10.99	59.57	0.91
993.164063	-10.92	62.11	0.98
994.628906	-10.87	64.29	0.97
996.093750	-10.81	65.86	0.98
997.558594	-10.76	66.76	0.96
999.023438	-10.72	67.07	0.97
1000.488281	-10.68	66.59	0.91
1001.953125	-10.65	65.43	0.98
1003.417969	-10.62	63.84	0.97
1004.882813	-10.61	62.05	0.99
1006.347656	-10.59	60.22	0.98
1007.812500	-10.58	58.45	0.99
1009.277344	-10.58	56.74	1.00
1010.742188	-10.57	55.08	1.00
1012.207031	-10.57	53.46	0.99
1013.671875	-10.57	51.90	0.99
1015.136719	-10.57	50.39	0.99
1016.601563	-10.57	48.97	1.00
1018.066406	-10.57	47.64	0.99
1019.531250	-10.57	46.40	0.99
1020.996094	-10.57	45.27	0.99
1022.460938	-10.57	44.24	0.99
1023.925781	-10.57	43.30	0.99
1025.390625	-10.57	42.46	0.97
1026.855469	-10.57	41.74	0.95
1028.320313	-10.57	41.15	0.96
1029.785156	-10.57	40.76	0.87
1031.250000	-10.57	40.61	0.91
1032.714844	-10.58	40.63	0.89
1034.179688	-10.59	40.63	0.93
1035.644531	-10.61	40.44	0.98
1037.109375	-10.63	40.08	0.99
1038.574219	-10.64	39.56	0.98
1040.039063	-10.66	38.93	0.99
1041.503906	-10.68	38.21	0.99
1042.968750	-10.70	37.41	0.99
1044.433594	-10.72	36.56	0.99
1045.898438	-10.74	35.63	0.99
1047.363281	-10.76	34.64	0.99
1048.828125	-10.79	33.63	0.99
1050.292969	-10.81	32.62	0.99
1051.757813	-10.83	31.61	0.99
1053.222656	-10.86	30.64	0.99
1054.687500	-10.88	29.70	0.99
1056.152344	-10.91	28.80	0.99
1057.617188	-10.94	27.96	0.99
1059.082031	-10.96	27.15	0.99
1060.546875	-10.99	26.40	0.99
1062.011719	-11.01	25.70	0.98
1063.476563	-11.04	25.09	0.99
1064.941406	-11.07	24.56	1.00
1066.406250	-11.09	24.11	0.99
1067.871094	-11.12	23.74	0.99
1069.335938	-11.15	23.49	0.99
1070.800781	-11.18	23.35	0.95
1072.265625	-11.21	23.33	0.91
1073.730469	-11.24	23.37	0.89
1075.195313	-11.27	23.41	0.78
1076.660156	-11.30	23.43	0.73
1078.125000	-11.32	23.44	0.77
1079.589844	-11.33	23.44	0.90
1081.054688	-11.34	23.45	0.95
1082.519531	-11.35	23.51	0.97
1083.984375	-11.36	23.61	0.91
1085.449219	-11.36	23.73	0.92
1086.914063	-11.36	23.88	0.87
1088.378906	-11.35	24.02	0.74
1089.843750	-11.33	24.17	0.60
1091.308594	-11.31	24.30	0.82
1092.773438	-11.28	24.40	0.88
1094.238281	-11.25	24.50	0.92
1095.703125	-11.22	24.59	0.95
1097.167969	-11.18	24.70	0.96
1098.632813	-11.13	24.82	0.91
1100.097656	-11.09	24.94	0.90
1101.562500	-11.04	25.08	0.93
1103.027344	-10.98	25.23	0.91
1104.492188	-10.93	25.38	0.96
1105.957031	-10.87	25.53	0.98
1107.421875	-10.81	25.71	0.98
1108.886719	-10.75	25.92	0.97
1110.351563	-10.70	26.19	0.96
1111.816406	-10.64	26.51	0.97
1113.281250	-10.59	26.91	0.99
1114.746094	-10.53	27.37	0.96
1116.210938	-10.48	27.89	0.92
1117.675781	-10.43	28.50	0.94
1119.140625	-10.38	29.18	0.89
1120.605469	-10.33	29.93	0.93
