	SM57-95		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1.464844	1234.57	45.00	1.00
2.929688	-59.69	120.45	0.38
4.394531	-59.71	133.57	0.53
5.859375	-55.22	146.11	0.88
7.324219	-41.56	14.30	0.53
8.789063	-41.00	111.16	0.99
10.253906	-17.52	70.24	1.00
11.718750	-31.56	-31.80	0.18
13.183594	-29.85	-128.49	0.49
14.648438	-26.85	5.45	0.35
16.113281	-32.53	154.33	0.57
17.578125	-29.82	166.34	0.90
19.042969	-27.62	96.63	0.26
20.507813	-19.42	-171.01	0.54
21.972656	-17.24	159.44	0.29
23.437500	-14.77	91.80	0.54
24.902344	-13.98	110.56	0.42
26.367188	-16.96	130.55	0.99
27.832031	1234.57	45.00	1.00
29.296875	-15.63	129.81	0.39
30.761719	-16.88	48.15	0.24
32.226563	-13.18	52.26	0.26
33.691406	-10.69	39.01	0.20
35.156250	-12.71	118.32	0.22
36.621094	-14.82	123.72	0.72
38.085938	-16.11	163.82	0.42
39.550781	-15.74	157.78	0.48
41.015625	-14.43	144.50	0.71
42.480469	-13.21	148.60	0.48
43.945313	-12.70	146.61	0.59
45.410156	-12.07	139.54	0.48
46.875000	-12.68	126.90	0.71
48.339844	-12.85	120.74	0.83
49.804688	-13.60	122.31	0.76
51.269531	-13.80	119.77	0.84
52.734375	-13.77	118.55	0.96
54.199219	-13.45	116.09	0.97
55.664063	-12.84	111.67	0.85
57.128906	-12.22	112.62	0.82
58.593750	-11.89	113.84	0.90
60.058594	-11.35	111.05	0.91
61.523438	-10.81	107.23	0.90
62.988281	-10.02	102.10	0.92
64.453125	-9.37	106.89	0.96
65.917969	-8.60	125.69	0.86
67.382813	-7.74	-179.39	0.66
68.847656	-6.44	-137.08	0.40
70.312500	-4.60	-124.20	0.27
71.777344	-2.54	-112.20	0.33
73.242188	-2.05	-111.70	0.56
74.707031	-3.09	-116.25	0.35
76.171875	-5.17	-121.67	0.44
77.636719	-6.94	-128.82	0.74
79.101563	-8.49	-137.37	0.76
80.566406	-9.54	-159.07	0.92
82.031250	-10.02	160.30	0.95
83.496094	-10.22	134.34	0.91
84.960938	-10.33	124.55	0.95
86.425781	-10.29	118.68	0.94
87.890625	-10.12	113.79	0.92
89.355469	-9.98	109.02	0.89
90.820313	-9.82	105.48	0.74
92.285156	-9.66	101.10	0.94
93.750000	-9.48	96.63	0.97
95.214844	-9.28	93.21	0.98
96.679688	-9.07	89.99	0.96
98.144531	-8.93	88.05	0.94
99.609375	-8.67	87.44	0.96
101.074219	-8.46	86.80	0.98
102.539063	-8.28	86.94	0.97
104.003906	-8.14	88.18	0.94
105.468750	-8.00	90.19	0.85
106.933594	-7.76	93.25	0.65
108.398438	-7.33	95.21	0.71
109.863281	-6.84	95.65	0.75
111.328125	-6.44	94.19	0.68
112.792969	-5.88	92.31	0.39
114.257813	-5.36	90.28	0.30
115.722656	-4.86	86.34	0.09
117.187500	-4.54	81.99	0.59
118.652344	-4.29	77.44	0.86
120.117188	-4.09	73.83	0.89
121.582031	-3.90	70.53	0.97
123.046875	-3.80	66.99	0.99
124.511719	-3.76	63.70	0.99
125.976563	-3.77	60.62	0.99
127.441406	-3.82	57.19	0.94
128.906250	-3.95	53.45	0.94
130.371094	-4.15	51.23	0.96
131.835938	-4.30	49.52	0.92
133.300781	-4.54	47.20	0.96
134.765625	-4.81	44.95	0.99
136.230469	-5.10	42.90	0.98
137.695313	-5.41	40.98	0.99
139.160156	-5.73	39.34	0.97
140.625000	-6.04	38.13	0.93
142.089844	-6.21	37.39	0.81
143.554688	-6.35	36.42	0.77
145.019531	-6.44	36.14	0.91
146.484375	-6.47	36.05	0.85
147.949219	-6.57	35.34	0.88
149.414063	-6.69	34.95	0.96
150.878906	-6.79	34.85	0.97
152.343750	-6.90	34.79	0.94
153.808594	-6.98	34.37	0.94
155.273438	-7.05	34.31	0.99
156.738281	-7.13	34.47	0.98
158.203125	-7.16	34.76	0.98
159.667969	-7.16	35.19	0.92
161.132813	-7.14	35.47	0.91
162.597656	-7.14	35.12	0.91
164.062500	-7.10	34.77	0.95
165.527344	-7.05	34.30	0.91
166.992188	-6.96	33.66	0.91
168.457031	-6.78	32.62	0.83
169.921875	-6.63	31.91	0.94
171.386719	-6.54	31.16	0.95
172.851563	-6.50	30.71	0.98
174.316406	-6.45	29.92	0.98
175.781250	-6.42	28.53	0.96
177.246094	-6.45	27.01	0.99
178.710938	-6.54	25.57	0.99
180.175781	-6.69	24.44	1.00
181.640625	-6.87	23.60	0.98
183.105469	-7.09	22.92	0.98
184.570313	-7.29	22.61	0.95
186.035156	-7.46	22.42	0.86
187.500000	-7.66	22.12	0.88
188.964844	-7.85	21.50	0.98
190.429688	-8.06	20.90	0.98
191.894531	-8.29	20.36	0.98
193.359375	-8.56	20.00	0.95
194.824219	-8.83	19.91	0.95
196.289063	-9.07	20.11	0.95
197.753906	-9.23	20.48	0.82
199.218750	-9.37	20.81	0.97
200.683594	-9.50	20.94	0.98
202.148438	-9.64	20.88	0.98
203.613281	-9.79	20.94	0.98
205.078125	-9.96	21.19	0.98
206.542969	-10.12	21.47	0.99
208.007813	-10.27	21.78	0.99
209.472656	-10.40	22.13	0.96
210.937500	-10.54	22.60	0.89
212.402344	-10.67	23.14	0.83
213.867188	-10.82	24.50	0.86
215.332031	-10.97	26.27	0.73
216.796875	-11.10	28.48	0.76
218.261719	-11.14	30.75	0.87
219.726563	-11.12	32.86	0.48
221.191406	-11.07	35.06	0.71
222.656250	-11.02	37.72	0.93
224.121094	-10.97	40.29	0.88
225.585938	-10.91	42.85	0.87
227.050781	-10.80	45.19	0.93
228.515625	-10.70	47.19	0.95
229.980469	-10.59	49.17	0.92
231.445313	-10.46	51.13	0.93
232.910156	-10.32	52.89	0.87
234.375000	-10.16	54.38	0.81
235.839844	-9.93	55.67	0.81
237.304688	-9.63	56.76	0.79
238.769531	-9.27	57.51	0.95
240.234375	-8.93	57.77	0.99
241.699219	-8.60	57.83	0.98
243.164063	-8.28	57.80	0.97
244.628906	-7.96	57.67	0.94
246.093750	-7.64	57.40	0.96
247.558594	-7.33	56.76	0.97
249.023438	-7.02	55.77	0.99
250.488281	-6.74	54.48	0.98
251.953125	-6.48	53.06	0.96
253.417969	-6.25	51.66	0.91
254.882813	-6.08	49.96	0.66
256.347656	-5.94	48.19	0.63
257.812500	-5.82	46.83	0.87
259.277344	-5.69	45.60	0.94
260.742188	-5.57	44.40	0.84
262.207031	-5.47	43.43	0.80
263.671875	-5.38	42.58	0.85
265.136719	-5.27	41.94	0.96
266.601563	-5.17	41.43	0.94
268.066406	-5.07	41.07	0.93
269.531250	-4.97	40.76	0.95
270.996094	-4.86	40.47	0.95
272.460938	-4.75	40.15	0.94
273.925781	-4.63	39.78	0.97
275.390625	-4.51	39.39	0.99
276.855469	-4.39	38.95	0.87
278.320313	-4.29	38.40	0.91
279.785156	-4.21	37.79	0.93
281.250000	-4.12	37.10	0.76
282.714844	-4.04	36.43	0.84
284.179688	-3.97	35.98	0.92
285.644531	-3.92	35.29	0.92
287.109375	-3.89	34.35	0.90
288.574219	-3.87	33.11	0.94
290.039063	-3.87	31.82	0.95
291.503906	-3.90	30.49	0.90
292.968750	-3.93	29.09	0.86
294.433594	-3.99	27.54	0.92
295.898438	-4.09	25.66	0.92
297.363281	-4.23	23.83	0.94
298.828125	-4.38	22.37	0.96
300.292969	-4.56	21.13	0.96
301.757813	-4.73	20.04	0.99
303.222656	-4.91	19.11	0.95
304.687500	-5.09	18.34	0.98
306.152344	-5.26	17.70	0.98
307.617188	-5.42	17.13	0.99
309.082031	-5.58	16.57	1.00
310.546875	-5.74	16.02	1.00
312.011719	-5.89	15.50	0.99
313.476563	-6.05	14.98	1.00
314.941406	-6.21	14.49	0.99
316.406250	-6.37	14.06	0.99
317.871094	-6.53	13.68	0.98
319.335938	-6.69	13.33	0.99
320.800781	-6.85	13.02	0.99
322.265625	-7.00	12.77	0.99
323.730469	-7.15	12.55	0.97
325.195313	-7.28	12.36	0.98
326.660156	-7.42	12.16	0.99
328.125000	-7.54	12.01	0.98
329.589844	-7.66	11.91	0.99
331.054688	-7.77	11.81	1.00
332.519531	-7.87	11.67	0.99
333.984375	-7.97	11.56	0.99
335.449219	-8.08	11.47	0.99
336.914063	-8.19	11.44	0.99
338.378906	-8.30	11.48	0.99
339.843750	-8.41	11.57	0.97
341.308594	-8.50	11.71	0.96
342.773438	-8.58	11.81	0.99
344.238281	-8.65	11.90	0.98
345.703125	-8.72	11.97	0.98
347.167969	-8.78	12.07	0.98
348.632813	-8.84	12.19	0.98
350.097656	-8.89	12.34	0.98
351.562500	-8.93	12.53	0.97
353.027344	-8.97	12.72	0.97
354.492188	-9.02	12.78	0.95
355.957031	-9.08	12.69	0.98
357.421875	-9.16	12.60	0.94
358.886719	-9.24	12.55	0.91
360.351563	-9.34	12.68	0.97
361.816406	-9.45	12.92	0.99
363.281250	-9.57	13.27	0.98
364.746094	-9.69	13.77	0.95
366.210938	-9.82	14.52	0.73
367.675781	-9.97	15.49	0.36
369.140625	-10.13	16.66	0.46
370.605469	-10.25	17.89	0.78
372.070313	-10.36	19.22	0.92
373.535156	-10.44	20.64	0.92
375.000000	-10.52	22.05	0.91
376.464844	-10.58	23.45	0.90
377.929688	-10.61	24.84	0.95
379.394531	-10.62	26.19	0.93
380.859375	-10.60	27.49	0.98
382.324219	-10.57	28.77	0.99
383.789063	-10.53	30.05	0.97
385.253906	-10.48	31.34	0.90
386.718750	-10.41	32.54	0.89
388.183594	-10.32	33.64	0.93
389.648438	-10.22	34.60	0.97
391.113281	-10.11	35.45	0.95
392.578125	-9.99	36.21	0.98
394.042969	-9.86	36.85	0.96
395.507813	-9.73	37.36	0.93
396.972656	-9.60	37.76	0.98
398.437500	-9.46	38.04	0.98
399.902344	-9.32	38.20	0.98
401.367188	-9.19	38.26	0.99
402.832031	-9.08	38.23	0.99
404.296875	-8.97	38.10	0.90
