	NT2000-60-8		
263.671875	-4.45	16.04	1.00
265.136719	-4.27	15.34	1.00
266.601563	-4.09	14.61	0.99
268.066406	-3.92	13.71	1.00
269.531250	-3.76	12.66	1.00
270.996094	-3.62	11.46	1.00
272.460938	-3.51	10.18	1.00
273.925781	-3.42	8.86	1.00
275.390625	-3.37	7.56	1.00
276.855469	-3.35	6.27	1.00
278.320313	-3.34	5.05	1.00
279.785156	-3.36	3.93	1.00
281.250000	-3.38	2.93	1.00
282.714844	-3.42	2.02	1.00
284.179688	-3.46	1.20	1.00
285.644531	-3.49	0.47	1.00
287.109375	-3.53	-0.27	1.00
288.574219	-3.56	-1.03	1.00
290.039063	-3.60	-1.81	1.00
291.503906	-3.65	-2.62	1.00
292.968750	-3.70	-3.47	1.00
294.433594	-3.77	-4.30	1.00
295.898438	-3.85	-5.10	1.00
297.363281	-3.94	-5.84	1.00
298.828125	-4.04	-6.53	1.00
300.292969	-4.15	-7.13	1.00
301.757813	-4.27	-7.64	1.00
303.222656	-4.39	-8.04	1.00
304.687500	-4.51	-8.34	1.00
306.152344	-4.64	-8.55	1.00
307.617188	-4.76	-8.71	1.00
309.082031	-4.89	-8.84	0.99
310.546875	-5.03	-8.94	0.97
312.011719	-5.17	-8.83	0.99
313.476563	-5.30	-8.49	0.96
314.941406	-5.41	-8.07	0.99
316.406250	-5.48	-7.64	0.98
317.871094	-5.52	-7.26	1.00
319.335938	-5.55	-6.94	1.00
320.800781	-5.57	-6.69	1.00
322.265625	-5.59	-6.49	1.00
323.730469	-5.60	-6.34	0.99
325.195313	-5.61	-6.23	1.00
326.660156	-5.62	-6.11	1.00
328.125000	-5.63	-6.00	1.00
329.589844	-5.63	-5.92	0.99
331.054688	-5.63	-5.92	1.00
332.519531	-5.62	-6.04	0.99
333.984375	-5.63	-6.21	1.00
335.449219	-5.65	-6.47	1.00
336.914063	-5.69	-6.71	1.00
338.378906	-5.74	-6.93	1.00
339.843750	-5.80	-7.10	1.00
341.308594	-5.87	-7.21	1.00
342.773438	-5.94	-7.23	1.00
344.238281	-6.02	-7.17	1.00
345.703125	-6.09	-7.04	0.99
347.167969	-6.16	-6.83	0.99
348.632813	-6.23	-6.56	1.00
350.097656	-6.29	-6.25	1.00
351.562500	-6.34	-5.91	1.00
353.027344	-6.38	-5.57	1.00
354.492188	-6.42	-5.22	1.00
355.957031	-6.45	-4.84	1.00
357.421875	-6.49	-4.43	1.00
358.886719	-6.51	-4.02	1.00
360.351563	-6.52	-3.59	1.00
361.816406	-6.52	-3.19	1.00
363.281250	-6.51	-2.82	1.00
364.746094	-6.50	-2.50	1.00
366.210938	-6.49	-2.17	1.00
367.675781	-6.48	-1.85	1.00
369.140625	-6.47	-1.51	0.99
370.605469	-6.45	-1.15	1.00
372.070313	-6.43	-0.81	1.00
373.535156	-6.41	-0.49	0.99
375.000000	-6.37	-0.20	1.00
376.464844	-6.33	0.04	1.00
377.929688	-6.29	0.21	1.00
379.394531	-6.25	0.32	1.00
380.859375	-6.21	0.37	1.00
382.324219	-6.18	0.38	1.00
383.789063	-6.15	0.36	1.00
385.253906	-6.12	0.32	1.00
386.718750	-6.09	0.26	1.00
388.183594	-6.07	0.17	0.99
389.648438	-6.06	0.06	1.00
391.113281	-6.04	-0.03	1.00
392.578125	-6.04	-0.15	1.00
394.042969	-6.03	-0.26	1.00
395.507813	-6.04	-0.36	1.00
396.972656	-6.05	-0.40	1.00
398.437500	-6.06	-0.39	1.00
399.902344	-6.08	-0.35	1.00
401.367188	-6.09	-0.26	1.00
402.832031	-6.10	-0.14	1.00
404.296875	-6.11	0.03	1.00
405.761719	-6.12	0.22	1.00
407.226563	-6.12	0.43	1.00
408.691406	-6.12	0.66	1.00
410.156250	-6.11	0.91	1.00
411.621094	-6.09	1.16	1.00
413.085938	-6.06	1.37	1.00
414.550781	-6.03	1.55	1.00
416.015625	-6.00	1.67	0.99
417.480469	-5.96	1.76	0.99
418.945313	-5.92	1.88	0.99
420.410156	-5.88	1.99	0.99
421.875000	-5.84	2.07	1.00
423.339844	-5.80	2.10	1.00
424.804688	-5.75	2.08	1.00
426.269531	-5.69	1.99	0.95
427.734375	-5.64	1.81	0.77
429.199219	-5.58	1.54	0.90
430.664063	-5.53	1.20	0.88
432.128906	-5.49	0.84	0.96
433.593750	-5.45	0.47	0.96
435.058594	-5.41	0.19	0.99
436.523438	-5.38	-0.01	0.99
437.988281	-5.34	-0.19	0.99
439.453125	-5.29	-0.37	0.99
440.917969	-5.25	-0.57	1.00
442.382813	-5.21	-0.78	1.00
443.847656	-5.16	-1.02	1.00
445.312500	-5.12	-1.28	0.99
446.777344	-5.08	-1.57	0.99
448.242188	-5.05	-1.88	0.99
449.707031	-5.02	-2.22	1.00
451.171875	-4.99	-2.56	1.00
452.636719	-4.96	-2.90	1.00
454.101563	-4.93	-3.24	1.00
455.566406	-4.91	-3.57	0.98
457.031250	-4.88	-3.90	1.00
458.496094	-4.85	-4.26	0.99
459.960938	-4.81	-4.66	1.00
461.425781	-4.78	-5.13	0.99
462.890625	-4.74	-5.67	0.98
464.355469	-4.72	-6.30	0.98
465.820313	-4.71	-7.02	1.00
467.285156	-4.71	-7.74	1.00
468.750000	-4.72	-8.48	1.00
470.214844	-4.75	-9.20	1.00
471.679688	-4.80	-9.91	1.00
473.144531	-4.85	-10.57	1.00
474.609375	-4.92	-11.20	1.00
476.074219	-4.99	-11.78	1.00
477.539063	-5.07	-12.32	1.00
479.003906	-5.16	-12.78	0.99
480.468750	-5.25	-13.15	0.99
481.933594	-5.35	-13.40	0.98
483.398438	-5.46	-13.56	0.99
484.863281	-5.56	-13.67	0.99
486.328125	-5.65	-13.76	0.99
487.792969	-5.74	-13.83	0.98
489.257813	-5.83	-13.88	0.99
490.722656	-5.92	-13.90	0.99
492.187500	-6.01	-13.90	1.00
493.652344	-6.10	-13.88	1.00
495.117188	-6.18	-13.81	1.00
496.582031	-6.26	-13.73	1.00
498.046875	-6.34	-13.63	1.00
499.511719	-6.42	-13.51	1.00
500.976563	-6.49	-13.38	1.00
502.441406	-6.56	-13.23	1.00
503.906250	-6.62	-13.06	1.00
505.371094	-6.68	-12.89	1.00
506.835938	-6.74	-12.71	1.00
508.300781	-6.79	-12.56	1.00
509.765625	-6.85	-12.43	0.99
511.230469	-6.91	-12.30	0.99
512.695313	-6.98	-12.13	0.99
514.160156	-7.04	-11.92	0.99
515.625000	-7.11	-11.64	0.99
517.089844	-7.18	-11.30	1.00
518.554688	-7.24	-10.92	1.00
520.019531	-7.29	-10.51	1.00
521.484375	-7.34	-10.07	0.99
522.949219	-7.38	-9.59	0.99
524.414063	-7.41	-9.11	1.00
525.878906	-7.43	-8.65	1.00
527.343750	-7.45	-8.20	1.00
528.808594	-7.47	-7.75	0.99
530.273438	-7.48	-7.31	0.98
531.738281	-7.49	-6.84	0.98
533.203125	-7.50	-6.37	0.96
534.667969	-7.49	-5.87	0.90
536.132813	-7.48	-5.41	0.96
537.597656	-7.47	-5.03	0.99
539.062500	-7.46	-4.68	0.99
540.527344	-7.44	-4.33	1.00
541.992188	-7.42	-4.00	0.99
543.457031	-7.40	-3.69	0.94
544.921875	-7.37	-3.40	0.98
546.386719	-7.34	-3.15	0.98
547.851563	-7.31	-2.93	0.95
549.316406	-7.28	-2.69	0.91
550.781250	-7.25	-2.44	0.98
552.246094	-7.22	-2.24	0.98
553.710938	-7.19	-2.08	0.97
555.175781	-7.15	-1.92	0.88
556.640625	-7.11	-1.79	0.92
558.105469	-7.07	-1.68	0.98
559.570313	-7.02	-1.60	0.98
561.035156	-6.98	-1.53	0.99
562.500000	-6.93	-1.50	0.97
563.964844	-6.87	-1.50	0.96
565.429688	-6.81	-1.58	0.96
566.894531	-6.76	-1.80	0.95
568.359375	-6.72	-2.17	0.95
569.824219	-6.70	-2.41	0.95
571.289063	-6.69	-2.56	0.92
572.753906	-6.70	-2.65	0.87
574.218750	-6.69	-2.66	0.97
575.683594	-6.69	-2.63	0.98
577.148438	-6.68	-2.56	0.97
578.613281	-6.66	-2.44	0.88
580.078125	-6.64	-2.31	0.93
581.542969	-6.61	-2.19	0.98
583.007813	-6.58	-2.09	1.00
584.472656	-6.55	-1.99	1.00
585.937500	-6.52	-1.91	0.99
587.402344	-6.49	-1.85	1.00
588.867188	-6.46	-1.82	1.00
590.332031	-6.43	-1.78	1.00
591.796875	-6.39	-1.76	1.00
593.261719	-6.36	-1.73	1.00
594.726563	-6.33	-1.69	1.00
596.191406	-6.30	-1.66	0.99
597.656250	-6.27	-1.62	0.99
599.121094	-6.23	-1.58	0.99
600.585938	-6.19	-1.52	0.98
602.050781	-6.14	-1.48	0.99
603.515625	-6.09	-1.48	0.99
604.980469	-6.04	-1.52	0.99
606.445313	-5.98	-1.57	0.99
607.910156	-5.92	-1.64	0.99
609.375000	-5.85	-1.74	0.96
610.839844	-5.78	-1.88	1.00
612.304688	-5.72	-2.09	0.99
613.769531	-5.66	-2.38	1.00
615.234375	-5.61	-2.75	0.97
616.699219	-5.56	-3.18	0.99
618.164063	-5.53	-3.63	1.00
619.628906	-5.50	-4.09	0.99
621.093750	-5.48	-4.54	0.99
622.558594	-5.47	-4.95	1.00
624.023438	-5.47	-5.34	1.00
625.488281	-5.47	-5.71	0.99
626.953125	-5.47	-6.08	0.99
628.417969	-5.48	-6.40	1.00
629.882813	-5.49	-6.68	0.99
631.347656	-5.50	-6.93	0.99
632.812500	-5.51	-7.17	0.99
634.277344	-5.52	-7.41	0.99
635.742188	-5.53	-7.66	0.99
637.207031	-5.53	-7.94	0.99
638.671875	-5.54	-8.26	0.99
640.136719	-5.56	-8.64	0.98
641.601563	-5.58	-9.04	0.99
643.066406	-5.61	-9.45	1.00
644.531250	-5.65	-9.82	1.00
645.996094	-5.70	-10.18	0.99
647.460938	-5.75	-10.49	1.00
648.925781	-5.80	-10.76	0.99
650.390625	-5.87	-10.96	0.99
651.855469	-5.94	-11.10	0.99
653.320313	-6.00	-11.18	0.99
654.785156	-6.07	-11.25	1.00
656.250000	-6.14	-11.30	1.00
657.714844	-6.21	-11.33	0.99
659.179688	-6.27	-11.34	0.99
660.644531	-6.33	-11.33	1.00
662.109375	-6.40	-11.31	1.00
663.574219	-6.46	-11.27	1.00
665.039063	-6.52	-11.20	0.98
666.503906	-6.58	-11.11	0.85
667.968750	-6.65	-11.03	0.72
669.433594	-6.71	-10.90	0.93
670.898438	-6.78	-10.74	0.96
672.363281	-6.84	-10.58	0.94
673.828125	-6.90	-10.38	0.97
675.292969	-6.96	-10.17	0.97
676.757813	-7.01	-9.94	0.97
678.222656	-7.06	-9.70	0.99
679.687500	-7.11	-9.46	0.99
681.152344	-7.15	-9.20	0.95
682.617188	-7.20	-8.93	0.98
684.082031	-7.23	-8.63	0.97
685.546875	-7.27	-8.30	0.95
687.011719	-7.30	-7.94	0.98
688.476563	-7.33	-7.59	0.99
689.941406	-7.36	-7.23	0.99
691.406250	-7.37	-6.85	0.97
692.871094	-7.38	-6.48	0.94
694.335938	-7.38	-6.12	0.94
695.800781	-7.38	-5.79	0.99
697.265625	-7.37	-5.48	0.99
698.730469	-7.35	-5.19	0.99
700.195313	-7.34	-4.92	0.97
701.660156	-7.32	-4.70	0.98
703.125000	-7.31	-4.49	0.99
704.589844	-7.29	-4.28	1.00
706.054688	-7.28	-4.08	0.99
707.519531	-7.26	-3.88	0.95
708.984375	-7.24	-3.69	0.95
710.449219	-7.21	-3.51	0.97
711.914063	-7.19	-3.37	0.97
713.378906	-7.17	-3.27	0.96
714.843750	-7.14	-3.18	0.98
716.308594	-7.12	-3.08	0.95
717.773438	-7.10	-2.98	0.97
719.238281	-7.09	-2.89	0.99
720.703125	-7.07	-2.81	0.99
722.167969	-7.06	-2.73	0.97
723.632813	-7.05	-2.64	0.95
725.097656	-7.05	-2.56	0.96
726.562500	-7.05	-2.44	0.98
728.027344	-7.06	-2.25	0.96
729.492188	-7.07	-1.96	0.89
730.957031	-7.09	-1.61	0.89
732.421875	-7.10	-1.23	0.77
733.886719	-7.10	-0.83	0.82
735.351563	-7.09	-0.44	0.89
736.816406	-7.08	-0.06	0.95
738.281250	-7.06	0.30	0.98
739.746094	-7.04	0.66	0.95
741.210938	-7.01	1.02	0.86
742.675781	-6.98	1.34	0.95
744.140625	-6.94	1.64	0.96
745.605469	-6.89	1.92	0.99
747.070313	-6.85	2.17	0.98
748.535156	-6.80	2.41	1.00
750.000000	-6.75	2.60	1.00
751.464844	-6.70	2.76	1.00
752.929688	-6.65	2.90	1.00
754.394531	-6.60	3.02	1.00
755.859375	-6.56	3.13	1.00
757.324219	-6.51	3.23	1.00
758.789063	-6.46	3.30	1.00
760.253906	-6.42	3.36	1.00
761.718750	-6.37	3.41	1.00
763.183594	-6.33	3.45	1.00
764.648438	-6.29	3.50	1.00
766.113281	-6.25	3.54	1.00
767.578125	-6.21	3.60	1.00
769.042969	-6.16	3.65	1.00
770.507813	-6.12	3.70	1.00
771.972656	-6.08	3.76	1.00
773.437500	-6.03	3.82	1.00
774.902344	-5.98	3.87	1.00
776.367188	-5.92	3.90	1.00
777.832031	-5.87	3.92	1.00
779.296875	-5.81	3.92	1.00
780.761719	-5.74	3.89	1.00
782.226563	-5.68	3.83	0.99
783.691406	-5.62	3.73	0.96
785.156250	-5.56	3.59	0.97
786.621094	-5.50	3.40	0.99
788.085938	-5.45	3.14	0.99
789.550781	-5.41	2.83	0.99
791.015625	-5.37	2.51	0.99
792.480469	-5.34	2.18	1.00
793.945313	-5.31	1.86	1.00
795.410156	-5.29	1.56	1.00
796.875000	-5.27	1.27	0.99
798.339844	-5.26	0.99	1.00
799.804688	-5.25	0.72	1.00
801.269531	-5.24	0.47	1.00
802.734375	-5.24	0.23	1.00
804.199219	-5.23	0.01	1.00
805.664063	-5.23	-0.19	1.00
807.128906	-5.22	-0.39	1.00
808.593750	-5.22	-0.59	0.99
810.058594	-5.21	-0.77	1.00
811.523438	-5.21	-0.96	0.99
812.988281	-5.21	-1.14	1.00
814.453125	-5.21	-1.30	0.99
815.917969	-5.22	-1.45	1.00
817.382813	-5.22	-1.58	1.00
818.847656	-5.22	-1.70	1.00
820.312500	-5.21	-1.82	1.00
821.777344	-5.21	-1.92	1.00
823.242188	-5.21	-2.03	0.99
824.707031	-5.20	-2.14	1.00
826.171875	-5.19	-2.26	1.00
827.636719	-5.18	-2.38	0.99
829.101563	-5.17	-2.54	0.99
830.566406	-5.16	-2.71	0.99
832.031250	-5.15	-2.92	1.00
833.496094	-5.15	-3.14	0.99
834.960938	-5.15	-3.38	0.99
836.425781	-5.16	-3.62	1.00
837.890625	-5.17	-3.83	1.00
839.355469	-5.18	-4.02	1.00
840.820313	-5.19	-4.19	1.00
842.285156	-5.21	-4.34	1.00
843.750000	-5.22	-4.49	1.00
845.214844	-5.24	-4.61	1.00
846.679688	-5.26	-4.72	1.00
848.144531	-5.28	-4.81	1.00
849.609375	-5.30	-4.88	1.00
851.074219	-5.31	-4.94	1.00
852.539063	-5.33	-4.97	1.00
854.003906	-5.35	-4.99	0.99
855.468750	-5.36	-5.00	0.99
856.933594	-5.37	-5.01	1.00
858.398438	-5.37	-5.03	1.00
859.863281	-5.37	-5.06	1.00
861.328125	-5.38	-5.10	1.00
862.792969	-5.38	-5.16	0.99
864.257813	-5.38	-5.23	1.00
865.722656	-5.38	-5.33	0.99
867.187500	-5.39	-5.44	1.00
868.652344	-5.39	-5.55	1.00
870.117188	-5.41	-5.65	1.00
871.582031	-5.42	-5.74	0.99
873.046875	-5.44	-5.81	1.00
874.511719	-5.46	-5.86	1.00
875.976563	-5.48	-5.87	1.00
877.441406	-5.49	-5.86	0.99
878.906250	-5.51	-5.84	1.00
880.371094	-5.53	-5.80	1.00
881.835938	-5.55	-5.75	1.00
883.300781	-5.56	-5.70	1.00
884.765625	-5.57	-5.64	0.99
886.230469	-5.58	-5.58	0.99
887.695313	-5.59	-5.51	1.00
889.160156	-5.59	-5.45	1.00
890.625000	-5.59	-5.39	0.99
892.089844	-5.59	-5.34	1.00
893.554688	-5.59	-5.29	1.00
895.019531	-5.59	-5.25	0.97
896.484375	-5.58	-5.21	0.99
897.949219	-5.58	-5.21	0.99
899.414063	-5.58	-5.23	0.99
900.878906	-5.58	-5.26	1.00
902.343750	-5.58	-5.30	1.00
903.808594	-5.58	-5.34	0.99
905.273438	-5.58	-5.38	1.00
906.738281	-5.59	-5.40	1.00
908.203125	-5.60	-5.42	1.00
909.667969	-5.60	-5.43	1.00
911.132813	-5.61	-5.42	1.00
912.597656	-5.62	-5.41	1.00
914.062500	-5.63	-5.37	1.00
915.527344	-5.64	-5.33	0.99
916.992188	-5.65	-5.26	1.00
918.457031	-5.66	-5.19	1.00
919.921875	-5.66	-5.11	1.00
921.386719	-5.66	-5.02	0.99
922.851563	-5.66	-4.92	1.00
924.316406	-5.66	-4.83	1.00
925.781250	-5.66	-4.73	1.00
927.246094	-5.65	-4.63	1.00
928.710938	-5.64	-4.53	1.00
930.175781	-5.63	-4.43	0.99
931.640625	-5.62	-4.34	1.00
933.105469	-5.60	-4.25	1.00
934.570313	-5.58	-4.17	1.00
936.035156	-5.56	-4.10	1.00
937.500000	-5.54	-4.05	0.99
938.964844	-5.51	-4.00	0.97
940.429688	-5.48	-3.97	0.99
941.894531	-5.46	-3.96	0.97
943.359375	-5.43	-3.99	0.99
944.824219	-5.40	-4.04	1.00
946.289063	-5.38	-4.10	1.00
947.753906	-5.36	-4.19	1.00
949.218750	-5.34	-4.29	1.00
950.683594	-5.33	-4.39	1.00
952.148438	-5.31	-4.50	1.00
953.613281	-5.30	-4.60	1.00
955.078125	-5.29	-4.69	0.99
956.542969	-5.28	-4.78	1.00
958.007813	-5.27	-4.86	1.00
959.472656	-5.26	-4.93	1.00
960.937500	-5.25	-5.00	1.00
962.402344	-5.24	-5.06	1.00
963.867188	-5.22	-5.13	0.97
965.332031	-5.21	-5.20	0.99
966.796875	-5.19	-5.29	0.98
968.261719	-5.18	-5.41	0.97
969.726563	-5.16	-5.55	0.99
971.191406	-5.15	-5.68	0.99
972.656250	-5.14	-5.80	1.00
974.121094	-5.14	-5.92	1.00
975.585938	-5.13	-6.03	0.99
977.050781	-5.12	-6.14	1.00
978.515625	-5.11	-6.25	1.00
979.980469	-5.10	-6.36	1.00
981.445313	-5.09	-6.47	0.99
982.910156	-5.07	-6.58	0.99
984.375000	-5.06	-6.69	0.99
985.839844	-5.05	-6.81	0.99
987.304688	-5.03	-6.93	0.97
988.769531	-5.01	-7.06	0.99
990.234375	-5.00	-7.21	0.98
991.699219	-4.99	-7.38	0.99
993.164063	-4.97	-7.55	0.99
994.628906	-4.96	-7.71	0.99
996.093750	-4.96	-7.88	0.99
997.558594	-4.95	-8.05	1.00
999.023438	-4.95	-8.20	0.99
1000.488281	-4.94	-8.35	1.00
1001.953125	-4.94	-8.50	1.00
1003.417969	-4.94	-8.63	1.00
1004.882813	-4.93	-8.77	0.99
1006.347656	-4.93	-8.91	0.99
1007.812500	-4.92	-9.05	1.00
1009.277344	-4.92	-9.19	0.99
1010.742188	-4.92	-9.34	0.99
1012.207031	-4.91	-9.50	1.00
1013.671875	-4.91	-9.66	1.00
1015.136719	-4.91	-9.83	1.00
1016.601563	-4.91	-10.00	1.00
1018.066406	-4.91	-10.18	0.99
1019.531250	-4.91	-10.35	0.99
1020.996094	-4.91	-10.53	0.99
1022.460938	-4.91	-10.71	0.99
1023.925781	-4.91	-10.90	0.99
1025.390625	-4.91	-11.11	0.99
1026.855469	-4.91	-11.31	0.99
1028.320313	-4.91	-11.53	0.96
1029.785156	-4.92	-11.75	0.97
1031.250000	-4.92	-11.98	0.99
1032.714844	-4.93	-12.20	0.99
1034.179688	-4.93	-12.42	1.00
1035.644531	-4.94	-12.65	0.99
1037.109375	-4.95	-12.88	1.00
1038.574219	-4.97	-13.11	0.99
1040.039063	-4.98	-13.35	1.00
1041.503906	-5.00	-13.58	1.00
1042.968750	-5.01	-13.82	0.99
1044.433594	-5.03	-14.05	0.97
1045.898438	-5.06	-14.27	1.00
1047.363281	-5.08	-14.48	1.00
1048.828125	-5.11	-14.67	1.00
1050.292969	-5.13	-14.84	1.00
1051.757813	-5.16	-14.99	1.00
1053.222656	-5.19	-15.13	1.00
1054.687500	-5.22	-15.25	0.99
1056.152344	-5.25	-15.37	0.99
1057.617188	-5.27	-15.48	1.00
1059.082031	-5.29	-15.58	1.00
1060.546875	-5.32	-15.69	1.00
1062.011719	-5.34	-15.80	1.00
1063.476563	-5.36	-15.90	1.00
1064.941406	-5.38	-16.01	1.00
1066.406250	-5.40	-16.12	0.99
1067.871094	-5.42	-16.23	1.00
1069.335938	-5.44	-16.35	0.99
1070.800781	-5.46	-16.48	0.97
1072.265625	-5.48	-16.61	0.95
1073.730469	-5.50	-16.74	0.98
1075.195313	-5.53	-16.87	0.99
1076.660156	-5.55	-17.00	0.99
1078.125000	-5.57	-17.13	1.00
1079.589844	-5.60	-17.27	1.00
1081.054688	-5.62	-17.40	0.99
1082.519531	-5.65	-17.53	1.00
1083.984375	-5.68	-17.66	1.00
1085.449219	-5.71	-17.78	1.00
1086.914063	-5.74	-17.88	1.00
