	NT2000-160-8		
152.343750	-2.27	-163.59	1.00
153.808594	-2.35	-165.99	1.00
155.273438	-2.49	-168.05	1.00
156.738281	-2.71	-169.56	0.99
158.203125	-2.99	-170.38	0.99
159.667969	-3.29	-170.28	0.97
161.132813	-3.50	-169.74	0.97
162.597656	-3.59	-168.82	0.96
164.062500	-3.61	-168.37	0.99
165.527344	-3.60	-168.31	0.99
166.992188	-3.59	-168.28	0.99
168.457031	-3.63	-168.14	0.99
169.921875	-3.69	-167.78	0.99
171.386719	-3.75	-167.32	1.00
172.851563	-3.81	-166.62	0.99
174.316406	-3.86	-165.60	0.98
175.781250	-3.87	-164.63	0.99
177.246094	-3.83	-163.81	0.99
178.710938	-3.80	-162.96	0.99
180.175781	-3.70	-162.12	0.99
181.640625	-3.55	-161.37	1.00
183.105469	-3.40	-160.84	1.00
184.570313	-3.24	-160.43	1.00
186.035156	-3.09	-160.13	1.00
187.500000	-2.93	-159.93	1.00
188.964844	-2.77	-159.92	1.00
190.429688	-2.61	-160.05	0.99
191.894531	-2.48	-160.12	0.98
193.359375	-2.37	-160.12	0.98
194.824219	-2.20	-160.14	0.99
196.289063	-1.97	-160.37	0.99
197.753906	-1.72	-161.03	0.98
199.218750	-1.48	-162.21	0.98
200.683594	-1.32	-164.16	0.98
202.148438	-1.27	-167.05	0.91
203.613281	-1.34	-169.94	0.99
205.078125	-1.49	-172.04	0.97
206.542969	-1.69	-173.56	1.00
208.007813	-1.87	-174.75	1.00
209.472656	-2.03	-175.72	1.00
210.937500	-2.19	-176.51	1.00
212.402344	-2.35	-177.16	1.00
213.867188	-2.51	-177.66	1.00
215.332031	-2.67	-178.03	1.00
216.796875	-2.82	-178.28	1.00
218.261719	-2.97	-178.36	1.00
219.726563	-3.10	-178.27	1.00
221.191406	-3.22	-178.06	1.00
222.656250	-3.33	-177.82	1.00
224.121094	-3.43	-177.54	1.00
225.585938	-3.53	-177.19	1.00
227.050781	-3.63	-176.65	1.00
228.515625	-3.71	-175.93	1.00
229.980469	-3.76	-175.08	0.99
231.445313	-3.77	-174.17	1.00
232.910156	-3.75	-173.25	1.00
234.375000	-3.70	-172.40	1.00
235.839844	-3.61	-171.62	0.98
237.304688	-3.51	-171.06	0.99
238.769531	-3.40	-170.73	0.99
240.234375	-3.29	-170.73	0.99
241.699219	-3.22	-171.14	1.00
243.164063	-3.19	-171.61	0.99
244.628906	-3.19	-172.03	0.99
246.093750	-3.20	-172.31	1.00
247.558594	-3.22	-172.53	1.00
249.023438	-3.24	-172.73	0.99
250.488281	-3.27	-172.90	0.99
251.953125	-3.31	-172.95	1.00
253.417969	-3.34	-172.85	1.00
254.882813	-3.36	-172.61	0.99
256.347656	-3.35	-172.29	1.00
257.812500	-3.32	-171.93	1.00
259.277344	-3.26	-171.61	1.00
260.742188	-3.17	-171.34	1.00
262.207031	-3.06	-171.20	1.00
263.671875	-2.94	-171.19	1.00
265.136719	-2.82	-171.32	1.00
266.601563	-2.70	-171.62	0.99
268.066406	-2.57	-172.09	0.99
269.531250	-2.46	-172.73	1.00
270.996094	-2.36	-173.52	1.00
272.460938	-2.28	-174.45	1.00
273.925781	-2.23	-175.48	1.00
275.390625	-2.19	-176.58	1.00
276.855469	-2.17	-177.65	1.00
278.320313	-2.17	-178.76	1.00
279.785156	-2.19	-179.87	1.00
281.250000	-2.23	178.97	1.00
282.714844	-2.29	177.80	0.99
284.179688	-2.38	176.71	0.99
285.644531	-2.49	175.69	0.99
287.109375	-2.62	174.77	1.00
288.574219	-2.76	174.01	1.00
290.039063	-2.91	173.40	1.00
291.503906	-3.05	172.89	0.99
292.968750	-3.20	172.49	1.00
294.433594	-3.35	172.20	1.00
295.898438	-3.49	172.02	1.00
297.363281	-3.63	171.92	1.00
298.828125	-3.78	171.89	1.00
300.292969	-3.92	171.93	1.00
301.757813	-4.06	172.09	1.00
303.222656	-4.19	172.35	1.00
304.687500	-4.32	172.70	1.00
306.152344	-4.43	173.15	1.00
307.617188	-4.52	173.66	1.00
309.082031	-4.60	174.18	1.00
310.546875	-4.66	174.69	1.00
312.011719	-4.70	175.14	0.99
313.476563	-4.74	175.48	0.99
314.941406	-4.80	175.73	1.00
316.406250	-4.86	176.01	1.00
317.871094	-4.92	176.35	1.00
319.335938	-4.98	176.76	1.00
320.800781	-5.03	177.24	1.00
322.265625	-5.08	177.79	1.00
323.730469	-5.10	178.38	0.99
325.195313	-5.11	178.97	0.99
326.660156	-5.10	179.50	0.99
328.125000	-5.09	179.96	0.99
329.589844	-5.06	-179.71	0.99
331.054688	-5.05	-179.48	1.00
332.519531	-5.03	-179.30	1.00
333.984375	-5.03	-179.13	1.00
335.449219	-5.02	-178.94	1.00
336.914063	-5.01	-178.73	0.99
338.378906	-5.00	-178.60	1.00
339.843750	-4.99	-178.53	1.00
341.308594	-5.00	-178.49	1.00
342.773438	-5.01	-178.45	1.00
344.238281	-5.03	-178.39	1.00
345.703125	-5.04	-178.31	1.00
347.167969	-5.07	-178.23	0.99
348.632813	-5.10	-178.14	0.99
350.097656	-5.14	-177.98	0.99
351.562500	-5.18	-177.73	0.99
353.027344	-5.22	-177.43	1.00
354.492188	-5.24	-177.08	0.99
355.957031	-5.24	-176.72	1.00
357.421875	-5.23	-176.36	1.00
358.886719	-5.21	-176.03	1.00
360.351563	-5.18	-175.76	0.99
361.816406	-5.15	-175.56	1.00
363.281250	-5.12	-175.46	1.00
364.746094	-5.09	-175.45	1.00
366.210938	-5.07	-175.48	1.00
367.675781	-5.06	-175.50	1.00
369.140625	-5.06	-175.50	1.00
370.605469	-5.05	-175.48	1.00
372.070313	-5.04	-175.46	1.00
373.535156	-5.02	-175.43	1.00
375.000000	-5.01	-175.41	1.00
376.464844	-4.99	-175.41	1.00
377.929688	-4.97	-175.43	1.00
379.394531	-4.93	-175.49	1.00
380.859375	-4.90	-175.61	1.00
382.324219	-4.86	-175.79	0.99
383.789063	-4.82	-176.08	1.00
385.253906	-4.80	-176.49	0.99
386.718750	-4.78	-177.02	0.99
388.183594	-4.78	-177.61	0.99
389.648438	-4.80	-178.20	0.99
391.113281	-4.84	-178.76	1.00
392.578125	-4.89	-179.26	1.00
394.042969	-4.96	-179.70	1.00
395.507813	-5.03	179.95	1.00
396.972656	-5.12	179.68	1.00
398.437500	-5.21	179.50	0.99
399.902344	-5.31	179.43	1.00
401.367188	-5.41	179.47	1.00
402.832031	-5.51	179.61	1.00
404.296875	-5.61	179.84	1.00
405.761719	-5.71	-179.85	1.00
407.226563	-5.80	-179.46	0.99
408.691406	-5.88	-178.98	1.00
410.156250	-5.96	-178.44	0.98
411.621094	-6.01	-177.88	1.00
413.085938	-6.05	-177.34	0.99
414.550781	-6.09	-176.82	1.00
416.015625	-6.12	-176.34	1.00
417.480469	-6.14	-175.88	1.00
418.945313	-6.15	-175.42	0.98
420.410156	-6.16	-174.96	0.99
421.875000	-6.16	-174.55	0.99
423.339844	-6.16	-174.20	1.00
424.804688	-6.16	-173.93	0.99
426.269531	-6.15	-173.76	0.98
427.734375	-6.15	-173.69	0.99
429.199219	-6.17	-173.72	0.96
430.664063	-6.21	-173.71	0.98
432.128906	-6.27	-173.55	0.98
433.593750	-6.34	-173.24	0.99
435.058594	-6.41	-172.80	0.99
436.523438	-6.47	-172.28	0.99
437.988281	-6.53	-171.69	1.00
439.453125	-6.58	-171.06	0.99
440.917969	-6.62	-170.38	0.99
442.382813	-6.65	-169.68	1.00
443.847656	-6.67	-168.97	0.99
445.312500	-6.68	-168.24	0.99
446.777344	-6.68	-167.52	1.00
448.242188	-6.68	-166.82	1.00
449.707031	-6.66	-166.14	1.00
451.171875	-6.65	-165.47	1.00
452.636719	-6.62	-164.82	1.00
454.101563	-6.59	-164.17	1.00
455.566406	-6.56	-163.54	1.00
457.031250	-6.51	-162.93	1.00
458.496094	-6.46	-162.38	1.00
459.960938	-6.41	-161.88	1.00
461.425781	-6.35	-161.42	1.00
462.890625	-6.29	-161.01	1.00
464.355469	-6.23	-160.64	1.00
465.820313	-6.16	-160.34	1.00
467.285156	-6.10	-160.12	1.00
468.750000	-6.03	-159.99	1.00
470.214844	-5.98	-159.95	0.99
471.679688	-5.92	-160.02	0.97
473.144531	-5.88	-160.24	0.96
474.609375	-5.86	-160.55	0.98
476.074219	-5.86	-160.86	0.96
477.539063	-5.88	-161.03	0.99
479.003906	-5.91	-161.09	0.99
480.468750	-5.94	-161.07	0.98
481.933594	-5.97	-160.97	0.99
483.398438	-6.01	-160.77	0.99
484.863281	-6.06	-160.47	0.99
486.328125	-6.10	-160.07	0.99
487.792969	-6.14	-159.57	0.98
489.257813	-6.18	-158.98	0.99
490.722656	-6.19	-158.37	1.00
492.187500	-6.19	-157.73	0.99
493.652344	-6.18	-157.09	0.98
495.117188	-6.16	-156.46	0.99
496.582031	-6.13	-155.86	0.99
498.046875	-6.09	-155.29	1.00
499.511719	-6.05	-154.76	0.99
500.976563	-6.01	-154.26	1.00
502.441406	-5.97	-153.79	1.00
503.906250	-5.93	-153.36	0.99
505.371094	-5.89	-152.94	1.00
506.835938	-5.85	-152.54	1.00
508.300781	-5.81	-152.16	0.99
509.765625	-5.78	-151.80	1.00
511.230469	-5.75	-151.45	0.99
512.695313	-5.72	-151.09	0.99
514.160156	-5.70	-150.69	0.99
515.625000	-5.68	-150.29	0.99
517.089844	-5.66	-149.88	0.99
518.554688	-5.64	-149.47	0.99
520.019531	-5.62	-149.03	0.99
521.484375	-5.60	-148.55	1.00
522.949219	-5.59	-148.03	1.00
524.414063	-5.57	-147.47	1.00
525.878906	-5.54	-146.88	0.99
527.343750	-5.51	-146.25	1.00
528.808594	-5.48	-145.61	1.00
530.273438	-5.45	-144.94	1.00
531.738281	-5.40	-144.25	0.99
533.203125	-5.36	-143.51	0.98
534.667969	-5.30	-142.77	1.00
536.132813	-5.23	-142.03	0.99
537.597656	-5.14	-141.31	0.99
539.062500	-5.05	-140.61	0.99
540.527344	-4.95	-139.93	1.00
541.992188	-4.83	-139.29	1.00
543.457031	-4.70	-138.68	0.99
544.921875	-4.56	-138.11	0.99
546.386719	-4.40	-137.60	0.99
547.851563	-4.24	-137.16	0.99
549.316406	-4.07	-136.82	0.99
550.781250	-3.89	-136.60	0.98
552.246094	-3.72	-136.48	0.98
553.710938	-3.56	-136.47	0.98
555.175781	-3.40	-136.53	0.97
556.640625	-3.24	-136.65	0.97
558.105469	-3.08	-136.86	0.99
559.570313	-2.93	-137.13	0.99
561.035156	-2.78	-137.46	0.99
562.500000	-2.64	-137.87	0.97
563.964844	-2.50	-138.33	0.97
565.429688	-2.36	-138.88	0.90
566.894531	-2.23	-139.62	0.91
568.359375	-2.11	-140.60	0.57
569.824219	-2.02	-141.71	0.91
571.289063	-1.94	-142.59	0.98
572.753906	-1.87	-143.24	0.98
574.218750	-1.80	-143.74	0.98
575.683594	-1.74	-144.12	0.99
577.148438	-1.67	-144.44	0.99
578.613281	-1.60	-144.72	0.99
580.078125	-1.52	-144.96	0.98
581.542969	-1.44	-145.21	0.99
583.007813	-1.35	-145.46	0.99
584.472656	-1.26	-145.73	0.99
585.937500	-1.18	-145.99	1.00
587.402344	-1.08	-146.27	0.99
588.867188	-0.99	-146.55	0.99
590.332031	-0.90	-146.84	0.98
591.796875	-0.80	-147.13	0.99
593.261719	-0.71	-147.43	0.98
594.726563	-0.62	-147.72	0.98
596.191406	-0.53	-148.00	0.99
597.656250	-0.43	-148.28	0.99
599.121094	-0.33	-148.57	0.99
600.585938	-0.23	-148.88	0.99
602.050781	-0.12	-149.23	0.99
603.515625	-0.01	-149.62	0.98
604.980469	0.10	-150.06	1.00
606.445313	0.21	-150.56	0.99
607.910156	0.31	-151.09	0.99
609.375000	0.41	-151.66	0.99
610.839844	0.50	-152.26	0.99
612.304688	0.59	-152.87	0.99
613.769531	0.68	-153.50	0.99
615.234375	0.76	-154.14	0.99
616.699219	0.84	-154.79	0.99
618.164063	0.92	-155.48	0.98
619.628906	1.00	-156.22	0.98
621.093750	1.07	-157.05	0.97
622.558594	1.13	-157.96	0.99
624.023438	1.18	-158.94	0.96
625.488281	1.22	-159.92	0.97
626.953125	1.24	-160.93	0.95
628.417969	1.26	-161.97	0.92
629.882813	1.26	-162.97	0.98
631.347656	1.26	-163.95	0.99
632.812500	1.26	-164.92	0.98
634.277344	1.26	-165.89	0.99
635.742188	1.25	-166.91	0.97
637.207031	1.24	-167.98	0.94
638.671875	1.22	-169.18	0.72
640.136719	1.19	-170.51	0.71
641.601563	1.14	-171.70	0.84
643.066406	1.08	-172.79	0.91
644.531250	1.01	-173.78	0.96
645.996094	0.94	-174.70	0.97
647.460938	0.86	-175.55	0.98
648.925781	0.77	-176.32	0.98
650.390625	0.68	-177.03	0.99
651.855469	0.58	-177.67	0.99
653.320313	0.48	-178.26	0.97
654.785156	0.37	-178.77	0.95
656.250000	0.27	-179.22	0.98
657.714844	0.16	-179.62	0.97
659.179688	0.05	-179.97	0.98
660.644531	-0.06	179.72	0.99
662.109375	-0.18	179.47	0.98
663.574219	-0.30	179.32	0.95
665.039063	-0.42	179.26	0.96
666.503906	-0.55	179.29	0.95
667.968750	-0.67	179.39	0.97
669.433594	-0.78	179.54	0.95
670.898438	-0.88	179.73	0.98
672.363281	-0.97	179.93	0.99
673.828125	-1.04	-179.84	0.98
675.292969	-1.10	-179.61	0.99
676.757813	-1.15	-179.38	0.99
678.222656	-1.19	-179.15	0.98
679.687500	-1.22	-178.93	0.99
681.152344	-1.25	-178.73	0.99
682.617188	-1.28	-178.52	0.99
684.082031	-1.30	-178.30	0.99
685.546875	-1.31	-178.07	0.99
687.011719	-1.32	-177.83	0.99
688.476563	-1.32	-177.61	0.99
689.941406	-1.31	-177.39	1.00
691.406250	-1.29	-177.20	0.99
692.871094	-1.27	-177.02	0.99
694.335938	-1.24	-176.87	0.98
695.800781	-1.21	-176.74	0.99
697.265625	-1.17	-176.66	0.99
698.730469	-1.13	-176.62	0.99
700.195313	-1.10	-176.63	0.99
701.660156	-1.06	-176.70	0.99
703.125000	-1.03	-176.81	0.99
704.589844	-0.99	-176.97	1.00
706.054688	-0.96	-177.16	0.99
707.519531	-0.93	-177.38	0.99
708.984375	-0.91	-177.65	0.99
710.449219	-0.89	-177.95	0.99
711.914063	-0.88	-178.28	0.97
713.378906	-0.86	-178.64	0.98
714.843750	-0.86	-179.01	0.99
716.308594	-0.85	-179.41	0.99
717.773438	-0.85	-179.84	0.99
719.238281	-0.86	179.70	0.98
720.703125	-0.87	179.21	0.98
722.167969	-0.89	178.69	0.98
723.632813	-0.92	178.15	0.98
725.097656	-0.96	177.59	0.94
726.562500	-1.01	177.05	0.89
728.027344	-1.06	176.55	0.92
729.492188	-1.13	176.16	0.89
730.957031	-1.21	175.87	0.92
732.421875	-1.29	175.66	0.95
733.886719	-1.36	175.48	0.90
735.351563	-1.43	175.34	0.90
736.816406	-1.50	175.22	0.98
738.281250	-1.56	175.12	1.00
739.746094	-1.62	175.03	0.99
741.210938	-1.68	174.97	0.99
742.675781	-1.73	174.92	1.00
744.140625	-1.78	174.89	0.99
745.605469	-1.82	174.86	1.00
747.070313	-1.86	174.83	1.00
748.535156	-1.90	174.81	1.00
750.000000	-1.93	174.80	1.00
751.464844	-1.97	174.78	0.99
752.929688	-2.00	174.77	0.99
754.394531	-2.03	174.76	0.99
755.859375	-2.06	174.76	0.99
757.324219	-2.09	174.77	0.99
758.789063	-2.12	174.79	0.99
760.253906	-2.14	174.82	0.99
761.718750	-2.17	174.88	1.00
763.183594	-2.19	174.94	0.99
764.648438	-2.20	175.00	0.99
766.113281	-2.21	175.07	0.99
767.578125	-2.21	175.13	0.99
769.042969	-2.21	175.17	0.99
770.507813	-2.21	175.21	0.99
771.972656	-2.20	175.22	0.99
773.437500	-2.19	175.22	0.99
774.902344	-2.18	175.18	0.99
776.367188	-2.16	175.12	0.99
777.832031	-2.14	175.02	0.98
779.296875	-2.13	174.86	0.98
780.761719	-2.11	174.64	0.94
782.226563	-2.10	174.32	0.90
783.691406	-2.11	173.88	0.97
785.156250	-2.12	173.43	0.99
786.621094	-2.14	172.99	0.98
788.085938	-2.18	172.61	0.98
789.550781	-2.22	172.29	0.99
791.015625	-2.26	172.04	0.99
792.480469	-2.32	171.86	0.99
793.945313	-2.37	171.72	1.00
795.410156	-2.43	171.62	1.00
796.875000	-2.49	171.56	0.99
798.339844	-2.54	171.54	0.99
799.804688	-2.60	171.55	1.00
801.269531	-2.66	171.59	0.99
802.734375	-2.71	171.64	1.00
804.199219	-2.76	171.72	1.00
805.664063	-2.81	171.81	0.99
807.128906	-2.85	171.90	1.00
808.593750	-2.89	172.00	1.00
810.058594	-2.94	172.11	1.00
811.523438	-2.98	172.23	1.00
812.988281	-3.02	172.36	1.00
814.453125	-3.06	172.50	1.00
815.917969	-3.09	172.64	1.00
817.382813	-3.13	172.79	0.99
818.847656	-3.16	172.95	0.99
820.312500	-3.19	173.11	0.99
821.777344	-3.21	173.27	1.00
823.242188	-3.23	173.42	0.99
824.707031	-3.26	173.55	0.99
826.171875	-3.28	173.66	0.99
827.636719	-3.31	173.79	1.00
829.101563	-3.33	173.92	1.00
830.566406	-3.36	174.07	1.00
832.031250	-3.39	174.24	0.99
833.496094	-3.42	174.43	0.99
834.960938	-3.44	174.63	0.99
836.425781	-3.47	174.85	1.00
837.890625	-3.49	175.07	0.99
839.355469	-3.51	175.30	0.99
840.820313	-3.52	175.52	0.99
842.285156	-3.53	175.75	0.99
843.750000	-3.54	175.97	0.99
845.214844	-3.55	176.19	1.00
846.679688	-3.56	176.40	1.00
848.144531	-3.57	176.61	0.99
849.609375	-3.57	176.82	0.99
851.074219	-3.57	177.03	0.99
852.539063	-3.57	177.23	0.99
854.003906	-3.56	177.42	0.99
855.468750	-3.55	177.59	0.98
856.933594	-3.54	177.75	0.99
858.398438	-3.53	177.89	0.99
859.863281	-3.52	178.00	0.99
861.328125	-3.52	178.08	0.99
862.792969	-3.51	178.14	0.99
864.257813	-3.50	178.16	0.97
865.722656	-3.50	178.16	0.99
867.187500	-3.51	178.16	0.98
868.652344	-3.51	178.16	0.98
870.117188	-3.52	178.18	0.99
871.582031	-3.53	178.22	0.99
873.046875	-3.55	178.26	0.99
874.511719	-3.56	178.33	0.99
875.976563	-3.57	178.41	0.99
877.441406	-3.58	178.50	0.99
878.906250	-3.60	178.61	0.99
880.371094	-3.61	178.73	0.99
881.835938	-3.61	178.85	1.00
883.300781	-3.62	178.98	0.99
884.765625	-3.62	179.10	1.00
886.230469	-3.62	179.21	0.99
887.695313	-3.61	179.32	0.98
889.160156	-3.61	179.41	0.99
890.625000	-3.61	179.49	1.00
892.089844	-3.60	179.56	1.00
893.554688	-3.60	179.62	1.00
895.019531	-3.59	179.67	1.00
896.484375	-3.59	179.71	0.99
897.949219	-3.59	179.74	0.99
899.414063	-3.59	179.76	1.00
900.878906	-3.59	179.78	1.00
902.343750	-3.59	179.81	1.00
903.808594	-3.60	179.83	1.00
905.273438	-3.60	179.87	1.00
906.738281	-3.61	179.90	1.00
908.203125	-3.62	179.94	1.00
909.667969	-3.63	179.99	1.00
911.132813	-3.64	-179.96	1.00
912.597656	-3.65	-179.88	0.99
914.062500	-3.66	-179.80	0.99
915.527344	-3.67	-179.70	1.00
916.992188	-3.68	-179.60	1.00
918.457031	-3.68	-179.48	1.00
919.921875	-3.69	-179.36	1.00
921.386719	-3.69	-179.23	0.99
922.851563	-3.69	-179.10	1.00
924.316406	-3.69	-178.96	1.00
925.781250	-3.69	-178.83	1.00
927.246094	-3.69	-178.69	0.99
928.710938	-3.68	-178.56	1.00
930.175781	-3.67	-178.43	1.00
931.640625	-3.66	-178.30	0.99
933.105469	-3.65	-178.18	0.99
934.570313	-3.63	-178.06	0.99
936.035156	-3.61	-177.95	0.99
937.500000	-3.59	-177.86	0.99
938.964844	-3.57	-177.79	1.00
940.429688	-3.55	-177.74	1.00
941.894531	-3.53	-177.72	0.99
943.359375	-3.51	-177.72	0.98
944.824219	-3.49	-177.75	0.99
946.289063	-3.48	-177.80	0.99
947.753906	-3.46	-177.87	0.98
949.218750	-3.45	-177.94	0.99
950.683594	-3.45	-178.02	0.99
952.148438	-3.44	-178.10	0.99
953.613281	-3.44	-178.17	0.99
955.078125	-3.44	-178.24	0.99
956.542969	-3.44	-178.31	0.99
958.007813	-3.44	-178.37	1.00
959.472656	-3.44	-178.43	0.99
960.937500	-3.44	-178.49	0.99
962.402344	-3.44	-178.56	0.99
963.867188	-3.45	-178.62	0.99
965.332031	-3.46	-178.68	0.99
966.796875	-3.46	-178.74	0.99
968.261719	-3.47	-178.79	1.00
969.726563	-3.48	-178.84	1.00
971.191406	-3.49	-178.88	0.99
972.656250	-3.50	-178.92	0.99
974.121094	-3.52	-178.95	0.99
975.585938	-3.53	-178.99	0.98
977.050781	-3.55	-179.02	0.98
978.515625	-3.57	-179.03	0.99
979.980469	-3.59	-179.01	0.99
981.445313	-3.61	-178.97	0.98
982.910156	-3.63	-178.91	0.99
984.375000	-3.64	-178.84	0.99
985.839844	-3.66	-178.77	0.98
987.304688	-3.68	-178.68	0.98
988.769531	-3.69	-178.59	0.99
990.234375	-3.71	-178.50	0.99
991.699219	-3.72	-178.40	1.00
993.164063	-3.74	-178.29	0.99
994.628906	-3.75	-178.17	0.99
996.093750	-3.76	-178.04	0.99
997.558594	-3.77	-177.90	0.99
999.023438	-3.78	-177.76	0.99
1000.488281	-3.79	-177.61	0.99
1001.953125	-3.79	-177.46	0.98
1003.417969	-3.79	-177.32	0.98
1004.882813	-3.80	-177.18	0.99
1006.347656	-3.80	-177.04	1.00
1007.812500	-3.80	-176.91	0.99
1009.277344	-3.79	-176.77	1.00
1010.742188	-3.79	-176.62	1.00
1012.207031	-3.79	-176.48	0.99
1013.671875	-3.78	-176.35	0.99
1015.136719	-3.77	-176.22	0.99
1016.601563	-3.77	-176.11	0.99
1018.066406	-3.76	-176.00	0.99
1019.531250	-3.75	-175.90	0.99
1020.996094	-3.74	-175.80	0.98
1022.460938	-3.73	-175.71	0.97
1023.925781	-3.73	-175.62	0.98
1025.390625	-3.72	-175.54	0.99
1026.855469	-3.71	-175.48	0.99
1028.320313	-3.70	-175.42	0.98
1029.785156	-3.69	-175.38	0.98
1031.250000	-3.69	-175.34	0.98
1032.714844	-3.68	-175.30	0.99
1034.179688	-3.68	-175.26	0.98
1035.644531	-3.68	-175.21	0.98
1037.109375	-3.68	-175.15	0.99
1038.574219	-3.68	-175.07	0.99
1040.039063	-3.68	-174.98	0.99
1041.503906	-3.68	-174.89	0.99
1042.968750	-3.68	-174.80	0.99
1044.433594	-3.68	-174.71	0.99
1045.898438	-3.68	-174.63	0.99
1047.363281	-3.68	-174.55	0.99
1048.828125	-3.67	-174.47	0.98
1050.292969	-3.67	-174.36	0.99
1051.757813	-3.67	-174.26	0.99
1053.222656	-3.67	-174.14	0.99
1054.687500	-3.66	-174.03	0.99
1056.152344	-3.65	-173.91	1.00
1057.617188	-3.64	-173.80	1.00
1059.082031	-3.62	-173.70	0.99
1060.546875	-3.61	-173.60	0.99
1062.011719	-3.59	-173.51	0.99
1063.476563	-3.57	-173.43	0.98
1064.941406	-3.55	-173.37	0.99
1066.406250	-3.54	-173.32	1.00
1067.871094	-3.52	-173.29	0.98
1069.335938	-3.50	-173.27	0.99
1070.800781	-3.48	-173.26	0.99
1072.265625	-3.47	-173.26	0.99
1073.730469	-3.46	-173.27	0.99
1075.195313	-3.45	-173.27	1.00
1076.660156	-3.43	-173.27	1.00
1078.125000	-3.42	-173.26	1.00
1079.589844	-3.41	-173.24	0.98
1081.054688	-3.40	-173.22	1.00
1082.519531	-3.39	-173.20	0.99
1083.984375	-3.37	-173.18	0.99
1085.449219	-3.36	-173.16	0.99
1086.914063	-3.34	-173.15	1.00
1088.378906	-3.33	-173.15	0.99
