	NT2000-10-8		
146.484375	-0.20	17.02	1.00
147.949219	0.10	15.77	1.00
149.414063	0.35	14.11	1.00
150.878906	0.54	12.03	1.00
152.343750	0.65	9.67	0.99
153.808594	0.68	6.94	1.00
155.273438	0.61	4.55	1.00
156.738281	0.48	2.73	0.99
158.203125	0.29	1.15	1.00
159.667969	0.06	0.31	0.99
161.132813	-0.19	0.20	0.99
162.597656	-0.36	0.29	0.99
164.062500	-0.45	0.43	0.99
165.527344	-0.53	0.37	1.00
166.992188	-0.63	0.20	1.00
168.457031	-0.75	-0.04	1.00
169.921875	-0.88	-0.14	1.00
171.386719	-1.02	-0.16	0.99
172.851563	-1.17	0.05	1.00
174.316406	-1.28	0.56	0.99
175.781250	-1.36	1.15	1.00
177.246094	-1.41	1.73	1.00
178.710938	-1.45	2.36	1.00
180.175781	-1.46	3.00	1.00
181.640625	-1.45	3.56	1.00
183.105469	-1.43	4.00	1.00
184.570313	-1.41	4.37	1.00
186.035156	-1.37	4.72	1.00
187.500000	-1.30	4.96	1.00
188.964844	-1.22	5.01	1.00
190.429688	-1.14	4.85	0.99
191.894531	-1.09	4.70	0.99
193.359375	-1.06	4.66	0.99
194.824219	-0.99	4.67	0.99
196.289063	-0.88	4.60	0.99
197.753906	-0.75	4.26	1.00
199.218750	-0.61	3.53	0.99
200.683594	-0.50	2.38	0.98
202.148438	-0.47	0.91	0.97
203.613281	-0.52	-0.61	0.99
205.078125	-0.63	-1.73	0.99
206.542969	-0.77	-2.56	1.00
208.007813	-0.91	-3.18	1.00
209.472656	-1.06	-3.63	1.00
210.937500	-1.22	-3.92	1.00
212.402344	-1.38	-4.03	1.00
213.867188	-1.52	-3.97	1.00
215.332031	-1.65	-3.86	1.00
216.796875	-1.77	-3.70	1.00
218.261719	-1.89	-3.48	1.00
219.726563	-2.01	-3.16	1.00
221.191406	-2.12	-2.75	1.00
222.656250	-2.23	-2.24	1.00
224.121094	-2.33	-1.66	1.00
225.585938	-2.42	-0.92	1.00
227.050781	-2.51	0.01	0.99
228.515625	-2.55	1.02	0.99
229.980469	-2.55	2.07	0.99
231.445313	-2.52	3.10	1.00
232.910156	-2.46	4.02	1.00
234.375000	-2.37	4.85	1.00
235.839844	-2.27	5.52	1.00
237.304688	-2.16	6.02	1.00
238.769531	-2.04	6.26	0.99
240.234375	-1.91	6.28	1.00
241.699219	-1.81	6.16	1.00
243.164063	-1.73	5.95	1.00
244.628906	-1.68	5.79	1.00
246.093750	-1.64	5.67	1.00
247.558594	-1.60	5.56	1.00
249.023438	-1.57	5.43	1.00
250.488281	-1.56	5.40	1.00
251.953125	-1.55	5.55	1.00
253.417969	-1.53	5.84	1.00
254.882813	-1.50	6.22	1.00
256.347656	-1.45	6.61	1.00
257.812500	-1.39	6.98	1.00
259.277344	-1.31	7.33	0.99
260.742188	-1.21	7.59	1.00
262.207031	-1.10	7.73	1.00
263.671875	-0.99	7.75	1.00
265.136719	-0.88	7.67	1.00
266.601563	-0.77	7.53	1.00
268.066406	-0.64	7.38	0.99
269.531250	-0.48	7.14	1.00
270.996094	-0.33	6.73	1.00
272.460938	-0.19	6.12	0.99
273.925781	-0.07	5.33	0.99
275.390625	0.03	4.41	1.00
276.855469	0.10	3.45	1.00
278.320313	0.17	2.40	1.00
279.785156	0.21	1.34	1.00
281.250000	0.23	0.28	1.00
282.714844	0.22	-0.73	1.00
284.179688	0.20	-1.70	1.00
285.644531	0.17	-2.59	1.00
287.109375	0.13	-3.43	1.00
288.574219	0.08	-4.25	1.00
290.039063	0.03	-5.06	1.00
291.503906	-0.03	-5.91	1.00
292.968750	-0.11	-6.75	1.00
294.433594	-0.20	-7.59	1.00
295.898438	-0.31	-8.36	1.00
297.363281	-0.43	-9.03	1.00
298.828125	-0.56	-9.60	1.00
300.292969	-0.71	-10.05	1.00
301.757813	-0.86	-10.42	1.00
303.222656	-1.01	-10.67	1.00
304.687500	-1.15	-10.82	1.00
306.152344	-1.27	-10.91	1.00
307.617188	-1.39	-10.99	1.00
309.082031	-1.50	-11.07	0.99
310.546875	-1.61	-11.15	0.99
312.011719	-1.74	-11.20	0.99
313.476563	-1.88	-11.12	1.00
314.941406	-2.01	-10.91	1.00
316.406250	-2.14	-10.62	1.00
317.871094	-2.25	-10.22	1.00
319.335938	-2.35	-9.76	1.00
320.800781	-2.44	-9.25	1.00
322.265625	-2.50	-8.71	1.00
323.730469	-2.56	-8.19	1.00
325.195313	-2.60	-7.65	1.00
326.660156	-2.63	-7.11	1.00
328.125000	-2.65	-6.56	0.99
329.589844	-2.65	-6.09	0.99
331.054688	-2.64	-5.70	1.00
332.519531	-2.63	-5.45	0.99
333.984375	-2.63	-5.33	1.00
335.449219	-2.63	-5.26	1.00
336.914063	-2.65	-5.24	1.00
338.378906	-2.68	-5.26	0.99
339.843750	-2.73	-5.31	0.99
341.308594	-2.79	-5.26	0.99
342.773438	-2.85	-5.09	1.00
344.238281	-2.92	-4.81	1.00
345.703125	-2.98	-4.43	1.00
347.167969	-3.04	-4.02	1.00
348.632813	-3.08	-3.57	1.00
350.097656	-3.12	-3.08	1.00
351.562500	-3.15	-2.58	1.00
353.027344	-3.18	-2.08	1.00
354.492188	-3.20	-1.59	1.00
355.957031	-3.22	-1.06	1.00
357.421875	-3.22	-0.50	1.00
358.886719	-3.21	0.08	1.00
360.351563	-3.19	0.67	1.00
361.816406	-3.16	1.21	1.00
363.281250	-3.14	1.69	1.00
364.746094	-3.11	2.14	1.00
366.210938	-3.08	2.58	1.00
367.675781	-3.06	3.00	1.00
369.140625	-3.03	3.43	1.00
370.605469	-2.99	3.86	1.00
372.070313	-2.95	4.29	1.00
373.535156	-2.91	4.73	1.00
375.000000	-2.86	5.17	1.00
376.464844	-2.80	5.60	1.00
377.929688	-2.73	5.98	1.00
379.394531	-2.64	6.32	1.00
380.859375	-2.55	6.61	1.00
382.324219	-2.45	6.84	1.00
383.789063	-2.35	6.98	1.00
385.253906	-2.24	7.05	1.00
386.718750	-2.13	7.02	1.00
388.183594	-2.04	6.89	0.99
389.648438	-1.95	6.72	1.00
391.113281	-1.87	6.50	1.00
392.578125	-1.79	6.24	1.00
394.042969	-1.72	5.91	1.00
395.507813	-1.65	5.54	1.00
396.972656	-1.60	5.16	1.00
398.437500	-1.56	4.78	1.00
399.902344	-1.52	4.37	1.00
401.367188	-1.49	3.96	1.00
402.832031	-1.47	3.53	1.00
404.296875	-1.45	3.12	1.00
405.761719	-1.44	2.72	1.00
407.226563	-1.43	2.34	1.00
408.691406	-1.43	1.95	1.00
410.156250	-1.43	1.55	0.99
411.621094	-1.43	1.13	0.99
413.085938	-1.45	0.74	1.00
414.550781	-1.48	0.41	1.00
416.015625	-1.51	0.14	1.00
417.480469	-1.55	-0.08	1.00
418.945313	-1.59	-0.23	0.99
420.410156	-1.62	-0.34	1.00
421.875000	-1.65	-0.43	1.00
423.339844	-1.68	-0.52	1.00
424.804688	-1.71	-0.60	0.99
426.269531	-1.73	-0.69	1.00
427.734375	-1.76	-0.83	0.99
429.199219	-1.80	-0.99	0.99
430.664063	-1.85	-1.15	0.99
432.128906	-1.90	-1.24	1.00
433.593750	-1.96	-1.24	1.00
435.058594	-2.03	-1.17	1.00
436.523438	-2.09	-1.04	1.00
437.988281	-2.14	-0.86	1.00
439.453125	-2.19	-0.63	1.00
440.917969	-2.24	-0.36	1.00
442.382813	-2.27	-0.06	1.00
443.847656	-2.30	0.27	1.00
445.312500	-2.31	0.63	1.00
446.777344	-2.32	0.98	1.00
448.242188	-2.32	1.33	1.00
449.707031	-2.31	1.67	1.00
451.171875	-2.31	2.01	1.00
452.636719	-2.29	2.34	1.00
454.101563	-2.26	2.67	1.00
455.566406	-2.23	2.97	1.00
457.031250	-2.18	3.22	1.00
458.496094	-2.13	3.42	1.00
459.960938	-2.07	3.55	1.00
461.425781	-2.01	3.61	1.00
462.890625	-1.96	3.58	1.00
464.355469	-1.91	3.46	0.99
465.820313	-1.87	3.28	0.99
467.285156	-1.85	3.10	1.00
468.750000	-1.82	2.91	1.00
470.214844	-1.80	2.73	1.00
471.679688	-1.79	2.55	1.00
473.144531	-1.78	2.38	1.00
474.609375	-1.78	2.22	1.00
476.074219	-1.78	2.07	1.00
477.539063	-1.78	1.93	1.00
479.003906	-1.79	1.80	1.00
480.468750	-1.80	1.68	1.00
481.933594	-1.81	1.60	1.00
483.398438	-1.83	1.56	1.00
484.863281	-1.85	1.56	1.00
486.328125	-1.86	1.59	1.00
487.792969	-1.88	1.65	1.00
489.257813	-1.89	1.72	1.00
490.722656	-1.89	1.79	1.00
492.187500	-1.90	1.85	1.00
493.652344	-1.89	1.89	1.00
495.117188	-1.90	1.91	1.00
496.582031	-1.90	1.90	1.00
498.046875	-1.90	1.90	1.00
499.511719	-1.91	1.88	1.00
500.976563	-1.92	1.85	1.00
502.441406	-1.93	1.86	1.00
503.906250	-1.95	1.90	1.00
505.371094	-1.96	1.96	1.00
506.835938	-1.97	2.03	1.00
508.300781	-1.99	2.11	1.00
509.765625	-2.00	2.20	1.00
511.230469	-2.01	2.31	1.00
512.695313	-2.03	2.44	1.00
514.160156	-2.04	2.59	1.00
515.625000	-2.05	2.75	1.00
517.089844	-2.06	2.94	1.00
518.554688	-2.07	3.14	1.00
520.019531	-2.08	3.36	1.00
521.484375	-2.08	3.59	1.00
522.949219	-2.08	3.83	1.00
524.414063	-2.08	4.07	1.00
525.878906	-2.08	4.33	1.00
527.343750	-2.07	4.59	1.00
528.808594	-2.06	4.88	1.00
530.273438	-2.04	5.16	1.00
531.738281	-2.01	5.45	0.99
533.203125	-1.97	5.74	0.99
534.667969	-1.93	6.00	0.99
536.132813	-1.88	6.21	1.00
537.597656	-1.82	6.38	1.00
539.062500	-1.77	6.50	1.00
540.527344	-1.72	6.57	1.00
541.992188	-1.66	6.59	1.00
543.457031	-1.61	6.57	1.00
544.921875	-1.57	6.53	1.00
546.386719	-1.53	6.45	1.00
547.851563	-1.50	6.37	1.00
549.316406	-1.46	6.30	1.00
550.781250	-1.43	6.24	1.00
552.246094	-1.39	6.18	1.00
553.710938	-1.35	6.12	1.00
555.175781	-1.31	6.04	1.00
556.640625	-1.27	5.95	1.00
558.105469	-1.23	5.83	1.00
559.570313	-1.18	5.68	1.00
561.035156	-1.14	5.48	0.99
562.500000	-1.09	5.23	1.00
563.964844	-1.05	4.92	1.00
565.429688	-1.02	4.54	0.99
566.894531	-0.99	4.06	0.99
568.359375	-0.98	3.47	0.95
569.824219	-0.98	2.80	0.95
571.289063	-0.99	2.18	0.96
572.753906	-1.02	1.74	0.97
574.218750	-1.05	1.43	0.99
575.683594	-1.08	1.20	0.99
577.148438	-1.12	1.05	0.99
578.613281	-1.15	0.94	1.00
580.078125	-1.17	0.87	1.00
581.542969	-1.19	0.82	1.00
583.007813	-1.21	0.78	1.00
584.472656	-1.22	0.76	1.00
585.937500	-1.23	0.75	1.00
587.402344	-1.24	0.74	1.00
588.867188	-1.25	0.75	1.00
590.332031	-1.26	0.78	1.00
591.796875	-1.26	0.82	1.00
593.261719	-1.26	0.86	1.00
594.726563	-1.26	0.90	1.00
596.191406	-1.26	0.94	1.00
597.656250	-1.25	0.98	1.00
599.121094	-1.25	1.03	1.00
600.585938	-1.24	1.09	1.00
602.050781	-1.23	1.14	1.00
603.515625	-1.21	1.19	1.00
604.980469	-1.19	1.23	1.00
606.445313	-1.17	1.26	1.00
607.910156	-1.15	1.26	1.00
609.375000	-1.12	1.25	1.00
610.839844	-1.09	1.20	1.00
612.304688	-1.06	1.11	1.00
613.769531	-1.04	0.99	1.00
615.234375	-1.01	0.84	1.00
616.699219	-0.99	0.67	0.99
618.164063	-0.98	0.47	1.00
619.628906	-0.97	0.27	1.00
621.093750	-0.96	0.08	1.00
622.558594	-0.95	-0.11	1.00
624.023438	-0.95	-0.28	1.00
625.488281	-0.96	-0.42	1.00
626.953125	-0.96	-0.55	1.00
628.417969	-0.96	-0.66	1.00
629.882813	-0.96	-0.76	1.00
631.347656	-0.97	-0.85	1.00
632.812500	-0.97	-0.92	1.00
634.277344	-0.97	-0.98	1.00
635.742188	-0.96	-1.05	1.00
637.207031	-0.96	-1.13	1.00
638.671875	-0.95	-1.22	1.00
640.136719	-0.94	-1.34	1.00
641.601563	-0.93	-1.49	0.99
643.066406	-0.93	-1.67	1.00
644.531250	-0.93	-1.89	0.99
645.996094	-0.93	-2.14	0.98
647.460938	-0.94	-2.38	0.98
648.925781	-0.95	-2.62	0.99
650.390625	-0.97	-2.81	0.99
651.855469	-0.99	-2.97	1.00
653.320313	-1.01	-3.08	0.99
654.785156	-1.04	-3.15	1.00
656.250000	-1.07	-3.20	1.00
657.714844	-1.09	-3.21	1.00
659.179688	-1.11	-3.21	1.00
660.644531	-1.14	-3.20	1.00
662.109375	-1.16	-3.18	1.00
663.574219	-1.18	-3.14	1.00
665.039063	-1.21	-3.08	1.00
666.503906	-1.23	-2.99	1.00
667.968750	-1.25	-2.88	0.99
669.433594	-1.27	-2.75	1.00
670.898438	-1.29	-2.60	1.00
672.363281	-1.30	-2.46	0.99
673.828125	-1.31	-2.31	0.99
675.292969	-1.32	-2.17	0.99
676.757813	-1.33	-2.03	0.98
678.222656	-1.34	-1.89	0.98
679.687500	-1.34	-1.76	0.99
681.152344	-1.35	-1.62	1.00
682.617188	-1.35	-1.48	0.99
684.082031	-1.35	-1.33	1.00
685.546875	-1.34	-1.18	1.00
687.011719	-1.33	-1.03	0.99
688.476563	-1.31	-0.89	1.00
689.941406	-1.28	-0.76	1.00
691.406250	-1.26	-0.64	1.00
692.871094	-1.23	-0.55	0.99
694.335938	-1.19	-0.47	1.00
695.800781	-1.15	-0.41	1.00
697.265625	-1.11	-0.37	0.98
698.730469	-1.07	-0.38	0.98
700.195313	-1.02	-0.42	0.99
701.660156	-0.98	-0.50	1.00
703.125000	-0.94	-0.62	1.00
704.589844	-0.91	-0.76	1.00
706.054688	-0.88	-0.93	1.00
707.519531	-0.85	-1.11	1.00
708.984375	-0.82	-1.31	0.99
710.449219	-0.79	-1.55	1.00
711.914063	-0.77	-1.84	0.99
713.378906	-0.75	-2.16	0.99
714.843750	-0.73	-2.53	0.99
716.308594	-0.72	-2.90	1.00
717.773438	-0.72	-3.29	0.99
719.238281	-0.72	-3.67	0.98
720.703125	-0.72	-4.06	0.96
722.167969	-0.72	-4.46	0.93
723.632813	-0.73	-4.87	0.99
725.097656	-0.75	-5.28	0.99
726.562500	-0.78	-5.69	0.98
728.027344	-0.81	-6.09	0.95
729.492188	-0.86	-6.34	0.96
730.957031	-0.92	-6.49	0.95
732.421875	-0.98	-6.59	0.99
733.886719	-1.04	-6.63	1.00
735.351563	-1.10	-6.64	1.00
736.816406	-1.16	-6.59	0.99
738.281250	-1.22	-6.51	1.00
739.746094	-1.28	-6.38	0.99
741.210938	-1.33	-6.23	0.99
742.675781	-1.37	-6.05	1.00
744.140625	-1.41	-5.86	1.00
745.605469	-1.44	-5.66	1.00
747.070313	-1.47	-5.45	0.99
748.535156	-1.49	-5.25	1.00
750.000000	-1.52	-5.04	1.00
751.464844	-1.53	-4.84	1.00
752.929688	-1.55	-4.64	1.00
754.394531	-1.56	-4.44	1.00
755.859375	-1.57	-4.23	1.00
757.324219	-1.58	-4.01	1.00
758.789063	-1.59	-3.79	1.00
760.253906	-1.59	-3.56	1.00
761.718750	-1.59	-3.33	1.00
763.183594	-1.59	-3.10	1.00
764.648438	-1.59	-2.85	1.00
766.113281	-1.58	-2.61	1.00
767.578125	-1.56	-2.36	1.00
769.042969	-1.54	-2.12	1.00
770.507813	-1.52	-1.88	1.00
771.972656	-1.49	-1.66	1.00
773.437500	-1.45	-1.45	1.00
774.902344	-1.41	-1.26	1.00
776.367188	-1.36	-1.10	1.00
777.832031	-1.31	-0.98	1.00
779.296875	-1.26	-0.89	1.00
780.761719	-1.22	-0.86	0.99
782.226563	-1.17	-0.87	1.00
783.691406	-1.12	-0.94	0.98
785.156250	-1.08	-1.07	1.00
786.621094	-1.05	-1.27	0.98
788.085938	-1.02	-1.53	0.99
789.550781	-1.00	-1.83	0.99
791.015625	-0.98	-2.13	0.99
792.480469	-0.97	-2.41	1.00
793.945313	-0.97	-2.66	1.00
795.410156	-0.97	-2.87	1.00
796.875000	-0.98	-3.04	1.00
798.339844	-0.98	-3.18	1.00
799.804688	-0.99	-3.30	1.00
801.269531	-1.00	-3.40	1.00
802.734375	-1.01	-3.49	1.00
804.199219	-1.01	-3.56	1.00
805.664063	-1.02	-3.63	1.00
807.128906	-1.03	-3.68	1.00
808.593750	-1.04	-3.73	1.00
810.058594	-1.05	-3.77	0.99
811.523438	-1.05	-3.81	1.00
812.988281	-1.06	-3.82	0.99
814.453125	-1.07	-3.82	1.00
815.917969	-1.08	-3.81	1.00
817.382813	-1.09	-3.77	1.00
818.847656	-1.09	-3.73	1.00
820.312500	-1.10	-3.69	1.00
821.777344	-1.10	-3.64	1.00
823.242188	-1.09	-3.59	1.00
824.707031	-1.09	-3.55	0.99
826.171875	-1.08	-3.51	1.00
827.636719	-1.07	-3.49	0.98
829.101563	-1.06	-3.48	0.99
830.566406	-1.05	-3.49	1.00
832.031250	-1.04	-3.52	1.00
833.496094	-1.03	-3.54	1.00
834.960938	-1.02	-3.57	1.00
836.425781	-1.02	-3.60	1.00
837.890625	-1.01	-3.64	1.00
839.355469	-1.01	-3.68	0.99
840.820313	-1.01	-3.72	1.00
842.285156	-1.01	-3.76	1.00
843.750000	-1.01	-3.78	1.00
845.214844	-1.01	-3.78	1.00
846.679688	-1.02	-3.76	1.00
848.144531	-1.02	-3.72	1.00
849.609375	-1.03	-3.67	1.00
851.074219	-1.03	-3.60	1.00
852.539063	-1.03	-3.52	1.00
854.003906	-1.02	-3.44	1.00
855.468750	-1.02	-3.37	1.00
856.933594	-1.01	-3.30	1.00
858.398438	-0.99	-3.23	1.00
859.863281	-0.98	-3.17	1.00
861.328125	-0.96	-3.13	1.00
862.792969	-0.94	-3.10	1.00
864.257813	-0.92	-3.08	1.00
865.722656	-0.91	-3.09	1.00
867.187500	-0.89	-3.11	1.00
868.652344	-0.88	-3.14	1.00
870.117188	-0.86	-3.19	1.00
871.582031	-0.85	-3.23	1.00
873.046875	-0.84	-3.27	1.00
874.511719	-0.84	-3.30	1.00
875.976563	-0.83	-3.31	1.00
877.441406	-0.82	-3.32	1.00
878.906250	-0.82	-3.32	1.00
880.371094	-0.81	-3.31	1.00
881.835938	-0.80	-3.29	1.00
883.300781	-0.79	-3.26	1.00
884.765625	-0.78	-3.24	0.99
886.230469	-0.77	-3.21	1.00
887.695313	-0.75	-3.19	1.00
889.160156	-0.73	-3.18	1.00
890.625000	-0.71	-3.18	1.00
892.089844	-0.69	-3.18	1.00
893.554688	-0.67	-3.20	1.00
895.019531	-0.65	-3.22	1.00
896.484375	-0.63	-3.26	1.00
897.949219	-0.61	-3.30	0.99
899.414063	-0.59	-3.36	1.00
900.878906	-0.58	-3.42	1.00
902.343750	-0.56	-3.48	1.00
903.808594	-0.54	-3.54	1.00
905.273438	-0.53	-3.61	1.00
906.738281	-0.52	-3.67	1.00
908.203125	-0.50	-3.74	1.00
909.667969	-0.49	-3.80	1.00
911.132813	-0.48	-3.86	1.00
912.597656	-0.47	-3.92	1.00
914.062500	-0.45	-3.97	1.00
915.527344	-0.44	-4.01	1.00
916.992188	-0.43	-4.04	1.00
918.457031	-0.42	-4.06	1.00
919.921875	-0.40	-4.08	1.00
921.386719	-0.39	-4.10	1.00
922.851563	-0.37	-4.11	1.00
924.316406	-0.35	-4.13	1.00
925.781250	-0.33	-4.15	1.00
927.246094	-0.30	-4.17	1.00
928.710938	-0.28	-4.19	1.00
930.175781	-0.25	-4.22	1.00
931.640625	-0.22	-4.26	1.00
933.105469	-0.19	-4.31	1.00
934.570313	-0.16	-4.36	1.00
936.035156	-0.12	-4.44	1.00
937.500000	-0.08	-4.52	0.99
938.964844	-0.04	-4.62	1.00
940.429688	-0.00	-4.74	1.00
941.894531	0.04	-4.88	0.99
943.359375	0.08	-5.04	1.00
944.824219	0.12	-5.25	0.99
946.289063	0.16	-5.49	1.00
947.753906	0.19	-5.77	1.00
949.218750	0.23	-6.09	0.99
950.683594	0.25	-6.43	0.99
952.148438	0.28	-6.81	0.98
953.613281	0.30	-7.24	0.99
955.078125	0.31	-7.67	0.99
956.542969	0.32	-8.09	1.00
958.007813	0.32	-8.49	1.00
959.472656	0.32	-8.86	1.00
960.937500	0.32	-9.23	1.00
962.402344	0.32	-9.57	1.00
963.867188	0.31	-9.90	1.00
965.332031	0.30	-10.23	1.00
966.796875	0.29	-10.55	1.00
968.261719	0.28	-10.87	1.00
969.726563	0.27	-11.19	1.00
971.191406	0.26	-11.49	1.00
972.656250	0.24	-11.78	1.00
974.121094	0.22	-12.06	1.00
975.585938	0.20	-12.33	1.00
977.050781	0.18	-12.59	1.00
978.515625	0.16	-12.84	1.00
979.980469	0.14	-13.09	1.00
981.445313	0.12	-13.33	0.99
982.910156	0.10	-13.55	0.98
984.375000	0.07	-13.76	0.99
985.839844	0.04	-13.95	1.00
987.304688	0.02	-14.13	1.00
988.769531	-0.01	-14.31	1.00
990.234375	-0.04	-14.47	1.00
991.699219	-0.07	-14.63	1.00
993.164063	-0.10	-14.78	1.00
994.628906	-0.13	-14.93	1.00
996.093750	-0.16	-15.06	1.00
997.558594	-0.19	-15.19	1.00
999.023438	-0.23	-15.30	1.00
1000.488281	-0.26	-15.39	1.00
1001.953125	-0.29	-15.47	1.00
1003.417969	-0.32	-15.54	1.00
1004.882813	-0.36	-15.61	1.00
1006.347656	-0.39	-15.66	1.00
1007.812500	-0.42	-15.71	1.00
1009.277344	-0.45	-15.75	1.00
1010.742188	-0.47	-15.78	1.00
1012.207031	-0.50	-15.81	1.00
1013.671875	-0.52	-15.85	1.00
1015.136719	-0.54	-15.88	1.00
1016.601563	-0.56	-15.93	1.00
1018.066406	-0.58	-15.98	1.00
1019.531250	-0.60	-16.04	1.00
1020.996094	-0.63	-16.10	1.00
1022.460938	-0.65	-16.17	1.00
1023.925781	-0.67	-16.23	1.00
1025.390625	-0.70	-16.29	1.00
1026.855469	-0.72	-16.35	1.00
1028.320313	-0.74	-16.41	1.00
1029.785156	-0.77	-16.47	1.00
1031.250000	-0.79	-16.53	1.00
1032.714844	-0.82	-16.59	1.00
1034.179688	-0.85	-16.64	1.00
1035.644531	-0.88	-16.68	0.99
1037.109375	-0.91	-16.70	1.00
1038.574219	-0.94	-16.71	1.00
1040.039063	-0.97	-16.71	1.00
1041.503906	-0.99	-16.70	1.00
1042.968750	-1.02	-16.68	1.00
1044.433594	-1.05	-16.65	1.00
1045.898438	-1.08	-16.62	0.99
1047.363281	-1.10	-16.57	1.00
1048.828125	-1.13	-16.51	0.99
1050.292969	-1.15	-16.44	1.00
1051.757813	-1.18	-16.36	1.00
1053.222656	-1.20	-16.28	1.00
1054.687500	-1.21	-16.19	1.00
1056.152344	-1.23	-16.10	1.00
1057.617188	-1.24	-16.01	1.00
1059.082031	-1.25	-15.92	1.00
1060.546875	-1.25	-15.84	1.00
1062.011719	-1.26	-15.77	1.00
1063.476563	-1.26	-15.70	1.00
1064.941406	-1.26	-15.65	1.00
1066.406250	-1.27	-15.61	0.99
1067.871094	-1.27	-15.57	0.99
1069.335938	-1.27	-15.56	1.00
1070.800781	-1.27	-15.58	0.97
1072.265625	-1.28	-15.59	1.00
1073.730469	-1.28	-15.60	0.99
1075.195313	-1.29	-15.61	1.00
1076.660156	-1.30	-15.61	1.00
1078.125000	-1.31	-15.61	1.00
1079.589844	-1.31	-15.61	1.00
1081.054688	-1.32	-15.62	1.00
1082.519531	-1.33	-15.62	1.00
1083.984375	-1.34	-15.63	1.00
1085.449219	-1.35	-15.64	1.00
1086.914063	-1.36	-15.64	1.00
1088.378906	-1.37	-15.63	1.00
1089.843750	-1.38	-15.61	1.00
1091.308594	-1.39	-15.59	1.00
1092.773438	-1.40	-15.57	1.00
1094.238281	-1.42	-15.54	1.00
1095.703125	-1.43	-15.49	1.00
1097.167969	-1.44	-15.44	1.00
1098.632813	-1.45	-15.38	1.00
