	NT2000-120-8		
165.527344	-11.61	-133.25	0.97
166.992188	-11.36	-135.00	0.97
168.457031	-11.20	-136.50	0.98
169.921875	-11.05	-137.94	0.99
171.386719	-10.91	-139.13	1.00
172.851563	-10.80	-140.07	0.98
174.316406	-10.64	-140.69	0.98
175.781250	-10.44	-141.21	0.99
177.246094	-10.26	-142.02	0.98
178.710938	-10.05	-142.69	0.98
180.175781	-9.78	-143.30	0.96
181.640625	-9.48	-144.14	0.99
183.105469	-9.24	-145.28	0.99
184.570313	-9.05	-146.53	1.00
186.035156	-8.90	-147.59	1.00
187.500000	-8.78	-148.48	1.00
188.964844	-8.67	-149.32	0.99
190.429688	-8.55	-149.95	0.99
191.894531	-8.40	-150.39	0.97
193.359375	-8.19	-150.59	0.97
194.824219	-7.93	-151.14	1.00
196.289063	-7.63	-152.06	0.97
197.753906	-7.30	-153.44	0.98
199.218750	-7.02	-155.51	0.97
200.683594	-6.80	-158.28	0.96
202.148438	-6.70	-161.53	0.97
203.613281	-6.74	-164.83	0.92
205.078125	-6.92	-167.16	0.93
206.542969	-7.11	-168.55	0.97
208.007813	-7.23	-169.74	0.97
209.472656	-7.27	-170.78	0.98
210.937500	-7.29	-171.99	0.98
212.402344	-7.32	-173.38	0.99
213.867188	-7.39	-174.88	0.99
215.332031	-7.49	-176.36	1.00
216.796875	-7.61	-177.65	1.00
218.261719	-7.74	-178.78	1.00
219.726563	-7.87	-179.74	1.00
221.191406	-7.98	179.36	1.00
222.656250	-8.10	178.47	1.00
224.121094	-8.22	177.62	1.00
225.585938	-8.36	176.82	1.00
227.050781	-8.50	176.12	1.00
228.515625	-8.65	175.58	0.99
229.980469	-8.78	175.13	1.00
231.445313	-8.89	174.68	1.00
232.910156	-8.99	174.24	1.00
234.375000	-9.07	173.81	1.00
235.839844	-9.12	173.33	0.99
237.304688	-9.16	172.80	0.99
238.769531	-9.18	171.98	0.97
240.234375	-9.25	170.82	0.99
241.699219	-9.36	169.38	0.99
243.164063	-9.52	167.85	0.99
244.628906	-9.70	166.49	1.00
246.093750	-9.91	165.31	1.00
247.558594	-10.14	164.16	0.99
249.023438	-10.38	163.10	0.98
250.488281	-10.66	162.13	0.98
251.953125	-10.98	161.51	0.95
253.417969	-11.31	161.32	0.96
254.882813	-11.61	161.40	0.97
256.347656	-11.88	161.65	0.99
257.812500	-12.12	162.06	0.99
259.277344	-12.33	162.64	0.99
260.742188	-12.52	163.30	0.99
262.207031	-12.68	164.03	0.99
263.671875	-12.80	164.81	0.99
265.136719	-12.88	165.55	0.99
266.601563	-12.93	166.15	0.99
268.066406	-12.99	166.64	1.00
269.531250	-13.04	167.05	1.00
270.996094	-13.09	167.40	0.98
272.460938	-13.17	167.61	0.98
273.925781	-13.29	167.82	0.97
275.390625	-13.43	168.35	0.93
276.855469	-13.57	169.05	0.96
278.320313	-13.67	169.86	0.97
279.785156	-13.76	170.67	0.99
281.250000	-13.83	171.39	0.99
282.714844	-13.91	172.01	0.97
284.179688	-13.99	172.47	0.98
285.644531	-14.09	172.72	0.98
287.109375	-14.23	172.87	0.96
288.574219	-14.39	173.38	0.98
290.039063	-14.57	174.38	0.95
291.503906	-14.75	175.79	0.89
292.968750	-14.89	177.52	0.77
294.433594	-14.97	179.32	0.75
295.898438	-14.98	-179.03	0.93
297.363281	-14.99	-177.63	0.96
298.828125	-15.01	-176.51	0.97
300.292969	-15.04	-175.38	0.99
301.757813	-15.07	-174.23	0.99
303.222656	-15.07	-173.06	0.97
304.687500	-15.06	-171.92	0.96
306.152344	-15.03	-170.74	0.97
307.617188	-14.96	-169.57	0.92
309.082031	-14.84	-168.50	0.91
310.546875	-14.70	-167.72	0.99
312.011719	-14.57	-167.30	0.96
313.476563	-14.47	-167.13	0.99
314.941406	-14.40	-166.91	0.99
316.406250	-14.35	-166.52	0.98
317.871094	-14.31	-165.96	0.98
319.335938	-14.25	-165.29	1.00
320.800781	-14.18	-164.53	0.90
322.265625	-14.06	-163.77	0.86
323.730469	-13.90	-163.12	0.95
325.195313	-13.72	-162.70	0.97
326.660156	-13.55	-162.63	0.97
328.125000	-13.41	-163.02	0.97
329.589844	-13.31	-163.58	0.98
331.054688	-13.25	-164.16	1.00
332.519531	-13.22	-164.65	0.99
333.984375	-13.20	-165.02	0.99
335.449219	-13.17	-165.30	0.98
336.914063	-13.14	-165.59	0.98
338.378906	-13.09	-165.88	0.99
339.843750	-13.05	-166.10	1.00
341.308594	-13.03	-166.24	1.00
342.773438	-13.01	-166.29	0.99
344.238281	-12.99	-166.25	1.00
345.703125	-12.96	-166.22	1.00
347.167969	-12.94	-166.19	0.98
348.632813	-12.91	-166.12	0.99
350.097656	-12.89	-166.03	1.00
351.562500	-12.86	-165.92	0.98
353.027344	-12.83	-165.77	0.97
354.492188	-12.77	-165.63	0.98
355.957031	-12.70	-165.56	0.99
357.421875	-12.63	-165.54	1.00
358.886719	-12.55	-165.57	1.00
360.351563	-12.46	-165.69	0.99
361.816406	-12.38	-165.93	0.98
363.281250	-12.30	-166.32	0.98
364.746094	-12.25	-166.83	0.99
366.210938	-12.22	-167.35	0.99
367.675781	-12.21	-167.81	0.99
369.140625	-12.21	-168.18	1.00
370.605469	-12.21	-168.48	1.00
372.070313	-12.21	-168.72	1.00
373.535156	-12.21	-168.91	1.00
375.000000	-12.20	-169.08	1.00
376.464844	-12.18	-169.21	1.00
377.929688	-12.16	-169.36	1.00
379.394531	-12.12	-169.53	0.99
380.859375	-12.07	-169.77	0.99
382.324219	-12.02	-170.10	0.98
383.789063	-11.97	-170.52	0.98
385.253906	-11.92	-171.14	0.97
386.718750	-11.91	-171.83	1.00
388.183594	-11.91	-172.53	1.00
389.648438	-11.93	-173.24	1.00
391.113281	-11.96	-173.95	1.00
392.578125	-12.01	-174.66	1.00
394.042969	-12.07	-175.39	0.99
395.507813	-12.16	-176.01	0.98
396.972656	-12.26	-176.46	0.97
398.437500	-12.38	-176.80	0.99
399.902344	-12.49	-177.05	1.00
401.367188	-12.61	-177.24	1.00
402.832031	-12.73	-177.33	0.99
404.296875	-12.86	-177.33	0.99
405.761719	-12.99	-177.18	0.99
407.226563	-13.12	-176.89	0.97
408.691406	-13.24	-176.44	0.97
410.156250	-13.34	-175.95	0.98
411.621094	-13.40	-175.43	0.97
413.085938	-13.46	-174.94	0.99
414.550781	-13.50	-174.50	0.99
416.015625	-13.53	-174.11	0.99
417.480469	-13.57	-173.75	0.97
418.945313	-13.59	-173.40	0.98
420.410156	-13.61	-173.10	0.97
421.875000	-13.62	-172.88	0.99
423.339844	-13.64	-172.83	0.99
424.804688	-13.67	-172.99	0.97
426.269531	-13.73	-173.31	1.00
427.734375	-13.82	-173.65	0.99
429.199219	-13.93	-173.83	1.00
430.664063	-14.06	-173.84	0.96
432.128906	-14.21	-173.61	1.00
433.593750	-14.36	-173.10	0.99
435.058594	-14.51	-172.36	0.99
436.523438	-14.67	-171.39	0.99
437.988281	-14.83	-170.19	0.98
439.453125	-14.99	-168.73	0.96
440.917969	-15.14	-167.01	0.91
442.382813	-15.28	-165.13	0.95
443.847656	-15.37	-163.14	0.88
445.312500	-15.43	-161.08	0.35
446.777344	-15.44	-159.01	0.77
448.242188	-15.42	-157.01	0.91
449.707031	-15.38	-155.09	0.93
451.171875	-15.32	-153.29	0.88
452.636719	-15.24	-151.56	0.93
454.101563	-15.13	-149.90	0.95
455.566406	-15.02	-148.41	0.99
457.031250	-14.91	-147.02	0.99
458.496094	-14.78	-145.70	0.98
459.960938	-14.63	-144.47	0.94
461.425781	-14.47	-143.32	0.90
462.890625	-14.29	-142.35	0.96
464.355469	-14.10	-141.52	0.98
465.820313	-13.90	-140.82	0.98
467.285156	-13.70	-140.27	0.98
468.750000	-13.48	-139.82	0.89
470.214844	-13.25	-139.48	0.79
471.679688	-13.02	-139.30	0.98
473.144531	-12.80	-139.43	0.96
474.609375	-12.61	-139.79	0.97
476.074219	-12.43	-140.36	0.99
477.539063	-12.27	-141.01	0.99
479.003906	-12.11	-141.68	0.99
480.468750	-11.97	-142.40	0.96
481.933594	-11.83	-143.14	0.98
483.398438	-11.71	-143.85	0.97
484.863281	-11.61	-144.51	0.99
486.328125	-11.51	-145.10	0.98
487.792969	-11.42	-145.62	0.99
489.257813	-11.33	-146.09	0.99
490.722656	-11.24	-146.53	0.98
492.187500	-11.16	-146.95	0.98
493.652344	-11.07	-147.38	0.99
495.117188	-10.99	-147.84	1.00
496.582031	-10.91	-148.34	1.00
498.046875	-10.85	-148.88	1.00
499.511719	-10.80	-149.42	1.00
500.976563	-10.76	-149.96	1.00
502.441406	-10.72	-150.48	1.00
503.906250	-10.70	-150.98	1.00
505.371094	-10.68	-151.46	1.00
506.835938	-10.66	-151.95	1.00
508.300781	-10.65	-152.45	1.00
509.765625	-10.65	-152.93	0.99
511.230469	-10.65	-153.41	0.99
512.695313	-10.67	-153.79	0.99
514.160156	-10.70	-154.10	1.00
515.625000	-10.72	-154.33	1.00
517.089844	-10.75	-154.51	0.98
518.554688	-10.78	-154.62	0.99
520.019531	-10.81	-154.67	1.00
521.484375	-10.84	-154.65	0.99
522.949219	-10.86	-154.59	1.00
524.414063	-10.88	-154.49	0.99
525.878906	-10.89	-154.34	0.99
527.343750	-10.90	-154.16	0.98
528.808594	-10.90	-153.96	0.99
530.273438	-10.89	-153.77	0.99
531.738281	-10.88	-153.57	0.97
533.203125	-10.85	-153.36	0.98
534.667969	-10.82	-153.14	0.99
536.132813	-10.78	-152.92	0.99
537.597656	-10.73	-152.71	0.99
539.062500	-10.67	-152.50	0.98
540.527344	-10.61	-152.31	1.00
541.992188	-10.54	-152.15	1.00
543.457031	-10.47	-152.03	1.00
544.921875	-10.39	-151.95	1.00
546.386719	-10.31	-151.90	0.99
547.851563	-10.24	-151.90	0.99
549.316406	-10.16	-151.94	1.00
550.781250	-10.09	-152.02	0.99
552.246094	-10.03	-152.15	0.97
553.710938	-9.97	-152.28	0.95
555.175781	-9.91	-152.39	0.97
556.640625	-9.85	-152.49	0.99
558.105469	-9.78	-152.58	0.99
559.570313	-9.70	-152.69	0.95
561.035156	-9.61	-152.86	0.98
562.500000	-9.53	-153.10	0.99
563.964844	-9.44	-153.42	1.00
565.429688	-9.35	-153.81	0.95
566.894531	-9.27	-154.32	0.95
568.359375	-9.19	-155.05	0.93
569.824219	-9.14	-156.04	0.81
571.289063	-9.11	-157.11	0.71
572.753906	-9.11	-158.03	0.98
574.218750	-9.11	-158.84	0.99
575.683594	-9.11	-159.55	0.98
577.148438	-9.12	-160.17	0.97
578.613281	-9.14	-160.70	0.98
580.078125	-9.15	-161.17	0.97
581.542969	-9.16	-161.58	0.93
583.007813	-9.16	-161.97	0.96
584.472656	-9.16	-162.37	0.99
585.937500	-9.16	-162.80	0.99
587.402344	-9.16	-163.27	0.99
588.867188	-9.17	-163.73	0.99
590.332031	-9.18	-164.17	0.92
591.796875	-9.19	-164.55	0.97
593.261719	-9.21	-164.92	0.99
594.726563	-9.22	-165.29	0.99
596.191406	-9.23	-165.66	0.99
597.656250	-9.23	-166.05	0.99
599.121094	-9.24	-166.45	1.00
600.585938	-9.25	-166.87	0.99
602.050781	-9.27	-167.31	0.98
603.515625	-9.29	-167.79	0.98
604.980469	-9.32	-168.24	0.98
606.445313	-9.36	-168.64	0.98
607.910156	-9.40	-168.99	0.99
609.375000	-9.45	-169.30	0.98
610.839844	-9.51	-169.54	0.96
612.304688	-9.56	-169.69	0.96
613.769531	-9.62	-169.79	0.95
615.234375	-9.67	-169.85	0.93
616.699219	-9.72	-169.84	0.86
618.164063	-9.76	-169.80	0.91
619.628906	-9.78	-169.78	0.86
621.093750	-9.80	-169.74	0.88
622.558594	-9.82	-169.74	0.95
624.023438	-9.83	-169.77	0.97
625.488281	-9.85	-169.80	1.00
626.953125	-9.88	-169.82	0.98
628.417969	-9.91	-169.81	0.99
629.882813	-9.94	-169.77	0.99
631.347656	-9.97	-169.70	0.97
632.812500	-9.99	-169.61	0.92
634.277344	-10.01	-169.50	0.96
635.742188	-10.02	-169.40	0.93
637.207031	-10.02	-169.32	0.88
638.671875	-10.02	-169.27	0.94
640.136719	-10.03	-169.28	0.94
641.601563	-10.03	-169.36	0.77
643.066406	-10.04	-169.42	0.92
644.531250	-10.05	-169.46	0.95
645.996094	-10.07	-169.50	0.71
647.460938	-10.09	-169.48	0.79
648.925781	-10.10	-169.41	0.87
650.390625	-10.11	-169.33	0.88
651.855469	-10.13	-169.31	0.96
653.320313	-10.14	-169.33	0.97
654.785156	-10.16	-169.36	0.92
656.250000	-10.17	-169.38	0.85
657.714844	-10.18	-169.35	0.78
659.179688	-10.19	-169.29	0.95
660.644531	-10.19	-169.24	0.94
662.109375	-10.19	-169.20	0.89
663.574219	-10.18	-169.17	0.93
665.039063	-10.18	-169.07	0.89
666.503906	-10.18	-168.91	0.88
667.968750	-10.19	-168.63	0.83
669.433594	-10.21	-168.21	0.57
670.898438	-10.22	-167.74	0.65
672.363281	-10.24	-167.17	0.25
673.828125	-10.26	-166.59	0.70
675.292969	-10.26	-166.06	0.73
676.757813	-10.26	-165.53	0.85
678.222656	-10.24	-165.04	0.98
679.687500	-10.22	-164.57	0.93
681.152344	-10.18	-164.13	0.96
682.617188	-10.15	-163.69	0.98
684.082031	-10.11	-163.24	0.96
685.546875	-10.06	-162.80	0.97
687.011719	-10.00	-162.39	0.96
688.476563	-9.95	-162.02	0.97
689.941406	-9.89	-161.68	0.95
691.406250	-9.83	-161.40	0.92
692.871094	-9.77	-161.16	0.79
694.335938	-9.69	-160.96	0.93
695.800781	-9.62	-160.80	0.97
697.265625	-9.55	-160.70	0.98
698.730469	-9.48	-160.63	0.99
700.195313	-9.41	-160.60	0.99
701.660156	-9.34	-160.62	0.99
703.125000	-9.27	-160.69	0.99
704.589844	-9.20	-160.79	0.99
706.054688	-9.14	-160.94	0.99
707.519531	-9.08	-161.11	0.98
708.984375	-9.03	-161.28	1.00
710.449219	-8.98	-161.45	0.99
711.914063	-8.93	-161.61	0.98
713.378906	-8.87	-161.76	0.96
714.843750	-8.82	-161.91	0.93
716.308594	-8.77	-162.03	0.88
717.773438	-8.72	-162.14	0.84
719.238281	-8.66	-162.28	0.84
720.703125	-8.59	-162.43	0.84
722.167969	-8.52	-162.63	0.95
723.632813	-8.45	-162.89	0.97
725.097656	-8.38	-163.25	0.99
726.562500	-8.32	-163.70	0.99
728.027344	-8.27	-164.24	0.97
729.492188	-8.23	-164.88	0.98
730.957031	-8.20	-165.58	0.98
732.421875	-8.18	-166.34	0.99
733.886719	-8.17	-167.14	0.93
735.351563	-8.18	-167.95	0.88
736.816406	-8.21	-168.63	0.77
738.281250	-8.24	-169.21	0.91
739.746094	-8.28	-169.69	0.94
741.210938	-8.32	-170.08	0.99
742.675781	-8.37	-170.41	0.98
744.140625	-8.41	-170.69	0.98
745.605469	-8.44	-170.95	0.97
747.070313	-8.47	-171.20	0.97
748.535156	-8.50	-171.43	0.99
750.000000	-8.53	-171.65	1.00
751.464844	-8.55	-171.86	1.00
752.929688	-8.58	-172.07	0.99
754.394531	-8.60	-172.27	0.99
755.859375	-8.63	-172.41	0.97
757.324219	-8.67	-172.52	0.99
758.789063	-8.69	-172.60	0.99
760.253906	-8.72	-172.66	0.98
761.718750	-8.74	-172.69	0.98
763.183594	-8.76	-172.70	0.91
764.648438	-8.77	-172.70	0.95
766.113281	-8.78	-172.68	0.97
767.578125	-8.78	-172.67	0.97
769.042969	-8.77	-172.66	1.00
770.507813	-8.75	-172.66	0.97
771.972656	-8.73	-172.67	0.99
773.437500	-8.71	-172.72	0.99
774.902344	-8.68	-172.79	0.99
776.367188	-8.65	-172.91	0.99
777.832031	-8.62	-173.08	0.99
779.296875	-8.60	-173.32	0.97
780.761719	-8.58	-173.64	0.99
782.226563	-8.57	-174.06	0.97
783.691406	-8.56	-174.62	0.98
785.156250	-8.57	-175.33	0.98
786.621094	-8.60	-176.21	0.75
788.085938	-8.64	-177.19	0.84
789.550781	-8.70	-177.86	0.96
791.015625	-8.77	-178.26	0.95
792.480469	-8.85	-178.53	0.96
793.945313	-8.93	-178.69	0.99
795.410156	-9.02	-178.78	0.99
796.875000	-9.10	-178.81	0.89
798.339844	-9.18	-178.80	0.84
799.804688	-9.25	-178.78	0.98
801.269531	-9.31	-178.74	0.97
802.734375	-9.36	-178.70	0.99
804.199219	-9.42	-178.65	0.99
805.664063	-9.47	-178.58	0.98
807.128906	-9.52	-178.49	0.98
808.593750	-9.56	-178.38	0.99
810.058594	-9.60	-178.25	0.99
811.523438	-9.64	-178.10	0.99
812.988281	-9.67	-177.94	0.97
814.453125	-9.70	-177.76	0.98
815.917969	-9.73	-177.59	0.99
817.382813	-9.75	-177.40	0.99
818.847656	-9.76	-177.22	0.99
820.312500	-9.78	-177.02	0.98
821.777344	-9.80	-176.84	0.99
823.242188	-9.82	-176.66	0.99
824.707031	-9.83	-176.47	0.99
826.171875	-9.85	-176.26	0.99
827.636719	-9.88	-176.00	0.97
829.101563	-9.90	-175.70	0.97
830.566406	-9.92	-175.35	0.97
832.031250	-9.95	-174.94	0.99
833.496094	-9.97	-174.48	0.98
834.960938	-9.99	-173.97	0.86
836.425781	-10.01	-173.42	0.88
837.890625	-10.02	-172.88	0.82
839.355469	-10.02	-172.34	0.98
840.820313	-10.02	-171.83	0.98
842.285156	-10.01	-171.34	0.99
843.750000	-9.99	-170.89	0.97
845.214844	-9.97	-170.48	0.99
846.679688	-9.94	-170.10	0.99
848.144531	-9.92	-169.77	0.99
849.609375	-9.89	-169.48	1.00
851.074219	-9.86	-169.22	1.00
852.539063	-9.83	-169.01	1.00
854.003906	-9.80	-168.83	1.00
855.468750	-9.76	-168.69	1.00
856.933594	-9.74	-168.57	1.00
858.398438	-9.71	-168.47	1.00
859.863281	-9.68	-168.40	1.00
861.328125	-9.65	-168.34	0.99
862.792969	-9.63	-168.30	0.98
864.257813	-9.61	-168.28	0.99
865.722656	-9.58	-168.26	0.98
867.187500	-9.56	-168.22	0.98
868.652344	-9.54	-168.17	0.98
870.117188	-9.52	-168.12	0.97
871.582031	-9.49	-168.07	0.99
873.046875	-9.46	-168.02	1.00
874.511719	-9.42	-167.99	1.00
875.976563	-9.39	-167.98	0.99
877.441406	-9.35	-167.98	1.00
878.906250	-9.31	-168.00	1.00
880.371094	-9.27	-168.05	1.00
881.835938	-9.23	-168.10	1.00
883.300781	-9.19	-168.18	1.00
884.765625	-9.15	-168.28	0.99
886.230469	-9.11	-168.39	1.00
887.695313	-9.07	-168.51	0.99
889.160156	-9.03	-168.65	1.00
890.625000	-8.99	-168.80	0.99
892.089844	-8.95	-168.98	1.00
893.554688	-8.90	-169.18	0.99
895.019531	-8.87	-169.43	0.99
896.484375	-8.83	-169.70	0.99
897.949219	-8.80	-169.98	0.99
899.414063	-8.77	-170.27	1.00
900.878906	-8.75	-170.56	1.00
902.343750	-8.73	-170.85	1.00
903.808594	-8.71	-171.14	1.00
905.273438	-8.69	-171.44	1.00
906.738281	-8.68	-171.74	1.00
908.203125	-8.66	-172.04	1.00
909.667969	-8.65	-172.33	1.00
911.132813	-8.65	-172.61	0.99
912.597656	-8.64	-172.89	1.00
914.062500	-8.63	-173.16	0.99
915.527344	-8.62	-173.43	1.00
916.992188	-8.62	-173.70	0.99
918.457031	-8.61	-173.95	1.00
919.921875	-8.61	-174.18	0.99
921.386719	-8.61	-174.40	0.99
922.851563	-8.61	-174.61	0.99
924.316406	-8.61	-174.81	1.00
925.781250	-8.61	-175.01	0.99
927.246094	-8.60	-175.20	0.99
928.710938	-8.60	-175.39	1.00
930.175781	-8.60	-175.58	1.00
931.640625	-8.60	-175.76	1.00
933.105469	-8.59	-175.95	1.00
934.570313	-8.59	-176.13	1.00
936.035156	-8.58	-176.31	0.99
937.500000	-8.57	-176.50	1.00
938.964844	-8.57	-176.70	1.00
940.429688	-8.56	-176.90	1.00
941.894531	-8.56	-177.11	1.00
943.359375	-8.55	-177.33	1.00
944.824219	-8.54	-177.55	0.99
946.289063	-8.53	-177.78	0.99
947.753906	-8.53	-178.02	1.00
949.218750	-8.52	-178.29	0.99
950.683594	-8.51	-178.58	1.00
952.148438	-8.51	-178.90	0.99
953.613281	-8.51	-179.25	0.99
955.078125	-8.52	-179.63	1.00
956.542969	-8.52	179.98	1.00
958.007813	-8.54	179.59	1.00
959.472656	-8.55	179.21	1.00
960.937500	-8.57	178.83	1.00
962.402344	-8.59	178.45	0.99
963.867188	-8.62	178.09	0.99
965.332031	-8.66	177.73	0.99
966.796875	-8.69	177.40	0.99
968.261719	-8.73	177.10	1.00
969.726563	-8.77	176.83	0.99
971.191406	-8.81	176.59	0.99
972.656250	-8.86	176.36	0.99
974.121094	-8.90	176.16	1.00
975.585938	-8.95	175.97	1.00
977.050781	-9.00	175.81	0.98
978.515625	-9.05	175.66	0.95
979.980469	-9.11	175.56	0.98
981.445313	-9.17	175.50	1.00
982.910156	-9.23	175.50	0.98
984.375000	-9.29	175.53	0.97
985.839844	-9.34	175.60	0.99
987.304688	-9.40	175.70	0.96
988.769531	-9.46	175.83	0.92
990.234375	-9.51	175.98	0.93
991.699219	-9.55	176.13	0.82
993.164063	-9.59	176.30	0.77
994.628906	-9.62	176.47	0.81
996.093750	-9.64	176.63	0.96
997.558594	-9.66	176.79	0.98
999.023438	-9.67	176.94	0.99
1000.488281	-9.69	177.08	0.99
1001.953125	-9.70	177.21	0.99
1003.417969	-9.71	177.32	0.98
1004.882813	-9.73	177.44	0.96
1006.347656	-9.74	177.56	0.95
1007.812500	-9.76	177.69	0.96
1009.277344	-9.77	177.83	0.96
1010.742188	-9.78	177.97	0.97
1012.207031	-9.79	178.11	0.99
1013.671875	-9.79	178.25	0.98
1015.136719	-9.80	178.38	0.97
1016.601563	-9.80	178.51	0.99
1018.066406	-9.80	178.62	0.98
1019.531250	-9.79	178.73	0.98
1020.996094	-9.79	178.81	0.98
1022.460938	-9.78	178.90	0.99
1023.925781	-9.78	178.97	0.99
1025.390625	-9.77	179.02	0.99
1026.855469	-9.76	179.05	0.99
1028.320313	-9.75	179.07	0.99
1029.785156	-9.75	179.06	0.99
1031.250000	-9.74	179.04	0.99
1032.714844	-9.74	179.01	1.00
1034.179688	-9.75	178.99	0.97
1035.644531	-9.75	178.98	0.92
1037.109375	-9.76	179.01	0.95
1038.574219	-9.77	179.06	0.99
1040.039063	-9.79	179.14	0.98
1041.503906	-9.79	179.25	0.87
1042.968750	-9.80	179.37	0.94
1044.433594	-9.80	179.50	0.88
1045.898438	-9.80	179.63	0.93
1047.363281	-9.79	179.76	0.99
1048.828125	-9.77	179.88	0.99
1050.292969	-9.75	-180.00	0.96
1051.757813	-9.73	-179.89	0.99
1053.222656	-9.71	-179.78	0.99
1054.687500	-9.69	-179.69	0.99
1056.152344	-9.66	-179.60	1.00
1057.617188	-9.64	-179.52	1.00
1059.082031	-9.61	-179.45	0.99
1060.546875	-9.58	-179.40	0.99
1062.011719	-9.55	-179.36	0.99
1063.476563	-9.52	-179.33	1.00
1064.941406	-9.49	-179.33	0.99
1066.406250	-9.46	-179.34	0.99
1067.871094	-9.43	-179.37	0.99
1069.335938	-9.40	-179.40	0.99
1070.800781	-9.38	-179.44	0.99
1072.265625	-9.35	-179.48	0.98
1073.730469	-9.33	-179.51	0.99
1075.195313	-9.30	-179.53	0.99
1076.660156	-9.28	-179.55	0.99
1078.125000	-9.25	-179.56	0.98
1079.589844	-9.22	-179.57	0.95
