	NT2000-100-8		
168.457031	-13.17	-65.55	0.99
169.921875	-13.35	-69.52	1.00
171.386719	-13.53	-73.43	0.99
172.851563	-13.70	-77.11	1.00
174.316406	-13.81	-80.84	0.99
175.781250	-13.86	-84.69	0.99
177.246094	-13.97	-88.86	0.98
178.710938	-14.07	-92.65	0.95
180.175781	-14.13	-96.24	0.96
181.640625	-14.18	-100.00	0.99
183.105469	-14.26	-104.07	0.98
184.570313	-14.41	-107.62	0.98
186.035156	-14.57	-110.47	0.99
187.500000	-14.74	-112.72	0.94
188.964844	-14.86	-114.41	0.82
190.429688	-14.89	-115.47	0.37
191.894531	-14.79	-116.49	0.98
193.359375	-14.66	-118.18	0.99
194.824219	-14.54	-120.61	1.00
196.289063	-14.43	-123.71	1.00
197.753906	-14.31	-127.50	0.97
199.218750	-14.23	-132.09	0.97
200.683594	-14.24	-137.70	0.90
202.148438	-14.36	-142.40	0.91
203.613281	-14.56	-145.89	0.93
205.078125	-14.76	-148.45	0.88
206.542969	-14.81	-150.69	0.70
208.007813	-14.71	-153.21	0.73
209.472656	-14.57	-155.74	0.95
210.937500	-14.44	-159.52	0.91
212.402344	-14.33	-164.05	0.98
213.867188	-14.31	-168.13	0.98
215.332031	-14.33	-172.02	0.98
216.796875	-14.37	-175.37	1.00
218.261719	-14.40	-178.56	0.99
219.726563	-14.40	178.36	0.99
221.191406	-14.37	175.29	1.00
222.656250	-14.34	172.03	0.99
224.121094	-14.31	168.82	0.96
225.585938	-14.27	165.63	0.97
227.050781	-14.27	162.09	0.98
228.515625	-14.28	158.39	0.99
229.980469	-14.30	154.70	0.99
231.445313	-14.31	150.94	0.94
232.910156	-14.33	146.98	0.96
234.375000	-14.31	142.92	0.98
235.839844	-14.25	138.87	0.97
237.304688	-14.12	134.73	0.94
238.769531	-13.96	130.47	0.91
240.234375	-13.82	126.04	0.97
241.699219	-13.74	121.45	0.98
243.164063	-13.71	117.12	0.99
244.628906	-13.72	113.05	0.99
246.093750	-13.74	109.13	1.00
247.558594	-13.75	105.37	1.00
249.023438	-13.76	101.65	0.99
250.488281	-13.77	97.88	1.00
251.953125	-13.80	94.01	0.98
253.417969	-13.87	90.00	0.96
254.882813	-13.95	86.19	0.99
256.347656	-14.05	82.62	0.99
257.812500	-14.15	79.21	0.99
259.277344	-14.24	75.98	0.99
260.742188	-14.31	72.88	0.99
262.207031	-14.36	69.84	0.99
263.671875	-14.38	66.91	0.96
265.136719	-14.35	64.00	0.93
266.601563	-14.27	61.08	0.95
268.066406	-14.20	57.77	0.98
269.531250	-14.14	54.13	0.96
270.996094	-14.07	50.53	0.93
272.460938	-13.99	46.81	0.99
273.925781	-13.93	42.81	0.98
275.390625	-13.90	38.53	0.97
276.855469	-13.93	34.21	0.98
278.320313	-13.98	29.98	1.00
279.785156	-14.06	26.02	0.99
281.250000	-14.16	22.25	0.99
282.714844	-14.28	18.57	1.00
284.179688	-14.39	14.99	0.99
285.644531	-14.50	11.44	0.99
287.109375	-14.59	7.85	0.99
288.574219	-14.68	4.19	0.97
290.039063	-14.77	0.47	0.99
291.503906	-14.88	-3.30	0.99
292.968750	-15.03	-7.07	0.99
294.433594	-15.20	-10.71	0.99
295.898438	-15.41	-14.05	0.98
297.363281	-15.65	-17.05	0.96
298.828125	-15.91	-19.49	0.96
300.292969	-16.17	-21.79	0.97
301.757813	-16.39	-24.09	0.99
303.222656	-16.62	-26.30	0.98
304.687500	-16.84	-28.45	1.00
306.152344	-17.06	-30.56	1.00
307.617188	-17.27	-32.65	0.99
309.082031	-17.48	-34.69	0.99
310.546875	-17.70	-36.59	0.97
312.011719	-17.95	-38.31	0.98
313.476563	-18.22	-39.58	0.80
314.941406	-18.48	-40.47	0.84
316.406250	-18.66	-41.28	0.15
317.871094	-18.76	-42.12	0.91
319.335938	-18.77	-43.09	0.95
320.800781	-18.76	-44.33	0.96
322.265625	-18.76	-46.04	0.97
323.730469	-18.79	-48.16	0.98
325.195313	-18.84	-50.56	0.96
326.660156	-18.93	-53.01	0.97
328.125000	-19.06	-55.09	0.95
329.589844	-19.23	-56.51	0.83
331.054688	-19.43	-57.25	0.96
332.519531	-19.61	-57.66	0.76
333.984375	-19.74	-57.92	0.25
335.449219	-19.84	-58.28	0.86
336.914063	-19.91	-58.82	0.94
338.378906	-19.98	-59.49	0.87
339.843750	-20.06	-60.27	0.85
341.308594	-20.14	-61.34	0.98
342.773438	-20.24	-62.70	0.98
344.238281	-20.34	-64.08	0.97
345.703125	-20.45	-65.39	0.87
347.167969	-20.54	-66.64	0.90
348.632813	-20.60	-67.85	0.90
350.097656	-20.64	-69.24	0.94
351.562500	-20.67	-70.84	0.97
353.027344	-20.70	-72.67	0.98
354.492188	-20.74	-74.78	0.96
355.957031	-20.79	-77.21	0.99
357.421875	-20.87	-79.60	0.99
358.886719	-20.96	-81.96	0.96
360.351563	-21.07	-83.87	0.98
361.816406	-21.19	-85.46	0.99
363.281250	-21.30	-86.71	0.99
364.746094	-21.41	-87.74	0.91
366.210938	-21.52	-88.33	0.74
367.675781	-21.61	-88.76	0.50
369.140625	-21.66	-89.05	0.81
370.605469	-21.69	-89.08	0.77
372.070313	-21.69	-89.00	0.14
373.535156	-21.65	-88.84	0.78
375.000000	-21.58	-88.65	0.71
376.464844	-21.49	-88.40	0.37
377.929688	-21.36	-88.33	0.96
379.394531	-21.23	-88.70	0.97
380.859375	-21.09	-89.70	0.89
382.324219	-20.97	-91.34	0.98
383.789063	-20.86	-93.54	0.92
385.253906	-20.78	-96.09	0.92
386.718750	-20.72	-98.24	0.96
388.183594	-20.67	-100.06	0.97
389.648438	-20.63	-101.13	0.98
391.113281	-20.62	-101.07	0.96
392.578125	-20.61	-99.56	0.90
394.042969	-20.63	-95.35	0.93
395.507813	-20.67	-87.92	0.81
396.972656	-20.74	-80.97	0.88
398.437500	-20.83	-75.29	0.89
399.902344	-20.93	-71.40	0.84
401.367188	-21.03	-67.49	0.72
402.832031	-21.12	-62.75	0.91
404.296875	-21.20	-56.36	0.90
405.761719	-21.26	-48.28	0.83
407.226563	-21.31	-40.83	0.84
408.691406	-21.33	-34.58	0.77
410.156250	-21.30	-29.09	0.90
411.621094	-21.23	-24.06	0.89
413.085938	-21.11	-19.32	0.91
414.550781	-20.97	-14.27	0.83
416.015625	-20.80	-9.35	0.90
417.480469	-20.62	-4.41	0.61
418.945313	-20.41	-0.36	0.77
420.410156	-20.16	3.32	0.82
421.875000	-19.91	7.05	0.97
423.339844	-19.64	10.63	0.98
424.804688	-19.36	13.86	0.97
426.269531	-19.09	16.64	0.94
427.734375	-18.82	18.48	0.96
429.199219	-18.57	18.93	0.95
430.664063	-18.36	17.70	0.92
432.128906	-18.17	15.65	0.99
433.593750	-17.99	13.21	0.99
435.058594	-17.83	10.62	0.99
436.523438	-17.67	7.88	0.98
437.988281	-17.53	4.99	1.00
439.453125	-17.40	2.08	1.00
440.917969	-17.28	-0.92	0.99
442.382813	-17.17	-3.93	1.00
443.847656	-17.07	-6.85	0.98
445.312500	-16.98	-9.66	0.99
446.777344	-16.90	-12.29	0.99
448.242188	-16.81	-14.78	1.00
449.707031	-16.72	-17.13	0.99
451.171875	-16.63	-19.42	0.99
452.636719	-16.54	-21.64	0.99
454.101563	-16.44	-23.80	0.97
455.566406	-16.35	-25.80	0.87
457.031250	-16.25	-27.63	0.90
458.496094	-16.11	-29.32	0.62
459.960938	-15.95	-30.98	0.88
461.425781	-15.78	-32.73	0.95
462.890625	-15.61	-34.59	0.93
464.355469	-15.44	-36.61	0.96
465.820313	-15.29	-38.86	0.96
467.285156	-15.15	-41.40	0.98
468.750000	-15.04	-44.09	0.98
470.214844	-14.94	-46.81	0.99
471.679688	-14.86	-49.56	1.00
473.144531	-14.80	-52.37	0.98
474.609375	-14.75	-55.13	0.99
476.074219	-14.71	-57.84	1.00
477.539063	-14.69	-60.52	0.99
479.003906	-14.68	-63.27	0.98
480.468750	-14.69	-66.01	0.99
481.933594	-14.72	-68.76	0.99
483.398438	-14.78	-71.36	0.95
484.863281	-14.85	-73.84	0.98
486.328125	-14.93	-76.19	0.96
487.792969	-15.00	-78.49	0.99
489.257813	-15.08	-80.74	0.99
490.722656	-15.16	-82.96	0.99
492.187500	-15.24	-85.18	0.98
493.652344	-15.33	-87.46	0.99
495.117188	-15.43	-89.65	0.98
496.582031	-15.54	-91.83	0.99
498.046875	-15.67	-93.89	0.99
499.511719	-15.80	-95.80	0.99
500.976563	-15.93	-97.58	0.99
502.441406	-16.07	-99.24	0.99
503.906250	-16.21	-100.79	0.99
505.371094	-16.34	-102.23	0.99
506.835938	-16.48	-103.61	1.00
508.300781	-16.60	-104.95	0.98
509.765625	-16.73	-106.28	0.93
511.230469	-16.86	-107.59	0.97
512.695313	-16.98	-108.91	0.98
514.160156	-17.09	-110.24	0.99
515.625000	-17.21	-111.54	0.98
517.089844	-17.33	-112.78	0.99
518.554688	-17.46	-113.85	0.98
520.019531	-17.60	-114.77	0.99
521.484375	-17.73	-115.53	0.91
522.949219	-17.86	-116.17	0.43
524.414063	-17.98	-116.78	0.48
525.878906	-18.09	-117.40	0.09
527.343750	-18.17	-118.01	0.52
528.808594	-18.25	-118.58	0.89
530.273438	-18.32	-119.15	0.96
531.738281	-18.39	-119.74	0.95
533.203125	-18.44	-120.37	0.96
534.667969	-18.48	-120.96	0.96
536.132813	-18.51	-121.53	0.98
537.597656	-18.52	-122.09	0.96
539.062500	-18.53	-122.63	0.98
540.527344	-18.53	-123.17	0.95
541.992188	-18.51	-123.72	0.96
543.457031	-18.50	-124.25	0.97
544.921875	-18.48	-124.74	0.96
546.386719	-18.46	-125.15	0.92
547.851563	-18.45	-125.47	0.93
549.316406	-18.44	-125.71	0.76
550.781250	-18.43	-125.90	0.58
552.246094	-18.42	-126.12	0.89
553.710938	-18.40	-126.22	0.34
555.175781	-18.38	-126.47	0.47
556.640625	-18.34	-126.75	0.64
558.105469	-18.29	-127.10	0.88
559.570313	-18.22	-127.61	0.89
561.035156	-18.15	-128.21	0.49
562.500000	-18.07	-128.94	0.45
563.964844	-18.00	-129.88	0.92
565.429688	-17.93	-130.96	0.99
566.894531	-17.86	-132.34	0.98
568.359375	-17.80	-134.00	0.92
569.824219	-17.75	-135.99	0.73
571.289063	-17.70	-138.04	0.84
572.753906	-17.67	-140.33	0.98
574.218750	-17.63	-142.90	0.96
575.683594	-17.60	-145.75	0.99
577.148438	-17.57	-148.85	0.97
578.613281	-17.55	-152.09	0.98
580.078125	-17.54	-155.41	0.95
581.542969	-17.53	-158.66	0.92
583.007813	-17.52	-162.17	0.85
584.472656	-17.51	-165.99	0.91
585.937500	-17.50	-170.19	0.97
587.402344	-17.49	-175.20	0.94
588.867188	-17.49	178.52	0.97
590.332031	-17.50	170.52	0.92
591.796875	-17.52	158.96	0.84
593.261719	-17.54	128.63	0.94
594.726563	-17.57	66.99	0.84
596.191406	-17.59	33.88	0.79
597.656250	-17.60	21.38	0.55
599.121094	-17.59	15.59	0.34
600.585938	-17.54	12.28	0.84
602.050781	-17.48	9.94	0.61
603.515625	-17.41	8.12	0.97
604.980469	-17.34	6.09	0.97
606.445313	-17.27	3.94	0.97
607.910156	-17.20	1.53	0.97
609.375000	-17.14	-1.02	0.94
610.839844	-17.08	-3.61	0.89
612.304688	-17.02	-6.11	0.94
613.769531	-16.96	-8.76	0.96
615.234375	-16.91	-11.56	0.93
616.699219	-16.88	-14.57	0.93
618.164063	-16.85	-17.67	0.98
619.628906	-16.84	-20.75	0.95
621.093750	-16.84	-23.85	0.92
622.558594	-16.86	-26.48	0.97
624.023438	-16.88	-28.70	0.87
625.488281	-16.91	-30.79	0.95
626.953125	-16.93	-32.63	0.94
628.417969	-16.94	-34.29	0.76
629.882813	-16.94	-35.78	0.40
631.347656	-16.93	-37.02	0.06
632.812500	-16.91	-38.21	0.68
634.277344	-16.87	-39.37	0.47
635.742188	-16.81	-40.44	0.39
637.207031	-16.74	-41.43	0.73
638.671875	-16.65	-42.59	0.44
640.136719	-16.57	-43.82	0.75
641.601563	-16.49	-45.21	0.80
643.066406	-16.41	-46.68	0.89
644.531250	-16.34	-48.19	0.85
645.996094	-16.28	-49.68	0.88
647.460938	-16.22	-51.00	0.91
648.925781	-16.16	-52.21	0.97
650.390625	-16.11	-53.33	0.84
651.855469	-16.06	-54.36	0.12
653.320313	-16.01	-55.31	0.69
654.785156	-15.95	-56.35	0.93
656.250000	-15.90	-57.66	0.87
657.714844	-15.86	-59.17	0.95
659.179688	-15.81	-60.72	0.93
660.644531	-15.77	-62.26	0.93
662.109375	-15.72	-63.79	0.67
663.574219	-15.67	-65.31	0.51
665.039063	-15.62	-66.81	0.67
666.503906	-15.55	-68.24	0.38
667.968750	-15.49	-69.62	0.91
669.433594	-15.43	-71.15	0.94
670.898438	-15.37	-72.79	0.91
672.363281	-15.31	-74.46	0.99
673.828125	-15.26	-76.13	0.98
675.292969	-15.21	-77.79	0.98
676.757813	-15.17	-79.46	1.00
678.222656	-15.13	-81.10	0.98
679.687500	-15.09	-82.70	0.96
681.152344	-15.06	-84.29	0.94
682.617188	-15.04	-85.85	0.85
684.082031	-15.02	-87.39	0.79
685.546875	-15.02	-88.82	0.92
687.011719	-15.01	-90.20	0.94
688.476563	-15.01	-91.54	0.99
689.941406	-15.00	-92.84	0.99
691.406250	-14.99	-94.09	0.99
692.871094	-14.98	-95.28	0.97
694.335938	-14.96	-96.47	0.98
695.800781	-14.94	-97.64	0.95
697.265625	-14.91	-98.81	0.94
698.730469	-14.87	-99.95	0.89
700.195313	-14.84	-101.07	0.96
701.660156	-14.81	-102.20	0.97
703.125000	-14.77	-103.36	0.97
704.589844	-14.73	-104.51	0.99
706.054688	-14.69	-105.63	0.98
707.519531	-14.66	-106.71	0.98
708.984375	-14.62	-107.75	0.95
710.449219	-14.58	-108.74	0.89
711.914063	-14.55	-109.69	0.78
713.378906	-14.51	-110.55	0.71
714.843750	-14.45	-111.34	0.53
716.308594	-14.39	-112.12	0.81
717.773438	-14.33	-112.97	0.97
719.238281	-14.27	-113.90	0.99
720.703125	-14.20	-114.93	0.96
722.167969	-14.14	-116.07	0.99
723.632813	-14.08	-117.39	0.98
725.097656	-14.02	-118.91	0.99
726.562500	-13.98	-120.64	0.90
728.027344	-13.94	-122.53	0.99
729.492188	-13.92	-124.47	0.98
730.957031	-13.91	-126.51	0.93
732.421875	-13.91	-128.51	0.95
733.886719	-13.93	-130.38	0.99
735.351563	-13.97	-132.10	0.95
736.816406	-14.02	-133.68	0.80
738.281250	-14.09	-134.81	0.90
739.746094	-14.17	-135.49	0.96
741.210938	-14.27	-135.99	0.95
742.675781	-14.36	-136.35	0.93
744.140625	-14.46	-136.66	0.93
745.605469	-14.56	-136.91	0.96
747.070313	-14.66	-137.10	0.75
748.535156	-14.76	-137.23	0.60
750.000000	-14.84	-137.40	0.82
751.464844	-14.91	-137.59	0.17
752.929688	-14.96	-137.77	0.77
754.394531	-15.02	-137.79	0.94
755.859375	-15.08	-137.56	0.85
757.324219	-15.14	-137.20	0.94
758.789063	-15.19	-136.60	0.98
760.253906	-15.25	-135.83	0.97
761.718750	-15.29	-134.89	0.91
763.183594	-15.34	-133.81	0.98
764.648438	-15.38	-132.66	0.94
766.113281	-15.42	-131.55	0.95
767.578125	-15.46	-130.57	0.96
769.042969	-15.50	-129.69	0.96
770.507813	-15.53	-128.91	0.94
771.972656	-15.56	-128.26	0.95
773.437500	-15.57	-127.65	0.90
774.902344	-15.58	-127.09	0.93
776.367188	-15.58	-126.52	0.95
777.832031	-15.58	-126.08	0.97
779.296875	-15.58	-125.73	0.97
780.761719	-15.58	-125.38	0.98
782.226563	-15.58	-124.96	0.98
783.691406	-15.59	-124.38	0.88
785.156250	-15.60	-123.44	0.94
786.621094	-15.62	-121.41	0.93
788.085938	-15.66	-117.96	0.93
789.550781	-15.70	-114.00	0.98
791.015625	-15.75	-110.11	0.93
792.480469	-15.81	-106.45	0.97
793.945313	-15.87	-103.23	0.96
795.410156	-15.93	-100.53	0.98
796.875000	-15.98	-98.29	0.95
798.339844	-16.04	-96.44	0.93
799.804688	-16.10	-94.89	0.91
801.269531	-16.15	-93.58	0.87
802.734375	-16.19	-92.42	0.78
804.199219	-16.21	-91.42	0.86
805.664063	-16.24	-90.62	0.98
807.128906	-16.26	-90.03	0.95
808.593750	-16.28	-89.62	0.94
810.058594	-16.29	-89.33	0.94
811.523438	-16.29	-89.19	0.93
812.988281	-16.30	-89.17	0.96
814.453125	-16.29	-89.28	0.98
815.917969	-16.29	-89.42	0.98
817.382813	-16.29	-89.55	0.97
818.847656	-16.28	-89.66	0.98
820.312500	-16.26	-89.76	0.93
821.777344	-16.24	-89.84	0.88
823.242188	-16.21	-89.94	0.93
824.707031	-16.17	-90.01	0.90
826.171875	-16.12	-90.07	0.90
827.636719	-16.07	-90.03	0.94
829.101563	-16.02	-89.89	0.87
830.566406	-15.96	-89.72	0.90
832.031250	-15.90	-89.55	0.71
833.496094	-15.84	-89.48	0.96
834.960938	-15.78	-89.55	0.93
836.425781	-15.73	-89.78	0.97
837.890625	-15.67	-90.21	0.98
839.355469	-15.62	-90.85	0.98
840.820313	-15.58	-91.68	0.99
842.285156	-15.54	-92.72	0.99
843.750000	-15.51	-93.98	0.98
845.214844	-15.49	-95.39	0.99
846.679688	-15.47	-96.87	1.00
848.144531	-15.47	-98.39	1.00
849.609375	-15.46	-99.93	1.00
851.074219	-15.46	-101.43	1.00
852.539063	-15.47	-102.91	0.97
854.003906	-15.48	-104.31	0.98
855.468750	-15.50	-105.63	0.99
856.933594	-15.51	-106.88	0.98
858.398438	-15.54	-108.03	0.90
859.863281	-15.56	-109.07	0.89
861.328125	-15.58	-110.06	0.94
862.792969	-15.60	-111.02	0.96
864.257813	-15.62	-111.95	0.96
865.722656	-15.64	-112.87	0.93
867.187500	-15.66	-113.77	0.82
868.652344	-15.68	-114.67	0.84
870.117188	-15.68	-115.55	0.90
871.582031	-15.68	-116.45	0.81
873.046875	-15.68	-117.35	0.92
874.511719	-15.67	-118.25	0.97
875.976563	-15.66	-119.13	0.92
877.441406	-15.64	-120.02	0.98
878.906250	-15.62	-120.91	0.99
880.371094	-15.59	-121.80	0.99
881.835938	-15.57	-122.70	0.99
883.300781	-15.54	-123.61	0.99
884.765625	-15.50	-124.54	0.99
886.230469	-15.47	-125.50	0.97
887.695313	-15.43	-126.49	0.96
889.160156	-15.39	-127.53	0.99
890.625000	-15.35	-128.62	1.00
892.089844	-15.31	-129.78	0.99
893.554688	-15.28	-131.01	0.99
895.019531	-15.25	-132.31	0.99
896.484375	-15.22	-133.63	0.99
897.949219	-15.20	-134.98	0.99
899.414063	-15.18	-136.27	0.98
900.878906	-15.16	-137.53	0.97
902.343750	-15.15	-138.75	0.99
903.808594	-15.13	-139.95	0.97
905.273438	-15.11	-141.15	0.98
906.738281	-15.09	-142.35	0.99
908.203125	-15.07	-143.54	0.98
909.667969	-15.06	-144.71	0.92
911.132813	-15.05	-145.84	0.93
912.597656	-15.03	-146.94	0.97
914.062500	-15.01	-148.05	0.96
915.527344	-14.98	-149.18	1.00
916.992188	-14.96	-150.31	1.00
918.457031	-14.93	-151.45	1.00
919.921875	-14.90	-152.57	0.99
921.386719	-14.87	-153.68	1.00
922.851563	-14.84	-154.78	0.97
924.316406	-14.81	-155.89	0.99
925.781250	-14.77	-157.01	0.98
927.246094	-14.72	-158.18	0.97
928.710938	-14.68	-159.38	0.98
930.175781	-14.64	-160.59	0.99
931.640625	-14.60	-161.80	1.00
933.105469	-14.56	-162.98	0.99
934.570313	-14.52	-164.14	0.98
936.035156	-14.48	-165.28	0.97
937.500000	-14.43	-166.40	0.99
938.964844	-14.39	-167.52	0.99
940.429688	-14.34	-168.62	0.93
941.894531	-14.29	-169.66	0.80
943.359375	-14.24	-170.68	0.80
944.824219	-14.18	-171.74	0.83
946.289063	-14.12	-172.87	0.96
947.753906	-14.05	-174.11	0.88
949.218750	-13.99	-175.49	0.87
950.683594	-13.93	-176.98	0.96
952.148438	-13.86	-178.56	0.99
953.613281	-13.80	179.72	0.99
955.078125	-13.74	177.87	0.99
956.542969	-13.68	175.93	0.99
958.007813	-13.63	173.85	1.00
959.472656	-13.57	171.62	0.99
960.937500	-13.52	169.25	0.99
962.402344	-13.48	166.71	0.97
963.867188	-13.44	164.09	0.99
965.332031	-13.41	161.40	0.98
966.796875	-13.38	158.70	0.99
968.261719	-13.36	156.09	0.96
969.726563	-13.34	153.61	0.97
971.191406	-13.33	151.31	0.97
972.656250	-13.32	149.05	0.96
974.121094	-13.31	146.77	0.97
975.585938	-13.31	144.37	0.95
977.050781	-13.30	141.81	0.97
978.515625	-13.29	139.01	0.94
979.980469	-13.28	135.95	0.96
981.445313	-13.28	132.73	0.96
982.910156	-13.29	129.52	0.90
984.375000	-13.29	126.14	0.97
985.839844	-13.30	122.59	0.97
987.304688	-13.32	118.66	0.95
988.769531	-13.33	114.21	0.94
990.234375	-13.35	109.20	0.95
991.699219	-13.37	103.30	0.98
993.164063	-13.40	96.08	0.97
994.628906	-13.42	86.17	0.99
996.093750	-13.45	71.96	0.98
997.558594	-13.48	51.01	0.96
999.023438	-13.50	25.30	0.90
1000.488281	-13.52	2.96	0.76
1001.953125	-13.53	-13.17	0.94
1003.417969	-13.55	-24.20	0.86
1004.882813	-13.56	-32.08	0.96
1006.347656	-13.57	-38.15	0.98
1007.812500	-13.58	-43.08	0.98
1009.277344	-13.59	-47.16	0.99
1010.742188	-13.60	-50.54	0.97
1012.207031	-13.61	-53.43	0.97
1013.671875	-13.62	-55.90	0.94
1015.136719	-13.63	-58.02	0.99
1016.601563	-13.63	-59.86	0.97
1018.066406	-13.63	-61.53	0.98
1019.531250	-13.63	-63.07	0.99
1020.996094	-13.63	-64.51	0.99
1022.460938	-13.62	-65.87	0.99
1023.925781	-13.61	-67.16	0.89
1025.390625	-13.60	-68.48	0.93
1026.855469	-13.58	-69.83	0.94
1028.320313	-13.57	-71.23	0.93
1029.785156	-13.55	-72.62	0.97
1031.250000	-13.54	-73.93	0.94
1032.714844	-13.53	-75.19	0.93
1034.179688	-13.52	-76.28	0.74
1035.644531	-13.51	-77.15	0.62
1037.109375	-13.50	-78.00	0.83
1038.574219	-13.49	-78.84	0.89
1040.039063	-13.48	-79.72	0.89
1041.503906	-13.47	-80.63	0.96
1042.968750	-13.46	-81.71	0.92
1044.433594	-13.46	-83.03	0.96
1045.898438	-13.46	-84.52	0.98
1047.363281	-13.46	-86.11	0.99
1048.828125	-13.46	-87.73	0.98
1050.292969	-13.46	-89.31	0.98
1051.757813	-13.46	-90.87	0.98
1053.222656	-13.46	-92.40	0.98
1054.687500	-13.45	-93.86	0.99
1056.152344	-13.45	-95.28	0.99
1057.617188	-13.45	-96.67	0.98
1059.082031	-13.44	-98.04	0.88
1060.546875	-13.43	-99.43	0.88
1062.011719	-13.43	-100.81	0.98
1063.476563	-13.42	-102.14	0.98
1064.941406	-13.41	-103.37	0.99
1066.406250	-13.41	-104.48	0.96
1067.871094	-13.41	-105.46	0.84
1069.335938	-13.41	-106.33	0.86
1070.800781	-13.42	-106.87	0.85
1072.265625	-13.43	-107.19	0.92
1073.730469	-13.43	-107.43	0.97
1075.195313	-13.44	-107.62	0.96
1076.660156	-13.44	-107.79	0.96
1078.125000	-13.44	-107.97	0.80
1079.589844	-13.44	-108.22	0.93
1081.054688	-13.43	-108.58	0.95
1082.519531	-13.43	-109.05	0.93
