	NT2000-90-8		
203.613281	-15.39	-68.13	0.98
205.078125	-15.53	-70.88	0.98
206.542969	-15.65	-74.23	0.96
208.007813	-15.78	-78.44	0.94
209.472656	-15.95	-84.03	0.97
210.937500	-16.22	-91.07	0.91
212.402344	-16.59	-98.80	0.91
213.867188	-17.05	-105.76	0.95
215.332031	-17.57	-112.49	0.88
216.796875	-18.02	-120.65	0.90
218.261719	-18.32	-131.88	0.95
219.726563	-18.50	-148.32	0.92
221.191406	-18.57	-171.15	0.95
222.656250	-18.60	162.98	0.91
224.121094	-18.62	140.72	0.94
225.585938	-18.52	125.35	0.93
227.050781	-18.31	114.97	0.96
228.515625	-18.06	107.24	0.99
229.980469	-17.79	101.03	1.00
231.445313	-17.50	95.80	0.95
232.910156	-17.20	91.60	0.98
234.375000	-16.89	87.95	0.99
235.839844	-16.55	84.72	0.98
237.304688	-16.14	81.80	0.95
238.769531	-15.70	78.90	0.92
240.234375	-15.23	75.82	0.97
241.699219	-14.81	72.45	0.99
243.164063	-14.44	69.29	0.99
244.628906	-14.11	66.38	1.00
246.093750	-13.80	63.65	1.00
247.558594	-13.51	61.10	1.00
249.023438	-13.24	58.67	1.00
250.488281	-12.99	56.35	0.99
251.953125	-12.75	54.08	1.00
253.417969	-12.53	51.90	0.99
254.882813	-12.35	49.80	0.98
256.347656	-12.16	47.76	0.99
257.812500	-11.99	45.79	0.99
259.277344	-11.85	43.88	0.99
260.742188	-11.70	42.07	0.98
262.207031	-11.57	40.38	0.97
263.671875	-11.45	38.80	0.97
265.136719	-11.32	37.39	0.98
266.601563	-11.14	36.01	0.98
268.066406	-10.94	34.59	0.99
269.531250	-10.71	33.10	0.99
270.996094	-10.49	31.46	0.92
272.460938	-10.29	29.48	0.99
273.925781	-10.12	27.19	0.99
275.390625	-9.99	24.70	0.98
276.855469	-9.89	22.14	1.00
278.320313	-9.83	19.75	1.00
279.785156	-9.80	17.40	0.99
281.250000	-9.79	15.09	1.00
282.714844	-9.80	12.90	1.00
284.179688	-9.83	10.80	1.00
285.644531	-9.86	8.74	1.00
287.109375	-9.91	6.68	1.00
288.574219	-9.96	4.63	0.99
290.039063	-10.03	2.53	1.00
291.503906	-10.13	0.45	0.99
292.968750	-10.27	-1.60	0.99
294.433594	-10.43	-3.59	1.00
295.898438	-10.63	-5.44	0.97
297.363281	-10.84	-7.03	0.97
298.828125	-11.06	-8.33	0.98
300.292969	-11.26	-9.49	1.00
301.757813	-11.45	-10.54	1.00
303.222656	-11.63	-11.49	1.00
304.687500	-11.80	-12.33	0.99
306.152344	-11.97	-13.15	1.00
307.617188	-12.13	-13.91	1.00
309.082031	-12.30	-14.63	0.99
310.546875	-12.48	-15.26	0.99
312.011719	-12.67	-15.74	0.96
313.476563	-12.85	-16.03	0.96
314.941406	-12.99	-16.17	0.92
316.406250	-13.10	-16.36	0.99
317.871094	-13.19	-16.65	0.99
319.335938	-13.27	-17.06	1.00
320.800781	-13.34	-17.59	1.00
322.265625	-13.42	-18.26	0.99
323.730469	-13.51	-18.97	1.00
325.195313	-13.62	-19.62	1.00
326.660156	-13.74	-20.16	0.98
328.125000	-13.87	-20.52	0.95
329.589844	-13.99	-20.70	0.86
331.054688	-14.08	-20.88	0.95
332.519531	-14.16	-21.04	0.99
333.984375	-14.24	-21.32	0.98
335.449219	-14.32	-21.76	0.98
336.914063	-14.41	-22.24	0.99
338.378906	-14.52	-22.73	0.99
339.843750	-14.64	-23.22	0.99
341.308594	-14.77	-23.67	1.00
342.773438	-14.91	-24.12	0.99
344.238281	-15.06	-24.49	1.00
345.703125	-15.21	-24.72	0.98
347.167969	-15.37	-24.86	0.99
348.632813	-15.50	-24.95	0.99
350.097656	-15.64	-25.05	0.99
351.562500	-15.77	-25.14	0.99
353.027344	-15.92	-25.21	0.99
354.492188	-16.07	-25.24	1.00
355.957031	-16.24	-25.16	1.00
357.421875	-16.40	-24.91	0.99
358.886719	-16.57	-24.49	0.98
360.351563	-16.73	-23.92	0.97
361.816406	-16.86	-23.20	0.92
363.281250	-16.98	-22.40	0.86
364.746094	-17.05	-21.51	0.73
366.210938	-17.07	-20.63	0.80
367.675781	-17.06	-19.81	0.97
369.140625	-17.06	-19.13	0.97
370.605469	-17.05	-18.51	0.97
372.070313	-17.03	-18.00	0.97
373.535156	-17.02	-17.63	0.99
375.000000	-17.02	-17.26	0.98
376.464844	-17.02	-16.91	0.99
377.929688	-17.03	-16.62	0.99
379.394531	-17.05	-16.41	0.98
380.859375	-17.07	-16.16	0.99
382.324219	-17.12	-15.73	0.97
383.789063	-17.19	-15.14	0.94
385.253906	-17.27	-14.22	0.86
386.718750	-17.35	-12.97	0.59
388.183594	-17.40	-11.69	0.76
389.648438	-17.42	-10.39	0.50
391.113281	-17.43	-9.04	0.70
392.578125	-17.39	-7.77	0.85
394.042969	-17.33	-6.67	0.85
395.507813	-17.27	-5.76	0.98
396.972656	-17.23	-5.14	0.97
398.437500	-17.22	-4.58	0.99
399.902344	-17.23	-4.03	0.94
401.367188	-17.25	-3.37	0.97
402.832031	-17.27	-2.51	0.92
404.296875	-17.28	-1.60	0.99
405.761719	-17.27	-0.67	0.99
407.226563	-17.24	0.26	0.99
408.691406	-17.19	1.19	0.99
410.156250	-17.12	2.09	0.96
411.621094	-17.04	2.96	0.93
413.085938	-16.94	3.77	0.96
414.550781	-16.83	4.52	0.96
416.015625	-16.70	5.20	0.94
417.480469	-16.57	5.85	0.92
418.945313	-16.42	6.49	0.95
420.410156	-16.27	7.16	0.91
421.875000	-16.10	7.90	0.85
423.339844	-15.90	8.66	0.75
424.804688	-15.66	9.42	0.60
426.269531	-15.40	10.02	0.90
427.734375	-15.13	10.43	0.93
429.199219	-14.86	10.52	0.96
430.664063	-14.63	10.13	0.96
432.128906	-14.41	9.32	0.95
433.593750	-14.22	8.44	1.00
435.058594	-14.05	7.48	1.00
436.523438	-13.89	6.43	0.99
437.988281	-13.74	5.33	0.99
439.453125	-13.61	4.16	0.98
440.917969	-13.49	2.95	1.00
442.382813	-13.39	1.77	1.00
443.847656	-13.31	0.63	0.99
445.312500	-13.24	-0.47	0.99
446.777344	-13.18	-1.52	0.99
448.242188	-13.12	-2.51	1.00
449.707031	-13.07	-3.44	0.98
451.171875	-13.01	-4.33	0.98
452.636719	-12.94	-5.20	0.99
454.101563	-12.88	-6.07	0.99
455.566406	-12.82	-6.94	0.97
457.031250	-12.76	-7.79	0.98
458.496094	-12.68	-8.65	0.99
459.960938	-12.60	-9.56	0.97
461.425781	-12.51	-10.55	0.99
462.890625	-12.43	-11.67	0.99
464.355469	-12.36	-12.94	0.98
465.820313	-12.31	-14.37	0.99
467.285156	-12.27	-15.92	0.99
468.750000	-12.25	-17.57	1.00
470.214844	-12.25	-19.29	0.99
471.679688	-12.27	-21.06	0.99
473.144531	-12.31	-22.83	1.00
474.609375	-12.37	-24.61	0.99
476.074219	-12.45	-26.34	1.00
477.539063	-12.55	-28.04	1.00
479.003906	-12.67	-29.69	0.98
480.468750	-12.81	-31.26	0.99
481.933594	-12.97	-32.64	0.98
483.398438	-13.15	-33.85	0.99
484.863281	-13.34	-34.90	0.99
486.328125	-13.53	-35.80	0.98
487.792969	-13.73	-36.61	0.95
489.257813	-13.92	-37.34	0.99
490.722656	-14.12	-38.03	0.99
492.187500	-14.30	-38.71	0.99
493.652344	-14.50	-39.35	0.99
495.117188	-14.69	-39.92	1.00
496.582031	-14.89	-40.39	0.99
498.046875	-15.10	-40.76	0.99
499.511719	-15.30	-41.03	0.98
500.976563	-15.50	-41.23	0.98
502.441406	-15.69	-41.38	0.99
503.906250	-15.87	-41.48	0.94
505.371094	-16.03	-41.59	0.98
506.835938	-16.19	-41.71	0.99
508.300781	-16.35	-41.84	0.99
509.765625	-16.50	-41.96	0.99
511.230469	-16.66	-42.08	0.99
512.695313	-16.83	-42.14	0.98
514.160156	-17.00	-42.13	0.97
515.625000	-17.18	-42.01	0.98
517.089844	-17.37	-41.69	0.95
518.554688	-17.56	-41.17	0.97
520.019531	-17.75	-40.50	0.92
521.484375	-17.92	-39.73	0.93
522.949219	-18.07	-38.89	0.83
524.414063	-18.20	-37.99	0.79
525.878906	-18.31	-37.04	0.91
527.343750	-18.41	-36.07	0.92
528.808594	-18.50	-35.05	0.99
530.273438	-18.59	-33.96	0.97
531.738281	-18.68	-32.80	0.97
533.203125	-18.75	-31.53	0.90
534.667969	-18.81	-30.19	0.60
536.132813	-18.84	-28.83	0.17
537.597656	-18.84	-27.45	0.84
539.062500	-18.82	-26.05	0.97
540.527344	-18.80	-24.64	0.89
541.992188	-18.78	-23.18	0.79
543.457031	-18.74	-21.76	0.31
544.921875	-18.70	-20.33	0.18
546.386719	-18.63	-18.90	0.39
547.851563	-18.54	-17.49	0.67
549.316406	-18.43	-16.12	0.81
550.781250	-18.32	-14.84	0.77
552.246094	-18.21	-13.66	0.95
553.710938	-18.10	-12.67	0.97
555.175781	-18.00	-11.82	0.94
556.640625	-17.90	-11.10	0.94
558.105469	-17.80	-10.40	0.94
559.570313	-17.69	-9.75	0.92
561.035156	-17.58	-9.14	0.92
562.500000	-17.47	-8.63	0.95
563.964844	-17.37	-8.15	0.99
565.429688	-17.26	-7.66	0.94
566.894531	-17.15	-7.17	0.63
568.359375	-17.04	-6.65	0.57
569.824219	-16.93	-6.26	0.77
571.289063	-16.84	-5.82	0.94
572.753906	-16.76	-5.24	0.91
574.218750	-16.68	-4.43	0.88
575.683594	-16.62	-3.44	0.75
577.148438	-16.55	-2.41	0.58
578.613281	-16.48	-1.37	0.46
580.078125	-16.40	-0.43	0.82
581.542969	-16.32	0.43	0.84
583.007813	-16.24	1.14	0.84
584.472656	-16.15	1.79	0.86
585.937500	-16.05	2.36	0.89
587.402344	-15.95	2.81	0.97
588.867188	-15.85	3.11	0.93
590.332031	-15.75	3.33	0.93
591.796875	-15.64	3.52	0.94
593.261719	-15.53	3.64	0.93
594.726563	-15.43	3.72	0.97
596.191406	-15.32	3.75	0.97
597.656250	-15.22	3.74	0.96
599.121094	-15.11	3.71	0.95
600.585938	-15.00	3.67	0.94
602.050781	-14.89	3.63	0.97
603.515625	-14.77	3.55	0.98
604.980469	-14.65	3.38	0.97
606.445313	-14.53	3.14	0.97
607.910156	-14.41	2.81	0.96
609.375000	-14.29	2.42	0.98
610.839844	-14.17	1.95	0.96
612.304688	-14.05	1.41	0.98
613.769531	-13.93	0.80	0.99
615.234375	-13.83	0.08	0.99
616.699219	-13.73	-0.74	0.98
618.164063	-13.65	-1.62	0.99
619.628906	-13.58	-2.54	0.96
621.093750	-13.52	-3.41	0.96
622.558594	-13.47	-4.19	0.98
624.023438	-13.43	-4.88	0.99
625.488281	-13.39	-5.49	0.97
626.953125	-13.36	-6.04	0.96
628.417969	-13.34	-6.56	0.81
629.882813	-13.31	-7.10	0.97
631.347656	-13.28	-7.67	0.99
632.812500	-13.26	-8.25	0.97
634.277344	-13.23	-8.86	0.97
635.742188	-13.20	-9.46	0.98
637.207031	-13.17	-10.09	0.98
638.671875	-13.14	-10.79	0.95
640.136719	-13.10	-11.55	0.94
641.601563	-13.08	-12.42	0.98
643.066406	-13.06	-13.38	0.97
644.531250	-13.05	-14.38	1.00
645.996094	-13.06	-15.32	1.00
647.460938	-13.07	-16.21	0.99
648.925781	-13.09	-17.04	0.98
650.390625	-13.11	-17.78	0.95
651.855469	-13.14	-18.44	0.87
653.320313	-13.16	-19.07	0.98
654.785156	-13.18	-19.69	0.99
656.250000	-13.19	-20.31	0.97
657.714844	-13.20	-20.93	0.95
659.179688	-13.21	-21.53	0.95
660.644531	-13.22	-22.13	0.92
662.109375	-13.23	-22.72	0.97
663.574219	-13.22	-23.32	0.94
665.039063	-13.22	-23.94	0.94
666.503906	-13.22	-24.56	0.99
667.968750	-13.21	-25.19	0.99
669.433594	-13.21	-25.83	0.99
670.898438	-13.20	-26.49	0.99
672.363281	-13.21	-27.14	0.98
673.828125	-13.22	-27.76	0.94
675.292969	-13.23	-28.38	0.79
676.757813	-13.24	-28.93	0.58
678.222656	-13.26	-29.47	0.74
679.687500	-13.28	-29.95	0.85
681.152344	-13.31	-30.50	0.91
682.617188	-13.35	-30.96	0.99
684.082031	-13.38	-31.35	1.00
685.546875	-13.42	-31.66	1.00
687.011719	-13.46	-31.90	0.99
688.476563	-13.49	-32.08	0.96
689.941406	-13.52	-32.20	0.93
691.406250	-13.54	-32.27	0.93
692.871094	-13.56	-32.29	0.82
694.335938	-13.56	-32.32	0.84
695.800781	-13.56	-32.35	0.93
697.265625	-13.55	-32.41	0.97
698.730469	-13.54	-32.44	0.99
700.195313	-13.53	-32.48	0.98
701.660156	-13.52	-32.52	0.96
703.125000	-13.51	-32.54	0.91
704.589844	-13.51	-32.46	0.94
706.054688	-13.50	-32.33	0.78
707.519531	-13.49	-32.18	0.82
708.984375	-13.47	-31.99	0.98
710.449219	-13.44	-31.77	0.90
711.914063	-13.40	-31.49	0.75
713.378906	-13.35	-31.19	0.54
714.843750	-13.29	-30.95	0.85
716.308594	-13.24	-30.73	0.92
717.773438	-13.18	-30.51	0.80
719.238281	-13.12	-30.30	0.94
720.703125	-13.05	-30.07	0.97
722.167969	-12.99	-29.87	0.98
723.632813	-12.93	-29.71	0.94
725.097656	-12.87	-29.56	0.98
726.562500	-12.83	-29.19	0.98
728.027344	-12.79	-28.55	0.98
729.492188	-12.76	-27.58	0.99
730.957031	-12.74	-26.18	0.95
732.421875	-12.72	-24.38	0.96
733.886719	-12.72	-22.27	0.97
735.351563	-12.73	-19.88	0.91
736.816406	-12.75	-17.44	0.84
738.281250	-12.78	-15.48	0.93
739.746094	-12.82	-13.83	0.96
741.210938	-12.86	-12.45	0.96
742.675781	-12.90	-11.26	0.98
744.140625	-12.95	-10.23	0.95
745.605469	-12.99	-9.34	0.92
747.070313	-13.04	-8.55	0.96
748.535156	-13.08	-7.85	0.90
750.000000	-13.12	-7.21	0.79
751.464844	-13.16	-6.68	0.72
752.929688	-13.20	-6.13	0.25
754.394531	-13.22	-5.58	0.79
755.859375	-13.24	-5.12	0.95
757.324219	-13.26	-4.73	0.99
758.789063	-13.28	-4.46	0.97
760.253906	-13.30	-4.31	0.98
761.718750	-13.32	-4.23	0.99
763.183594	-13.34	-4.21	0.98
764.648438	-13.36	-4.27	0.98
766.113281	-13.38	-4.35	1.00
767.578125	-13.40	-4.45	0.98
769.042969	-13.42	-4.55	0.97
770.507813	-13.44	-4.67	0.98
771.972656	-13.46	-4.81	0.98
773.437500	-13.47	-4.96	0.99
774.902344	-13.48	-5.12	0.99
776.367188	-13.49	-5.28	0.98
777.832031	-13.50	-5.43	0.96
779.296875	-13.50	-5.55	0.95
780.761719	-13.50	-5.64	0.81
782.226563	-13.49	-5.72	0.56
783.691406	-13.47	-5.82	0.76
785.156250	-13.43	-5.94	0.74
786.621094	-13.40	-6.15	0.84
788.085938	-13.37	-6.49	0.76
789.550781	-13.35	-6.98	0.89
791.015625	-13.34	-7.58	0.98
792.480469	-13.33	-8.17	0.99
793.945313	-13.33	-8.74	0.99
795.410156	-13.34	-9.27	0.99
796.875000	-13.36	-9.79	0.98
798.339844	-13.37	-10.28	0.98
799.804688	-13.39	-10.73	0.99
801.269531	-13.41	-11.14	0.94
802.734375	-13.43	-11.52	0.97
804.199219	-13.45	-11.88	0.97
805.664063	-13.46	-12.23	0.97
807.128906	-13.47	-12.57	0.96
808.593750	-13.48	-12.91	0.98
810.058594	-13.49	-13.26	0.95
811.523438	-13.49	-13.63	0.96
812.988281	-13.49	-14.02	0.95
814.453125	-13.50	-14.41	0.97
815.917969	-13.51	-14.77	0.98
817.382813	-13.52	-15.09	0.97
818.847656	-13.53	-15.38	0.98
820.312500	-13.54	-15.63	1.00
821.777344	-13.55	-15.87	0.98
823.242188	-13.55	-16.08	0.96
824.707031	-13.55	-16.27	0.92
826.171875	-13.54	-16.42	0.50
827.636719	-13.53	-16.55	0.86
829.101563	-13.51	-16.73	0.92
830.566406	-13.49	-16.98	0.97
832.031250	-13.48	-17.33	0.98
833.496094	-13.47	-17.79	0.98
834.960938	-13.48	-18.35	0.99
836.425781	-13.48	-18.99	0.99
837.890625	-13.50	-19.69	1.00
839.355469	-13.52	-20.43	0.98
840.820313	-13.55	-21.19	1.00
842.285156	-13.59	-21.93	1.00
843.750000	-13.63	-22.65	1.00
845.214844	-13.68	-23.36	0.99
846.679688	-13.74	-24.01	1.00
848.144531	-13.80	-24.61	0.99
849.609375	-13.87	-25.15	0.99
851.074219	-13.94	-25.62	1.00
852.539063	-14.02	-26.04	1.00
854.003906	-14.09	-26.40	0.99
855.468750	-14.17	-26.70	0.97
856.933594	-14.25	-26.98	0.99
858.398438	-14.32	-27.22	0.98
859.863281	-14.39	-27.44	0.99
861.328125	-14.46	-27.64	0.95
862.792969	-14.52	-27.80	0.82
864.257813	-14.58	-27.98	0.79
865.722656	-14.64	-28.15	0.91
867.187500	-14.69	-28.31	0.92
868.652344	-14.74	-28.46	0.92
870.117188	-14.79	-28.60	0.94
871.582031	-14.84	-28.75	0.96
873.046875	-14.88	-28.90	0.96
874.511719	-14.92	-29.07	0.98
875.976563	-14.97	-29.23	0.98
877.441406	-15.01	-29.39	0.98
878.906250	-15.05	-29.54	0.99
880.371094	-15.08	-29.71	0.97
881.835938	-15.12	-29.87	0.98
883.300781	-15.16	-30.04	0.99
884.765625	-15.20	-30.21	0.99
886.230469	-15.24	-30.37	0.99
887.695313	-15.29	-30.51	0.99
889.160156	-15.33	-30.63	0.99
890.625000	-15.38	-30.70	1.00
892.089844	-15.43	-30.74	0.98
893.554688	-15.49	-30.72	0.98
895.019531	-15.54	-30.65	0.97
896.484375	-15.59	-30.53	0.85
897.949219	-15.64	-30.38	0.89
899.414063	-15.69	-30.20	0.88
900.878906	-15.73	-30.03	0.93
902.343750	-15.77	-29.85	0.98
903.808594	-15.81	-29.63	0.97
905.273438	-15.85	-29.38	0.98
906.738281	-15.90	-29.08	0.96
908.203125	-15.94	-28.74	0.95
909.667969	-15.97	-28.37	0.94
911.132813	-16.01	-27.97	0.98
912.597656	-16.04	-27.53	0.92
914.062500	-16.07	-27.03	0.96
915.527344	-16.11	-26.48	0.98
916.992188	-16.14	-25.88	0.94
918.457031	-16.16	-25.22	0.80
919.921875	-16.19	-24.54	0.60
921.386719	-16.20	-23.84	0.91
922.851563	-16.21	-23.14	0.87
924.316406	-16.21	-22.45	0.85
925.781250	-16.21	-21.77	0.93
927.246094	-16.20	-21.12	0.97
928.710938	-16.18	-20.49	0.92
930.175781	-16.16	-19.87	0.91
931.640625	-16.13	-19.27	0.91
933.105469	-16.10	-18.67	0.86
934.570313	-16.05	-18.09	0.83
936.035156	-16.00	-17.53	0.88
937.500000	-15.95	-16.99	0.72
938.964844	-15.89	-16.46	0.61
940.429688	-15.82	-15.95	0.71
941.894531	-15.75	-15.48	0.81
943.359375	-15.68	-15.07	0.88
944.824219	-15.61	-14.72	0.94
946.289063	-15.54	-14.41	0.95
947.753906	-15.47	-14.11	0.97
949.218750	-15.40	-13.84	0.98
950.683594	-15.32	-13.59	0.95
952.148438	-15.25	-13.36	0.94
953.613281	-15.18	-13.14	0.93
955.078125	-15.11	-12.90	0.96
956.542969	-15.04	-12.63	0.91
958.007813	-14.96	-12.33	0.97
959.472656	-14.88	-11.99	0.92
960.937500	-14.81	-11.62	0.87
962.402344	-14.72	-11.25	0.89
963.867188	-14.64	-10.88	0.91
965.332031	-14.56	-10.57	0.92
966.796875	-14.49	-10.36	0.93
968.261719	-14.42	-10.29	0.94
969.726563	-14.35	-10.30	0.98
971.191406	-14.29	-10.37	0.96
972.656250	-14.23	-10.48	0.98
974.121094	-14.17	-10.63	0.98
975.585938	-14.12	-10.82	0.99
977.050781	-14.06	-11.02	0.98
978.515625	-14.00	-11.24	0.97
979.980469	-13.94	-11.50	0.98
981.445313	-13.89	-11.82	0.98
982.910156	-13.83	-12.18	0.98
984.375000	-13.78	-12.58	0.99
985.839844	-13.74	-13.02	0.98
987.304688	-13.69	-13.51	0.96
988.769531	-13.65	-14.01	0.98
990.234375	-13.61	-14.52	0.99
991.699219	-13.58	-15.03	0.98
993.164063	-13.55	-15.53	0.96
994.628906	-13.52	-16.01	0.95
996.093750	-13.49	-16.47	0.97
997.558594	-13.47	-16.92	0.96
999.023438	-13.44	-17.36	0.96
1000.488281	-13.41	-17.79	0.93
1001.953125	-13.38	-18.23	0.94
1003.417969	-13.35	-18.68	0.96
1004.882813	-13.32	-19.15	0.98
1006.347656	-13.30	-19.64	0.99
1007.812500	-13.27	-20.12	0.99
1009.277344	-13.25	-20.62	0.99
1010.742188	-13.22	-21.11	1.00
1012.207031	-13.20	-21.61	0.98
1013.671875	-13.18	-22.11	0.99
1015.136719	-13.16	-22.61	1.00
1016.601563	-13.14	-23.10	0.93
1018.066406	-13.12	-23.60	0.97
1019.531250	-13.09	-24.12	0.94
1020.996094	-13.07	-24.65	0.98
1022.460938	-13.05	-25.21	0.99
1023.925781	-13.03	-25.79	0.99
1025.390625	-13.01	-26.40	1.00
1026.855469	-12.99	-27.04	0.98
1028.320313	-12.98	-27.70	0.97
1029.785156	-12.97	-28.38	0.98
1031.250000	-12.96	-29.07	0.97
1032.714844	-12.95	-29.76	0.99
1034.179688	-12.95	-30.42	0.97
1035.644531	-12.94	-31.06	0.95
1037.109375	-12.94	-31.70	0.98
1038.574219	-12.94	-32.33	0.98
1040.039063	-12.95	-32.96	0.96
1041.503906	-12.95	-33.59	0.94
1042.968750	-12.95	-34.22	0.97
1044.433594	-12.96	-34.83	1.00
1045.898438	-12.97	-35.42	0.99
1047.363281	-12.98	-35.98	1.00
1048.828125	-13.00	-36.51	0.98
1050.292969	-13.02	-37.00	0.97
1051.757813	-13.04	-37.45	0.99
1053.222656	-13.07	-37.85	0.98
1054.687500	-13.09	-38.21	0.97
1056.152344	-13.12	-38.54	0.96
1057.617188	-13.14	-38.84	0.98
1059.082031	-13.16	-39.14	0.99
1060.546875	-13.18	-39.44	0.99
1062.011719	-13.20	-39.71	0.96
1063.476563	-13.22	-39.96	0.98
1064.941406	-13.23	-40.18	0.94
1066.406250	-13.25	-40.37	0.68
1067.871094	-13.26	-40.55	0.60
1069.335938	-13.28	-40.71	0.62
1070.800781	-13.29	-40.87	0.84
1072.265625	-13.29	-41.04	0.94
1073.730469	-13.29	-41.23	0.91
1075.195313	-13.29	-41.44	0.96
1076.660156	-13.29	-41.67	0.98
1078.125000	-13.29	-41.92	0.99
1079.589844	-13.30	-42.19	0.99
1081.054688	-13.30	-42.48	0.99
1082.519531	-13.30	-42.78	0.99
1083.984375	-13.31	-43.08	0.99
