	NT2000-110-8		
165.527344	-13.09	-104.92	0.99
166.992188	-12.92	-108.55	0.97
168.457031	-12.87	-111.91	0.98
169.921875	-12.81	-114.68	1.00
171.386719	-12.76	-117.09	0.99
172.851563	-12.68	-119.02	0.99
174.316406	-12.54	-120.58	0.98
175.781250	-12.37	-122.03	0.99
177.246094	-12.23	-123.85	0.98
178.710938	-12.11	-125.51	0.97
180.175781	-11.94	-127.10	0.98
181.640625	-11.76	-129.03	0.99
183.105469	-11.61	-131.33	0.98
184.570313	-11.51	-133.74	1.00
186.035156	-11.45	-135.86	1.00
187.500000	-11.41	-137.60	1.00
188.964844	-11.38	-139.02	0.98
190.429688	-11.35	-140.05	0.99
191.894531	-11.24	-140.94	0.97
193.359375	-11.05	-141.72	0.98
194.824219	-10.81	-142.77	0.99
196.289063	-10.53	-144.20	0.99
197.753906	-10.25	-146.12	0.98
199.218750	-9.98	-148.54	0.99
200.683594	-9.79	-151.64	0.94
202.148438	-9.71	-154.60	0.95
203.613281	-9.78	-157.29	0.91
205.078125	-9.96	-159.64	0.90
206.542969	-10.16	-161.51	0.90
208.007813	-10.28	-163.25	0.96
209.472656	-10.29	-165.07	0.97
210.937500	-10.25	-167.07	0.95
212.402344	-10.25	-169.29	0.98
213.867188	-10.30	-171.56	0.98
215.332031	-10.38	-173.80	0.99
216.796875	-10.48	-175.77	1.00
218.261719	-10.59	-177.62	0.99
219.726563	-10.69	-179.34	0.98
221.191406	-10.77	179.01	0.98
222.656250	-10.85	177.29	0.99
224.121094	-10.96	175.55	0.99
225.585938	-11.09	173.78	0.99
227.050781	-11.23	172.15	1.00
228.515625	-11.37	170.67	0.99
229.980469	-11.51	169.30	1.00
231.445313	-11.64	168.01	0.99
232.910156	-11.76	166.73	0.99
234.375000	-11.85	165.44	0.99
235.839844	-11.89	164.16	0.98
237.304688	-11.92	162.78	0.98
238.769531	-11.96	161.05	0.96
240.234375	-12.02	158.94	0.97
241.699219	-12.13	156.52	0.99
243.164063	-12.29	154.20	0.99
244.628906	-12.48	152.05	0.99
246.093750	-12.69	150.00	0.99
247.558594	-12.91	147.89	0.99
249.023438	-13.17	145.70	0.99
250.488281	-13.46	143.50	0.98
251.953125	-13.79	141.56	0.99
253.417969	-14.13	139.88	0.99
254.882813	-14.48	138.44	0.99
256.347656	-14.82	137.21	0.98
257.812500	-15.18	136.12	0.99
259.277344	-15.53	135.32	1.00
260.742188	-15.87	134.68	0.97
262.207031	-16.19	134.23	0.98
263.671875	-16.45	133.97	0.95
265.136719	-16.64	133.79	0.94
266.601563	-16.82	133.38	0.98
268.066406	-16.98	132.66	0.95
269.531250	-17.16	131.53	0.99
270.996094	-17.34	130.27	0.97
272.460938	-17.53	128.80	0.97
273.925781	-17.76	127.50	0.97
275.390625	-18.03	126.67	0.94
276.855469	-18.34	126.54	0.96
278.320313	-18.62	126.99	0.84
279.785156	-18.83	127.78	0.45
281.250000	-18.92	128.72	0.82
282.714844	-18.92	129.81	0.90
284.179688	-18.86	131.11	0.76
285.644531	-18.78	132.65	0.93
287.109375	-18.70	134.53	0.94
288.574219	-18.61	137.71	0.85
290.039063	-18.52	143.85	0.98
291.503906	-18.45	155.44	0.98
292.968750	-18.38	173.57	0.93
294.433594	-18.33	-166.65	0.96
295.898438	-18.30	-153.12	0.89
297.363281	-18.31	-146.42	0.93
298.828125	-18.35	-142.99	0.97
300.292969	-18.39	-140.97	0.97
301.757813	-18.39	-139.64	0.95
303.222656	-18.39	-138.86	0.97
304.687500	-18.38	-138.39	0.97
306.152344	-18.33	-138.01	0.90
307.617188	-18.23	-137.88	0.95
309.082031	-18.09	-138.06	0.97
310.546875	-17.95	-138.73	0.98
312.011719	-17.83	-139.89	0.94
313.476563	-17.75	-141.29	0.97
314.941406	-17.71	-142.21	0.93
316.406250	-17.69	-142.60	0.98
317.871094	-17.67	-142.49	0.95
319.335938	-17.63	-142.03	0.92
320.800781	-17.52	-141.37	0.38
322.265625	-17.39	-140.93	0.90
323.730469	-17.26	-140.84	0.95
325.195313	-17.13	-141.32	0.97
326.660156	-17.02	-142.41	0.95
328.125000	-16.95	-144.15	0.96
329.589844	-16.93	-145.73	0.99
331.054688	-16.95	-147.06	0.99
332.519531	-16.99	-148.16	0.92
333.984375	-17.04	-148.97	0.93
335.449219	-17.07	-149.64	0.98
336.914063	-17.09	-150.27	0.99
338.378906	-17.10	-150.95	0.97
339.843750	-17.12	-151.62	0.99
341.308594	-17.14	-152.09	0.95
342.773438	-17.16	-152.43	0.94
344.238281	-17.17	-152.78	0.94
345.703125	-17.18	-153.30	0.95
347.167969	-17.18	-153.75	0.99
348.632813	-17.19	-154.13	0.99
350.097656	-17.20	-154.39	0.92
351.562500	-17.22	-154.74	0.82
353.027344	-17.22	-154.93	0.84
354.492188	-17.20	-155.05	0.95
355.957031	-17.15	-155.22	0.99
357.421875	-17.09	-155.39	1.00
358.886719	-17.01	-155.66	0.98
360.351563	-16.93	-155.96	0.98
361.816406	-16.86	-156.49	0.97
363.281250	-16.80	-157.19	0.99
364.746094	-16.77	-157.87	0.99
366.210938	-16.76	-158.49	0.98
367.675781	-16.77	-158.97	1.00
369.140625	-16.77	-159.40	1.00
370.605469	-16.78	-159.77	0.99
372.070313	-16.78	-160.08	0.98
373.535156	-16.77	-160.34	0.99
375.000000	-16.76	-160.59	0.99
376.464844	-16.74	-160.76	0.96
377.929688	-16.70	-160.87	0.87
379.394531	-16.64	-161.04	0.95
380.859375	-16.57	-161.28	0.97
382.324219	-16.48	-161.66	0.98
383.789063	-16.40	-162.22	0.98
385.253906	-16.32	-162.99	0.97
386.718750	-16.27	-163.94	0.99
388.183594	-16.24	-164.93	0.99
389.648438	-16.21	-165.96	0.99
391.113281	-16.20	-167.04	1.00
392.578125	-16.21	-168.11	1.00
394.042969	-16.24	-169.20	0.97
395.507813	-16.28	-170.28	0.96
396.972656	-16.34	-171.15	0.96
398.437500	-16.40	-171.83	0.96
399.902344	-16.46	-172.52	0.99
401.367188	-16.51	-173.24	0.97
402.832031	-16.56	-174.01	0.99
404.296875	-16.63	-174.73	0.98
405.761719	-16.70	-175.31	0.99
407.226563	-16.78	-175.67	0.99
408.691406	-16.86	-175.78	0.96
410.156250	-16.93	-175.70	0.93
411.621094	-16.97	-175.51	0.72
413.085938	-16.97	-175.29	0.95
414.550781	-16.97	-175.15	0.96
416.015625	-16.95	-175.10	0.94
417.480469	-16.93	-175.23	0.94
418.945313	-16.90	-175.36	0.92
420.410156	-16.85	-175.60	0.98
421.875000	-16.80	-176.07	0.98
423.339844	-16.76	-176.86	0.98
424.804688	-16.73	-177.93	0.94
426.269531	-16.72	-178.97	0.92
427.734375	-16.73	-180.00	0.94
429.199219	-16.75	179.25	0.98
430.664063	-16.79	178.81	0.93
432.128906	-16.85	178.99	0.97
433.593750	-16.93	179.75	0.76
435.058594	-17.00	-179.24	0.90
436.523438	-17.06	-177.93	0.93
437.988281	-17.12	-176.26	0.97
439.453125	-17.18	-173.75	0.92
440.917969	-17.26	-170.26	0.87
442.382813	-17.32	-166.36	0.96
443.847656	-17.38	-162.06	0.95
445.312500	-17.42	-157.66	0.91
446.777344	-17.45	-153.24	0.27
448.242188	-17.45	-149.07	0.15
449.707031	-17.41	-145.13	0.67
451.171875	-17.36	-141.50	0.79
452.636719	-17.30	-138.43	0.86
454.101563	-17.22	-135.87	0.82
455.566406	-17.12	-133.75	0.91
457.031250	-17.03	-131.61	0.87
458.496094	-16.94	-129.87	0.80
459.960938	-16.81	-128.28	0.82
461.425781	-16.66	-126.80	0.62
462.890625	-16.48	-125.46	0.76
464.355469	-16.27	-124.21	0.45
465.820313	-16.04	-123.07	0.78
467.285156	-15.81	-122.27	0.74
468.750000	-15.58	-121.77	0.94
470.214844	-15.35	-121.61	0.93
471.679688	-15.14	-121.75	0.97
473.144531	-14.94	-122.37	0.96
474.609375	-14.76	-123.22	0.95
476.074219	-14.58	-124.25	0.97
477.539063	-14.42	-125.33	0.98
479.003906	-14.28	-126.48	0.96
480.468750	-14.15	-127.76	0.96
481.933594	-14.04	-129.14	0.98
483.398438	-13.95	-130.60	0.94
484.863281	-13.88	-131.97	0.98
486.328125	-13.83	-133.23	0.99
487.792969	-13.78	-134.40	0.98
489.257813	-13.74	-135.52	0.99
490.722656	-13.70	-136.59	0.99
492.187500	-13.67	-137.64	0.99
493.652344	-13.64	-138.66	0.99
495.117188	-13.61	-139.68	0.99
496.582031	-13.59	-140.70	1.00
498.046875	-13.57	-141.70	1.00
499.511719	-13.56	-142.65	0.98
500.976563	-13.56	-143.57	0.99
502.441406	-13.56	-144.40	0.99
503.906250	-13.57	-145.14	0.95
505.371094	-13.58	-145.81	0.95
506.835938	-13.60	-146.40	0.98
508.300781	-13.61	-147.01	0.98
509.765625	-13.63	-147.62	0.99
511.230469	-13.65	-148.22	0.97
512.695313	-13.69	-148.79	0.97
514.160156	-13.72	-149.29	0.96
515.625000	-13.76	-149.69	0.99
517.089844	-13.81	-150.03	0.99
518.554688	-13.85	-150.32	0.98
520.019531	-13.90	-150.56	0.99
521.484375	-13.94	-150.73	0.99
522.949219	-13.98	-150.85	0.99
524.414063	-14.02	-150.93	0.93
525.878906	-14.04	-151.01	0.91
527.343750	-14.06	-151.06	0.98
528.808594	-14.07	-151.12	0.99
530.273438	-14.08	-151.18	0.97
531.738281	-14.07	-151.24	0.94
533.203125	-14.06	-151.32	0.98
534.667969	-14.05	-151.41	0.99
536.132813	-14.02	-151.50	0.99
537.597656	-14.00	-151.59	0.99
539.062500	-13.98	-151.69	0.99
540.527344	-13.95	-151.80	0.98
541.992188	-13.91	-151.94	0.98
543.457031	-13.88	-152.15	0.99
544.921875	-13.85	-152.44	0.94
546.386719	-13.82	-152.81	0.97
547.851563	-13.80	-153.20	0.99
549.316406	-13.79	-153.61	0.97
550.781250	-13.79	-154.02	0.98
552.246094	-13.79	-154.38	0.96
553.710938	-13.81	-154.65	0.85
555.175781	-13.82	-154.90	0.66
556.640625	-13.81	-155.15	0.63
558.105469	-13.80	-155.41	0.83
559.570313	-13.77	-155.68	0.91
561.035156	-13.73	-155.98	0.85
562.500000	-13.68	-156.32	0.97
563.964844	-13.62	-156.72	0.98
565.429688	-13.56	-157.20	0.95
566.894531	-13.51	-157.82	0.99
568.359375	-13.46	-158.60	0.93
569.824219	-13.43	-159.60	0.97
571.289063	-13.41	-160.74	0.90
572.753906	-13.42	-161.95	0.97
574.218750	-13.44	-163.06	0.95
575.683594	-13.48	-164.10	0.97
577.148438	-13.53	-165.01	0.93
578.613281	-13.59	-165.86	0.98
580.078125	-13.65	-166.62	0.96
581.542969	-13.72	-167.30	0.93
583.007813	-13.77	-167.95	0.98
584.472656	-13.83	-168.60	0.99
585.937500	-13.89	-169.26	0.97
587.402344	-13.95	-169.89	0.98
588.867188	-14.02	-170.44	0.98
590.332031	-14.10	-170.90	0.95
591.796875	-14.17	-171.29	0.98
593.261719	-14.25	-171.59	0.96
594.726563	-14.32	-171.88	0.86
596.191406	-14.38	-172.15	0.97
597.656250	-14.44	-172.41	0.98
599.121094	-14.50	-172.65	0.98
600.585938	-14.56	-172.88	0.98
602.050781	-14.62	-173.09	0.97
603.515625	-14.69	-173.26	0.97
604.980469	-14.76	-173.35	0.94
606.445313	-14.83	-173.35	0.95
607.910156	-14.91	-173.23	0.97
609.375000	-15.00	-172.93	0.83
610.839844	-15.09	-172.44	0.81
612.304688	-15.18	-171.85	0.90
613.769531	-15.28	-171.14	0.82
615.234375	-15.37	-170.38	0.76
616.699219	-15.45	-169.57	0.52
618.164063	-15.51	-168.72	0.60
619.628906	-15.56	-167.89	0.76
621.093750	-15.60	-167.09	0.84
622.558594	-15.64	-166.39	0.90
624.023438	-15.68	-165.79	0.94
625.488281	-15.72	-165.23	0.97
626.953125	-15.77	-164.67	0.97
628.417969	-15.82	-164.10	0.99
629.882813	-15.86	-163.50	0.99
631.347656	-15.91	-162.86	0.99
632.812500	-15.95	-162.18	0.93
634.277344	-15.99	-161.45	0.96
635.742188	-16.02	-160.69	0.89
637.207031	-16.05	-159.88	0.70
638.671875	-16.05	-159.03	0.63
640.136719	-16.05	-158.17	0.87
641.601563	-16.03	-157.35	0.95
643.066406	-16.00	-156.56	0.76
644.531250	-15.96	-155.77	0.75
645.996094	-15.91	-154.95	0.68
647.460938	-15.87	-154.12	0.57
648.925781	-15.84	-153.39	0.67
650.390625	-15.80	-152.70	0.95
651.855469	-15.78	-152.03	0.95
653.320313	-15.75	-151.32	0.74
654.785156	-15.74	-150.54	0.44
656.250000	-15.71	-149.75	0.44
657.714844	-15.67	-148.97	0.49
659.179688	-15.62	-148.24	0.97
660.644531	-15.56	-147.52	0.95
662.109375	-15.50	-146.83	0.82
663.574219	-15.44	-146.14	0.78
665.039063	-15.37	-145.46	0.48
666.503906	-15.29	-144.80	0.76
667.968750	-15.21	-144.08	0.85
669.433594	-15.12	-143.34	0.57
670.898438	-15.02	-142.62	0.68
672.363281	-14.92	-141.94	0.95
673.828125	-14.81	-141.33	0.97
675.292969	-14.70	-140.82	0.97
676.757813	-14.59	-140.42	0.97
678.222656	-14.49	-140.13	0.96
679.687500	-14.39	-139.94	0.98
681.152344	-14.29	-139.78	0.99
682.617188	-14.19	-139.64	0.97
684.082031	-14.10	-139.53	0.99
685.546875	-14.00	-139.45	0.99
687.011719	-13.90	-139.41	0.96
688.476563	-13.81	-139.38	0.91
689.941406	-13.72	-139.37	0.83
691.406250	-13.63	-139.40	0.78
692.871094	-13.55	-139.50	0.85
694.335938	-13.46	-139.63	0.97
695.800781	-13.37	-139.79	0.99
697.265625	-13.28	-139.97	0.98
698.730469	-13.19	-140.18	0.99
700.195313	-13.09	-140.42	0.99
701.660156	-13.00	-140.70	0.99
703.125000	-12.92	-141.03	0.98
704.589844	-12.83	-141.39	0.98
706.054688	-12.75	-141.76	0.99
707.519531	-12.68	-142.14	0.98
708.984375	-12.60	-142.51	0.96
710.449219	-12.54	-142.86	0.97
711.914063	-12.47	-143.19	0.97
713.378906	-12.41	-143.49	0.94
714.843750	-12.34	-143.77	0.85
716.308594	-12.26	-144.08	0.88
717.773438	-12.18	-144.38	0.94
719.238281	-12.11	-144.71	0.98
720.703125	-12.03	-145.06	0.97
722.167969	-11.95	-145.47	0.98
723.632813	-11.88	-145.97	0.95
725.097656	-11.81	-146.56	0.97
726.562500	-11.75	-147.26	0.97
728.027344	-11.70	-148.08	0.98
729.492188	-11.66	-149.04	0.96
730.957031	-11.63	-150.16	0.93
732.421875	-11.61	-151.49	0.96
733.886719	-11.62	-152.87	0.95
735.351563	-11.64	-154.36	0.97
736.816406	-11.68	-155.78	0.74
738.281250	-11.73	-157.08	0.92
739.746094	-11.80	-158.11	0.87
741.210938	-11.88	-159.02	0.77
742.675781	-11.96	-159.80	0.97
744.140625	-12.04	-160.52	0.97
745.605469	-12.12	-161.17	0.91
747.070313	-12.20	-161.80	0.95
748.535156	-12.27	-162.40	0.98
750.000000	-12.34	-162.98	0.98
751.464844	-12.42	-163.54	0.99
752.929688	-12.49	-164.07	0.97
754.394531	-12.56	-164.57	0.96
755.859375	-12.64	-165.00	0.93
757.324219	-12.72	-165.33	0.90
758.789063	-12.79	-165.60	0.97
760.253906	-12.87	-165.84	0.96
761.718750	-12.93	-166.03	0.97
763.183594	-13.00	-166.19	0.88
764.648438	-13.06	-166.30	0.52
766.113281	-13.10	-166.41	0.92
767.578125	-13.13	-166.52	0.91
769.042969	-13.14	-166.65	0.95
770.507813	-13.15	-166.80	0.97
771.972656	-13.14	-166.97	0.99
773.437500	-13.14	-167.18	0.98
774.902344	-13.13	-167.42	0.93
776.367188	-13.12	-167.70	0.99
777.832031	-13.10	-168.02	0.99
779.296875	-13.09	-168.41	0.98
780.761719	-13.08	-168.89	0.94
782.226563	-13.08	-169.45	0.96
783.691406	-13.08	-170.11	0.93
785.156250	-13.10	-170.89	0.77
786.621094	-13.12	-171.61	0.81
788.085938	-13.16	-172.18	0.93
789.550781	-13.21	-172.52	0.99
791.015625	-13.27	-172.67	0.92
792.480469	-13.34	-172.62	0.99
793.945313	-13.41	-172.45	0.96
795.410156	-13.48	-172.18	0.98
796.875000	-13.54	-171.84	0.96
798.339844	-13.61	-171.46	0.80
799.804688	-13.66	-171.04	0.87
801.269531	-13.71	-170.61	0.59
802.734375	-13.74	-170.17	0.93
804.199219	-13.76	-169.71	0.83
805.664063	-13.78	-169.23	0.75
807.128906	-13.79	-168.75	0.92
808.593750	-13.79	-168.29	0.92
810.058594	-13.79	-167.83	0.88
811.523438	-13.78	-167.38	0.77
812.988281	-13.76	-166.92	0.90
814.453125	-13.73	-166.48	0.93
815.917969	-13.70	-166.06	0.97
817.382813	-13.66	-165.68	0.99
818.847656	-13.61	-165.30	0.99
820.312500	-13.57	-164.94	0.99
821.777344	-13.52	-164.58	0.99
823.242188	-13.47	-164.22	0.99
824.707031	-13.42	-163.85	0.99
826.171875	-13.37	-163.45	0.99
827.636719	-13.32	-163.03	0.98
829.101563	-13.27	-162.57	0.99
830.566406	-13.22	-162.04	0.94
832.031250	-13.17	-161.45	0.96
833.496094	-13.11	-160.81	0.95
834.960938	-13.06	-160.12	0.96
836.425781	-13.01	-159.40	0.94
837.890625	-12.95	-158.71	0.97
839.355469	-12.90	-158.07	0.96
840.820313	-12.84	-157.50	0.99
842.285156	-12.79	-157.02	0.98
843.750000	-12.73	-156.62	0.99
845.214844	-12.68	-156.32	0.99
846.679688	-12.63	-156.11	0.99
848.144531	-12.57	-155.99	0.99
849.609375	-12.53	-155.95	0.99
851.074219	-12.48	-155.98	0.99
852.539063	-12.44	-156.06	1.00
854.003906	-12.40	-156.18	1.00
855.468750	-12.36	-156.34	1.00
856.933594	-12.32	-156.52	1.00
858.398438	-12.29	-156.72	1.00
859.863281	-12.25	-156.94	1.00
861.328125	-12.22	-157.17	1.00
862.792969	-12.19	-157.42	0.99
864.257813	-12.16	-157.67	0.98
865.722656	-12.14	-157.92	0.99
867.187500	-12.11	-158.15	0.99
868.652344	-12.09	-158.35	0.99
870.117188	-12.06	-158.53	0.96
871.582031	-12.04	-158.71	0.99
873.046875	-12.01	-158.90	1.00
874.511719	-11.97	-159.09	0.99
875.976563	-11.94	-159.29	1.00
877.441406	-11.90	-159.49	1.00
878.906250	-11.86	-159.71	0.99
880.371094	-11.82	-159.95	1.00
881.835938	-11.78	-160.19	1.00
883.300781	-11.73	-160.45	0.98
884.765625	-11.68	-160.71	0.98
886.230469	-11.64	-160.99	0.99
887.695313	-11.59	-161.29	1.00
889.160156	-11.54	-161.61	0.99
890.625000	-11.49	-161.95	1.00
892.089844	-11.44	-162.32	0.99
893.554688	-11.38	-162.72	0.99
895.019531	-11.34	-163.17	0.98
896.484375	-11.29	-163.67	0.99
897.949219	-11.25	-164.19	0.98
899.414063	-11.22	-164.74	0.93
900.878906	-11.19	-165.26	0.96
902.343750	-11.16	-165.79	1.00
903.808594	-11.13	-166.32	0.99
905.273438	-11.11	-166.84	0.99
906.738281	-11.09	-167.38	0.99
908.203125	-11.07	-167.90	0.97
909.667969	-11.05	-168.44	0.94
911.132813	-11.04	-168.94	0.97
912.597656	-11.02	-169.44	1.00
914.062500	-11.01	-169.92	0.99
915.527344	-10.99	-170.40	0.99
916.992188	-10.98	-170.86	1.00
918.457031	-10.97	-171.31	0.99
919.921875	-10.95	-171.74	0.96
921.386719	-10.94	-172.16	0.98
922.851563	-10.92	-172.59	0.99
924.316406	-10.90	-173.02	0.99
925.781250	-10.89	-173.45	1.00
927.246094	-10.87	-173.89	0.99
928.710938	-10.85	-174.34	1.00
930.175781	-10.84	-174.79	1.00
931.640625	-10.82	-175.24	0.99
933.105469	-10.81	-175.69	0.99
934.570313	-10.79	-176.14	0.99
936.035156	-10.77	-176.59	1.00
937.500000	-10.75	-177.05	0.99
938.964844	-10.74	-177.51	0.99
940.429688	-10.72	-177.97	0.98
941.894531	-10.70	-178.43	0.97
943.359375	-10.68	-178.91	0.96
944.824219	-10.65	-179.40	0.94
946.289063	-10.63	-179.90	0.97
947.753906	-10.60	179.56	0.95
949.218750	-10.58	178.99	0.98
950.683594	-10.55	178.38	0.99
952.148438	-10.53	177.73	0.98
953.613281	-10.52	177.02	0.97
955.078125	-10.51	176.26	0.99
956.542969	-10.50	175.50	1.00
958.007813	-10.50	174.73	1.00
959.472656	-10.50	173.95	0.99
960.937500	-10.51	173.16	1.00
962.402344	-10.53	172.37	0.99
963.867188	-10.54	171.59	1.00
965.332031	-10.57	170.82	0.99
966.796875	-10.60	170.09	0.99
968.261719	-10.64	169.40	0.95
969.726563	-10.68	168.76	0.99
971.191406	-10.72	168.18	0.99
972.656250	-10.76	167.65	0.98
974.121094	-10.81	167.15	1.00
975.585938	-10.86	166.70	0.99
977.050781	-10.91	166.28	0.99
978.515625	-10.96	165.91	0.99
979.980469	-11.02	165.58	0.98
981.445313	-11.08	165.31	0.98
982.910156	-11.14	165.13	0.99
984.375000	-11.20	165.02	0.97
985.839844	-11.27	164.99	0.99
987.304688	-11.34	165.05	0.99
988.769531	-11.41	165.19	0.97
990.234375	-11.48	165.41	0.92
991.699219	-11.55	165.71	0.93
993.164063	-11.63	166.05	0.97
994.628906	-11.70	166.41	0.95
996.093750	-11.76	166.79	0.59
997.558594	-11.83	167.16	0.86
999.023438	-11.88	167.51	0.97
1000.488281	-11.94	167.86	0.96
1001.953125	-11.99	168.20	0.91
1003.417969	-12.04	168.55	0.94
1004.882813	-12.09	168.96	0.95
1006.347656	-12.13	169.41	0.96
1007.812500	-12.17	169.89	0.83
1009.277344	-12.21	170.39	0.96
1010.742188	-12.24	170.90	0.77
1012.207031	-12.27	171.40	0.92
1013.671875	-12.30	171.87	0.95
1015.136719	-12.31	172.32	0.94
1016.601563	-12.32	172.75	0.89
1018.066406	-12.33	173.17	0.83
1019.531250	-12.33	173.57	0.63
1020.996094	-12.33	173.92	0.68
1022.460938	-12.33	174.25	0.89
1023.925781	-12.33	174.56	0.95
1025.390625	-12.32	174.83	0.88
1026.855469	-12.31	175.08	0.95
1028.320313	-12.30	175.28	0.96
1029.785156	-12.28	175.41	0.81
1031.250000	-12.28	175.48	0.93
1032.714844	-12.27	175.49	0.92
1034.179688	-12.27	175.51	0.97
1035.644531	-12.27	175.57	0.93
1037.109375	-12.28	175.68	0.99
1038.574219	-12.28	175.84	0.98
1040.039063	-12.29	176.05	0.97
1041.503906	-12.30	176.31	0.80
1042.968750	-12.31	176.62	0.95
1044.433594	-12.32	176.98	0.89
1045.898438	-12.33	177.37	0.85
1047.363281	-12.33	177.75	0.91
1048.828125	-12.34	178.10	0.94
1050.292969	-12.34	178.42	0.97
1051.757813	-12.34	178.72	0.98
1053.222656	-12.34	178.98	0.98
1054.687500	-12.33	179.22	0.99
1056.152344	-12.32	179.43	0.99
1057.617188	-12.31	179.62	0.98
1059.082031	-12.30	179.80	0.94
1060.546875	-12.28	179.95	0.94
1062.011719	-12.27	-179.93	0.97
1063.476563	-12.25	-179.86	0.96
1064.941406	-12.24	-179.83	0.96
1066.406250	-12.22	-179.86	0.96
1067.871094	-12.22	-179.91	0.95
1069.335938	-12.21	-179.95	0.96
1070.800781	-12.21	-179.94	0.96
1072.265625	-12.21	-179.88	0.96
1073.730469	-12.20	-179.78	0.91
1075.195313	-12.20	-179.65	0.88
1076.660156	-12.19	-179.50	0.82
1078.125000	-12.18	-179.33	0.53
1079.589844	-12.16	-179.16	0.71
1081.054688	-12.14	-178.98	0.94
1082.519531	-12.11	-178.84	0.96
