	NT2000-20-8		
6007.324219	6.02	-144.70	0.99
6008.789063	6.02	-144.67	0.97
6010.253906	6.03	-144.65	0.99
6011.718750	6.03	-144.62	0.99
6013.183594	6.03	-144.60	0.99
6014.648438	6.04	-144.57	0.97
6016.113281	6.04	-144.55	0.99
6017.578125	6.04	-144.52	1.00
6019.042969	6.05	-144.50	0.99
6020.507813	6.05	-144.48	1.00
6021.972656	6.06	-144.46	1.00
6023.437500	6.06	-144.43	1.00
6024.902344	6.06	-144.41	1.00
6026.367188	6.07	-144.39	0.99
6027.832031	6.07	-144.37	0.99
6029.296875	6.08	-144.35	1.00
6030.761719	6.08	-144.32	1.00
6032.226563	6.09	-144.30	1.00
6033.691406	6.09	-144.28	1.00
6035.156250	6.10	-144.26	1.00
6036.621094	6.10	-144.25	0.99
6038.085938	6.11	-144.23	1.00
6039.550781	6.11	-144.21	1.00
6041.015625	6.12	-144.19	1.00
6042.480469	6.12	-144.17	1.00
6043.945313	6.13	-144.16	1.00
6045.410156	6.13	-144.14	1.00
6046.875000	6.14	-144.13	1.00
6048.339844	6.14	-144.11	1.00
6049.804688	6.15	-144.09	1.00
6051.269531	6.15	-144.08	1.00
6052.734375	6.16	-144.06	1.00
6054.199219	6.17	-144.05	0.99
6055.664063	6.17	-144.04	1.00
6057.128906	6.18	-144.02	0.99
6058.593750	6.18	-144.01	1.00
6060.058594	6.19	-144.00	1.00
6061.523438	6.20	-143.99	1.00
6062.988281	6.20	-143.98	1.00
6064.453125	6.21	-143.97	0.98
6065.917969	6.21	-143.96	0.99
6067.382813	6.22	-143.95	1.00
6068.847656	6.23	-143.94	0.99
6070.312500	6.23	-143.94	1.00
6071.777344	6.24	-143.93	1.00
6073.242188	6.25	-143.92	1.00
6074.707031	6.25	-143.92	0.99
6076.171875	6.26	-143.91	0.99
6077.636719	6.26	-143.91	0.99
6079.101563	6.27	-143.91	0.99
6080.566406	6.28	-143.90	0.99
6082.031250	6.28	-143.90	1.00
6083.496094	6.29	-143.90	1.00
6084.960938	6.30	-143.90	0.99
6086.425781	6.30	-143.90	1.00
6087.890625	6.31	-143.90	1.00
6089.355469	6.32	-143.90	1.00
6090.820313	6.32	-143.90	1.00
6092.285156	6.33	-143.90	0.99
6093.750000	6.34	-143.90	0.99
6095.214844	6.34	-143.90	0.99
6096.679688	6.35	-143.90	0.98
6098.144531	6.36	-143.90	1.00
6099.609375	6.37	-143.91	0.99
6101.074219	6.37	-143.91	0.99
6102.539063	6.38	-143.92	0.98
6104.003906	6.39	-143.93	0.99
6105.468750	6.39	-143.94	0.99
6106.933594	6.40	-143.95	0.99
6108.398438	6.41	-143.96	0.99
6109.863281	6.41	-143.97	0.99
6111.328125	6.42	-143.98	1.00
6112.792969	6.43	-143.99	0.99
6114.257813	6.43	-144.01	0.99
6115.722656	6.44	-144.02	1.00
6117.187500	6.45	-144.03	0.99
6118.652344	6.45	-144.05	0.98
6120.117188	6.46	-144.06	0.99
6121.582031	6.47	-144.08	0.99
6123.046875	6.47	-144.10	0.98
6124.511719	6.48	-144.11	0.98
6125.976563	6.49	-144.13	0.99
6127.441406	6.49	-144.15	0.99
6128.906250	6.50	-144.17	0.99
6130.371094	6.50	-144.19	0.99
6131.835938	6.51	-144.21	0.99
6133.300781	6.52	-144.23	0.98
6134.765625	6.52	-144.26	1.00
6136.230469	6.53	-144.28	0.98
6137.695313	6.54	-144.30	0.96
6139.160156	6.54	-144.33	0.99
6140.625000	6.55	-144.35	1.00
6142.089844	6.55	-144.37	0.99
6143.554688	6.56	-144.40	1.00
6145.019531	6.57	-144.42	1.00
6146.484375	6.57	-144.45	0.98
6147.949219	6.58	-144.47	0.99
6149.414063	6.58	-144.50	0.99
6150.878906	6.59	-144.52	0.98
6152.343750	6.60	-144.55	0.95
6153.808594	6.60	-144.58	0.98
6155.273438	6.61	-144.61	0.99
6156.738281	6.61	-144.63	0.99
6158.203125	6.62	-144.66	1.00
6159.667969	6.63	-144.69	1.00
6161.132813	6.63	-144.71	1.00
6162.597656	6.64	-144.74	1.00
6164.062500	6.64	-144.77	0.99
6165.527344	6.65	-144.79	1.00
6166.992188	6.65	-144.82	0.99
6168.457031	6.66	-144.85	0.98
6169.921875	6.67	-144.88	0.99
6171.386719	6.67	-144.91	0.99
6172.851563	6.68	-144.94	0.99
6174.316406	6.68	-144.96	0.99
6175.781250	6.69	-144.99	0.98
6177.246094	6.70	-145.02	1.00
6178.710938	6.70	-145.05	1.00
6180.175781	6.71	-145.08	1.00
6181.640625	6.71	-145.11	0.99
6183.105469	6.72	-145.14	0.99
6184.570313	6.73	-145.17	1.00
6186.035156	6.73	-145.20	1.00
6187.500000	6.74	-145.23	1.00
6188.964844	6.74	-145.26	0.99
6190.429688	6.75	-145.30	0.99
6191.894531	6.76	-145.33	0.98
6193.359375	6.76	-145.37	0.99
6194.824219	6.77	-145.40	0.96
6196.289063	6.77	-145.44	0.95
6197.753906	6.78	-145.48	0.95
6199.218750	6.79	-145.52	0.99
6200.683594	6.79	-145.56	0.97
6202.148438	6.80	-145.60	0.97
6203.613281	6.80	-145.64	0.99
6205.078125	6.81	-145.68	0.99
6206.542969	6.81	-145.72	0.99
6208.007813	6.82	-145.76	0.99
6209.472656	6.82	-145.81	1.00
6210.937500	6.83	-145.85	0.99
6212.402344	6.83	-145.89	0.99
6213.867188	6.84	-145.94	0.99
6215.332031	6.85	-145.98	1.00
6216.796875	6.85	-146.02	1.00
6218.261719	6.86	-146.07	1.00
6219.726563	6.86	-146.11	1.00
6221.191406	6.87	-146.16	0.99
6222.656250	6.87	-146.20	0.99
6224.121094	6.88	-146.25	0.99
6225.585938	6.88	-146.29	1.00
6227.050781	6.89	-146.34	0.99
6228.515625	6.89	-146.38	0.99
6229.980469	6.90	-146.43	0.99
6231.445313	6.90	-146.48	0.99
6232.910156	6.90	-146.52	0.99
6234.375000	6.91	-146.57	1.00
6235.839844	6.91	-146.62	1.00
6237.304688	6.92	-146.67	1.00
6238.769531	6.92	-146.72	1.00
6240.234375	6.93	-146.77	1.00
6241.699219	6.93	-146.82	1.00
6243.164063	6.94	-146.86	1.00
6244.628906	6.94	-146.91	1.00
6246.093750	6.94	-146.96	1.00
6247.558594	6.95	-147.01	1.00
6249.023438	6.95	-147.06	0.99
6250.488281	6.96	-147.11	1.00
6251.953125	6.96	-147.16	1.00
6253.417969	6.97	-147.21	1.00
6254.882813	6.97	-147.26	1.00
6256.347656	6.97	-147.31	0.99
6257.812500	6.98	-147.36	0.99
6259.277344	6.98	-147.41	0.99
6260.742188	6.99	-147.47	0.99
6262.207031	6.99	-147.52	1.00
6263.671875	6.99	-147.57	1.00
6265.136719	7.00	-147.62	0.99
6266.601563	7.00	-147.67	0.98
6268.066406	7.01	-147.73	0.98
6269.531250	7.01	-147.78	0.99
6270.996094	7.01	-147.84	0.99
6272.460938	7.02	-147.89	1.00
6273.925781	7.02	-147.94	1.00
6275.390625	7.02	-148.00	0.99
6276.855469	7.03	-148.05	0.99
6278.320313	7.03	-148.11	0.99
6279.785156	7.03	-148.16	1.00
6281.250000	7.04	-148.21	1.00
6282.714844	7.04	-148.27	0.99
6284.179688	7.04	-148.32	1.00
6285.644531	7.05	-148.38	0.99
6287.109375	7.05	-148.43	0.99
6288.574219	7.05	-148.49	1.00
6290.039063	7.06	-148.54	1.00
6291.503906	7.06	-148.60	1.00
6292.968750	7.06	-148.65	1.00
6294.433594	7.07	-148.70	1.00
6295.898438	7.07	-148.76	1.00
6297.363281	7.07	-148.81	1.00
6298.828125	7.08	-148.86	1.00
6300.292969	7.08	-148.92	0.99
6301.757813	7.08	-148.97	1.00
6303.222656	7.09	-149.02	0.99
6304.687500	7.09	-149.08	1.00
6306.152344	7.09	-149.13	1.00
6307.617188	7.09	-149.18	1.00
6309.082031	7.10	-149.23	0.99
6310.546875	7.10	-149.29	1.00
6312.011719	7.10	-149.34	0.99
6313.476563	7.11	-149.39	1.00
6314.941406	7.11	-149.45	1.00
6316.406250	7.11	-149.50	1.00
6317.871094	7.12	-149.56	1.00
6319.335938	7.12	-149.61	0.99
6320.800781	7.12	-149.67	1.00
6322.265625	7.13	-149.72	1.00
6323.730469	7.13	-149.78	0.99
6325.195313	7.13	-149.84	1.00
6326.660156	7.14	-149.90	0.99
6328.125000	7.14	-149.95	0.99
6329.589844	7.14	-150.01	0.99
6331.054688	7.15	-150.07	0.97
6332.519531	7.15	-150.13	0.99
6333.984375	7.15	-150.20	1.00
6335.449219	7.15	-150.26	0.98
6336.914063	7.16	-150.32	1.00
6338.378906	7.16	-150.38	1.00
6339.843750	7.16	-150.44	0.99
6341.308594	7.16	-150.50	0.99
6342.773438	7.17	-150.56	0.99
6344.238281	7.17	-150.62	0.99
6345.703125	7.17	-150.68	0.99
6347.167969	7.17	-150.75	0.99
6348.632813	7.18	-150.81	0.99
6350.097656	7.18	-150.87	0.96
6351.562500	7.18	-150.94	0.98
6353.027344	7.18	-151.00	0.97
6354.492188	7.19	-151.07	0.96
6355.957031	7.19	-151.13	0.99
6357.421875	7.19	-151.20	1.00
6358.886719	7.19	-151.26	0.99
6360.351563	7.19	-151.32	0.98
6361.816406	7.20	-151.39	0.97
6363.281250	7.20	-151.45	0.97
6364.746094	7.20	-151.52	0.95
6366.210938	7.20	-151.58	0.97
6367.675781	7.20	-151.64	0.98
6369.140625	7.20	-151.70	0.98
6370.605469	7.20	-151.76	0.99
6372.070313	7.20	-151.81	0.98
6373.535156	7.21	-151.87	0.99
6375.000000	7.21	-151.92	0.99
6376.464844	7.21	-151.98	0.99
6377.929688	7.21	-152.03	0.98
6379.394531	7.21	-152.08	0.99
6380.859375	7.21	-152.13	1.00
6382.324219	7.21	-152.19	1.00
6383.789063	7.21	-152.24	1.00
6385.253906	7.21	-152.29	0.99
6386.718750	7.22	-152.34	1.00
6388.183594	7.22	-152.39	1.00
6389.648438	7.22	-152.44	1.00
6391.113281	7.22	-152.49	1.00
6392.578125	7.22	-152.54	1.00
6394.042969	7.22	-152.60	0.99
6395.507813	7.23	-152.65	0.99
6396.972656	7.23	-152.70	0.99
6398.437500	7.23	-152.75	0.99
6399.902344	7.23	-152.80	0.99
6401.367188	7.23	-152.85	0.99
6402.832031	7.23	-152.90	1.00
6404.296875	7.24	-152.96	0.99
6405.761719	7.24	-153.01	0.99
6407.226563	7.24	-153.06	1.00
6408.691406	7.24	-153.11	1.00
6410.156250	7.24	-153.16	0.98
6411.621094	7.24	-153.21	0.99
6413.085938	7.24	-153.26	0.99
6414.550781	7.25	-153.31	1.00
6416.015625	7.25	-153.36	1.00
6417.480469	7.25	-153.41	1.00
6418.945313	7.25	-153.46	1.00
6420.410156	7.25	-153.50	0.99
6421.875000	7.25	-153.55	1.00
6423.339844	7.26	-153.60	1.00
6424.804688	7.26	-153.65	1.00
6426.269531	7.26	-153.70	1.00
6427.734375	7.26	-153.74	1.00
6429.199219	7.26	-153.79	1.00
6430.664063	7.27	-153.84	1.00
6432.128906	7.27	-153.88	1.00
6433.593750	7.27	-153.93	1.00
6435.058594	7.27	-153.98	1.00
6436.523438	7.27	-154.03	1.00
6437.988281	7.28	-154.07	1.00
6439.453125	7.28	-154.12	1.00
6440.917969	7.28	-154.17	1.00
6442.382813	7.28	-154.21	1.00
6443.847656	7.28	-154.26	1.00
6445.312500	7.29	-154.31	1.00
6446.777344	7.29	-154.35	0.99
6448.242188	7.29	-154.40	1.00
6449.707031	7.30	-154.45	0.99
6451.171875	7.30	-154.50	0.98
6452.636719	7.30	-154.55	1.00
6454.101563	7.30	-154.59	1.00
6455.566406	7.31	-154.64	1.00
6457.031250	7.31	-154.69	1.00
6458.496094	7.31	-154.74	1.00
6459.960938	7.32	-154.79	1.00
6461.425781	7.32	-154.84	1.00
6462.890625	7.32	-154.89	1.00
6464.355469	7.32	-154.94	1.00
6465.820313	7.33	-154.99	1.00
6467.285156	7.33	-155.04	0.99
6468.750000	7.33	-155.09	1.00
6470.214844	7.34	-155.14	1.00
6471.679688	7.34	-155.19	1.00
6473.144531	7.34	-155.25	0.99
6474.609375	7.35	-155.30	0.99
6476.074219	7.35	-155.36	0.99
6477.539063	7.35	-155.41	0.98
6479.003906	7.36	-155.46	0.99
6480.468750	7.36	-155.52	0.99
6481.933594	7.36	-155.57	0.99
6483.398438	7.37	-155.63	0.99
6484.863281	7.37	-155.69	0.99
6486.328125	7.37	-155.74	1.00
6487.792969	7.38	-155.80	0.99
6489.257813	7.38	-155.85	0.99
6490.722656	7.38	-155.91	0.99
6492.187500	7.39	-155.97	1.00
6493.652344	7.39	-156.02	1.00
6495.117188	7.39	-156.08	1.00
6496.582031	7.40	-156.13	0.99
6498.046875	7.40	-156.19	1.00
6499.511719	7.40	-156.25	1.00
6500.976563	7.41	-156.30	1.00
6502.441406	7.41	-156.36	1.00
6503.906250	7.41	-156.41	0.99
6505.371094	7.42	-156.47	1.00
6506.835938	7.42	-156.53	0.99
6508.300781	7.42	-156.58	1.00
6509.765625	7.43	-156.64	1.00
6511.230469	7.43	-156.70	1.00
6512.695313	7.44	-156.75	1.00
6514.160156	7.44	-156.81	1.00
6515.625000	7.44	-156.87	1.00
6517.089844	7.45	-156.93	1.00
6518.554688	7.45	-156.99	1.00
6520.019531	7.46	-157.04	0.99
6521.484375	7.46	-157.10	0.99
6522.949219	7.46	-157.16	1.00
6524.414063	7.47	-157.22	1.00
6525.878906	7.47	-157.28	0.99
6527.343750	7.48	-157.34	1.00
6528.808594	7.48	-157.40	1.00
6530.273438	7.49	-157.46	0.99
6531.738281	7.49	-157.53	0.99
6533.203125	7.50	-157.59	0.99
6534.667969	7.50	-157.65	0.99
6536.132813	7.51	-157.71	0.99
6537.597656	7.51	-157.78	0.98
6539.062500	7.51	-157.84	0.99
6540.527344	7.52	-157.91	0.99
6541.992188	7.52	-157.97	0.98
6543.457031	7.53	-158.04	0.96
6544.921875	7.53	-158.11	0.97
6546.386719	7.54	-158.17	0.96
6547.851563	7.54	-158.24	0.98
6549.316406	7.55	-158.31	0.99
6550.781250	7.55	-158.38	0.98
6552.246094	7.56	-158.46	0.99
6553.710938	7.56	-158.53	0.98
6555.175781	7.57	-158.60	0.96
6556.640625	7.57	-158.68	0.99
6558.105469	7.58	-158.75	0.99
6559.570313	7.58	-158.83	1.00
6561.035156	7.59	-158.90	0.99
6562.500000	7.59	-158.98	0.99
6563.964844	7.60	-159.06	0.99
6565.429688	7.60	-159.13	1.00
6566.894531	7.61	-159.21	1.00
6568.359375	7.61	-159.29	0.99
6569.824219	7.62	-159.37	0.99
6571.289063	7.62	-159.44	1.00
6572.753906	7.63	-159.52	1.00
6574.218750	7.63	-159.60	0.99
6575.683594	7.64	-159.68	1.00
6577.148438	7.64	-159.76	1.00
6578.613281	7.65	-159.84	1.00
6580.078125	7.65	-159.92	1.00
6581.542969	7.66	-160.00	1.00
6583.007813	7.66	-160.08	1.00
6584.472656	7.67	-160.16	1.00
6585.937500	7.67	-160.25	1.00
6587.402344	7.68	-160.33	1.00
6588.867188	7.68	-160.41	1.00
6590.332031	7.69	-160.49	1.00
6591.796875	7.69	-160.58	1.00
6593.261719	7.70	-160.66	1.00
6594.726563	7.70	-160.74	1.00
6596.191406	7.71	-160.83	1.00
6597.656250	7.71	-160.92	0.98
6599.121094	7.72	-161.00	0.98
6600.585938	7.73	-161.09	0.99
6602.050781	7.73	-161.18	0.99
6603.515625	7.74	-161.27	1.00
6604.980469	7.74	-161.36	1.00
6606.445313	7.75	-161.45	0.98
6607.910156	7.75	-161.55	0.99
6609.375000	7.76	-161.64	1.00
6610.839844	7.77	-161.73	1.00
6612.304688	7.77	-161.83	1.00
6613.769531	7.78	-161.92	0.99
6615.234375	7.78	-162.02	0.99
6616.699219	7.79	-162.12	0.98
6618.164063	7.80	-162.22	0.99
6619.628906	7.80	-162.32	0.99
6621.093750	7.81	-162.42	0.99
6622.558594	7.82	-162.52	0.99
6624.023438	7.82	-162.62	0.98
6625.488281	7.83	-162.72	0.98
6626.953125	7.84	-162.83	1.00
6628.417969	7.84	-162.93	0.98
6629.882813	7.85	-163.04	0.98
6631.347656	7.86	-163.15	0.98
6632.812500	7.86	-163.26	0.94
6634.277344	7.87	-163.37	0.95
6635.742188	7.87	-163.49	0.95
6637.207031	7.88	-163.60	0.82
6638.671875	7.89	-163.72	0.20
6640.136719	7.89	-163.84	0.79
6641.601563	7.90	-163.96	0.97
6643.066406	7.90	-164.08	0.96
6644.531250	7.91	-164.21	0.98
6645.996094	7.92	-164.34	0.94
6647.460938	7.92	-164.47	0.82
6648.925781	7.93	-164.60	0.91
6650.390625	7.93	-164.74	0.96
6651.855469	7.94	-164.88	0.99
6653.320313	7.94	-165.02	0.99
6654.785156	7.95	-165.16	0.97
6656.250000	7.95	-165.30	0.96
6657.714844	7.96	-165.44	0.97
6659.179688	7.96	-165.59	0.97
6660.644531	7.97	-165.73	0.96
6662.109375	7.97	-165.88	0.88
6663.574219	7.98	-166.03	0.89
6665.039063	7.98	-166.18	0.95
6666.503906	7.98	-166.33	0.98
6667.968750	7.99	-166.48	0.99
6669.433594	7.99	-166.63	0.99
6670.898438	8.00	-166.78	0.97
6672.363281	8.00	-166.93	1.00
6673.828125	8.00	-167.08	1.00
6675.292969	8.01	-167.24	1.00
6676.757813	8.01	-167.40	0.99
6678.222656	8.02	-167.56	0.99
6679.687500	8.02	-167.72	0.96
6681.152344	8.02	-167.88	0.96
6682.617188	8.03	-168.05	0.82
6684.082031	8.03	-168.22	0.85
6685.546875	8.04	-168.39	0.92
6687.011719	8.04	-168.57	0.93
6688.476563	8.04	-168.75	0.92
6689.941406	8.05	-168.93	0.88
6691.406250	8.05	-169.12	0.88
6692.871094	8.05	-169.30	0.94
6694.335938	8.06	-169.49	0.98
6695.800781	8.06	-169.68	0.98
6697.265625	8.06	-169.87	0.96
6698.730469	8.06	-170.06	0.99
6700.195313	8.07	-170.25	0.99
6701.660156	8.07	-170.44	0.99
6703.125000	8.07	-170.64	0.99
6704.589844	8.08	-170.83	0.98
6706.054688	8.08	-171.03	0.98
6707.519531	8.08	-171.23	0.98
6708.984375	8.08	-171.43	0.99
6710.449219	8.09	-171.64	0.99
6711.914063	8.09	-171.85	0.98
6713.378906	8.09	-172.06	0.94
6714.843750	8.09	-172.27	0.90
6716.308594	8.09	-172.48	0.85
6717.773438	8.10	-172.70	0.90
6719.238281	8.10	-172.92	0.37
6720.703125	8.10	-173.14	0.56
6722.167969	8.10	-173.36	0.64
6723.632813	8.10	-173.58	0.92
6725.097656	8.11	-173.80	0.96
6726.562500	8.11	-174.01	0.97
6728.027344	8.11	-174.23	0.97
6729.492188	8.11	-174.45	0.99
6730.957031	8.11	-174.67	0.97
6732.421875	8.11	-174.89	0.94
6733.886719	8.11	-175.11	0.95
6735.351563	8.11	-175.34	0.99
6736.816406	8.12	-175.56	0.99
6738.281250	8.12	-175.78	0.98
6739.746094	8.12	-176.01	0.95
6741.210938	8.12	-176.23	0.96
6742.675781	8.12	-176.46	0.99
6744.140625	8.12	-176.69	1.00
6745.605469	8.12	-176.92	0.99
6747.070313	8.12	-177.15	0.99
6748.535156	8.12	-177.38	0.96
6750.000000	8.12	-177.61	0.98
6751.464844	8.12	-177.85	0.97
6752.929688	8.12	-178.09	0.96
6754.394531	8.12	-178.33	0.99
6755.859375	8.12	-178.57	0.99
6757.324219	8.12	-178.81	0.99
6758.789063	8.12	-179.06	0.99
6760.253906	8.12	-179.31	0.99
6761.718750	8.12	-179.56	0.98
6763.183594	8.12	-179.81	0.99
6764.648438	8.12	179.93	0.99
6766.113281	8.12	179.68	0.96
6767.578125	8.12	179.41	0.96
6769.042969	8.12	179.15	0.92
6770.507813	8.12	178.88	0.89
6771.972656	8.12	178.60	0.88
6773.437500	8.12	178.33	0.76
6774.902344	8.12	178.05	0.79
6776.367188	8.12	177.77	0.95
6777.832031	8.12	177.49	0.57
6779.296875	8.12	177.22	0.20
6780.761719	8.12	176.95	0.18
6782.226563	8.12	176.67	0.35
6783.691406	8.11	176.40	0.93
6785.156250	8.11	176.12	0.94
6786.621094	8.11	175.84	0.72
6788.085938	8.11	175.57	0.89
6789.550781	8.11	175.29	0.86
6791.015625	8.10	175.02	0.79
6792.480469	8.10	174.76	0.35
6793.945313	8.10	174.49	0.16
6795.410156	8.10	174.23	0.58
6796.875000	8.09	173.96	0.26
6798.339844	8.09	173.69	0.85
6799.804688	8.09	173.43	0.92
6801.269531	8.08	173.17	0.90
6802.734375	8.08	172.92	0.94
6804.199219	8.08	172.67	0.92
6805.664063	8.07	172.42	0.96
6807.128906	8.07	172.18	0.87
6808.593750	8.07	171.94	0.99
6810.058594	8.06	171.70	0.98
6811.523438	8.06	171.47	0.97
6812.988281	8.06	171.24	0.96
6814.453125	8.05	171.01	0.97
6815.917969	8.05	170.78	0.96
6817.382813	8.04	170.56	0.98
6818.847656	8.04	170.34	0.98
6820.312500	8.04	170.12	0.98
6821.777344	8.03	169.91	0.99
6823.242188	8.03	169.70	0.97
6824.707031	8.02	169.49	0.96
6826.171875	8.02	169.28	0.97
6827.636719	8.01	169.07	0.93
6829.101563	8.01	168.86	0.96
6830.566406	8.00	168.65	0.98
6832.031250	8.00	168.45	0.98
6833.496094	7.99	168.24	0.98
6834.960938	7.99	168.04	0.96
6836.425781	7.98	167.84	0.98
6837.890625	7.98	167.65	0.98
6839.355469	7.97	167.45	0.94
6840.820313	7.96	167.25	0.96
6842.285156	7.96	167.06	0.95
6843.750000	7.95	166.86	0.94
6845.214844	7.95	166.67	0.87
6846.679688	7.94	166.48	0.94
6848.144531	7.93	166.29	0.96
6849.609375	7.93	166.11	0.97
6851.074219	7.92	165.93	0.97
6852.539063	7.91	165.75	0.99
6854.003906	7.91	165.57	0.99
6855.468750	7.90	165.40	0.99
6856.933594	7.89	165.22	0.99
6858.398438	7.89	165.04	0.92
6859.863281	7.88	164.87	0.95
6861.328125	7.87	164.70	0.88
6862.792969	7.86	164.52	0.89
6864.257813	7.86	164.35	0.92
6865.722656	7.85	164.19	0.73
6867.187500	7.84	164.02	0.91
6868.652344	7.83	163.87	0.95
6870.117188	7.83	163.71	0.96
6871.582031	7.82	163.56	0.99
6873.046875	7.81	163.41	0.96
6874.511719	7.80	163.26	0.99
6875.976563	7.79	163.11	0.99
6877.441406	7.78	162.96	0.96
6878.906250	7.78	162.82	0.99
6880.371094	7.77	162.68	0.98
6881.835938	7.76	162.54	0.98
6883.300781	7.75	162.40	0.98
6884.765625	7.74	162.26	0.99
6886.230469	7.73	162.12	0.99
6887.695313	7.73	161.98	0.97
6889.160156	7.72	161.85	0.97
6890.625000	7.71	161.71	0.95
6892.089844	7.70	161.57	0.95
6893.554688	7.69	161.44	0.98
6895.019531	7.68	161.30	0.99
6896.484375	7.67	161.17	0.97
6897.949219	7.67	161.04	0.98
6899.414063	7.66	160.91	0.95
6900.878906	7.65	160.78	0.98
6902.343750	7.64	160.65	0.98
6903.808594	7.63	160.52	0.99
6905.273438	7.62	160.40	0.99
6906.738281	7.61	160.28	0.97
6908.203125	7.60	160.16	0.95
6909.667969	7.59	160.04	0.97
6911.132813	7.58	159.92	0.99
6912.597656	7.57	159.80	0.99
6914.062500	7.56	159.68	0.98
6915.527344	7.55	159.56	0.96
6916.992188	7.54	159.44	0.97
6918.457031	7.53	159.33	0.96
6919.921875	7.52	159.21	0.94
6921.386719	7.52	159.10	0.93
6922.851563	7.51	158.98	0.96
6924.316406	7.50	158.87	0.99
6925.781250	7.49	158.76	0.98
6927.246094	7.48	158.65	0.98
6928.710938	7.47	158.53	0.98
6930.175781	7.46	158.42	0.96
6931.640625	7.45	158.31	0.98
6933.105469	7.44	158.19	0.98
6934.570313	7.43	158.08	0.98
6936.035156	7.42	157.97	0.97
6937.500000	7.41	157.85	0.99
6938.964844	7.40	157.74	0.98
6940.429688	7.39	157.63	0.97
6941.894531	7.38	157.51	0.95
6943.359375	7.37	157.40	0.95
6944.824219	7.36	157.29	0.93
6946.289063	7.35	157.18	0.96
6947.753906	7.34	157.07	0.99
6949.218750	7.33	156.96	0.98
6950.683594	7.31	156.85	0.92
6952.148438	7.30	156.75	0.92
6953.613281	7.29	156.64	0.98
6955.078125	7.28	156.53	0.95
6956.542969	7.27	156.43	0.96
6958.007813	7.26	156.32	0.86
6959.472656	7.25	156.21	0.73
6960.937500	7.24	156.10	0.93
6962.402344	7.23	155.99	0.97
6963.867188	7.21	155.88	0.99
6965.332031	7.20	155.77	0.99
6966.796875	7.19	155.66	0.96
6968.261719	7.18	155.55	1.00
6969.726563	7.17	155.45	0.99
6971.191406	7.16	155.34	0.99
6972.656250	7.14	155.24	0.99
6974.121094	7.13	155.14	0.96
6975.585938	7.12	155.04	0.97
6977.050781	7.11	154.93	0.99
6978.515625	7.10	154.83	0.97
6979.980469	7.09	154.73	0.98
6981.445313	7.07	154.63	0.99
6982.910156	7.06	154.54	0.99
6984.375000	7.05	154.44	0.99
6985.839844	7.04	154.34	0.99
6987.304688	7.03	154.25	1.00
6988.769531	7.02	154.15	1.00
6990.234375	7.00	154.06	0.99
6991.699219	6.99	153.97	0.99
6993.164063	6.98	153.87	0.99
6994.628906	6.97	153.78	0.98
6996.093750	6.96	153.69	0.99
6997.558594	6.95	153.60	0.99
6999.023438	6.93	153.52	0.99
7000.488281	6.92	153.43	0.98
7001.953125	6.91	153.34	1.00
7003.417969	6.90	153.25	0.99
7004.882813	6.89	153.17	0.99
7006.347656	6.88	153.08	1.00
7007.812500	6.87	153.00	0.99
7009.277344	6.85	152.91	1.00
7010.742188	6.84	152.83	0.99
7012.207031	6.83	152.74	0.98
7013.671875	6.82	152.66	0.99
7015.136719	6.81	152.58	0.99
7016.601563	6.80	152.50	0.99
7018.066406	6.79	152.42	1.00
7019.531250	6.77	152.34	1.00
7020.996094	6.76	152.26	1.00
7022.460938	6.75	152.18	1.00
7023.925781	6.74	152.10	0.99
7025.390625	6.73	152.02	0.99
7026.855469	6.72	151.94	0.99
7028.320313	6.71	151.87	0.99
7029.785156	6.70	151.79	1.00
7031.250000	6.69	151.71	1.00
7032.714844	6.67	151.64	1.00
7034.179688	6.66	151.56	1.00
7035.644531	6.65	151.49	1.00
7037.109375	6.64	151.41	1.00
7038.574219	6.63	151.33	1.00
7040.039063	6.62	151.26	1.00
7041.503906	6.61	151.18	1.00
7042.968750	6.60	151.11	1.00
7044.433594	6.59	151.03	0.99
7045.898438	6.58	150.96	0.99
7047.363281	6.57	150.88	0.99
7048.828125	6.56	150.81	1.00
7050.292969	6.55	150.73	0.99
7051.757813	6.54	150.66	0.97
7053.222656	6.53	150.58	0.98
7054.687500	6.52	150.50	0.98
7056.152344	6.51	150.43	0.99
7057.617188	6.50	150.35	1.00
7059.082031	6.49	150.27	0.99
7060.546875	6.48	150.19	0.98
7062.011719	6.47	150.12	0.98
7063.476563	6.46	150.04	0.98
7064.941406	6.45	149.97	0.98
7066.406250	6.44	149.89	0.97
7067.871094	6.43	149.82	0.99
7069.335938	6.42	149.75	0.99
7070.800781	6.41	149.67	0.98
7072.265625	6.40	149.60	0.99
7073.730469	6.39	149.53	0.98
7075.195313	6.38	149.45	0.99
7076.660156	6.37	149.38	0.99
7078.125000	6.36	149.31	0.99
7079.589844	6.35	149.23	0.98
7081.054688	6.34	149.16	0.99
7082.519531	6.33	149.08	0.99
7083.984375	6.32	149.01	0.99
7085.449219	6.31	148.94	0.99
7086.914063	6.30	148.86	0.99
7088.378906	6.29	148.79	0.99
7089.843750	6.28	148.71	0.96
7091.308594	6.27	148.63	0.99
7092.773438	6.26	148.56	1.00
7094.238281	6.25	148.48	0.99
7095.703125	6.24	148.41	0.99
7097.167969	6.23	148.33	0.99
7098.632813	6.22	148.25	0.98
7100.097656	6.21	148.18	0.99
7101.562500	6.20	148.10	1.00
