	NT2000-170-8		
152.343750	-0.39	-162.38	1.00
153.808594	-0.47	-164.84	1.00
155.273438	-0.62	-166.99	1.00
156.738281	-0.84	-168.64	1.00
158.203125	-1.11	-169.74	0.98
159.667969	-1.36	-170.24	0.98
161.132813	-1.54	-170.36	0.98
162.597656	-1.62	-170.14	0.98
164.062500	-1.66	-170.02	0.99
165.527344	-1.69	-170.08	0.99
166.992188	-1.73	-170.32	0.99
168.457031	-1.80	-170.42	0.99
169.921875	-1.91	-170.43	0.99
171.386719	-2.04	-170.27	1.00
172.851563	-2.17	-169.74	0.98
174.316406	-2.29	-168.84	0.99
175.781250	-2.35	-167.90	0.99
177.246094	-2.34	-166.94	0.98
178.710938	-2.34	-165.98	0.99
180.175781	-2.30	-165.10	0.99
181.640625	-2.23	-164.35	0.99
183.105469	-2.15	-163.78	0.99
184.570313	-2.04	-163.40	1.00
186.035156	-1.92	-163.21	0.99
187.500000	-1.79	-163.23	0.99
188.964844	-1.68	-163.45	0.99
190.429688	-1.58	-163.89	0.98
191.894531	-1.50	-164.18	0.98
193.359375	-1.38	-164.41	0.98
194.824219	-1.20	-164.73	0.99
196.289063	-0.97	-165.20	0.97
197.753906	-0.72	-166.14	0.97
199.218750	-0.50	-167.71	0.95
200.683594	-0.37	-170.16	0.96
202.148438	-0.42	-173.51	0.84
203.613281	-0.59	-176.33	0.99
205.078125	-0.82	-178.35	0.98
206.542969	-1.09	-179.62	0.98
208.007813	-1.33	179.50	0.99
209.472656	-1.55	178.82	0.99
210.937500	-1.74	178.22	1.00
212.402344	-1.93	177.77	1.00
213.867188	-2.11	177.47	0.99
215.332031	-2.27	177.28	1.00
216.796875	-2.43	177.17	1.00
218.261719	-2.58	177.19	1.00
219.726563	-2.71	177.33	1.00
221.191406	-2.83	177.51	1.00
222.656250	-2.93	177.72	1.00
224.121094	-3.04	178.00	1.00
225.585938	-3.14	178.38	0.99
227.050781	-3.23	178.99	0.99
228.515625	-3.30	179.74	0.99
229.980469	-3.33	-179.37	0.98
231.445313	-3.33	-178.52	0.99
232.910156	-3.31	-177.77	1.00
234.375000	-3.27	-177.12	0.99
235.839844	-3.22	-176.55	0.99
237.304688	-3.14	-176.13	0.98
238.769531	-3.06	-175.89	0.99
240.234375	-2.99	-175.92	0.99
241.699219	-2.95	-176.14	0.99
243.164063	-2.95	-176.37	0.99
244.628906	-2.96	-176.54	0.99
246.093750	-2.99	-176.58	0.99
247.558594	-3.00	-176.51	0.99
249.023438	-3.01	-176.42	1.00
250.488281	-3.03	-176.28	1.00
251.953125	-3.04	-176.05	0.99
253.417969	-3.06	-175.72	0.99
254.882813	-3.06	-175.34	1.00
256.347656	-3.04	-174.91	1.00
257.812500	-2.99	-174.46	0.99
259.277344	-2.91	-174.07	0.99
260.742188	-2.81	-173.76	1.00
262.207031	-2.68	-173.57	0.99
263.671875	-2.55	-173.58	1.00
265.136719	-2.42	-173.80	1.00
266.601563	-2.29	-174.22	0.98
268.066406	-2.18	-174.80	0.98
269.531250	-2.09	-175.52	0.99
270.996094	-2.03	-176.32	0.99
272.460938	-1.98	-177.17	0.99
273.925781	-1.96	-177.91	0.99
275.390625	-1.96	-178.65	0.99
276.855469	-1.97	-179.41	0.99
278.320313	-1.99	179.85	0.98
279.785156	-2.02	179.12	0.99
281.250000	-2.07	178.40	1.00
282.714844	-2.13	177.71	1.00
284.179688	-2.21	177.02	0.99
285.644531	-2.29	176.30	0.98
287.109375	-2.39	175.55	0.99
288.574219	-2.50	174.89	0.99
290.039063	-2.61	174.33	0.99
291.503906	-2.72	173.81	0.99
292.968750	-2.84	173.35	0.97
294.433594	-2.95	172.99	0.99
295.898438	-3.06	172.72	0.99
297.363281	-3.18	172.47	0.99
298.828125	-3.31	172.27	0.99
300.292969	-3.45	172.17	0.98
301.757813	-3.60	172.21	0.98
303.222656	-3.75	172.40	0.98
304.687500	-3.89	172.74	0.98
306.152344	-4.02	173.19	0.98
307.617188	-4.12	173.71	0.99
309.082031	-4.20	174.24	0.99
310.546875	-4.26	174.76	0.99
312.011719	-4.30	175.22	0.98
313.476563	-4.35	175.56	0.99
314.941406	-4.41	175.86	0.99
316.406250	-4.46	176.24	0.99
317.871094	-4.52	176.68	1.00
319.335938	-4.57	177.17	1.00
320.800781	-4.62	177.75	1.00
322.265625	-4.67	178.42	0.99
323.730469	-4.69	179.13	0.99
325.195313	-4.70	179.85	0.99
326.660156	-4.69	-179.50	0.99
328.125000	-4.66	-178.96	0.99
329.589844	-4.64	-178.52	0.98
331.054688	-4.62	-178.17	0.99
332.519531	-4.59	-177.85	1.00
333.984375	-4.57	-177.56	0.99
335.449219	-4.56	-177.27	0.97
336.914063	-4.54	-177.07	0.99
338.378906	-4.52	-176.99	0.99
339.843750	-4.50	-177.03	0.99
341.308594	-4.50	-177.14	0.99
342.773438	-4.51	-177.27	0.99
344.238281	-4.52	-177.37	0.99
345.703125	-4.55	-177.45	0.98
347.167969	-4.58	-177.51	0.98
348.632813	-4.62	-177.53	0.98
350.097656	-4.67	-177.42	0.98
351.562500	-4.72	-177.18	0.98
353.027344	-4.75	-176.85	0.98
354.492188	-4.77	-176.49	0.99
355.957031	-4.78	-176.09	0.99
357.421875	-4.77	-175.66	0.98
358.886719	-4.74	-175.25	1.00
360.351563	-4.71	-174.89	0.99
361.816406	-4.67	-174.61	0.99
363.281250	-4.62	-174.39	0.99
364.746094	-4.58	-174.25	0.99
366.210938	-4.53	-174.15	0.99
367.675781	-4.49	-174.07	0.99
369.140625	-4.46	-174.00	0.99
370.605469	-4.43	-173.94	0.97
372.070313	-4.41	-173.92	0.96
373.535156	-4.39	-173.94	0.90
375.000000	-4.38	-173.95	0.97
376.464844	-4.35	-173.95	0.97
377.929688	-4.32	-173.99	0.95
379.394531	-4.29	-174.12	0.96
380.859375	-4.25	-174.30	0.95
382.324219	-4.21	-174.56	0.98
383.789063	-4.18	-174.85	0.99
385.253906	-4.16	-175.23	1.00
386.718750	-4.17	-175.72	0.98
388.183594	-4.18	-176.27	0.96
389.648438	-4.21	-176.77	0.97
391.113281	-4.26	-177.16	0.98
392.578125	-4.33	-177.41	0.96
394.042969	-4.40	-177.55	0.99
395.507813	-4.47	-177.60	0.98
396.972656	-4.55	-177.60	0.98
398.437500	-4.63	-177.54	0.99
399.902344	-4.71	-177.42	0.99
401.367188	-4.78	-177.24	0.99
402.832031	-4.85	-176.99	1.00
404.296875	-4.93	-176.66	1.00
405.761719	-5.00	-176.26	1.00
407.226563	-5.06	-175.78	0.99
408.691406	-5.11	-175.23	0.98
410.156250	-5.15	-174.63	0.98
411.621094	-5.17	-174.03	0.99
413.085938	-5.17	-173.46	0.99
414.550781	-5.18	-172.91	0.99
416.015625	-5.17	-172.38	0.98
417.480469	-5.15	-171.87	0.97
418.945313	-5.13	-171.40	0.98
420.410156	-5.11	-170.98	0.97
421.875000	-5.08	-170.63	0.98
423.339844	-5.05	-170.35	0.99
424.804688	-5.02	-170.11	0.98
426.269531	-5.00	-169.93	0.94
427.734375	-4.98	-169.91	0.91
429.199219	-4.98	-169.95	0.97
430.664063	-4.99	-169.85	0.94
432.128906	-5.01	-169.60	0.93
433.593750	-5.04	-169.25	0.98
435.058594	-5.06	-168.87	0.99
436.523438	-5.08	-168.48	0.98
437.988281	-5.08	-168.09	0.97
439.453125	-5.09	-167.66	0.88
440.917969	-5.09	-167.19	0.96
442.382813	-5.09	-166.74	0.97
443.847656	-5.09	-166.28	0.98
445.312500	-5.08	-165.82	0.98
446.777344	-5.07	-165.38	0.96
448.242188	-5.05	-164.95	0.94
449.707031	-5.02	-164.52	0.96
451.171875	-4.99	-164.12	0.97
452.636719	-4.96	-163.76	0.99
454.101563	-4.92	-163.42	0.99
455.566406	-4.87	-163.11	0.96
457.031250	-4.81	-162.83	0.96
458.496094	-4.76	-162.63	0.97
459.960938	-4.70	-162.51	0.99
461.425781	-4.64	-162.45	0.99
462.890625	-4.58	-162.46	0.99
464.355469	-4.52	-162.52	0.98
465.820313	-4.47	-162.64	0.97
467.285156	-4.41	-162.85	0.95
468.750000	-4.36	-163.15	0.95
470.214844	-4.32	-163.58	0.93
471.679688	-4.29	-164.17	0.92
473.144531	-4.28	-164.88	0.91
474.609375	-4.30	-165.58	0.97
476.074219	-4.32	-166.22	0.97
477.539063	-4.36	-166.74	0.98
479.003906	-4.41	-167.19	0.96
480.468750	-4.46	-167.56	0.94
481.933594	-4.52	-167.87	0.94
483.398438	-4.58	-168.09	0.88
484.863281	-4.65	-168.11	0.89
486.328125	-4.73	-167.93	0.94
487.792969	-4.81	-167.62	0.81
489.257813	-4.88	-167.21	0.87
490.722656	-4.93	-166.76	0.92
492.187500	-4.95	-166.28	0.96
493.652344	-4.97	-165.80	0.95
495.117188	-4.97	-165.34	0.95
496.582031	-4.96	-164.92	0.97
498.046875	-4.95	-164.56	0.98
499.511719	-4.94	-164.24	0.97
500.976563	-4.93	-163.98	0.97
502.441406	-4.92	-163.79	0.98
503.906250	-4.92	-163.64	0.98
505.371094	-4.93	-163.49	0.98
506.835938	-4.95	-163.31	0.98
508.300781	-4.97	-163.16	0.96
509.765625	-4.99	-162.94	0.98
511.230469	-5.02	-162.64	0.96
512.695313	-5.05	-162.31	0.94
514.160156	-5.08	-161.96	0.98
515.625000	-5.11	-161.56	0.97
517.089844	-5.13	-161.16	0.97
518.554688	-5.16	-160.74	0.98
520.019531	-5.20	-160.26	0.98
521.484375	-5.24	-159.73	0.96
522.949219	-5.28	-159.13	0.98
524.414063	-5.31	-158.46	1.00
525.878906	-5.35	-157.73	0.99
527.343750	-5.38	-156.95	0.99
528.808594	-5.40	-156.13	0.97
530.273438	-5.43	-155.27	0.97
531.738281	-5.44	-154.34	0.98
533.203125	-5.44	-153.37	0.99
534.667969	-5.44	-152.36	0.99
536.132813	-5.42	-151.34	0.97
537.597656	-5.38	-150.32	0.95
539.062500	-5.34	-149.31	0.99
540.527344	-5.27	-148.31	0.99
541.992188	-5.20	-147.35	0.98
543.457031	-5.10	-146.42	0.98
544.921875	-5.00	-145.53	0.98
546.386719	-4.89	-144.72	0.99
547.851563	-4.77	-143.99	0.98
549.316406	-4.65	-143.35	0.96
550.781250	-4.53	-142.82	0.95
552.246094	-4.41	-142.39	0.96
553.710938	-4.30	-142.07	0.94
555.175781	-4.19	-141.81	0.89
556.640625	-4.08	-141.60	0.92
558.105469	-3.98	-141.43	0.95
559.570313	-3.88	-141.26	0.97
561.035156	-3.79	-141.12	0.97
562.500000	-3.70	-140.99	0.94
563.964844	-3.61	-140.88	0.92
565.429688	-3.53	-140.79	0.92
566.894531	-3.45	-140.70	0.93
568.359375	-3.38	-140.59	0.95
569.824219	-3.32	-140.44	0.98
571.289063	-3.26	-140.22	0.99
572.753906	-3.20	-139.93	0.98
574.218750	-3.14	-139.58	0.98
575.683594	-3.09	-139.17	0.99
577.148438	-3.02	-138.72	0.98
578.613281	-2.95	-138.24	0.97
580.078125	-2.86	-137.75	0.97
581.542969	-2.77	-137.27	0.95
583.007813	-2.66	-136.81	0.98
584.472656	-2.55	-136.37	0.99
585.937500	-2.44	-135.96	0.98
587.402344	-2.32	-135.58	0.98
588.867188	-2.20	-135.23	0.97
590.332031	-2.08	-134.91	0.98
591.796875	-1.96	-134.63	0.98
593.261719	-1.83	-134.35	0.98
594.726563	-1.71	-134.07	0.98
596.191406	-1.59	-133.77	0.94
597.656250	-1.46	-133.53	0.98
599.121094	-1.33	-133.30	0.96
600.585938	-1.19	-133.09	0.95
602.050781	-1.05	-132.92	0.95
603.515625	-0.91	-132.81	0.97
604.980469	-0.76	-132.75	0.99
606.445313	-0.62	-132.73	0.99
607.910156	-0.49	-132.75	0.99
609.375000	-0.35	-132.79	0.96
610.839844	-0.21	-132.87	0.97
612.304688	-0.07	-133.00	0.98
613.769531	0.07	-133.17	0.96
615.234375	0.21	-133.38	0.84
616.699219	0.35	-133.65	0.96
618.164063	0.49	-134.00	0.98
619.628906	0.62	-134.44	0.97
621.093750	0.76	-134.99	0.93
622.558594	0.88	-135.66	0.83
624.023438	1.00	-136.45	0.94
625.488281	1.11	-137.31	0.94
626.953125	1.20	-138.28	0.92
628.417969	1.30	-139.22	0.96
629.882813	1.38	-140.21	0.97
631.347656	1.47	-141.28	0.97
632.812500	1.55	-142.42	0.96
634.277344	1.63	-143.69	0.99
635.742188	1.72	-145.11	0.96
637.207031	1.79	-146.75	0.83
638.671875	1.86	-148.73	0.62
640.136719	1.92	-150.99	0.48
641.601563	1.96	-153.46	0.56
643.066406	1.98	-156.06	0.65
644.531250	1.99	-158.73	0.65
645.996094	1.97	-161.60	0.44
647.460938	1.94	-164.53	0.71
648.925781	1.90	-167.20	0.36
650.390625	1.83	-169.99	0.53
651.855469	1.76	-172.46	0.71
653.320313	1.66	-174.54	0.81
654.785156	1.56	-176.44	0.90
656.250000	1.46	-178.03	0.94
657.714844	1.35	-179.34	0.89
659.179688	1.24	179.56	0.91
660.644531	1.13	178.67	0.95
662.109375	1.01	177.99	0.96
663.574219	0.89	177.52	0.95
665.039063	0.77	177.22	0.97
666.503906	0.64	177.09	0.91
667.968750	0.52	177.05	0.97
669.433594	0.41	177.10	0.96
670.898438	0.30	177.21	0.97
672.363281	0.21	177.36	0.99
673.828125	0.12	177.56	0.96
675.292969	0.04	177.78	0.97
676.757813	-0.04	178.02	0.99
678.222656	-0.11	178.29	0.99
679.687500	-0.17	178.58	0.99
681.152344	-0.22	178.87	0.99
682.617188	-0.27	179.17	1.00
684.082031	-0.32	179.48	1.00
685.546875	-0.36	179.81	0.98
687.011719	-0.39	-179.88	0.99
688.476563	-0.41	-179.57	0.99
689.941406	-0.43	-179.27	0.97
691.406250	-0.43	-179.00	0.99
692.871094	-0.44	-178.77	0.98
694.335938	-0.43	-178.57	0.97
695.800781	-0.43	-178.42	0.98
697.265625	-0.42	-178.32	0.96
698.730469	-0.41	-178.25	0.96
700.195313	-0.41	-178.26	0.97
701.660156	-0.40	-178.31	0.95
703.125000	-0.39	-178.42	0.98
704.589844	-0.39	-178.59	0.98
706.054688	-0.40	-178.79	0.98
707.519531	-0.41	-179.00	0.98
708.984375	-0.42	-179.20	0.98
710.449219	-0.44	-179.41	0.96
711.914063	-0.46	-179.62	0.96
713.378906	-0.49	-179.84	0.97
714.843750	-0.51	179.94	0.98
716.308594	-0.54	179.73	0.99
717.773438	-0.57	179.48	0.98
719.238281	-0.61	179.21	0.95
720.703125	-0.65	178.91	0.91
722.167969	-0.69	178.59	0.86
723.632813	-0.75	178.22	0.91
725.097656	-0.82	177.77	0.79
726.562500	-0.90	177.34	0.76
728.027344	-0.99	176.98	0.45
729.492188	-1.09	176.74	0.51
730.957031	-1.20	176.54	0.88
732.421875	-1.30	176.39	0.96
733.886719	-1.39	176.28	0.92
735.351563	-1.47	176.23	0.95
736.816406	-1.56	176.20	0.97
738.281250	-1.63	176.21	0.97
739.746094	-1.70	176.24	0.96
741.210938	-1.77	176.29	0.97
742.675781	-1.83	176.36	0.99
744.140625	-1.88	176.46	0.99
745.605469	-1.93	176.57	0.99
747.070313	-1.98	176.70	0.98
748.535156	-2.02	176.84	0.99
750.000000	-2.05	176.98	0.99
751.464844	-2.08	177.13	0.99
752.929688	-2.11	177.27	0.99
754.394531	-2.13	177.40	0.99
755.859375	-2.14	177.53	0.98
757.324219	-2.16	177.65	0.99
758.789063	-2.17	177.77	0.99
760.253906	-2.19	177.89	0.96
761.718750	-2.20	178.00	0.98
763.183594	-2.20	178.12	0.99
764.648438	-2.21	178.24	0.99
766.113281	-2.21	178.35	0.98
767.578125	-2.20	178.46	0.97
769.042969	-2.20	178.55	0.98
770.507813	-2.19	178.62	0.99
771.972656	-2.17	178.67	0.95
773.437500	-2.16	178.72	0.97
774.902344	-2.14	178.75	0.96
776.367188	-2.12	178.75	0.97
777.832031	-2.09	178.71	0.98
779.296875	-2.07	178.63	0.96
780.761719	-2.04	178.48	0.94
782.226563	-2.03	178.26	0.94
783.691406	-2.02	177.95	0.93
785.156250	-2.02	177.59	0.94
786.621094	-2.02	177.25	0.97
788.085938	-2.03	176.94	0.97
789.550781	-2.05	176.67	0.98
791.015625	-2.08	176.43	0.96
792.480469	-2.10	176.23	0.99
793.945313	-2.13	176.07	0.99
795.410156	-2.17	175.93	0.99
796.875000	-2.20	175.82	0.96
798.339844	-2.23	175.73	0.98
799.804688	-2.26	175.65	0.99
801.269531	-2.29	175.58	0.99
802.734375	-2.32	175.52	0.98
804.199219	-2.35	175.49	0.98
805.664063	-2.38	175.47	0.98
807.128906	-2.41	175.45	0.99
808.593750	-2.44	175.44	0.98
810.058594	-2.48	175.43	0.97
811.523438	-2.51	175.42	0.99
812.988281	-2.54	175.43	0.99
814.453125	-2.57	175.46	0.98
815.917969	-2.60	175.49	0.94
817.382813	-2.64	175.54	0.97
818.847656	-2.67	175.59	0.99
820.312500	-2.70	175.65	0.99
821.777344	-2.72	175.71	0.98
823.242188	-2.75	175.77	0.93
824.707031	-2.78	175.82	0.96
826.171875	-2.81	175.87	0.97
827.636719	-2.84	175.94	0.96
829.101563	-2.87	176.02	0.97
830.566406	-2.89	176.12	0.97
832.031250	-2.92	176.24	0.98
833.496094	-2.95	176.37	0.95
834.960938	-2.97	176.51	0.96
836.425781	-3.00	176.65	0.99
837.890625	-3.02	176.79	0.99
839.355469	-3.04	176.94	0.98
840.820313	-3.06	177.10	0.97
842.285156	-3.08	177.26	0.99
843.750000	-3.10	177.43	0.99
845.214844	-3.11	177.61	0.99
846.679688	-3.13	177.77	0.98
848.144531	-3.14	177.95	0.99
849.609375	-3.14	178.11	1.00
851.074219	-3.15	178.27	0.99
852.539063	-3.15	178.42	0.98
854.003906	-3.16	178.56	0.98
855.468750	-3.16	178.69	0.99
856.933594	-3.16	178.82	0.97
858.398438	-3.16	178.95	0.98
859.863281	-3.16	179.06	0.94
861.328125	-3.16	179.16	0.97
862.792969	-3.16	179.26	0.98
864.257813	-3.15	179.34	0.98
865.722656	-3.15	179.40	0.98
867.187500	-3.16	179.47	0.99
868.652344	-3.16	179.53	0.97
870.117188	-3.16	179.60	0.99
871.582031	-3.17	179.67	0.97
873.046875	-3.18	179.74	0.94
874.511719	-3.19	179.82	0.97
875.976563	-3.20	179.90	0.99
877.441406	-3.21	-180.00	0.96
878.906250	-3.22	-179.88	0.94
880.371094	-3.23	-179.76	0.98
881.835938	-3.23	-179.63	0.99
883.300781	-3.23	-179.51	0.98
884.765625	-3.23	-179.38	0.98
886.230469	-3.23	-179.26	0.98
887.695313	-3.23	-179.14	0.99
889.160156	-3.22	-179.03	0.99
890.625000	-3.21	-178.94	0.99
892.089844	-3.21	-178.85	0.99
893.554688	-3.20	-178.77	0.99
895.019531	-3.19	-178.70	0.99
896.484375	-3.18	-178.65	0.98
897.949219	-3.17	-178.62	0.98
899.414063	-3.16	-178.61	0.98
900.878906	-3.16	-178.60	0.98
902.343750	-3.16	-178.59	0.98
903.808594	-3.16	-178.58	0.99
905.273438	-3.16	-178.56	0.98
906.738281	-3.17	-178.55	0.98
908.203125	-3.17	-178.51	0.99
909.667969	-3.18	-178.47	0.98
911.132813	-3.19	-178.43	0.97
912.597656	-3.19	-178.39	0.98
914.062500	-3.20	-178.32	0.98
915.527344	-3.21	-178.24	0.99
916.992188	-3.22	-178.16	0.99
918.457031	-3.23	-178.07	0.98
919.921875	-3.23	-177.97	0.97
921.386719	-3.24	-177.86	0.97
922.851563	-3.24	-177.76	0.99
924.316406	-3.25	-177.66	0.98
925.781250	-3.25	-177.57	0.97
927.246094	-3.25	-177.48	0.99
928.710938	-3.25	-177.40	0.99
930.175781	-3.25	-177.33	0.98
931.640625	-3.24	-177.25	0.98
933.105469	-3.24	-177.18	0.97
934.570313	-3.23	-177.11	0.96
936.035156	-3.22	-177.04	0.97
937.500000	-3.22	-177.00	0.97
938.964844	-3.21	-176.97	0.99
940.429688	-3.20	-176.97	0.99
941.894531	-3.20	-177.01	0.97
943.359375	-3.19	-177.06	0.96
944.824219	-3.19	-177.14	0.96
946.289063	-3.20	-177.22	0.95
947.753906	-3.20	-177.28	0.98
949.218750	-3.22	-177.32	0.98
950.683594	-3.23	-177.34	0.98
952.148438	-3.24	-177.36	0.97
953.613281	-3.26	-177.37	0.94
955.078125	-3.28	-177.36	0.94
956.542969	-3.29	-177.32	0.98
958.007813	-3.31	-177.27	0.97
959.472656	-3.32	-177.22	0.96
960.937500	-3.34	-177.16	0.97
962.402344	-3.35	-177.09	0.96
963.867188	-3.37	-177.02	0.96
965.332031	-3.38	-176.94	0.99
966.796875	-3.40	-176.86	0.98
968.261719	-3.42	-176.76	0.98
969.726563	-3.43	-176.66	0.99
971.191406	-3.45	-176.54	0.98
972.656250	-3.47	-176.41	0.99
974.121094	-3.49	-176.27	0.99
975.585938	-3.50	-176.13	0.97
977.050781	-3.52	-175.97	0.96
978.515625	-3.54	-175.80	0.94
979.980469	-3.55	-175.62	0.93
981.445313	-3.57	-175.43	0.97
982.910156	-3.58	-175.22	0.98
984.375000	-3.59	-175.01	0.97
985.839844	-3.60	-174.80	0.97
987.304688	-3.61	-174.59	0.95
988.769531	-3.61	-174.38	0.94
990.234375	-3.62	-174.17	0.94
991.699219	-3.62	-173.97	0.96
993.164063	-3.63	-173.75	0.98
994.628906	-3.64	-173.53	0.94
996.093750	-3.64	-173.30	0.98
997.558594	-3.65	-173.06	0.98
999.023438	-3.65	-172.81	0.98
1000.488281	-3.65	-172.57	0.99
1001.953125	-3.64	-172.33	0.99
1003.417969	-3.64	-172.08	0.96
1004.882813	-3.63	-171.84	0.97
1006.347656	-3.62	-171.60	0.99
1007.812500	-3.61	-171.36	0.99
1009.277344	-3.60	-171.13	0.98
1010.742188	-3.59	-170.90	0.97
1012.207031	-3.58	-170.68	0.98
1013.671875	-3.56	-170.46	0.96
1015.136719	-3.55	-170.26	0.98
1016.601563	-3.53	-170.06	0.99
1018.066406	-3.52	-169.88	0.97
1019.531250	-3.50	-169.71	0.98
1020.996094	-3.49	-169.56	0.99
1022.460938	-3.47	-169.40	0.97
1023.925781	-3.46	-169.26	0.97
1025.390625	-3.45	-169.10	0.98
1026.855469	-3.43	-168.95	0.99
1028.320313	-3.42	-168.81	0.94
1029.785156	-3.40	-168.67	0.97
1031.250000	-3.39	-168.53	0.96
1032.714844	-3.37	-168.39	0.97
1034.179688	-3.36	-168.24	0.95
1035.644531	-3.34	-168.10	0.92
1037.109375	-3.33	-167.95	0.94
1038.574219	-3.31	-167.80	0.94
1040.039063	-3.30	-167.65	0.95
1041.503906	-3.28	-167.49	0.97
1042.968750	-3.26	-167.35	0.94
1044.433594	-3.24	-167.20	0.93
1045.898438	-3.22	-167.07	0.95
1047.363281	-3.20	-166.93	0.92
1048.828125	-3.19	-166.79	0.94
1050.292969	-3.17	-166.63	0.92
1051.757813	-3.15	-166.48	0.93
1053.222656	-3.12	-166.32	0.95
1054.687500	-3.10	-166.17	0.98
1056.152344	-3.07	-166.03	0.97
1057.617188	-3.04	-165.90	0.95
1059.082031	-3.01	-165.78	0.95
1060.546875	-2.97	-165.67	0.96
1062.011719	-2.94	-165.60	0.97
1063.476563	-2.90	-165.54	0.95
1064.941406	-2.87	-165.51	0.93
1066.406250	-2.84	-165.51	0.95
1067.871094	-2.81	-165.54	0.95
1069.335938	-2.78	-165.59	0.87
1070.800781	-2.76	-165.65	0.94
1072.265625	-2.74	-165.73	0.97
1073.730469	-2.72	-165.81	0.94
1075.195313	-2.70	-165.87	0.97
1076.660156	-2.68	-165.93	0.97
1078.125000	-2.66	-166.00	0.96
1079.589844	-2.64	-166.05	0.97
1081.054688	-2.63	-166.11	0.97
1082.519531	-2.61	-166.15	0.95
1083.984375	-2.59	-166.20	0.98
1085.449219	-2.57	-166.25	0.97
1086.914063	-2.55	-166.30	0.97
1088.378906	-2.53	-166.35	0.98
