	NT2000-70-8		
259.277344	-6.81	23.70	1.00
260.742188	-6.59	23.19	0.99
262.207031	-6.36	22.54	1.00
263.671875	-6.14	21.79	1.00
265.136719	-5.93	20.89	1.00
266.601563	-5.73	19.96	1.00
268.066406	-5.53	18.92	1.00
269.531250	-5.34	17.67	0.99
270.996094	-5.17	16.23	1.00
272.460938	-5.04	14.66	1.00
273.925781	-4.93	13.02	1.00
275.390625	-4.87	11.38	1.00
276.855469	-4.83	9.73	1.00
278.320313	-4.82	8.17	1.00
279.785156	-4.84	6.72	1.00
281.250000	-4.88	5.40	1.00
282.714844	-4.92	4.20	1.00
284.179688	-4.98	3.12	1.00
285.644531	-5.03	2.11	1.00
287.109375	-5.08	1.13	1.00
288.574219	-5.13	0.16	1.00
290.039063	-5.19	-0.84	1.00
291.503906	-5.25	-1.85	1.00
292.968750	-5.32	-2.83	1.00
294.433594	-5.41	-3.78	1.00
295.898438	-5.51	-4.68	1.00
297.363281	-5.62	-5.52	1.00
298.828125	-5.73	-6.29	1.00
300.292969	-5.86	-6.99	1.00
301.757813	-6.00	-7.64	1.00
303.222656	-6.14	-8.17	1.00
304.687500	-6.28	-8.63	1.00
306.152344	-6.42	-9.00	1.00
307.617188	-6.57	-9.31	1.00
309.082031	-6.72	-9.53	0.99
310.546875	-6.88	-9.63	0.98
312.011719	-7.05	-9.55	0.96
313.476563	-7.19	-9.28	0.98
314.941406	-7.29	-8.92	0.95
316.406250	-7.35	-8.55	0.99
317.871094	-7.39	-8.25	1.00
319.335938	-7.41	-8.05	1.00
320.800781	-7.43	-7.93	1.00
322.265625	-7.44	-7.88	1.00
323.730469	-7.47	-7.86	1.00
325.195313	-7.49	-7.81	1.00
326.660156	-7.52	-7.73	0.99
328.125000	-7.54	-7.61	0.99
329.589844	-7.54	-7.51	0.97
331.054688	-7.54	-7.51	0.99
332.519531	-7.53	-7.67	0.99
333.984375	-7.54	-7.99	0.99
335.449219	-7.57	-8.41	1.00
336.914063	-7.62	-8.81	1.00
338.378906	-7.67	-9.18	1.00
339.843750	-7.74	-9.50	1.00
341.308594	-7.82	-9.73	1.00
342.773438	-7.90	-9.85	1.00
344.238281	-8.00	-9.84	1.00
345.703125	-8.10	-9.72	1.00
347.167969	-8.20	-9.48	1.00
348.632813	-8.28	-9.20	1.00
350.097656	-8.35	-8.86	0.99
351.562500	-8.41	-8.52	0.99
353.027344	-8.47	-8.22	1.00
354.492188	-8.54	-7.92	1.00
355.957031	-8.60	-7.57	1.00
357.421875	-8.66	-7.14	0.99
358.886719	-8.71	-6.67	1.00
360.351563	-8.74	-6.17	0.99
361.816406	-8.76	-5.69	1.00
363.281250	-8.77	-5.24	1.00
364.746094	-8.77	-4.83	1.00
366.210938	-8.78	-4.45	1.00
367.675781	-8.79	-4.09	1.00
369.140625	-8.80	-3.70	1.00
370.605469	-8.80	-3.28	0.99
372.070313	-8.80	-2.87	1.00
373.535156	-8.79	-2.48	0.99
375.000000	-8.77	-2.08	0.99
376.464844	-8.74	-1.70	0.99
377.929688	-8.70	-1.36	1.00
379.394531	-8.65	-1.08	1.00
380.859375	-8.61	-0.86	1.00
382.324219	-8.58	-0.65	0.99
383.789063	-8.55	-0.44	0.99
385.253906	-8.51	-0.22	0.98
386.718750	-8.46	-0.07	0.99
388.183594	-8.41	-0.03	0.99
389.648438	-8.37	-0.10	1.00
391.113281	-8.34	-0.20	1.00
392.578125	-8.32	-0.31	1.00
394.042969	-8.30	-0.42	1.00
395.507813	-8.30	-0.49	1.00
396.972656	-8.30	-0.52	1.00
398.437500	-8.31	-0.48	1.00
399.902344	-8.32	-0.39	1.00
401.367188	-8.33	-0.21	1.00
402.832031	-8.33	0.03	1.00
404.296875	-8.33	0.33	1.00
405.761719	-8.32	0.64	1.00
407.226563	-8.30	0.96	1.00
408.691406	-8.27	1.27	1.00
410.156250	-8.22	1.57	1.00
411.621094	-8.17	1.85	1.00
413.085938	-8.11	2.07	1.00
414.550781	-8.04	2.24	1.00
416.015625	-7.98	2.37	1.00
417.480469	-7.91	2.46	1.00
418.945313	-7.84	2.52	1.00
420.410156	-7.76	2.56	1.00
421.875000	-7.69	2.57	1.00
423.339844	-7.60	2.54	0.99
424.804688	-7.52	2.43	0.99
426.269531	-7.43	2.19	0.96
427.734375	-7.36	1.78	0.97
429.199219	-7.30	1.27	0.98
430.664063	-7.26	0.80	0.99
432.128906	-7.23	0.42	0.99
433.593750	-7.21	0.11	1.00
435.058594	-7.18	-0.13	0.99
436.523438	-7.16	-0.33	1.00
437.988281	-7.13	-0.53	1.00
439.453125	-7.10	-0.73	1.00
440.917969	-7.07	-0.95	1.00
442.382813	-7.04	-1.17	1.00
443.847656	-7.01	-1.40	1.00
445.312500	-6.98	-1.64	1.00
446.777344	-6.95	-1.88	1.00
448.242188	-6.92	-2.13	1.00
449.707031	-6.89	-2.39	1.00
451.171875	-6.85	-2.67	1.00
452.636719	-6.82	-2.97	1.00
454.101563	-6.79	-3.28	1.00
455.566406	-6.76	-3.59	0.99
457.031250	-6.73	-3.91	1.00
458.496094	-6.69	-4.27	0.99
459.960938	-6.65	-4.69	0.99
461.425781	-6.61	-5.22	0.99
462.890625	-6.58	-5.86	0.99
464.355469	-6.56	-6.63	0.99
465.820313	-6.55	-7.51	1.00
467.285156	-6.56	-8.45	1.00
468.750000	-6.59	-9.42	1.00
470.214844	-6.63	-10.44	1.00
471.679688	-6.68	-11.49	0.99
473.144531	-6.76	-12.51	1.00
474.609375	-6.85	-13.46	1.00
476.074219	-6.96	-14.33	1.00
477.539063	-7.08	-15.06	1.00
479.003906	-7.21	-15.65	0.99
480.468750	-7.35	-16.11	0.99
481.933594	-7.50	-16.43	0.99
483.398438	-7.64	-16.64	0.99
484.863281	-7.78	-16.74	1.00
486.328125	-7.91	-16.79	1.00
487.792969	-8.03	-16.78	1.00
489.257813	-8.15	-16.74	1.00
490.722656	-8.25	-16.67	1.00
492.187500	-8.36	-16.56	1.00
493.652344	-8.45	-16.41	1.00
495.117188	-8.54	-16.23	1.00
496.582031	-8.63	-16.03	1.00
498.046875	-8.70	-15.83	1.00
499.511719	-8.77	-15.64	1.00
500.976563	-8.84	-15.44	1.00
502.441406	-8.91	-15.23	1.00
503.906250	-8.98	-15.02	1.00
505.371094	-9.05	-14.79	1.00
506.835938	-9.11	-14.55	1.00
508.300781	-9.17	-14.31	1.00
509.765625	-9.23	-14.07	1.00
511.230469	-9.30	-13.81	1.00
512.695313	-9.37	-13.51	1.00
514.160156	-9.44	-13.16	0.99
515.625000	-9.51	-12.74	0.99
517.089844	-9.58	-12.26	1.00
518.554688	-9.64	-11.71	0.99
520.019531	-9.69	-11.13	0.99
521.484375	-9.73	-10.53	1.00
522.949219	-9.76	-9.92	0.99
524.414063	-9.78	-9.32	0.99
525.878906	-9.79	-8.74	1.00
527.343750	-9.79	-8.17	1.00
528.808594	-9.79	-7.62	1.00
530.273438	-9.79	-7.08	1.00
531.738281	-9.78	-6.53	1.00
533.203125	-9.76	-5.99	1.00
534.667969	-9.74	-5.48	1.00
536.132813	-9.71	-4.98	1.00
537.597656	-9.67	-4.53	0.99
539.062500	-9.64	-4.11	1.00
540.527344	-9.60	-3.71	1.00
541.992188	-9.56	-3.32	1.00
543.457031	-9.51	-2.96	1.00
544.921875	-9.46	-2.64	1.00
546.386719	-9.41	-2.35	1.00
547.851563	-9.36	-2.08	1.00
549.316406	-9.30	-1.86	1.00
550.781250	-9.24	-1.69	0.99
552.246094	-9.19	-1.55	1.00
553.710938	-9.13	-1.44	1.00
555.175781	-9.08	-1.35	1.00
556.640625	-9.03	-1.26	1.00
558.105469	-8.98	-1.20	0.99
559.570313	-8.93	-1.18	1.00
561.035156	-8.88	-1.21	1.00
562.500000	-8.83	-1.30	0.99
563.964844	-8.79	-1.45	1.00
565.429688	-8.76	-1.62	1.00
566.894531	-8.73	-1.83	0.99
568.359375	-8.72	-2.06	0.99
569.824219	-8.71	-2.25	0.99
571.289063	-8.72	-2.39	0.98
572.753906	-8.74	-2.40	0.97
574.218750	-8.76	-2.31	0.98
575.683594	-8.78	-2.14	0.97
577.148438	-8.79	-1.93	0.98
578.613281	-8.79	-1.71	0.98
580.078125	-8.77	-1.46	0.95
581.542969	-8.74	-1.24	0.99
583.007813	-8.71	-1.06	1.00
584.472656	-8.68	-0.90	1.00
585.937500	-8.64	-0.76	0.99
587.402344	-8.60	-0.67	1.00
588.867188	-8.56	-0.60	1.00
590.332031	-8.53	-0.55	1.00
591.796875	-8.50	-0.50	1.00
593.261719	-8.46	-0.45	1.00
594.726563	-8.43	-0.40	1.00
596.191406	-8.40	-0.34	1.00
597.656250	-8.36	-0.27	1.00
599.121094	-8.32	-0.19	0.99
600.585938	-8.28	-0.13	0.99
602.050781	-8.22	-0.06	0.99
603.515625	-8.16	-0.03	1.00
604.980469	-8.09	-0.03	1.00
606.445313	-8.02	-0.07	1.00
607.910156	-7.95	-0.15	0.99
609.375000	-7.87	-0.29	1.00
610.839844	-7.80	-0.50	1.00
612.304688	-7.73	-0.77	1.00
613.769531	-7.67	-1.12	1.00
615.234375	-7.61	-1.53	1.00
616.699219	-7.56	-2.01	0.99
618.164063	-7.52	-2.52	1.00
619.628906	-7.49	-3.04	1.00
621.093750	-7.46	-3.57	0.99
622.558594	-7.45	-4.08	1.00
624.023438	-7.44	-4.56	1.00
625.488281	-7.44	-5.04	0.99
626.953125	-7.44	-5.48	1.00
628.417969	-7.45	-5.89	0.99
629.882813	-7.45	-6.25	1.00
631.347656	-7.46	-6.59	1.00
632.812500	-7.46	-6.91	1.00
634.277344	-7.47	-7.23	0.99
635.742188	-7.47	-7.56	1.00
637.207031	-7.46	-7.92	0.99
638.671875	-7.46	-8.32	0.99
640.136719	-7.47	-8.77	0.97
641.601563	-7.48	-9.27	0.99
643.066406	-7.49	-9.79	0.99
644.531250	-7.52	-10.31	0.99
645.996094	-7.56	-10.79	1.00
647.460938	-7.60	-11.20	1.00
648.925781	-7.65	-11.56	0.99
650.390625	-7.71	-11.86	1.00
651.855469	-7.76	-12.09	0.99
653.320313	-7.82	-12.26	0.98
654.785156	-7.87	-12.40	0.99
656.250000	-7.92	-12.52	1.00
657.714844	-7.97	-12.63	1.00
659.179688	-8.02	-12.73	1.00
660.644531	-8.06	-12.82	1.00
662.109375	-8.11	-12.91	1.00
663.574219	-8.15	-12.99	1.00
665.039063	-8.19	-13.06	1.00
666.503906	-8.23	-13.13	0.99
667.968750	-8.28	-13.19	0.95
669.433594	-8.32	-13.24	0.99
670.898438	-8.36	-13.28	1.00
672.363281	-8.41	-13.32	1.00
673.828125	-8.45	-13.34	1.00
675.292969	-8.50	-13.32	1.00
676.757813	-8.55	-13.26	1.00
678.222656	-8.61	-13.16	1.00
679.687500	-8.66	-13.02	1.00
681.152344	-8.71	-12.85	1.00
682.617188	-8.76	-12.65	1.00
684.082031	-8.81	-12.41	1.00
685.546875	-8.85	-12.13	1.00
687.011719	-8.89	-11.82	1.00
688.476563	-8.93	-11.48	0.99
689.941406	-8.96	-11.12	1.00
691.406250	-8.98	-10.74	0.99
692.871094	-9.00	-10.34	0.99
694.335938	-9.01	-9.94	0.97
695.800781	-9.00	-9.55	0.98
697.265625	-9.00	-9.17	0.98
698.730469	-8.98	-8.81	0.99
700.195313	-8.97	-8.48	1.00
701.660156	-8.96	-8.15	0.99
703.125000	-8.94	-7.83	1.00
704.589844	-8.92	-7.51	1.00
706.054688	-8.91	-7.19	1.00
707.519531	-8.88	-6.86	0.99
708.984375	-8.86	-6.54	0.99
710.449219	-8.82	-6.22	0.99
711.914063	-8.78	-5.93	1.00
713.378906	-8.74	-5.67	0.98
714.843750	-8.70	-5.45	0.98
716.308594	-8.66	-5.26	0.99
717.773438	-8.62	-5.10	1.00
719.238281	-8.59	-4.95	1.00
720.703125	-8.55	-4.82	0.99
722.167969	-8.52	-4.70	0.98
723.632813	-8.49	-4.60	0.98
725.097656	-8.47	-4.50	0.97
726.562500	-8.46	-4.31	1.00
728.027344	-8.45	-4.04	0.99
729.492188	-8.44	-3.68	0.99
730.957031	-8.44	-3.22	0.97
732.421875	-8.44	-2.66	0.96
733.886719	-8.44	-2.06	0.97
735.351563	-8.42	-1.42	0.82
736.816406	-8.40	-0.78	0.80
738.281250	-8.38	-0.16	0.85
739.746094	-8.36	0.38	0.98
741.210938	-8.33	0.87	1.00
742.675781	-8.30	1.31	1.00
744.140625	-8.27	1.69	1.00
745.605469	-8.24	2.02	0.99
747.070313	-8.21	2.29	1.00
748.535156	-8.18	2.52	1.00
750.000000	-8.15	2.70	0.99
751.464844	-8.12	2.85	1.00
752.929688	-8.10	2.98	1.00
754.394531	-8.07	3.11	1.00
755.859375	-8.04	3.21	1.00
757.324219	-8.01	3.30	1.00
758.789063	-7.98	3.37	1.00
760.253906	-7.95	3.41	1.00
761.718750	-7.93	3.44	1.00
763.183594	-7.90	3.45	1.00
764.648438	-7.87	3.46	1.00
766.113281	-7.84	3.46	1.00
767.578125	-7.82	3.47	1.00
769.042969	-7.79	3.47	1.00
770.507813	-7.76	3.46	1.00
771.972656	-7.73	3.46	1.00
773.437500	-7.70	3.45	1.00
774.902344	-7.67	3.45	0.99
776.367188	-7.63	3.43	1.00
777.832031	-7.58	3.41	0.99
779.296875	-7.54	3.36	1.00
780.761719	-7.49	3.29	0.99
782.226563	-7.44	3.19	0.99
783.691406	-7.38	3.04	0.99
785.156250	-7.33	2.84	0.99
786.621094	-7.28	2.59	0.98
788.085938	-7.24	2.28	0.99
789.550781	-7.21	1.92	0.99
791.015625	-7.18	1.54	1.00
792.480469	-7.15	1.17	1.00
793.945313	-7.13	0.82	1.00
795.410156	-7.12	0.48	1.00
796.875000	-7.11	0.16	1.00
798.339844	-7.10	-0.14	1.00
799.804688	-7.09	-0.43	1.00
801.269531	-7.09	-0.70	1.00
802.734375	-7.08	-0.95	1.00
804.199219	-7.08	-1.21	1.00
805.664063	-7.07	-1.45	1.00
807.128906	-7.07	-1.69	1.00
808.593750	-7.07	-1.92	1.00
810.058594	-7.07	-2.15	1.00
811.523438	-7.08	-2.37	0.99
812.988281	-7.08	-2.58	0.99
814.453125	-7.09	-2.77	1.00
815.917969	-7.09	-2.94	1.00
817.382813	-7.10	-3.09	1.00
818.847656	-7.10	-3.23	1.00
820.312500	-7.10	-3.37	1.00
821.777344	-7.10	-3.51	1.00
823.242188	-7.10	-3.63	0.99
824.707031	-7.09	-3.76	0.99
826.171875	-7.08	-3.90	0.97
827.636719	-7.07	-4.04	0.99
829.101563	-7.06	-4.22	0.98
830.566406	-7.05	-4.43	1.00
832.031250	-7.04	-4.68	0.99
833.496094	-7.03	-4.97	0.99
834.960938	-7.03	-5.29	0.99
836.425781	-7.03	-5.63	0.98
837.890625	-7.04	-5.98	1.00
839.355469	-7.05	-6.30	1.00
840.820313	-7.07	-6.61	1.00
842.285156	-7.09	-6.89	1.00
843.750000	-7.11	-7.15	1.00
845.214844	-7.14	-7.39	1.00
846.679688	-7.17	-7.60	1.00
848.144531	-7.20	-7.78	1.00
849.609375	-7.23	-7.93	1.00
851.074219	-7.27	-8.05	1.00
852.539063	-7.30	-8.14	0.99
854.003906	-7.34	-8.21	1.00
855.468750	-7.37	-8.26	0.99
856.933594	-7.40	-8.29	1.00
858.398438	-7.42	-8.31	1.00
859.863281	-7.45	-8.32	1.00
861.328125	-7.46	-8.34	1.00
862.792969	-7.48	-8.36	0.99
864.257813	-7.49	-8.39	0.97
865.722656	-7.50	-8.43	0.99
867.187500	-7.51	-8.51	0.98
868.652344	-7.53	-8.60	1.00
870.117188	-7.54	-8.68	1.00
871.582031	-7.56	-8.74	0.99
873.046875	-7.59	-8.79	1.00
874.511719	-7.61	-8.81	1.00
875.976563	-7.63	-8.81	1.00
877.441406	-7.66	-8.79	0.99
878.906250	-7.68	-8.76	1.00
880.371094	-7.70	-8.73	1.00
881.835938	-7.71	-8.69	1.00
883.300781	-7.73	-8.64	1.00
884.765625	-7.75	-8.59	1.00
886.230469	-7.76	-8.53	1.00
887.695313	-7.77	-8.46	1.00
889.160156	-7.79	-8.39	1.00
890.625000	-7.80	-8.31	1.00
892.089844	-7.81	-8.23	1.00
893.554688	-7.81	-8.13	0.98
895.019531	-7.81	-8.05	0.99
896.484375	-7.81	-7.98	0.96
897.949219	-7.81	-7.92	0.99
899.414063	-7.81	-7.89	0.99
900.878906	-7.81	-7.89	1.00
902.343750	-7.81	-7.89	0.99
903.808594	-7.81	-7.88	1.00
905.273438	-7.82	-7.87	1.00
906.738281	-7.82	-7.85	1.00
908.203125	-7.83	-7.83	1.00
909.667969	-7.84	-7.80	1.00
911.132813	-7.84	-7.76	1.00
912.597656	-7.85	-7.71	1.00
914.062500	-7.86	-7.64	1.00
915.527344	-7.87	-7.56	0.99
916.992188	-7.88	-7.47	0.99
918.457031	-7.88	-7.36	0.99
919.921875	-7.88	-7.24	1.00
921.386719	-7.88	-7.12	0.99
922.851563	-7.87	-7.01	1.00
924.316406	-7.86	-6.89	1.00
925.781250	-7.85	-6.78	1.00
927.246094	-7.84	-6.68	1.00
928.710938	-7.82	-6.57	1.00
930.175781	-7.81	-6.46	1.00
931.640625	-7.79	-6.35	0.99
933.105469	-7.76	-6.25	0.99
934.570313	-7.73	-6.16	1.00
936.035156	-7.70	-6.09	1.00
937.500000	-7.67	-6.03	1.00
938.964844	-7.63	-5.99	0.99
940.429688	-7.60	-5.99	0.98
941.894531	-7.56	-6.01	0.99
943.359375	-7.53	-6.07	1.00
944.824219	-7.50	-6.16	1.00
946.289063	-7.47	-6.28	1.00
947.753906	-7.45	-6.41	1.00
949.218750	-7.43	-6.56	1.00
950.683594	-7.41	-6.72	1.00
952.148438	-7.39	-6.89	0.99
953.613281	-7.38	-7.05	1.00
955.078125	-7.37	-7.20	1.00
956.542969	-7.36	-7.34	1.00
958.007813	-7.35	-7.45	1.00
959.472656	-7.35	-7.55	1.00
960.937500	-7.34	-7.64	1.00
962.402344	-7.33	-7.72	0.98
963.867188	-7.32	-7.78	0.98
965.332031	-7.31	-7.85	0.97
966.796875	-7.29	-7.93	0.98
968.261719	-7.28	-8.03	0.98
969.726563	-7.26	-8.14	0.99
971.191406	-7.25	-8.26	1.00
972.656250	-7.24	-8.37	1.00
974.121094	-7.23	-8.48	1.00
975.585938	-7.21	-8.58	1.00
977.050781	-7.20	-8.68	1.00
978.515625	-7.19	-8.77	0.99
979.980469	-7.18	-8.86	0.96
981.445313	-7.16	-8.94	0.97
982.910156	-7.14	-9.04	0.98
984.375000	-7.12	-9.15	0.99
985.839844	-7.09	-9.28	1.00
987.304688	-7.07	-9.44	0.99
988.769531	-7.05	-9.63	0.99
990.234375	-7.03	-9.84	1.00
991.699219	-7.02	-10.07	1.00
993.164063	-7.01	-10.29	1.00
994.628906	-7.00	-10.51	1.00
996.093750	-6.99	-10.72	1.00
997.558594	-6.98	-10.94	1.00
999.023438	-6.98	-11.15	1.00
1000.488281	-6.97	-11.35	1.00
1001.953125	-6.97	-11.55	0.99
1003.417969	-6.96	-11.74	1.00
1004.882813	-6.96	-11.93	1.00
1006.347656	-6.95	-12.12	1.00
1007.812500	-6.95	-12.31	1.00
1009.277344	-6.94	-12.51	1.00
1010.742188	-6.94	-12.70	1.00
1012.207031	-6.93	-12.90	1.00
1013.671875	-6.93	-13.11	1.00
1015.136719	-6.93	-13.33	1.00
1016.601563	-6.93	-13.54	1.00
1018.066406	-6.92	-13.75	1.00
1019.531250	-6.92	-13.97	1.00
1020.996094	-6.92	-14.17	1.00
1022.460938	-6.92	-14.39	1.00
1023.925781	-6.92	-14.61	1.00
1025.390625	-6.92	-14.83	1.00
1026.855469	-6.92	-15.06	1.00
1028.320313	-6.92	-15.29	1.00
1029.785156	-6.93	-15.54	1.00
1031.250000	-6.93	-15.79	1.00
1032.714844	-6.94	-16.04	0.99
1034.179688	-6.94	-16.29	0.99
1035.644531	-6.95	-16.55	0.98
1037.109375	-6.96	-16.83	0.99
1038.574219	-6.97	-17.12	0.99
1040.039063	-6.98	-17.40	1.00
1041.503906	-6.99	-17.68	1.00
1042.968750	-7.01	-17.96	1.00
1044.433594	-7.03	-18.25	0.99
1045.898438	-7.05	-18.54	0.99
1047.363281	-7.07	-18.81	1.00
1048.828125	-7.09	-19.07	1.00
1050.292969	-7.12	-19.31	1.00
1051.757813	-7.15	-19.52	0.99
1053.222656	-7.18	-19.72	0.99
1054.687500	-7.21	-19.90	1.00
1056.152344	-7.24	-20.07	1.00
1057.617188	-7.27	-20.24	0.99
1059.082031	-7.30	-20.40	0.99
1060.546875	-7.33	-20.56	1.00
1062.011719	-7.35	-20.72	1.00
1063.476563	-7.38	-20.88	1.00
1064.941406	-7.41	-21.03	1.00
1066.406250	-7.44	-21.18	1.00
1067.871094	-7.47	-21.33	1.00
1069.335938	-7.50	-21.47	1.00
1070.800781	-7.53	-21.60	0.99
1072.265625	-7.56	-21.72	0.99
1073.730469	-7.59	-21.85	0.99
1075.195313	-7.62	-21.98	1.00
1076.660156	-7.65	-22.11	0.99
1078.125000	-7.68	-22.25	0.99
1079.589844	-7.72	-22.39	0.97
1081.054688	-7.75	-22.53	1.00
1082.519531	-7.79	-22.65	1.00
1083.984375	-7.83	-22.77	1.00
1085.449219	-7.87	-22.86	0.99
