	NT2000-150-8		
152.343750	-3.66	-161.51	0.99
153.808594	-3.71	-163.79	1.00
155.273438	-3.85	-165.70	0.99
156.738281	-4.08	-167.16	0.99
158.203125	-4.36	-167.75	0.99
159.667969	-4.66	-167.41	0.96
161.132813	-4.84	-166.72	0.97
162.597656	-4.87	-165.76	0.96
164.062500	-4.80	-165.04	0.99
165.527344	-4.72	-164.49	1.00
166.992188	-4.67	-164.26	1.00
168.457031	-4.66	-164.08	0.99
169.921875	-4.67	-163.88	1.00
171.386719	-4.67	-163.58	0.99
172.851563	-4.68	-163.02	0.99
174.316406	-4.70	-162.16	0.97
175.781250	-4.66	-161.36	0.98
177.246094	-4.60	-160.63	0.99
178.710938	-4.54	-159.83	0.99
180.175781	-4.41	-159.10	0.99
181.640625	-4.23	-158.47	1.00
183.105469	-4.05	-158.07	1.00
184.570313	-3.87	-157.81	1.00
186.035156	-3.70	-157.66	1.00
187.500000	-3.54	-157.58	1.00
188.964844	-3.38	-157.59	1.00
190.429688	-3.24	-157.65	1.00
191.894531	-3.11	-157.62	0.98
193.359375	-2.97	-157.53	0.98
194.824219	-2.77	-157.43	0.99
196.289063	-2.51	-157.52	0.99
197.753906	-2.23	-157.94	0.97
199.218750	-1.96	-158.95	0.99
200.683594	-1.80	-160.81	0.97
202.148438	-1.74	-163.66	0.85
203.613281	-1.83	-166.76	0.98
205.078125	-1.99	-169.06	0.97
206.542969	-2.18	-170.85	0.99
208.007813	-2.35	-172.30	1.00
209.472656	-2.49	-173.55	1.00
210.937500	-2.63	-174.65	1.00
212.402344	-2.77	-175.69	1.00
213.867188	-2.92	-176.65	1.00
215.332031	-3.07	-177.47	1.00
216.796875	-3.24	-178.09	1.00
218.261719	-3.40	-178.53	1.00
219.726563	-3.56	-178.80	1.00
221.191406	-3.69	-178.91	1.00
222.656250	-3.81	-178.97	1.00
224.121094	-3.92	-178.99	1.00
225.585938	-4.04	-178.90	1.00
227.050781	-4.15	-178.61	0.99
228.515625	-4.25	-178.12	0.99
229.980469	-4.32	-177.47	0.99
231.445313	-4.35	-176.82	1.00
232.910156	-4.34	-176.18	1.00
234.375000	-4.31	-175.60	1.00
235.839844	-4.26	-175.12	0.99
237.304688	-4.19	-174.82	0.99
238.769531	-4.12	-174.86	1.00
240.234375	-4.07	-175.10	0.99
241.699219	-4.03	-175.61	0.99
243.164063	-4.02	-176.17	0.99
244.628906	-4.05	-176.66	0.99
246.093750	-4.10	-176.99	1.00
247.558594	-4.15	-177.26	0.99
249.023438	-4.22	-177.61	0.99
250.488281	-4.31	-177.89	0.99
251.953125	-4.41	-178.04	1.00
253.417969	-4.51	-177.97	0.99
254.882813	-4.59	-177.70	0.99
256.347656	-4.65	-177.32	1.00
257.812500	-4.67	-176.87	0.99
259.277344	-4.66	-176.40	1.00
260.742188	-4.62	-175.97	0.99
262.207031	-4.56	-175.63	1.00
263.671875	-4.49	-175.43	1.00
265.136719	-4.42	-175.35	1.00
266.601563	-4.35	-175.39	1.00
268.066406	-4.27	-175.53	1.00
269.531250	-4.19	-175.73	0.99
270.996094	-4.12	-176.04	1.00
272.460938	-4.07	-176.49	1.00
273.925781	-4.02	-177.06	1.00
275.390625	-4.00	-177.68	1.00
276.855469	-3.98	-178.32	1.00
278.320313	-3.97	-179.00	1.00
279.785156	-3.97	-179.75	1.00
281.250000	-3.99	179.41	1.00
282.714844	-4.03	178.50	0.99
284.179688	-4.09	177.58	1.00
285.644531	-4.19	176.72	0.99
287.109375	-4.30	175.97	1.00
288.574219	-4.42	175.40	1.00
290.039063	-4.54	174.97	1.00
291.503906	-4.67	174.64	1.00
292.968750	-4.81	174.40	0.99
294.433594	-4.95	174.27	1.00
295.898438	-5.07	174.25	1.00
297.363281	-5.19	174.30	1.00
298.828125	-5.30	174.36	1.00
300.292969	-5.42	174.47	1.00
301.757813	-5.53	174.69	1.00
303.222656	-5.65	175.02	1.00
304.687500	-5.75	175.45	1.00
306.152344	-5.85	175.97	1.00
307.617188	-5.92	176.59	0.99
309.082031	-5.98	177.21	0.99
310.546875	-6.00	177.80	0.99
312.011719	-6.02	178.29	0.99
313.476563	-6.04	178.68	1.00
314.941406	-6.07	178.96	0.99
316.406250	-6.11	179.28	1.00
317.871094	-6.15	179.66	1.00
319.335938	-6.18	-179.90	1.00
320.800781	-6.21	-179.38	1.00
322.265625	-6.22	-178.82	0.99
323.730469	-6.22	-178.22	0.98
325.195313	-6.20	-177.67	0.99
326.660156	-6.16	-177.24	0.99
328.125000	-6.12	-176.96	0.99
329.589844	-6.09	-176.82	0.98
331.054688	-6.06	-176.72	1.00
332.519531	-6.03	-176.66	1.00
333.984375	-6.02	-176.58	0.99
335.449219	-6.00	-176.48	0.99
336.914063	-5.99	-176.37	0.99
338.378906	-5.97	-176.32	0.99
339.843750	-5.96	-176.31	1.00
341.308594	-5.96	-176.30	1.00
342.773438	-5.96	-176.25	0.99
344.238281	-5.97	-176.19	0.99
345.703125	-5.97	-176.07	0.99
347.167969	-5.97	-175.95	0.99
348.632813	-5.97	-175.78	1.00
350.097656	-5.97	-175.58	1.00
351.562500	-5.96	-175.37	1.00
353.027344	-5.94	-175.16	1.00
354.492188	-5.92	-174.94	1.00
355.957031	-5.89	-174.72	1.00
357.421875	-5.85	-174.52	1.00
358.886719	-5.81	-174.37	0.99
360.351563	-5.76	-174.29	0.99
361.816406	-5.71	-174.30	1.00
363.281250	-5.67	-174.42	0.99
364.746094	-5.64	-174.61	0.99
366.210938	-5.63	-174.85	1.00
367.675781	-5.62	-175.10	1.00
369.140625	-5.61	-175.36	1.00
370.605469	-5.61	-175.62	1.00
372.070313	-5.62	-175.87	1.00
373.535156	-5.62	-176.09	1.00
375.000000	-5.63	-176.28	1.00
376.464844	-5.63	-176.46	1.00
377.929688	-5.62	-176.65	1.00
379.394531	-5.61	-176.87	1.00
380.859375	-5.60	-177.14	1.00
382.324219	-5.59	-177.44	0.99
383.789063	-5.58	-177.79	1.00
385.253906	-5.58	-178.25	1.00
386.718750	-5.60	-178.80	1.00
388.183594	-5.63	-179.37	1.00
389.648438	-5.67	-179.94	1.00
391.113281	-5.73	179.52	1.00
392.578125	-5.81	179.02	0.99
394.042969	-5.90	178.60	1.00
395.507813	-6.00	178.28	1.00
396.972656	-6.12	178.10	1.00
398.437500	-6.24	178.04	1.00
399.902344	-6.37	178.08	1.00
401.367188	-6.49	178.20	1.00
402.832031	-6.61	178.41	1.00
404.296875	-6.73	178.70	1.00
405.761719	-6.84	179.07	0.99
407.226563	-6.95	179.55	1.00
408.691406	-7.06	-179.88	0.99
410.156250	-7.14	-179.22	0.98
411.621094	-7.21	-178.53	0.99
413.085938	-7.26	-177.86	1.00
414.550781	-7.30	-177.21	1.00
416.015625	-7.33	-176.56	1.00
417.480469	-7.35	-175.93	1.00
418.945313	-7.37	-175.32	0.99
420.410156	-7.38	-174.74	1.00
421.875000	-7.38	-174.23	0.99
423.339844	-7.38	-173.79	0.99
424.804688	-7.39	-173.43	0.99
426.269531	-7.40	-173.17	0.99
427.734375	-7.43	-173.00	0.99
429.199219	-7.47	-172.84	0.98
430.664063	-7.53	-172.63	0.99
432.128906	-7.60	-172.28	0.99
433.593750	-7.67	-171.77	0.99
435.058594	-7.74	-171.16	1.00
436.523438	-7.81	-170.46	0.99
437.988281	-7.86	-169.69	0.99
439.453125	-7.90	-168.87	0.98
440.917969	-7.93	-168.02	0.98
442.382813	-7.94	-167.15	0.99
443.847656	-7.94	-166.29	0.98
445.312500	-7.92	-165.45	0.99
446.777344	-7.90	-164.64	1.00
448.242188	-7.88	-163.87	1.00
449.707031	-7.85	-163.11	1.00
451.171875	-7.82	-162.38	1.00
452.636719	-7.79	-161.66	1.00
454.101563	-7.74	-160.95	1.00
455.566406	-7.69	-160.26	1.00
457.031250	-7.64	-159.60	0.99
458.496094	-7.57	-158.98	0.99
459.960938	-7.50	-158.38	0.99
461.425781	-7.42	-157.83	0.99
462.890625	-7.34	-157.34	0.99
464.355469	-7.25	-156.91	1.00
465.820313	-7.16	-156.57	0.99
467.285156	-7.07	-156.30	1.00
468.750000	-6.98	-156.12	0.98
470.214844	-6.88	-156.06	0.99
471.679688	-6.79	-156.15	0.95
473.144531	-6.72	-156.43	0.97
474.609375	-6.67	-156.88	0.95
476.074219	-6.64	-157.33	0.93
477.539063	-6.63	-157.69	0.98
479.003906	-6.63	-157.98	0.96
480.468750	-6.63	-158.25	0.79
481.933594	-6.62	-158.51	0.85
483.398438	-6.62	-158.76	0.74
484.863281	-6.63	-158.92	0.89
486.328125	-6.65	-158.73	0.95
487.792969	-6.68	-158.44	0.94
489.257813	-6.70	-158.08	0.97
490.722656	-6.70	-157.67	1.00
492.187500	-6.69	-157.26	0.99
493.652344	-6.67	-156.83	0.99
495.117188	-6.65	-156.42	0.99
496.582031	-6.61	-156.02	0.99
498.046875	-6.58	-155.64	0.98
499.511719	-6.54	-155.29	0.96
500.976563	-6.51	-154.97	0.98
502.441406	-6.47	-154.67	1.00
503.906250	-6.44	-154.37	1.00
505.371094	-6.40	-154.07	1.00
506.835938	-6.37	-153.77	1.00
508.300781	-6.34	-153.47	1.00
509.765625	-6.31	-153.19	1.00
511.230469	-6.28	-152.90	1.00
512.695313	-6.26	-152.60	1.00
514.160156	-6.24	-152.28	1.00
515.625000	-6.22	-151.93	1.00
517.089844	-6.20	-151.57	1.00
518.554688	-6.18	-151.19	1.00
520.019531	-6.16	-150.79	1.00
521.484375	-6.14	-150.36	1.00
522.949219	-6.13	-149.90	1.00
524.414063	-6.11	-149.39	1.00
525.878906	-6.10	-148.83	1.00
527.343750	-6.08	-148.24	1.00
528.808594	-6.05	-147.62	1.00
530.273438	-6.03	-146.98	0.99
531.738281	-5.99	-146.31	0.99
533.203125	-5.95	-145.61	0.99
534.667969	-5.90	-144.89	0.99
536.132813	-5.83	-144.18	0.99
537.597656	-5.74	-143.49	1.00
539.062500	-5.65	-142.82	0.99
540.527344	-5.54	-142.18	1.00
541.992188	-5.42	-141.58	1.00
543.457031	-5.30	-141.01	0.99
544.921875	-5.16	-140.49	0.99
546.386719	-5.01	-140.02	0.99
547.851563	-4.86	-139.63	0.99
549.316406	-4.70	-139.33	0.99
550.781250	-4.55	-139.15	0.99
552.246094	-4.40	-139.07	0.95
553.710938	-4.26	-139.06	0.97
555.175781	-4.12	-139.05	0.97
556.640625	-3.99	-139.07	0.99
558.105469	-3.85	-139.12	1.00
559.570313	-3.72	-139.21	1.00
561.035156	-3.59	-139.34	0.99
562.500000	-3.45	-139.51	0.98
563.964844	-3.32	-139.73	0.98
565.429688	-3.19	-140.04	0.94
566.894531	-3.07	-140.45	0.91
568.359375	-2.95	-141.00	0.90
569.824219	-2.86	-141.78	0.85
571.289063	-2.78	-142.46	0.92
572.753906	-2.71	-143.00	0.95
574.218750	-2.64	-143.44	0.97
575.683594	-2.57	-143.79	0.94
577.148438	-2.50	-144.07	0.97
578.613281	-2.43	-144.30	0.98
580.078125	-2.35	-144.52	0.99
581.542969	-2.27	-144.73	0.99
583.007813	-2.18	-144.95	0.97
584.472656	-2.09	-145.19	0.98
585.937500	-1.99	-145.44	0.99
587.402344	-1.90	-145.72	0.98
588.867188	-1.80	-146.03	0.99
590.332031	-1.70	-146.34	0.99
591.796875	-1.62	-146.68	0.93
593.261719	-1.53	-147.02	0.87
594.726563	-1.44	-147.42	0.81
596.191406	-1.35	-147.85	0.95
597.656250	-1.26	-148.30	0.94
599.121094	-1.16	-148.75	0.97
600.585938	-1.06	-149.24	0.98
602.050781	-0.95	-149.75	0.98
603.515625	-0.85	-150.31	0.92
604.980469	-0.74	-150.92	0.91
606.445313	-0.64	-151.57	0.97
607.910156	-0.54	-152.23	0.96
609.375000	-0.45	-152.94	0.92
610.839844	-0.36	-153.67	0.88
612.304688	-0.28	-154.42	0.93
613.769531	-0.20	-155.21	0.96
615.234375	-0.13	-156.05	0.92
616.699219	-0.06	-156.92	0.92
618.164063	0.00	-157.82	0.90
619.628906	0.06	-158.72	0.96
621.093750	0.11	-159.64	0.97
622.558594	0.15	-160.65	0.97
624.023438	0.18	-161.70	0.94
625.488281	0.20	-162.73	0.99
626.953125	0.21	-163.73	0.99
628.417969	0.21	-164.71	0.99
629.882813	0.21	-165.68	0.98
631.347656	0.20	-166.64	0.98
632.812500	0.19	-167.59	0.99
634.277344	0.18	-168.56	0.99
635.742188	0.16	-169.60	0.99
637.207031	0.14	-170.72	0.98
638.671875	0.10	-171.95	0.79
640.136719	0.05	-173.32	0.86
641.601563	-0.02	-174.47	0.90
643.066406	-0.09	-175.48	0.95
644.531250	-0.17	-176.40	0.98
645.996094	-0.26	-177.24	0.98
647.460938	-0.35	-178.00	1.00
648.925781	-0.45	-178.70	1.00
650.390625	-0.55	-179.33	1.00
651.855469	-0.66	-179.92	0.99
653.320313	-0.77	179.55	0.96
654.785156	-0.89	179.10	0.98
656.250000	-1.01	178.74	0.99
657.714844	-1.13	178.43	0.99
659.179688	-1.25	178.16	0.98
660.644531	-1.36	177.93	0.99
662.109375	-1.49	177.74	0.99
663.574219	-1.62	177.65	0.96
665.039063	-1.75	177.66	0.97
666.503906	-1.89	177.78	0.95
667.968750	-2.02	177.98	0.99
669.433594	-2.15	178.24	0.93
670.898438	-2.27	178.55	0.93
672.363281	-2.36	178.88	0.98
673.828125	-2.45	179.22	0.97
675.292969	-2.52	179.57	0.99
676.757813	-2.57	179.93	0.99
678.222656	-2.62	-179.73	0.99
679.687500	-2.66	-179.38	1.00
681.152344	-2.70	-179.04	1.00
682.617188	-2.73	-178.69	0.99
684.082031	-2.76	-178.33	0.99
685.546875	-2.79	-177.96	0.99
687.011719	-2.80	-177.60	0.99
688.476563	-2.81	-177.24	0.99
689.941406	-2.81	-176.90	0.99
691.406250	-2.81	-176.57	0.99
692.871094	-2.79	-176.26	1.00
694.335938	-2.77	-175.97	0.99
695.800781	-2.74	-175.70	0.99
697.265625	-2.71	-175.48	0.99
698.730469	-2.68	-175.29	0.98
700.195313	-2.65	-175.16	0.99
701.660156	-2.61	-175.08	0.98
703.125000	-2.58	-175.06	0.97
704.589844	-2.55	-175.10	0.97
706.054688	-2.53	-175.17	0.96
707.519531	-2.50	-175.28	0.98
708.984375	-2.48	-175.42	0.94
710.449219	-2.46	-175.60	0.87
711.914063	-2.43	-175.80	0.84
713.378906	-2.40	-176.02	0.97
714.843750	-2.38	-176.29	0.98
716.308594	-2.36	-176.60	0.99
717.773438	-2.35	-176.92	0.99
719.238281	-2.34	-177.26	0.98
720.703125	-2.34	-177.63	0.98
722.167969	-2.34	-178.01	0.99
723.632813	-2.34	-178.42	0.99
725.097656	-2.35	-178.86	1.00
726.562500	-2.36	-179.33	1.00
728.027344	-2.38	-179.82	0.99
729.492188	-2.40	179.66	0.92
730.957031	-2.44	179.11	0.64
732.421875	-2.48	178.57	0.73
733.886719	-2.53	178.15	0.76
735.351563	-2.57	177.80	0.88
736.816406	-2.61	177.49	0.98
738.281250	-2.66	177.24	1.00
739.746094	-2.70	177.01	0.99
741.210938	-2.74	176.82	1.00
742.675781	-2.77	176.66	1.00
744.140625	-2.81	176.52	1.00
745.605469	-2.84	176.39	1.00
747.070313	-2.87	176.28	1.00
748.535156	-2.90	176.18	1.00
750.000000	-2.92	176.08	0.99
751.464844	-2.95	175.98	0.99
752.929688	-2.97	175.90	1.00
754.394531	-2.99	175.83	1.00
755.859375	-3.02	175.78	1.00
757.324219	-3.04	175.75	1.00
758.789063	-3.06	175.73	1.00
760.253906	-3.07	175.73	1.00
761.718750	-3.09	175.74	0.99
763.183594	-3.09	175.75	1.00
764.648438	-3.10	175.76	1.00
766.113281	-3.09	175.78	0.99
767.578125	-3.09	175.78	0.99
769.042969	-3.07	175.77	0.99
770.507813	-3.05	175.74	1.00
771.972656	-3.03	175.70	0.99
773.437500	-3.01	175.62	0.99
774.902344	-2.98	175.51	0.99
776.367188	-2.95	175.37	1.00
777.832031	-2.92	175.16	1.00
779.296875	-2.90	174.88	0.99
780.761719	-2.88	174.54	0.95
782.226563	-2.86	174.08	0.93
783.691406	-2.86	173.41	0.80
785.156250	-2.87	172.63	0.92
786.621094	-2.90	171.97	0.95
788.085938	-2.94	171.47	0.98
789.550781	-2.99	171.11	0.99
791.015625	-3.05	170.83	0.99
792.480469	-3.11	170.64	0.98
793.945313	-3.17	170.51	0.99
795.410156	-3.23	170.41	1.00
796.875000	-3.29	170.36	1.00
798.339844	-3.35	170.33	1.00
799.804688	-3.41	170.33	1.00
801.269531	-3.47	170.35	1.00
802.734375	-3.53	170.39	1.00
804.199219	-3.58	170.44	1.00
805.664063	-3.64	170.52	1.00
807.128906	-3.69	170.62	1.00
808.593750	-3.74	170.73	1.00
810.058594	-3.79	170.86	1.00
811.523438	-3.83	170.99	1.00
812.988281	-3.87	171.14	1.00
814.453125	-3.92	171.30	1.00
815.917969	-3.96	171.46	1.00
817.382813	-4.00	171.63	1.00
818.847656	-4.03	171.81	1.00
820.312500	-4.07	171.99	1.00
821.777344	-4.10	172.17	1.00
823.242188	-4.13	172.35	1.00
824.707031	-4.16	172.53	1.00
826.171875	-4.18	172.71	0.99
827.636719	-4.21	172.90	1.00
829.101563	-4.24	173.11	1.00
830.566406	-4.27	173.32	1.00
832.031250	-4.30	173.56	0.99
833.496094	-4.32	173.81	1.00
834.960938	-4.35	174.08	0.99
836.425781	-4.37	174.36	0.99
837.890625	-4.38	174.65	0.98
839.355469	-4.39	174.94	1.00
840.820313	-4.40	175.22	0.99
842.285156	-4.40	175.50	0.99
843.750000	-4.40	175.78	0.99
845.214844	-4.40	176.05	1.00
846.679688	-4.39	176.31	1.00
848.144531	-4.39	176.56	1.00
849.609375	-4.38	176.79	1.00
851.074219	-4.36	177.02	0.99
852.539063	-4.35	177.22	1.00
854.003906	-4.33	177.40	1.00
855.468750	-4.31	177.56	1.00
856.933594	-4.29	177.69	1.00
858.398438	-4.28	177.79	1.00
859.863281	-4.26	177.86	1.00
861.328125	-4.25	177.90	1.00
862.792969	-4.23	177.90	0.99
864.257813	-4.22	177.87	0.98
865.722656	-4.22	177.81	0.99
867.187500	-4.22	177.75	0.99
868.652344	-4.22	177.70	0.99
870.117188	-4.23	177.68	1.00
871.582031	-4.24	177.68	1.00
873.046875	-4.26	177.70	0.99
874.511719	-4.27	177.75	0.99
875.976563	-4.29	177.82	0.99
877.441406	-4.30	177.92	0.99
878.906250	-4.32	178.05	1.00
880.371094	-4.33	178.19	0.99
881.835938	-4.34	178.34	0.99
883.300781	-4.34	178.49	0.99
884.765625	-4.34	178.63	1.00
886.230469	-4.34	178.77	1.00
887.695313	-4.33	178.89	0.99
889.160156	-4.33	179.01	0.99
890.625000	-4.32	179.12	1.00
892.089844	-4.31	179.20	1.00
893.554688	-4.29	179.27	1.00
895.019531	-4.29	179.33	1.00
896.484375	-4.28	179.36	1.00
897.949219	-4.27	179.38	1.00
899.414063	-4.26	179.40	1.00
900.878906	-4.26	179.42	1.00
902.343750	-4.26	179.43	1.00
903.808594	-4.26	179.45	1.00
905.273438	-4.25	179.46	1.00
906.738281	-4.25	179.46	1.00
908.203125	-4.25	179.46	0.99
909.667969	-4.26	179.47	1.00
911.132813	-4.26	179.48	1.00
912.597656	-4.26	179.51	1.00
914.062500	-4.27	179.55	1.00
915.527344	-4.27	179.60	1.00
916.992188	-4.28	179.65	1.00
918.457031	-4.28	179.72	1.00
919.921875	-4.28	179.79	1.00
921.386719	-4.28	179.86	1.00
922.851563	-4.28	179.94	1.00
924.316406	-4.28	-179.99	1.00
925.781250	-4.28	-179.91	1.00
927.246094	-4.27	-179.84	1.00
928.710938	-4.26	-179.76	1.00
930.175781	-4.26	-179.69	1.00
931.640625	-4.25	-179.62	1.00
933.105469	-4.24	-179.56	1.00
934.570313	-4.22	-179.51	1.00
936.035156	-4.21	-179.48	1.00
937.500000	-4.19	-179.46	1.00
938.964844	-4.18	-179.47	1.00
940.429688	-4.16	-179.49	1.00
941.894531	-4.15	-179.53	1.00
943.359375	-4.13	-179.59	1.00
944.824219	-4.12	-179.67	0.99
946.289063	-4.11	-179.78	1.00
947.753906	-4.10	-179.91	1.00
949.218750	-4.10	179.95	1.00
950.683594	-4.10	179.81	1.00
952.148438	-4.10	179.66	1.00
953.613281	-4.11	179.52	1.00
955.078125	-4.11	179.39	1.00
956.542969	-4.12	179.27	0.99
958.007813	-4.14	179.15	1.00
959.472656	-4.15	179.05	1.00
960.937500	-4.16	178.96	1.00
962.402344	-4.18	178.88	1.00
963.867188	-4.19	178.82	1.00
965.332031	-4.21	178.76	0.99
966.796875	-4.22	178.72	1.00
968.261719	-4.24	178.68	1.00
969.726563	-4.26	178.66	0.99
971.191406	-4.28	178.64	0.99
972.656250	-4.29	178.62	0.98
974.121094	-4.31	178.58	0.99
975.585938	-4.33	178.55	0.99
977.050781	-4.35	178.52	0.98
978.515625	-4.37	178.49	0.99
979.980469	-4.39	178.48	0.99
981.445313	-4.42	178.50	0.98
982.910156	-4.45	178.54	0.99
984.375000	-4.47	178.61	1.00
985.839844	-4.50	178.68	0.97
987.304688	-4.52	178.77	0.99
988.769531	-4.54	178.87	0.99
990.234375	-4.56	178.97	0.99
991.699219	-4.58	179.08	0.99
993.164063	-4.60	179.20	0.99
994.628906	-4.62	179.34	0.99
996.093750	-4.64	179.50	1.00
997.558594	-4.65	179.66	0.99
999.023438	-4.66	179.83	0.99
1000.488281	-4.67	179.99	0.99
1001.953125	-4.68	-179.84	0.99
1003.417969	-4.68	-179.68	1.00
1004.882813	-4.69	-179.53	1.00
1006.347656	-4.69	-179.37	0.99
1007.812500	-4.69	-179.21	0.98
1009.277344	-4.69	-179.05	0.99
1010.742188	-4.69	-178.89	0.98
1012.207031	-4.69	-178.75	0.99
1013.671875	-4.68	-178.62	0.98
1015.136719	-4.68	-178.49	0.99
1016.601563	-4.68	-178.37	1.00
1018.066406	-4.67	-178.25	1.00
1019.531250	-4.67	-178.14	1.00
1020.996094	-4.67	-178.02	0.99
1022.460938	-4.66	-177.90	0.99
1023.925781	-4.66	-177.80	1.00
1025.390625	-4.65	-177.70	1.00
1026.855469	-4.64	-177.62	1.00
1028.320313	-4.63	-177.54	1.00
1029.785156	-4.63	-177.46	1.00
1031.250000	-4.62	-177.39	1.00
1032.714844	-4.62	-177.32	1.00
1034.179688	-4.62	-177.25	0.99
1035.644531	-4.62	-177.18	0.99
1037.109375	-4.62	-177.09	0.99
1038.574219	-4.62	-176.99	0.98
1040.039063	-4.62	-176.88	1.00
1041.503906	-4.62	-176.76	1.00
1042.968750	-4.61	-176.64	0.99
1044.433594	-4.61	-176.52	1.00
1045.898438	-4.60	-176.41	1.00
1047.363281	-4.59	-176.30	1.00
1048.828125	-4.59	-176.19	1.00
1050.292969	-4.58	-176.07	1.00
1051.757813	-4.57	-175.96	1.00
1053.222656	-4.56	-175.84	1.00
1054.687500	-4.55	-175.72	0.99
1056.152344	-4.53	-175.60	1.00
1057.617188	-4.52	-175.49	1.00
1059.082031	-4.50	-175.38	1.00
1060.546875	-4.48	-175.29	0.99
1062.011719	-4.46	-175.21	1.00
1063.476563	-4.44	-175.14	1.00
1064.941406	-4.42	-175.08	1.00
1066.406250	-4.39	-175.04	1.00
1067.871094	-4.37	-175.02	0.99
1069.335938	-4.35	-175.00	0.99
1070.800781	-4.34	-174.99	1.00
1072.265625	-4.32	-174.97	1.00
1073.730469	-4.30	-174.95	1.00
1075.195313	-4.29	-174.94	1.00
1076.660156	-4.27	-174.92	1.00
1078.125000	-4.25	-174.91	1.00
1079.589844	-4.24	-174.89	1.00
1081.054688	-4.22	-174.88	0.99
1082.519531	-4.20	-174.86	0.99
1083.984375	-4.18	-174.86	0.99
1085.449219	-4.16	-174.86	0.99
1086.914063	-4.14	-174.87	0.99
1088.378906	-4.12	-174.88	1.00
1089.843750	-4.10	-174.91	1.00
