	NT2000-170-C		
395.507813	-16.44	4.40	1.00
396.972656	-16.28	4.15	1.00
398.437500	-16.11	3.81	1.00
399.902344	-15.93	3.38	1.00
401.367188	-15.76	2.83	1.00
402.832031	-15.60	2.17	1.00
404.296875	-15.44	1.43	1.00
405.761719	-15.29	0.63	1.00
407.226563	-15.15	-0.22	1.00
408.691406	-15.02	-1.12	1.00
410.156250	-14.89	-2.06	1.00
411.621094	-14.77	-3.04	1.00
413.085938	-14.67	-4.08	1.00
414.550781	-14.58	-5.12	0.99
416.015625	-14.50	-6.15	1.00
417.480469	-14.43	-7.15	1.00
418.945313	-14.37	-8.12	1.00
420.410156	-14.32	-9.10	1.00
421.875000	-14.27	-10.07	1.00
423.339844	-14.23	-11.03	1.00
424.804688	-14.21	-11.97	0.99
426.269531	-14.19	-12.84	0.99
427.734375	-14.19	-13.61	0.97
429.199219	-14.21	-14.22	0.92
430.664063	-14.20	-14.73	0.96
432.128906	-14.19	-15.21	0.98
433.593750	-14.17	-15.70	0.99
435.058594	-14.15	-16.19	0.99
436.523438	-14.13	-16.66	0.98
437.988281	-14.11	-17.05	0.93
439.453125	-14.08	-17.37	0.95
440.917969	-14.03	-17.71	0.98
442.382813	-13.97	-18.09	0.99
443.847656	-13.91	-18.51	1.00
445.312500	-13.84	-18.97	1.00
446.777344	-13.77	-19.45	1.00
448.242188	-13.70	-19.92	1.00
449.707031	-13.61	-20.39	0.98
451.171875	-13.52	-20.90	0.99
452.636719	-13.41	-21.48	1.00
454.101563	-13.31	-22.15	0.99
455.566406	-13.21	-22.91	1.00
457.031250	-13.11	-23.73	1.00
458.496094	-13.02	-24.62	1.00
459.960938	-12.93	-25.56	1.00
461.425781	-12.85	-26.55	1.00
462.890625	-12.78	-27.57	1.00
464.355469	-12.72	-28.60	1.00
465.820313	-12.67	-29.59	1.00
467.285156	-12.64	-30.55	1.00
468.750000	-12.60	-31.47	1.00
470.214844	-12.57	-32.38	0.99
471.679688	-12.55	-33.29	0.99
473.144531	-12.54	-34.12	1.00
474.609375	-12.55	-34.83	0.99
476.074219	-12.56	-35.36	1.00
477.539063	-12.58	-35.67	1.00
479.003906	-12.62	-35.75	0.99
480.468750	-12.66	-35.56	0.97
481.933594	-12.71	-35.02	0.93
483.398438	-12.76	-34.20	0.96
484.863281	-12.82	-33.25	0.94
486.328125	-12.87	-32.31	0.96
487.792969	-12.91	-31.51	0.95
489.257813	-12.95	-30.89	0.98
490.722656	-12.98	-30.47	0.99
492.187500	-13.01	-30.23	0.99
493.652344	-13.04	-30.14	0.99
495.117188	-13.07	-30.15	1.00
496.582031	-13.10	-30.22	1.00
498.046875	-13.12	-30.34	1.00
499.511719	-13.14	-30.48	1.00
500.976563	-13.16	-30.64	0.99
502.441406	-13.17	-30.83	1.00
503.906250	-13.17	-31.06	1.00
505.371094	-13.18	-31.33	1.00
506.835938	-13.18	-31.64	0.99
508.300781	-13.19	-31.94	1.00
509.765625	-13.19	-32.23	0.99
511.230469	-13.18	-32.51	0.99
512.695313	-13.17	-32.84	0.99
514.160156	-13.17	-33.21	1.00
515.625000	-13.16	-33.61	0.99
517.089844	-13.16	-34.03	1.00
518.554688	-13.16	-34.43	1.00
520.019531	-13.16	-34.79	1.00
521.484375	-13.17	-35.10	0.99
522.949219	-13.18	-35.34	0.99
524.414063	-13.18	-35.48	0.97
525.878906	-13.19	-35.52	0.85
527.343750	-13.17	-35.51	0.92
528.808594	-13.12	-35.48	0.87
530.273438	-13.04	-35.46	0.77
531.738281	-12.93	-35.49	0.97
533.203125	-12.82	-35.61	0.97
534.667969	-12.70	-35.84	0.99
536.132813	-12.59	-36.18	1.00
537.597656	-12.48	-36.61	1.00
539.062500	-12.37	-37.11	1.00
540.527344	-12.27	-37.65	1.00
541.992188	-12.16	-38.23	1.00
543.457031	-12.06	-38.84	1.00
544.921875	-11.96	-39.50	1.00
546.386719	-11.86	-40.19	1.00
547.851563	-11.76	-40.90	1.00
549.316406	-11.67	-41.63	1.00
550.781250	-11.57	-42.39	1.00
552.246094	-11.48	-43.16	1.00
553.710938	-11.40	-43.94	1.00
555.175781	-11.31	-44.72	1.00
556.640625	-11.23	-45.52	1.00
558.105469	-11.15	-46.31	1.00
559.570313	-11.07	-47.11	1.00
561.035156	-10.99	-47.90	1.00
562.500000	-10.91	-48.68	1.00
563.964844	-10.84	-49.45	1.00
565.429688	-10.76	-50.22	1.00
566.894531	-10.68	-51.01	1.00
568.359375	-10.61	-51.80	1.00
569.824219	-10.54	-52.60	1.00
571.289063	-10.47	-53.38	1.00
572.753906	-10.40	-54.15	0.98
574.218750	-10.33	-54.87	0.98
575.683594	-10.26	-55.54	0.99
577.148438	-10.18	-56.20	1.00
578.613281	-10.10	-56.87	1.00
580.078125	-10.01	-57.55	1.00
581.542969	-9.92	-58.24	1.00
583.007813	-9.82	-58.95	1.00
584.472656	-9.72	-59.69	1.00
585.937500	-9.62	-60.46	1.00
587.402344	-9.52	-61.28	1.00
588.867188	-9.42	-62.15	1.00
590.332031	-9.32	-63.07	1.00
591.796875	-9.22	-64.06	1.00
593.261719	-9.13	-65.09	1.00
594.726563	-9.04	-66.19	0.99
596.191406	-8.96	-67.32	1.00
597.656250	-8.89	-68.48	1.00
599.121094	-8.83	-69.64	1.00
600.585938	-8.77	-70.81	1.00
602.050781	-8.71	-72.00	1.00
603.515625	-8.66	-73.20	1.00
604.980469	-8.62	-74.43	1.00
606.445313	-8.60	-75.66	0.98
607.910156	-8.57	-76.79	0.98
609.375000	-8.56	-77.81	0.95
610.839844	-8.56	-78.68	0.96
612.304688	-8.55	-79.45	0.95
613.769531	-8.54	-80.18	0.98
615.234375	-8.52	-80.90	1.00
616.699219	-8.51	-81.63	1.00
618.164063	-8.50	-82.37	0.99
619.628906	-8.48	-83.12	0.99
621.093750	-8.48	-83.91	1.00
622.558594	-8.49	-84.74	0.99
624.023438	-8.50	-85.53	0.97
625.488281	-8.53	-86.17	0.99
626.953125	-8.57	-86.57	0.98
628.417969	-8.63	-86.58	0.88
629.882813	-8.71	-85.92	0.95
631.347656	-8.80	-84.77	0.95
632.812500	-8.91	-83.11	0.97
634.277344	-9.03	-81.13	0.99
635.742188	-9.16	-78.84	0.98
637.207031	-9.29	-76.34	0.99
638.671875	-9.43	-73.80	0.97
640.136719	-9.56	-71.27	0.85
641.601563	-9.68	-68.76	0.98
643.066406	-9.79	-66.24	0.93
644.531250	-9.89	-63.80	0.91
645.996094	-9.98	-61.47	0.98
647.460938	-10.06	-59.29	0.96
648.925781	-10.13	-57.29	0.95
650.390625	-10.19	-55.49	0.98
651.855469	-10.23	-53.89	0.96
653.320313	-10.27	-52.46	0.97
654.785156	-10.30	-51.18	0.97
656.250000	-10.32	-50.06	0.99
657.714844	-10.33	-49.06	0.94
659.179688	-10.34	-48.15	0.98
660.644531	-10.34	-47.34	0.99
662.109375	-10.35	-46.59	0.98
663.574219	-10.36	-45.86	0.98
665.039063	-10.37	-45.12	0.98
666.503906	-10.38	-44.30	0.97
667.968750	-10.41	-43.34	0.94
669.433594	-10.44	-42.17	0.94
670.898438	-10.49	-40.68	0.72
672.363281	-10.53	-39.00	0.25
673.828125	-10.57	-37.34	0.66
675.292969	-10.60	-35.82	0.93
676.757813	-10.63	-34.45	0.93
678.222656	-10.65	-33.22	0.84
679.687500	-10.68	-32.17	0.99
681.152344	-10.71	-31.51	1.00
682.617188	-10.76	-31.17	1.00
684.082031	-10.81	-31.07	1.00
685.546875	-10.86	-31.15	0.99
687.011719	-10.91	-31.36	0.99
688.476563	-10.97	-31.67	1.00
689.941406	-11.02	-32.07	1.00
691.406250	-11.08	-32.54	1.00
692.871094	-11.13	-33.10	1.00
694.335938	-11.17	-33.74	1.00
695.800781	-11.22	-34.45	1.00
697.265625	-11.27	-35.20	1.00
698.730469	-11.31	-35.98	1.00
700.195313	-11.36	-36.79	1.00
701.660156	-11.40	-37.62	1.00
703.125000	-11.44	-38.49	1.00
704.589844	-11.47	-39.38	0.99
706.054688	-11.51	-40.27	1.00
707.519531	-11.55	-41.15	0.98
708.984375	-11.58	-41.99	0.99
710.449219	-11.61	-42.80	1.00
711.914063	-11.64	-43.59	1.00
713.378906	-11.66	-44.36	1.00
714.843750	-11.68	-45.11	0.99
716.308594	-11.69	-45.83	0.96
717.773438	-11.70	-46.54	0.96
719.238281	-11.71	-47.24	0.99
720.703125	-11.71	-47.93	0.98
722.167969	-11.70	-48.60	0.99
723.632813	-11.70	-49.25	0.97
725.097656	-11.68	-49.88	0.97
726.562500	-11.67	-50.50	0.99
728.027344	-11.65	-51.10	0.99
729.492188	-11.63	-51.66	1.00
730.957031	-11.61	-52.17	0.99
732.421875	-11.59	-52.64	0.98
733.886719	-11.57	-53.11	0.97
735.351563	-11.54	-53.57	0.98
736.816406	-11.52	-54.09	0.98
738.281250	-11.50	-54.65	0.99
739.746094	-11.48	-55.29	0.98
741.210938	-11.47	-55.97	0.97
742.675781	-11.46	-56.66	0.97
744.140625	-11.46	-57.26	0.96
745.605469	-11.47	-57.56	0.95
747.070313	-11.48	-57.48	0.95
748.535156	-11.50	-56.95	0.95
750.000000	-11.53	-55.95	0.98
751.464844	-11.57	-54.70	0.97
752.929688	-11.61	-53.32	0.99
754.394531	-11.65	-51.87	0.99
755.859375	-11.70	-50.39	0.99
757.324219	-11.75	-48.97	0.99
758.789063	-11.80	-47.70	0.99
760.253906	-11.86	-46.65	0.99
761.718750	-11.91	-45.83	0.98
763.183594	-11.97	-45.28	0.99
764.648438	-12.03	-45.05	0.99
766.113281	-12.10	-45.09	1.00
767.578125	-12.16	-45.33	1.00
769.042969	-12.23	-45.76	0.99
770.507813	-12.29	-46.32	1.00
771.972656	-12.35	-46.98	0.99
773.437500	-12.41	-47.74	1.00
774.902344	-12.47	-48.56	1.00
776.367188	-12.52	-49.46	1.00
777.832031	-12.58	-50.44	1.00
779.296875	-12.63	-51.51	0.99
780.761719	-12.68	-52.66	0.99
782.226563	-12.73	-53.87	0.99
783.691406	-12.79	-55.11	0.99
785.156250	-12.84	-56.38	1.00
786.621094	-12.90	-57.64	1.00
788.085938	-12.95	-58.90	1.00
789.550781	-13.01	-60.20	0.99
791.015625	-13.07	-61.54	0.99
792.480469	-13.13	-62.92	0.99
793.945313	-13.19	-64.30	0.98
795.410156	-13.26	-65.60	0.99
796.875000	-13.33	-66.75	0.99
798.339844	-13.40	-67.78	0.99
799.804688	-13.47	-68.73	0.98
801.269531	-13.54	-69.62	0.98
802.734375	-13.61	-70.46	0.99
804.199219	-13.68	-71.25	1.00
805.664063	-13.75	-71.99	1.00
807.128906	-13.81	-72.66	0.99
808.593750	-13.88	-73.27	1.00
810.058594	-13.95	-73.79	0.99
811.523438	-14.02	-74.22	0.98
812.988281	-14.10	-74.49	0.95
814.453125	-14.18	-74.62	0.98
815.917969	-14.27	-74.63	0.91
817.382813	-14.37	-74.26	0.99
818.847656	-14.47	-73.74	0.99
820.312500	-14.57	-73.06	0.96
821.777344	-14.68	-72.14	0.97
823.242188	-14.79	-71.00	0.96
824.707031	-14.90	-69.74	0.98
826.171875	-15.01	-68.47	0.98
827.636719	-15.12	-67.25	0.99
829.101563	-15.23	-66.09	0.98
830.566406	-15.33	-64.97	0.97
832.031250	-15.42	-63.89	0.98
833.496094	-15.51	-62.83	0.97
834.960938	-15.58	-61.81	0.96
836.425781	-15.66	-60.88	0.99
837.890625	-15.72	-60.03	0.95
839.355469	-15.78	-59.27	0.96
840.820313	-15.84	-58.55	0.87
842.285156	-15.88	-57.83	0.84
843.750000	-15.93	-57.05	0.96
845.214844	-15.96	-56.20	0.96
846.679688	-15.99	-55.33	0.94
848.144531	-16.01	-54.48	0.97
849.609375	-16.03	-53.74	0.99
851.074219	-16.04	-53.12	0.99
852.539063	-16.06	-52.62	0.98
854.003906	-16.06	-52.21	0.99
855.468750	-16.06	-51.90	0.97
856.933594	-16.06	-51.72	0.99
858.398438	-16.07	-51.72	0.99
859.863281	-16.07	-51.91	0.99
861.328125	-16.08	-52.26	1.00
862.792969	-16.08	-52.77	1.00
864.257813	-16.10	-53.40	1.00
865.722656	-16.11	-54.16	1.00
867.187500	-16.13	-55.02	1.00
868.652344	-16.15	-55.96	0.98
870.117188	-16.18	-56.94	0.99
871.582031	-16.22	-57.86	0.99
873.046875	-16.26	-58.67	0.99
874.511719	-16.31	-59.31	0.98
875.976563	-16.36	-59.76	0.98
877.441406	-16.41	-60.05	0.98
878.906250	-16.46	-60.21	0.97
880.371094	-16.52	-60.24	0.98
881.835938	-16.57	-60.12	0.96
883.300781	-16.62	-59.83	0.95
884.765625	-16.68	-59.40	0.95
886.230469	-16.73	-58.86	0.94
887.695313	-16.78	-58.26	0.93
889.160156	-16.83	-57.61	0.86
890.625000	-16.87	-56.91	0.94
892.089844	-16.91	-56.20	0.92
893.554688	-16.95	-55.53	0.96
895.019531	-16.99	-54.99	0.97
896.484375	-17.03	-54.58	0.99
897.949219	-17.06	-54.24	0.97
899.414063	-17.09	-53.96	0.99
900.878906	-17.12	-53.71	1.00
902.343750	-17.14	-53.49	0.99
903.808594	-17.15	-53.30	0.98
905.273438	-17.16	-53.16	0.94
906.738281	-17.17	-53.06	0.96
908.203125	-17.18	-52.98	0.93
909.667969	-17.19	-52.89	0.98
911.132813	-17.20	-52.71	0.99
912.597656	-17.20	-52.48	0.97
914.062500	-17.20	-52.20	0.97
915.527344	-17.20	-51.90	0.96
916.992188	-17.18	-51.58	0.95
918.457031	-17.16	-51.25	0.98
919.921875	-17.13	-50.91	0.96
921.386719	-17.10	-50.56	0.95
922.851563	-17.06	-50.16	0.88
924.316406	-17.02	-49.68	0.70
925.781250	-16.98	-49.17	0.66
927.246094	-16.92	-48.68	0.94
928.710938	-16.86	-48.21	0.92
930.175781	-16.80	-47.73	0.88
931.640625	-16.73	-47.21	0.95
933.105469	-16.65	-46.63	0.94
934.570313	-16.58	-46.00	0.94
936.035156	-16.50	-45.37	0.95
937.500000	-16.43	-44.88	0.99
938.964844	-16.35	-44.55	0.99
940.429688	-16.28	-44.39	0.99
941.894531	-16.22	-44.41	0.99
943.359375	-16.15	-44.56	0.99
944.824219	-16.09	-44.81	0.99
946.289063	-16.03	-45.12	1.00
947.753906	-15.97	-45.47	1.00
949.218750	-15.92	-45.85	1.00
950.683594	-15.86	-46.25	0.99
952.148438	-15.81	-46.70	0.98
953.613281	-15.76	-47.17	0.98
955.078125	-15.71	-47.57	0.97
956.542969	-15.67	-47.83	0.92
958.007813	-15.63	-47.88	0.82
959.472656	-15.59	-47.88	0.75
960.937500	-15.55	-47.89	0.91
962.402344	-15.50	-47.93	0.96
963.867188	-15.45	-48.04	0.98
965.332031	-15.39	-48.20	0.98
966.796875	-15.34	-48.44	0.99
968.261719	-15.28	-48.73	0.99
969.726563	-15.23	-49.07	0.99
971.191406	-15.18	-49.43	0.99
972.656250	-15.13	-49.76	0.99
974.121094	-15.09	-50.03	0.99
975.585938	-15.05	-50.20	1.00
977.050781	-15.01	-50.22	1.00
978.515625	-14.98	-50.07	0.99
979.980469	-14.95	-49.63	0.99
981.445313	-14.93	-48.83	0.97
982.910156	-14.91	-47.67	0.97
984.375000	-14.90	-46.29	0.97
985.839844	-14.89	-44.81	0.91
987.304688	-14.87	-43.33	0.82
988.769531	-14.86	-41.84	0.72
990.234375	-14.84	-40.34	0.92
991.699219	-14.81	-38.74	0.96
993.164063	-14.79	-37.04	0.98
994.628906	-14.76	-35.32	1.00
996.093750	-14.74	-33.64	0.99
997.558594	-14.72	-32.04	0.97
999.023438	-14.70	-30.61	0.98
1000.488281	-14.68	-29.39	0.96
1001.953125	-14.66	-28.37	0.86
1003.417969	-14.63	-27.43	0.14
1004.882813	-14.60	-26.53	0.68
1006.347656	-14.56	-25.66	0.96
1007.812500	-14.53	-24.87	0.96
1009.277344	-14.49	-24.26	0.98
1010.742188	-14.46	-23.86	0.99
1012.207031	-14.43	-23.66	0.99
1013.671875	-14.40	-23.60	1.00
1015.136719	-14.38	-23.66	1.00
1016.601563	-14.35	-23.83	1.00
1018.066406	-14.33	-24.08	1.00
1019.531250	-14.31	-24.39	0.99
1020.996094	-14.29	-24.73	0.99
1022.460938	-14.27	-25.10	0.99
1023.925781	-14.25	-25.48	1.00
1025.390625	-14.23	-25.89	1.00
1026.855469	-14.21	-26.33	1.00
1028.320313	-14.19	-26.79	1.00
1029.785156	-14.17	-27.26	1.00
1031.250000	-14.15	-27.74	1.00
1032.714844	-14.13	-28.22	1.00
1034.179688	-14.11	-28.70	1.00
1035.644531	-14.09	-29.17	0.99
1037.109375	-14.07	-29.64	1.00
1038.574219	-14.05	-30.10	1.00
1040.039063	-14.04	-30.53	1.00
1041.503906	-14.02	-30.93	1.00
1042.968750	-14.01	-31.30	1.00
1044.433594	-13.99	-31.64	0.99
1045.898438	-13.98	-31.94	1.00
1047.363281	-13.97	-32.20	0.99
1048.828125	-13.96	-32.42	0.99
1050.292969	-13.95	-32.53	0.99
1051.757813	-13.95	-32.48	0.99
1053.222656	-13.95	-32.23	0.98
1054.687500	-13.96	-31.75	0.93
1056.152344	-13.98	-31.10	0.85
1057.617188	-13.99	-30.42	0.98
1059.082031	-14.01	-29.87	0.98
1060.546875	-14.04	-29.51	0.98
1062.011719	-14.07	-29.34	0.98
1063.476563	-14.10	-29.31	0.98
1064.941406	-14.14	-29.38	0.99
1066.406250	-14.18	-29.52	0.99
1067.871094	-14.22	-29.72	0.99
1069.335938	-14.26	-29.94	0.99
1070.800781	-14.30	-30.17	0.99
1072.265625	-14.34	-30.40	0.99
1073.730469	-14.38	-30.59	0.99
1075.195313	-14.43	-30.75	0.97
1076.660156	-14.47	-30.88	0.98
1078.125000	-14.50	-30.98	0.98
1079.589844	-14.54	-31.06	0.99
1081.054688	-14.57	-31.09	0.98
