	NT2000-130-C		
402.832031	-12.41	3.89	1.00
404.296875	-12.40	3.79	1.00
405.761719	-12.40	3.69	1.00
407.226563	-12.40	3.58	1.00
408.691406	-12.40	3.46	1.00
410.156250	-12.40	3.34	1.00
411.621094	-12.40	3.23	1.00
413.085938	-12.41	3.09	1.00
414.550781	-12.42	2.94	1.00
416.015625	-12.44	2.79	1.00
417.480469	-12.46	2.65	1.00
418.945313	-12.49	2.52	1.00
420.410156	-12.51	2.38	1.00
421.875000	-12.54	2.23	1.00
423.339844	-12.57	2.09	1.00
424.804688	-12.62	1.95	1.00
426.269531	-12.67	1.87	1.00
427.734375	-12.73	1.85	0.99
429.199219	-12.80	1.94	0.98
430.664063	-12.87	2.17	0.96
432.128906	-12.92	2.46	0.98
433.593750	-12.96	2.74	0.99
435.058594	-12.99	3.02	1.00
436.523438	-13.02	3.31	0.99
437.988281	-13.05	3.63	0.98
439.453125	-13.06	3.95	0.99
440.917969	-13.07	4.24	1.00
442.382813	-13.08	4.49	1.00
443.847656	-13.09	4.74	1.00
445.312500	-13.10	5.01	1.00
446.777344	-13.11	5.31	1.00
448.242188	-13.11	5.65	0.99
449.707031	-13.11	6.04	0.94
451.171875	-13.09	6.44	0.95
452.636719	-13.05	6.80	0.99
454.101563	-13.01	7.09	1.00
455.566406	-12.97	7.33	1.00
457.031250	-12.93	7.52	1.00
458.496094	-12.89	7.67	1.00
459.960938	-12.84	7.77	1.00
461.425781	-12.80	7.85	1.00
462.890625	-12.77	7.90	1.00
464.355469	-12.73	7.96	1.00
465.820313	-12.70	8.02	1.00
467.285156	-12.66	8.05	1.00
468.750000	-12.63	8.05	1.00
470.214844	-12.61	8.04	0.99
471.679688	-12.60	8.07	0.99
473.144531	-12.59	8.18	0.99
474.609375	-12.58	8.37	0.99
476.074219	-12.57	8.64	0.99
477.539063	-12.54	8.96	0.97
479.003906	-12.50	9.31	0.93
480.468750	-12.45	9.61	0.93
481.933594	-12.40	9.81	0.98
483.398438	-12.35	9.88	1.00
484.863281	-12.30	9.85	1.00
486.328125	-12.25	9.75	1.00
487.792969	-12.20	9.58	1.00
489.257813	-12.16	9.33	1.00
490.722656	-12.12	9.01	1.00
492.187500	-12.09	8.65	1.00
493.652344	-12.07	8.24	1.00
495.117188	-12.06	7.81	1.00
496.582031	-12.05	7.36	1.00
498.046875	-12.04	6.89	1.00
499.511719	-12.05	6.40	1.00
500.976563	-12.06	5.89	1.00
502.441406	-12.07	5.37	1.00
503.906250	-12.10	4.86	1.00
505.371094	-12.14	4.38	1.00
506.835938	-12.18	3.94	1.00
508.300781	-12.22	3.54	1.00
509.765625	-12.27	3.16	1.00
511.230469	-12.32	2.81	1.00
512.695313	-12.37	2.47	1.00
514.160156	-12.43	2.15	1.00
515.625000	-12.49	1.86	1.00
517.089844	-12.55	1.59	1.00
518.554688	-12.62	1.38	1.00
520.019531	-12.70	1.22	1.00
521.484375	-12.77	1.09	1.00
522.949219	-12.84	1.00	1.00
524.414063	-12.91	0.94	0.99
525.878906	-12.97	0.91	0.99
527.343750	-13.02	0.89	0.99
528.808594	-13.07	0.85	1.00
530.273438	-13.12	0.79	1.00
531.738281	-13.16	0.70	1.00
533.203125	-13.20	0.56	1.00
534.667969	-13.25	0.38	1.00
536.132813	-13.31	0.19	1.00
537.597656	-13.38	0.01	1.00
539.062500	-13.45	-0.15	1.00
540.527344	-13.52	-0.28	1.00
541.992188	-13.60	-0.38	1.00
543.457031	-13.68	-0.46	1.00
544.921875	-13.77	-0.50	1.00
546.386719	-13.86	-0.50	1.00
547.851563	-13.96	-0.43	1.00
549.316406	-14.06	-0.31	1.00
550.781250	-14.16	-0.13	1.00
552.246094	-14.26	0.11	1.00
553.710938	-14.36	0.42	1.00
555.175781	-14.47	0.81	0.99
556.640625	-14.58	1.29	0.99
558.105469	-14.68	1.86	0.96
559.570313	-14.78	2.48	0.96
561.035156	-14.86	3.11	0.99
562.500000	-14.93	3.75	0.99
563.964844	-15.00	4.41	0.99
565.429688	-15.06	5.10	1.00
566.894531	-15.13	5.86	1.00
568.359375	-15.19	6.68	0.99
569.824219	-15.25	7.56	0.99
571.289063	-15.29	8.49	0.97
572.753906	-15.33	9.46	0.92
574.218750	-15.34	10.44	0.97
575.683594	-15.35	11.41	0.99
577.148438	-15.36	12.39	0.97
578.613281	-15.36	13.43	0.94
580.078125	-15.36	14.50	0.91
581.542969	-15.34	15.56	0.99
583.007813	-15.32	16.60	0.99
584.472656	-15.28	17.61	1.00
585.937500	-15.24	18.62	0.99
587.402344	-15.18	19.61	0.95
588.867188	-15.12	20.60	0.84
590.332031	-15.02	21.57	0.80
591.796875	-14.90	22.50	0.96
593.261719	-14.78	23.35	0.98
594.726563	-14.66	24.12	0.96
596.191406	-14.53	24.86	0.73
597.656250	-14.39	25.54	0.92
599.121094	-14.25	26.08	0.99
600.585938	-14.11	26.49	0.99
602.050781	-13.98	26.80	0.99
603.515625	-13.85	27.01	0.99
604.980469	-13.73	27.16	1.00
606.445313	-13.61	27.23	1.00
607.910156	-13.49	27.22	1.00
609.375000	-13.38	27.15	1.00
610.839844	-13.28	27.03	1.00
612.304688	-13.19	26.90	1.00
613.769531	-13.10	26.78	0.99
615.234375	-13.01	26.66	0.99
616.699219	-12.92	26.53	0.99
618.164063	-12.83	26.39	1.00
619.628906	-12.75	26.24	1.00
621.093750	-12.66	26.09	1.00
622.558594	-12.58	25.93	1.00
624.023438	-12.49	25.77	1.00
625.488281	-12.39	25.59	0.99
626.953125	-12.29	25.38	0.95
628.417969	-12.19	25.14	0.97
629.882813	-12.09	24.81	0.94
631.347656	-12.00	24.38	0.99
632.812500	-11.92	23.86	1.00
634.277344	-11.84	23.31	1.00
635.742188	-11.78	22.73	1.00
637.207031	-11.72	22.14	1.00
638.671875	-11.67	21.53	1.00
640.136719	-11.63	20.93	1.00
641.601563	-11.59	20.33	1.00
643.066406	-11.57	19.75	1.00
644.531250	-11.54	19.17	1.00
645.996094	-11.52	18.60	1.00
647.460938	-11.51	18.05	1.00
648.925781	-11.50	17.51	1.00
650.390625	-11.50	16.98	1.00
651.855469	-11.50	16.46	1.00
653.320313	-11.51	15.96	1.00
654.785156	-11.52	15.47	1.00
656.250000	-11.54	15.01	1.00
657.714844	-11.56	14.57	1.00
659.179688	-11.58	14.17	1.00
660.644531	-11.61	13.80	1.00
662.109375	-11.64	13.47	1.00
663.574219	-11.68	13.18	1.00
665.039063	-11.72	12.95	1.00
666.503906	-11.76	12.75	0.98
667.968750	-11.79	12.59	0.98
669.433594	-11.83	12.47	0.93
670.898438	-11.86	12.36	0.93
672.363281	-11.89	12.24	0.97
673.828125	-11.92	12.11	0.98
675.292969	-11.95	11.96	0.99
676.757813	-11.98	11.82	0.96
678.222656	-12.02	11.66	0.92
679.687500	-12.05	11.49	0.69
681.152344	-12.09	11.32	0.76
682.617188	-12.13	11.17	0.99
684.082031	-12.17	11.02	0.98
685.546875	-12.22	10.91	0.98
687.011719	-12.27	10.89	0.96
688.476563	-12.32	10.91	0.94
689.941406	-12.36	10.95	0.91
691.406250	-12.39	11.00	0.98
692.871094	-12.41	11.04	0.99
694.335938	-12.44	11.09	1.00
695.800781	-12.46	11.15	1.00
697.265625	-12.48	11.22	1.00
698.730469	-12.50	11.30	1.00
700.195313	-12.52	11.39	1.00
701.660156	-12.54	11.49	0.99
703.125000	-12.55	11.59	1.00
704.589844	-12.56	11.68	1.00
706.054688	-12.57	11.77	1.00
707.519531	-12.58	11.85	1.00
708.984375	-12.59	11.92	1.00
710.449219	-12.59	11.99	1.00
711.914063	-12.60	12.05	1.00
713.378906	-12.60	12.09	1.00
714.843750	-12.61	12.13	1.00
716.308594	-12.62	12.17	1.00
717.773438	-12.63	12.23	1.00
719.238281	-12.64	12.32	1.00
720.703125	-12.65	12.42	1.00
722.167969	-12.66	12.54	1.00
723.632813	-12.67	12.67	1.00
725.097656	-12.67	12.81	0.99
726.562500	-12.67	12.97	0.94
728.027344	-12.67	13.13	0.87
729.492188	-12.65	13.27	0.94
730.957031	-12.64	13.38	0.98
732.421875	-12.63	13.45	0.99
733.886719	-12.61	13.49	1.00
735.351563	-12.61	13.53	1.00
736.816406	-12.60	13.55	1.00
738.281250	-12.60	13.58	1.00
739.746094	-12.60	13.63	1.00
741.210938	-12.61	13.71	0.99
742.675781	-12.61	13.82	0.97
744.140625	-12.62	13.99	0.93
745.605469	-12.62	14.20	0.51
747.070313	-12.61	14.43	0.90
748.535156	-12.59	14.64	0.93
750.000000	-12.55	14.81	0.99
751.464844	-12.52	14.94	0.99
752.929688	-12.48	15.03	0.99
754.394531	-12.45	15.07	1.00
755.859375	-12.41	15.08	1.00
757.324219	-12.38	15.06	1.00
758.789063	-12.35	15.02	0.99
760.253906	-12.32	14.96	0.98
761.718750	-12.29	14.88	0.99
763.183594	-12.26	14.75	0.99
764.648438	-12.23	14.56	1.00
766.113281	-12.21	14.36	1.00
767.578125	-12.20	14.14	1.00
769.042969	-12.18	13.92	1.00
770.507813	-12.17	13.71	1.00
771.972656	-12.17	13.50	1.00
773.437500	-12.16	13.31	1.00
774.902344	-12.16	13.11	1.00
776.367188	-12.16	12.91	1.00
777.832031	-12.16	12.71	1.00
779.296875	-12.16	12.51	1.00
780.761719	-12.17	12.31	1.00
782.226563	-12.18	12.12	1.00
783.691406	-12.19	11.95	1.00
785.156250	-12.21	11.81	1.00
786.621094	-12.22	11.69	1.00
788.085938	-12.24	11.58	1.00
789.550781	-12.26	11.50	1.00
791.015625	-12.27	11.43	1.00
792.480469	-12.29	11.38	1.00
793.945313	-12.31	11.35	1.00
795.410156	-12.32	11.33	0.99
796.875000	-12.33	11.32	1.00
798.339844	-12.34	11.32	1.00
799.804688	-12.35	11.31	1.00
801.269531	-12.36	11.29	1.00
802.734375	-12.37	11.28	1.00
804.199219	-12.38	11.25	1.00
805.664063	-12.39	11.23	1.00
807.128906	-12.40	11.20	1.00
808.593750	-12.41	11.19	1.00
810.058594	-12.43	11.19	1.00
811.523438	-12.45	11.21	1.00
812.988281	-12.46	11.26	1.00
814.453125	-12.48	11.31	1.00
815.917969	-12.50	11.40	1.00
817.382813	-12.53	11.52	1.00
818.847656	-12.55	11.67	0.99
820.312500	-12.57	11.87	0.99
821.777344	-12.60	12.11	0.96
823.242188	-12.62	12.39	0.88
824.707031	-12.64	12.71	0.50
826.171875	-12.65	13.01	0.91
827.636719	-12.66	13.29	0.97
829.101563	-12.66	13.53	0.99
830.566406	-12.67	13.76	1.00
832.031250	-12.67	13.97	1.00
833.496094	-12.66	14.18	1.00
834.960938	-12.66	14.37	1.00
836.425781	-12.65	14.54	1.00
837.890625	-12.64	14.71	0.99
839.355469	-12.63	14.86	0.99
840.820313	-12.61	15.03	0.98
842.285156	-12.59	15.19	0.96
843.750000	-12.57	15.35	0.96
845.214844	-12.54	15.51	0.98
846.679688	-12.50	15.64	0.97
848.144531	-12.45	15.74	0.98
849.609375	-12.41	15.78	0.98
851.074219	-12.37	15.77	0.99
852.539063	-12.34	15.73	1.00
854.003906	-12.31	15.66	1.00
855.468750	-12.28	15.57	1.00
856.933594	-12.25	15.47	1.00
858.398438	-12.22	15.35	1.00
859.863281	-12.19	15.20	1.00
861.328125	-12.17	15.04	1.00
862.792969	-12.15	14.86	1.00
864.257813	-12.14	14.67	1.00
865.722656	-12.12	14.48	1.00
867.187500	-12.11	14.29	1.00
868.652344	-12.10	14.10	1.00
870.117188	-12.10	13.93	1.00
871.582031	-12.09	13.78	1.00
873.046875	-12.09	13.62	1.00
874.511719	-12.09	13.48	1.00
875.976563	-12.09	13.33	1.00
877.441406	-12.09	13.18	1.00
878.906250	-12.09	13.04	1.00
880.371094	-12.10	12.91	1.00
881.835938	-12.10	12.82	0.99
883.300781	-12.12	12.76	0.98
884.765625	-12.13	12.74	0.96
886.230469	-12.14	12.74	0.88
887.695313	-12.15	12.77	0.70
889.160156	-12.15	12.79	0.61
890.625000	-12.15	12.80	0.95
892.089844	-12.16	12.74	0.99
893.554688	-12.17	12.64	0.99
895.019531	-12.18	12.52	0.99
896.484375	-12.19	12.39	1.00
897.949219	-12.21	12.26	1.00
899.414063	-12.24	12.14	1.00
900.878906	-12.26	12.03	1.00
902.343750	-12.29	11.94	1.00
903.808594	-12.32	11.86	1.00
905.273438	-12.35	11.81	0.99
906.738281	-12.39	11.79	0.99
908.203125	-12.42	11.81	0.98
909.667969	-12.46	11.85	0.97
911.132813	-12.49	11.91	0.99
912.597656	-12.52	11.97	1.00
914.062500	-12.55	12.04	1.00
915.527344	-12.57	12.11	1.00
916.992188	-12.60	12.21	1.00
918.457031	-12.63	12.32	0.99
919.921875	-12.66	12.47	0.99
921.386719	-12.68	12.63	0.98
922.851563	-12.70	12.82	0.86
924.316406	-12.72	13.01	0.97
925.781250	-12.72	13.20	0.99
927.246094	-12.72	13.39	0.99
928.710938	-12.71	13.57	0.98
930.175781	-12.70	13.73	1.00
931.640625	-12.69	13.89	1.00
933.105469	-12.67	14.02	1.00
934.570313	-12.66	14.14	0.99
936.035156	-12.64	14.24	0.98
937.500000	-12.62	14.30	0.99
938.964844	-12.60	14.34	1.00
940.429688	-12.58	14.35	1.00
941.894531	-12.57	14.37	1.00
943.359375	-12.56	14.38	1.00
944.824219	-12.55	14.41	1.00
946.289063	-12.55	14.44	1.00
947.753906	-12.54	14.47	1.00
949.218750	-12.53	14.51	1.00
950.683594	-12.52	14.55	1.00
952.148438	-12.52	14.60	1.00
953.613281	-12.52	14.67	1.00
955.078125	-12.51	14.75	0.98
956.542969	-12.51	14.86	0.84
958.007813	-12.50	14.98	0.93
959.472656	-12.49	15.10	0.99
960.937500	-12.48	15.20	1.00
962.402344	-12.47	15.30	1.00
963.867188	-12.46	15.41	1.00
965.332031	-12.46	15.52	1.00
966.796875	-12.45	15.65	1.00
968.261719	-12.45	15.80	1.00
969.726563	-12.44	15.98	1.00
971.191406	-12.44	16.19	1.00
972.656250	-12.44	16.43	0.99
974.121094	-12.44	16.71	0.99
975.585938	-12.44	17.05	0.99
977.050781	-12.45	17.43	0.99
978.515625	-12.45	17.87	0.98
979.980469	-12.45	18.35	0.76
981.445313	-12.45	18.84	0.63
982.910156	-12.44	19.33	0.42
984.375000	-12.42	19.82	0.86
985.839844	-12.38	20.31	0.94
987.304688	-12.34	20.79	0.94
988.769531	-12.30	21.26	0.97
990.234375	-12.25	21.74	0.93
991.699219	-12.20	22.19	0.88
993.164063	-12.15	22.59	0.97
994.628906	-12.11	22.89	0.97
996.093750	-12.07	23.08	0.98
997.558594	-12.03	23.18	0.99
999.023438	-12.01	23.21	0.99
1000.488281	-11.98	23.21	0.99
1001.953125	-11.96	23.19	1.00
1003.417969	-11.94	23.17	0.99
1004.882813	-11.92	23.14	0.98
1006.347656	-11.90	23.10	0.98
1007.812500	-11.88	23.02	0.99
1009.277344	-11.87	22.90	0.99
1010.742188	-11.86	22.75	0.99
1012.207031	-11.85	22.58	1.00
1013.671875	-11.84	22.41	1.00
1015.136719	-11.84	22.25	1.00
1016.601563	-11.84	22.08	1.00
1018.066406	-11.84	21.91	1.00
1019.531250	-11.84	21.76	1.00
1020.996094	-11.85	21.63	1.00
1022.460938	-11.85	21.51	0.99
1023.925781	-11.86	21.40	0.99
1025.390625	-11.87	21.31	1.00
1026.855469	-11.87	21.22	1.00
1028.320313	-11.88	21.14	1.00
1029.785156	-11.88	21.06	1.00
1031.250000	-11.88	20.99	0.99
1032.714844	-11.89	20.93	0.99
1034.179688	-11.89	20.85	0.99
1035.644531	-11.89	20.77	0.99
1037.109375	-11.89	20.69	1.00
1038.574219	-11.90	20.62	1.00
1040.039063	-11.90	20.57	1.00
1041.503906	-11.91	20.53	1.00
1042.968750	-11.91	20.50	1.00
1044.433594	-11.92	20.49	1.00
1045.898438	-11.92	20.49	1.00
1047.363281	-11.92	20.50	0.99
1048.828125	-11.92	20.53	0.98
1050.292969	-11.92	20.59	0.98
1051.757813	-11.92	20.67	0.96
1053.222656	-11.91	20.76	0.91
1054.687500	-11.90	20.86	0.83
1056.152344	-11.89	20.93	0.98
1057.617188	-11.88	20.92	0.98
1059.082031	-11.88	20.84	0.99
1060.546875	-11.88	20.73	1.00
1062.011719	-11.88	20.60	0.99
1063.476563	-11.90	20.46	1.00
1064.941406	-11.91	20.33	1.00
1066.406250	-11.93	20.21	1.00
1067.871094	-11.95	20.11	1.00
1069.335938	-11.97	20.03	1.00
1070.800781	-12.00	19.96	1.00
1072.265625	-12.02	19.91	1.00
1073.730469	-12.05	19.88	1.00
1075.195313	-12.07	19.86	1.00
1076.660156	-12.10	19.86	1.00
1078.125000	-12.13	19.89	0.98
1079.589844	-12.16	19.93	0.93
1081.054688	-12.18	19.99	0.92
1082.519531	-12.20	20.05	0.92
1083.984375	-12.22	20.11	0.98
1085.449219	-12.24	20.16	0.99
1086.914063	-12.25	20.22	0.98
1088.378906	-12.27	20.28	0.97
1089.843750	-12.28	20.34	0.99
1091.308594	-12.30	20.40	0.99
1092.773438	-12.31	20.47	1.00
1094.238281	-12.33	20.55	1.00
1095.703125	-12.35	20.65	0.99
1097.167969	-12.36	20.76	0.98
1098.632813	-12.38	20.88	0.96
1100.097656	-12.38	21.01	0.99
1101.562500	-12.39	21.14	1.00
1103.027344	-12.40	21.26	0.99
1104.492188	-12.41	21.40	1.00
1105.957031	-12.42	21.54	0.99
1107.421875	-12.42	21.70	0.99
1108.886719	-12.43	21.87	0.98
1110.351563	-12.43	22.06	0.98
1111.816406	-12.43	22.27	0.78
1113.281250	-12.43	22.48	0.46
1114.746094	-12.42	22.69	0.93
1116.210938	-12.40	22.88	0.98
1117.675781	-12.38	23.05	0.98
1119.140625	-12.37	23.20	0.99
1120.605469	-12.35	23.34	0.99
1122.070313	-12.33	23.47	0.99
