	NT2000-140-C		
398.437500	-13.61	-0.71	1.00
399.902344	-13.58	-0.84	1.00
401.367188	-13.56	-1.01	1.00
402.832031	-13.53	-1.22	1.00
404.296875	-13.51	-1.45	1.00
405.761719	-13.49	-1.70	1.00
407.226563	-13.47	-1.98	1.00
408.691406	-13.46	-2.27	1.00
410.156250	-13.44	-2.56	1.00
411.621094	-13.43	-2.87	1.00
413.085938	-13.42	-3.22	0.99
414.550781	-13.41	-3.63	0.99
416.015625	-13.41	-4.02	1.00
417.480469	-13.41	-4.40	1.00
418.945313	-13.42	-4.79	1.00
420.410156	-13.44	-5.20	1.00
421.875000	-13.46	-5.64	1.00
423.339844	-13.49	-6.08	1.00
424.804688	-13.52	-6.52	1.00
426.269531	-13.57	-6.92	1.00
427.734375	-13.64	-7.27	0.99
429.199219	-13.71	-7.51	0.97
430.664063	-13.79	-7.61	0.96
432.128906	-13.86	-7.66	0.99
433.593750	-13.91	-7.68	0.99
435.058594	-13.96	-7.68	1.00
436.523438	-14.02	-7.66	1.00
437.988281	-14.07	-7.59	0.99
439.453125	-14.11	-7.47	0.98
440.917969	-14.14	-7.34	0.99
442.382813	-14.16	-7.24	0.99
443.847656	-14.19	-7.12	1.00
445.312500	-14.21	-6.98	1.00
446.777344	-14.24	-6.82	1.00
448.242188	-14.26	-6.63	1.00
449.707031	-14.27	-6.39	0.97
451.171875	-14.27	-6.11	0.97
452.636719	-14.26	-5.88	0.99
454.101563	-14.24	-5.71	1.00
455.566406	-14.22	-5.61	1.00
457.031250	-14.19	-5.53	1.00
458.496094	-14.17	-5.50	0.99
459.960938	-14.14	-5.51	1.00
461.425781	-14.12	-5.54	0.99
462.890625	-14.10	-5.58	0.99
464.355469	-14.09	-5.59	1.00
465.820313	-14.08	-5.57	1.00
467.285156	-14.07	-5.55	0.99
468.750000	-14.06	-5.56	0.99
470.214844	-14.06	-5.57	0.99
471.679688	-14.07	-5.51	0.99
473.144531	-14.08	-5.36	0.99
474.609375	-14.11	-5.07	0.99
476.074219	-14.13	-4.64	0.98
477.539063	-14.15	-4.08	0.95
479.003906	-14.16	-3.44	0.76
480.468750	-14.15	-2.76	0.29
481.933594	-14.11	-2.10	0.86
483.398438	-14.06	-1.54	0.98
484.863281	-14.00	-1.13	0.99
486.328125	-13.94	-0.87	0.99
487.792969	-13.88	-0.75	1.00
489.257813	-13.82	-0.74	1.00
490.722656	-13.77	-0.83	1.00
492.187500	-13.72	-1.01	1.00
493.652344	-13.68	-1.25	1.00
495.117188	-13.64	-1.55	1.00
496.582031	-13.61	-1.89	1.00
498.046875	-13.58	-2.27	1.00
499.511719	-13.56	-2.70	1.00
500.976563	-13.54	-3.19	1.00
502.441406	-13.53	-3.71	0.99
503.906250	-13.53	-4.28	1.00
505.371094	-13.54	-4.82	1.00
506.835938	-13.55	-5.34	1.00
508.300781	-13.57	-5.83	1.00
509.765625	-13.60	-6.28	1.00
511.230469	-13.62	-6.72	1.00
512.695313	-13.65	-7.14	1.00
514.160156	-13.68	-7.55	1.00
515.625000	-13.72	-7.95	1.00
517.089844	-13.76	-8.32	1.00
518.554688	-13.80	-8.64	1.00
520.019531	-13.85	-8.94	1.00
521.484375	-13.89	-9.20	1.00
522.949219	-13.93	-9.43	0.99
524.414063	-13.98	-9.62	0.98
525.878906	-14.01	-9.75	0.96
527.343750	-14.03	-9.84	0.95
528.808594	-14.03	-9.95	0.99
530.273438	-14.04	-10.12	0.98
531.738281	-14.03	-10.36	0.99
533.203125	-14.03	-10.66	1.00
534.667969	-14.04	-11.03	1.00
536.132813	-14.05	-11.44	1.00
537.597656	-14.08	-11.89	1.00
539.062500	-14.10	-12.34	1.00
540.527344	-14.13	-12.78	1.00
541.992188	-14.17	-13.23	1.00
543.457031	-14.21	-13.68	1.00
544.921875	-14.25	-14.13	1.00
546.386719	-14.31	-14.56	1.00
547.851563	-14.36	-14.96	1.00
549.316406	-14.43	-15.34	1.00
550.781250	-14.49	-15.69	1.00
552.246094	-14.56	-16.02	1.00
553.710938	-14.64	-16.31	1.00
555.175781	-14.72	-16.54	1.00
556.640625	-14.81	-16.68	1.00
558.105469	-14.90	-16.73	1.00
559.570313	-15.00	-16.69	0.98
561.035156	-15.09	-16.56	0.98
562.500000	-15.17	-16.39	0.99
563.964844	-15.25	-16.18	1.00
565.429688	-15.33	-15.92	1.00
566.894531	-15.42	-15.59	1.00
568.359375	-15.50	-15.17	1.00
569.824219	-15.58	-14.64	1.00
571.289063	-15.67	-13.98	0.96
572.753906	-15.76	-13.16	0.97
574.218750	-15.84	-12.18	0.22
575.683594	-15.91	-11.17	0.78
577.148438	-15.95	-10.18	0.94
578.613281	-15.98	-9.16	0.97
580.078125	-15.99	-8.13	0.94
581.542969	-15.98	-7.08	0.98
583.007813	-15.95	-6.06	0.99
584.472656	-15.93	-5.04	0.98
585.937500	-15.89	-4.03	1.00
587.402344	-15.85	-3.00	0.99
588.867188	-15.81	-1.91	0.99
590.332031	-15.77	-0.75	0.97
591.796875	-15.71	0.46	0.96
593.261719	-15.65	1.73	0.95
594.726563	-15.58	3.04	0.95
596.191406	-15.50	4.45	0.88
597.656250	-15.41	5.93	0.93
599.121094	-15.33	7.35	0.93
600.585938	-15.24	8.63	0.94
602.050781	-15.15	9.77	0.94
603.515625	-15.06	10.75	0.94
604.980469	-14.96	11.60	0.99
606.445313	-14.86	12.26	0.98
607.910156	-14.77	12.72	0.99
609.375000	-14.69	13.01	0.99
610.839844	-14.61	13.15	0.98
612.304688	-14.54	13.21	0.99
613.769531	-14.48	13.25	1.00
615.234375	-14.42	13.28	1.00
616.699219	-14.35	13.32	1.00
618.164063	-14.29	13.35	1.00
619.628906	-14.22	13.40	0.99
621.093750	-14.15	13.46	0.99
622.558594	-14.08	13.55	0.99
624.023438	-14.00	13.67	0.87
625.488281	-13.90	13.83	0.70
626.953125	-13.78	13.99	0.65
628.417969	-13.65	14.12	0.92
629.882813	-13.52	14.15	0.88
631.347656	-13.39	14.00	0.98
632.812500	-13.28	13.63	0.99
634.277344	-13.18	13.13	1.00
635.742188	-13.09	12.53	1.00
637.207031	-13.01	11.87	1.00
638.671875	-12.94	11.15	1.00
640.136719	-12.88	10.42	1.00
641.601563	-12.83	9.69	1.00
643.066406	-12.78	8.96	1.00
644.531250	-12.74	8.24	1.00
645.996094	-12.70	7.53	1.00
647.460938	-12.67	6.82	1.00
648.925781	-12.64	6.10	1.00
650.390625	-12.62	5.38	1.00
651.855469	-12.60	4.67	1.00
653.320313	-12.58	3.95	1.00
654.785156	-12.57	3.23	1.00
656.250000	-12.56	2.53	1.00
657.714844	-12.56	1.84	1.00
659.179688	-12.56	1.18	1.00
660.644531	-12.57	0.53	1.00
662.109375	-12.59	-0.07	1.00
663.574219	-12.61	-0.63	0.99
665.039063	-12.64	-1.13	0.99
666.503906	-12.67	-1.55	0.98
667.968750	-12.70	-1.90	0.95
669.433594	-12.74	-2.16	0.70
670.898438	-12.77	-2.39	0.72
672.363281	-12.79	-2.64	0.85
673.828125	-12.80	-2.90	0.86
675.292969	-12.81	-3.17	0.97
676.757813	-12.83	-3.42	0.90
678.222656	-12.85	-3.65	0.89
679.687500	-12.88	-3.86	0.90
681.152344	-12.91	-4.05	0.93
682.617188	-12.95	-4.19	0.95
684.082031	-13.00	-4.30	0.94
685.546875	-13.06	-4.36	0.96
687.011719	-13.12	-4.34	0.95
688.476563	-13.18	-4.27	0.83
689.941406	-13.23	-4.17	0.78
691.406250	-13.26	-4.07	0.92
692.871094	-13.29	-3.99	0.98
694.335938	-13.32	-3.94	1.00
695.800781	-13.35	-3.89	0.99
697.265625	-13.38	-3.85	0.99
698.730469	-13.41	-3.83	0.99
700.195313	-13.44	-3.81	1.00
701.660156	-13.47	-3.79	1.00
703.125000	-13.49	-3.76	1.00
704.589844	-13.52	-3.74	0.99
706.054688	-13.54	-3.71	0.98
707.519531	-13.56	-3.68	0.98
708.984375	-13.57	-3.67	0.98
710.449219	-13.58	-3.70	0.98
711.914063	-13.59	-3.76	0.99
713.378906	-13.60	-3.85	0.99
714.843750	-13.62	-3.96	0.99
716.308594	-13.64	-4.08	0.99
717.773438	-13.66	-4.20	1.00
719.238281	-13.68	-4.30	1.00
720.703125	-13.70	-4.39	0.99
722.167969	-13.72	-4.46	1.00
723.632813	-13.75	-4.52	1.00
725.097656	-13.77	-4.56	0.99
726.562500	-13.79	-4.56	0.98
728.027344	-13.82	-4.52	0.88
729.492188	-13.83	-4.48	0.92
730.957031	-13.84	-4.45	0.95
732.421875	-13.85	-4.45	1.00
733.886719	-13.86	-4.46	1.00
735.351563	-13.86	-4.49	0.99
736.816406	-13.88	-4.53	0.99
738.281250	-13.89	-4.58	1.00
739.746094	-13.91	-4.61	1.00
741.210938	-13.94	-4.62	0.99
742.675781	-13.97	-4.58	0.96
744.140625	-14.01	-4.45	0.95
745.605469	-14.05	-4.22	0.88
747.070313	-14.08	-3.94	0.96
748.535156	-14.11	-3.61	0.90
750.000000	-14.13	-3.27	0.82
751.464844	-14.14	-2.97	0.91
752.929688	-14.15	-2.69	0.95
754.394531	-14.14	-2.43	0.97
755.859375	-14.13	-2.20	0.97
757.324219	-14.11	-2.02	0.96
758.789063	-14.08	-1.86	0.98
760.253906	-14.05	-1.73	0.96
761.718750	-14.02	-1.62	0.95
763.183594	-13.98	-1.58	0.99
764.648438	-13.95	-1.62	0.99
766.113281	-13.92	-1.74	0.99
767.578125	-13.90	-1.89	1.00
769.042969	-13.88	-2.08	1.00
770.507813	-13.86	-2.29	1.00
771.972656	-13.84	-2.52	1.00
773.437500	-13.83	-2.76	1.00
774.902344	-13.82	-3.02	1.00
776.367188	-13.81	-3.29	1.00
777.832031	-13.80	-3.58	1.00
779.296875	-13.79	-3.88	1.00
780.761719	-13.79	-4.19	1.00
782.226563	-13.79	-4.50	1.00
783.691406	-13.79	-4.80	1.00
785.156250	-13.80	-5.07	1.00
786.621094	-13.81	-5.34	1.00
788.085938	-13.82	-5.60	1.00
789.550781	-13.83	-5.85	1.00
791.015625	-13.84	-6.09	1.00
792.480469	-13.85	-6.31	1.00
793.945313	-13.86	-6.52	1.00
795.410156	-13.87	-6.71	1.00
796.875000	-13.89	-6.89	1.00
798.339844	-13.90	-7.06	1.00
799.804688	-13.92	-7.20	0.99
801.269531	-13.93	-7.34	0.99
802.734375	-13.94	-7.45	1.00
804.199219	-13.95	-7.56	1.00
805.664063	-13.97	-7.66	1.00
807.128906	-13.98	-7.75	1.00
808.593750	-14.00	-7.83	0.99
810.058594	-14.01	-7.88	0.99
811.523438	-14.04	-7.89	1.00
812.988281	-14.06	-7.85	1.00
814.453125	-14.09	-7.75	1.00
815.917969	-14.11	-7.60	0.96
817.382813	-14.14	-7.40	0.95
818.847656	-14.16	-7.15	0.98
820.312500	-14.19	-6.85	0.95
821.777344	-14.21	-6.47	0.93
823.242188	-14.24	-6.00	0.70
824.707031	-14.27	-5.48	0.82
826.171875	-14.30	-5.00	0.95
827.636719	-14.32	-4.58	0.96
829.101563	-14.34	-4.19	0.96
830.566406	-14.36	-3.84	0.96
832.031250	-14.38	-3.51	0.96
833.496094	-14.38	-3.20	0.98
834.960938	-14.39	-2.92	0.99
836.425781	-14.39	-2.65	0.98
837.890625	-14.39	-2.41	0.99
839.355469	-14.39	-2.18	0.99
840.820313	-14.39	-1.93	0.98
842.285156	-14.38	-1.68	0.93
843.750000	-14.37	-1.41	0.73
845.214844	-14.34	-1.13	0.55
846.679688	-14.31	-0.86	0.91
848.144531	-14.27	-0.62	0.94
849.609375	-14.23	-0.44	0.98
851.074219	-14.20	-0.34	0.97
852.539063	-14.16	-0.29	0.99
854.003906	-14.13	-0.27	0.99
855.468750	-14.09	-0.28	0.99
856.933594	-14.06	-0.33	0.99
858.398438	-14.03	-0.42	0.99
859.863281	-14.00	-0.55	1.00
861.328125	-13.97	-0.73	1.00
862.792969	-13.95	-0.93	1.00
864.257813	-13.93	-1.16	1.00
865.722656	-13.92	-1.41	1.00
867.187500	-13.91	-1.68	1.00
868.652344	-13.90	-1.92	1.00
870.117188	-13.90	-2.16	1.00
871.582031	-13.89	-2.36	1.00
873.046875	-13.90	-2.53	0.99
874.511719	-13.90	-2.67	1.00
875.976563	-13.90	-2.78	1.00
877.441406	-13.90	-2.88	1.00
878.906250	-13.91	-2.95	0.99
880.371094	-13.92	-2.98	0.99
881.835938	-13.93	-2.97	0.96
883.300781	-13.94	-2.89	0.98
884.765625	-13.95	-2.77	0.99
886.230469	-13.95	-2.62	0.98
887.695313	-13.96	-2.42	0.96
889.160156	-13.96	-2.18	0.95
890.625000	-13.96	-1.90	0.40
892.089844	-13.95	-1.64	0.98
893.554688	-13.95	-1.47	0.98
895.019531	-13.95	-1.36	0.99
896.484375	-13.96	-1.30	0.99
897.949219	-13.97	-1.27	0.99
899.414063	-13.98	-1.24	1.00
900.878906	-13.99	-1.21	1.00
902.343750	-14.00	-1.16	1.00
903.808594	-14.01	-1.09	0.99
905.273438	-14.03	-1.02	0.99
906.738281	-14.05	-0.93	0.98
908.203125	-14.07	-0.80	0.95
909.667969	-14.10	-0.62	0.74
911.132813	-14.11	-0.42	0.91
912.597656	-14.12	-0.22	0.98
914.062500	-14.12	-0.02	0.98
915.527344	-14.12	0.20	0.99
916.992188	-14.12	0.43	0.98
918.457031	-14.11	0.70	0.98
919.921875	-14.11	1.00	0.93
921.386719	-14.10	1.34	0.95
922.851563	-14.09	1.74	0.87
924.316406	-14.08	2.14	0.87
925.781250	-14.06	2.52	0.98
927.246094	-14.04	2.86	0.97
928.710938	-14.01	3.17	0.99
930.175781	-13.98	3.45	0.99
931.640625	-13.95	3.70	0.98
933.105469	-13.91	3.92	0.98
934.570313	-13.87	4.12	0.98
936.035156	-13.82	4.26	0.99
937.500000	-13.78	4.34	0.98
938.964844	-13.74	4.36	0.99
940.429688	-13.71	4.34	0.99
941.894531	-13.67	4.29	1.00
943.359375	-13.64	4.24	1.00
944.824219	-13.61	4.18	1.00
946.289063	-13.58	4.13	1.00
947.753906	-13.55	4.08	1.00
949.218750	-13.51	4.02	1.00
950.683594	-13.48	3.96	0.99
952.148438	-13.45	3.90	0.99
953.613281	-13.43	3.84	0.99
955.078125	-13.40	3.81	0.98
956.542969	-13.37	3.81	0.94
958.007813	-13.35	3.84	0.93
959.472656	-13.31	3.87	1.00
960.937500	-13.28	3.89	0.99
962.402344	-13.25	3.92	1.00
963.867188	-13.21	3.96	1.00
965.332031	-13.18	4.00	1.00
966.796875	-13.15	4.06	1.00
968.261719	-13.11	4.14	1.00
969.726563	-13.08	4.25	1.00
971.191406	-13.05	4.40	1.00
972.656250	-13.03	4.60	1.00
974.121094	-13.00	4.87	0.99
975.585938	-12.98	5.22	0.99
977.050781	-12.96	5.67	0.99
978.515625	-12.95	6.25	0.99
979.980469	-12.93	6.93	0.97
981.445313	-12.92	7.69	0.96
982.910156	-12.91	8.50	0.97
984.375000	-12.89	9.33	0.99
985.839844	-12.88	10.18	0.99
987.304688	-12.86	11.03	0.99
988.769531	-12.83	11.88	0.97
990.234375	-12.81	12.74	0.93
991.699219	-12.78	13.59	0.93
993.164063	-12.76	14.37	0.99
994.628906	-12.74	14.98	0.99
996.093750	-12.73	15.44	0.99
997.558594	-12.72	15.77	0.99
999.023438	-12.72	16.01	0.99
1000.488281	-12.71	16.18	0.99
1001.953125	-12.72	16.30	0.99
1003.417969	-12.72	16.41	0.99
1004.882813	-12.72	16.50	0.97
1006.347656	-12.71	16.57	0.99
1007.812500	-12.71	16.62	0.95
1009.277344	-12.70	16.61	0.99
1010.742188	-12.70	16.55	0.99
1012.207031	-12.70	16.44	1.00
1013.671875	-12.70	16.29	1.00
1015.136719	-12.70	16.12	0.99
1016.601563	-12.70	15.94	1.00
1018.066406	-12.71	15.76	1.00
1019.531250	-12.72	15.59	1.00
1020.996094	-12.73	15.43	0.99
1022.460938	-12.74	15.29	0.99
1023.925781	-12.75	15.18	0.99
1025.390625	-12.76	15.09	0.99
1026.855469	-12.77	15.01	1.00
1028.320313	-12.77	14.92	1.00
1029.785156	-12.78	14.84	1.00
1031.250000	-12.78	14.77	1.00
1032.714844	-12.79	14.69	1.00
1034.179688	-12.79	14.63	1.00
1035.644531	-12.79	14.56	0.99
1037.109375	-12.79	14.50	0.99
1038.574219	-12.79	14.44	1.00
1040.039063	-12.79	14.41	1.00
1041.503906	-12.79	14.40	1.00
1042.968750	-12.80	14.42	1.00
1044.433594	-12.80	14.46	1.00
1045.898438	-12.80	14.53	1.00
1047.363281	-12.80	14.63	0.98
1048.828125	-12.80	14.77	0.97
1050.292969	-12.80	14.95	0.98
1051.757813	-12.80	15.18	0.94
1053.222656	-12.80	15.43	0.89
1054.687500	-12.80	15.68	0.94
1056.152344	-12.80	15.89	0.96
1057.617188	-12.80	15.99	0.98
1059.082031	-12.81	15.98	0.97
1060.546875	-12.83	15.90	0.99
1062.011719	-12.85	15.76	0.99
1063.476563	-12.87	15.59	0.99
1064.941406	-12.90	15.42	1.00
1066.406250	-12.93	15.26	1.00
1067.871094	-12.96	15.10	1.00
1069.335938	-13.00	14.95	1.00
1070.800781	-13.03	14.81	1.00
1072.265625	-13.07	14.70	1.00
1073.730469	-13.11	14.60	1.00
1075.195313	-13.14	14.53	1.00
1076.660156	-13.18	14.47	0.99
1078.125000	-13.22	14.43	0.99
1079.589844	-13.26	14.43	0.94
1081.054688	-13.30	14.46	0.88
1082.519531	-13.33	14.49	0.96
1083.984375	-13.36	14.53	0.98
1085.449219	-13.39	14.57	0.98
1086.914063	-13.41	14.61	0.91
1088.378906	-13.44	14.67	0.86
1089.843750	-13.45	14.73	0.96
1091.308594	-13.47	14.78	0.99
1092.773438	-13.48	14.83	0.98
1094.238281	-13.49	14.87	0.96
1095.703125	-13.50	14.93	0.96
