	NT2000-20-C		
407.226563	-2.00	12.43	1.00
408.691406	-1.98	12.72	1.00
410.156250	-1.95	12.99	1.00
411.621094	-1.92	13.23	1.00
413.085938	-1.89	13.44	1.00
414.550781	-1.86	13.63	1.00
416.015625	-1.82	13.81	1.00
417.480469	-1.79	13.97	1.00
418.945313	-1.76	14.13	1.00
420.410156	-1.72	14.29	1.00
421.875000	-1.69	14.42	1.00
423.339844	-1.64	14.53	1.00
424.804688	-1.60	14.62	1.00
426.269531	-1.56	14.68	1.00
427.734375	-1.51	14.70	1.00
429.199219	-1.47	14.69	1.00
430.664063	-1.43	14.63	1.00
432.128906	-1.39	14.53	1.00
433.593750	-1.35	14.41	1.00
435.058594	-1.32	14.28	1.00
436.523438	-1.30	14.12	1.00
437.988281	-1.28	13.94	1.00
439.453125	-1.27	13.76	1.00
440.917969	-1.26	13.60	1.00
442.382813	-1.26	13.48	1.00
443.847656	-1.27	13.38	1.00
445.312500	-1.27	13.29	1.00
446.777344	-1.27	13.22	1.00
448.242188	-1.27	13.15	1.00
449.707031	-1.28	13.08	1.00
451.171875	-1.29	13.03	1.00
452.636719	-1.30	13.00	1.00
454.101563	-1.31	12.99	1.00
455.566406	-1.32	13.00	1.00
457.031250	-1.33	13.02	1.00
458.496094	-1.33	13.04	1.00
459.960938	-1.33	13.07	1.00
461.425781	-1.33	13.08	1.00
462.890625	-1.32	13.06	1.00
464.355469	-1.32	13.03	1.00
465.820313	-1.31	12.95	1.00
467.285156	-1.31	12.85	1.00
468.750000	-1.32	12.75	1.00
470.214844	-1.33	12.65	1.00
471.679688	-1.34	12.54	1.00
473.144531	-1.36	12.42	1.00
474.609375	-1.38	12.31	1.00
476.074219	-1.41	12.21	1.00
477.539063	-1.44	12.15	1.00
479.003906	-1.48	12.14	1.00
480.468750	-1.53	12.16	1.00
481.933594	-1.57	12.24	1.00
483.398438	-1.62	12.36	1.00
484.863281	-1.66	12.53	1.00
486.328125	-1.71	12.74	1.00
487.792969	-1.75	13.00	1.00
489.257813	-1.79	13.28	1.00
490.722656	-1.82	13.60	1.00
492.187500	-1.85	13.93	1.00
493.652344	-1.87	14.28	1.00
495.117188	-1.89	14.63	1.00
496.582031	-1.90	14.98	1.00
498.046875	-1.91	15.34	1.00
499.511719	-1.92	15.70	1.00
500.976563	-1.92	16.07	1.00
502.441406	-1.92	16.43	1.00
503.906250	-1.91	16.80	1.00
505.371094	-1.90	17.16	1.00
506.835938	-1.89	17.51	1.00
508.300781	-1.88	17.86	1.00
509.765625	-1.86	18.20	1.00
511.230469	-1.84	18.54	1.00
512.695313	-1.82	18.87	1.00
514.160156	-1.79	19.21	1.00
515.625000	-1.76	19.53	1.00
517.089844	-1.72	19.85	1.00
518.554688	-1.68	20.13	1.00
520.019531	-1.64	20.38	1.00
521.484375	-1.59	20.58	1.00
522.949219	-1.55	20.75	1.00
524.414063	-1.50	20.87	1.00
525.878906	-1.46	20.96	1.00
527.343750	-1.42	21.05	1.00
528.808594	-1.39	21.13	1.00
530.273438	-1.37	21.23	1.00
531.738281	-1.34	21.35	1.00
533.203125	-1.32	21.49	1.00
534.667969	-1.29	21.66	1.00
536.132813	-1.26	21.85	1.00
537.597656	-1.23	22.05	1.00
539.062500	-1.20	22.25	1.00
540.527344	-1.16	22.44	1.00
541.992188	-1.11	22.62	1.00
543.457031	-1.07	22.79	1.00
544.921875	-1.01	22.94	1.00
546.386719	-0.96	23.07	1.00
547.851563	-0.90	23.15	0.99
549.316406	-0.84	23.19	1.00
550.781250	-0.78	23.18	1.00
552.246094	-0.73	23.16	1.00
553.710938	-0.68	23.11	1.00
555.175781	-0.62	23.04	1.00
556.640625	-0.57	22.96	1.00
558.105469	-0.53	22.86	1.00
559.570313	-0.48	22.75	1.00
561.035156	-0.44	22.61	1.00
562.500000	-0.40	22.47	1.00
563.964844	-0.36	22.33	1.00
565.429688	-0.32	22.19	1.00
566.894531	-0.29	22.04	1.00
568.359375	-0.25	21.88	1.00
569.824219	-0.22	21.71	1.00
571.289063	-0.19	21.53	1.00
572.753906	-0.16	21.33	1.00
574.218750	-0.14	21.13	1.00
575.683594	-0.12	20.94	1.00
577.148438	-0.10	20.77	1.00
578.613281	-0.08	20.62	1.00
580.078125	-0.06	20.49	1.00
581.542969	-0.04	20.36	1.00
583.007813	-0.02	20.23	1.00
584.472656	0.00	20.10	1.00
585.937500	0.02	19.96	1.00
587.402344	0.05	19.81	1.00
588.867188	0.07	19.65	1.00
590.332031	0.09	19.46	1.00
591.796875	0.11	19.28	1.00
593.261719	0.13	19.09	1.00
594.726563	0.15	18.89	1.00
596.191406	0.17	18.68	1.00
597.656250	0.18	18.45	1.00
599.121094	0.19	18.22	1.00
600.585938	0.20	18.00	1.00
602.050781	0.21	17.77	1.00
603.515625	0.21	17.56	1.00
604.980469	0.21	17.34	1.00
606.445313	0.21	17.12	1.00
607.910156	0.20	16.90	0.99
609.375000	0.20	16.68	1.00
610.839844	0.18	16.51	1.00
612.304688	0.17	16.36	1.00
613.769531	0.16	16.23	1.00
615.234375	0.15	16.12	1.00
616.699219	0.14	16.02	1.00
618.164063	0.13	15.92	1.00
619.628906	0.12	15.82	1.00
621.093750	0.12	15.72	1.00
622.558594	0.11	15.61	1.00
624.023438	0.10	15.50	1.00
625.488281	0.09	15.37	1.00
626.953125	0.08	15.24	1.00
628.417969	0.07	15.10	1.00
629.882813	0.06	14.95	0.99
631.347656	0.04	14.81	1.00
632.812500	0.01	14.71	1.00
634.277344	-0.01	14.63	1.00
635.742188	-0.04	14.58	1.00
637.207031	-0.06	14.56	1.00
638.671875	-0.08	14.55	1.00
640.136719	-0.10	14.55	1.00
641.601563	-0.11	14.56	1.00
643.066406	-0.13	14.57	1.00
644.531250	-0.14	14.58	1.00
645.996094	-0.15	14.60	1.00
647.460938	-0.16	14.62	1.00
648.925781	-0.17	14.64	1.00
650.390625	-0.18	14.66	1.00
651.855469	-0.18	14.68	1.00
653.320313	-0.19	14.70	1.00
654.785156	-0.19	14.72	1.00
656.250000	-0.19	14.74	1.00
657.714844	-0.19	14.75	1.00
659.179688	-0.18	14.75	1.00
660.644531	-0.18	14.75	1.00
662.109375	-0.17	14.75	1.00
663.574219	-0.16	14.73	1.00
665.039063	-0.15	14.70	1.00
666.503906	-0.13	14.65	0.99
667.968750	-0.11	14.57	0.99
669.433594	-0.10	14.43	0.99
670.898438	-0.08	14.26	0.99
672.363281	-0.08	14.09	0.99
673.828125	-0.08	13.93	0.99
675.292969	-0.08	13.81	1.00
676.757813	-0.09	13.70	1.00
678.222656	-0.10	13.61	1.00
679.687500	-0.11	13.54	1.00
681.152344	-0.12	13.49	1.00
682.617188	-0.14	13.47	1.00
684.082031	-0.15	13.48	1.00
685.546875	-0.17	13.50	1.00
687.011719	-0.19	13.54	1.00
688.476563	-0.20	13.59	1.00
689.941406	-0.22	13.66	1.00
691.406250	-0.23	13.74	1.00
692.871094	-0.24	13.83	1.00
694.335938	-0.24	13.93	1.00
695.800781	-0.25	14.03	1.00
697.265625	-0.25	14.13	1.00
698.730469	-0.25	14.23	1.00
700.195313	-0.25	14.33	1.00
701.660156	-0.24	14.41	1.00
703.125000	-0.23	14.49	1.00
704.589844	-0.22	14.56	1.00
706.054688	-0.21	14.61	1.00
707.519531	-0.20	14.66	1.00
708.984375	-0.19	14.69	1.00
710.449219	-0.18	14.71	1.00
711.914063	-0.17	14.72	1.00
713.378906	-0.15	14.72	1.00
714.843750	-0.14	14.71	1.00
716.308594	-0.13	14.68	1.00
717.773438	-0.12	14.65	1.00
719.238281	-0.11	14.62	1.00
720.703125	-0.10	14.58	1.00
722.167969	-0.08	14.54	1.00
723.632813	-0.07	14.49	1.00
725.097656	-0.06	14.42	1.00
726.562500	-0.05	14.35	1.00
728.027344	-0.04	14.26	1.00
729.492188	-0.03	14.16	1.00
730.957031	-0.01	14.04	0.99
732.421875	-0.00	13.93	0.99
733.886719	0.01	13.80	1.00
735.351563	0.02	13.68	0.99
736.816406	0.03	13.57	0.99
738.281250	0.03	13.45	1.00
739.746094	0.04	13.35	1.00
741.210938	0.05	13.25	1.00
742.675781	0.06	13.17	1.00
744.140625	0.07	13.08	1.00
745.605469	0.08	12.99	1.00
747.070313	0.08	12.89	1.00
748.535156	0.09	12.78	1.00
750.000000	0.09	12.66	1.00
751.464844	0.09	12.56	1.00
752.929688	0.09	12.46	1.00
754.394531	0.09	12.36	1.00
755.859375	0.08	12.28	1.00
757.324219	0.08	12.21	1.00
758.789063	0.07	12.15	1.00
760.253906	0.06	12.09	1.00
761.718750	0.05	12.03	1.00
763.183594	0.04	12.00	1.00
764.648438	0.03	11.98	1.00
766.113281	0.02	11.98	1.00
767.578125	0.01	11.99	1.00
769.042969	-0.00	12.01	1.00
770.507813	-0.01	12.04	1.00
771.972656	-0.02	12.08	1.00
773.437500	-0.02	12.13	1.00
774.902344	-0.03	12.18	1.00
776.367188	-0.03	12.24	1.00
777.832031	-0.03	12.30	1.00
779.296875	-0.03	12.36	1.00
780.761719	-0.02	12.42	1.00
782.226563	-0.02	12.47	1.00
783.691406	-0.01	12.51	1.00
785.156250	0.00	12.55	1.00
786.621094	0.02	12.57	1.00
788.085938	0.03	12.58	1.00
789.550781	0.05	12.57	1.00
791.015625	0.06	12.54	1.00
792.480469	0.08	12.49	1.00
793.945313	0.09	12.40	0.99
795.410156	0.10	12.29	1.00
796.875000	0.11	12.15	1.00
798.339844	0.12	11.99	1.00
799.804688	0.12	11.83	1.00
801.269531	0.12	11.67	1.00
802.734375	0.11	11.52	1.00
804.199219	0.11	11.37	1.00
805.664063	0.10	11.21	1.00
807.128906	0.09	11.06	1.00
808.593750	0.08	10.90	1.00
810.058594	0.06	10.76	1.00
811.523438	0.05	10.61	1.00
812.988281	0.03	10.47	1.00
814.453125	0.00	10.35	1.00
815.917969	-0.02	10.25	1.00
817.382813	-0.05	10.16	1.00
818.847656	-0.08	10.10	1.00
820.312500	-0.11	10.05	0.99
821.777344	-0.14	10.04	0.99
823.242188	-0.17	10.04	1.00
824.707031	-0.20	10.07	1.00
826.171875	-0.22	10.10	1.00
827.636719	-0.25	10.15	1.00
829.101563	-0.27	10.20	1.00
830.566406	-0.29	10.25	1.00
832.031250	-0.30	10.31	1.00
833.496094	-0.32	10.36	1.00
834.960938	-0.33	10.42	1.00
836.425781	-0.35	10.47	1.00
837.890625	-0.36	10.51	1.00
839.355469	-0.37	10.55	1.00
840.820313	-0.38	10.58	1.00
842.285156	-0.39	10.60	1.00
843.750000	-0.41	10.61	1.00
845.214844	-0.42	10.62	1.00
846.679688	-0.44	10.65	1.00
848.144531	-0.46	10.69	1.00
849.609375	-0.48	10.75	1.00
851.074219	-0.49	10.81	1.00
852.539063	-0.51	10.87	1.00
854.003906	-0.52	10.94	1.00
855.468750	-0.53	11.01	1.00
856.933594	-0.55	11.08	1.00
858.398438	-0.56	11.15	1.00
859.863281	-0.57	11.23	1.00
861.328125	-0.58	11.31	1.00
862.792969	-0.59	11.40	1.00
864.257813	-0.60	11.48	1.00
865.722656	-0.61	11.57	1.00
867.187500	-0.62	11.65	1.00
868.652344	-0.62	11.74	1.00
870.117188	-0.63	11.81	1.00
871.582031	-0.63	11.87	1.00
873.046875	-0.63	11.92	1.00
874.511719	-0.64	11.97	1.00
875.976563	-0.64	12.00	1.00
877.441406	-0.65	12.04	1.00
878.906250	-0.66	12.08	1.00
880.371094	-0.67	12.12	1.00
881.835938	-0.68	12.15	1.00
883.300781	-0.69	12.20	1.00
884.765625	-0.70	12.25	1.00
886.230469	-0.71	12.31	1.00
887.695313	-0.72	12.39	1.00
889.160156	-0.73	12.47	1.00
890.625000	-0.74	12.55	1.00
892.089844	-0.75	12.65	1.00
893.554688	-0.76	12.75	1.00
895.019531	-0.77	12.85	1.00
896.484375	-0.77	12.94	1.00
897.949219	-0.78	13.04	1.00
899.414063	-0.78	13.13	1.00
900.878906	-0.78	13.22	1.00
902.343750	-0.78	13.31	1.00
903.808594	-0.79	13.40	1.00
905.273438	-0.79	13.48	1.00
906.738281	-0.79	13.57	1.00
908.203125	-0.79	13.66	1.00
909.667969	-0.79	13.75	1.00
911.132813	-0.79	13.83	1.00
912.597656	-0.79	13.92	1.00
914.062500	-0.79	14.00	1.00
915.527344	-0.78	14.08	1.00
916.992188	-0.78	14.16	1.00
918.457031	-0.78	14.23	1.00
919.921875	-0.77	14.30	1.00
921.386719	-0.77	14.36	1.00
922.851563	-0.76	14.40	1.00
924.316406	-0.76	14.44	1.00
925.781250	-0.75	14.48	1.00
927.246094	-0.75	14.52	1.00
928.710938	-0.74	14.55	1.00
930.175781	-0.74	14.58	1.00
931.640625	-0.74	14.61	1.00
933.105469	-0.74	14.63	1.00
934.570313	-0.74	14.65	1.00
936.035156	-0.74	14.69	1.00
937.500000	-0.74	14.74	1.00
938.964844	-0.74	14.79	1.00
940.429688	-0.74	14.85	1.00
941.894531	-0.74	14.91	1.00
943.359375	-0.74	14.97	1.00
944.824219	-0.73	15.02	1.00
946.289063	-0.73	15.08	1.00
947.753906	-0.72	15.13	1.00
949.218750	-0.71	15.17	1.00
950.683594	-0.71	15.21	1.00
952.148438	-0.70	15.24	1.00
953.613281	-0.69	15.27	1.00
955.078125	-0.68	15.29	0.99
956.542969	-0.67	15.30	1.00
958.007813	-0.67	15.30	1.00
959.472656	-0.66	15.32	1.00
960.937500	-0.66	15.34	1.00
962.402344	-0.65	15.36	1.00
963.867188	-0.64	15.39	1.00
965.332031	-0.64	15.42	1.00
966.796875	-0.63	15.44	1.00
968.261719	-0.61	15.45	1.00
969.726563	-0.60	15.46	1.00
971.191406	-0.59	15.45	1.00
972.656250	-0.58	15.43	1.00
974.121094	-0.56	15.39	1.00
975.585938	-0.55	15.32	1.00
977.050781	-0.54	15.24	1.00
978.515625	-0.54	15.13	0.99
979.980469	-0.53	15.03	0.99
981.445313	-0.53	14.94	0.99
982.910156	-0.53	14.86	1.00
984.375000	-0.53	14.80	1.00
985.839844	-0.53	14.75	1.00
987.304688	-0.53	14.70	1.00
988.769531	-0.53	14.65	1.00
990.234375	-0.54	14.60	1.00
991.699219	-0.54	14.56	1.00
993.164063	-0.54	14.51	1.00
994.628906	-0.54	14.46	1.00
996.093750	-0.55	14.41	1.00
997.558594	-0.55	14.37	1.00
999.023438	-0.56	14.32	1.00
1000.488281	-0.57	14.28	1.00
1001.953125	-0.58	14.25	1.00
1003.417969	-0.59	14.22	1.00
1004.882813	-0.60	14.20	1.00
1006.347656	-0.61	14.19	1.00
1007.812500	-0.62	14.20	1.00
1009.277344	-0.64	14.22	1.00
1010.742188	-0.65	14.25	1.00
1012.207031	-0.66	14.29	1.00
1013.671875	-0.67	14.34	1.00
1015.136719	-0.68	14.40	1.00
1016.601563	-0.69	14.46	1.00
1018.066406	-0.70	14.52	1.00
1019.531250	-0.70	14.58	1.00
1020.996094	-0.71	14.64	1.00
1022.460938	-0.71	14.70	0.99
1023.925781	-0.71	14.74	1.00
1025.390625	-0.71	14.78	1.00
1026.855469	-0.71	14.82	1.00
1028.320313	-0.72	14.86	1.00
1029.785156	-0.72	14.90	1.00
1031.250000	-0.73	14.93	1.00
1032.714844	-0.73	14.97	1.00
1034.179688	-0.73	15.02	1.00
1035.644531	-0.74	15.06	1.00
1037.109375	-0.74	15.11	1.00
1038.574219	-0.74	15.16	1.00
1040.039063	-0.75	15.21	1.00
1041.503906	-0.75	15.26	1.00
1042.968750	-0.75	15.32	1.00
1044.433594	-0.75	15.37	1.00
1045.898438	-0.75	15.42	1.00
1047.363281	-0.75	15.47	1.00
1048.828125	-0.75	15.52	1.00
1050.292969	-0.75	15.55	1.00
1051.757813	-0.76	15.58	1.00
1053.222656	-0.76	15.60	1.00
1054.687500	-0.76	15.63	1.00
1056.152344	-0.77	15.67	1.00
1057.617188	-0.77	15.71	1.00
1059.082031	-0.78	15.76	1.00
1060.546875	-0.78	15.83	1.00
1062.011719	-0.79	15.89	1.00
1063.476563	-0.79	15.97	1.00
1064.941406	-0.79	16.05	1.00
1066.406250	-0.80	16.14	1.00
1067.871094	-0.80	16.23	1.00
1069.335938	-0.80	16.32	1.00
1070.800781	-0.79	16.41	1.00
1072.265625	-0.79	16.50	1.00
1073.730469	-0.78	16.58	1.00
1075.195313	-0.78	16.66	1.00
1076.660156	-0.77	16.73	1.00
1078.125000	-0.76	16.79	1.00
1079.589844	-0.75	16.85	1.00
1081.054688	-0.74	16.88	1.00
1082.519531	-0.73	16.91	1.00
1083.984375	-0.72	16.94	1.00
1085.449219	-0.72	16.96	1.00
1086.914063	-0.71	16.98	1.00
1088.378906	-0.70	17.00	1.00
1089.843750	-0.70	17.02	1.00
1091.308594	-0.69	17.04	1.00
1092.773438	-0.69	17.06	1.00
1094.238281	-0.68	17.07	1.00
1095.703125	-0.67	17.07	1.00
1097.167969	-0.67	17.07	1.00
1098.632813	-0.66	17.07	1.00
1100.097656	-0.66	17.07	1.00
1101.562500	-0.65	17.06	1.00
1103.027344	-0.65	17.07	1.00
1104.492188	-0.64	17.07	1.00
1105.957031	-0.64	17.07	1.00
1107.421875	-0.63	17.07	1.00
1108.886719	-0.63	17.06	1.00
1110.351563	-0.62	17.05	1.00
1111.816406	-0.61	17.03	1.00
1113.281250	-0.61	17.01	1.00
1114.746094	-0.60	16.98	1.00
1116.210938	-0.60	16.94	1.00
1117.675781	-0.60	16.91	1.00
1119.140625	-0.60	16.87	1.00
1120.605469	-0.60	16.84	1.00
1122.070313	-0.59	16.81	1.00
1123.535156	-0.59	16.78	1.00
1125.000000	-0.59	16.76	1.00
1126.464844	-0.59	16.73	1.00
1127.929688	-0.59	16.69	0.99
1129.394531	-0.59	16.66	0.99
1130.859375	-0.59	16.63	0.99
1132.324219	-0.59	16.60	1.00
1133.789063	-0.59	16.58	1.00
