	NT2000-80-C		
407.226563	-5.49	20.62	1.00
408.691406	-5.48	20.87	1.00
410.156250	-5.48	21.14	1.00
411.621094	-5.48	21.41	1.00
413.085938	-5.47	21.68	1.00
414.550781	-5.46	21.97	1.00
416.015625	-5.45	22.28	1.00
417.480469	-5.44	22.61	1.00
418.945313	-5.42	22.96	1.00
420.410156	-5.40	23.31	1.00
421.875000	-5.37	23.67	1.00
423.339844	-5.34	24.01	1.00
424.804688	-5.30	24.34	1.00
426.269531	-5.26	24.66	1.00
427.734375	-5.21	24.96	1.00
429.199219	-5.15	25.23	1.00
430.664063	-5.09	25.43	0.99
432.128906	-5.02	25.56	1.00
433.593750	-4.96	25.63	1.00
435.058594	-4.90	25.68	1.00
436.523438	-4.85	25.70	1.00
437.988281	-4.79	25.69	1.00
439.453125	-4.74	25.65	1.00
440.917969	-4.69	25.59	1.00
442.382813	-4.64	25.54	1.00
443.847656	-4.59	25.50	1.00
445.312500	-4.54	25.46	1.00
446.777344	-4.49	25.41	1.00
448.242188	-4.43	25.34	1.00
449.707031	-4.37	25.25	0.99
451.171875	-4.32	25.10	1.00
452.636719	-4.26	24.90	1.00
454.101563	-4.22	24.68	1.00
455.566406	-4.17	24.43	1.00
457.031250	-4.14	24.16	1.00
458.496094	-4.10	23.86	1.00
459.960938	-4.07	23.55	1.00
461.425781	-4.05	23.24	1.00
462.890625	-4.03	22.93	1.00
464.355469	-4.01	22.62	1.00
465.820313	-4.00	22.29	1.00
467.285156	-3.99	21.96	1.00
468.750000	-3.99	21.61	1.00
470.214844	-3.99	21.27	1.00
471.679688	-3.99	20.93	1.00
473.144531	-4.00	20.58	1.00
474.609375	-4.01	20.24	1.00
476.074219	-4.03	19.91	1.00
477.539063	-4.05	19.58	1.00
479.003906	-4.08	19.26	1.00
480.468750	-4.11	18.97	1.00
481.933594	-4.15	18.72	1.00
483.398438	-4.19	18.51	1.00
484.863281	-4.23	18.33	1.00
486.328125	-4.27	18.19	1.00
487.792969	-4.31	18.06	1.00
489.257813	-4.35	17.94	1.00
490.722656	-4.39	17.83	1.00
492.187500	-4.43	17.73	1.00
493.652344	-4.48	17.64	1.00
495.117188	-4.52	17.55	1.00
496.582031	-4.56	17.48	1.00
498.046875	-4.61	17.42	1.00
499.511719	-4.66	17.38	1.00
500.976563	-4.71	17.36	1.00
502.441406	-4.76	17.35	1.00
503.906250	-4.81	17.38	1.00
505.371094	-4.86	17.43	1.00
506.835938	-4.91	17.51	1.00
508.300781	-4.96	17.61	1.00
509.765625	-5.02	17.73	1.00
511.230469	-5.07	17.87	1.00
512.695313	-5.12	18.04	1.00
514.160156	-5.16	18.23	1.00
515.625000	-5.21	18.45	1.00
517.089844	-5.25	18.68	1.00
518.554688	-5.29	18.93	1.00
520.019531	-5.33	19.19	1.00
521.484375	-5.36	19.45	1.00
522.949219	-5.40	19.72	1.00
524.414063	-5.43	20.00	1.00
525.878906	-5.46	20.28	1.00
527.343750	-5.49	20.56	1.00
528.808594	-5.52	20.87	1.00
530.273438	-5.54	21.18	1.00
531.738281	-5.57	21.51	1.00
533.203125	-5.59	21.85	1.00
534.667969	-5.62	22.20	1.00
536.132813	-5.64	22.56	1.00
537.597656	-5.66	22.93	1.00
539.062500	-5.68	23.32	1.00
540.527344	-5.69	23.72	1.00
541.992188	-5.71	24.14	1.00
543.457031	-5.72	24.58	1.00
544.921875	-5.73	25.04	1.00
546.386719	-5.73	25.52	1.00
547.851563	-5.73	26.01	1.00
549.316406	-5.72	26.50	1.00
550.781250	-5.71	26.98	1.00
552.246094	-5.70	27.46	1.00
553.710938	-5.68	27.93	1.00
555.175781	-5.65	28.41	1.00
556.640625	-5.62	28.88	1.00
558.105469	-5.58	29.34	0.99
559.570313	-5.54	29.77	1.00
561.035156	-5.49	30.17	1.00
562.500000	-5.44	30.53	1.00
563.964844	-5.39	30.86	1.00
565.429688	-5.33	31.15	1.00
566.894531	-5.28	31.41	1.00
568.359375	-5.22	31.64	1.00
569.824219	-5.16	31.83	1.00
571.289063	-5.10	31.98	1.00
572.753906	-5.05	32.08	0.99
574.218750	-4.99	32.16	0.99
575.683594	-4.95	32.25	1.00
577.148438	-4.90	32.36	0.99
578.613281	-4.86	32.48	1.00
580.078125	-4.80	32.59	1.00
581.542969	-4.75	32.69	0.99
583.007813	-4.69	32.76	1.00
584.472656	-4.64	32.81	0.99
585.937500	-4.58	32.82	1.00
587.402344	-4.52	32.82	1.00
588.867188	-4.46	32.77	1.00
590.332031	-4.40	32.69	1.00
591.796875	-4.34	32.57	1.00
593.261719	-4.29	32.41	0.99
594.726563	-4.24	32.21	0.99
596.191406	-4.19	31.96	0.98
597.656250	-4.15	31.68	0.99
599.121094	-4.12	31.39	0.99
600.585938	-4.11	31.13	0.99
602.050781	-4.09	30.91	1.00
603.515625	-4.08	30.72	1.00
604.980469	-4.07	30.56	1.00
606.445313	-4.07	30.43	1.00
607.910156	-4.06	30.31	1.00
609.375000	-4.05	30.20	1.00
610.839844	-4.04	30.10	1.00
612.304688	-4.04	30.01	1.00
613.769531	-4.03	29.93	1.00
615.234375	-4.02	29.85	1.00
616.699219	-4.01	29.76	1.00
618.164063	-4.00	29.67	1.00
619.628906	-3.99	29.56	1.00
621.093750	-3.97	29.44	1.00
622.558594	-3.97	29.31	1.00
624.023438	-3.96	29.16	1.00
625.488281	-3.95	29.01	1.00
626.953125	-3.95	28.85	1.00
628.417969	-3.94	28.67	0.99
629.882813	-3.94	28.48	1.00
631.347656	-3.95	28.30	1.00
632.812500	-3.96	28.13	1.00
634.277344	-3.97	27.99	1.00
635.742188	-3.99	27.87	1.00
637.207031	-4.00	27.77	1.00
638.671875	-4.02	27.69	1.00
640.136719	-4.03	27.61	1.00
641.601563	-4.05	27.55	1.00
643.066406	-4.06	27.49	1.00
644.531250	-4.08	27.44	1.00
645.996094	-4.09	27.39	1.00
647.460938	-4.11	27.36	1.00
648.925781	-4.12	27.33	1.00
650.390625	-4.14	27.31	1.00
651.855469	-4.15	27.30	1.00
653.320313	-4.16	27.30	1.00
654.785156	-4.18	27.30	1.00
656.250000	-4.19	27.31	1.00
657.714844	-4.20	27.32	1.00
659.179688	-4.21	27.33	1.00
660.644531	-4.22	27.34	1.00
662.109375	-4.23	27.34	1.00
663.574219	-4.24	27.35	0.99
665.039063	-4.25	27.36	1.00
666.503906	-4.26	27.36	0.99
667.968750	-4.26	27.35	1.00
669.433594	-4.27	27.33	0.97
670.898438	-4.27	27.28	0.99
672.363281	-4.28	27.21	0.98
673.828125	-4.30	27.16	0.97
675.292969	-4.31	27.12	0.98
676.757813	-4.33	27.10	0.98
678.222656	-4.35	27.09	1.00
679.687500	-4.38	27.10	0.99
681.152344	-4.41	27.13	1.00
682.617188	-4.44	27.19	1.00
684.082031	-4.47	27.28	1.00
685.546875	-4.50	27.40	1.00
687.011719	-4.52	27.54	1.00
688.476563	-4.55	27.70	1.00
689.941406	-4.57	27.86	1.00
691.406250	-4.59	28.02	1.00
692.871094	-4.60	28.18	1.00
694.335938	-4.62	28.33	1.00
695.800781	-4.63	28.48	1.00
697.265625	-4.64	28.63	1.00
698.730469	-4.65	28.77	1.00
700.195313	-4.66	28.90	1.00
701.660156	-4.67	29.03	1.00
703.125000	-4.68	29.16	1.00
704.589844	-4.69	29.28	1.00
706.054688	-4.70	29.40	1.00
707.519531	-4.71	29.51	1.00
708.984375	-4.72	29.64	1.00
710.449219	-4.73	29.76	1.00
711.914063	-4.75	29.89	1.00
713.378906	-4.76	30.03	1.00
714.843750	-4.77	30.18	1.00
716.308594	-4.79	30.34	1.00
717.773438	-4.80	30.51	1.00
719.238281	-4.81	30.68	1.00
720.703125	-4.82	30.85	1.00
722.167969	-4.83	31.02	1.00
723.632813	-4.83	31.20	1.00
725.097656	-4.84	31.39	1.00
726.562500	-4.85	31.58	1.00
728.027344	-4.85	31.78	1.00
729.492188	-4.86	31.99	1.00
730.957031	-4.86	32.20	1.00
732.421875	-4.86	32.40	1.00
733.886719	-4.85	32.60	0.99
735.351563	-4.85	32.79	0.99
736.816406	-4.84	32.97	1.00
738.281250	-4.83	33.13	0.99
739.746094	-4.83	33.28	1.00
741.210938	-4.82	33.43	0.99
742.675781	-4.82	33.58	1.00
744.140625	-4.82	33.74	1.00
745.605469	-4.81	33.91	1.00
747.070313	-4.80	34.07	1.00
748.535156	-4.80	34.23	1.00
750.000000	-4.79	34.38	1.00
751.464844	-4.77	34.53	1.00
752.929688	-4.76	34.66	1.00
754.394531	-4.75	34.79	1.00
755.859375	-4.74	34.91	1.00
757.324219	-4.73	35.02	1.00
758.789063	-4.71	35.14	1.00
760.253906	-4.70	35.25	1.00
761.718750	-4.69	35.35	1.00
763.183594	-4.67	35.45	1.00
764.648438	-4.66	35.54	1.00
766.113281	-4.65	35.62	1.00
767.578125	-4.64	35.71	1.00
769.042969	-4.63	35.79	1.00
770.507813	-4.62	35.87	1.00
771.972656	-4.61	35.95	1.00
773.437500	-4.60	36.03	1.00
774.902344	-4.60	36.12	1.00
776.367188	-4.59	36.22	1.00
777.832031	-4.58	36.33	1.00
779.296875	-4.58	36.44	1.00
780.761719	-4.57	36.57	1.00
782.226563	-4.56	36.70	1.00
783.691406	-4.55	36.83	1.00
785.156250	-4.54	36.98	1.00
786.621094	-4.52	37.12	1.00
788.085938	-4.51	37.26	1.00
789.550781	-4.49	37.39	1.00
791.015625	-4.47	37.52	1.00
792.480469	-4.45	37.65	1.00
793.945313	-4.43	37.77	1.00
795.410156	-4.40	37.87	1.00
796.875000	-4.38	37.97	1.00
798.339844	-4.36	38.05	1.00
799.804688	-4.33	38.13	1.00
801.269531	-4.31	38.20	1.00
802.734375	-4.28	38.27	1.00
804.199219	-4.26	38.33	1.00
805.664063	-4.23	38.39	1.00
807.128906	-4.21	38.45	1.00
808.593750	-4.18	38.51	1.00
810.058594	-4.15	38.56	1.00
811.523438	-4.12	38.59	1.00
812.988281	-4.08	38.61	1.00
814.453125	-4.05	38.62	0.98
815.917969	-4.01	38.59	0.99
817.382813	-3.98	38.55	1.00
818.847656	-3.95	38.49	1.00
820.312500	-3.92	38.41	0.99
821.777344	-3.90	38.30	0.99
823.242188	-3.87	38.18	0.99
824.707031	-3.85	38.06	1.00
826.171875	-3.84	37.94	1.00
827.636719	-3.82	37.83	1.00
829.101563	-3.81	37.72	1.00
830.566406	-3.79	37.61	1.00
832.031250	-3.78	37.50	1.00
833.496094	-3.77	37.38	1.00
834.960938	-3.76	37.27	1.00
836.425781	-3.75	37.16	1.00
837.890625	-3.74	37.04	1.00
839.355469	-3.74	36.93	1.00
840.820313	-3.73	36.81	1.00
842.285156	-3.73	36.70	1.00
843.750000	-3.73	36.59	1.00
845.214844	-3.73	36.48	1.00
846.679688	-3.73	36.37	1.00
848.144531	-3.74	36.26	1.00
849.609375	-3.74	36.17	1.00
851.074219	-3.75	36.09	1.00
852.539063	-3.75	36.02	1.00
854.003906	-3.76	35.97	1.00
855.468750	-3.77	35.93	1.00
856.933594	-3.78	35.89	1.00
858.398438	-3.79	35.87	1.00
859.863281	-3.79	35.84	1.00
861.328125	-3.80	35.82	1.00
862.792969	-3.80	35.81	1.00
864.257813	-3.80	35.79	1.00
865.722656	-3.81	35.77	1.00
867.187500	-3.81	35.75	1.00
868.652344	-3.81	35.73	1.00
870.117188	-3.81	35.70	1.00
871.582031	-3.81	35.67	1.00
873.046875	-3.81	35.62	1.00
874.511719	-3.82	35.57	1.00
875.976563	-3.82	35.51	1.00
877.441406	-3.83	35.46	1.00
878.906250	-3.83	35.41	1.00
880.371094	-3.84	35.36	1.00
881.835938	-3.85	35.32	1.00
883.300781	-3.86	35.28	1.00
884.765625	-3.87	35.25	1.00
886.230469	-3.88	35.22	1.00
887.695313	-3.89	35.19	1.00
889.160156	-3.90	35.17	1.00
890.625000	-3.91	35.15	1.00
892.089844	-3.92	35.13	1.00
893.554688	-3.94	35.11	1.00
895.019531	-3.95	35.10	1.00
896.484375	-3.97	35.10	1.00
897.949219	-3.98	35.12	1.00
899.414063	-4.00	35.13	1.00
900.878906	-4.01	35.15	1.00
902.343750	-4.02	35.17	1.00
903.808594	-4.03	35.18	0.99
905.273438	-4.04	35.19	0.99
906.738281	-4.06	35.20	1.00
908.203125	-4.07	35.22	1.00
909.667969	-4.09	35.24	1.00
911.132813	-4.10	35.27	1.00
912.597656	-4.11	35.30	1.00
914.062500	-4.13	35.34	1.00
915.527344	-4.14	35.38	1.00
916.992188	-4.16	35.42	1.00
918.457031	-4.17	35.47	1.00
919.921875	-4.19	35.53	1.00
921.386719	-4.20	35.58	1.00
922.851563	-4.21	35.64	1.00
924.316406	-4.23	35.70	1.00
925.781250	-4.24	35.77	1.00
927.246094	-4.26	35.84	1.00
928.710938	-4.27	35.91	1.00
930.175781	-4.28	35.99	1.00
931.640625	-4.29	36.08	1.00
933.105469	-4.30	36.15	1.00
934.570313	-4.31	36.23	1.00
936.035156	-4.33	36.31	1.00
937.500000	-4.34	36.39	1.00
938.964844	-4.35	36.47	1.00
940.429688	-4.37	36.57	1.00
941.894531	-4.38	36.68	1.00
943.359375	-4.40	36.80	1.00
944.824219	-4.41	36.92	1.00
946.289063	-4.42	37.05	1.00
947.753906	-4.44	37.19	1.00
949.218750	-4.45	37.34	1.00
950.683594	-4.46	37.49	1.00
952.148438	-4.47	37.64	1.00
953.613281	-4.47	37.80	1.00
955.078125	-4.48	37.96	1.00
956.542969	-4.48	38.13	0.99
958.007813	-4.49	38.29	1.00
959.472656	-4.49	38.44	1.00
960.937500	-4.49	38.59	1.00
962.402344	-4.49	38.73	1.00
963.867188	-4.49	38.88	1.00
965.332031	-4.49	39.03	1.00
966.796875	-4.49	39.18	1.00
968.261719	-4.48	39.34	1.00
969.726563	-4.48	39.50	1.00
971.191406	-4.47	39.66	1.00
972.656250	-4.46	39.81	0.99
974.121094	-4.45	39.96	0.99
975.585938	-4.44	40.10	0.99
977.050781	-4.42	40.22	0.99
978.515625	-4.41	40.32	1.00
979.980469	-4.40	40.42	0.99
981.445313	-4.38	40.50	0.99
982.910156	-4.37	40.56	1.00
984.375000	-4.35	40.61	1.00
985.839844	-4.34	40.65	0.99
987.304688	-4.33	40.67	0.99
988.769531	-4.32	40.69	0.98
990.234375	-4.31	40.69	0.95
991.699219	-4.30	40.67	0.99
993.164063	-4.30	40.65	0.99
994.628906	-4.29	40.62	1.00
996.093750	-4.29	40.59	1.00
997.558594	-4.29	40.56	1.00
999.023438	-4.29	40.54	1.00
1000.488281	-4.29	40.53	1.00
1001.953125	-4.29	40.53	1.00
1003.417969	-4.30	40.52	1.00
1004.882813	-4.30	40.53	1.00
1006.347656	-4.30	40.53	1.00
1007.812500	-4.30	40.52	1.00
1009.277344	-4.31	40.52	1.00
1010.742188	-4.31	40.52	1.00
1012.207031	-4.32	40.53	1.00
1013.671875	-4.32	40.56	1.00
1015.136719	-4.33	40.58	1.00
1016.601563	-4.34	40.62	1.00
1018.066406	-4.35	40.66	1.00
1019.531250	-4.35	40.71	1.00
1020.996094	-4.36	40.77	1.00
1022.460938	-4.36	40.84	1.00
1023.925781	-4.37	40.90	1.00
1025.390625	-4.37	40.96	1.00
1026.855469	-4.37	41.02	1.00
1028.320313	-4.37	41.07	1.00
1029.785156	-4.38	41.12	1.00
1031.250000	-4.38	41.17	1.00
1032.714844	-4.38	41.21	1.00
1034.179688	-4.39	41.25	1.00
1035.644531	-4.39	41.29	1.00
1037.109375	-4.40	41.34	1.00
1038.574219	-4.40	41.39	1.00
1040.039063	-4.41	41.45	1.00
1041.503906	-4.41	41.52	1.00
1042.968750	-4.42	41.58	1.00
1044.433594	-4.42	41.66	1.00
1045.898438	-4.43	41.73	1.00
1047.363281	-4.43	41.81	1.00
1048.828125	-4.44	41.88	0.99
1050.292969	-4.44	41.95	1.00
1051.757813	-4.44	42.02	1.00
1053.222656	-4.44	42.08	0.99
1054.687500	-4.44	42.12	1.00
1056.152344	-4.45	42.16	1.00
1057.617188	-4.45	42.20	1.00
1059.082031	-4.46	42.24	1.00
1060.546875	-4.46	42.29	1.00
1062.011719	-4.47	42.35	1.00
1063.476563	-4.48	42.42	1.00
1064.941406	-4.49	42.50	1.00
1066.406250	-4.50	42.59	1.00
1067.871094	-4.51	42.69	1.00
1069.335938	-4.51	42.80	1.00
1070.800781	-4.52	42.91	1.00
1072.265625	-4.52	43.03	1.00
1073.730469	-4.53	43.15	1.00
1075.195313	-4.53	43.27	1.00
1076.660156	-4.53	43.39	1.00
1078.125000	-4.53	43.51	0.99
1079.589844	-4.52	43.63	0.99
1081.054688	-4.52	43.74	0.99
1082.519531	-4.51	43.84	0.99
1083.984375	-4.50	43.93	0.98
1085.449219	-4.50	44.01	1.00
1086.914063	-4.49	44.08	1.00
1088.378906	-4.49	44.14	1.00
1089.843750	-4.49	44.21	1.00
1091.308594	-4.48	44.28	1.00
1092.773438	-4.48	44.35	1.00
1094.238281	-4.47	44.42	1.00
1095.703125	-4.47	44.49	0.98
1097.167969	-4.46	44.54	0.99
1098.632813	-4.46	44.58	0.99
1100.097656	-4.46	44.62	1.00
1101.562500	-4.45	44.65	1.00
1103.027344	-4.45	44.68	1.00
1104.492188	-4.45	44.70	1.00
1105.957031	-4.45	44.72	0.99
1107.421875	-4.45	44.75	1.00
1108.886719	-4.46	44.78	0.99
1110.351563	-4.46	44.82	0.99
1111.816406	-4.46	44.86	1.00
1113.281250	-4.46	44.91	0.99
1114.746094	-4.47	44.96	0.99
1116.210938	-4.47	45.02	0.99
1117.675781	-4.48	45.08	1.00
1119.140625	-4.48	45.14	1.00
1120.605469	-4.49	45.21	1.00
1122.070313	-4.49	45.29	1.00
1123.535156	-4.50	45.37	1.00
1125.000000	-4.50	45.46	1.00
1126.464844	-4.50	45.55	1.00
