	NT2000-160-C		
398.437500	-15.31	0.22	1.00
399.902344	-15.18	-0.13	1.00
401.367188	-15.05	-0.56	1.00
402.832031	-14.92	-1.07	1.00
404.296875	-14.79	-1.64	1.00
405.761719	-14.67	-2.28	1.00
407.226563	-14.55	-2.96	1.00
408.691406	-14.44	-3.68	1.00
410.156250	-14.34	-4.43	1.00
411.621094	-14.24	-5.24	1.00
413.085938	-14.15	-6.09	1.00
414.550781	-14.08	-7.01	1.00
416.015625	-14.01	-7.94	1.00
417.480469	-13.96	-8.86	1.00
418.945313	-13.91	-9.78	1.00
420.410156	-13.87	-10.70	1.00
421.875000	-13.83	-11.62	1.00
423.339844	-13.81	-12.55	1.00
424.804688	-13.80	-13.47	1.00
426.269531	-13.80	-14.34	0.99
427.734375	-13.81	-15.10	0.99
429.199219	-13.84	-15.72	0.92
430.664063	-13.86	-16.21	0.98
432.128906	-13.87	-16.67	0.98
433.593750	-13.87	-17.12	0.99
435.058594	-13.87	-17.58	0.99
436.523438	-13.87	-18.01	1.00
437.988281	-13.86	-18.39	0.96
439.453125	-13.85	-18.72	0.94
440.917969	-13.82	-19.03	1.00
442.382813	-13.78	-19.38	1.00
443.847656	-13.75	-19.79	1.00
445.312500	-13.71	-20.23	1.00
446.777344	-13.68	-20.65	1.00
448.242188	-13.64	-21.06	0.99
449.707031	-13.59	-21.46	0.99
451.171875	-13.53	-21.85	0.96
452.636719	-13.46	-22.27	0.99
454.101563	-13.39	-22.78	1.00
455.566406	-13.32	-23.37	1.00
457.031250	-13.25	-24.03	1.00
458.496094	-13.19	-24.75	1.00
459.960938	-13.14	-25.52	1.00
461.425781	-13.10	-26.35	1.00
462.890625	-13.06	-27.21	1.00
464.355469	-13.03	-28.09	1.00
465.820313	-13.01	-28.93	1.00
467.285156	-13.00	-29.73	0.99
468.750000	-13.00	-30.53	0.99
470.214844	-13.00	-31.35	0.99
471.679688	-13.01	-32.15	1.00
473.144531	-13.03	-32.90	0.99
474.609375	-13.07	-33.57	0.99
476.074219	-13.12	-34.06	1.00
477.539063	-13.18	-34.35	1.00
479.003906	-13.25	-34.45	0.98
480.468750	-13.32	-34.29	0.95
481.933594	-13.40	-33.85	0.92
483.398438	-13.49	-33.18	0.89
484.863281	-13.57	-32.41	0.82
486.328125	-13.64	-31.62	0.88
487.792969	-13.69	-30.94	0.93
489.257813	-13.73	-30.40	0.97
490.722656	-13.77	-30.01	0.99
492.187500	-13.80	-29.75	0.99
493.652344	-13.82	-29.60	0.99
495.117188	-13.85	-29.54	0.99
496.582031	-13.86	-29.55	0.99
498.046875	-13.88	-29.59	0.99
499.511719	-13.89	-29.68	0.99
500.976563	-13.89	-29.81	0.99
502.441406	-13.88	-30.00	1.00
503.906250	-13.88	-30.25	0.99
505.371094	-13.88	-30.54	1.00
506.835938	-13.88	-30.86	0.99
508.300781	-13.88	-31.18	0.99
509.765625	-13.89	-31.49	0.99
511.230469	-13.89	-31.79	0.99
512.695313	-13.88	-32.10	1.00
514.160156	-13.88	-32.44	0.99
515.625000	-13.87	-32.81	1.00
517.089844	-13.87	-33.17	1.00
518.554688	-13.87	-33.52	0.99
520.019531	-13.87	-33.83	0.99
521.484375	-13.87	-34.11	0.99
522.949219	-13.87	-34.35	0.98
524.414063	-13.87	-34.49	0.93
525.878906	-13.86	-34.56	0.90
527.343750	-13.83	-34.55	0.48
528.808594	-13.78	-34.54	0.89
530.273438	-13.72	-34.57	0.90
531.738281	-13.63	-34.64	0.96
533.203125	-13.54	-34.81	0.98
534.667969	-13.45	-35.10	0.99
536.132813	-13.36	-35.51	0.99
537.597656	-13.27	-36.00	0.99
539.062500	-13.20	-36.54	1.00
540.527344	-13.12	-37.11	1.00
541.992188	-13.04	-37.70	1.00
543.457031	-12.97	-38.34	1.00
544.921875	-12.90	-39.02	1.00
546.386719	-12.83	-39.73	1.00
547.851563	-12.76	-40.47	1.00
549.316406	-12.70	-41.23	1.00
550.781250	-12.64	-42.01	1.00
552.246094	-12.58	-42.80	1.00
553.710938	-12.53	-43.61	1.00
555.175781	-12.48	-44.43	1.00
556.640625	-12.44	-45.25	0.99
558.105469	-12.39	-46.07	0.99
559.570313	-12.35	-46.85	0.99
561.035156	-12.31	-47.61	0.99
562.500000	-12.27	-48.35	1.00
563.964844	-12.22	-49.09	1.00
565.429688	-12.18	-49.86	1.00
566.894531	-12.13	-50.64	1.00
568.359375	-12.08	-51.44	1.00
569.824219	-12.04	-52.24	0.99
571.289063	-12.00	-53.02	0.99
572.753906	-11.96	-53.78	0.98
574.218750	-11.92	-54.47	0.94
575.683594	-11.87	-55.13	0.99
577.148438	-11.82	-55.79	0.99
578.613281	-11.76	-56.46	0.99
580.078125	-11.70	-57.14	0.99
581.542969	-11.63	-57.82	1.00
583.007813	-11.56	-58.53	0.99
584.472656	-11.49	-59.26	1.00
585.937500	-11.41	-60.05	1.00
587.402344	-11.33	-60.88	1.00
588.867188	-11.25	-61.77	1.00
590.332031	-11.17	-62.71	1.00
591.796875	-11.10	-63.70	1.00
593.261719	-11.02	-64.73	1.00
594.726563	-10.96	-65.81	0.99
596.191406	-10.89	-66.94	0.99
597.656250	-10.84	-68.09	1.00
599.121094	-10.78	-69.23	0.99
600.585938	-10.74	-70.36	0.99
602.050781	-10.69	-71.48	0.99
603.515625	-10.66	-72.54	0.99
604.980469	-10.63	-73.49	0.98
606.445313	-10.62	-74.29	0.92
607.910156	-10.61	-74.83	0.95
609.375000	-10.61	-75.09	0.94
610.839844	-10.61	-75.13	0.88
612.304688	-10.61	-75.00	0.67
613.769531	-10.59	-74.84	0.95
615.234375	-10.55	-74.64	0.98
616.699219	-10.51	-74.39	1.00
618.164063	-10.47	-74.05	0.98
619.628906	-10.42	-73.61	0.98
621.093750	-10.38	-73.04	0.97
622.558594	-10.34	-72.24	0.93
624.023438	-10.30	-71.06	0.96
625.488281	-10.27	-69.44	0.96
626.953125	-10.25	-67.15	0.96
628.417969	-10.23	-63.86	0.94
629.882813	-10.23	-59.32	0.90
631.347656	-10.25	-54.12	0.97
632.812500	-10.28	-49.02	0.98
634.277344	-10.31	-44.47	0.99
635.742188	-10.36	-40.57	0.99
637.207031	-10.41	-37.34	0.97
638.671875	-10.46	-34.73	1.00
640.136719	-10.51	-32.66	0.97
641.601563	-10.57	-31.00	0.99
643.066406	-10.62	-29.69	0.99
644.531250	-10.66	-28.66	0.99
645.996094	-10.71	-27.89	0.99
647.460938	-10.75	-27.34	0.98
648.925781	-10.79	-26.98	0.97
650.390625	-10.83	-26.78	0.98
651.855469	-10.87	-26.69	0.99
653.320313	-10.90	-26.71	0.98
654.785156	-10.93	-26.83	0.99
656.250000	-10.96	-27.01	1.00
657.714844	-10.99	-27.22	1.00
659.179688	-11.01	-27.45	0.98
660.644531	-11.04	-27.71	0.99
662.109375	-11.07	-27.97	0.99
663.574219	-11.11	-28.20	0.99
665.039063	-11.14	-28.36	0.99
666.503906	-11.19	-28.44	0.98
667.968750	-11.24	-28.34	0.95
669.433594	-11.31	-28.03	0.84
670.898438	-11.38	-27.49	0.40
672.363281	-11.43	-26.93	0.28
673.828125	-11.49	-26.39	0.66
675.292969	-11.54	-25.97	0.93
676.757813	-11.59	-25.68	0.93
678.222656	-11.63	-25.49	0.97
679.687500	-11.67	-25.38	0.92
681.152344	-11.72	-25.40	0.96
682.617188	-11.76	-25.58	0.98
684.082031	-11.81	-25.90	0.97
685.546875	-11.87	-26.28	0.97
687.011719	-11.92	-26.65	0.97
688.476563	-11.98	-27.02	0.88
689.941406	-12.03	-27.37	0.90
691.406250	-12.09	-27.77	0.94
692.871094	-12.14	-28.24	0.94
694.335938	-12.19	-28.75	0.98
695.800781	-12.24	-29.29	0.99
697.265625	-12.29	-29.84	0.99
698.730469	-12.33	-30.42	0.99
700.195313	-12.38	-31.01	0.99
701.660156	-12.42	-31.61	1.00
703.125000	-12.47	-32.23	0.99
704.589844	-12.51	-32.85	0.99
706.054688	-12.55	-33.46	0.99
707.519531	-12.59	-34.05	1.00
708.984375	-12.63	-34.63	0.99
710.449219	-12.67	-35.18	0.98
711.914063	-12.70	-35.73	0.99
713.378906	-12.73	-36.26	0.97
714.843750	-12.76	-36.81	0.99
716.308594	-12.78	-37.37	0.99
717.773438	-12.80	-37.93	0.96
719.238281	-12.81	-38.50	0.92
720.703125	-12.82	-39.07	0.92
722.167969	-12.82	-39.65	0.93
723.632813	-12.83	-40.23	0.98
725.097656	-12.83	-40.81	1.00
726.562500	-12.83	-41.39	0.99
728.027344	-12.84	-41.94	0.99
729.492188	-12.84	-42.47	0.99
730.957031	-12.84	-42.95	0.91
732.421875	-12.83	-43.43	0.93
733.886719	-12.82	-43.91	0.93
735.351563	-12.81	-44.42	0.99
736.816406	-12.80	-45.00	0.99
738.281250	-12.79	-45.64	0.97
739.746094	-12.79	-46.31	0.98
741.210938	-12.79	-46.99	0.98
742.675781	-12.80	-47.65	0.98
744.140625	-12.82	-48.21	0.97
745.605469	-12.84	-48.59	0.98
747.070313	-12.87	-48.76	0.98
748.535156	-12.91	-48.76	0.95
750.000000	-12.94	-48.57	0.94
751.464844	-12.98	-48.25	0.90
752.929688	-13.02	-47.86	0.89
754.394531	-13.05	-47.44	0.93
755.859375	-13.08	-47.02	0.92
757.324219	-13.11	-46.60	0.95
758.789063	-13.12	-46.23	0.93
760.253906	-13.14	-45.89	0.91
761.718750	-13.14	-45.59	0.91
763.183594	-13.14	-45.37	0.98
764.648438	-13.15	-45.29	0.99
766.113281	-13.15	-45.34	0.99
767.578125	-13.16	-45.52	0.99
769.042969	-13.16	-45.79	0.99
770.507813	-13.17	-46.14	0.99
771.972656	-13.18	-46.55	1.00
773.437500	-13.18	-47.01	1.00
774.902344	-13.18	-47.52	0.99
776.367188	-13.18	-48.09	0.99
777.832031	-13.18	-48.72	1.00
779.296875	-13.18	-49.41	0.99
780.761719	-13.18	-50.17	1.00
782.226563	-13.18	-50.98	0.99
783.691406	-13.18	-51.84	0.99
785.156250	-13.19	-52.71	1.00
786.621094	-13.20	-53.60	1.00
788.085938	-13.21	-54.51	1.00
789.550781	-13.22	-55.43	1.00
791.015625	-13.23	-56.39	0.99
792.480469	-13.25	-57.38	0.99
793.945313	-13.27	-58.37	0.99
795.410156	-13.29	-59.35	0.99
796.875000	-13.32	-60.30	0.99
798.339844	-13.35	-61.20	0.99
799.804688	-13.37	-62.08	0.98
801.269531	-13.41	-62.94	0.99
802.734375	-13.44	-63.78	1.00
804.199219	-13.47	-64.60	1.00
805.664063	-13.50	-65.39	0.98
807.128906	-13.54	-66.17	0.97
808.593750	-13.57	-66.96	0.96
810.058594	-13.60	-67.78	0.97
811.523438	-13.64	-68.60	0.99
812.988281	-13.69	-69.41	0.97
814.453125	-13.74	-70.20	0.97
815.917969	-13.79	-70.89	0.93
817.382813	-13.86	-71.39	0.98
818.847656	-13.93	-71.68	0.99
820.312500	-14.01	-71.77	0.98
821.777344	-14.09	-71.64	0.96
823.242188	-14.18	-71.17	0.92
824.707031	-14.28	-70.43	0.96
826.171875	-14.38	-69.62	0.96
827.636719	-14.49	-68.83	0.97
829.101563	-14.59	-68.07	0.92
830.566406	-14.69	-67.34	0.91
832.031250	-14.79	-66.60	0.94
833.496094	-14.87	-65.87	0.96
834.960938	-14.95	-65.12	0.94
836.425781	-15.01	-64.42	0.96
837.890625	-15.08	-63.76	0.95
839.355469	-15.13	-63.16	0.91
840.820313	-15.19	-62.60	0.90
842.285156	-15.24	-61.99	0.91
843.750000	-15.28	-61.32	0.87
845.214844	-15.32	-60.59	0.90
846.679688	-15.35	-59.81	0.88
848.144531	-15.37	-59.01	0.97
849.609375	-15.39	-58.27	0.97
851.074219	-15.41	-57.60	0.97
852.539063	-15.42	-57.00	0.96
854.003906	-15.43	-56.46	0.97
855.468750	-15.43	-55.99	0.95
856.933594	-15.42	-55.58	0.97
858.398438	-15.41	-55.28	0.96
859.863281	-15.41	-55.12	0.99
861.328125	-15.40	-55.11	0.99
862.792969	-15.40	-55.22	0.99
864.257813	-15.40	-55.44	0.99
865.722656	-15.40	-55.77	1.00
867.187500	-15.41	-56.19	0.99
868.652344	-15.41	-56.71	1.00
870.117188	-15.43	-57.27	0.98
871.582031	-15.44	-57.85	0.98
873.046875	-15.46	-58.40	0.98
874.511719	-15.49	-58.91	0.97
875.976563	-15.52	-59.34	0.96
877.441406	-15.55	-59.69	0.95
878.906250	-15.58	-59.98	0.95
880.371094	-15.60	-60.21	0.99
881.835938	-15.64	-60.40	0.97
883.300781	-15.67	-60.51	0.99
884.765625	-15.70	-60.50	0.98
886.230469	-15.73	-60.42	0.96
887.695313	-15.76	-60.26	0.93
889.160156	-15.79	-60.02	0.93
890.625000	-15.81	-59.67	0.84
892.089844	-15.84	-59.21	0.88
893.554688	-15.86	-58.78	0.93
895.019531	-15.88	-58.42	0.95
896.484375	-15.90	-58.14	0.92
897.949219	-15.92	-57.93	0.95
899.414063	-15.93	-57.75	0.94
900.878906	-15.95	-57.59	0.96
902.343750	-15.96	-57.44	0.90
903.808594	-15.97	-57.27	0.95
905.273438	-15.97	-57.07	0.91
906.738281	-15.98	-56.81	0.91
908.203125	-15.99	-56.51	0.91
909.667969	-16.00	-56.12	0.87
911.132813	-16.00	-55.67	0.91
912.597656	-16.00	-55.16	0.42
914.062500	-15.99	-54.62	0.76
915.527344	-15.96	-54.08	0.95
916.992188	-15.94	-53.51	0.90
918.457031	-15.91	-52.90	0.86
919.921875	-15.88	-52.21	0.93
921.386719	-15.85	-51.41	0.93
922.851563	-15.81	-50.40	0.96
924.316406	-15.79	-49.14	0.90
925.781250	-15.76	-47.74	0.86
927.246094	-15.73	-46.36	0.77
928.710938	-15.70	-45.00	0.86
930.175781	-15.67	-43.65	0.87
931.640625	-15.62	-42.30	0.93
933.105469	-15.57	-40.98	0.93
934.570313	-15.52	-39.70	0.95
936.035156	-15.47	-38.54	0.96
937.500000	-15.42	-37.58	0.96
938.964844	-15.37	-36.85	0.99
940.429688	-15.33	-36.33	0.99
941.894531	-15.29	-36.01	0.97
943.359375	-15.25	-35.84	0.99
944.824219	-15.21	-35.76	0.99
946.289063	-15.18	-35.73	0.99
947.753906	-15.14	-35.74	0.98
949.218750	-15.10	-35.77	1.00
950.683594	-15.06	-35.86	0.99
952.148438	-15.03	-36.00	0.98
953.613281	-14.99	-36.18	0.97
955.078125	-14.96	-36.37	0.93
956.542969	-14.93	-36.46	0.85
958.007813	-14.89	-36.42	0.61
959.472656	-14.86	-36.37	0.64
960.937500	-14.82	-36.35	0.90
962.402344	-14.77	-36.38	0.95
963.867188	-14.72	-36.45	0.98
965.332031	-14.66	-36.59	0.99
966.796875	-14.61	-36.79	0.98
968.261719	-14.56	-37.02	1.00
969.726563	-14.51	-37.26	1.00
971.191406	-14.47	-37.47	0.99
972.656250	-14.42	-37.63	0.99
974.121094	-14.38	-37.71	0.97
975.585938	-14.34	-37.67	0.96
977.050781	-14.31	-37.42	0.99
978.515625	-14.28	-36.88	0.99
979.980469	-14.26	-35.99	0.99
981.445313	-14.24	-34.73	0.98
982.910156	-14.23	-33.13	0.97
984.375000	-14.22	-31.33	0.97
985.839844	-14.22	-29.46	0.95
987.304688	-14.21	-27.57	0.90
988.769531	-14.19	-25.67	0.71
990.234375	-14.18	-23.75	0.62
991.699219	-14.16	-21.82	0.81
993.164063	-14.14	-19.90	0.92
994.628906	-14.12	-18.09	0.97
996.093750	-14.11	-16.37	0.91
997.558594	-14.09	-14.78	0.94
999.023438	-14.08	-13.47	0.98
1000.488281	-14.07	-12.41	0.99
1001.953125	-14.06	-11.55	0.96
1003.417969	-14.05	-10.83	0.94
1004.882813	-14.03	-10.22	0.97
1006.347656	-14.02	-9.72	0.98
1007.812500	-14.00	-9.33	0.98
1009.277344	-13.98	-9.07	0.99
1010.742188	-13.97	-8.95	0.99
1012.207031	-13.95	-8.95	1.00
1013.671875	-13.94	-9.04	1.00
1015.136719	-13.92	-9.24	0.99
1016.601563	-13.91	-9.51	0.99
1018.066406	-13.91	-9.84	0.99
1019.531250	-13.90	-10.20	1.00
1020.996094	-13.89	-10.59	1.00
1022.460938	-13.88	-10.98	0.99
1023.925781	-13.88	-11.39	0.99
1025.390625	-13.87	-11.81	1.00
1026.855469	-13.87	-12.24	1.00
1028.320313	-13.86	-12.67	1.00
1029.785156	-13.86	-13.09	1.00
1031.250000	-13.85	-13.51	1.00
1032.714844	-13.85	-13.91	1.00
1034.179688	-13.84	-14.29	1.00
1035.644531	-13.84	-14.66	1.00
1037.109375	-13.84	-15.02	0.99
1038.574219	-13.83	-15.35	0.99
1040.039063	-13.83	-15.66	0.99
1041.503906	-13.82	-15.92	0.99
1042.968750	-13.82	-16.14	0.98
1044.433594	-13.82	-16.30	0.98
1045.898438	-13.81	-16.43	0.98
1047.363281	-13.81	-16.53	0.98
1048.828125	-13.81	-16.57	0.98
1050.292969	-13.81	-16.50	0.98
1051.757813	-13.81	-16.26	0.97
1053.222656	-13.82	-15.88	0.94
1054.687500	-13.83	-15.38	0.93
1056.152344	-13.84	-14.84	0.90
1057.617188	-13.85	-14.33	0.96
1059.082031	-13.87	-13.92	0.97
1060.546875	-13.89	-13.66	0.98
1062.011719	-13.91	-13.57	0.96
1063.476563	-13.94	-13.61	0.98
1064.941406	-13.97	-13.73	0.99
1066.406250	-14.00	-13.89	0.99
1067.871094	-14.04	-14.07	0.99
1069.335938	-14.08	-14.26	0.99
1070.800781	-14.11	-14.43	0.99
1072.265625	-14.15	-14.59	0.99
1073.730469	-14.19	-14.71	0.99
1075.195313	-14.23	-14.80	0.92
1076.660156	-14.26	-14.87	0.94
1078.125000	-14.29	-14.92	0.96
1079.589844	-14.32	-14.95	0.93
1081.054688	-14.35	-14.95	0.63
1082.519531	-14.37	-14.94	0.56
