	NT2000-70-C		
407.226563	-4.47	20.14	1.00
408.691406	-4.47	20.41	1.00
410.156250	-4.47	20.68	1.00
411.621094	-4.47	20.97	1.00
413.085938	-4.47	21.26	1.00
414.550781	-4.47	21.57	1.00
416.015625	-4.46	21.89	1.00
417.480469	-4.45	22.23	1.00
418.945313	-4.44	22.57	1.00
420.410156	-4.42	22.92	1.00
421.875000	-4.39	23.27	1.00
423.339844	-4.36	23.61	1.00
424.804688	-4.33	23.93	1.00
426.269531	-4.29	24.24	1.00
427.734375	-4.24	24.53	1.00
429.199219	-4.19	24.79	1.00
430.664063	-4.13	25.00	1.00
432.128906	-4.07	25.17	1.00
433.593750	-4.02	25.29	1.00
435.058594	-3.96	25.40	1.00
436.523438	-3.91	25.49	1.00
437.988281	-3.85	25.53	0.99
439.453125	-3.80	25.55	1.00
440.917969	-3.75	25.56	1.00
442.382813	-3.70	25.59	1.00
443.847656	-3.65	25.61	1.00
445.312500	-3.59	25.63	1.00
446.777344	-3.54	25.63	1.00
448.242188	-3.48	25.62	1.00
449.707031	-3.42	25.56	1.00
451.171875	-3.37	25.44	1.00
452.636719	-3.31	25.30	1.00
454.101563	-3.26	25.13	1.00
455.566406	-3.21	24.94	1.00
457.031250	-3.15	24.72	1.00
458.496094	-3.10	24.45	1.00
459.960938	-3.06	24.12	1.00
461.425781	-3.02	23.74	1.00
462.890625	-2.98	23.33	1.00
464.355469	-2.96	22.91	1.00
465.820313	-2.93	22.46	1.00
467.285156	-2.92	21.98	1.00
468.750000	-2.91	21.49	1.00
470.214844	-2.91	21.00	1.00
471.679688	-2.92	20.50	1.00
473.144531	-2.93	20.02	1.00
474.609375	-2.96	19.56	1.00
476.074219	-2.98	19.12	1.00
477.539063	-3.02	18.69	1.00
479.003906	-3.07	18.28	1.00
480.468750	-3.12	17.94	1.00
481.933594	-3.18	17.66	1.00
483.398438	-3.24	17.44	1.00
484.863281	-3.30	17.27	1.00
486.328125	-3.36	17.14	1.00
487.792969	-3.42	17.05	1.00
489.257813	-3.47	16.97	1.00
490.722656	-3.53	16.91	1.00
492.187500	-3.58	16.87	1.00
493.652344	-3.63	16.84	1.00
495.117188	-3.69	16.82	1.00
496.582031	-3.74	16.82	1.00
498.046875	-3.80	16.84	1.00
499.511719	-3.86	16.90	1.00
500.976563	-3.92	16.98	1.00
502.441406	-3.98	17.09	1.00
503.906250	-4.04	17.24	1.00
505.371094	-4.09	17.42	1.00
506.835938	-4.15	17.64	1.00
508.300781	-4.20	17.88	1.00
509.765625	-4.25	18.15	1.00
511.230469	-4.30	18.43	1.00
512.695313	-4.35	18.75	1.00
514.160156	-4.39	19.09	1.00
515.625000	-4.43	19.45	1.00
517.089844	-4.46	19.83	1.00
518.554688	-4.49	20.22	1.00
520.019531	-4.51	20.62	1.00
521.484375	-4.53	21.01	1.00
522.949219	-4.54	21.40	1.00
524.414063	-4.55	21.78	1.00
525.878906	-4.56	22.14	1.00
527.343750	-4.57	22.50	1.00
528.808594	-4.58	22.86	1.00
530.273438	-4.59	23.23	1.00
531.738281	-4.59	23.60	1.00
533.203125	-4.60	23.99	1.00
534.667969	-4.60	24.38	1.00
536.132813	-4.60	24.78	1.00
537.597656	-4.60	25.18	1.00
539.062500	-4.59	25.58	1.00
540.527344	-4.58	25.98	1.00
541.992188	-4.57	26.36	1.00
543.457031	-4.55	26.75	1.00
544.921875	-4.54	27.14	1.00
546.386719	-4.52	27.51	1.00
547.851563	-4.49	27.87	1.00
549.316406	-4.47	28.22	1.00
550.781250	-4.44	28.55	1.00
552.246094	-4.42	28.89	1.00
553.710938	-4.39	29.22	1.00
555.175781	-4.35	29.56	1.00
556.640625	-4.32	29.90	1.00
558.105469	-4.28	30.22	0.99
559.570313	-4.22	30.52	0.99
561.035156	-4.17	30.76	1.00
562.500000	-4.12	30.97	1.00
563.964844	-4.08	31.15	1.00
565.429688	-4.03	31.30	1.00
566.894531	-3.98	31.43	1.00
568.359375	-3.94	31.54	1.00
569.824219	-3.89	31.63	1.00
571.289063	-3.84	31.69	1.00
572.753906	-3.79	31.71	0.98
574.218750	-3.75	31.70	0.99
575.683594	-3.72	31.69	1.00
577.148438	-3.69	31.69	1.00
578.613281	-3.66	31.72	1.00
580.078125	-3.63	31.75	1.00
581.542969	-3.59	31.78	1.00
583.007813	-3.56	31.81	1.00
584.472656	-3.52	31.84	1.00
585.937500	-3.49	31.85	1.00
587.402344	-3.45	31.86	1.00
588.867188	-3.41	31.85	1.00
590.332031	-3.37	31.81	1.00
591.796875	-3.33	31.73	1.00
593.261719	-3.29	31.60	0.98
594.726563	-3.26	31.44	0.97
596.191406	-3.23	31.20	0.97
597.656250	-3.21	30.93	0.99
599.121094	-3.19	30.67	1.00
600.585938	-3.19	30.45	1.00
602.050781	-3.18	30.27	1.00
603.515625	-3.18	30.13	1.00
604.980469	-3.17	30.01	1.00
606.445313	-3.17	29.92	1.00
607.910156	-3.16	29.83	1.00
609.375000	-3.16	29.76	1.00
610.839844	-3.15	29.69	1.00
612.304688	-3.14	29.61	1.00
613.769531	-3.13	29.53	1.00
615.234375	-3.12	29.44	1.00
616.699219	-3.11	29.33	1.00
618.164063	-3.10	29.21	1.00
619.628906	-3.09	29.08	1.00
621.093750	-3.08	28.95	1.00
622.558594	-3.08	28.81	1.00
624.023438	-3.08	28.67	1.00
625.488281	-3.08	28.54	1.00
626.953125	-3.08	28.40	1.00
628.417969	-3.08	28.26	1.00
629.882813	-3.09	28.12	1.00
631.347656	-3.10	27.97	1.00
632.812500	-3.11	27.85	1.00
634.277344	-3.13	27.76	1.00
635.742188	-3.14	27.68	1.00
637.207031	-3.15	27.62	1.00
638.671875	-3.17	27.58	1.00
640.136719	-3.18	27.54	1.00
641.601563	-3.19	27.51	1.00
643.066406	-3.21	27.48	1.00
644.531250	-3.22	27.46	1.00
645.996094	-3.23	27.45	1.00
647.460938	-3.25	27.46	1.00
648.925781	-3.26	27.47	1.00
650.390625	-3.27	27.48	1.00
651.855469	-3.28	27.50	1.00
653.320313	-3.29	27.52	0.99
654.785156	-3.30	27.53	1.00
656.250000	-3.31	27.55	1.00
657.714844	-3.32	27.58	1.00
659.179688	-3.32	27.60	1.00
660.644531	-3.33	27.62	1.00
662.109375	-3.34	27.65	1.00
663.574219	-3.35	27.67	1.00
665.039063	-3.35	27.69	1.00
666.503906	-3.36	27.70	0.99
667.968750	-3.36	27.69	0.99
669.433594	-3.37	27.67	0.99
670.898438	-3.38	27.64	1.00
672.363281	-3.39	27.61	1.00
673.828125	-3.40	27.59	1.00
675.292969	-3.42	27.58	1.00
676.757813	-3.43	27.58	0.99
678.222656	-3.44	27.57	0.97
679.687500	-3.45	27.56	0.99
681.152344	-3.47	27.55	1.00
682.617188	-3.49	27.56	0.99
684.082031	-3.51	27.57	1.00
685.546875	-3.54	27.62	1.00
687.011719	-3.56	27.70	1.00
688.476563	-3.59	27.80	1.00
689.941406	-3.60	27.91	1.00
691.406250	-3.62	28.03	1.00
692.871094	-3.64	28.15	1.00
694.335938	-3.65	28.27	1.00
695.800781	-3.66	28.39	1.00
697.265625	-3.68	28.51	1.00
698.730469	-3.69	28.64	1.00
700.195313	-3.70	28.76	1.00
701.660156	-3.70	28.88	1.00
703.125000	-3.71	29.00	1.00
704.589844	-3.72	29.10	1.00
706.054688	-3.72	29.20	1.00
707.519531	-3.73	29.29	1.00
708.984375	-3.74	29.38	1.00
710.449219	-3.75	29.47	1.00
711.914063	-3.76	29.57	1.00
713.378906	-3.77	29.68	1.00
714.843750	-3.78	29.81	1.00
716.308594	-3.79	29.94	1.00
717.773438	-3.80	30.08	1.00
719.238281	-3.81	30.22	1.00
720.703125	-3.82	30.37	1.00
722.167969	-3.83	30.53	1.00
723.632813	-3.84	30.70	1.00
725.097656	-3.85	30.87	1.00
726.562500	-3.85	31.05	1.00
728.027344	-3.86	31.25	1.00
729.492188	-3.86	31.45	1.00
730.957031	-3.85	31.64	1.00
732.421875	-3.85	31.83	0.99
733.886719	-3.84	31.98	0.99
735.351563	-3.83	32.12	0.99
736.816406	-3.83	32.24	1.00
738.281250	-3.82	32.35	1.00
739.746094	-3.82	32.46	0.99
741.210938	-3.82	32.57	0.99
742.675781	-3.81	32.70	1.00
744.140625	-3.81	32.83	1.00
745.605469	-3.81	32.96	1.00
747.070313	-3.80	33.10	1.00
748.535156	-3.80	33.24	1.00
750.000000	-3.79	33.38	1.00
751.464844	-3.79	33.52	1.00
752.929688	-3.78	33.66	1.00
754.394531	-3.78	33.81	1.00
755.859375	-3.77	33.95	1.00
757.324219	-3.76	34.08	1.00
758.789063	-3.75	34.22	1.00
760.253906	-3.74	34.35	1.00
761.718750	-3.73	34.47	1.00
763.183594	-3.71	34.59	1.00
764.648438	-3.70	34.69	1.00
766.113281	-3.69	34.79	1.00
767.578125	-3.68	34.88	1.00
769.042969	-3.67	34.98	1.00
770.507813	-3.67	35.07	1.00
771.972656	-3.66	35.17	1.00
773.437500	-3.65	35.28	1.00
774.902344	-3.65	35.39	1.00
776.367188	-3.64	35.50	1.00
777.832031	-3.63	35.62	1.00
779.296875	-3.62	35.75	1.00
780.761719	-3.62	35.88	1.00
782.226563	-3.61	36.02	1.00
783.691406	-3.60	36.15	1.00
785.156250	-3.58	36.29	1.00
786.621094	-3.57	36.42	1.00
788.085938	-3.55	36.56	1.00
789.550781	-3.54	36.69	1.00
791.015625	-3.52	36.82	1.00
792.480469	-3.50	36.94	1.00
793.945313	-3.48	37.05	1.00
795.410156	-3.46	37.15	1.00
796.875000	-3.44	37.24	1.00
798.339844	-3.41	37.32	1.00
799.804688	-3.39	37.40	1.00
801.269531	-3.37	37.48	1.00
802.734375	-3.35	37.55	1.00
804.199219	-3.33	37.63	1.00
805.664063	-3.31	37.70	1.00
807.128906	-3.29	37.78	1.00
808.593750	-3.26	37.85	1.00
810.058594	-3.24	37.91	1.00
811.523438	-3.21	37.96	1.00
812.988281	-3.18	38.01	1.00
814.453125	-3.15	38.04	1.00
815.917969	-3.12	38.05	1.00
817.382813	-3.09	38.05	1.00
818.847656	-3.06	38.03	1.00
820.312500	-3.03	37.99	0.99
821.777344	-3.00	37.92	0.98
823.242188	-2.97	37.81	0.99
824.707031	-2.95	37.68	1.00
826.171875	-2.93	37.53	1.00
827.636719	-2.91	37.40	1.00
829.101563	-2.90	37.27	1.00
830.566406	-2.89	37.15	1.00
832.031250	-2.88	37.03	1.00
833.496094	-2.88	36.93	1.00
834.960938	-2.87	36.83	1.00
836.425781	-2.86	36.74	1.00
837.890625	-2.86	36.65	1.00
839.355469	-2.85	36.55	1.00
840.820313	-2.85	36.45	1.00
842.285156	-2.85	36.35	1.00
843.750000	-2.85	36.24	1.00
845.214844	-2.85	36.14	1.00
846.679688	-2.85	36.03	1.00
848.144531	-2.86	35.93	1.00
849.609375	-2.86	35.84	1.00
851.074219	-2.87	35.77	1.00
852.539063	-2.88	35.71	1.00
854.003906	-2.89	35.66	1.00
855.468750	-2.91	35.62	1.00
856.933594	-2.92	35.61	1.00
858.398438	-2.93	35.60	1.00
859.863281	-2.94	35.61	1.00
861.328125	-2.95	35.62	1.00
862.792969	-2.96	35.63	1.00
864.257813	-2.96	35.65	1.00
865.722656	-2.97	35.66	1.00
867.187500	-2.98	35.68	1.00
868.652344	-2.98	35.69	1.00
870.117188	-2.99	35.70	1.00
871.582031	-2.99	35.70	1.00
873.046875	-3.00	35.71	1.00
874.511719	-3.01	35.71	1.00
875.976563	-3.02	35.71	1.00
877.441406	-3.02	35.72	1.00
878.906250	-3.03	35.75	1.00
880.371094	-3.04	35.77	1.00
881.835938	-3.05	35.80	1.00
883.300781	-3.06	35.84	1.00
884.765625	-3.07	35.88	1.00
886.230469	-3.07	35.92	1.00
887.695313	-3.08	35.96	1.00
889.160156	-3.09	36.01	0.99
890.625000	-3.09	36.06	1.00
892.089844	-3.10	36.10	1.00
893.554688	-3.11	36.15	1.00
895.019531	-3.12	36.20	1.00
896.484375	-3.12	36.27	1.00
897.949219	-3.13	36.33	1.00
899.414063	-3.13	36.40	1.00
900.878906	-3.13	36.47	1.00
902.343750	-3.13	36.53	1.00
903.808594	-3.13	36.58	0.99
905.273438	-3.14	36.62	0.99
906.738281	-3.14	36.66	1.00
908.203125	-3.14	36.69	1.00
909.667969	-3.14	36.73	1.00
911.132813	-3.14	36.77	1.00
912.597656	-3.15	36.81	1.00
914.062500	-3.15	36.85	1.00
915.527344	-3.15	36.89	1.00
916.992188	-3.16	36.93	1.00
918.457031	-3.16	36.96	1.00
919.921875	-3.17	36.99	1.00
921.386719	-3.17	37.02	0.99
922.851563	-3.18	37.05	1.00
924.316406	-3.18	37.08	1.00
925.781250	-3.19	37.10	1.00
927.246094	-3.20	37.12	1.00
928.710938	-3.21	37.16	1.00
930.175781	-3.22	37.19	1.00
931.640625	-3.22	37.23	1.00
933.105469	-3.23	37.27	1.00
934.570313	-3.24	37.32	0.98
936.035156	-3.25	37.36	1.00
937.500000	-3.26	37.41	1.00
938.964844	-3.28	37.47	1.00
940.429688	-3.29	37.54	1.00
941.894531	-3.30	37.62	1.00
943.359375	-3.31	37.71	1.00
944.824219	-3.32	37.80	1.00
946.289063	-3.33	37.90	1.00
947.753906	-3.34	38.00	1.00
949.218750	-3.35	38.11	1.00
950.683594	-3.36	38.23	1.00
952.148438	-3.36	38.35	1.00
953.613281	-3.37	38.47	1.00
955.078125	-3.37	38.58	1.00
956.542969	-3.38	38.70	1.00
958.007813	-3.38	38.81	1.00
959.472656	-3.39	38.92	1.00
960.937500	-3.39	39.04	1.00
962.402344	-3.40	39.17	1.00
963.867188	-3.40	39.31	1.00
965.332031	-3.40	39.46	1.00
966.796875	-3.40	39.61	1.00
968.261719	-3.40	39.76	1.00
969.726563	-3.39	39.91	1.00
971.191406	-3.39	40.06	1.00
972.656250	-3.38	40.21	1.00
974.121094	-3.37	40.35	1.00
975.585938	-3.36	40.48	1.00
977.050781	-3.34	40.61	1.00
978.515625	-3.33	40.73	1.00
979.980469	-3.31	40.83	1.00
981.445313	-3.30	40.92	1.00
982.910156	-3.28	41.00	1.00
984.375000	-3.27	41.07	1.00
985.839844	-3.25	41.13	1.00
987.304688	-3.24	41.19	1.00
988.769531	-3.22	41.24	0.99
990.234375	-3.20	41.27	0.99
991.699219	-3.19	41.28	0.98
993.164063	-3.17	41.27	0.99
994.628906	-3.16	41.24	1.00
996.093750	-3.15	41.20	1.00
997.558594	-3.14	41.17	1.00
999.023438	-3.14	41.13	1.00
1000.488281	-3.13	41.10	1.00
1001.953125	-3.13	41.08	1.00
1003.417969	-3.13	41.05	1.00
1004.882813	-3.13	41.02	1.00
1006.347656	-3.13	40.99	1.00
1007.812500	-3.13	40.96	0.99
1009.277344	-3.13	40.92	0.99
1010.742188	-3.13	40.90	1.00
1012.207031	-3.14	40.88	1.00
1013.671875	-3.14	40.88	1.00
1015.136719	-3.15	40.88	1.00
1016.601563	-3.15	40.89	1.00
1018.066406	-3.16	40.91	1.00
1019.531250	-3.16	40.93	1.00
1020.996094	-3.16	40.96	1.00
1022.460938	-3.17	40.99	1.00
1023.925781	-3.17	41.02	1.00
1025.390625	-3.18	41.05	1.00
1026.855469	-3.18	41.08	1.00
1028.320313	-3.18	41.11	1.00
1029.785156	-3.19	41.14	1.00
1031.250000	-3.19	41.18	1.00
1032.714844	-3.20	41.22	1.00
1034.179688	-3.21	41.26	1.00
1035.644531	-3.21	41.31	1.00
1037.109375	-3.22	41.37	1.00
1038.574219	-3.23	41.43	1.00
1040.039063	-3.23	41.50	1.00
1041.503906	-3.24	41.57	1.00
1042.968750	-3.24	41.65	1.00
1044.433594	-3.25	41.72	1.00
1045.898438	-3.25	41.80	1.00
1047.363281	-3.25	41.88	1.00
1048.828125	-3.25	41.95	1.00
1050.292969	-3.25	42.02	0.99
1051.757813	-3.25	42.07	0.99
1053.222656	-3.25	42.11	0.99
1054.687500	-3.26	42.14	0.99
1056.152344	-3.26	42.16	1.00
1057.617188	-3.27	42.20	1.00
1059.082031	-3.28	42.26	1.00
1060.546875	-3.29	42.33	1.00
1062.011719	-3.30	42.41	1.00
1063.476563	-3.31	42.50	1.00
1064.941406	-3.32	42.60	1.00
1066.406250	-3.33	42.71	1.00
1067.871094	-3.34	42.83	1.00
1069.335938	-3.34	42.96	1.00
1070.800781	-3.35	43.09	1.00
1072.265625	-3.35	43.22	1.00
1073.730469	-3.35	43.36	1.00
1075.195313	-3.36	43.50	1.00
1076.660156	-3.36	43.65	1.00
1078.125000	-3.35	43.79	1.00
1079.589844	-3.35	43.92	1.00
1081.054688	-3.34	44.05	1.00
1082.519531	-3.33	44.17	1.00
1083.984375	-3.33	44.28	1.00
1085.449219	-3.32	44.38	0.99
1086.914063	-3.31	44.47	1.00
1088.378906	-3.31	44.56	1.00
1089.843750	-3.30	44.65	1.00
1091.308594	-3.30	44.75	1.00
1092.773438	-3.29	44.84	1.00
1094.238281	-3.28	44.93	1.00
1095.703125	-3.27	45.02	1.00
1097.167969	-3.27	45.11	1.00
1098.632813	-3.26	45.18	1.00
1100.097656	-3.25	45.25	1.00
1101.562500	-3.24	45.32	1.00
1103.027344	-3.24	45.39	1.00
1104.492188	-3.23	45.46	1.00
1105.957031	-3.23	45.53	1.00
1107.421875	-3.22	45.59	1.00
1108.886719	-3.21	45.65	1.00
1110.351563	-3.21	45.70	1.00
1111.816406	-3.20	45.75	0.99
1113.281250	-3.20	45.78	0.99
1114.746094	-3.20	45.82	0.99
1116.210938	-3.19	45.87	1.00
1117.675781	-3.19	45.93	1.00
1119.140625	-3.19	45.99	1.00
1120.605469	-3.20	46.06	1.00
1122.070313	-3.20	46.14	1.00
1123.535156	-3.20	46.23	1.00
1125.000000	-3.20	46.33	1.00
1126.464844	-3.20	46.44	1.00
