	NT2000-100-C		
407.226563	-8.24	18.95	1.00
408.691406	-8.23	19.19	1.00
410.156250	-8.23	19.45	1.00
411.621094	-8.22	19.70	1.00
413.085938	-8.21	19.95	1.00
414.550781	-8.20	20.22	1.00
416.015625	-8.19	20.50	1.00
417.480469	-8.18	20.79	1.00
418.945313	-8.17	21.09	1.00
420.410156	-8.15	21.39	1.00
421.875000	-8.13	21.67	1.00
423.339844	-8.11	21.95	1.00
424.804688	-8.09	22.24	1.00
426.269531	-8.06	22.53	1.00
427.734375	-8.04	22.85	1.00
429.199219	-8.01	23.19	0.99
430.664063	-7.97	23.50	0.99
432.128906	-7.92	23.77	0.99
433.593750	-7.88	24.01	1.00
435.058594	-7.83	24.23	1.00
436.523438	-7.79	24.44	0.99
437.988281	-7.74	24.62	0.99
439.453125	-7.68	24.76	0.99
440.917969	-7.62	24.86	1.00
442.382813	-7.57	24.96	1.00
443.847656	-7.52	25.06	0.99
445.312500	-7.47	25.16	1.00
446.777344	-7.41	25.25	0.99
448.242188	-7.34	25.34	1.00
449.707031	-7.27	25.39	1.00
451.171875	-7.19	25.39	1.00
452.636719	-7.11	25.32	1.00
454.101563	-7.04	25.19	1.00
455.566406	-6.97	25.02	1.00
457.031250	-6.91	24.83	1.00
458.496094	-6.85	24.60	1.00
459.960938	-6.79	24.35	1.00
461.425781	-6.74	24.06	1.00
462.890625	-6.69	23.73	1.00
464.355469	-6.64	23.39	1.00
465.820313	-6.59	23.01	1.00
467.285156	-6.55	22.59	1.00
468.750000	-6.52	22.15	1.00
470.214844	-6.51	21.73	1.00
471.679688	-6.49	21.31	1.00
473.144531	-6.49	20.92	1.00
474.609375	-6.48	20.54	1.00
476.074219	-6.48	20.14	1.00
477.539063	-6.48	19.72	1.00
479.003906	-6.49	19.28	1.00
480.468750	-6.50	18.82	1.00
481.933594	-6.52	18.38	1.00
483.398438	-6.55	17.98	1.00
484.863281	-6.59	17.61	0.99
486.328125	-6.63	17.29	1.00
487.792969	-6.67	16.99	1.00
489.257813	-6.72	16.71	1.00
490.722656	-6.76	16.44	1.00
492.187500	-6.81	16.17	1.00
493.652344	-6.86	15.92	1.00
495.117188	-6.91	15.67	1.00
496.582031	-6.96	15.43	1.00
498.046875	-7.02	15.21	1.00
499.511719	-7.08	14.99	1.00
500.976563	-7.15	14.81	1.00
502.441406	-7.22	14.66	1.00
503.906250	-7.29	14.54	1.00
505.371094	-7.37	14.45	1.00
506.835938	-7.44	14.40	1.00
508.300781	-7.52	14.39	1.00
509.765625	-7.60	14.43	1.00
511.230469	-7.68	14.50	1.00
512.695313	-7.76	14.61	1.00
514.160156	-7.84	14.77	1.00
515.625000	-7.92	14.97	1.00
517.089844	-7.99	15.21	1.00
518.554688	-8.07	15.50	1.00
520.019531	-8.13	15.82	1.00
521.484375	-8.20	16.16	1.00
522.949219	-8.25	16.53	1.00
524.414063	-8.31	16.90	1.00
525.878906	-8.35	17.29	1.00
527.343750	-8.40	17.67	1.00
528.808594	-8.45	18.06	1.00
530.273438	-8.49	18.47	1.00
531.738281	-8.53	18.91	1.00
533.203125	-8.57	19.36	1.00
534.667969	-8.61	19.83	1.00
536.132813	-8.65	20.32	1.00
537.597656	-8.68	20.83	1.00
539.062500	-8.71	21.37	1.00
540.527344	-8.74	21.92	1.00
541.992188	-8.76	22.49	1.00
543.457031	-8.78	23.08	1.00
544.921875	-8.79	23.68	0.99
546.386719	-8.80	24.29	1.00
547.851563	-8.80	24.90	1.00
549.316406	-8.80	25.50	1.00
550.781250	-8.80	26.10	1.00
552.246094	-8.79	26.70	1.00
553.710938	-8.78	27.30	1.00
555.175781	-8.76	27.92	1.00
556.640625	-8.74	28.55	0.99
558.105469	-8.71	29.16	0.98
559.570313	-8.66	29.76	0.99
561.035156	-8.61	30.31	1.00
562.500000	-8.56	30.84	1.00
563.964844	-8.51	31.34	1.00
565.429688	-8.45	31.81	1.00
566.894531	-8.38	32.24	1.00
568.359375	-8.32	32.64	1.00
569.824219	-8.26	33.00	1.00
571.289063	-8.19	33.32	1.00
572.753906	-8.13	33.62	1.00
574.218750	-8.06	33.89	1.00
575.683594	-7.99	34.12	1.00
577.148438	-7.93	34.34	1.00
578.613281	-7.86	34.56	0.99
580.078125	-7.80	34.76	1.00
581.542969	-7.73	34.93	1.00
583.007813	-7.66	35.08	1.00
584.472656	-7.58	35.21	1.00
585.937500	-7.50	35.32	0.99
587.402344	-7.42	35.40	0.99
588.867188	-7.33	35.41	0.99
590.332031	-7.25	35.35	1.00
591.796875	-7.17	35.22	1.00
593.261719	-7.09	35.04	1.00
594.726563	-7.02	34.82	1.00
596.191406	-6.96	34.55	1.00
597.656250	-6.90	34.25	0.99
599.121094	-6.85	33.91	0.99
600.585938	-6.80	33.57	1.00
602.050781	-6.77	33.26	1.00
603.515625	-6.74	32.97	1.00
604.980469	-6.72	32.71	1.00
606.445313	-6.70	32.46	1.00
607.910156	-6.68	32.24	1.00
609.375000	-6.66	32.02	1.00
610.839844	-6.65	31.82	1.00
612.304688	-6.63	31.64	1.00
613.769531	-6.62	31.48	1.00
615.234375	-6.61	31.34	0.98
616.699219	-6.59	31.19	0.99
618.164063	-6.58	31.03	1.00
619.628906	-6.57	30.87	0.99
621.093750	-6.56	30.70	0.99
622.558594	-6.56	30.54	1.00
624.023438	-6.55	30.37	1.00
625.488281	-6.55	30.21	1.00
626.953125	-6.55	30.06	1.00
628.417969	-6.55	29.91	1.00
629.882813	-6.56	29.75	1.00
631.347656	-6.56	29.60	1.00
632.812500	-6.57	29.46	1.00
634.277344	-6.59	29.33	1.00
635.742188	-6.60	29.21	1.00
637.207031	-6.61	29.11	1.00
638.671875	-6.63	29.01	1.00
640.136719	-6.65	28.93	1.00
641.601563	-6.67	28.87	1.00
643.066406	-6.68	28.81	1.00
644.531250	-6.70	28.77	1.00
645.996094	-6.72	28.73	1.00
647.460938	-6.74	28.71	1.00
648.925781	-6.76	28.69	1.00
650.390625	-6.78	28.69	1.00
651.855469	-6.80	28.70	1.00
653.320313	-6.82	28.73	1.00
654.785156	-6.84	28.78	1.00
656.250000	-6.86	28.83	1.00
657.714844	-6.87	28.91	1.00
659.179688	-6.89	28.99	1.00
660.644531	-6.90	29.07	1.00
662.109375	-6.91	29.16	1.00
663.574219	-6.92	29.26	1.00
665.039063	-6.92	29.36	1.00
666.503906	-6.92	29.46	1.00
667.968750	-6.92	29.55	0.99
669.433594	-6.92	29.62	1.00
670.898438	-6.92	29.68	1.00
672.363281	-6.91	29.73	1.00
673.828125	-6.91	29.79	1.00
675.292969	-6.91	29.85	1.00
676.757813	-6.90	29.91	1.00
678.222656	-6.89	29.96	0.99
679.687500	-6.88	30.00	0.99
681.152344	-6.87	30.00	0.99
682.617188	-6.86	29.96	1.00
684.082031	-6.85	29.91	1.00
685.546875	-6.86	29.86	1.00
687.011719	-6.86	29.83	1.00
688.476563	-6.87	29.82	1.00
689.941406	-6.88	29.83	1.00
691.406250	-6.88	29.85	1.00
692.871094	-6.89	29.88	1.00
694.335938	-6.89	29.91	1.00
695.800781	-6.89	29.94	1.00
697.265625	-6.90	29.96	1.00
698.730469	-6.90	29.98	1.00
700.195313	-6.90	30.00	1.00
701.660156	-6.90	30.01	1.00
703.125000	-6.91	30.03	1.00
704.589844	-6.91	30.04	1.00
706.054688	-6.92	30.06	1.00
707.519531	-6.92	30.08	1.00
708.984375	-6.93	30.10	1.00
710.449219	-6.93	30.11	1.00
711.914063	-6.94	30.13	1.00
713.378906	-6.94	30.15	1.00
714.843750	-6.95	30.17	1.00
716.308594	-6.96	30.21	1.00
717.773438	-6.97	30.24	1.00
719.238281	-6.98	30.28	1.00
720.703125	-6.99	30.32	1.00
722.167969	-7.00	30.37	1.00
723.632813	-7.01	30.42	1.00
725.097656	-7.02	30.49	1.00
726.562500	-7.03	30.57	1.00
728.027344	-7.04	30.65	1.00
729.492188	-7.05	30.74	1.00
730.957031	-7.06	30.82	1.00
732.421875	-7.07	30.91	1.00
733.886719	-7.08	31.00	1.00
735.351563	-7.09	31.10	1.00
736.816406	-7.10	31.21	1.00
738.281250	-7.11	31.33	1.00
739.746094	-7.12	31.45	1.00
741.210938	-7.13	31.58	1.00
742.675781	-7.14	31.71	1.00
744.140625	-7.15	31.85	1.00
745.605469	-7.15	32.00	1.00
747.070313	-7.16	32.16	1.00
748.535156	-7.16	32.33	1.00
750.000000	-7.16	32.50	1.00
751.464844	-7.16	32.67	1.00
752.929688	-7.16	32.82	1.00
754.394531	-7.16	32.96	1.00
755.859375	-7.15	33.08	1.00
757.324219	-7.15	33.21	1.00
758.789063	-7.15	33.34	1.00
760.253906	-7.15	33.47	1.00
761.718750	-7.14	33.61	1.00
763.183594	-7.14	33.75	1.00
764.648438	-7.14	33.88	1.00
766.113281	-7.14	34.03	1.00
767.578125	-7.13	34.17	1.00
769.042969	-7.13	34.32	1.00
770.507813	-7.12	34.46	1.00
771.972656	-7.11	34.60	1.00
773.437500	-7.10	34.73	1.00
774.902344	-7.09	34.85	1.00
776.367188	-7.08	34.97	1.00
777.832031	-7.08	35.09	1.00
779.296875	-7.07	35.21	1.00
780.761719	-7.07	35.34	1.00
782.226563	-7.06	35.47	1.00
783.691406	-7.06	35.62	1.00
785.156250	-7.05	35.78	1.00
786.621094	-7.04	35.94	1.00
788.085938	-7.03	36.10	1.00
789.550781	-7.02	36.27	1.00
791.015625	-7.01	36.44	1.00
792.480469	-6.99	36.61	1.00
793.945313	-6.97	36.78	1.00
795.410156	-6.95	36.93	1.00
796.875000	-6.93	37.08	1.00
798.339844	-6.91	37.23	1.00
799.804688	-6.89	37.37	1.00
801.269531	-6.87	37.52	1.00
802.734375	-6.84	37.66	1.00
804.199219	-6.81	37.80	1.00
805.664063	-6.78	37.94	1.00
807.128906	-6.75	38.07	1.00
808.593750	-6.72	38.19	1.00
810.058594	-6.68	38.30	1.00
811.523438	-6.64	38.41	0.99
812.988281	-6.59	38.50	1.00
814.453125	-6.55	38.56	1.00
815.917969	-6.50	38.60	1.00
817.382813	-6.45	38.60	1.00
818.847656	-6.41	38.58	1.00
820.312500	-6.36	38.52	1.00
821.777344	-6.32	38.42	0.99
823.242188	-6.27	38.28	0.99
824.707031	-6.24	38.10	0.99
826.171875	-6.21	37.92	1.00
827.636719	-6.18	37.74	1.00
829.101563	-6.15	37.56	1.00
830.566406	-6.13	37.37	1.00
832.031250	-6.11	37.19	1.00
833.496094	-6.09	37.01	1.00
834.960938	-6.07	36.82	1.00
836.425781	-6.06	36.64	1.00
837.890625	-6.04	36.45	1.00
839.355469	-6.03	36.26	1.00
840.820313	-6.02	36.06	1.00
842.285156	-6.01	35.86	1.00
843.750000	-6.00	35.65	1.00
845.214844	-6.00	35.44	1.00
846.679688	-6.00	35.22	1.00
848.144531	-6.00	34.99	1.00
849.609375	-6.00	34.78	1.00
851.074219	-6.01	34.59	1.00
852.539063	-6.02	34.42	1.00
854.003906	-6.03	34.27	1.00
855.468750	-6.04	34.13	1.00
856.933594	-6.06	34.01	1.00
858.398438	-6.07	33.90	1.00
859.863281	-6.09	33.80	1.00
861.328125	-6.10	33.71	1.00
862.792969	-6.11	33.63	1.00
864.257813	-6.13	33.56	1.00
865.722656	-6.14	33.50	1.00
867.187500	-6.16	33.45	1.00
868.652344	-6.17	33.41	1.00
870.117188	-6.18	33.37	1.00
871.582031	-6.19	33.33	1.00
873.046875	-6.20	33.29	1.00
874.511719	-6.21	33.25	1.00
875.976563	-6.22	33.20	1.00
877.441406	-6.24	33.16	1.00
878.906250	-6.25	33.13	1.00
880.371094	-6.27	33.11	1.00
881.835938	-6.28	33.10	1.00
883.300781	-6.29	33.10	1.00
884.765625	-6.30	33.10	1.00
886.230469	-6.31	33.10	1.00
887.695313	-6.32	33.10	1.00
889.160156	-6.33	33.08	1.00
890.625000	-6.35	33.07	1.00
892.089844	-6.36	33.06	1.00
893.554688	-6.37	33.05	1.00
895.019531	-6.39	33.06	1.00
896.484375	-6.40	33.07	1.00
897.949219	-6.42	33.10	1.00
899.414063	-6.44	33.15	1.00
900.878906	-6.45	33.20	1.00
902.343750	-6.47	33.27	1.00
903.808594	-6.48	33.34	1.00
905.273438	-6.49	33.42	1.00
906.738281	-6.50	33.50	1.00
908.203125	-6.50	33.59	1.00
909.667969	-6.51	33.67	1.00
911.132813	-6.51	33.74	1.00
912.597656	-6.51	33.81	1.00
914.062500	-6.51	33.87	1.00
915.527344	-6.51	33.92	1.00
916.992188	-6.50	33.97	1.00
918.457031	-6.50	34.02	1.00
919.921875	-6.50	34.06	1.00
921.386719	-6.49	34.09	1.00
922.851563	-6.49	34.11	1.00
924.316406	-6.48	34.11	0.99
925.781250	-6.48	34.09	1.00
927.246094	-6.48	34.07	1.00
928.710938	-6.47	34.04	1.00
930.175781	-6.47	34.01	1.00
931.640625	-6.47	33.97	1.00
933.105469	-6.48	33.93	1.00
934.570313	-6.48	33.88	1.00
936.035156	-6.48	33.83	1.00
937.500000	-6.49	33.79	1.00
938.964844	-6.50	33.74	1.00
940.429688	-6.51	33.71	1.00
941.894531	-6.52	33.69	1.00
943.359375	-6.53	33.67	1.00
944.824219	-6.55	33.67	1.00
946.289063	-6.56	33.68	1.00
947.753906	-6.57	33.69	1.00
949.218750	-6.59	33.71	1.00
950.683594	-6.60	33.74	1.00
952.148438	-6.61	33.78	1.00
953.613281	-6.62	33.82	1.00
955.078125	-6.64	33.88	1.00
956.542969	-6.65	33.93	0.99
958.007813	-6.66	33.98	1.00
959.472656	-6.67	34.03	1.00
960.937500	-6.68	34.08	1.00
962.402344	-6.69	34.14	1.00
963.867188	-6.70	34.20	1.00
965.332031	-6.71	34.28	1.00
966.796875	-6.72	34.36	1.00
968.261719	-6.73	34.45	1.00
969.726563	-6.74	34.55	1.00
971.191406	-6.75	34.66	1.00
972.656250	-6.76	34.76	1.00
974.121094	-6.77	34.88	1.00
975.585938	-6.77	34.99	1.00
977.050781	-6.78	35.11	1.00
978.515625	-6.78	35.23	1.00
979.980469	-6.77	35.35	1.00
981.445313	-6.77	35.45	1.00
982.910156	-6.77	35.55	1.00
984.375000	-6.76	35.64	1.00
985.839844	-6.76	35.72	1.00
987.304688	-6.75	35.80	1.00
988.769531	-6.75	35.88	1.00
990.234375	-6.74	35.95	1.00
991.699219	-6.73	36.00	0.99
993.164063	-6.72	36.04	1.00
994.628906	-6.71	36.06	1.00
996.093750	-6.71	36.06	1.00
997.558594	-6.70	36.05	1.00
999.023438	-6.70	36.03	0.99
1000.488281	-6.70	36.02	1.00
1001.953125	-6.70	36.02	1.00
1003.417969	-6.70	36.02	1.00
1004.882813	-6.70	36.02	1.00
1006.347656	-6.70	36.01	1.00
1007.812500	-6.70	35.99	1.00
1009.277344	-6.70	35.97	0.99
1010.742188	-6.70	35.94	1.00
1012.207031	-6.71	35.92	1.00
1013.671875	-6.71	35.91	1.00
1015.136719	-6.72	35.91	1.00
1016.601563	-6.73	35.92	1.00
1018.066406	-6.74	35.93	1.00
1019.531250	-6.75	35.96	1.00
1020.996094	-6.76	35.99	1.00
1022.460938	-6.76	36.03	1.00
1023.925781	-6.77	36.07	1.00
1025.390625	-6.78	36.12	1.00
1026.855469	-6.78	36.16	1.00
1028.320313	-6.78	36.20	1.00
1029.785156	-6.79	36.23	1.00
1031.250000	-6.79	36.27	1.00
1032.714844	-6.79	36.29	1.00
1034.179688	-6.80	36.32	1.00
1035.644531	-6.80	36.33	1.00
1037.109375	-6.80	36.35	1.00
1038.574219	-6.81	36.37	1.00
1040.039063	-6.81	36.39	0.99
1041.503906	-6.82	36.43	1.00
1042.968750	-6.82	36.46	1.00
1044.433594	-6.82	36.50	1.00
1045.898438	-6.83	36.53	1.00
1047.363281	-6.83	36.57	1.00
1048.828125	-6.82	36.60	1.00
1050.292969	-6.82	36.62	0.99
1051.757813	-6.81	36.64	0.99
1053.222656	-6.81	36.63	0.98
1054.687500	-6.80	36.61	0.97
1056.152344	-6.80	36.56	1.00
1057.617188	-6.80	36.48	1.00
1059.082031	-6.80	36.39	1.00
1060.546875	-6.80	36.30	1.00
1062.011719	-6.81	36.22	1.00
1063.476563	-6.82	36.14	1.00
1064.941406	-6.84	36.09	1.00
1066.406250	-6.85	36.06	1.00
1067.871094	-6.87	36.04	1.00
1069.335938	-6.88	36.03	1.00
1070.800781	-6.90	36.04	1.00
1072.265625	-6.91	36.05	1.00
1073.730469	-6.93	36.07	1.00
1075.195313	-6.95	36.10	1.00
1076.660156	-6.96	36.14	1.00
1078.125000	-6.98	36.19	1.00
1079.589844	-7.00	36.24	1.00
1081.054688	-7.01	36.30	1.00
1082.519531	-7.02	36.36	1.00
1083.984375	-7.04	36.43	1.00
1085.449219	-7.05	36.49	1.00
1086.914063	-7.06	36.56	1.00
1088.378906	-7.08	36.64	1.00
1089.843750	-7.09	36.73	1.00
1091.308594	-7.10	36.82	1.00
1092.773438	-7.11	36.91	1.00
1094.238281	-7.12	37.01	0.99
1095.703125	-7.12	37.10	0.99
1097.167969	-7.13	37.19	1.00
1098.632813	-7.13	37.27	0.99
1100.097656	-7.14	37.33	0.99
1101.562500	-7.14	37.39	1.00
1103.027344	-7.15	37.45	1.00
1104.492188	-7.15	37.50	1.00
1105.957031	-7.16	37.56	1.00
1107.421875	-7.17	37.62	1.00
1108.886719	-7.18	37.70	1.00
1110.351563	-7.18	37.77	1.00
1111.816406	-7.19	37.86	1.00
1113.281250	-7.20	37.94	1.00
1114.746094	-7.20	38.02	1.00
1116.210938	-7.20	38.10	1.00
1117.675781	-7.21	38.17	1.00
1119.140625	-7.21	38.23	1.00
1120.605469	-7.21	38.29	1.00
1122.070313	-7.22	38.35	1.00
1123.535156	-7.23	38.42	1.00
1125.000000	-7.23	38.50	1.00
1126.464844	-7.24	38.58	1.00
