	NT2000-40-C		
407.226563	-2.55	18.69	1.00
408.691406	-2.53	19.02	1.00
410.156250	-2.51	19.35	1.00
411.621094	-2.48	19.66	1.00
413.085938	-2.45	19.93	1.00
414.550781	-2.42	20.18	1.00
416.015625	-2.39	20.42	1.00
417.480469	-2.35	20.65	1.00
418.945313	-2.32	20.88	1.00
420.410156	-2.28	21.11	1.00
421.875000	-2.23	21.33	1.00
423.339844	-2.18	21.51	1.00
424.804688	-2.13	21.66	1.00
426.269531	-2.08	21.78	1.00
427.734375	-2.02	21.86	1.00
429.199219	-1.96	21.89	1.00
430.664063	-1.90	21.86	0.99
432.128906	-1.84	21.76	1.00
433.593750	-1.79	21.62	1.00
435.058594	-1.74	21.45	1.00
436.523438	-1.70	21.24	1.00
437.988281	-1.67	21.00	1.00
439.453125	-1.65	20.76	1.00
440.917969	-1.63	20.55	1.00
442.382813	-1.61	20.36	1.00
443.847656	-1.60	20.20	1.00
445.312500	-1.59	20.04	1.00
446.777344	-1.58	19.90	1.00
448.242188	-1.57	19.76	1.00
449.707031	-1.56	19.60	1.00
451.171875	-1.56	19.45	1.00
452.636719	-1.56	19.32	1.00
454.101563	-1.55	19.21	1.00
455.566406	-1.55	19.11	1.00
457.031250	-1.55	19.03	1.00
458.496094	-1.54	18.95	1.00
459.960938	-1.53	18.86	1.00
461.425781	-1.52	18.75	1.00
462.890625	-1.51	18.62	1.00
464.355469	-1.50	18.46	1.00
465.820313	-1.49	18.27	1.00
467.285156	-1.49	18.03	1.00
468.750000	-1.49	17.81	1.00
470.214844	-1.50	17.58	1.00
471.679688	-1.51	17.36	1.00
473.144531	-1.53	17.12	1.00
474.609375	-1.56	16.89	1.00
476.074219	-1.59	16.67	1.00
477.539063	-1.62	16.48	1.00
479.003906	-1.67	16.32	1.00
480.468750	-1.72	16.21	1.00
481.933594	-1.77	16.15	1.00
483.398438	-1.83	16.15	1.00
484.863281	-1.88	16.20	1.00
486.328125	-1.94	16.29	1.00
487.792969	-1.99	16.43	1.00
489.257813	-2.04	16.60	1.00
490.722656	-2.09	16.81	1.00
492.187500	-2.13	17.04	1.00
493.652344	-2.17	17.28	1.00
495.117188	-2.21	17.54	1.00
496.582031	-2.24	17.81	1.00
498.046875	-2.27	18.09	1.00
499.511719	-2.30	18.39	1.00
500.976563	-2.33	18.70	1.00
502.441406	-2.35	19.02	1.00
503.906250	-2.37	19.35	1.00
505.371094	-2.39	19.69	1.00
506.835938	-2.40	20.04	1.00
508.300781	-2.42	20.39	1.00
509.765625	-2.42	20.75	1.00
511.230469	-2.43	21.11	1.00
512.695313	-2.44	21.48	1.00
514.160156	-2.43	21.86	1.00
515.625000	-2.43	22.25	1.00
517.089844	-2.42	22.64	1.00
518.554688	-2.40	23.00	1.00
520.019531	-2.38	23.34	1.00
521.484375	-2.35	23.64	1.00
522.949219	-2.32	23.91	1.00
524.414063	-2.29	24.14	0.99
525.878906	-2.27	24.34	1.00
527.343750	-2.24	24.50	1.00
528.808594	-2.23	24.65	1.00
530.273438	-2.21	24.81	1.00
531.738281	-2.20	24.99	1.00
533.203125	-2.19	25.20	1.00
534.667969	-2.18	25.43	1.00
536.132813	-2.17	25.68	1.00
537.597656	-2.15	25.94	1.00
539.062500	-2.13	26.21	1.00
540.527344	-2.10	26.47	1.00
541.992188	-2.07	26.73	1.00
543.457031	-2.04	26.98	1.00
544.921875	-2.00	27.23	1.00
546.386719	-1.96	27.46	1.00
547.851563	-1.91	27.66	1.00
549.316406	-1.86	27.82	1.00
550.781250	-1.82	27.95	1.00
552.246094	-1.77	28.05	1.00
553.710938	-1.72	28.14	1.00
555.175781	-1.68	28.20	1.00
556.640625	-1.63	28.25	1.00
558.105469	-1.59	28.28	1.00
559.570313	-1.54	28.27	0.99
561.035156	-1.49	28.23	1.00
562.500000	-1.45	28.17	1.00
563.964844	-1.41	28.10	1.00
565.429688	-1.37	28.03	1.00
566.894531	-1.34	27.95	1.00
568.359375	-1.30	27.87	1.00
569.824219	-1.27	27.78	1.00
571.289063	-1.24	27.68	1.00
572.753906	-1.21	27.57	1.00
574.218750	-1.19	27.44	1.00
575.683594	-1.17	27.32	1.00
577.148438	-1.15	27.21	1.00
578.613281	-1.14	27.12	1.00
580.078125	-1.13	27.05	1.00
581.542969	-1.11	27.00	1.00
583.007813	-1.09	26.95	1.00
584.472656	-1.08	26.90	1.00
585.937500	-1.06	26.85	1.00
587.402344	-1.03	26.79	1.00
588.867188	-1.01	26.72	1.00
590.332031	-0.99	26.62	1.00
591.796875	-0.97	26.51	1.00
593.261719	-0.95	26.40	1.00
594.726563	-0.93	26.26	1.00
596.191406	-0.91	26.11	1.00
597.656250	-0.90	25.93	1.00
599.121094	-0.89	25.76	1.00
600.585938	-0.89	25.61	1.00
602.050781	-0.89	25.48	1.00
603.515625	-0.88	25.37	1.00
604.980469	-0.88	25.26	1.00
606.445313	-0.88	25.16	1.00
607.910156	-0.88	25.05	1.00
609.375000	-0.88	24.95	1.00
610.839844	-0.88	24.87	1.00
612.304688	-0.89	24.81	1.00
613.769531	-0.89	24.76	1.00
615.234375	-0.89	24.71	1.00
616.699219	-0.89	24.67	1.00
618.164063	-0.88	24.62	1.00
619.628906	-0.88	24.57	1.00
621.093750	-0.88	24.52	1.00
622.558594	-0.87	24.45	1.00
624.023438	-0.87	24.37	1.00
625.488281	-0.87	24.28	1.00
626.953125	-0.87	24.17	1.00
628.417969	-0.87	24.05	1.00
629.882813	-0.87	23.92	1.00
631.347656	-0.88	23.80	0.99
632.812500	-0.90	23.72	1.00
634.277344	-0.91	23.68	1.00
635.742188	-0.93	23.66	1.00
637.207031	-0.95	23.66	1.00
638.671875	-0.96	23.69	1.00
640.136719	-0.97	23.72	1.00
641.601563	-0.98	23.76	1.00
643.066406	-0.99	23.80	1.00
644.531250	-1.00	23.84	1.00
645.996094	-1.00	23.88	1.00
647.460938	-1.01	23.93	1.00
648.925781	-1.01	23.98	1.00
650.390625	-1.02	24.03	1.00
651.855469	-1.02	24.09	1.00
653.320313	-1.02	24.15	1.00
654.785156	-1.02	24.21	1.00
656.250000	-1.02	24.27	1.00
657.714844	-1.01	24.32	1.00
659.179688	-1.01	24.36	1.00
660.644531	-1.00	24.38	1.00
662.109375	-0.99	24.40	1.00
663.574219	-0.98	24.42	1.00
665.039063	-0.97	24.42	1.00
666.503906	-0.96	24.42	1.00
667.968750	-0.95	24.39	0.99
669.433594	-0.93	24.32	0.99
670.898438	-0.92	24.22	0.99
672.363281	-0.92	24.11	1.00
673.828125	-0.92	23.99	0.99
675.292969	-0.92	23.87	1.00
676.757813	-0.93	23.77	0.98
678.222656	-0.94	23.69	1.00
679.687500	-0.95	23.62	1.00
681.152344	-0.96	23.56	0.98
682.617188	-0.97	23.54	1.00
684.082031	-0.99	23.53	1.00
685.546875	-1.00	23.55	0.99
687.011719	-1.02	23.59	1.00
688.476563	-1.03	23.64	1.00
689.941406	-1.05	23.70	1.00
691.406250	-1.06	23.78	1.00
692.871094	-1.07	23.87	1.00
694.335938	-1.08	23.96	1.00
695.800781	-1.09	24.06	1.00
697.265625	-1.10	24.17	1.00
698.730469	-1.10	24.27	1.00
700.195313	-1.10	24.38	1.00
701.660156	-1.10	24.48	1.00
703.125000	-1.10	24.58	1.00
704.589844	-1.09	24.67	1.00
706.054688	-1.09	24.76	1.00
707.519531	-1.08	24.83	1.00
708.984375	-1.07	24.89	1.00
710.449219	-1.07	24.94	1.00
711.914063	-1.06	24.99	1.00
713.378906	-1.05	25.04	1.00
714.843750	-1.05	25.08	1.00
716.308594	-1.04	25.12	1.00
717.773438	-1.04	25.16	1.00
719.238281	-1.03	25.20	1.00
720.703125	-1.03	25.25	1.00
722.167969	-1.02	25.29	1.00
723.632813	-1.01	25.33	1.00
725.097656	-1.00	25.37	1.00
726.562500	-0.99	25.41	1.00
728.027344	-0.97	25.43	1.00
729.492188	-0.95	25.45	1.00
730.957031	-0.94	25.45	1.00
732.421875	-0.92	25.42	1.00
733.886719	-0.90	25.37	1.00
735.351563	-0.88	25.29	0.99
736.816406	-0.87	25.20	0.99
738.281250	-0.86	25.08	1.00
739.746094	-0.85	24.99	0.99
741.210938	-0.84	24.92	0.99
742.675781	-0.84	24.88	1.00
744.140625	-0.84	24.84	1.00
745.605469	-0.83	24.80	1.00
747.070313	-0.83	24.76	1.00
748.535156	-0.83	24.73	1.00
750.000000	-0.83	24.70	1.00
751.464844	-0.83	24.68	1.00
752.929688	-0.84	24.66	1.00
754.394531	-0.84	24.66	1.00
755.859375	-0.84	24.65	1.00
757.324219	-0.85	24.65	1.00
758.789063	-0.85	24.66	1.00
760.253906	-0.86	24.67	1.00
761.718750	-0.87	24.67	1.00
763.183594	-0.87	24.68	1.00
764.648438	-0.88	24.70	1.00
766.113281	-0.89	24.73	1.00
767.578125	-0.90	24.77	1.00
769.042969	-0.91	24.83	1.00
770.507813	-0.92	24.89	1.00
771.972656	-0.93	24.97	1.00
773.437500	-0.94	25.06	1.00
774.902344	-0.95	25.15	1.00
776.367188	-0.95	25.25	1.00
777.832031	-0.96	25.36	1.00
779.296875	-0.96	25.47	1.00
780.761719	-0.96	25.59	1.00
782.226563	-0.96	25.70	1.00
783.691406	-0.96	25.82	1.00
785.156250	-0.95	25.93	1.00
786.621094	-0.95	26.04	1.00
788.085938	-0.94	26.14	1.00
789.550781	-0.93	26.23	1.00
791.015625	-0.91	26.32	1.00
792.480469	-0.90	26.39	1.00
793.945313	-0.89	26.45	1.00
795.410156	-0.87	26.48	1.00
796.875000	-0.86	26.49	1.00
798.339844	-0.84	26.48	1.00
799.804688	-0.83	26.46	1.00
801.269531	-0.82	26.44	1.00
802.734375	-0.81	26.41	1.00
804.199219	-0.81	26.38	1.00
805.664063	-0.80	26.34	1.00
807.128906	-0.80	26.29	1.00
808.593750	-0.79	26.25	1.00
810.058594	-0.79	26.19	1.00
811.523438	-0.79	26.13	1.00
812.988281	-0.78	26.05	1.00
814.453125	-0.79	25.96	1.00
815.917969	-0.79	25.87	1.00
817.382813	-0.80	25.77	1.00
818.847656	-0.81	25.68	1.00
820.312500	-0.82	25.60	0.99
821.777344	-0.83	25.54	0.99
823.242188	-0.85	25.52	0.99
824.707031	-0.87	25.53	1.00
826.171875	-0.89	25.56	1.00
827.636719	-0.91	25.61	1.00
829.101563	-0.92	25.67	1.00
830.566406	-0.94	25.74	1.00
832.031250	-0.95	25.81	1.00
833.496094	-0.96	25.89	1.00
834.960938	-0.97	25.97	1.00
836.425781	-0.98	26.05	1.00
837.890625	-0.98	26.13	1.00
839.355469	-0.99	26.21	1.00
840.820313	-0.99	26.28	1.00
842.285156	-1.00	26.34	1.00
843.750000	-1.00	26.39	1.00
845.214844	-1.00	26.43	1.00
846.679688	-1.01	26.48	1.00
848.144531	-1.01	26.53	1.00
849.609375	-1.02	26.58	1.00
851.074219	-1.02	26.64	1.00
852.539063	-1.03	26.70	1.00
854.003906	-1.04	26.77	1.00
855.468750	-1.04	26.84	1.00
856.933594	-1.05	26.90	1.00
858.398438	-1.06	26.98	1.00
859.863281	-1.06	27.06	1.00
861.328125	-1.07	27.14	1.00
862.792969	-1.07	27.23	1.00
864.257813	-1.08	27.34	1.00
865.722656	-1.08	27.44	1.00
867.187500	-1.08	27.55	1.00
868.652344	-1.08	27.66	1.00
870.117188	-1.08	27.76	1.00
871.582031	-1.08	27.86	1.00
873.046875	-1.07	27.95	1.00
874.511719	-1.07	28.04	1.00
875.976563	-1.07	28.11	1.00
877.441406	-1.06	28.18	1.00
878.906250	-1.06	28.24	1.00
880.371094	-1.05	28.30	1.00
881.835938	-1.05	28.35	0.99
883.300781	-1.04	28.38	1.00
884.765625	-1.04	28.42	1.00
886.230469	-1.04	28.47	1.00
887.695313	-1.04	28.52	1.00
889.160156	-1.04	28.58	1.00
890.625000	-1.04	28.64	1.00
892.089844	-1.05	28.72	1.00
893.554688	-1.05	28.79	1.00
895.019531	-1.04	28.87	1.00
896.484375	-1.04	28.96	1.00
897.949219	-1.04	29.04	1.00
899.414063	-1.03	29.11	1.00
900.878906	-1.02	29.18	1.00
902.343750	-1.02	29.25	1.00
903.808594	-1.01	29.30	1.00
905.273438	-1.00	29.35	1.00
906.738281	-1.00	29.40	1.00
908.203125	-0.99	29.45	1.00
909.667969	-0.98	29.48	1.00
911.132813	-0.98	29.51	1.00
912.597656	-0.97	29.54	1.00
914.062500	-0.97	29.56	1.00
915.527344	-0.97	29.59	1.00
916.992188	-0.96	29.62	1.00
918.457031	-0.96	29.64	1.00
919.921875	-0.96	29.67	1.00
921.386719	-0.95	29.70	1.00
922.851563	-0.95	29.71	1.00
924.316406	-0.95	29.73	1.00
925.781250	-0.95	29.75	1.00
927.246094	-0.94	29.77	1.00
928.710938	-0.94	29.79	1.00
930.175781	-0.94	29.82	1.00
931.640625	-0.94	29.84	1.00
933.105469	-0.94	29.85	1.00
934.570313	-0.94	29.86	0.99
936.035156	-0.94	29.88	0.99
937.500000	-0.95	29.92	0.99
938.964844	-0.95	29.97	1.00
940.429688	-0.95	30.03	1.00
941.894531	-0.95	30.10	1.00
943.359375	-0.95	30.17	1.00
944.824219	-0.95	30.25	1.00
946.289063	-0.95	30.33	1.00
947.753906	-0.94	30.40	1.00
949.218750	-0.94	30.48	1.00
950.683594	-0.93	30.55	1.00
952.148438	-0.92	30.63	1.00
953.613281	-0.91	30.70	1.00
955.078125	-0.90	30.76	0.99
956.542969	-0.89	30.82	0.99
958.007813	-0.88	30.85	1.00
959.472656	-0.87	30.89	1.00
960.937500	-0.86	30.93	1.00
962.402344	-0.85	30.98	1.00
963.867188	-0.84	31.03	1.00
965.332031	-0.82	31.08	1.00
966.796875	-0.81	31.14	1.00
968.261719	-0.79	31.18	1.00
969.726563	-0.77	31.23	1.00
971.191406	-0.75	31.26	1.00
972.656250	-0.73	31.28	1.00
974.121094	-0.71	31.29	1.00
975.585938	-0.69	31.28	1.00
977.050781	-0.66	31.24	1.00
978.515625	-0.64	31.18	1.00
979.980469	-0.62	31.09	0.97
981.445313	-0.60	30.99	0.99
982.910156	-0.59	30.90	1.00
984.375000	-0.58	30.81	1.00
985.839844	-0.57	30.73	1.00
987.304688	-0.55	30.64	1.00
988.769531	-0.54	30.54	1.00
990.234375	-0.53	30.43	1.00
991.699219	-0.53	30.31	0.99
993.164063	-0.52	30.18	1.00
994.628906	-0.52	30.04	1.00
996.093750	-0.52	29.91	1.00
997.558594	-0.52	29.78	1.00
999.023438	-0.52	29.65	1.00
1000.488281	-0.53	29.54	1.00
1001.953125	-0.54	29.43	1.00
1003.417969	-0.55	29.33	1.00
1004.882813	-0.56	29.24	1.00
1006.347656	-0.57	29.17	1.00
1007.812500	-0.59	29.12	1.00
1009.277344	-0.60	29.08	1.00
1010.742188	-0.62	29.07	1.00
1012.207031	-0.64	29.06	1.00
1013.671875	-0.65	29.07	1.00
1015.136719	-0.66	29.09	1.00
1016.601563	-0.68	29.11	1.00
1018.066406	-0.69	29.14	1.00
1019.531250	-0.70	29.17	1.00
1020.996094	-0.70	29.20	0.99
1022.460938	-0.71	29.22	1.00
1023.925781	-0.71	29.23	1.00
1025.390625	-0.71	29.23	1.00
1026.855469	-0.72	29.22	1.00
1028.320313	-0.72	29.20	1.00
1029.785156	-0.73	29.18	1.00
1031.250000	-0.74	29.15	1.00
1032.714844	-0.75	29.13	1.00
1034.179688	-0.76	29.11	1.00
1035.644531	-0.77	29.09	1.00
1037.109375	-0.78	29.09	1.00
1038.574219	-0.79	29.08	1.00
1040.039063	-0.81	29.09	1.00
1041.503906	-0.82	29.11	1.00
1042.968750	-0.83	29.13	1.00
1044.433594	-0.85	29.16	1.00
1045.898438	-0.86	29.19	1.00
1047.363281	-0.87	29.23	1.00
1048.828125	-0.88	29.26	1.00
1050.292969	-0.89	29.29	1.00
1051.757813	-0.90	29.32	1.00
1053.222656	-0.91	29.34	1.00
1054.687500	-0.92	29.36	1.00
1056.152344	-0.93	29.39	1.00
1057.617188	-0.95	29.43	1.00
1059.082031	-0.96	29.47	1.00
1060.546875	-0.98	29.52	1.00
1062.011719	-0.99	29.59	1.00
1063.476563	-1.01	29.67	1.00
1064.941406	-1.02	29.76	1.00
1066.406250	-1.03	29.85	1.00
1067.871094	-1.04	29.95	1.00
1069.335938	-1.05	30.05	1.00
1070.800781	-1.06	30.16	1.00
1072.265625	-1.07	30.27	1.00
1073.730469	-1.07	30.38	1.00
1075.195313	-1.08	30.49	1.00
1076.660156	-1.08	30.60	1.00
1078.125000	-1.08	30.70	1.00
1079.589844	-1.07	30.79	0.99
1081.054688	-1.07	30.87	1.00
1082.519531	-1.07	30.95	1.00
1083.984375	-1.07	31.01	1.00
1085.449219	-1.07	31.07	1.00
1086.914063	-1.07	31.13	1.00
1088.378906	-1.07	31.19	1.00
1089.843750	-1.07	31.25	1.00
1091.308594	-1.07	31.31	1.00
1092.773438	-1.07	31.36	1.00
1094.238281	-1.06	31.42	1.00
1095.703125	-1.06	31.47	1.00
1097.167969	-1.06	31.52	1.00
1098.632813	-1.06	31.57	1.00
1100.097656	-1.06	31.61	1.00
1101.562500	-1.07	31.66	1.00
1103.027344	-1.07	31.71	1.00
1104.492188	-1.07	31.77	1.00
1105.957031	-1.07	31.82	1.00
1107.421875	-1.07	31.88	1.00
1108.886719	-1.07	31.94	1.00
1110.351563	-1.06	31.99	1.00
1111.816406	-1.06	32.04	1.00
1113.281250	-1.06	32.08	1.00
1114.746094	-1.06	32.11	1.00
1116.210938	-1.05	32.13	1.00
1117.675781	-1.05	32.16	1.00
1119.140625	-1.05	32.18	1.00
1120.605469	-1.05	32.20	1.00
1122.070313	-1.05	32.23	1.00
1123.535156	-1.05	32.26	1.00
1125.000000	-1.05	32.28	1.00
1126.464844	-1.05	32.31	1.00
