	NT2000-180-C		
394.042969	-17.04	6.20	1.00
395.507813	-16.90	6.13	1.00
396.972656	-16.75	5.98	1.00
398.437500	-16.59	5.74	0.99
399.902344	-16.42	5.38	0.99
401.367188	-16.25	4.89	0.99
402.832031	-16.09	4.25	1.00
404.296875	-15.93	3.48	1.00
405.761719	-15.79	2.61	1.00
407.226563	-15.66	1.68	1.00
408.691406	-15.54	0.70	1.00
410.156250	-15.43	-0.33	1.00
411.621094	-15.32	-1.42	0.99
413.085938	-15.23	-2.57	1.00
414.550781	-15.15	-3.72	1.00
416.015625	-15.09	-4.86	1.00
417.480469	-15.04	-5.96	1.00
418.945313	-14.99	-7.04	1.00
420.410156	-14.96	-8.11	1.00
421.875000	-14.94	-9.15	1.00
423.339844	-14.92	-10.15	1.00
424.804688	-14.92	-11.11	0.99
426.269531	-14.93	-11.98	0.99
427.734375	-14.95	-12.71	0.98
429.199219	-14.99	-13.24	0.94
430.664063	-15.02	-13.60	0.86
432.128906	-15.03	-13.90	0.98
433.593750	-15.02	-14.20	0.97
435.058594	-15.01	-14.49	0.99
436.523438	-15.00	-14.69	0.94
437.988281	-14.99	-14.78	0.67
439.453125	-14.97	-14.75	0.69
440.917969	-14.91	-14.78	0.98
442.382813	-14.84	-14.89	0.99
443.847656	-14.76	-15.09	1.00
445.312500	-14.68	-15.35	1.00
446.777344	-14.60	-15.64	1.00
448.242188	-14.51	-15.94	1.00
449.707031	-14.41	-16.28	0.99
451.171875	-14.31	-16.67	0.99
452.636719	-14.20	-17.16	0.99
454.101563	-14.09	-17.74	1.00
455.566406	-13.99	-18.39	1.00
457.031250	-13.89	-19.10	1.00
458.496094	-13.80	-19.85	1.00
459.960938	-13.71	-20.65	1.00
461.425781	-13.63	-21.47	1.00
462.890625	-13.56	-22.31	1.00
464.355469	-13.49	-23.13	1.00
465.820313	-13.44	-23.90	1.00
467.285156	-13.39	-24.60	1.00
468.750000	-13.35	-25.27	1.00
470.214844	-13.31	-25.91	1.00
471.679688	-13.29	-26.50	0.99
473.144531	-13.27	-26.99	0.99
474.609375	-13.26	-27.29	1.00
476.074219	-13.26	-27.35	1.00
477.539063	-13.27	-27.18	0.98
479.003906	-13.28	-26.77	0.98
480.468750	-13.29	-26.11	0.94
481.933594	-13.29	-25.28	0.84
483.398438	-13.29	-24.38	0.94
484.863281	-13.27	-23.54	0.93
486.328125	-13.24	-22.83	0.95
487.792969	-13.19	-22.29	0.98
489.257813	-13.15	-21.97	0.98
490.722656	-13.11	-21.86	0.99
492.187500	-13.07	-21.93	0.99
493.652344	-13.03	-22.14	0.99
495.117188	-13.00	-22.43	1.00
496.582031	-12.97	-22.78	1.00
498.046875	-12.94	-23.17	1.00
499.511719	-12.91	-23.60	1.00
500.976563	-12.87	-24.07	1.00
502.441406	-12.84	-24.58	1.00
503.906250	-12.80	-25.13	1.00
505.371094	-12.77	-25.72	1.00
506.835938	-12.75	-26.34	1.00
508.300781	-12.73	-26.97	1.00
509.765625	-12.70	-27.58	1.00
511.230469	-12.69	-28.18	0.99
512.695313	-12.67	-28.79	1.00
514.160156	-12.65	-29.43	1.00
515.625000	-12.64	-30.09	1.00
517.089844	-12.64	-30.75	1.00
518.554688	-12.65	-31.36	1.00
520.019531	-12.66	-31.91	1.00
521.484375	-12.68	-32.38	1.00
522.949219	-12.70	-32.73	0.99
524.414063	-12.73	-32.97	0.94
525.878906	-12.75	-33.09	0.54
527.343750	-12.74	-33.18	0.46
528.808594	-12.70	-33.29	0.93
530.273438	-12.62	-33.41	0.89
531.738281	-12.53	-33.55	0.96
533.203125	-12.42	-33.78	0.98
534.667969	-12.31	-34.09	0.99
536.132813	-12.20	-34.49	1.00
537.597656	-12.09	-34.96	1.00
539.062500	-11.99	-35.47	1.00
540.527344	-11.88	-36.01	1.00
541.992188	-11.78	-36.59	1.00
543.457031	-11.67	-37.20	1.00
544.921875	-11.57	-37.83	1.00
546.386719	-11.47	-38.49	1.00
547.851563	-11.37	-39.16	1.00
549.316406	-11.28	-39.86	1.00
550.781250	-11.18	-40.58	1.00
552.246094	-11.09	-41.32	1.00
553.710938	-11.00	-42.06	1.00
555.175781	-10.92	-42.81	1.00
556.640625	-10.83	-43.56	1.00
558.105469	-10.75	-44.32	1.00
559.570313	-10.67	-45.07	1.00
561.035156	-10.60	-45.79	1.00
562.500000	-10.52	-46.49	1.00
563.964844	-10.44	-47.18	1.00
565.429688	-10.36	-47.86	1.00
566.894531	-10.28	-48.55	1.00
568.359375	-10.21	-49.24	1.00
569.824219	-10.13	-49.92	1.00
571.289063	-10.05	-50.59	1.00
572.753906	-9.98	-51.22	0.98
574.218750	-9.90	-51.82	0.97
575.683594	-9.82	-52.38	0.99
577.148438	-9.73	-52.94	1.00
578.613281	-9.63	-53.53	1.00
580.078125	-9.52	-54.13	1.00
581.542969	-9.41	-54.76	1.00
583.007813	-9.30	-55.42	1.00
584.472656	-9.18	-56.12	1.00
585.937500	-9.07	-56.85	1.00
587.402344	-8.96	-57.64	1.00
588.867188	-8.84	-58.46	1.00
590.332031	-8.73	-59.33	1.00
591.796875	-8.63	-60.25	1.00
593.261719	-8.52	-61.22	1.00
594.726563	-8.42	-62.24	1.00
596.191406	-8.33	-63.31	1.00
597.656250	-8.25	-64.42	1.00
599.121094	-8.17	-65.56	1.00
600.585938	-8.10	-66.74	0.99
602.050781	-8.03	-67.95	0.99
603.515625	-7.98	-69.19	1.00
604.980469	-7.93	-70.45	0.99
606.445313	-7.89	-71.75	0.99
607.910156	-7.87	-72.99	0.99
609.375000	-7.86	-74.13	0.99
610.839844	-7.85	-75.16	0.98
612.304688	-7.85	-76.10	0.98
613.769531	-7.84	-76.99	0.98
615.234375	-7.84	-77.89	1.00
616.699219	-7.83	-78.82	1.00
618.164063	-7.83	-79.80	0.99
619.628906	-7.83	-80.81	0.99
621.093750	-7.84	-81.87	1.00
622.558594	-7.87	-83.02	1.00
624.023438	-7.90	-84.21	0.98
625.488281	-7.95	-85.40	0.99
626.953125	-8.01	-86.53	0.98
628.417969	-8.10	-87.54	0.87
629.882813	-8.20	-88.29	0.93
631.347656	-8.32	-88.83	0.96
632.812500	-8.45	-88.95	0.96
634.277344	-8.60	-88.77	0.99
635.742188	-8.75	-88.32	0.97
637.207031	-8.91	-87.65	0.99
638.671875	-9.07	-86.80	0.86
640.136719	-9.22	-85.83	0.45
641.601563	-9.36	-84.78	0.94
643.066406	-9.49	-83.59	0.85
644.531250	-9.61	-82.24	0.87
645.996094	-9.72	-80.78	0.87
647.460938	-9.83	-79.22	0.76
648.925781	-9.91	-77.63	0.36
650.390625	-9.97	-76.04	0.82
651.855469	-10.01	-74.46	0.70
653.320313	-10.02	-72.90	0.83
654.785156	-10.02	-71.40	0.90
656.250000	-10.02	-69.94	0.90
657.714844	-10.01	-68.53	0.93
659.179688	-10.00	-67.15	0.86
660.644531	-9.98	-65.78	0.93
662.109375	-9.96	-64.42	0.96
663.574219	-9.94	-63.08	0.97
665.039063	-9.94	-61.71	0.96
666.503906	-9.95	-60.31	0.98
667.968750	-9.97	-58.84	0.94
669.433594	-9.99	-57.20	0.94
670.898438	-10.03	-55.24	0.72
672.363281	-10.06	-53.05	0.25
673.828125	-10.08	-50.78	0.66
675.292969	-10.11	-48.56	0.83
676.757813	-10.13	-46.45	0.86
678.222656	-10.15	-44.57	0.98
679.687500	-10.18	-43.14	0.99
681.152344	-10.22	-42.09	0.99
682.617188	-10.27	-41.33	1.00
684.082031	-10.32	-40.80	1.00
685.546875	-10.38	-40.47	0.99
687.011719	-10.43	-40.33	0.99
688.476563	-10.48	-40.32	1.00
689.941406	-10.53	-40.43	1.00
691.406250	-10.58	-40.66	1.00
692.871094	-10.62	-41.00	1.00
694.335938	-10.66	-41.44	1.00
695.800781	-10.70	-41.99	0.99
697.265625	-10.74	-42.60	1.00
698.730469	-10.77	-43.29	1.00
700.195313	-10.80	-44.04	1.00
701.660156	-10.83	-44.84	1.00
703.125000	-10.86	-45.70	0.99
704.589844	-10.88	-46.59	0.99
706.054688	-10.91	-47.50	0.99
707.519531	-10.93	-48.40	0.99
708.984375	-10.95	-49.26	1.00
710.449219	-10.97	-50.08	0.99
711.914063	-10.99	-50.86	0.99
713.378906	-11.01	-51.61	0.99
714.843750	-11.02	-52.30	0.97
716.308594	-11.04	-52.91	0.97
717.773438	-11.05	-53.40	0.95
719.238281	-11.06	-53.79	0.98
720.703125	-11.06	-54.08	0.98
722.167969	-11.06	-54.29	0.96
723.632813	-11.06	-54.41	0.95
725.097656	-11.04	-54.45	0.96
726.562500	-11.03	-54.41	0.97
728.027344	-11.01	-54.28	0.96
729.492188	-10.99	-54.01	0.94
730.957031	-10.97	-53.63	0.96
732.421875	-10.96	-53.09	0.94
733.886719	-10.94	-52.38	0.96
735.351563	-10.92	-51.53	0.94
736.816406	-10.90	-50.57	0.97
738.281250	-10.89	-49.53	0.99
739.746094	-10.88	-48.42	0.98
741.210938	-10.87	-47.12	0.97
742.675781	-10.87	-45.49	0.97
744.140625	-10.87	-43.24	0.87
745.605469	-10.88	-39.96	0.94
747.070313	-10.90	-35.80	0.93
748.535156	-10.92	-30.77	0.98
750.000000	-10.95	-25.44	0.99
751.464844	-10.98	-20.13	0.99
752.929688	-11.02	-15.07	0.99
754.394531	-11.06	-10.42	0.99
755.859375	-11.10	-6.36	0.97
757.324219	-11.15	-3.10	0.99
758.789063	-11.20	-0.72	0.99
760.253906	-11.26	0.83	0.98
761.718750	-11.32	1.66	0.98
763.183594	-11.39	1.91	0.99
764.648438	-11.46	1.73	0.99
766.113281	-11.53	1.26	1.00
767.578125	-11.61	0.59	1.00
769.042969	-11.69	-0.24	1.00
770.507813	-11.77	-1.20	1.00
771.972656	-11.85	-2.28	1.00
773.437500	-11.92	-3.45	1.00
774.902344	-12.00	-4.73	1.00
776.367188	-12.07	-6.11	1.00
777.832031	-12.15	-7.59	0.99
779.296875	-12.23	-9.11	1.00
780.761719	-12.31	-10.64	0.99
782.226563	-12.39	-12.14	0.99
783.691406	-12.47	-13.54	0.99
785.156250	-12.56	-14.81	0.99
786.621094	-12.64	-15.95	1.00
788.085938	-12.72	-16.95	1.00
789.550781	-12.80	-17.83	0.99
791.015625	-12.88	-18.54	0.98
792.480469	-12.97	-18.94	0.97
793.945313	-13.05	-18.89	0.96
795.410156	-13.14	-18.33	0.98
796.875000	-13.24	-17.37	0.98
798.339844	-13.33	-16.08	0.98
799.804688	-13.42	-14.55	0.98
801.269531	-13.51	-12.80	0.89
802.734375	-13.59	-10.87	0.90
804.199219	-13.67	-8.82	0.97
805.664063	-13.75	-6.69	0.99
807.128906	-13.82	-4.55	0.96
808.593750	-13.88	-2.37	0.93
810.058594	-13.93	-0.16	0.93
811.523438	-13.99	2.05	0.95
812.988281	-14.04	4.23	0.79
814.453125	-14.10	6.42	0.75
815.917969	-14.16	8.44	0.95
817.382813	-14.23	9.74	0.99
818.847656	-14.30	10.57	0.99
820.312500	-14.37	11.05	1.00
821.777344	-14.45	11.24	1.00
823.242188	-14.52	11.19	0.99
824.707031	-14.59	10.92	0.98
826.171875	-14.67	10.48	0.99
827.636719	-14.74	9.92	0.99
829.101563	-14.82	9.28	0.99
830.566406	-14.89	8.61	1.00
832.031250	-14.96	7.96	1.00
833.496094	-15.03	7.31	0.99
834.960938	-15.09	6.66	1.00
836.425781	-15.15	6.01	1.00
837.890625	-15.21	5.36	0.99
839.355469	-15.26	4.73	0.97
840.820313	-15.31	4.14	0.71
842.285156	-15.35	3.59	0.43
843.750000	-15.37	3.07	0.69
845.214844	-15.38	2.53	0.95
846.679688	-15.39	1.95	0.97
848.144531	-15.39	1.31	0.99
849.609375	-15.39	0.61	0.99
851.074219	-15.38	-0.13	0.99
852.539063	-15.37	-0.90	1.00
854.003906	-15.37	-1.69	0.98
855.468750	-15.35	-2.50	0.98
856.933594	-15.34	-3.34	0.99
858.398438	-15.32	-4.20	0.98
859.863281	-15.30	-5.11	1.00
861.328125	-15.29	-6.05	1.00
862.792969	-15.27	-7.01	1.00
864.257813	-15.26	-7.96	0.99
865.722656	-15.25	-8.90	0.99
867.187500	-15.25	-9.77	0.99
868.652344	-15.25	-10.55	0.99
870.117188	-15.25	-11.22	1.00
871.582031	-15.25	-11.74	1.00
873.046875	-15.26	-12.11	0.99
874.511719	-15.27	-12.32	0.98
875.976563	-15.28	-12.35	0.98
877.441406	-15.30	-12.20	0.96
878.906250	-15.31	-11.93	0.95
880.371094	-15.33	-11.55	0.94
881.835938	-15.35	-11.10	0.92
883.300781	-15.37	-10.63	0.94
884.765625	-15.39	-10.26	0.93
886.230469	-15.41	-10.01	0.94
887.695313	-15.43	-9.91	0.96
889.160156	-15.45	-9.92	0.98
890.625000	-15.47	-10.03	0.98
892.089844	-15.49	-10.25	0.99
893.554688	-15.51	-10.61	0.98
895.019531	-15.54	-11.08	0.99
896.484375	-15.57	-11.61	0.99
897.949219	-15.60	-12.16	0.99
899.414063	-15.63	-12.73	1.00
900.878906	-15.66	-13.29	0.99
902.343750	-15.69	-13.85	0.99
903.808594	-15.72	-14.42	0.98
905.273438	-15.75	-14.99	0.98
906.738281	-15.78	-15.59	0.99
908.203125	-15.81	-16.19	0.99
909.667969	-15.83	-16.77	0.97
911.132813	-15.86	-17.30	0.94
912.597656	-15.89	-17.80	0.96
914.062500	-15.91	-18.29	0.98
915.527344	-15.93	-18.78	0.99
916.992188	-15.94	-19.28	0.98
918.457031	-15.95	-19.76	0.99
919.921875	-15.97	-20.22	0.97
921.386719	-15.98	-20.64	0.95
922.851563	-16.00	-20.99	0.64
924.316406	-16.00	-21.32	0.43
925.781250	-16.01	-21.66	0.96
927.246094	-16.01	-22.03	0.96
928.710938	-16.00	-22.40	0.98
930.175781	-16.00	-22.74	0.91
931.640625	-16.00	-23.06	0.62
933.105469	-15.98	-23.37	0.69
934.570313	-15.95	-23.67	0.80
936.035156	-15.93	-24.00	0.98
937.500000	-15.90	-24.42	0.97
938.964844	-15.87	-24.91	0.98
940.429688	-15.85	-25.50	0.99
941.894531	-15.83	-26.14	0.99
943.359375	-15.82	-26.84	0.99
944.824219	-15.80	-27.55	1.00
946.289063	-15.80	-28.25	1.00
947.753906	-15.79	-28.94	1.00
949.218750	-15.78	-29.61	1.00
950.683594	-15.78	-30.28	1.00
952.148438	-15.77	-30.94	0.99
953.613281	-15.77	-31.57	0.99
955.078125	-15.77	-32.15	0.96
956.542969	-15.78	-32.67	0.89
958.007813	-15.78	-33.10	0.42
959.472656	-15.78	-33.52	0.83
960.937500	-15.77	-33.96	0.96
962.402344	-15.76	-34.41	0.99
963.867188	-15.75	-34.90	0.99
965.332031	-15.74	-35.42	0.99
966.796875	-15.73	-35.96	1.00
968.261719	-15.72	-36.53	0.99
969.726563	-15.71	-37.10	1.00
971.191406	-15.71	-37.66	0.99
972.656250	-15.72	-38.18	1.00
974.121094	-15.72	-38.64	1.00
975.585938	-15.73	-39.02	0.99
977.050781	-15.75	-39.28	0.98
978.515625	-15.77	-39.41	0.98
979.980469	-15.79	-39.38	0.96
981.445313	-15.82	-39.22	0.97
982.910156	-15.85	-38.96	0.96
984.375000	-15.88	-38.68	0.94
985.839844	-15.92	-38.41	0.90
987.304688	-15.94	-38.15	0.74
988.769531	-15.96	-37.91	0.26
990.234375	-15.97	-37.67	0.76
991.699219	-15.96	-37.42	0.84
993.164063	-15.95	-37.16	0.82
994.628906	-15.93	-36.89	0.87
996.093750	-15.89	-36.60	0.78
997.558594	-15.86	-36.28	0.83
999.023438	-15.82	-36.00	0.92
1000.488281	-15.78	-35.77	0.95
1001.953125	-15.73	-35.57	0.89
1003.417969	-15.68	-35.39	0.60
1004.882813	-15.62	-35.21	0.52
1006.347656	-15.56	-35.02	0.86
1007.812500	-15.49	-34.85	0.95
1009.277344	-15.42	-34.75	0.97
1010.742188	-15.35	-34.72	0.99
1012.207031	-15.29	-34.79	0.99
1013.671875	-15.22	-34.93	1.00
1015.136719	-15.16	-35.13	0.99
1016.601563	-15.10	-35.39	1.00
1018.066406	-15.04	-35.69	0.99
1019.531250	-14.98	-36.04	0.99
1020.996094	-14.92	-36.40	1.00
1022.460938	-14.86	-36.78	0.99
1023.925781	-14.81	-37.17	0.99
1025.390625	-14.75	-37.59	1.00
1026.855469	-14.70	-38.03	1.00
1028.320313	-14.64	-38.51	1.00
1029.785156	-14.59	-39.01	1.00
1031.250000	-14.54	-39.52	1.00
1032.714844	-14.49	-40.04	1.00
1034.179688	-14.45	-40.55	0.99
1035.644531	-14.40	-41.06	1.00
1037.109375	-14.36	-41.55	1.00
1038.574219	-14.32	-42.02	0.99
1040.039063	-14.28	-42.46	0.99
1041.503906	-14.25	-42.84	0.97
1042.968750	-14.22	-43.16	1.00
1044.433594	-14.18	-43.45	0.97
1045.898438	-14.15	-43.71	0.98
1047.363281	-14.12	-43.96	0.99
1048.828125	-14.09	-44.16	0.99
1050.292969	-14.06	-44.32	0.99
1051.757813	-14.04	-44.36	0.99
1053.222656	-14.02	-44.26	0.97
1054.687500	-14.00	-43.96	0.97
1056.152344	-14.00	-43.45	0.95
1057.617188	-13.99	-42.84	0.94
1059.082031	-14.00	-42.26	0.98
1060.546875	-14.00	-41.79	0.97
1062.011719	-14.02	-41.43	0.95
1063.476563	-14.03	-41.18	0.98
1064.941406	-14.04	-41.02	0.99
1066.406250	-14.06	-40.93	0.99
1067.871094	-14.07	-40.90	0.99
1069.335938	-14.09	-40.91	0.99
1070.800781	-14.10	-40.94	0.99
1072.265625	-14.12	-40.98	0.98
1073.730469	-14.14	-41.00	0.98
1075.195313	-14.16	-40.98	0.94
1076.660156	-14.17	-40.93	0.91
1078.125000	-14.19	-40.84	0.84
1079.589844	-14.20	-40.72	0.91
1081.054688	-14.22	-40.53	0.90
1082.519531	-14.23	-40.29	0.80
