	NT2000-50-C		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
6512.695313	0.38	154.25	0.99
6514.160156	0.38	154.26	1.00
6515.625000	0.37	154.27	1.00
6517.089844	0.37	154.28	1.00
6518.554688	0.37	154.29	1.00
6520.019531	0.37	154.30	1.00
6521.484375	0.37	154.31	0.99
6522.949219	0.36	154.32	0.99
6524.414063	0.36	154.33	0.99
6525.878906	0.36	154.34	0.99
6527.343750	0.36	154.35	1.00
6528.808594	0.35	154.36	1.00
6530.273438	0.35	154.37	1.00
6531.738281	0.35	154.38	1.00
6533.203125	0.35	154.39	1.00
6534.667969	0.35	154.40	0.99
6536.132813	0.34	154.41	1.00
6537.597656	0.34	154.42	1.00
6539.062500	0.34	154.43	0.99
6540.527344	0.34	154.44	0.97
6541.992188	0.33	154.44	0.98
6543.457031	0.33	154.45	0.98
6544.921875	0.33	154.46	0.99
6546.386719	0.33	154.47	1.00
6547.851563	0.32	154.47	1.00
6549.316406	0.32	154.48	0.99
6550.781250	0.32	154.49	0.99
6552.246094	0.32	154.50	1.00
6553.710938	0.31	154.50	0.99
6555.175781	0.31	154.51	0.99
6556.640625	0.31	154.52	0.99
6558.105469	0.31	154.52	0.99
6559.570313	0.30	154.53	0.99
6561.035156	0.30	154.53	0.98
6562.500000	0.30	154.54	0.99
6563.964844	0.30	154.55	0.97
6565.429688	0.29	154.55	0.99
6566.894531	0.29	154.56	0.99
6568.359375	0.29	154.56	0.99
6569.824219	0.29	154.57	1.00
6571.289063	0.28	154.58	1.00
6572.753906	0.28	154.58	1.00
6574.218750	0.28	154.59	0.93
6575.683594	0.27	154.59	0.86
6577.148438	0.27	154.60	0.83
6578.613281	0.27	154.60	0.95
6580.078125	0.27	154.61	0.88
6581.542969	0.26	154.62	0.96
6583.007813	0.26	154.62	0.97
6584.472656	0.26	154.63	0.99
6585.937500	0.25	154.64	0.99
6587.402344	0.25	154.65	0.98
6588.867188	0.25	154.65	0.99
6590.332031	0.25	154.66	0.98
6591.796875	0.24	154.67	0.96
6593.261719	0.24	154.68	0.96
6594.726563	0.24	154.68	0.99
6596.191406	0.23	154.69	1.00
6597.656250	0.23	154.70	1.00
6599.121094	0.23	154.71	1.00
6600.585938	0.23	154.72	1.00
6602.050781	0.22	154.72	1.00
6603.515625	0.22	154.73	0.99
6604.980469	0.22	154.74	0.99
6606.445313	0.21	154.75	1.00
6607.910156	0.21	154.76	0.99
6609.375000	0.21	154.77	0.99
6610.839844	0.20	154.78	0.99
6612.304688	0.20	154.79	0.99
6613.769531	0.20	154.80	0.99
6615.234375	0.19	154.81	0.99
6616.699219	0.19	154.82	1.00
6618.164063	0.19	154.83	0.94
6619.628906	0.18	154.84	1.00
6621.093750	0.18	154.85	0.99
6622.558594	0.18	154.86	0.99
6624.023438	0.17	154.87	0.99
6625.488281	0.17	154.88	0.99
6626.953125	0.17	154.89	1.00
6628.417969	0.17	154.90	0.99
6629.882813	0.16	154.91	1.00
6631.347656	0.16	154.92	1.00
6632.812500	0.16	154.93	0.99
6634.277344	0.15	154.94	0.99
6635.742188	0.15	154.95	1.00
6637.207031	0.15	154.96	0.99
6638.671875	0.14	154.97	0.98
6640.136719	0.14	154.98	1.00
6641.601563	0.14	154.99	0.99
6643.066406	0.13	155.01	0.99
6644.531250	0.13	155.02	0.99
6645.996094	0.13	155.03	0.99
6647.460938	0.12	155.04	0.99
6648.925781	0.12	155.05	0.99
6650.390625	0.12	155.06	0.99
6651.855469	0.11	155.07	0.99
6653.320313	0.11	155.08	0.98
6654.785156	0.11	155.09	1.00
6656.250000	0.10	155.10	1.00
6657.714844	0.10	155.11	0.99
6659.179688	0.10	155.12	0.98
6660.644531	0.09	155.13	0.98
6662.109375	0.09	155.14	0.99
6663.574219	0.09	155.15	1.00
6665.039063	0.08	155.16	1.00
6666.503906	0.08	155.18	1.00
6667.968750	0.07	155.19	0.99
6669.433594	0.07	155.20	1.00
6670.898438	0.07	155.21	1.00
6672.363281	0.06	155.22	0.99
6673.828125	0.06	155.23	0.99
6675.292969	0.06	155.24	1.00
6676.757813	0.05	155.26	1.00
6678.222656	0.05	155.27	1.00
6679.687500	0.05	155.28	1.00
6681.152344	0.04	155.29	1.00
6682.617188	0.04	155.30	1.00
6684.082031	0.04	155.31	0.99
6685.546875	0.03	155.32	0.98
6687.011719	0.03	155.32	0.98
6688.476563	0.03	155.33	0.97
6689.941406	0.02	155.34	0.99
6691.406250	0.02	155.34	1.00
6692.871094	0.02	155.35	1.00
6694.335938	0.01	155.36	0.99
6695.800781	0.01	155.36	0.99
6697.265625	0.00	155.37	0.99
6698.730469	-0.00	155.37	0.99
6700.195313	-0.00	155.38	0.99
6701.660156	-0.01	155.38	0.98
6703.125000	-0.01	155.39	0.98
6704.589844	-0.02	155.39	0.96
6706.054688	-0.02	155.39	0.96
6707.519531	-0.02	155.40	0.96
6708.984375	-0.03	155.40	0.97
6710.449219	-0.03	155.40	0.97
6711.914063	-0.04	155.41	0.97
6713.378906	-0.04	155.41	0.97
6714.843750	-0.05	155.41	0.98
6716.308594	-0.05	155.41	0.96
6717.773438	-0.06	155.41	0.88
6719.238281	-0.06	155.42	0.93
6720.703125	-0.07	155.42	0.94
6722.167969	-0.07	155.42	0.98
6723.632813	-0.08	155.43	0.98
6725.097656	-0.08	155.43	0.98
6726.562500	-0.09	155.44	0.97
6728.027344	-0.09	155.44	0.93
6729.492188	-0.10	155.45	0.96
6730.957031	-0.10	155.45	0.94
6732.421875	-0.11	155.46	0.96
6733.886719	-0.11	155.46	0.96
6735.351563	-0.12	155.47	0.98
6736.816406	-0.12	155.48	0.97
6738.281250	-0.13	155.48	0.99
6739.746094	-0.13	155.49	0.95
6741.210938	-0.14	155.50	0.96
6742.675781	-0.14	155.51	0.99
6744.140625	-0.15	155.52	0.98
6745.605469	-0.16	155.53	0.98
6747.070313	-0.16	155.54	0.91
6748.535156	-0.17	155.55	0.92
6750.000000	-0.17	155.56	0.99
6751.464844	-0.18	155.57	0.99
6752.929688	-0.19	155.59	0.98
6754.394531	-0.19	155.60	0.98
6755.859375	-0.20	155.62	0.95
6757.324219	-0.20	155.63	0.97
6758.789063	-0.21	155.65	0.99
6760.253906	-0.21	155.66	1.00
6761.718750	-0.22	155.68	0.99
6763.183594	-0.23	155.70	0.99
6764.648438	-0.23	155.72	0.99
6766.113281	-0.24	155.74	0.99
6767.578125	-0.24	155.76	0.99
6769.042969	-0.25	155.78	0.99
6770.507813	-0.26	155.79	0.99
6771.972656	-0.26	155.81	0.99
6773.437500	-0.27	155.83	0.99
6774.902344	-0.27	155.85	0.99
6776.367188	-0.28	155.87	0.99
6777.832031	-0.28	155.89	0.99
6779.296875	-0.29	155.91	1.00
6780.761719	-0.30	155.94	1.00
6782.226563	-0.30	155.96	1.00
6783.691406	-0.31	155.98	1.00
6785.156250	-0.31	156.00	1.00
6786.621094	-0.32	156.02	1.00
6788.085938	-0.32	156.04	0.99
6789.550781	-0.33	156.06	0.99
6791.015625	-0.34	156.09	1.00
6792.480469	-0.34	156.11	0.99
6793.945313	-0.35	156.13	0.99
6795.410156	-0.35	156.15	0.99
6796.875000	-0.36	156.18	1.00
6798.339844	-0.37	156.20	0.99
6799.804688	-0.37	156.23	0.99
6801.269531	-0.38	156.25	1.00
6802.734375	-0.38	156.27	1.00
6804.199219	-0.39	156.30	0.99
6805.664063	-0.40	156.32	1.00
6807.128906	-0.40	156.35	1.00
6808.593750	-0.41	156.37	0.99
6810.058594	-0.41	156.40	1.00
6811.523438	-0.42	156.43	0.99
6812.988281	-0.42	156.45	1.00
6814.453125	-0.43	156.48	1.00
6815.917969	-0.44	156.51	1.00
6817.382813	-0.44	156.53	1.00
6818.847656	-0.45	156.56	0.99
6820.312500	-0.45	156.59	0.96
6821.777344	-0.46	156.61	0.97
6823.242188	-0.47	156.64	0.98
6824.707031	-0.47	156.67	0.99
6826.171875	-0.48	156.70	0.99
6827.636719	-0.48	156.73	0.99
6829.101563	-0.49	156.76	0.99
6830.566406	-0.49	156.78	1.00
6832.031250	-0.50	156.81	1.00
6833.496094	-0.51	156.84	1.00
6834.960938	-0.51	156.87	1.00
6836.425781	-0.52	156.90	1.00
6837.890625	-0.52	156.92	1.00
6839.355469	-0.53	156.95	1.00
6840.820313	-0.53	156.98	1.00
6842.285156	-0.54	157.01	1.00
6843.750000	-0.54	157.04	0.99
6845.214844	-0.55	157.06	0.99
6846.679688	-0.56	157.09	0.92
6848.144531	-0.56	157.12	0.93
6849.609375	-0.57	157.14	0.95
6851.074219	-0.57	157.17	0.97
6852.539063	-0.58	157.20	0.99
6854.003906	-0.58	157.22	0.99
6855.468750	-0.59	157.25	0.99
6856.933594	-0.60	157.28	0.99
6858.398438	-0.60	157.31	1.00
6859.863281	-0.61	157.34	0.99
6861.328125	-0.61	157.37	0.98
6862.792969	-0.62	157.40	0.97
6864.257813	-0.63	157.43	0.98
6865.722656	-0.63	157.46	1.00
6867.187500	-0.64	157.49	1.00
6868.652344	-0.64	157.52	0.99
6870.117188	-0.65	157.55	0.96
6871.582031	-0.66	157.58	0.93
6873.046875	-0.66	157.61	0.98
6874.511719	-0.67	157.64	0.96
6875.976563	-0.67	157.67	0.99
6877.441406	-0.68	157.70	0.99
6878.906250	-0.69	157.73	1.00
6880.371094	-0.69	157.76	0.97
6881.835938	-0.70	157.79	0.97
6883.300781	-0.71	157.82	0.95
6884.765625	-0.71	157.85	0.96
6886.230469	-0.72	157.89	0.99
6887.695313	-0.73	157.92	0.99
6889.160156	-0.73	157.95	0.99
6890.625000	-0.74	157.98	0.98
6892.089844	-0.75	158.02	0.98
6893.554688	-0.75	158.05	0.98
6895.019531	-0.76	158.08	0.98
6896.484375	-0.77	158.12	0.97
6897.949219	-0.77	158.16	0.98
6899.414063	-0.78	158.19	0.99
6900.878906	-0.79	158.23	0.98
6902.343750	-0.79	158.27	0.97
6903.808594	-0.80	158.31	0.97
6905.273438	-0.81	158.34	0.96
6906.738281	-0.81	158.38	0.95
6908.203125	-0.82	158.42	0.98
6909.667969	-0.83	158.47	0.99
6911.132813	-0.84	158.51	0.98
6912.597656	-0.84	158.55	0.99
6914.062500	-0.85	158.59	0.97
6915.527344	-0.86	158.63	0.96
6916.992188	-0.86	158.68	0.91
6918.457031	-0.87	158.72	0.98
6919.921875	-0.88	158.76	0.97
6921.386719	-0.89	158.81	0.99
6922.851563	-0.89	158.86	0.99
6924.316406	-0.90	158.90	0.99
6925.781250	-0.91	158.95	0.99
6927.246094	-0.91	158.99	1.00
6928.710938	-0.92	159.04	1.00
6930.175781	-0.93	159.09	1.00
6931.640625	-0.93	159.14	1.00
6933.105469	-0.94	159.19	1.00
6934.570313	-0.95	159.23	1.00
6936.035156	-0.95	159.28	1.00
6937.500000	-0.96	159.33	1.00
6938.964844	-0.97	159.38	1.00
6940.429688	-0.97	159.43	1.00
6941.894531	-0.98	159.48	1.00
6943.359375	-0.99	159.53	1.00
6944.824219	-0.99	159.58	1.00
6946.289063	-1.00	159.63	1.00
6947.753906	-1.01	159.68	1.00
6949.218750	-1.01	159.73	1.00
6950.683594	-1.02	159.78	1.00
6952.148438	-1.02	159.83	1.00
6953.613281	-1.03	159.88	1.00
6955.078125	-1.04	159.93	0.99
6956.542969	-1.04	159.98	0.99
6958.007813	-1.05	160.03	1.00
6959.472656	-1.05	160.08	0.99
6960.937500	-1.06	160.14	0.99
6962.402344	-1.07	160.19	0.99
6963.867188	-1.07	160.24	0.99
6965.332031	-1.08	160.29	0.99
6966.796875	-1.08	160.35	0.99
6968.261719	-1.09	160.40	1.00
6969.726563	-1.10	160.45	1.00
6971.191406	-1.10	160.50	1.00
6972.656250	-1.11	160.56	1.00
6974.121094	-1.11	160.61	1.00
6975.585938	-1.12	160.66	1.00
6977.050781	-1.12	160.72	1.00
6978.515625	-1.13	160.77	1.00
6979.980469	-1.14	160.82	0.99
6981.445313	-1.14	160.87	1.00
6982.910156	-1.15	160.93	1.00
6984.375000	-1.15	160.98	1.00
6985.839844	-1.16	161.03	0.99
6987.304688	-1.16	161.09	1.00
6988.769531	-1.17	161.14	1.00
6990.234375	-1.18	161.19	0.96
6991.699219	-1.18	161.25	0.99
6993.164063	-1.19	161.30	0.99
6994.628906	-1.19	161.36	0.98
6996.093750	-1.20	161.41	0.99
6997.558594	-1.20	161.47	0.99
6999.023438	-1.21	161.52	0.99
7000.488281	-1.21	161.58	0.98
7001.953125	-1.22	161.63	0.98
7003.417969	-1.23	161.69	0.99
7004.882813	-1.23	161.75	1.00
7006.347656	-1.24	161.81	0.99
7007.812500	-1.24	161.86	1.00
7009.277344	-1.25	161.92	0.97
7010.742188	-1.25	161.98	0.91
7012.207031	-1.26	162.04	0.96
7013.671875	-1.26	162.10	0.97
7015.136719	-1.27	162.15	0.94
7016.601563	-1.27	162.21	0.91
7018.066406	-1.28	162.27	0.92
7019.531250	-1.29	162.33	0.97
7020.996094	-1.29	162.39	1.00
7022.460938	-1.30	162.45	1.00
7023.925781	-1.30	162.51	0.97
7025.390625	-1.31	162.57	0.97
7026.855469	-1.31	162.64	0.96
7028.320313	-1.32	162.70	0.97
7029.785156	-1.32	162.76	0.98
7031.250000	-1.33	162.83	0.99
7032.714844	-1.33	162.89	0.99
7034.179688	-1.34	162.95	1.00
7035.644531	-1.34	163.02	0.99
7037.109375	-1.35	163.08	0.99
7038.574219	-1.35	163.15	0.99
7040.039063	-1.36	163.21	1.00
7041.503906	-1.37	163.28	0.98
7042.968750	-1.37	163.35	0.96
7044.433594	-1.38	163.41	0.99
7045.898438	-1.38	163.48	1.00
7047.363281	-1.39	163.54	1.00
7048.828125	-1.39	163.61	0.97
7050.292969	-1.40	163.68	0.95
7051.757813	-1.40	163.74	0.99
7053.222656	-1.40	163.81	0.99
7054.687500	-1.41	163.88	0.96
7056.152344	-1.41	163.94	0.96
7057.617188	-1.42	164.01	0.97
7059.082031	-1.42	164.08	0.97
7060.546875	-1.43	164.15	0.97
7062.011719	-1.43	164.22	0.92
7063.476563	-1.44	164.28	0.96
7064.941406	-1.44	164.35	0.92
7066.406250	-1.45	164.42	0.97
7067.871094	-1.45	164.49	0.96
7069.335938	-1.46	164.56	1.00
7070.800781	-1.46	164.63	1.00
7072.265625	-1.47	164.70	0.99
7073.730469	-1.47	164.77	0.99
7075.195313	-1.47	164.84	0.99
7076.660156	-1.48	164.91	0.99
7078.125000	-1.48	164.98	0.99
7079.589844	-1.49	165.05	0.99
7081.054688	-1.49	165.12	0.98
7082.519531	-1.50	165.20	0.99
7083.984375	-1.50	165.27	1.00
7085.449219	-1.50	165.34	0.99
7086.914063	-1.51	165.41	0.99
7088.378906	-1.51	165.48	0.99
7089.843750	-1.52	165.55	1.00
7091.308594	-1.52	165.62	1.00
7092.773438	-1.52	165.70	1.00
7094.238281	-1.53	165.77	1.00
7095.703125	-1.53	165.84	0.99
7097.167969	-1.54	165.91	0.99
7098.632813	-1.54	165.99	1.00
7100.097656	-1.54	166.06	1.00
7101.562500	-1.55	166.13	1.00
7103.027344	-1.55	166.20	1.00
7104.492188	-1.55	166.28	1.00
7105.957031	-1.56	166.35	1.00
7107.421875	-1.56	166.42	0.99
7108.886719	-1.56	166.49	0.98
7110.351563	-1.57	166.56	0.98
7111.816406	-1.57	166.64	1.00
7113.281250	-1.57	166.71	1.00
7114.746094	-1.58	166.78	1.00
7116.210938	-1.58	166.85	1.00
7117.675781	-1.58	166.92	1.00
7119.140625	-1.58	166.99	1.00
7120.605469	-1.59	167.06	1.00
7122.070313	-1.59	167.14	1.00
7123.535156	-1.59	167.21	1.00
7125.000000	-1.60	167.28	1.00
7126.464844	-1.60	167.35	1.00
7127.929688	-1.60	167.42	1.00
7129.394531	-1.60	167.49	1.00
7130.859375	-1.61	167.56	0.98
7132.324219	-1.61	167.63	0.94
7133.789063	-1.61	167.70	1.00
7135.253906	-1.62	167.77	0.99
7136.718750	-1.62	167.83	0.99
7138.183594	-1.62	167.90	0.96
7139.648438	-1.62	167.97	0.92
7141.113281	-1.63	168.04	0.91
7142.578125	-1.63	168.11	0.99
7144.042969	-1.63	168.18	0.99
7145.507813	-1.64	168.25	1.00
7146.972656	-1.64	168.32	1.00
7148.437500	-1.64	168.39	1.00
7149.902344	-1.64	168.46	0.99
7151.367188	-1.65	168.53	1.00
7152.832031	-1.65	168.60	1.00
7154.296875	-1.65	168.67	0.97
7155.761719	-1.66	168.74	0.91
7157.226563	-1.66	168.81	1.00
7158.691406	-1.66	168.88	1.00
7160.156250	-1.66	168.94	1.00
7161.621094	-1.67	169.01	1.00
7163.085938	-1.67	169.08	1.00
7164.550781	-1.67	169.15	1.00
7166.015625	-1.68	169.22	1.00
7167.480469	-1.68	169.29	1.00
7168.945313	-1.68	169.36	0.99
7170.410156	-1.68	169.43	0.99
7171.875000	-1.69	169.50	1.00
7173.339844	-1.69	169.57	1.00
7174.804688	-1.69	169.64	1.00
7176.269531	-1.69	169.71	1.00
7177.734375	-1.70	169.78	0.97
7179.199219	-1.70	169.85	0.98
7180.664063	-1.70	169.92	1.00
7182.128906	-1.70	169.99	1.00
7183.593750	-1.71	170.05	0.99
7185.058594	-1.71	170.12	0.99
7186.523438	-1.71	170.19	1.00
7187.988281	-1.71	170.26	1.00
7189.453125	-1.72	170.33	1.00
7190.917969	-1.72	170.40	1.00
7192.382813	-1.72	170.46	0.99
7193.847656	-1.73	170.53	0.99
7195.312500	-1.73	170.60	0.95
7196.777344	-1.73	170.67	0.99
7198.242188	-1.73	170.74	0.98
7199.707031	-1.74	170.81	0.98
7201.171875	-1.74	170.88	1.00
7202.636719	-1.74	170.94	0.99
7204.101563	-1.74	171.01	0.99
7205.566406	-1.75	171.08	1.00
7207.031250	-1.75	171.15	0.99
7208.496094	-1.75	171.22	0.99
7209.960938	-1.75	171.29	1.00
7211.425781	-1.76	171.36	1.00
7212.890625	-1.76	171.43	1.00
7214.355469	-1.76	171.50	1.00
7215.820313	-1.76	171.57	0.94
7217.285156	-1.77	171.64	0.99
7218.750000	-1.77	171.71	0.98
7220.214844	-1.77	171.78	0.99
7221.679688	-1.77	171.85	1.00
7223.144531	-1.78	171.92	0.99
7224.609375	-1.78	171.99	1.00
7226.074219	-1.78	172.06	0.99
7227.539063	-1.78	172.12	1.00
7229.003906	-1.79	172.19	0.99
7230.468750	-1.79	172.26	0.99
7231.933594	-1.79	172.33	0.99
7233.398438	-1.79	172.40	0.99
7234.863281	-1.80	172.47	0.99
7236.328125	-1.80	172.54	0.99
7237.792969	-1.80	172.61	1.00
7239.257813	-1.80	172.68	1.00
7240.722656	-1.81	172.75	1.00
7242.187500	-1.81	172.82	1.00
7243.652344	-1.81	172.89	1.00
7245.117188	-1.81	172.96	1.00
7246.582031	-1.82	173.03	1.00
7248.046875	-1.82	173.10	1.00
7249.511719	-1.82	173.17	1.00
7250.976563	-1.82	173.24	1.00
7252.441406	-1.83	173.31	1.00
7253.906250	-1.83	173.38	1.00
7255.371094	-1.83	173.45	1.00
7256.835938	-1.83	173.53	1.00
7258.300781	-1.84	173.60	1.00
7259.765625	-1.84	173.67	1.00
7261.230469	-1.84	173.74	1.00
7262.695313	-1.84	173.81	1.00
7264.160156	-1.84	173.88	1.00
7265.625000	-1.85	173.95	0.99
7267.089844	-1.85	174.02	0.99
7268.554688	-1.85	174.09	1.00
7270.019531	-1.85	174.17	1.00
7271.484375	-1.86	174.24	1.00
7272.949219	-1.86	174.31	1.00
7274.414063	-1.86	174.38	1.00
7275.878906	-1.86	174.45	0.99
7277.343750	-1.86	174.52	0.99
7278.808594	-1.87	174.59	1.00
7280.273438	-1.87	174.66	1.00
7281.738281	-1.87	174.73	1.00
7283.203125	-1.87	174.80	1.00
7284.667969	-1.87	174.87	1.00
7286.132813	-1.88	174.95	1.00
7287.597656	-1.88	175.02	1.00
7289.062500	-1.88	175.09	1.00
7290.527344	-1.88	175.16	1.00
7291.992188	-1.88	175.23	1.00
7293.457031	-1.89	175.30	1.00
7294.921875	-1.89	175.37	1.00
7296.386719	-1.89	175.44	1.00
7297.851563	-1.89	175.51	1.00
7299.316406	-1.89	175.57	1.00
7300.781250	-1.89	175.64	1.00
7302.246094	-1.90	175.71	1.00
7303.710938	-1.90	175.78	1.00
7305.175781	-1.90	175.85	1.00
7306.640625	-1.90	175.92	0.99
7308.105469	-1.90	175.99	0.99
7309.570313	-1.91	176.06	0.97
7311.035156	-1.91	176.13	1.00
7312.500000	-1.91	176.19	1.00
7313.964844	-1.91	176.26	1.00
7315.429688	-1.91	176.33	1.00
7316.894531	-1.92	176.40	0.99
7318.359375	-1.92	176.47	0.98
7319.824219	-1.92	176.54	0.98
7321.289063	-1.92	176.60	0.98
7322.753906	-1.92	176.67	1.00
7324.218750	-1.92	176.74	1.00
7325.683594	-1.93	176.81	0.99
7327.148438	-1.93	176.88	1.00
7328.613281	-1.93	176.95	1.00
7330.078125	-1.93	177.02	1.00
7331.542969	-1.93	177.09	1.00
7333.007813	-1.94	177.16	1.00
7334.472656	-1.94	177.23	1.00
7335.937500	-1.94	177.29	0.98
7337.402344	-1.94	177.36	0.92
7338.867188	-1.94	177.43	0.93
7340.332031	-1.94	177.50	0.91
7341.796875	-1.95	177.57	0.90
7343.261719	-1.95	177.64	0.86
7344.726563	-1.95	177.71	0.90
7346.191406	-1.95	177.78	0.92
7347.656250	-1.95	177.85	0.98
7349.121094	-1.96	177.92	0.93
7350.585938	-1.96	177.99	0.99
7352.050781	-1.96	178.06	0.98
7353.515625	-1.96	178.13	0.98
7354.980469	-1.96	178.20	0.99
7356.445313	-1.96	178.28	0.99
7357.910156	-1.97	178.35	0.99
7359.375000	-1.97	178.42	0.98
7360.839844	-1.97	178.49	0.99
7362.304688	-1.97	178.56	0.99
7363.769531	-1.97	178.63	1.00
7365.234375	-1.98	178.71	1.00
7366.699219	-1.98	178.78	0.99
7368.164063	-1.98	178.85	1.00
7369.628906	-1.98	178.92	0.99
7371.093750	-1.98	178.99	0.99
7372.558594	-1.98	179.07	1.00
7374.023438	-1.99	179.14	0.99
7375.488281	-1.99	179.21	0.99
7376.953125	-1.99	179.28	1.00
7378.417969	-1.99	179.36	1.00
7379.882813	-1.99	179.43	1.00
7381.347656	-2.00	179.50	1.00
7382.812500	-2.00	179.58	0.99
7384.277344	-2.00	179.65	0.98
7385.742188	-2.00	179.72	0.99
7387.207031	-2.00	179.80	1.00
7388.671875	-2.01	179.87	1.00
7390.136719	-2.01	179.95	1.00
7391.601563	-2.01	-179.98	1.00
7393.066406	-2.01	-179.90	1.00
7394.531250	-2.01	-179.83	1.00
7395.996094	-2.02	-179.75	1.00
7397.460938	-2.02	-179.67	1.00
7398.925781	-2.02	-179.60	1.00
7400.390625	-2.02	-179.52	1.00
7401.855469	-2.02	-179.45	1.00
7403.320313	-2.02	-179.37	1.00
7404.785156	-2.03	-179.29	1.00
7406.250000	-2.03	-179.22	1.00
7407.714844	-2.03	-179.14	1.00
7409.179688	-2.03	-179.06	1.00
7410.644531	-2.03	-178.99	1.00
7412.109375	-2.03	-178.91	1.00
7413.574219	-2.04	-178.83	1.00
7415.039063	-2.04	-178.76	1.00
7416.503906	-2.04	-178.68	1.00
7417.968750	-2.04	-178.60	1.00
7419.433594	-2.04	-178.53	1.00
7420.898438	-2.04	-178.45	1.00
7422.363281	-2.05	-178.37	1.00
7423.828125	-2.05	-178.30	1.00
7425.292969	-2.05	-178.22	1.00
7426.757813	-2.05	-178.14	1.00
7428.222656	-2.05	-178.07	1.00
7429.687500	-2.05	-177.99	1.00
7431.152344	-2.05	-177.91	1.00
7432.617188	-2.06	-177.84	1.00
7434.082031	-2.06	-177.76	1.00
7435.546875	-2.06	-177.68	1.00
7437.011719	-2.06	-177.60	1.00
7438.476563	-2.06	-177.53	1.00
7439.941406	-2.06	-177.45	1.00
7441.406250	-2.06	-177.37	1.00
7442.871094	-2.06	-177.30	1.00
7444.335938	-2.07	-177.22	1.00
7445.800781	-2.07	-177.15	1.00
7447.265625	-2.07	-177.07	1.00
7448.730469	-2.07	-176.99	1.00
7450.195313	-2.07	-176.92	1.00
7451.660156	-2.07	-176.84	1.00
7453.125000	-2.07	-176.76	1.00
7454.589844	-2.07	-176.69	1.00
7456.054688	-2.08	-176.61	0.99
7457.519531	-2.08	-176.54	0.99
7458.984375	-2.08	-176.46	1.00
7460.449219	-2.08	-176.38	1.00
7461.914063	-2.08	-176.31	0.99
7463.378906	-2.08	-176.23	1.00
7464.843750	-2.08	-176.15	1.00
7466.308594	-2.08	-176.08	1.00
7467.773438	-2.08	-176.00	1.00
7469.238281	-2.09	-175.92	1.00
7470.703125	-2.09	-175.84	1.00
7472.167969	-2.09	-175.77	0.99
7473.632813	-2.09	-175.69	1.00
7475.097656	-2.09	-175.61	1.00
7476.562500	-2.09	-175.54	1.00
7478.027344	-2.09	-175.46	1.00
7479.492188	-2.09	-175.38	1.00
7480.957031	-2.09	-175.31	1.00
7482.421875	-2.09	-175.23	1.00
7483.886719	-2.10	-175.15	1.00
7485.351563	-2.10	-175.08	0.98
7486.816406	-2.10	-175.00	0.98
7488.281250	-2.10	-174.92	1.00
7489.746094	-2.10	-174.85	1.00
7491.210938	-2.10	-174.77	1.00
7492.675781	-2.10	-174.69	0.98
7494.140625	-2.10	-174.62	0.99
7495.605469	-2.10	-174.54	0.99
7497.070313	-2.10	-174.46	1.00
7498.535156	-2.10	-174.39	0.99
7500.000000	-2.10	-174.31	0.99
7501.464844	-2.11	-174.23	1.00
7502.929688	-2.11	-174.16	0.98
7504.394531	-2.11	-174.08	1.00
7505.859375	-2.11	-174.01	1.00
7507.324219	-2.11	-173.93	1.00
7508.789063	-2.11	-173.85	0.98
7510.253906	-2.11	-173.78	1.00
7511.718750	-2.11	-173.70	1.00
7513.183594	-2.11	-173.63	0.99
7514.648438	-2.11	-173.55	1.00
7516.113281	-2.11	-173.47	1.00
7517.578125	-2.11	-173.40	1.00
7519.042969	-2.11	-173.32	1.00
7520.507813	-2.11	-173.25	1.00
7521.972656	-2.11	-173.17	0.99
7523.437500	-2.11	-173.09	1.00
7524.902344	-2.11	-173.02	0.99
7526.367188	-2.12	-172.94	0.99
7527.832031	-2.12	-172.87	1.00
7529.296875	-2.12	-172.79	1.00
7530.761719	-2.12	-172.71	1.00
7532.226563	-2.12	-172.64	1.00
7533.691406	-2.12	-172.56	1.00
7535.156250	-2.12	-172.48	1.00
7536.621094	-2.12	-172.41	1.00
7538.085938	-2.12	-172.33	1.00
7539.550781	-2.12	-172.25	0.99
7541.015625	-2.12	-172.18	1.00
7542.480469	-2.12	-172.10	0.99
7543.945313	-2.12	-172.02	1.00
7545.410156	-2.12	-171.95	1.00
7546.875000	-2.12	-171.87	1.00
7548.339844	-2.12	-171.80	1.00
7549.804688	-2.12	-171.72	1.00
7551.269531	-2.12	-171.64	1.00
7552.734375	-2.12	-171.57	1.00
7554.199219	-2.12	-171.49	1.00
7555.664063	-2.12	-171.42	1.00
7557.128906	-2.12	-171.34	1.00
7558.593750	-2.12	-171.27	1.00
7560.058594	-2.12	-171.19	1.00
7561.523438	-2.12	-171.11	1.00
7562.988281	-2.12	-171.04	1.00
7564.453125	-2.12	-170.96	1.00
7565.917969	-2.12	-170.89	1.00
7567.382813	-2.12	-170.81	1.00
7568.847656	-2.12	-170.74	1.00
7570.312500	-2.12	-170.66	1.00
7571.777344	-2.12	-170.58	1.00
7573.242188	-2.12	-170.51	1.00
7574.707031	-2.12	-170.43	1.00
7576.171875	-2.12	-170.36	1.00
7577.636719	-2.12	-170.28	1.00
7579.101563	-2.12	-170.21	1.00
7580.566406	-2.12	-170.14	1.00
7582.031250	-2.12	-170.06	1.00
7583.496094	-2.12	-169.99	1.00
7584.960938	-2.12	-169.91	1.00
7586.425781	-2.12	-169.84	1.00
